year,age_gr,quintil_oecd,pli0081,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,30-45 y.,5th Quintile,At least once per week,0.33779,195,562,0.29865,0.37693
1990,30-45 y.,5th Quintile,At least once per month,0.36786,215,562,0.32795,0.40776
1990,30-45 y.,5th Quintile,Seldom,0.25463,152,562,0.21858,0.29068
1990,46-65 y.,1st Quintile,Daily,0.08239,49,505,0.05838,0.10639
1990,46-65 y.,1st Quintile,At least once per week,0.34673,182,505,0.30518,0.38828
1990,46-65 y.,1st Quintile,At least once per month,0.26276,116,505,0.22434,0.30119
1990,46-65 y.,1st Quintile,Seldom,0.23520,119,505,0.19817,0.27222
1990,46-65 y.,1st Quintile,Never,0.06851,39,505,0.04646,0.09057
1990,46-65 y.,2nd Quintile,Daily,0.06071,33,456,0.03877,0.08265
1990,46-65 y.,2nd Quintile,At least once per week,0.35631,176,456,0.31231,0.40032
1990,46-65 y.,2nd Quintile,At least once per month,0.35859,154,456,0.31453,0.40266
1990,46-65 y.,2nd Quintile,Seldom,0.19471,93,456,0.15832,0.23109
1990,46-65 y.,3rd Quintile,Daily,0.07142,46,551,0.04990,0.09294
1990,46-65 y.,3rd Quintile,At least once per week,0.31337,197,551,0.27461,0.35214
1990,46-65 y.,3rd Quintile,At least once per month,0.34235,171,551,0.30270,0.38201
1990,46-65 y.,3rd Quintile,Seldom,0.25378,137,551,0.21741,0.29015
1990,46-65 y.,4th Quintile,Daily,0.06805,48,644,0.04859,0.08752
1990,46-65 y.,4th Quintile,At least once per week,0.33508,235,644,0.29859,0.37156
1990,46-65 y.,4th Quintile,At least once per month,0.32903,209,644,0.29271,0.36535
1990,46-65 y.,4th Quintile,Seldom,0.23602,152,644,0.20320,0.26885
1990,46-65 y.,5th Quintile,Daily,0.04536,45,661,0.02948,0.06123
1990,46-65 y.,5th Quintile,At least once per week,0.30598,202,661,0.27083,0.34114
1990,46-65 y.,5th Quintile,At least once per month,0.32909,213,661,0.29324,0.36494
1990,46-65 y.,5th Quintile,Seldom,0.30041,201,661,0.26544,0.33539
1990,66 and older,1st Quintile,Daily,0.14975,40,267,0.10687,0.19263
1990,66 and older,1st Quintile,At least once per week,0.33247,95,267,0.27585,0.38908
1990,66 and older,1st Quintile,At least once per month,0.23171,68,267,0.18101,0.28242
1990,66 and older,1st Quintile,Seldom,0.23148,64,267,0.18079,0.28216
1990,66 and older,2nd Quintile,At least once per week,0.37858,90,207,0.31234,0.44482
1990,66 and older,2nd Quintile,At least once per month,0.31489,69,207,0.25146,0.37832
1990,66 and older,2nd Quintile,Seldom,0.22016,48,207,0.16358,0.27675
1990,66 and older,3rd Quintile,At least once per week,0.36812,73,139,0.28765,0.44859
1990,66 and older,3rd Quintile,At least once per month,0.32977,66,139,0.25133,0.40821
1990,66 and older,4th Quintile,At least once per week,0.35761,63,125,0.27325,0.44197
1990,66 and older,4th Quintile,At least once per month,0.33245,62,125,0.24953,0.41537
1990,66 and older,5th Quintile,At least once per week,0.29984,46,136,0.22255,0.37713
1990,66 and older,5th Quintile,At least once per month,0.28345,46,136,0.20743,0.35948
1990,66 and older,5th Quintile,Seldom,0.26413,44,136,0.18976,0.33850
1995,17-29 y.,1st Quintile,Daily,0.10275,93,729,0.08070,0.12481
1995,17-29 y.,1st Quintile,At least once per week,0.42670,338,729,0.39077,0.46263
1995,17-29 y.,1st Quintile,At least once per month,0.23045,177,729,0.19986,0.26104
1995,17-29 y.,1st Quintile,Seldom,0.19661,121,729,0.16774,0.22548
1995,17-29 y.,2nd Quintile,Daily,0.09452,75,713,0.07303,0.11601
1995,17-29 y.,2nd Quintile,At least once per week,0.35707,289,713,0.32188,0.39227
1995,17-29 y.,2nd Quintile,At least once per month,0.28608,186,713,0.25288,0.31927
1995,17-29 y.,2nd Quintile,Seldom,0.20726,126,713,0.17749,0.23704
1995,17-29 y.,2nd Quintile,Never,0.05082,37,713,0.03468,0.06695
1995,17-29 y.,3rd Quintile,Daily,0.08113,64,670,0.06044,0.10182
1995,17-29 y.,3rd Quintile,At least once per week,0.36962,277,670,0.33304,0.40620
1995,17-29 y.,3rd Quintile,At least once per month,0.30686,196,670,0.27191,0.34180
1995,17-29 y.,3rd Quintile,Seldom,0.19785,133,670,0.16766,0.22804
1995,17-29 y.,4th Quintile,Daily,0.06898,60,664,0.04969,0.08827
1995,17-29 y.,4th Quintile,At least once per week,0.42303,318,664,0.38543,0.46064
1995,17-29 y.,4th Quintile,At least once per month,0.28317,174,664,0.24888,0.31747
1995,17-29 y.,4th Quintile,Seldom,0.17748,112,664,0.14840,0.20657
1995,17-29 y.,5th Quintile,At least once per week,0.36717,198,458,0.32298,0.41137
1995,17-29 y.,5th Quintile,At least once per month,0.31485,151,458,0.27227,0.35743
1995,17-29 y.,5th Quintile,Seldom,0.23133,109,458,0.19267,0.26999
1995,30-45 y.,1st Quintile,Daily,0.07133,61,833,0.05384,0.08882
1995,30-45 y.,1st Quintile,At least once per week,0.35902,333,833,0.32642,0.39161
1995,30-45 y.,1st Quintile,At least once per month,0.28575,217,833,0.25505,0.31644
1995,30-45 y.,1st Quintile,Seldom,0.21526,170,833,0.18733,0.24319
1995,30-45 y.,1st Quintile,Never,0.05913,52,833,0.04310,0.07516
1995,30-45 y.,2nd Quintile,Daily,0.06177,72,989,0.04676,0.07678
1995,30-45 y.,2nd Quintile,At least once per week,0.42379,424,989,0.39297,0.45460
1995,30-45 y.,2nd Quintile,At least once per month,0.31563,321,989,0.28665,0.34461
1995,30-45 y.,2nd Quintile,Seldom,0.17807,172,989,0.15421,0.20192
1995,30-45 y.,3rd Quintile,Daily,0.03927,42,928,0.02676,0.05177
1995,30-45 y.,3rd Quintile,At least once per week,0.37908,388,928,0.34785,0.41031
1995,30-45 y.,3rd Quintile,At least once per month,0.32080,308,928,0.29075,0.35085
1995,30-45 y.,3rd Quintile,Seldom,0.21959,190,928,0.19294,0.24624
1995,30-45 y.,4th Quintile,Daily,0.06983,64,818,0.05235,0.08730
1995,30-45 y.,4th Quintile,At least once per week,0.37432,315,818,0.34114,0.40751
1995,30-45 y.,4th Quintile,At least once per month,0.34687,286,818,0.31423,0.37951
1995,30-45 y.,4th Quintile,Seldom,0.19298,153,818,0.16592,0.22004
1995,30-45 y.,5th Quintile,Daily,0.03493,34,785,0.02208,0.04779
1995,30-45 y.,5th Quintile,At least once per week,0.37390,285,785,0.34003,0.40777
1995,30-45 y.,5th Quintile,At least once per month,0.34185,290,785,0.30865,0.37505
1995,30-45 y.,5th Quintile,Seldom,0.23603,176,785,0.20631,0.26576
1995,46-65 y.,1st Quintile,Daily,0.09256,78,613,0.06959,0.11552
1995,46-65 y.,1st Quintile,At least once per week,0.39645,267,613,0.35769,0.43520
1995,46-65 y.,1st Quintile,At least once per month,0.26228,165,613,0.22743,0.29713
1995,46-65 y.,1st Quintile,Seldom,0.19343,103,613,0.16213,0.22472
1995,46-65 y.,2nd Quintile,Daily,0.08340,78,691,0.06277,0.10403
1995,46-65 y.,2nd Quintile,At least once per week,0.44855,332,691,0.41144,0.48566
1995,46-65 y.,2nd Quintile,At least once per month,0.21791,146,691,0.18711,0.24871
1995,46-65 y.,2nd Quintile,Seldom,0.21439,135,691,0.18377,0.24501
1995,46-65 y.,3rd Quintile,Daily,0.06636,51,716,0.04812,0.08461
1995,46-65 y.,3rd Quintile,At least once per week,0.36988,287,716,0.33450,0.40527
1995,46-65 y.,3rd Quintile,At least once per month,0.31118,222,716,0.27725,0.34512
1995,46-65 y.,3rd Quintile,Seldom,0.22040,156,716,0.19002,0.25078
1995,46-65 y.,4th Quintile,Daily,0.08058,79,868,0.06246,0.09869
1995,46-65 y.,4th Quintile,At least once per week,0.38718,346,868,0.35475,0.41960
1995,46-65 y.,4th Quintile,At least once per month,0.30972,271,868,0.27894,0.34050
1995,46-65 y.,4th Quintile,Seldom,0.20746,172,868,0.18047,0.23445
1995,46-65 y.,5th Quintile,Daily,0.03099,38,946,0.01994,0.04204
1995,46-65 y.,5th Quintile,At least once per week,0.33434,338,946,0.30426,0.36442
1995,46-65 y.,5th Quintile,At least once per month,0.34663,325,946,0.31628,0.37697
1995,46-65 y.,5th Quintile,Seldom,0.26901,245,946,0.24074,0.29729
1995,66 and older,1st Quintile,Daily,0.17483,44,282,0.13042,0.21924
1995,66 and older,1st Quintile,At least once per week,0.32614,112,282,0.27133,0.38095
1995,66 and older,1st Quintile,At least once per month,0.20497,68,282,0.15777,0.25217
1995,66 and older,1st Quintile,Seldom,0.21967,58,282,0.17126,0.26807
1995,66 and older,2nd Quintile,Daily,0.12784,48,389,0.09461,0.16106
1995,66 and older,2nd Quintile,At least once per week,0.40959,175,389,0.36066,0.45852
1995,66 and older,2nd Quintile,At least once per month,0.24777,94,389,0.20482,0.29073
1995,66 and older,2nd Quintile,Seldom,0.16609,72,389,0.12906,0.20312
1995,66 and older,3rd Quintile,Daily,0.11818,35,307,0.08201,0.15436
1995,66 and older,3rd Quintile,At least once per week,0.35644,123,307,0.30278,0.41011
1995,66 and older,3rd Quintile,At least once per month,0.25547,93,307,0.20661,0.30434
1995,66 and older,3rd Quintile,Seldom,0.20596,56,307,0.16065,0.25127
1995,66 and older,4th Quintile,At least once per week,0.37800,105,234,0.31574,0.44026
1995,66 and older,4th Quintile,At least once per month,0.30121,73,234,0.24230,0.36012
1995,66 and older,4th Quintile,Seldom,0.20817,56,234,0.15604,0.26030
1995,66 and older,5th Quintile,At least once per week,0.36122,79,199,0.29431,0.42813
1995,66 and older,5th Quintile,At least once per month,0.30701,68,199,0.24276,0.37126
1995,66 and older,5th Quintile,Seldom,0.24207,52,199,0.18240,0.30173
1998,17-29 y.,1st Quintile,Daily,0.12919,106,675,0.10387,0.15451
1998,17-29 y.,1st Quintile,At least once per week,0.47866,331,675,0.44095,0.51637
1998,17-29 y.,1st Quintile,At least once per month,0.19451,132,675,0.16463,0.22439
1998,17-29 y.,1st Quintile,Seldom,0.16631,106,675,0.13819,0.19442
1998,17-29 y.,2nd Quintile,Daily,0.09686,74,642,0.07396,0.11976
1998,17-29 y.,2nd Quintile,At least once per week,0.38976,279,642,0.35200,0.42751
1998,17-29 y.,2nd Quintile,At least once per month,0.30648,163,642,0.27079,0.34218
1998,17-29 y.,2nd Quintile,Seldom,0.19682,126,642,0.16604,0.22760
1998,17-29 y.,3rd Quintile,Daily,0.08605,51,530,0.06216,0.10995
1998,17-29 y.,3rd Quintile,At least once per week,0.39186,223,530,0.35026,0.43346
1998,17-29 y.,3rd Quintile,At least once per month,0.29436,159,530,0.25552,0.33320
1998,17-29 y.,3rd Quintile,Seldom,0.20828,97,530,0.17367,0.24288
1998,17-29 y.,4th Quintile,Daily,0.06686,54,586,0.04662,0.08710
1998,17-29 y.,4th Quintile,At least once per week,0.39732,253,586,0.35767,0.43697
1998,17-29 y.,4th Quintile,At least once per month,0.31036,169,586,0.27287,0.34785
1998,17-29 y.,4th Quintile,Seldom,0.20277,110,586,0.17019,0.23535
1998,17-29 y.,5th Quintile,At least once per week,0.38215,145,343,0.33065,0.43365
1998,17-29 y.,5th Quintile,At least once per month,0.28585,111,343,0.23796,0.33374
1998,17-29 y.,5th Quintile,Seldom,0.27998,87,343,0.23239,0.32756
1998,30-45 y.,1st Quintile,Daily,0.08382,75,729,0.06369,0.10395
1998,30-45 y.,1st Quintile,At least once per week,0.40485,318,729,0.36919,0.44050
1998,30-45 y.,1st Quintile,At least once per month,0.27847,195,729,0.24591,0.31103
1998,30-45 y.,1st Quintile,Seldom,0.18749,141,729,0.15914,0.21584
1998,30-45 y.,2nd Quintile,Daily,0.07076,74,930,0.05427,0.08725
1998,30-45 y.,2nd Quintile,At least once per week,0.42530,400,930,0.39350,0.45709
1998,30-45 y.,2nd Quintile,At least once per month,0.30336,297,930,0.27380,0.33292
1998,30-45 y.,2nd Quintile,Seldom,0.18059,159,930,0.15585,0.20532
1998,30-45 y.,3rd Quintile,Daily,0.08193,67,886,0.06386,0.10000
1998,30-45 y.,3rd Quintile,At least once per week,0.40009,373,886,0.36781,0.43237
1998,30-45 y.,3rd Quintile,At least once per month,0.35463,313,886,0.32312,0.38615
1998,30-45 y.,3rd Quintile,Seldom,0.14464,133,886,0.12147,0.16782
1998,30-45 y.,4th Quintile,Daily,0.03264,38,848,0.02068,0.04461
1998,30-45 y.,4th Quintile,At least once per week,0.39852,359,848,0.36555,0.43149
1998,30-45 y.,4th Quintile,At least once per month,0.34679,287,848,0.31473,0.37884
1998,30-45 y.,4th Quintile,Seldom,0.21050,164,848,0.18305,0.23796
1998,30-45 y.,5th Quintile,At least once per week,0.31916,260,727,0.28525,0.35307
1998,30-45 y.,5th Quintile,At least once per month,0.40765,307,727,0.37190,0.44339
1998,30-45 y.,5th Quintile,Seldom,0.22858,160,727,0.19803,0.25912
1998,46-65 y.,1st Quintile,Daily,0.09116,78,548,0.06704,0.11529
1998,46-65 y.,1st Quintile,At least once per week,0.42611,253,548,0.38467,0.46755
1998,46-65 y.,1st Quintile,At least once per month,0.19086,108,548,0.15793,0.22379
1998,46-65 y.,1st Quintile,Seldom,0.23398,109,548,0.19850,0.26946
1998,46-65 y.,2nd Quintile,Daily,0.10997,73,597,0.08486,0.13509
1998,46-65 y.,2nd Quintile,At least once per week,0.39111,242,597,0.35193,0.43029
1998,46-65 y.,2nd Quintile,At least once per month,0.26861,167,597,0.23303,0.30420
1998,46-65 y.,2nd Quintile,Seldom,0.20083,115,597,0.16867,0.23300
1998,46-65 y.,3rd Quintile,Daily,0.07736,61,710,0.05770,0.09703
1998,46-65 y.,3rd Quintile,At least once per week,0.37231,293,710,0.33673,0.40790
1998,46-65 y.,3rd Quintile,At least once per month,0.28926,209,710,0.25588,0.32263
1998,46-65 y.,3rd Quintile,Seldom,0.23247,147,710,0.20138,0.26356
1998,46-65 y.,4th Quintile,Daily,0.05571,57,844,0.04022,0.07119
1998,46-65 y.,4th Quintile,At least once per week,0.35040,324,844,0.31819,0.38261
1998,46-65 y.,4th Quintile,At least once per month,0.32402,296,844,0.29243,0.35561
1998,46-65 y.,4th Quintile,Seldom,0.23948,167,844,0.21067,0.26829
1998,46-65 y.,5th Quintile,Daily,0.05459,49,906,0.03979,0.06939
1998,46-65 y.,5th Quintile,At least once per week,0.33386,320,906,0.30314,0.36459
1998,46-65 y.,5th Quintile,At least once per month,0.34324,321,906,0.31231,0.37417
1998,46-65 y.,5th Quintile,Seldom,0.25270,216,906,0.22439,0.28102
1998,66 and older,1st Quintile,Daily,0.12254,39,305,0.08568,0.15940
1998,66 and older,1st Quintile,At least once per week,0.45078,146,305,0.39485,0.50671
1998,66 and older,1st Quintile,At least once per month,0.22007,72,305,0.17350,0.26664
1998,66 and older,1st Quintile,Seldom,0.15473,48,305,0.11407,0.19538
1998,66 and older,2nd Quintile,Daily,0.13791,62,342,0.10131,0.17451
1998,66 and older,2nd Quintile,At least once per week,0.36291,137,342,0.31187,0.41395
1998,66 and older,2nd Quintile,At least once per month,0.26340,88,342,0.21664,0.31015
1998,66 and older,2nd Quintile,Seldom,0.17723,55,342,0.13670,0.21776
1998,66 and older,3rd Quintile,Daily,0.12220,46,355,0.08808,0.15632
1998,66 and older,3rd Quintile,At least once per week,0.38365,147,355,0.33299,0.43430
1998,66 and older,3rd Quintile,At least once per month,0.27495,105,355,0.22844,0.32146
1998,66 and older,3rd Quintile,Seldom,0.17342,57,355,0.13398,0.21286
1998,66 and older,4th Quintile,Daily,0.09968,31,261,0.06327,0.13610
1998,66 and older,4th Quintile,At least once per week,0.39755,106,261,0.33806,0.45703
1998,66 and older,4th Quintile,At least once per month,0.26258,76,261,0.20909,0.31606
1998,66 and older,4th Quintile,Seldom,0.19435,48,261,0.14625,0.24245
1998,66 and older,5th Quintile,At least once per week,0.37010,91,209,0.30448,0.43572
1998,66 and older,5th Quintile,At least once per month,0.30804,73,209,0.24530,0.37079
1998,66 and older,5th Quintile,Seldom,0.19976,45,209,0.14543,0.25410
2003,17-29 y.,1st Quintile,Daily,0.10239,90,833,0.08179,0.12299
2003,17-29 y.,1st Quintile,At least once per week,0.37653,349,833,0.34360,0.40945
2003,17-29 y.,1st Quintile,At least once per month,0.27288,234,833,0.24261,0.30315
2003,17-29 y.,1st Quintile,Seldom,0.20117,160,833,0.17393,0.22841
2003,17-29 y.,2nd Quintile,Daily,0.08082,73,753,0.06134,0.10030
2003,17-29 y.,2nd Quintile,At least once per week,0.42291,347,753,0.38760,0.45822
2003,17-29 y.,2nd Quintile,At least once per month,0.26735,204,753,0.23572,0.29899
2003,17-29 y.,2nd Quintile,Seldom,0.19308,129,753,0.16487,0.22129
2003,17-29 y.,3rd Quintile,Daily,0.05078,46,734,0.03489,0.06668
2003,17-29 y.,3rd Quintile,At least once per week,0.40467,322,734,0.36914,0.44021
2003,17-29 y.,3rd Quintile,At least once per month,0.26992,208,734,0.23778,0.30206
2003,17-29 y.,3rd Quintile,Seldom,0.22446,158,734,0.19426,0.25467
2003,17-29 y.,4th Quintile,Daily,0.06724,44,776,0.04961,0.08487
2003,17-29 y.,4th Quintile,At least once per week,0.38972,305,776,0.35539,0.42406
2003,17-29 y.,4th Quintile,At least once per month,0.30879,255,776,0.27627,0.34132
2003,17-29 y.,4th Quintile,Seldom,0.21076,172,776,0.18205,0.23947
2003,17-29 y.,5th Quintile,Daily,0.05051,35,808,0.03540,0.06563
2003,17-29 y.,5th Quintile,At least once per week,0.34876,271,808,0.31587,0.38164
2003,17-29 y.,5th Quintile,At least once per month,0.32592,284,808,0.29358,0.35826
2003,17-29 y.,5th Quintile,Seldom,0.25587,218,808,0.22576,0.28597
2003,30-45 y.,1st Quintile,Daily,0.08064,88,947,0.06329,0.09799
2003,30-45 y.,1st Quintile,At least once per week,0.37155,365,947,0.34076,0.40235
2003,30-45 y.,1st Quintile,At least once per month,0.28303,277,947,0.25432,0.31173
2003,30-45 y.,1st Quintile,Seldom,0.19848,170,947,0.17306,0.22390
2003,30-45 y.,1st Quintile,Never,0.05628,47,947,0.04159,0.07096
2003,30-45 y.,2nd Quintile,Daily,0.06468,90,1238,0.05097,0.07838
2003,30-45 y.,2nd Quintile,At least once per week,0.45134,589,1238,0.42360,0.47907
2003,30-45 y.,2nd Quintile,At least once per month,0.29092,348,1238,0.26561,0.31623
2003,30-45 y.,2nd Quintile,Seldom,0.18070,211,1238,0.15926,0.20214
2003,30-45 y.,3rd Quintile,Daily,0.06400,101,1348,0.05093,0.07707
2003,30-45 y.,3rd Quintile,At least once per week,0.40268,582,1348,0.37649,0.42887
2003,30-45 y.,3rd Quintile,At least once per month,0.33213,444,1348,0.30698,0.35728
2003,30-45 y.,3rd Quintile,Seldom,0.17988,221,1348,0.15937,0.20040
2003,30-45 y.,4th Quintile,Daily,0.06048,88,1467,0.04828,0.07268
2003,30-45 y.,4th Quintile,At least once per week,0.42760,654,1467,0.40227,0.45292
2003,30-45 y.,4th Quintile,At least once per month,0.32948,485,1467,0.30542,0.35355
2003,30-45 y.,4th Quintile,Seldom,0.16429,240,1467,0.14532,0.18326
2003,30-45 y.,5th Quintile,Daily,0.04378,97,1830,0.03441,0.05316
2003,30-45 y.,5th Quintile,At least once per week,0.37482,680,1830,0.35263,0.39700
2003,30-45 y.,5th Quintile,At least once per month,0.36025,675,1830,0.33825,0.38225
2003,30-45 y.,5th Quintile,Seldom,0.19693,378,1830,0.17870,0.21516
2003,46-65 y.,1st Quintile,Daily,0.07034,79,882,0.05346,0.08723
2003,46-65 y.,1st Quintile,At least once per week,0.37742,323,882,0.34542,0.40943
2003,46-65 y.,1st Quintile,At least once per month,0.23336,221,882,0.20543,0.26129
2003,46-65 y.,1st Quintile,Seldom,0.22118,196,882,0.19378,0.24859
2003,46-65 y.,1st Quintile,Never,0.09370,63,882,0.07445,0.11294
2003,46-65 y.,2nd Quintile,Daily,0.08305,86,965,0.06563,0.10047
2003,46-65 y.,2nd Quintile,At least once per week,0.38155,383,965,0.35089,0.41222
2003,46-65 y.,2nd Quintile,At least once per month,0.27653,275,965,0.24830,0.30477
2003,46-65 y.,2nd Quintile,Seldom,0.20988,187,965,0.18418,0.23559
2003,46-65 y.,2nd Quintile,Never,0.04380,34,965,0.03088,0.05672
2003,46-65 y.,3rd Quintile,Daily,0.07666,93,1204,0.06163,0.09170
2003,46-65 y.,3rd Quintile,At least once per week,0.33975,450,1204,0.31299,0.36652
2003,46-65 y.,3rd Quintile,At least once per month,0.31861,388,1204,0.29228,0.34494
2003,46-65 y.,3rd Quintile,Seldom,0.23436,273,1204,0.21043,0.25830
2003,46-65 y.,4th Quintile,Daily,0.05763,95,1526,0.04593,0.06932
2003,46-65 y.,4th Quintile,At least once per week,0.38551,611,1526,0.36108,0.40994
2003,46-65 y.,4th Quintile,At least once per month,0.29476,496,1526,0.27188,0.31764
2003,46-65 y.,4th Quintile,Seldom,0.22676,324,1526,0.20574,0.24777
2003,46-65 y.,5th Quintile,Daily,0.04628,138,2898,0.03863,0.05393
2003,46-65 y.,5th Quintile,At least once per week,0.35855,1022,2898,0.34108,0.37601
2003,46-65 y.,5th Quintile,At least once per month,0.31637,973,2898,0.29943,0.33330
2003,46-65 y.,5th Quintile,Seldom,0.25939,726,2898,0.24343,0.27535
2003,46-65 y.,5th Quintile,Never,0.01600,39,2898,0.01143,0.02057
2003,66 and older,1st Quintile,Daily,0.09619,81,689,0.07416,0.11823
2003,66 and older,1st Quintile,At least once per week,0.40508,276,689,0.36840,0.44176
2003,66 and older,1st Quintile,At least once per month,0.23583,169,689,0.20411,0.26756
2003,66 and older,1st Quintile,Seldom,0.18319,121,689,0.15428,0.21209
2003,66 and older,1st Quintile,Never,0.07044,42,689,0.05132,0.08956
2003,66 and older,2nd Quintile,Daily,0.11975,99,847,0.09787,0.14163
2003,66 and older,2nd Quintile,At least once per week,0.39639,357,847,0.36342,0.42935
2003,66 and older,2nd Quintile,At least once per month,0.27780,248,847,0.24762,0.30799
2003,66 and older,2nd Quintile,Seldom,0.17080,143,847,0.14544,0.19615
2003,66 and older,3rd Quintile,Daily,0.10598,72,736,0.08373,0.12824
2003,66 and older,3rd Quintile,At least once per week,0.39444,312,736,0.35911,0.42977
2003,66 and older,3rd Quintile,At least once per month,0.27704,220,736,0.24468,0.30939
2003,66 and older,3rd Quintile,Seldom,0.17228,132,736,0.14498,0.19958
2003,66 and older,4th Quintile,Daily,0.08187,51,565,0.05924,0.10450
2003,66 and older,4th Quintile,At least once per week,0.44299,238,565,0.40200,0.48399
2003,66 and older,4th Quintile,At least once per month,0.26851,161,565,0.23193,0.30509
2003,66 and older,4th Quintile,Seldom,0.14075,78,565,0.11205,0.16945
2003,66 and older,4th Quintile,Never,0.05949,37,565,0.03997,0.07901
2003,66 and older,5th Quintile,Daily,0.06601,46,717,0.04782,0.08419
2003,66 and older,5th Quintile,At least once per week,0.36316,277,717,0.32793,0.39838
2003,66 and older,5th Quintile,At least once per month,0.30353,241,717,0.26985,0.33721
2003,66 and older,5th Quintile,Seldom,0.22826,153,717,0.19751,0.25900
2008,17-29 y.,1st Quintile,Daily,0.10081,92,758,0.07937,0.12226
2008,17-29 y.,1st Quintile,At least once per week,0.36604,322,758,0.33172,0.40035
2008,17-29 y.,1st Quintile,At least once per month,0.23945,206,758,0.20905,0.26985
2008,17-29 y.,1st Quintile,Seldom,0.18546,138,758,0.15778,0.21315
2008,17-29 y.,2nd Quintile,Daily,0.05772,43,562,0.03843,0.07702
2008,17-29 y.,2nd Quintile,At least once per week,0.35584,237,562,0.31622,0.39546
2008,17-29 y.,2nd Quintile,At least once per month,0.28294,165,562,0.24567,0.32022
2008,17-29 y.,2nd Quintile,Seldom,0.20119,117,562,0.16802,0.23437
2008,17-29 y.,3rd Quintile,Daily,0.06582,50,626,0.04638,0.08526
2008,17-29 y.,3rd Quintile,At least once per week,0.35190,244,626,0.31445,0.38934
2008,17-29 y.,3rd Quintile,At least once per month,0.33410,211,626,0.29712,0.37108
2008,17-29 y.,3rd Quintile,Seldom,0.16527,121,626,0.13615,0.19439
2008,17-29 y.,4th Quintile,Daily,0.07194,46,601,0.05126,0.09261
2008,17-29 y.,4th Quintile,At least once per week,0.32927,230,601,0.29167,0.36687
2008,17-29 y.,4th Quintile,At least once per month,0.29661,194,601,0.26006,0.33315
2008,17-29 y.,4th Quintile,Seldom,0.22751,131,601,0.19396,0.26105
2008,17-29 y.,5th Quintile,At least once per week,0.33798,183,518,0.29720,0.37875
2008,17-29 y.,5th Quintile,At least once per month,0.32494,196,518,0.28457,0.36532
2008,17-29 y.,5th Quintile,Seldom,0.20084,139,518,0.16631,0.23538
2008,30-45 y.,1st Quintile,Daily,0.11772,83,701,0.09385,0.14160
2008,30-45 y.,1st Quintile,At least once per week,0.40899,305,701,0.37257,0.44541
