year,age_gr,pgisced97,ple0187,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2021,30-45 y.,First Stage of Tertiary Education,No,0.96900,184,184,0.94389,0.99411
2021,30-45 y.,Second Stage of Tertiary Education,Yes,0.04352,60,1741,0.03393,0.05311
2021,30-45 y.,Second Stage of Tertiary Education,No,0.94629,1681,1741,0.93570,0.95689
2021,46-65 y.,Primary Level,No,0.91998,220,220,0.88405,0.95592
2021,46-65 y.,Lower Secondary Level,No,0.93608,396,396,0.91195,0.96020
2021,46-65 y.,Upper Secondary Level,Yes,0.07718,201,2882,0.06743,0.08692
2021,46-65 y.,Upper Secondary Level,No,0.91260,2681,2882,0.90228,0.92291
2021,46-65 y.,Post-secondary Non-tertiary Level,Yes,0.09950,53,687,0.07710,0.12190
2021,46-65 y.,Post-secondary Non-tertiary Level,No,0.89603,634,687,0.87319,0.91887
2021,46-65 y.,First Stage of Tertiary Education,Yes,0.08221,46,506,0.05825,0.10617
2021,46-65 y.,First Stage of Tertiary Education,No,0.91115,460,506,0.88634,0.93597
2021,46-65 y.,Second Stage of Tertiary Education,Yes,0.07043,138,2275,0.05991,0.08095
2021,46-65 y.,Second Stage of Tertiary Education,No,0.91918,2137,2275,0.90798,0.93038
2021,66 and older,Lower Secondary Level,No,0.97139,300,300,0.95249,0.99029
2021,66 and older,Upper Secondary Level,Yes,0.02149,42,1709,0.01462,0.02837
2021,66 and older,Upper Secondary Level,No,0.97126,1667,1709,0.96334,0.97919
2021,66 and older,Post-secondary Non-tertiary Level,No,0.99122,119,119,0.97439,1.00805
2021,66 and older,First Stage of Tertiary Education,No,0.95976,249,249,0.93531,0.98422
2021,66 and older,Second Stage of Tertiary Education,Yes,0.03795,40,1102,0.02666,0.04923
2021,66 and older,Second Stage of Tertiary Education,No,0.94934,1062,1102,0.93639,0.96229
