year,pgisced97,plb0021,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1995,Second Stage of Tertiary Education,Yes,0.05343,97,1741,0.04286,0.06399
1995,Second Stage of Tertiary Education,No,0.93718,1644,1741,0.92578,0.94858
1996,Pre-primary Level,No,0.92494,269,269,0.89339,0.95649
1996,Primary Level,Yes,0.10393,53,480,0.07660,0.13126
1996,Primary Level,No,0.86764,427,480,0.83729,0.89799
1996,Lower Secondary Level,Yes,0.06690,194,2326,0.05675,0.07706
1996,Lower Secondary Level,No,0.90388,2132,2326,0.89190,0.91586
1996,Upper Secondary Level,Yes,0.07540,601,6476,0.06897,0.08183
1996,Upper Secondary Level,No,0.90193,5875,6476,0.89469,0.90918
1996,Post-secondary Non-tertiary Level,No,0.92316,434,434,0.89808,0.94825
1996,First Stage of Tertiary Education,Yes,0.05021,38,740,0.03446,0.06595
1996,First Stage of Tertiary Education,No,0.91525,702,740,0.89517,0.93533
1996,Second Stage of Tertiary Education,Yes,0.05666,109,1737,0.04579,0.06754
1996,Second Stage of Tertiary Education,No,0.92926,1628,1737,0.91720,0.94132
1997,Pre-primary Level,No,0.98921,313,313,0.97775,1.00067
1997,Primary Level,Yes,0.13164,55,464,0.10084,0.16244
1997,Primary Level,No,0.86836,409,464,0.83756,0.89916
1997,Lower Secondary Level,Yes,0.06545,216,2329,0.05540,0.07549
1997,Lower Secondary Level,No,0.93455,2113,2329,0.92451,0.94460
1997,Upper Secondary Level,Yes,0.08448,622,6479,0.07771,0.09126
1997,Upper Secondary Level,No,0.91545,5857,6479,0.90867,0.92222
1997,Post-secondary Non-tertiary Level,Yes,0.07381,35,451,0.04965,0.09797
1997,Post-secondary Non-tertiary Level,No,0.92619,416,451,0.90203,0.95035
1997,First Stage of Tertiary Education,Yes,0.04828,31,755,0.03298,0.06358
1997,First Stage of Tertiary Education,No,0.95172,724,755,0.93642,0.96702
1997,Second Stage of Tertiary Education,Yes,0.05600,102,1767,0.04528,0.06673
1997,Second Stage of Tertiary Education,No,0.94400,1665,1767,0.93327,0.95472
1998,Pre-primary Level,No,0.98437,329,329,0.97095,0.99779
1998,Primary Level,Yes,0.14137,57,442,0.10886,0.17389
1998,Primary Level,No,0.85099,385,442,0.81775,0.88422
1998,Lower Secondary Level,Yes,0.07283,235,2524,0.06269,0.08297
1998,Lower Secondary Level,No,0.92333,2289,2524,0.91295,0.93371
1998,Upper Secondary Level,Yes,0.07874,631,6965,0.07241,0.08506
1998,Upper Secondary Level,No,0.91352,6334,6965,0.90692,0.92012
1998,Post-secondary Non-tertiary Level,No,0.95571,475,475,0.93719,0.97423
1998,First Stage of Tertiary Education,Yes,0.04371,42,809,0.02962,0.05781
1998,First Stage of Tertiary Education,No,0.94614,767,809,0.93057,0.96170
1998,Second Stage of Tertiary Education,Yes,0.05480,122,1942,0.04467,0.06492
1998,Second Stage of Tertiary Education,No,0.93299,1820,1942,0.92187,0.94412
1999,Pre-primary Level,No,0.99704,317,317,0.99106,1.00303
1999,Primary Level,Yes,0.11613,50,425,0.08563,0.14663
1999,Primary Level,No,0.87895,375,425,0.84790,0.91000
1999,Lower Secondary Level,Yes,0.05958,175,2430,0.05016,0.06899
1999,Lower Secondary Level,No,0.93749,2255,2430,0.92787,0.94712
1999,Upper Secondary Level,Yes,0.06808,552,6896,0.06213,0.07402
1999,Upper Secondary Level,No,0.92854,6344,6896,0.92246,0.93462
1999,Post-secondary Non-tertiary Level,No,0.96036,477,477,0.94283,0.97789
1999,First Stage of Tertiary Education,Yes,0.02966,32,813,0.01799,0.04132
1999,First Stage of Tertiary Education,No,0.96966,781,813,0.95786,0.98146
1999,Second Stage of Tertiary Education,Yes,0.04737,94,1948,0.03793,0.05680
1999,Second Stage of Tertiary Education,No,0.94706,1854,1948,0.93711,0.95701
2000,Pre-primary Level,No,0.99375,492,492,0.98678,1.00072
2000,Primary Level,Yes,0.09263,45,404,0.06432,0.12093
2000,Primary Level,No,0.90737,359,404,0.87907,0.93568
2000,Lower Secondary Level,Yes,0.05294,227,3553,0.04557,0.06030
2000,Lower Secondary Level,No,0.94596,3326,3553,0.93853,0.95340
2000,Upper Secondary Level,Yes,0.06172,929,12797,0.05755,0.06589
2000,Upper Secondary Level,No,0.93828,11868,12797,0.93411,0.94245
2000,Post-secondary Non-tertiary Level,Yes,0.02996,39,1119,0.01997,0.03995
2000,Post-secondary Non-tertiary Level,No,0.97004,1080,1119,0.96005,0.98003
2000,First Stage of Tertiary Education,Yes,0.03641,82,1883,0.02794,0.04487
2000,First Stage of Tertiary Education,No,0.96359,1801,1883,0.95513,0.97206
2000,Second Stage of Tertiary Education,Yes,0.03943,168,3816,0.03326,0.04561
2000,Second Stage of Tertiary Education,No,0.96002,3648,3816,0.95380,0.96624
2001,Pre-primary Level,No,0.99403,537,537,0.98751,1.00055
2001,Primary Level,Yes,0.10951,35,313,0.07486,0.14417
2001,Primary Level,No,0.89049,278,313,0.85583,0.92514
2001,Lower Secondary Level,Yes,0.06498,213,3082,0.05627,0.07368
2001,Lower Secondary Level,No,0.93502,2869,3082,0.92632,0.94373
2001,Upper Secondary Level,Yes,0.06540,850,11573,0.06090,0.06991
2001,Upper Secondary Level,No,0.93460,10723,11573,0.93009,0.93910
2001,Post-secondary Non-tertiary Level,Yes,0.05497,63,1068,0.04130,0.06865
2001,Post-secondary Non-tertiary Level,No,0.94503,1005,1068,0.93135,0.95870
2001,First Stage of Tertiary Education,Yes,0.04267,80,1676,0.03299,0.05235
2001,First Stage of Tertiary Education,No,0.95733,1596,1676,0.94765,0.96701
2001,Second Stage of Tertiary Education,Yes,0.03922,150,3550,0.03283,0.04560
2001,Second Stage of Tertiary Education,No,0.96078,3400,3550,0.95440,0.96717
2002,Pre-primary Level,No,0.99387,608,608,0.98766,1.00008
2002,Primary Level,Yes,0.11956,32,287,0.08195,0.15716
2002,Primary Level,No,0.88044,255,287,0.84284,0.91805
2002,Lower Secondary Level,Yes,0.07166,200,2891,0.06226,0.08106
2002,Lower Secondary Level,No,0.92834,2691,2891,0.91894,0.93774
2002,Upper Secondary Level,Yes,0.07563,888,11581,0.07081,0.08044
2002,Upper Secondary Level,No,0.92437,10693,11581,0.91956,0.92919
2002,Post-secondary Non-tertiary Level,Yes,0.04884,63,1167,0.03647,0.06121
2002,Post-secondary Non-tertiary Level,No,0.95116,1104,1167,0.93879,0.96353
2002,First Stage of Tertiary Education,Yes,0.04158,70,1743,0.03221,0.05096
2002,First Stage of Tertiary Education,No,0.95842,1673,1743,0.94904,0.96779
2002,Second Stage of Tertiary Education,Yes,0.04405,158,4559,0.03809,0.05000
2002,Second Stage of Tertiary Education,No,0.95595,4401,4559,0.95000,0.96191
2003,Pre-primary Level,No,0.98853,615,615,0.98011,0.99695
2003,Primary Level,Yes,0.12833,38,273,0.08858,0.16807
2003,Primary Level,No,0.87167,235,273,0.83193,0.91142
2003,Lower Secondary Level,Yes,0.08907,220,2733,0.07839,0.09976
2003,Lower Secondary Level,No,0.91026,2513,2733,0.89954,0.92097
2003,Upper Secondary Level,Yes,0.08149,932,11102,0.07640,0.08658
2003,Upper Secondary Level,No,0.91838,10170,11102,0.91329,0.92348
2003,Post-secondary Non-tertiary Level,Yes,0.06217,76,1154,0.04824,0.07611
2003,Post-secondary Non-tertiary Level,No,0.93783,1078,1154,0.92389,0.95176
2003,First Stage of Tertiary Education,Yes,0.04466,73,1688,0.03480,0.05452
2003,First Stage of Tertiary Education,No,0.95534,1615,1688,0.94548,0.96520
2003,Second Stage of Tertiary Education,Yes,0.04617,174,4354,0.03993,0.05240
2003,Second Stage of Tertiary Education,No,0.95383,4180,4354,0.94760,0.96007
2004,Pre-primary Level,No,0.99259,636,636,0.98593,0.99926
2004,Primary Level,Yes,0.18000,41,257,0.13293,0.22706
2004,Primary Level,No,0.82000,216,257,0.77294,0.86707
2004,Lower Secondary Level,Yes,0.08983,216,2574,0.07878,0.10088
2004,Lower Secondary Level,No,0.91017,2358,2574,0.89912,0.92122
2004,Upper Secondary Level,Yes,0.09039,950,10778,0.08498,0.09580
2004,Upper Secondary Level,No,0.90961,9828,10778,0.90420,0.91502
2004,Post-secondary Non-tertiary Level,Yes,0.06064,69,1159,0.04690,0.07439
2004,Post-secondary Non-tertiary Level,No,0.93936,1090,1159,0.92561,0.95310
2004,First Stage of Tertiary Education,Yes,0.04380,71,1642,0.03389,0.05370
2004,First Stage of Tertiary Education,No,0.95620,1571,1642,0.94630,0.96611
2004,Second Stage of Tertiary Education,Yes,0.04962,172,4295,0.04313,0.05612
2004,Second Stage of Tertiary Education,No,0.95038,4123,4295,0.94388,0.95687
2005,Pre-primary Level,No,0.99195,649,649,0.98507,0.99883
2005,Primary Level,Yes,0.17515,43,246,0.12755,0.22274
2005,Primary Level,No,0.82485,203,246,0.77726,0.87245
2005,Lower Secondary Level,Yes,0.10607,218,2391,0.09373,0.11842
2005,Lower Secondary Level,No,0.89393,2173,2391,0.88158,0.90627
2005,Upper Secondary Level,Yes,0.08831,887,10243,0.08282,0.09381
2005,Upper Secondary Level,No,0.91138,9356,10243,0.90588,0.91688
2005,Post-secondary Non-tertiary Level,Yes,0.06463,63,1130,0.05029,0.07897
2005,Post-secondary Non-tertiary Level,No,0.93537,1067,1130,0.92103,0.94971
2005,First Stage of Tertiary Education,Yes,0.04558,68,1561,0.03523,0.05593
2005,First Stage of Tertiary Education,No,0.95442,1493,1561,0.94407,0.96477
2005,Second Stage of Tertiary Education,Yes,0.04904,173,4166,0.04249,0.05560
2005,Second Stage of Tertiary Education,No,0.95096,3993,4166,0.94440,0.95751
2006,Pre-primary Level,No,0.61974,391,391,0.57156,0.66792
2006,Primary Level,Yes,0.17658,41,241,0.12834,0.22483
2006,Primary Level,No,0.82342,200,241,0.77517,0.87166
2006,Lower Secondary Level,Yes,0.11350,260,2480,0.10101,0.12598
2006,Lower Secondary Level,No,0.86935,2220,2480,0.85608,0.88262
2006,Upper Secondary Level,Yes,0.09164,985,11079,0.08627,0.09702
2006,Upper Secondary Level,No,0.90799,10094,11079,0.90261,0.91337
2006,Post-secondary Non-tertiary Level,Yes,0.04650,58,1214,0.03465,0.05835
2006,Post-secondary Non-tertiary Level,No,0.95350,1156,1214,0.94165,0.96535
2006,First Stage of Tertiary Education,Yes,0.06003,77,1651,0.04857,0.07150
2006,First Stage of Tertiary Education,No,0.93997,1574,1651,0.92850,0.95143
2006,Second Stage of Tertiary Education,Yes,0.04605,175,4577,0.03998,0.05213
2006,Second Stage of Tertiary Education,No,0.95395,4402,4577,0.94787,0.96002
2007,Pre-primary Level,No,0.51533,340,340,0.46213,0.56853
2007,Primary Level,Yes,0.18400,41,216,0.13221,0.23580
2007,Primary Level,No,0.81600,175,216,0.76420,0.86779
2007,Lower Secondary Level,Yes,0.10480,212,2205,0.09201,0.11759
2007,Lower Secondary Level,No,0.87569,1993,2205,0.86191,0.88946
2007,Upper Secondary Level,Yes,0.08191,800,10318,0.07661,0.08720
2007,Upper Secondary Level,No,0.91782,9518,10318,0.91252,0.92312
2007,Post-secondary Non-tertiary Level,Yes,0.05560,59,1169,0.04246,0.06874
2007,Post-secondary Non-tertiary Level,No,0.94440,1110,1169,0.93126,0.95754
2007,First Stage of Tertiary Education,Yes,0.05385,66,1535,0.04256,0.06515
2007,First Stage of Tertiary Education,No,0.94615,1469,1535,0.93485,0.95744
2007,Second Stage of Tertiary Education,Yes,0.04334,153,4389,0.03732,0.04936
2007,Second Stage of Tertiary Education,No,0.95666,4236,4389,0.95064,0.96268
2008,Pre-primary Level,No,0.59246,353,353,0.54113,0.64380
2008,Primary Level,No,0.85976,154,154,0.80474,0.91478
2008,Lower Secondary Level,Yes,0.09688,186,2012,0.08395,0.10981
2008,Lower Secondary Level,No,0.87998,1826,2012,0.86577,0.89418
2008,Upper Secondary Level,Yes,0.07281,690,9728,0.06765,0.07797
2008,Upper Secondary Level,No,0.92672,9038,9728,0.92154,0.93190
2008,Post-secondary Non-tertiary Level,Yes,0.04132,45,1093,0.02952,0.05313
2008,Post-secondary Non-tertiary Level,No,0.95868,1048,1093,0.94687,0.97048
2008,First Stage of Tertiary Education,Yes,0.04952,61,1416,0.03821,0.06082
2008,First Stage of Tertiary Education,No,0.95048,1355,1416,0.93918,0.96179
2008,Second Stage of Tertiary Education,Yes,0.03841,116,4192,0.03259,0.04422
2008,Second Stage of Tertiary Education,No,0.96159,4076,4192,0.95578,0.96741
2009,Pre-primary Level,No,0.63005,313,313,0.57647,0.68362
2009,Primary Level,No,0.85646,136,136,0.79731,0.91560
2009,Lower Secondary Level,Yes,0.10471,166,1787,0.09051,0.11891
2009,Lower Secondary Level,No,0.87222,1621,1787,0.85673,0.88770
2009,Upper Secondary Level,Yes,0.07462,640,9060,0.06921,0.08003
2009,Upper Secondary Level,No,0.92529,8420,9060,0.91987,0.93070
2009,Post-secondary Non-tertiary Level,Yes,0.04367,41,997,0.03098,0.05637
2009,Post-secondary Non-tertiary Level,No,0.95633,956,997,0.94363,0.96902
2009,First Stage of Tertiary Education,Yes,0.04988,49,1332,0.03818,0.06157
2009,First Stage of Tertiary Education,No,0.95012,1283,1332,0.93843,0.96182
2009,Second Stage of Tertiary Education,Yes,0.03673,114,4035,0.03092,0.04253
2009,Second Stage of Tertiary Education,No,0.96327,3921,4035,0.95747,0.96908
2010,Pre-primary Level,No,0.67349,412,412,0.62816,0.71883
2010,Primary Level,Yes,0.22184,107,343,0.17780,0.26587
2010,Primary Level,No,0.77816,236,343,0.73413,0.82220
2010,Lower Secondary Level,Yes,0.11183,423,2445,0.09933,0.12432
2010,Lower Secondary Level,No,0.86750,2022,2445,0.85406,0.88094
2010,Upper Secondary Level,Yes,0.07710,1152,11745,0.07228,0.08193
2010,Upper Secondary Level,No,0.92277,10593,11745,0.91794,0.92760
2010,Post-secondary Non-tertiary Level,Yes,0.03999,101,1710,0.03070,0.04928
2010,Post-secondary Non-tertiary Level,No,0.96001,1609,1710,0.95072,0.96930
2010,First Stage of Tertiary Education,Yes,0.04939,66,1615,0.03882,0.05996
2010,First Stage of Tertiary Education,No,0.95061,1549,1615,0.94004,0.96118
2010,Second Stage of Tertiary Education,Yes,0.03479,173,5376,0.02990,0.03969
2010,Second Stage of Tertiary Education,No,0.96521,5203,5376,0.96031,0.97010
2011,Pre-primary Level,No,0.57364,472,472,0.52897,0.61830
2011,Primary Level,Yes,0.19683,113,407,0.15816,0.23551
2011,Primary Level,No,0.80317,294,407,0.76449,0.84184
2011,Lower Secondary Level,Yes,0.10095,420,2949,0.09008,0.11183
2011,Lower Secondary Level,No,0.87951,2529,2949,0.86775,0.89126
2011,Upper Secondary Level,Yes,0.06252,1150,13895,0.05850,0.06655
2011,Upper Secondary Level,No,0.93698,12745,13895,0.93294,0.94102
2011,Post-secondary Non-tertiary Level,Yes,0.04382,115,2001,0.03484,0.05279
2011,Post-secondary Non-tertiary Level,No,0.95608,1886,2001,0.94710,0.96506
2011,First Stage of Tertiary Education,Yes,0.02386,50,1855,0.01691,0.03081
2011,First Stage of Tertiary Education,No,0.97614,1805,1855,0.96919,0.98309
2011,Second Stage of Tertiary Education,Yes,0.02958,179,6211,0.02537,0.03379
2011,Second Stage of Tertiary Education,No,0.97034,6032,6211,0.96612,0.97456
2012,Pre-primary Level,No,0.55994,468,468,0.51492,0.60496
2012,Primary Level,Yes,0.20358,102,386,0.16335,0.24380
2012,Primary Level,No,0.79642,284,386,0.75620,0.83665
2012,Lower Secondary Level,Yes,0.09549,408,2895,0.08478,0.10620
2012,Lower Secondary Level,No,0.88661,2487,2895,0.87506,0.89816
2012,Upper Secondary Level,Yes,0.06758,1083,13547,0.06335,0.07180
2012,Upper Secondary Level,No,0.93238,12464,13547,0.92815,0.93661
2012,Post-secondary Non-tertiary Level,Yes,0.04501,110,1964,0.03584,0.05418
2012,Post-secondary Non-tertiary Level,No,0.95499,1854,1964,0.94582,0.96416
2012,First Stage of Tertiary Education,Yes,0.02928,58,1809,0.02151,0.03705
2012,First Stage of Tertiary Education,No,0.97072,1751,1809,0.96295,0.97849
2012,Second Stage of Tertiary Education,Yes,0.02712,166,6146,0.02306,0.03118
2012,Second Stage of Tertiary Education,No,0.97288,5980,6146,0.96882,0.97694
2013,Pre-primary Level,No,0.59007,620,620,0.55132,0.62881
2013,Primary Level,Yes,0.23178,193,631,0.19883,0.26473
2013,Primary Level,No,0.76822,438,631,0.73527,0.80117
2013,Lower Secondary Level,Yes,0.11124,589,3703,0.10111,0.12137
2013,Lower Secondary Level,No,0.87218,3114,3703,0.86143,0.88294
2013,Upper Secondary Level,Yes,0.06558,1196,14157,0.06150,0.06965
2013,Upper Secondary Level,No,0.93428,12961,14157,0.93020,0.93836
2013,Post-secondary Non-tertiary Level,Yes,0.05533,176,2364,0.04611,0.06455
2013,Post-secondary Non-tertiary Level,No,0.94467,2188,2364,0.93545,0.95389
2013,First Stage of Tertiary Education,Yes,0.02767,51,1728,0.01993,0.03541
2013,First Stage of Tertiary Education,No,0.97233,1677,1728,0.96459,0.98007
2013,Second Stage of Tertiary Education,Yes,0.02627,249,6862,0.02249,0.03006
2013,Second Stage of Tertiary Education,No,0.97373,6613,6862,0.96994,0.97751
2014,Pre-primary Level,No,0.55549,448,448,0.50942,0.60155
2014,Primary Level,Yes,0.26886,152,503,0.23008,0.30765
2014,Primary Level,No,0.72974,351,503,0.69089,0.76858
2014,Lower Secondary Level,Yes,0.10645,461,3106,0.09561,0.11730
2014,Lower Secondary Level,No,0.87429,2645,3106,0.86263,0.88595
2014,Upper Secondary Level,Yes,0.06233,929,12533,0.05809,0.06656
2014,Upper Secondary Level,No,0.93735,11604,12533,0.93311,0.94160
2014,Post-secondary Non-tertiary Level,Yes,0.04910,123,2049,0.03974,0.05846
2014,Post-secondary Non-tertiary Level,No,0.95090,1926,2049,0.94154,0.96026
2014,First Stage of Tertiary Education,Yes,0.02817,44,1596,0.02005,0.03629
2014,First Stage of Tertiary Education,No,0.97183,1552,1596,0.96371,0.97995
2014,Second Stage of Tertiary Education,Yes,0.02724,206,6226,0.02320,0.03128
2014,Second Stage of Tertiary Education,No,0.97268,6020,6226,0.96863,0.97673
2015,Pre-primary Level,No,0.52465,369,369,0.47362,0.57567
2015,Primary Level,Yes,0.27769,169,532,0.23960,0.31579
2015,Primary Level,No,0.72196,363,532,0.68385,0.76007
2015,Lower Secondary Level,Yes,0.10439,431,2955,0.09336,0.11541
2015,Lower Secondary Level,No,0.87293,2524,2955,0.86092,0.88494
2015,Upper Secondary Level,Yes,0.06236,900,12158,0.05806,0.06666
2015,Upper Secondary Level,No,0.93696,11258,12158,0.93264,0.94128
2015,Post-secondary Non-tertiary Level,Yes,0.05470,150,2157,0.04510,0.06430
2015,Post-secondary Non-tertiary Level,No,0.94530,2007,2157,0.93570,0.95490
2015,First Stage of Tertiary Education,Yes,0.01865,33,1534,0.01188,0.02542
2015,First Stage of Tertiary Education,No,0.98135,1501,1534,0.97458,0.98812
2015,Second Stage of Tertiary Education,Yes,0.03058,267,6422,0.02637,0.03479
2015,Second Stage of Tertiary Education,No,0.96942,6155,6422,0.96521,0.97363
2016,Pre-primary Level,No,0.49201,340,340,0.43879,0.54523
2016,Primary Level,Yes,0.21563,127,413,0.17592,0.25535
