year,age_gr,migback,plh0196,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2013,46-65 y.,Direct migration background,People usually only pursue their own interests,0.40031,484,850,0.36735,0.43327
2013,46-65 y.,Indirect migration background,People usually try to be helpful,0.32677,55,140,0.24879,0.40474
2013,46-65 y.,Indirect migration background,People usually only pursue their own interests,0.59671,85,140,0.51515,0.67826
2013,66 and older,No migration background,People usually try to be helpful,0.55218,2521,4460,0.53758,0.56678
2013,66 and older,No migration background,People usually only pursue their own interests,0.41946,1939,4460,0.40498,0.43395
2013,66 and older,Direct migration background,People usually try to be helpful,0.50254,207,365,0.45118,0.55391
2013,66 and older,Direct migration background,People usually only pursue their own interests,0.40455,158,365,0.35413,0.45497
2018,17-29 y.,No migration background,People usually try to be helpful,0.35860,1152,2881,0.34109,0.37612
2018,17-29 y.,No migration background,People usually only pursue their own interests,0.56790,1729,2881,0.54980,0.58599
2018,17-29 y.,Direct migration background,People usually try to be helpful,0.34974,731,1509,0.32567,0.37381
2018,17-29 y.,Direct migration background,People usually only pursue their own interests,0.55375,778,1509,0.52866,0.57884
2018,17-29 y.,Indirect migration background,People usually try to be helpful,0.34755,292,795,0.31443,0.38068
2018,17-29 y.,Indirect migration background,People usually only pursue their own interests,0.57097,503,795,0.53654,0.60539
2018,30-45 y.,No migration background,People usually try to be helpful,0.41594,1794,4156,0.40096,0.43093
2018,30-45 y.,No migration background,People usually only pursue their own interests,0.56687,2362,4156,0.55181,0.58194
2018,30-45 y.,Direct migration background,People usually try to be helpful,0.45717,1667,3372,0.44035,0.47398
2018,30-45 y.,Direct migration background,People usually only pursue their own interests,0.51022,1705,3372,0.49334,0.52710
2018,30-45 y.,Indirect migration background,People usually try to be helpful,0.37287,197,551,0.33246,0.41328
2018,30-45 y.,Indirect migration background,People usually only pursue their own interests,0.60736,354,551,0.56655,0.64817
2018,46-65 y.,No migration background,People usually try to be helpful,0.42925,3449,7669,0.41817,0.44033
2018,46-65 y.,No migration background,People usually only pursue their own interests,0.54949,4220,7669,0.53836,0.56063
2018,46-65 y.,Direct migration background,People usually try to be helpful,0.42130,983,2039,0.39986,0.44273
2018,46-65 y.,Direct migration background,People usually only pursue their own interests,0.55371,1056,2039,0.53213,0.57530
2018,46-65 y.,Indirect migration background,People usually try to be helpful,0.47165,114,235,0.40769,0.53561
2018,46-65 y.,Indirect migration background,People usually only pursue their own interests,0.51182,121,235,0.44778,0.57587
2018,66 and older,No migration background,People usually try to be helpful,0.57138,2568,4414,0.55678,0.58598
2018,66 and older,No migration background,People usually only pursue their own interests,0.40613,1846,4414,0.39164,0.42062
2018,66 and older,Direct migration background,People usually try to be helpful,0.55839,256,463,0.51311,0.60367
2018,66 and older,Direct migration background,People usually only pursue their own interests,0.40818,207,463,0.36336,0.45300
