year,hhtyp,quintil_oecd_hh,hlc0080_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1986,Single parent,1st Quintile,No,0.72673,74,74,0.62450,0.82896
1986,Single parent,2nd Quintile,No,0.84909,52,52,0.75085,0.94734
1986,Single parent,3rd Quintile,No,0.95331,54,54,0.89652,1.01011
1986,Single parent,4th Quintile,No,0.92898,34,34,0.84135,1.01662
1986,Couple with children,1st Quintile,Yes,0.19233,68,420,0.15459,0.23007
1986,Couple with children,1st Quintile,No,0.80702,352,420,0.76923,0.84481
1986,Couple with children,2nd Quintile,No,0.93268,522,522,0.91117,0.95420
1986,Couple with children,3rd Quintile,No,0.98814,504,504,0.97868,0.99760
1986,Couple with children,4th Quintile,No,0.98424,425,425,0.97238,0.99609
1986,Couple with children,5th Quintile,No,0.99218,321,321,0.98253,1.00183
1986,Multi-generational household,2nd Quintile,No,0.93464,33,33,0.84900,1.02028
1987,Single-person household,1st Quintile,Yes,0.25450,70,288,0.20410,0.30489
1987,Single-person household,1st Quintile,No,0.74129,218,288,0.69062,0.79196
1987,Single-person household,2nd Quintile,No,0.89315,171,171,0.84671,0.93959
1987,Single-person household,3rd Quintile,No,0.98788,205,205,0.97287,1.00290
1987,Single-person household,4th Quintile,No,0.99138,190,190,0.97820,1.00456
1987,Single-person household,5th Quintile,No,0.99558,195,195,0.98625,1.00491
1987,Couple without children,1st Quintile,No,0.89617,119,119,0.84113,0.95121
1987,Couple without children,2nd Quintile,No,0.97959,177,177,0.95869,1.00048
1987,Couple without children,3rd Quintile,No,0.99102,200,200,0.97792,1.00413
1987,Couple without children,4th Quintile,No,0.99732,298,298,0.99143,1.00320
1987,Single parent,1st Quintile,Yes,0.43712,41,98,0.33840,0.53583
1987,Single parent,1st Quintile,No,0.56288,57,98,0.46417,0.66160
1987,Single parent,2nd Quintile,No,0.85833,58,58,0.76780,0.94886
1987,Single parent,3rd Quintile,No,0.91158,46,46,0.82863,0.99453
1987,Single parent,4th Quintile,No,0.94364,32,32,0.86246,1.02482
1987,Couple with children,1st Quintile,Yes,0.23338,74,380,0.19080,0.27597
1987,Couple with children,1st Quintile,No,0.76584,306,380,0.72321,0.80848
1987,Couple with children,2nd Quintile,Yes,0.10406,43,520,0.07779,0.13033
1987,Couple with children,2nd Quintile,No,0.89544,477,520,0.86912,0.92177
1987,Couple with children,3rd Quintile,No,0.97488,511,511,0.96130,0.98846
1987,Couple with children,4th Quintile,No,0.98064,450,450,0.96789,0.99338
1987,Couple with children,5th Quintile,No,0.98904,309,309,0.97741,1.00067
1988,Single-person household,1st Quintile,Yes,0.24522,65,268,0.19362,0.29683
1988,Single-person household,1st Quintile,No,0.74975,203,268,0.69780,0.80171
1988,Single-person household,2nd Quintile,No,0.88980,170,170,0.84259,0.93701
1988,Single-person household,3rd Quintile,No,0.98811,191,191,0.97270,1.00352
1988,Single-person household,4th Quintile,No,0.99225,197,197,0.97997,1.00453
1988,Single-person household,5th Quintile,No,0.98694,183,183,0.97045,1.00343
1988,Couple without children,1st Quintile,No,0.87566,127,127,0.81804,0.93328
1988,Couple without children,2nd Quintile,No,0.97659,188,188,0.95493,0.99826
1988,Couple without children,3rd Quintile,No,0.98945,203,203,0.97537,1.00354
1988,Couple without children,4th Quintile,No,0.99618,264,264,0.98873,1.00364
1988,Couple without children,5th Quintile,No,0.98726,357,357,0.97561,0.99891
1988,Single parent,1st Quintile,Yes,0.42011,36,97,0.32138,0.51885
1988,Single parent,1st Quintile,No,0.57989,61,97,0.48115,0.67862
1988,Single parent,2nd Quintile,No,0.88700,50,50,0.79836,0.97565
1988,Single parent,3rd Quintile,No,0.94197,50,50,0.87650,1.00743
1988,Single parent,4th Quintile,No,0.94556,37,37,0.87145,1.01968
1988,Couple with children,1st Quintile,Yes,0.28755,91,383,0.24216,0.33294
1988,Couple with children,1st Quintile,No,0.71245,292,383,0.66706,0.75784
1988,Couple with children,2nd Quintile,Yes,0.09627,40,485,0.06999,0.12255
1988,Couple with children,2nd Quintile,No,0.90279,445,485,0.87639,0.92918
1988,Couple with children,3rd Quintile,No,0.96072,479,479,0.94330,0.97813
1988,Couple with children,4th Quintile,No,0.98677,436,436,0.97603,0.99750
1989,Single-person household,1st Quintile,Yes,0.23402,61,267,0.18314,0.28490
1989,Single-person household,1st Quintile,No,0.76297,206,267,0.71187,0.81408
1989,Single-person household,2nd Quintile,No,0.92968,188,188,0.89303,0.96632
1989,Single-person household,3rd Quintile,No,0.98036,196,196,0.96088,0.99983
1989,Single-person household,4th Quintile,No,0.98760,192,192,0.97190,1.00329
1989,Single-person household,5th Quintile,No,0.98351,175,175,0.96459,1.00243
1989,Couple without children,1st Quintile,No,0.91163,125,125,0.86167,0.96159
1989,Couple without children,2nd Quintile,No,0.95987,164,164,0.92974,0.99000
1989,Couple without children,3rd Quintile,No,0.97595,195,195,0.95440,0.99751
1989,Couple without children,4th Quintile,No,0.99640,301,301,0.98962,1.00318
1989,Couple without children,5th Quintile,No,0.99675,344,344,0.99073,1.00277
1989,Single parent,1st Quintile,No,0.58709,54,54,0.45453,0.71964
1989,Single parent,2nd Quintile,No,0.76637,49,49,0.64666,0.88608
1989,Single parent,3rd Quintile,No,0.98201,42,42,0.94132,1.02270
1989,Single parent,4th Quintile,No,0.97656,39,39,0.92846,1.02467
1989,Couple with children,1st Quintile,Yes,0.25210,80,380,0.20839,0.29582
1989,Couple with children,1st Quintile,No,0.73736,300,380,0.69305,0.78166
1989,Couple with children,2nd Quintile,Yes,0.09477,41,497,0.06899,0.12055
1989,Couple with children,2nd Quintile,No,0.90523,456,497,0.87945,0.93101
1989,Couple with children,3rd Quintile,No,0.98651,463,463,0.97598,0.99703
1989,Couple with children,4th Quintile,No,0.98602,379,379,0.97418,0.99786
1989,Couple with children,5th Quintile,No,0.97616,263,263,0.95769,0.99463
1989,Multi-generational household,2nd Quintile,No,0.99357,33,33,0.96589,1.02126
1990,Single-person household,2nd Quintile,Yes,0.18297,51,284,0.13793,0.22802
1990,Single-person household,2nd Quintile,No,0.81703,233,284,0.77198,0.86207
1990,Single-person household,3rd Quintile,No,0.94630,224,224,0.91671,0.97589
1990,Single-person household,4th Quintile,No,0.96446,238,238,0.94089,0.98803
1990,Single-person household,5th Quintile,No,0.98894,209,209,0.97472,1.00315
1990,Couple without children,2nd Quintile,No,0.88793,178,178,0.84146,0.93441
1990,Couple without children,3rd Quintile,No,0.97992,233,233,0.96187,0.99797
1990,Couple without children,4th Quintile,No,0.98832,306,306,0.97627,1.00038
1990,Couple without children,5th Quintile,No,0.99648,431,431,0.99089,1.00208
1990,Single parent,2nd Quintile,Yes,0.40834,32,83,0.30196,0.51473
1990,Single parent,2nd Quintile,No,0.58914,51,83,0.48265,0.69563
1990,Single parent,3rd Quintile,No,0.88249,67,67,0.80479,0.96018
1990,Single parent,4th Quintile,No,0.98750,54,54,0.95758,1.01741
1990,Single parent,5th Quintile,No,0.99141,40,40,0.96246,1.02037
1990,Couple with children,2nd Quintile,Yes,0.21386,92,540,0.17924,0.24848
1990,Couple with children,2nd Quintile,No,0.78614,448,540,0.75152,0.82076
1990,Couple with children,3rd Quintile,No,0.94765,537,537,0.92879,0.96650
1990,Couple with children,4th Quintile,No,0.98708,487,487,0.97704,0.99712
1990,Couple with children,5th Quintile,No,0.98509,347,347,0.97231,0.99786
1990,Multi-generational household,3rd Quintile,No,0.98429,38,38,0.94423,1.02436
1991,Single-person household,2nd Quintile,Yes,0.23898,66,296,0.19031,0.28764
1991,Single-person household,2nd Quintile,No,0.75219,230,296,0.70292,0.80146
1991,Single-person household,3rd Quintile,No,0.95658,223,223,0.92977,0.98339
1991,Single-person household,4th Quintile,No,0.99004,234,234,0.97729,1.00279
1991,Couple without children,2nd Quintile,No,0.88557,172,172,0.83785,0.93328
1991,Couple without children,3rd Quintile,No,0.96778,241,241,0.94544,0.99012
1991,Couple without children,4th Quintile,No,0.99246,318,318,0.98294,1.00198
1991,Couple without children,5th Quintile,No,0.99757,427,427,0.99290,1.00225
1991,Single parent,2nd Quintile,Yes,0.36518,33,99,0.26985,0.46051
1991,Single parent,2nd Quintile,No,0.63280,66,99,0.53736,0.72824
1991,Single parent,3rd Quintile,No,0.91348,58,58,0.84049,0.98646
1991,Single parent,5th Quintile,No,0.96791,38,38,0.91113,1.02470
1991,Couple with children,2nd Quintile,Yes,0.22391,92,491,0.18700,0.26082
1991,Couple with children,2nd Quintile,No,0.77544,399,491,0.73849,0.81238
1991,Couple with children,3rd Quintile,No,0.94607,548,548,0.92715,0.96500
1991,Couple with children,4th Quintile,No,0.98147,507,507,0.96971,0.99322
1991,Couple with children,5th Quintile,No,0.96428,353,353,0.94489,0.98366
1991,Multi-generational household,2nd Quintile,No,0.92707,32,32,0.83553,1.01860
1992,Single-person household,1st Quintile,Yes,0.38771,173,417,0.34089,0.43454
1992,Single-person household,1st Quintile,No,0.60757,244,417,0.56065,0.65449
1992,Single-person household,2nd Quintile,No,0.90037,199,199,0.85865,0.94209
1992,Single-person household,3rd Quintile,No,0.95378,215,215,0.92565,0.98191
1992,Single-person household,4th Quintile,No,0.98681,230,230,0.97203,1.00159
1992,Single-person household,5th Quintile,No,0.98696,200,200,0.97121,1.00272
1992,Couple without children,1st Quintile,Yes,0.22110,70,283,0.17267,0.26954
1992,Couple without children,1st Quintile,No,0.76546,213,283,0.71600,0.81491
1992,Couple without children,2nd Quintile,No,0.95845,276,276,0.93486,0.98203
1992,Couple without children,3rd Quintile,No,0.95926,277,277,0.93594,0.98259
1992,Couple without children,4th Quintile,No,0.97903,371,371,0.96443,0.99363
1992,Couple without children,5th Quintile,No,0.99087,444,444,0.98201,0.99973
1992,Single parent,1st Quintile,Yes,0.38391,66,146,0.30475,0.46307
1992,Single parent,1st Quintile,No,0.58998,80,146,0.50993,0.67004
1992,Single parent,2nd Quintile,No,0.73283,69,69,0.62766,0.83800
1992,Single parent,3rd Quintile,No,0.98453,59,59,0.95277,1.01629
1992,Single parent,4th Quintile,No,0.96075,52,52,0.90745,1.01405
1992,Couple with children,1st Quintile,Yes,0.34729,159,483,0.30479,0.38980
1992,Couple with children,1st Quintile,No,0.64658,324,483,0.60390,0.68926
1992,Couple with children,2nd Quintile,Yes,0.16212,126,795,0.13649,0.18776
1992,Couple with children,2nd Quintile,No,0.83156,669,795,0.80553,0.85759
1992,Couple with children,3rd Quintile,No,0.95524,659,659,0.93944,0.97104
1992,Couple with children,4th Quintile,No,0.97855,538,538,0.96630,0.99080
1992,Couple with children,5th Quintile,No,0.99158,372,372,0.98228,1.00088
1992,Multi-generational household,2nd Quintile,No,0.88102,41,41,0.78069,0.98136
1992,Other Combinations,3rd Quintile,No,0.97235,40,40,0.92089,1.02381
1992,Other Combinations,4th Quintile,No,0.97412,32,32,0.91822,1.03001
1993,Single-person household,1st Quintile,Yes,0.36680,170,420,0.32066,0.41295
1993,Single-person household,1st Quintile,No,0.62404,250,420,0.57766,0.67042
1993,Single-person household,2nd Quintile,Yes,0.13551,44,251,0.09308,0.17793
1993,Single-person household,2nd Quintile,No,0.85024,207,251,0.80601,0.89448
1993,Single-person household,3rd Quintile,No,0.96320,233,233,0.93897,0.98742
1993,Single-person household,4th Quintile,No,0.98095,226,226,0.96308,0.99881
1993,Single-person household,5th Quintile,No,0.98483,213,213,0.96838,1.00128
1993,Couple without children,1st Quintile,Yes,0.17029,52,249,0.12351,0.21708
1993,Couple without children,1st Quintile,No,0.81275,197,249,0.76420,0.86131
1993,Couple without children,2nd Quintile,No,0.93690,289,289,0.90882,0.96498
1993,Couple without children,3rd Quintile,No,0.96620,275,275,0.94480,0.98760
1993,Couple without children,5th Quintile,No,0.99185,459,459,0.98362,1.00009
1993,Single parent,1st Quintile,Yes,0.42863,61,136,0.34515,0.51211
1993,Single parent,1st Quintile,No,0.55675,75,136,0.47295,0.64055
1993,Single parent,2nd Quintile,No,0.82870,69,69,0.73915,0.91825
1993,Single parent,3rd Quintile,No,0.93928,61,61,0.87885,0.99971
1993,Couple with children,1st Quintile,Yes,0.32160,143,437,0.27776,0.36545
1993,Couple with children,1st Quintile,No,0.67513,294,437,0.63117,0.71909
1993,Couple with children,2nd Quintile,Yes,0.16670,132,741,0.13985,0.19356
1993,Couple with children,2nd Quintile,No,0.83163,609,741,0.80467,0.85859
1993,Couple with children,3rd Quintile,Yes,0.05358,45,712,0.03703,0.07013
1993,Couple with children,3rd Quintile,No,0.94360,667,712,0.92664,0.96056
1993,Couple with children,4th Quintile,No,0.97969,534,534,0.96772,0.99167
1993,Couple with children,5th Quintile,No,0.99487,353,353,0.98741,1.00233
1993,Multi-generational household,2nd Quintile,No,0.89195,37,37,0.79054,0.99336
1993,Multi-generational household,3rd Quintile,No,0.94143,41,41,0.86866,1.01420
1993,Other Combinations,2nd Quintile,No,0.82114,33,33,0.68835,0.95392
1994,Single-person household,1st Quintile,Yes,0.30630,137,409,0.26158,0.35103
1994,Single-person household,1st Quintile,No,0.68559,272,409,0.64054,0.73064
1994,Single-person household,2nd Quintile,No,0.92759,227,227,0.89380,0.96138
1994,Single-person household,3rd Quintile,No,0.98027,259,259,0.96330,0.99724
1994,Single-person household,4th Quintile,No,0.97754,213,213,0.95759,0.99748
1994,Single-person household,5th Quintile,No,0.98730,212,212,0.97219,1.00241
1994,Couple without children,1st Quintile,Yes,0.16775,48,256,0.12189,0.21361
1994,Couple without children,1st Quintile,No,0.83225,208,256,0.78639,0.87811
1994,Couple without children,2nd Quintile,No,0.96029,303,303,0.93827,0.98232
1994,Couple without children,3rd Quintile,No,0.96296,304,304,0.94169,0.98423
1994,Couple without children,4th Quintile,No,0.99454,393,393,0.98725,1.00184
1994,Couple without children,5th Quintile,No,0.99257,480,480,0.98489,1.00026
1994,Single parent,1st Quintile,Yes,0.40202,56,127,0.31641,0.48763
1994,Single parent,1st Quintile,No,0.59671,71,127,0.51106,0.68237
1994,Single parent,2nd Quintile,No,0.77128,76,76,0.67622,0.86634
1994,Single parent,3rd Quintile,No,0.91634,45,45,0.83453,0.99815
1994,Single parent,4th Quintile,No,0.97843,54,54,0.93933,1.01754
1994,Single parent,5th Quintile,No,0.99948,33,33,0.99162,1.00735
1994,Couple with children,1st Quintile,Yes,0.31923,149,477,0.27735,0.36111
1994,Couple with children,1st Quintile,No,0.66739,328,477,0.62507,0.70972
1994,Couple with children,2nd Quintile,Yes,0.11151,78,677,0.08778,0.13524
1994,Couple with children,2nd Quintile,No,0.88678,599,677,0.86289,0.91067
1994,Couple with children,3rd Quintile,No,0.97209,647,647,0.95939,0.98479
1994,Couple with children,4th Quintile,No,0.98896,501,501,0.97980,0.99812
1994,Multi-generational household,2nd Quintile,No,0.99494,37,37,0.97178,1.01811
1994,Multi-generational household,3rd Quintile,No,0.97640,32,32,0.92297,1.02984
1994,Other Combinations,3rd Quintile,No,0.96958,31,31,0.90813,1.03104
1994,Other Combinations,4th Quintile,No,0.96052,37,37,0.89691,1.02413
1995,Single-person household,1st Quintile,Yes,0.27253,117,405,0.22911,0.31595
1995,Single-person household,1st Quintile,No,0.72234,288,405,0.67867,0.76601
1995,Single-person household,2nd Quintile,No,0.94369,270,270,0.91615,0.97124
1995,Single-person household,3rd Quintile,No,0.98989,280,280,0.97815,1.00163
1995,Single-person household,4th Quintile,No,0.98741,229,229,0.97293,1.00188
1995,Single-person household,5th Quintile,No,0.99705,190,190,0.98932,1.00478
1995,Couple without children,1st Quintile,Yes,0.15108,41,220,0.10365,0.19852
1995,Couple without children,1st Quintile,No,0.83082,179,220,0.78117,0.88048
1995,Couple without children,2nd Quintile,No,0.96881,319,319,0.94970,0.98791
1995,Couple without children,3rd Quintile,No,0.99562,354,354,0.98874,1.00251
1995,Couple without children,5th Quintile,No,0.99810,499,499,0.99428,1.00192
1995,Single parent,1st Quintile,Yes,0.37492,66,149,0.29692,0.45291
1995,Single parent,1st Quintile,No,0.62508,83,149,0.54709,0.70308
1995,Single parent,2nd Quintile,No,0.76456,70,70,0.66445,0.86467
1995,Single parent,3rd Quintile,No,0.95288,51,51,0.89414,1.01161
1995,Single parent,4th Quintile,No,0.98959,49,49,0.96087,1.01830
1995,Couple with children,1st Quintile,Yes,0.29164,162,559,0.25392,0.32935
1995,Couple with children,1st Quintile,No,0.70241,397,559,0.66447,0.74034
1995,Couple with children,2nd Quintile,Yes,0.07719,55,694,0.05732,0.09706
1995,Couple with children,2nd Quintile,No,0.92281,639,694,0.90294,0.94268
1995,Couple with children,3rd Quintile,No,0.96787,629,629,0.95407,0.98166
1995,Couple with children,4th Quintile,No,0.99585,513,513,0.99028,1.00142
1995,Couple with children,5th Quintile,No,0.98680,360,360,0.97499,0.99861
1995,Multi-generational household,2nd Quintile,No,0.93209,32,32,0.84352,1.02066
1995,Other Combinations,3rd Quintile,No,0.96808,31,31,0.90518,1.03098
1995,Other Combinations,4th Quintile,No,0.94610,40,40,0.87522,1.01697
1995,Other Combinations,5th Quintile,No,0.98804,35,35,0.95150,1.02458
1996,Single-person household,1st Quintile,Yes,0.21174,101,420,0.17262,0.25085
1996,Single-person household,1st Quintile,No,0.78019,319,420,0.74054,0.81984
1996,Single-person household,2nd Quintile,No,0.95099,279,279,0.92561,0.97637
1996,Single-person household,3rd Quintile,No,0.98241,270,270,0.96669,0.99812
1996,Single-person household,4th Quintile,No,0.98102,242,242,0.96379,0.99825
1996,Couple without children,1st Quintile,No,0.88891,196,196,0.84480,0.93302
1996,Couple without children,2nd Quintile,No,0.98277,309,309,0.96823,0.99730
1996,Couple without children,3rd Quintile,No,0.99674,383,383,0.99103,1.00246
1996,Couple without children,4th Quintile,No,0.99780,429,429,0.99335,1.00224
1996,Couple without children,5th Quintile,No,0.99319,478,478,0.98581,1.00057
1996,Single parent,1st Quintile,Yes,0.36418,70,164,0.29030,0.43805
1996,Single parent,1st Quintile,No,0.62417,94,164,0.54981,0.69852
1996,Single parent,2nd Quintile,No,0.86959,73,73,0.79180,0.94738
1996,Single parent,3rd Quintile,No,0.98918,55,55,0.96158,1.01678
1996,Single parent,5th Quintile,No,0.95451,35,35,0.88447,1.02455
1996,Couple with children,1st Quintile,Yes,0.26924,131,539,0.23176,0.30672
1996,Couple with children,1st Quintile,No,0.72833,408,539,0.69074,0.76592
1996,Couple with children,2nd Quintile,Yes,0.07661,52,657,0.05625,0.09696
1996,Couple with children,2nd Quintile,No,0.92046,605,657,0.89975,0.94116
1996,Couple with children,3rd Quintile,No,0.98626,606,606,0.97698,0.99553
1996,Couple with children,4th Quintile,No,0.98815,499,499,0.97865,0.99766
1996,Couple with children,5th Quintile,No,0.99136,364,364,0.98184,1.00088
1996,Other Combinations,3rd Quintile,No,0.97094,37,37,0.91606,1.02581
1996,Other Combinations,4th Quintile,No,0.99727,37,37,0.98023,1.01431
1997,Single-person household,1st Quintile,Yes,0.20096,90,406,0.16194,0.23999
1997,Single-person household,1st Quintile,No,0.79091,316,406,0.75130,0.83051
1997,Single-person household,2nd Quintile,No,0.93812,291,291,0.91039,0.96585
1997,Single-person household,3rd Quintile,No,0.97562,259,259,0.95680,0.99444
1997,Couple without children,1st Quintile,No,0.89758,197,197,0.85514,0.94003
1997,Couple without children,2nd Quintile,No,0.97822,307,307,0.96187,0.99458
1997,Couple without children,3rd Quintile,No,0.99602,381,381,0.98969,1.00235
1997,Couple without children,4th Quintile,No,0.99394,442,442,0.98669,1.00118
1997,Couple without children,5th Quintile,No,0.99867,507,507,0.99549,1.00185
1997,Single parent,1st Quintile,Yes,0.40539,65,145,0.32520,0.48558
1997,Single parent,1st Quintile,No,0.58622,80,145,0.50577,0.66666
1997,Single parent,2nd Quintile,No,0.91752,83,83,0.85798,0.97707
1997,Single parent,3rd Quintile,No,0.95102,72,72,0.90082,1.00122
1997,Single parent,4th Quintile,No,0.98376,39,39,0.94358,1.02395
1997,Couple with children,1st Quintile,Yes,0.23998,128,509,0.20284,0.27712
1997,Couple with children,1st Quintile,No,0.76002,381,509,0.72288,0.79716
1997,Couple with children,2nd Quintile,Yes,0.05038,32,628,0.03326,0.06750
1997,Couple with children,2nd Quintile,No,0.94962,596,628,0.93250,0.96674
1997,Couple with children,3rd Quintile,No,0.98990,597,597,0.98187,0.99793
1997,Couple with children,4th Quintile,No,0.99013,506,506,0.98150,0.99875
1997,Couple with children,5th Quintile,No,0.98358,334,334,0.96993,0.99723
1997,Other Combinations,2nd Quintile,No,0.97734,32,32,0.92495,1.02973
1998,Single-person household,1st Quintile,Yes,0.22575,117,479,0.18827,0.26323
1998,Single-person household,1st Quintile,No,0.76922,362,479,0.73145,0.80699
1998,Single-person household,2nd Quintile,No,0.96934,351,351,0.95128,0.98740
1998,Single-person household,3rd Quintile,No,0.99614,332,332,0.98947,1.00282
1998,Single-person household,4th Quintile,No,0.98751,275,275,0.97436,1.00066
1998,Single-person household,5th Quintile,No,0.99065,241,241,0.97848,1.00283
1998,Couple without children,1st Quintile,Yes,0.09601,32,277,0.06125,0.13076
1998,Couple without children,1st Quintile,No,0.90399,245,277,0.86924,0.93875
1998,Couple without children,2nd Quintile,No,0.98556,321,321,0.97250,0.99863
1998,Couple without children,3rd Quintile,No,0.98885,438,438,0.97901,0.99870
1998,Couple without children,4th Quintile,No,0.99610,549,549,0.99089,1.00132
1998,Couple without children,5th Quintile,No,0.99349,576,576,0.98692,1.00006
1998,Single parent,1st Quintile,Yes,0.36317,70,185,0.29368,0.43266
1998,Single parent,1st Quintile,No,0.63683,115,185,0.56734,0.70632
1998,Single parent,2nd Quintile,No,0.87517,92,92,0.80726,0.94308
1998,Single parent,3rd Quintile,No,0.96522,64,64,0.91997,1.01046
1998,Couple with children,1st Quintile,Yes,0.21971,116,522,0.18415,0.25526
1998,Couple with children,1st Quintile,No,0.77722,406,522,0.74149,0.81295
1998,Couple with children,2nd Quintile,Yes,0.06536,41,719,0.04728,0.08344
1998,Couple with children,2nd Quintile,No,0.93464,678,719,0.91656,0.95272
1998,Couple with children,3rd Quintile,No,0.97698,618,618,0.96515,0.98881
1998,Couple with children,4th Quintile,No,0.99033,542,542,0.98209,0.99858
1998,Couple with children,5th Quintile,No,0.99850,399,399,0.99470,1.00230
1998,Other Combinations,3rd Quintile,No,0.98641,32,32,0.94564,1.02717
1999,Single-person household,1st Quintile,Yes,0.20033,108,476,0.16433,0.23632
1999,Single-person household,1st Quintile,No,0.78749,368,476,0.75070,0.82428
1999,Single-person household,2nd Quintile,No,0.92860,347,347,0.90146,0.95573
1999,Single-person household,3rd Quintile,No,0.97566,303,303,0.95829,0.99304
1999,Single-person household,4th Quintile,No,0.99092,254,254,0.97923,1.00261
1999,Couple without children,1st Quintile,No,0.92660,231,231,0.89289,0.96030
1999,Couple without children,2nd Quintile,No,0.99079,354,354,0.98083,1.00076
1999,Couple without children,3rd Quintile,No,0.98769,439,439,0.97737,0.99802
1999,Couple without children,4th Quintile,No,0.99633,524,524,0.99115,1.00151
1999,Couple without children,5th Quintile,No,0.99502,574,574,0.98926,1.00079
1999,Single parent,1st Quintile,Yes,0.44264,92,200,0.37363,0.51165
1999,Single parent,1st Quintile,No,0.55339,108,200,0.48432,0.62247
1999,Single parent,2nd Quintile,No,0.83629,74,74,0.75141,0.92117
1999,Single parent,3rd Quintile,No,0.92453,71,71,0.86265,0.98641
1999,Single parent,4th Quintile,No,0.98076,46,46,0.94063,1.02090
1999,Couple with children,1st Quintile,Yes,0.22589,121,536,0.19046,0.26133
1999,Couple with children,1st Quintile,No,0.76083,415,536,0.72468,0.79698
1999,Couple with children,2nd Quintile,Yes,0.04638,32,662,0.03035,0.06242
1999,Couple with children,2nd Quintile,No,0.94293,630,662,0.92525,0.96061
