year,hhtyp,quintil_oecd_hh,hlc0180,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2017,Couple without children,5th Quintile,No,0.96185,1373,1426,0.95191,0.97180
2017,Single parent,1st Quintile,No,0.97427,634,634,0.96194,0.98661
2017,Single parent,2nd Quintile,No,0.97680,387,387,0.96178,0.99182
2017,Single parent,3rd Quintile,No,0.95613,222,222,0.92913,0.98313
2017,Single parent,4th Quintile,No,0.98352,163,163,0.96392,1.00313
2017,Single parent,5th Quintile,No,0.95096,96,96,0.90753,0.99438
2017,Couple with children,1st Quintile,No,0.99088,856,856,0.98451,0.99725
2017,Couple with children,2nd Quintile,Yes,0.02083,36,1170,0.01264,0.02902
2017,Couple with children,2nd Quintile,No,0.97917,1134,1170,0.97098,0.98736
2017,Couple with children,3rd Quintile,Yes,0.02585,38,1188,0.01682,0.03487
2017,Couple with children,3rd Quintile,No,0.97415,1150,1188,0.96513,0.98318
2017,Couple with children,4th Quintile,Yes,0.04885,62,1122,0.03623,0.06147
2017,Couple with children,4th Quintile,No,0.95115,1060,1122,0.93853,0.96377
2017,Couple with children,5th Quintile,Yes,0.04311,49,963,0.03027,0.05594
2017,Couple with children,5th Quintile,No,0.95689,914,963,0.94406,0.96973
2017,Other Combinations,3rd Quintile,No,0.87745,39,39,0.77319,0.98171
2017,Other Combinations,5th Quintile,No,0.96999,34,34,0.91178,1.02820
2018,Single-person household,1st Quintile,No,0.98473,1218,1218,0.97784,0.99162
2018,Single-person household,2nd Quintile,No,0.98858,866,866,0.98150,0.99566
2018,Single-person household,3rd Quintile,No,0.97445,673,673,0.96252,0.98638
2018,Single-person household,4th Quintile,No,0.98872,626,626,0.98044,0.99700
2018,Single-person household,5th Quintile,No,0.98777,553,553,0.97860,0.99694
2018,Couple without children,1st Quintile,No,0.97593,490,490,0.96235,0.98952
2018,Couple without children,2nd Quintile,No,0.99007,783,783,0.98312,0.99702
2018,Couple without children,3rd Quintile,No,0.98316,850,850,0.97450,0.99181
2018,Couple without children,4th Quintile,No,0.98342,954,954,0.97532,0.99153
2018,Couple without children,5th Quintile,Yes,0.03379,52,1403,0.02433,0.04325
2018,Couple without children,5th Quintile,No,0.96621,1351,1403,0.95675,0.97567
2018,Single parent,1st Quintile,No,0.98798,624,624,0.97942,0.99654
2018,Single parent,2nd Quintile,No,0.96760,386,386,0.94992,0.98529
2018,Single parent,3rd Quintile,No,0.94796,223,223,0.91874,0.97718
2018,Single parent,4th Quintile,No,0.99631,159,159,0.98685,1.00576
2018,Single parent,5th Quintile,No,0.98732,82,82,0.96295,1.01169
2018,Couple with children,1st Quintile,No,0.99017,813,813,0.98338,0.99696
2018,Couple with children,2nd Quintile,No,0.98888,1124,1124,0.98275,0.99502
2018,Couple with children,3rd Quintile,Yes,0.02399,41,1095,0.01492,0.03306
2018,Couple with children,3rd Quintile,No,0.97601,1054,1095,0.96694,0.98508
2018,Couple with children,4th Quintile,Yes,0.05419,47,1043,0.04045,0.06794
2018,Couple with children,4th Quintile,No,0.94581,996,1043,0.93206,0.95955
2018,Couple with children,5th Quintile,Yes,0.04480,53,910,0.03135,0.05825
2018,Couple with children,5th Quintile,No,0.95520,857,910,0.94175,0.96865
2019,Single-person household,1st Quintile,Yes,0.01659,33,1211,0.00939,0.02378
2019,Single-person household,1st Quintile,No,0.98341,1178,1211,0.97622,0.99061
2019,Single-person household,2nd Quintile,No,0.98573,798,798,0.97749,0.99396
2019,Single-person household,3rd Quintile,No,0.97772,687,687,0.96667,0.98876
2019,Single-person household,4th Quintile,No,0.98312,641,641,0.97313,0.99310
2019,Single-person household,5th Quintile,No,0.98657,725,725,0.97818,0.99495
2019,Couple without children,1st Quintile,No,0.98605,452,452,0.97523,0.99687
2019,Couple without children,2nd Quintile,No,0.98354,788,788,0.97466,0.99243
2019,Couple without children,3rd Quintile,No,0.98332,810,810,0.97450,0.99215
2019,Couple without children,4th Quintile,No,0.98433,978,978,0.97654,0.99212
2019,Couple without children,5th Quintile,Yes,0.02538,54,2003,0.01849,0.03227
2019,Couple without children,5th Quintile,No,0.97462,1949,2003,0.96773,0.98151
2019,Single parent,1st Quintile,No,0.98777,511,511,0.97823,0.99731
2019,Single parent,2nd Quintile,No,0.96763,360,360,0.94932,0.98593
2019,Single parent,3rd Quintile,No,0.98516,235,235,0.96967,1.00065
2019,Single parent,4th Quintile,No,0.97655,154,154,0.95257,1.00053
2019,Single parent,5th Quintile,No,0.95933,113,113,0.92275,0.99591
2019,Couple with children,1st Quintile,No,0.99352,655,655,0.98737,0.99967
2019,Couple with children,2nd Quintile,Yes,0.02821,37,982,0.01785,0.03857
2019,Couple with children,2nd Quintile,No,0.97179,945,982,0.96143,0.98215
2019,Couple with children,3rd Quintile,Yes,0.03586,48,1036,0.02454,0.04719
2019,Couple with children,3rd Quintile,No,0.96414,988,1036,0.95281,0.97546
2019,Couple with children,4th Quintile,Yes,0.05948,55,1039,0.04509,0.07387
2019,Couple with children,4th Quintile,No,0.94052,984,1039,0.92613,0.95491
2019,Couple with children,5th Quintile,Yes,0.03699,66,1426,0.02719,0.04679
2019,Couple with children,5th Quintile,No,0.96301,1360,1426,0.95321,0.97281
2019,Other Combinations,2nd Quintile,No,0.97991,44,44,0.93796,1.02185
2019,Other Combinations,3rd Quintile,No,0.95966,47,47,0.90280,1.01652
2019,Other Combinations,4th Quintile,No,0.99426,49,49,0.97289,1.01563
2019,Other Combinations,5th Quintile,No,0.99911,35,35,0.98906,1.00915
2020,Single-person household,1st Quintile,Yes,0.02502,38,1492,0.01709,0.03294
2020,Single-person household,1st Quintile,No,0.97498,1454,1492,0.96706,0.98291
2020,Single-person household,2nd Quintile,No,0.99562,989,989,0.99150,0.99974
2020,Single-person household,3rd Quintile,No,0.98411,710,710,0.97491,0.99332
2020,Single-person household,4th Quintile,No,0.97963,649,649,0.96876,0.99051
2020,Single-person household,5th Quintile,No,0.96939,680,680,0.95643,0.98234
2020,Couple without children,1st Quintile,No,0.97316,514,514,0.95917,0.98715
2020,Couple without children,2nd Quintile,No,0.98717,847,847,0.97959,0.99476
2020,Couple without children,3rd Quintile,No,0.98501,862,862,0.97689,0.99313
2020,Couple without children,4th Quintile,No,0.98561,994,994,0.97820,0.99302
2020,Couple without children,5th Quintile,Yes,0.03029,64,1736,0.02223,0.03836
2020,Couple without children,5th Quintile,No,0.96971,1672,1736,0.96164,0.97777
2020,Single parent,1st Quintile,No,0.98585,461,461,0.97506,0.99664
2020,Single parent,2nd Quintile,No,0.98061,365,365,0.96645,0.99478
2020,Single parent,3rd Quintile,No,0.98146,224,224,0.96376,0.99917
2020,Single parent,4th Quintile,No,0.97049,143,143,0.94265,0.99832
2020,Single parent,5th Quintile,No,0.94417,107,107,0.90046,0.98788
2020,Couple with children,1st Quintile,No,0.98210,810,810,0.97297,0.99124
2020,Couple with children,2nd Quintile,No,0.97143,969,969,0.96093,0.98192
2020,Couple with children,3rd Quintile,Yes,0.04068,44,972,0.02825,0.05311
2020,Couple with children,3rd Quintile,No,0.95932,928,972,0.94689,0.97175
2020,Couple with children,4th Quintile,Yes,0.06192,63,971,0.04676,0.07709
2020,Couple with children,4th Quintile,No,0.93808,908,971,0.92291,0.95324
2020,Couple with children,5th Quintile,Yes,0.04708,57,1133,0.03474,0.05942
2020,Couple with children,5th Quintile,No,0.95292,1076,1133,0.94058,0.96526
2020,Other Combinations,1st Quintile,No,0.95725,87,87,0.91450,1.00001
2020,Other Combinations,3rd Quintile,No,0.99093,54,54,0.96542,1.01645
2020,Other Combinations,4th Quintile,No,0.96921,44,44,0.91757,1.02084
2020,Other Combinations,5th Quintile,No,0.96727,40,40,0.91143,1.02311
2021,Single-person household,1st Quintile,Yes,0.03131,34,934,0.02013,0.04248
2021,Single-person household,1st Quintile,No,0.96869,900,934,0.95752,0.97987
2021,Single-person household,2nd Quintile,No,0.98385,610,610,0.97384,0.99386
2021,Single-person household,3rd Quintile,No,0.97720,546,546,0.96466,0.98973
2021,Single-person household,4th Quintile,No,0.98946,501,501,0.98051,0.99841
2021,Single-person household,5th Quintile,No,0.98610,528,528,0.97611,0.99610
2021,Couple without children,1st Quintile,No,0.98248,330,330,0.96830,0.99666
2021,Couple without children,2nd Quintile,No,0.98877,555,555,0.98000,0.99755
2021,Couple without children,3rd Quintile,No,0.97767,551,551,0.96532,0.99002
2021,Couple without children,4th Quintile,No,0.98268,686,686,0.97291,0.99245
2021,Couple without children,5th Quintile,Yes,0.02896,53,1248,0.01966,0.03827
2021,Couple without children,5th Quintile,No,0.97104,1195,1248,0.96173,0.98034
2021,Single parent,1st Quintile,No,0.98834,269,269,0.97549,1.00119
2021,Single parent,2nd Quintile,No,0.98241,270,270,0.96670,0.99812
2021,Single parent,3rd Quintile,No,0.97318,136,136,0.94592,1.00043
2021,Single parent,4th Quintile,No,0.96379,117,117,0.92980,0.99779
2021,Single parent,5th Quintile,No,0.96733,75,75,0.92682,1.00783
2021,Couple with children,1st Quintile,No,0.98686,401,401,0.97571,0.99802
2021,Couple with children,2nd Quintile,No,0.96469,605,605,0.94997,0.97941
2021,Couple with children,3rd Quintile,Yes,0.04749,38,689,0.03160,0.06339
2021,Couple with children,3rd Quintile,No,0.95251,651,689,0.93661,0.96840
2021,Couple with children,4th Quintile,Yes,0.05165,42,674,0.03493,0.06837
2021,Couple with children,4th Quintile,No,0.94835,632,674,0.93163,0.96507
2021,Couple with children,5th Quintile,Yes,0.05312,39,772,0.03729,0.06896
2021,Couple with children,5th Quintile,No,0.94688,733,772,0.93104,0.96271
2021,Other Combinations,1st Quintile,No,0.83068,52,52,0.72775,0.93361
2021,Other Combinations,2nd Quintile,No,0.98312,52,52,0.94777,1.01848
2021,Other Combinations,3rd Quintile,No,0.96095,50,50,0.90671,1.01519
2021,Other Combinations,4th Quintile,No,0.99407,50,50,0.97257,1.01557
2021,Other Combinations,5th Quintile,No,0.98736,53,53,0.95699,1.01772
2022,No answer / don't know,1st Quintile,No,0.98141,163,163,0.96061,1.00221
2022,No answer / don't know,2nd Quintile,No,0.99734,96,96,0.98697,1.00770
2022,No answer / don't know,3rd Quintile,No,0.99684,50,50,0.98112,1.01256
2022,No answer / don't know,4th Quintile,No,0.95576,48,48,0.89698,1.01455
2022,Single-person household,Not included in this version of the questionnaire,No,0.99902,103,103,0.99294,1.00510
2022,Single-person household,1st Quintile,Yes,0.02967,46,1367,0.02067,0.03867
2022,Single-person household,1st Quintile,No,0.97033,1321,1367,0.96133,0.97933
2022,Single-person household,2nd Quintile,No,0.96578,1071,1071,0.95488,0.97667
2022,Single-person household,3rd Quintile,Yes,0.01866,34,1020,0.01035,0.02697
2022,Single-person household,3rd Quintile,No,0.98134,986,1020,0.97303,0.98965
2022,Single-person household,4th Quintile,No,0.98267,970,970,0.97445,0.99088
2022,Single-person household,5th Quintile,No,0.98093,956,956,0.97225,0.98960
2022,Couple without children,Not included in this version of the questionnaire,No,0.93808,39,39,0.86146,1.01471
2022,Couple without children,1st Quintile,No,0.98750,864,864,0.98009,0.99491
2022,Couple without children,2nd Quintile,No,0.98644,1020,1020,0.97934,0.99354
2022,Couple without children,3rd Quintile,No,0.98415,1001,1001,0.97641,0.99189
2022,Couple without children,4th Quintile,Yes,0.02179,32,1097,0.01315,0.03043
2022,Couple without children,4th Quintile,No,0.97821,1065,1097,0.96957,0.98685
2022,Couple without children,5th Quintile,Yes,0.02869,52,1606,0.02052,0.03686
2022,Couple without children,5th Quintile,No,0.97131,1554,1606,0.96314,0.97948
2022,Single parent,1st Quintile,No,0.97903,316,316,0.96321,0.99486
2022,Single parent,2nd Quintile,No,0.99297,331,331,0.98395,1.00198
2022,Single parent,3rd Quintile,No,0.94405,201,201,0.91220,0.97591
2022,Single parent,4th Quintile,No,0.99044,152,152,0.97492,1.00596
2022,Single parent,5th Quintile,No,0.97338,104,104,0.94229,1.00447
2022,Couple with children,1st Quintile,No,0.98163,1070,1070,0.97358,0.98968
2022,Couple with children,2nd Quintile,No,0.98218,1036,1036,0.97412,0.99024
2022,Couple with children,3rd Quintile,Yes,0.05223,51,947,0.03806,0.06641
2022,Couple with children,3rd Quintile,No,0.94777,896,947,0.93359,0.96194
2022,Couple with children,4th Quintile,Yes,0.06312,59,1025,0.04822,0.07801
2022,Couple with children,4th Quintile,No,0.93688,966,1025,0.92199,0.95178
2022,Couple with children,5th Quintile,Yes,0.05420,51,996,0.04014,0.06827
2022,Couple with children,5th Quintile,No,0.94580,945,996,0.93173,0.95986
2022,Other Combinations,1st Quintile,No,0.96626,578,578,0.95153,0.98100
2022,Other Combinations,2nd Quintile,No,0.94820,185,185,0.91618,0.98022
2022,Other Combinations,3rd Quintile,No,0.98099,108,108,0.95511,1.00686
2022,Other Combinations,4th Quintile,No,0.99976,83,83,0.99643,1.00309
2022,Other Combinations,5th Quintile,No,0.94958,83,83,0.90222,0.99694
