"hlc0182","year","quintil","sampreg","n","percent","lower_confidence","upper_confidence"
"nein","2017","4","Ostdeutschland","2100","0.993013591172916","0.989459639993417","0.996567542352414"
"nein","2017","5","Westdeutschland","10165","0.998267066430023","0.997459743092619","0.999074389767427"
"nein","2017","5","Ostdeutschland","1618","0.999453274581458","0.998316027812599","1.00059052135032"
"ja","2018","1","Westdeutschland","","","",""
"ja","2018","1","Ostdeutschland","","","",""
"ja","2018","2","Westdeutschland","","","",""
"ja","2018","2","Ostdeutschland","","","",""
"ja","2018","3","Westdeutschland","","","",""
"ja","2018","3","Ostdeutschland","","","",""
"ja","2018","4","Westdeutschland","30","0.00350056190472055","0.00220931730849267","0.00479180650094844"
"ja","2018","4","Ostdeutschland","","","",""
"ja","2018","5","Westdeutschland","45","0.00400140759281542","0.0027861222863727","0.00521669289925815"
"ja","2018","5","Ostdeutschland","","","",""
"nein","2018","1","Westdeutschland","3057","0.999334369334873","0.998420253097851","1.0002484855719"
"nein","2018","1","Ostdeutschland","1106","1","1","1"
"nein","2018","2","Westdeutschland","3788","1","1","1"
"nein","2018","2","Ostdeutschland","1179","1","1","1"
"nein","2018","3","Westdeutschland","5254","0.999447404392437","0.998812188307722","1.00008262047715"
"nein","2018","3","Ostdeutschland","1571","1","1","1"
"nein","2018","4","Westdeutschland","8007","0.996499438095279","0.995208193499052","0.997790682691507"
"nein","2018","4","Ostdeutschland","2260","0.99939775513244","0.998386516742697","1.00040899352218"
"nein","2018","5","Westdeutschland","10321","0.995998592407185","0.994783307100742","0.997213877713627"
"nein","2018","5","Ostdeutschland","1668","0.999447490817919","0.998320787412327","1.00057419422351"
"ja","2019","1","Westdeutschland","","","",""
"ja","2019","1","Ostdeutschland","","","",""
"ja","2019","2","Westdeutschland","","","",""
"ja","2019","2","Ostdeutschland","","","",""
"ja","2019","3","Westdeutschland","","","",""
"ja","2019","3","Ostdeutschland","","","",""
"ja","2019","4","Westdeutschland","","","",""
"ja","2019","4","Ostdeutschland","","","",""
"ja","2019","5","Westdeutschland","49","0.00303171828923171","0.00210380432979151","0.00395963224867189"
"ja","2019","5","Ostdeutschland","","","",""
"nein","2019","1","Westdeutschland","2396","0.999683076177173","0.99897051413021","1.00039563822414"
"nein","2019","1","Ostdeutschland","863","1","1","1"
"nein","2019","2","Westdeutschland","3263","1","1","1"
"nein","2019","2","Ostdeutschland","981","0.996035004079564","0.992106474701972","0.999963533457156"
"nein","2019","3","Westdeutschland","4403","0.997502749561927","0.996032200382234","0.99897329874162"
"nein","2019","3","Ostdeutschland","1359","1","1","1"
"nein","2019","4","Westdeutschland","7605","0.998822094375618","0.998051903406013","0.999592285345224"
"nein","2019","4","Ostdeutschland","2410","0.998636314162674","0.997163593834","1.00010903449135"
"nein","2019","5","Westdeutschland","13436","0.996968281710768","0.996040367751328","0.997896195670208"
"nein","2019","5","Ostdeutschland","2569","0.997563200630097","0.995660728362046","0.999465672898149"
"ja","2020","1","Westdeutschland","","","",""
"ja","2020","1","Ostdeutschland","","","",""
"ja","2020","2","Westdeutschland","","","",""
"ja","2020","2","Ostdeutschland","","","",""
"ja","2020","3","Westdeutschland","","","",""
"ja","2020","3","Ostdeutschland","","","",""
"ja","2020","4","Westdeutschland","","","",""
"ja","2020","4","Ostdeutschland","","","",""
"ja","2020","5","Westdeutschland","63","0.00582882788976319","0.00452679969367087","0.00713085608585551"
"ja","2020","5","Ostdeutschland","","","",""
"nein","2020","1","Westdeutschland","2431","1","1","1"
"nein","2020","1","Ostdeutschland","784","0.997242022509547","0.993573350327015","1.00091069469208"
"nein","2020","2","Westdeutschland","3276","0.997815166673221","0.996217282204425","0.999413051142017"
"nein","2020","2","Ostdeutschland","888","1","1","1"
"nein","2020","3","Westdeutschland","4221","0.996017030377625","0.994118275745792","0.997915785009457"
"nein","2020","3","Ostdeutschland","1227","0.996853780899283","0.993722785990311","0.999984775808254"
"nein","2020","4","Westdeutschland","7958","0.998941805016688","0.998228549445376","0.999655060587999"
"nein","2020","4","Ostdeutschland","2194","0.991639838577533","0.987848037546817","0.995431639608249"
"nein","2020","5","Westdeutschland","13068","0.994171172110237","0.992869143914145","0.995473200306329"
"nein","2020","5","Ostdeutschland","2553","0.999063738374001","0.997878302851875","1.00024917389613"
