year,bula_h,hlc0182,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2021,Berlin,No,0.97761,557,557,0.96532,0.98991
2021,Brandenburg,No,0.99109,446,446,0.98236,0.99982
2021,Mecklenburg-Western Pomerania,No,0.99169,261,261,0.98066,1.00273
2021,Saxony,No,0.99197,732,732,0.98550,0.99844
2021,Saxony-Anhalt,No,0.99141,370,370,0.98199,1.00083
2021,Thuringa,No,0.98925,382,382,0.97889,0.99960
2022,Schleswig-Holstein,No,0.96977,642,642,0.95651,0.98302
2022,Hamburg,No,0.97844,438,438,0.96482,0.99206
2022,Lower Saxony,No,0.98492,1626,1626,0.97899,0.99084
2022,Bremen,No,0.98897,138,138,0.97148,1.00646
2022,North Rhine-Westphalia,No,0.97870,3910,3910,0.97417,0.98322
2022,Hesse,No,0.98058,1245,1245,0.97291,0.98825
2022,"Rhineland-Palatinate, Saarland",No,0.98049,891,891,0.97140,0.98957
2022,Baden-Wuerttemberg,No,0.98801,2281,2281,0.98354,0.99248
2022,Bavaria,No,0.98699,3117,3117,0.98301,0.99097
2022,Berlin,No,0.98218,1146,1146,0.97452,0.98985
2022,Brandenburg,No,0.99171,741,741,0.98517,0.99824
2022,Mecklenburg-Western Pomerania,No,0.98673,421,421,0.97579,0.99768
2022,Saxony,No,0.97941,1289,1289,0.97165,0.98716
2022,Saxony-Anhalt,No,0.97823,679,679,0.96724,0.98921
2022,Thuringa,No,0.98953,571,571,0.98118,0.99789
