year,bula_h,hhtyp,hlc0182,proportion,n,proportion_lower_confidence,proportion_upper_confidence
2017,Brandenburg,Other Combinations,No,1.0,18279,1.0,1.0
2017,Mecklenburg-Western Pomerania,Single-person household,No,1.0,18279,1.0,1.0
2017,Mecklenburg-Western Pomerania,Couple without children,No,1.0,18279,1.0,1.0
2017,Mecklenburg-Western Pomerania,Single parent,No,1.0,18279,1.0,1.0
2017,Mecklenburg-Western Pomerania,Couple with children,No,1.0,18279,1.0,1.0
2017,Mecklenburg-Western Pomerania,Multi-generational household,No,1.0,18279,1.0,1.0
2017,Mecklenburg-Western Pomerania,Other Combinations,No,1.0,18279,1.0,1.0
2017,Saxony,Single-person household,No,0.9963235294117647,18279,0.9954461335204788,0.9972009253030506
2017,Saxony,Single-person household,Yes,0.003676470588235294,18279,0.0027990746969493692,0.004553866479521219
2017,Saxony,Couple without children,No,1.0,18279,1.0,1.0
2017,Saxony,Single parent,No,1.0,18279,1.0,1.0
2017,Saxony,Couple with children,No,0.992831541218638,18279,0.9916085297375329,0.9940545526997432
2017,Saxony,Couple with children,Yes,0.007168458781362007,18279,0.005945447300256804,0.00839147026246721
2017,Saxony,Multi-generational household,No,1.0,18279,1.0,1.0
2017,Saxony,Other Combinations,No,1.0,18279,1.0,1.0
2017,Saxony-Anhalt,Single-person household,No,1.0,18279,1.0,1.0
2017,Saxony-Anhalt,Couple without children,No,1.0,18279,1.0,1.0
2017,Saxony-Anhalt,Single parent,No,1.0,18279,1.0,1.0
2017,Saxony-Anhalt,Couple with children,No,1.0,18279,1.0,1.0
2017,Saxony-Anhalt,Multi-generational household,No,1.0,18279,1.0,1.0
2017,Saxony-Anhalt,Other Combinations,No,1.0,18279,1.0,1.0
2017,Thuringa,Single-person household,No,0.9942196531791907,18279,0.9931206524634626,0.9953186538949188
2017,Thuringa,Single-person household,Yes,0.005780346820809248,18279,0.004681346105081172,0.006879347536537324
2017,Thuringa,Couple without children,No,0.9948979591836735,18279,0.9938651000621678,0.9959308183051793
2017,Thuringa,Couple without children,Yes,0.00510204081632653,18279,0.004069181694820732,0.006134899937832328
2017,Thuringa,Single parent,No,1.0,18279,1.0,1.0
2017,Thuringa,Couple with children,No,1.0,18279,1.0,1.0
2017,Thuringa,Multi-generational household,No,1.0,18279,1.0,1.0
2017,Thuringa,Other Combinations,No,1.0,18279,1.0,1.0
2018,Schleswig-Holstein,Single-person household,No,0.9924242424242424,17878,0.9911532050484031,0.9936952798000818
2018,Schleswig-Holstein,Single-person household,Yes,0.007575757575757576,17878,0.00630472019991824,0.008846794951596912
2018,Schleswig-Holstein,Couple without children,No,0.9936305732484076,17878,0.9924644102654907,0.9947967362313246
2018,Schleswig-Holstein,Couple without children,Yes,0.006369426751592357,17878,0.005203263768675453,0.007535589734509261
2018,Schleswig-Holstein,Single parent,No,1.0,17878,1.0,1.0
2018,Schleswig-Holstein,Couple with children,No,0.99,17878,0.9885414739098937,0.9914585260901063
2018,Schleswig-Holstein,Couple with children,Yes,0.01,17878,0.008541473909893706,0.011458526090106294
2018,Schleswig-Holstein,Multi-generational household,No,1.0,17878,1.0,1.0
2018,Schleswig-Holstein,Other Combinations,No,1.0,17878,1.0,1.0
2018,Hamburg,Single-person household,No,1.0,17878,1.0,1.0
2018,Hamburg,Couple without children,No,0.989247311827957,17878,0.9877354657764731,0.9907591578794409
2018,Hamburg,Couple without children,Yes,0.010752688172043012,17878,0.009240842120559074,0.01226453422352695
2018,Hamburg,Single parent,No,0.9743589743589743,17878,0.9720419862968598,0.9766759624210889
2018,Hamburg,Single parent,Yes,0.02564102564102564,17878,0.023324037578911126,0.027958013703140154
2018,Hamburg,Couple with children,No,1.0,17878,1.0,1.0
2018,Hamburg,Multi-generational household,No,1.0,17878,1.0,1.0
2018,Hamburg,Other Combinations,No,1.0,17878,1.0,1.0
2018,Lower Saxony,Single-person household,No,0.9944598337950139,17878,0.9933717768506957,0.9955478907393321
2018,Lower Saxony,Single-person household,Yes,0.00554016620498615,17878,0.00445210926066795,0.006628223149304349
2018,Lower Saxony,Couple without children,No,0.9977678571428571,17878,0.9970760702130691,0.9984596440726451
2018,Lower Saxony,Couple without children,Yes,0.002232142857142857,17878,0.0015403559273548416,0.0029239297869308725
2018,Lower Saxony,Single parent,No,0.9932885906040269,17878,0.992091736552806,0.9944854446552477
2018,Lower Saxony,Single parent,Yes,0.006711409395973154,17878,0.005514555344752323,0.007908263447193985
2018,Lower Saxony,Couple with children,No,0.997979797979798,17878,0.9973216025227453,0.9986379934368507
2018,Lower Saxony,Couple with children,Yes,0.00202020202020202,17878,0.0013620065631493308,0.0026783974772547096
2018,Lower Saxony,Multi-generational household,No,1.0,17878,1.0,1.0
2018,Lower Saxony,Other Combinations,No,1.0,17878,1.0,1.0
2018,Bremen,Single-person household,No,1.0,17878,1.0,1.0
2018,Bremen,Couple without children,No,1.0,17878,1.0,1.0
2018,Bremen,Single parent,No,1.0,17878,1.0,1.0
2018,Bremen,Couple with children,No,1.0,17878,1.0,1.0
2018,Bremen,Other Combinations,No,1.0,17878,1.0,1.0
2018,North Rhine-Westphalia,Single-person household,No,0.9986522911051213,17878,0.9981145146258124,0.9991900675844303
2018,North Rhine-Westphalia,Single-person household,Yes,0.0013477088948787063,17878,0.0008099324155697177,0.0018854853741876948
2018,North Rhine-Westphalia,Couple without children,No,0.9966887417218543,17878,0.9958466238006418,0.9975308596430668
2018,North Rhine-Westphalia,Couple without children,Yes,0.0033112582781456954,17878,0.00246914035693318,0.004153376199358211
2018,North Rhine-Westphalia,Single parent,No,0.9938650306748467,17878,0.9927203970285865,0.9950096643211068
2018,North Rhine-Westphalia,Single parent,Yes,0.006134969325153374,17878,0.004990335678893217,0.007279602971413532
2018,North Rhine-Westphalia,Couple with children,No,0.9973238180196253,17878,0.9965665100600709,0.9980811259791798
2018,North Rhine-Westphalia,Couple with children,Yes,0.0026761819803746653,17878,0.0019188740208202137,0.003433489939929117
2018,North Rhine-Westphalia,Multi-generational household,No,1.0,17878,1.0,1.0
2018,North Rhine-Westphalia,Other Combinations,No,1.0,17878,1.0,1.0
2018,Hesse,Single-person household,No,1.0,17878,1.0,1.0
2018,Hesse,Couple without children,No,1.0,17878,1.0,1.0
2018,Hesse,Single parent,No,1.0,17878,1.0,1.0
2018,Hesse,Couple with children,No,1.0,17878,1.0,1.0
2018,Hesse,Multi-generational household,No,1.0,17878,1.0,1.0
2018,Hesse,Other Combinations,No,1.0,17878,1.0,1.0
2018,"Rhineland-Palatinate, Saarland",Single-person household,No,1.0,17878,1.0,1.0
2018,"Rhineland-Palatinate, Saarland",Couple without children,No,1.0,17878,1.0,1.0
2018,"Rhineland-Palatinate, Saarland",Single parent,No,1.0,17878,1.0,1.0
2018,"Rhineland-Palatinate, Saarland",Couple with children,No,1.0,17878,1.0,1.0
2018,"Rhineland-Palatinate, Saarland",Multi-generational household,No,1.0,17878,1.0,1.0
2018,"Rhineland-Palatinate, Saarland",Other Combinations,No,1.0,17878,1.0,1.0
2018,Baden-Wuerttemberg,Single-person household,No,0.9972677595628415,17878,0.9965025824846713,0.9980329366410118
2018,Baden-Wuerttemberg,Single-person household,Yes,0.00273224043715847,17878,0.0019670633589882703,0.0034974175153286696
2018,Baden-Wuerttemberg,Couple without children,No,1.0,17878,1.0,1.0
2018,Baden-Wuerttemberg,Single parent,No,1.0,17878,1.0,1.0
2018,Baden-Wuerttemberg,Couple with children,No,0.9968102073365231,17878,0.9959836289015577,0.9976367857714886
2018,Baden-Wuerttemberg,Couple with children,Yes,0.003189792663476874,17878,0.0023632142285114053,0.004016371098442343
2018,Baden-Wuerttemberg,Multi-generational household,No,1.0,17878,1.0,1.0
2018,Baden-Wuerttemberg,Other Combinations,No,1.0,17878,1.0,1.0
2018,Bavaria,Single-person household,No,0.9967159277504105,17878,0.995877262486555,0.9975545930142661
2018,Bavaria,Single-person household,Yes,0.003284072249589491,17878,0.0024454069857338854,0.004122737513445097
2018,Bavaria,Couple without children,No,0.9940298507462687,17878,0.9929006038321736,0.9951590976603638
2018,Bavaria,Couple without children,Yes,0.005970149253731343,17878,0.004840902339636263,0.007099396167826424
2018,Bavaria,Single parent,No,1.0,17878,1.0,1.0
2018,Bavaria,Couple with children,No,0.9987995198079231,17878,0.9982919295635022,0.9993071100523441
2018,Bavaria,Couple with children,Yes,0.0012004801920768306,17878,0.0006928899476559419,0.0017080704364977194
2018,Bavaria,Multi-generational household,No,0.9411764705882353,17878,0.9377273555880024,0.9446255855884682
2018,Bavaria,Multi-generational household,Yes,0.058823529411764705,17878,0.055374414411531785,0.062272644411997626
2018,Bavaria,Other Combinations,No,1.0,17878,1.0,1.0
2018,Berlin,Single-person household,No,0.9964912280701754,17878,0.9956244440126196,0.9973580121277312
2018,Berlin,Single-person household,Yes,0.0035087719298245615,17878,0.0026419878722687366,0.004375555987380386
2018,Berlin,Couple without children,No,1.0,17878,1.0,1.0
2018,Berlin,Single parent,No,1.0,17878,1.0,1.0
2018,Berlin,Couple with children,No,1.0,17878,1.0,1.0
2018,Berlin,Multi-generational household,No,1.0,17878,1.0,1.0
2018,Berlin,Other Combinations,No,1.0,17878,1.0,1.0
2018,Brandenburg,Single-person household,No,0.9943181818181818,17878,0.9932163813275856,0.9954199823087779
2018,Brandenburg,Single-person household,Yes,0.005681818181818182,17878,0.004580017691222022,0.006783618672414342
2018,Brandenburg,Couple without children,No,1.0,17878,1.0,1.0
2018,Brandenburg,Single parent,No,1.0,17878,1.0,1.0
2018,Brandenburg,Couple with children,No,0.9939024390243902,17878,0.9927612789752511,0.9950435990735294
2018,Brandenburg,Couple with children,Yes,0.006097560975609756,17878,0.00495640092647069,0.007238721024748823
2018,Brandenburg,Multi-generational household,No,1.0,17878,1.0,1.0
2018,Brandenburg,Other Combinations,No,1.0,17878,1.0,1.0
2018,Mecklenburg-Western Pomerania,Single-person household,No,1.0,17878,1.0,1.0
2018,Mecklenburg-Western Pomerania,Couple without children,No,1.0,17878,1.0,1.0
2018,Mecklenburg-Western Pomerania,Single parent,No,1.0,17878,1.0,1.0
2018,Mecklenburg-Western Pomerania,Couple with children,No,1.0,17878,1.0,1.0
2018,Mecklenburg-Western Pomerania,Multi-generational household,No,1.0,17878,1.0,1.0
2018,Saxony,Single-person household,No,1.0,17878,1.0,1.0
2018,Saxony,Couple without children,No,1.0,17878,1.0,1.0
2018,Saxony,Single parent,No,1.0,17878,1.0,1.0
2018,Saxony,Couple with children,No,1.0,17878,1.0,1.0
2018,Saxony,Multi-generational household,No,1.0,17878,1.0,1.0
2018,Saxony,Other Combinations,No,1.0,17878,1.0,1.0
2018,Saxony-Anhalt,Single-person household,No,1.0,17878,1.0,1.0
2018,Saxony-Anhalt,Couple without children,No,1.0,17878,1.0,1.0
2018,Saxony-Anhalt,Single parent,No,1.0,17878,1.0,1.0
2018,Saxony-Anhalt,Couple with children,No,1.0,17878,1.0,1.0
2018,Saxony-Anhalt,Multi-generational household,No,1.0,17878,1.0,1.0
2018,Saxony-Anhalt,Other Combinations,No,1.0,17878,1.0,1.0
2018,Thuringa,Single-person household,No,1.0,17878,1.0,1.0
2018,Thuringa,Couple without children,No,1.0,17878,1.0,1.0
2018,Thuringa,Single parent,No,1.0,17878,1.0,1.0
2018,Thuringa,Couple with children,No,1.0,17878,1.0,1.0
2018,Thuringa,Multi-generational household,No,1.0,17878,1.0,1.0
2018,Thuringa,Other Combinations,No,1.0,17878,1.0,1.0
2019,Schleswig-Holstein,Single-person household,No,1.0,18428,1.0,1.0
