"ple0018","year","bula_h","sex","n","percent","lower_confidence","upper_confidence"
"Nein","2009","Berlin","maennlich","224","0.72685838603499","0.677808579555246","0.775908192514734"
"Nein","2009","Berlin","weiblich","289","0.782771639701967","0.740525857899459","0.825017421504475"
"Nein","2009","Brandenburg","maennlich","276","0.758560332646369","0.715588390790059","0.801532274502679"
"Nein","2009","Brandenburg","weiblich","292","0.712623565263613","0.6687125300777","0.756534600449527"
"Nein","2009","Mecklenburg-Vorpommern","maennlich","151","0.615697246624457","0.551710215894311","0.679684277354603"
"Nein","2009","Mecklenburg-Vorpommern","weiblich","186","0.766503616039594","0.713851063005767","0.819156169073422"
"Nein","2009","Sachsen","maennlich","494","0.754568127549345","0.722103463472557","0.787032791626132"
"Nein","2009","Sachsen","weiblich","493","0.70394321979866","0.669978762724382","0.737907676872938"
"Nein","2009","Sachsen-Anhalt","maennlich","257","0.697215859535093","0.650208565768204","0.744223153301982"
"Nein","2009","Sachsen-Anhalt","weiblich","282","0.683356551377912","0.637884557361108","0.728828545394717"
"Nein","2009","Thueringen","maennlich","287","0.734982489863742","0.691348231696471","0.778616748031013"
"Nein","2009","Thueringen","weiblich","330","0.801179237711092","0.763455946728237","0.838902528693947"
"Ja","2010","Schleswig-Holstein","maennlich","","","",""
"Ja","2010","Schleswig-Holstein","weiblich","","","",""
"Ja","2010","Hamburg","maennlich","","","",""
"Ja","2010","Hamburg","weiblich","","","",""
"Ja","2010","Niedersachsen","maennlich","","","",""
"Ja","2010","Niedersachsen","weiblich","","","",""
"Ja","2010","Bremen","maennlich","","","",""
"Ja","2010","Bremen","weiblich","","","",""
"Ja","2010","Nordrhein-Westfalen","maennlich","","","",""
"Ja","2010","Nordrhein-Westfalen","weiblich","","","",""
"Ja","2010","Hessen","maennlich","","","",""
"Ja","2010","Hessen","weiblich","","","",""
"Ja","2010","Rheinland-Pfalz,Saarland","maennlich","","","",""
"Ja","2010","Rheinland-Pfalz,Saarland","weiblich","","","",""
"Ja","2010","Baden-Wuerttemberg","maennlich","","","",""
"Ja","2010","Baden-Wuerttemberg","weiblich","","","",""
"Ja","2010","Bayern","maennlich","","","",""
"Ja","2010","Bayern","weiblich","","","",""
"Ja","2010","Berlin","maennlich","","","",""
"Ja","2010","Berlin","weiblich","","","",""
"Ja","2010","Brandenburg","maennlich","","","",""
"Ja","2010","Brandenburg","weiblich","","","",""
"Ja","2010","Mecklenburg-Vorpommern","maennlich","","","",""
"Ja","2010","Mecklenburg-Vorpommern","weiblich","","","",""
"Ja","2010","Sachsen","maennlich","","","",""
"Ja","2010","Sachsen","weiblich","","","",""
"Ja","2010","Sachsen-Anhalt","maennlich","","","",""
"Ja","2010","Sachsen-Anhalt","weiblich","","","",""
"Ja","2010","Thueringen","maennlich","","","",""
"Ja","2010","Thueringen","weiblich","","","",""
"Nein","2010","Schleswig-Holstein","maennlich","","","",""
"Nein","2010","Schleswig-Holstein","weiblich","","","",""
"Nein","2010","Hamburg","maennlich","","","",""
"Nein","2010","Hamburg","weiblich","","","",""
"Nein","2010","Niedersachsen","maennlich","","","",""
"Nein","2010","Niedersachsen","weiblich","","","",""
"Nein","2010","Bremen","maennlich","","","",""
"Nein","2010","Bremen","weiblich","","","",""
"Nein","2010","Nordrhein-Westfalen","maennlich","","","",""
"Nein","2010","Nordrhein-Westfalen","weiblich","","","",""
"Nein","2010","Hessen","maennlich","","","",""
"Nein","2010","Hessen","weiblich","","","",""
"Nein","2010","Rheinland-Pfalz,Saarland","maennlich","","","",""
"Nein","2010","Rheinland-Pfalz,Saarland","weiblich","","","",""
"Nein","2010","Baden-Wuerttemberg","maennlich","","","",""
"Nein","2010","Baden-Wuerttemberg","weiblich","","","",""
"Nein","2010","Bayern","maennlich","","","",""
"Nein","2010","Bayern","weiblich","","","",""
"Nein","2010","Berlin","maennlich","","","",""
"Nein","2010","Berlin","weiblich","","","",""
"Nein","2010","Brandenburg","maennlich","","","",""
"Nein","2010","Brandenburg","weiblich","","","",""
"Nein","2010","Mecklenburg-Vorpommern","maennlich","","","",""
"Nein","2010","Mecklenburg-Vorpommern","weiblich","","","",""
"Nein","2010","Sachsen","maennlich","","","",""
"Nein","2010","Sachsen","weiblich","","","",""
"Nein","2010","Sachsen-Anhalt","maennlich","","","",""
"Nein","2010","Sachsen-Anhalt","weiblich","","","",""
"Nein","2010","Thueringen","maennlich","","","",""
"Nein","2010","Thueringen","weiblich","","","",""
"Ja","2011","Schleswig-Holstein","maennlich","77","0.242161317956292","0.194162764616561","0.290159871296023"
"Ja","2011","Schleswig-Holstein","weiblich","80","0.251762278896965","0.205963523782914","0.297561034011015"
"Ja","2011","Hamburg","maennlich","31","0.191486796702071","0.128935074363561","0.254038519040582"
"Ja","2011","Hamburg","weiblich","32","0.202370774521446","0.139921995019991","0.264819554022901"
"Ja","2011","Niedersachsen","maennlich","235","0.274292723402399","0.245128116489335","0.303457330315462"
"Ja","2011","Niedersachsen","weiblich","266","0.294874020558244","0.266738553980148","0.32300948713634"
"Ja","2011","Bremen","maennlich","","","",""
"Ja","2011","Bremen","weiblich","","","",""
"Ja","2011","Nordrhein-Westfalen","maennlich","495","0.257133929941495","0.23781954574011","0.27644831414288"
"Ja","2011","Nordrhein-Westfalen","weiblich","487","0.250133960601806","0.231886701647658","0.268381219555954"
"Ja","2011","Hessen","maennlich","176","0.261127859000685","0.227514847719031","0.294740870282338"
"Ja","2011","Hessen","weiblich","156","0.245039107821534","0.214318448527088","0.27575976711598"
"Ja","2011","Rheinland-Pfalz,Saarland","maennlich","139","0.239100899418034","0.203356453602543","0.274845345233524"
"Ja","2011","Rheinland-Pfalz,Saarland","weiblich","151","0.24549255813177","0.212633409012483","0.278351707251056"
"Ja","2011","Baden-Wuerttemberg","maennlich","251","0.220617134981868","0.196826408176365","0.244407861787371"
"Ja","2011","Baden-Wuerttemberg","weiblich","267","0.237242557874422","0.214285553393195","0.260199562355649"
"Ja","2011","Bayern","maennlich","378","0.232565616858477","0.211221744187714","0.25390948952924"
"Ja","2011","Bayern","weiblich","354","0.230269070732638","0.210131363811023","0.250406777654252"
"Ja","2011","Berlin","maennlich","108","0.29815248286651","0.250766796373396","0.345538169359625"
"Ja","2011","Berlin","weiblich","91","0.244262453084739","0.203318312070203","0.285206594099276"
"Ja","2011","Brandenburg","maennlich","123","0.269671453583598","0.227229040103748","0.312113867063448"
"Ja","2011","Brandenburg","weiblich","130","0.258474565983597","0.218553784306579","0.298395347660616"
"Ja","2011","Mecklenburg-Vorpommern","maennlich","78","0.384464113706451","0.323299597159232","0.44562863025367"
"Ja","2011","Mecklenburg-Vorpommern","weiblich","87","0.364455434132564","0.307260329492306","0.421650538772821"
"Ja","2011","Sachsen","maennlich","207","0.304174736686775","0.269672328737382","0.338677144636168"
"Ja","2011","Sachsen","weiblich","212","0.302037306623291","0.268523260885093","0.335551352361488"
"Ja","2011","Sachsen-Anhalt","maennlich","133","0.311790730316546","0.266897764709281","0.356683695923812"
"Ja","2011","Sachsen-Anhalt","weiblich","147","0.363437310772045","0.319386825502746","0.407487796041344"
"Ja","2011","Thueringen","maennlich","135","0.318989727977387","0.274201218870223","0.36377823708455"
"Ja","2011","Thueringen","weiblich","120","0.25242362632343","0.213066992236149","0.291780260410711"
"Nein","2011","Schleswig-Holstein","maennlich","229","0.757838682043708","0.709840128703977","0.805837235383439"
"Nein","2011","Schleswig-Holstein","weiblich","265","0.748237721103035","0.702438965988985","0.794036476217086"
"Nein","2011","Hamburg","maennlich","121","0.808513203297929","0.745961480959418","0.871064925636439"
"Nein","2011","Hamburg","weiblich","127","0.797629225478554","0.735180445977099","0.860078004980009"
"Nein","2011","Niedersachsen","maennlich","664","0.725707276597601","0.696542669684538","0.754871883510665"
"Nein","2011","Niedersachsen","weiblich","743","0.705125979441756","0.67699051286366","0.733261446019852"
"Nein","2011","Bremen","maennlich","49","0.817199933668736","0.720208024190805","0.914191843146666"
"Nein","2011","Bremen","weiblich","55","0.913406691950041","0.845036677339186","0.981776706560896"
"Nein","2011","Nordrhein-Westfalen","maennlich","1472","0.742866070058505","0.72355168585712","0.76218045425989"
"Nein","2011","Nordrhein-Westfalen","weiblich","1677","0.749866039398194","0.731618780444046","0.768113298352342"
"Nein","2011","Hessen","maennlich","480","0.738872140999315","0.705259129717662","0.772485152280968"
"Nein","2011","Hessen","weiblich","597","0.754960892178466","0.72424023288402","0.785681551472912"
"Nein","2011","Rheinland-Pfalz,Saarland","maennlich","408","0.760899100581966","0.725154654766476","0.796643546397457"
"Nein","2011","Rheinland-Pfalz,Saarland","weiblich","508","0.75450744186823","0.721648292748944","0.787366590987517"
"Nein","2011","Baden-Wuerttemberg","maennlich","916","0.779382865018132","0.755592138212629","0.803173591823635"
"Nein","2011","Baden-Wuerttemberg","weiblich","1052","0.762757442125578","0.739800437644351","0.785714446606805"
"Nein","2011","Bayern","maennlich","1127","0.767434383141523","0.74609051047076","0.788778255812286"
"Nein","2011","Bayern","weiblich","1325","0.769730929267362","0.749593222345748","0.789868636188977"
"Nein","2011","Berlin","maennlich","250","0.70184751713349","0.654461830640375","0.749233203626605"
"Nein","2011","Berlin","weiblich","332","0.755737546915261","0.714793405900724","0.796681687929797"
"Nein","2011","Brandenburg","maennlich","297","0.730328546416402","0.687886132936552","0.772770959896252"
"Nein","2011","Brandenburg","weiblich","332","0.741525434016403","0.701604652339384","0.781446215693421"
"Nein","2011","Mecklenburg-Vorpommern","maennlich","165","0.615535886293549","0.55437136974633","0.676700402840768"
"Nein","2011","Mecklenburg-Vorpommern","weiblich","185","0.635544565867436","0.578349461227179","0.692739670507694"
"Nein","2011","Sachsen","maennlich","476","0.695825263313225","0.661322855363832","0.730327671262618"
"Nein","2011","Sachsen","weiblich","509","0.697962693376709","0.664448647638512","0.731476739114907"
"Nein","2011","Sachsen-Anhalt","maennlich","276","0.688209269683454","0.643316304076188","0.733102235290719"
"Nein","2011","Sachsen-Anhalt","weiblich","311","0.636562689227955","0.592512203958656","0.680613174497254"
"Nein","2011","Thueringen","maennlich","281","0.681010272022614","0.63622176291545","0.725798781129777"
"Nein","2011","Thueringen","weiblich","348","0.74757637367657","0.708219739589289","0.786933007763851"
"Ja","2012","Schleswig-Holstein","maennlich","","","",""
"Ja","2012","Schleswig-Holstein","weiblich","","","",""
"Ja","2012","Hamburg","maennlich","","","",""
"Ja","2012","Hamburg","weiblich","","","",""
"Ja","2012","Niedersachsen","maennlich","","","",""
"Ja","2012","Niedersachsen","weiblich","","","",""
"Ja","2012","Bremen","maennlich","","","",""
"Ja","2012","Bremen","weiblich","","","",""
"Ja","2012","Nordrhein-Westfalen","maennlich","","","",""
"Ja","2012","Nordrhein-Westfalen","weiblich","","","",""
"Ja","2012","Hessen","maennlich","","","",""
"Ja","2012","Hessen","weiblich","","","",""
"Ja","2012","Rheinland-Pfalz,Saarland","maennlich","","","",""
"Ja","2012","Rheinland-Pfalz,Saarland","weiblich","","","",""
"Ja","2012","Baden-Wuerttemberg","maennlich","","","",""
"Ja","2012","Baden-Wuerttemberg","weiblich","","","",""
"Ja","2012","Bayern","maennlich","","","",""
"Ja","2012","Bayern","weiblich","","","",""
"Ja","2012","Berlin","maennlich","","","",""
"Ja","2012","Berlin","weiblich","","","",""
"Ja","2012","Brandenburg","maennlich","","","",""
"Ja","2012","Brandenburg","weiblich","","","",""
"Ja","2012","Mecklenburg-Vorpommern","maennlich","","","",""
"Ja","2012","Mecklenburg-Vorpommern","weiblich","","","",""
"Ja","2012","Sachsen","maennlich","","","",""
"Ja","2012","Sachsen","weiblich","","","",""
"Ja","2012","Sachsen-Anhalt","maennlich","","","",""
"Ja","2012","Sachsen-Anhalt","weiblich","","","",""
"Ja","2012","Thueringen","maennlich","","","",""
"Ja","2012","Thueringen","weiblich","","","",""
"Nein","2012","Schleswig-Holstein","maennlich","","","",""
"Nein","2012","Schleswig-Holstein","weiblich","","","",""
"Nein","2012","Hamburg","maennlich","","","",""
"Nein","2012","Hamburg","weiblich","","","",""
"Nein","2012","Niedersachsen","maennlich","","","",""
"Nein","2012","Niedersachsen","weiblich","","","",""
"Nein","2012","Bremen","maennlich","","","",""
"Nein","2012","Bremen","weiblich","","","",""
"Nein","2012","Nordrhein-Westfalen","maennlich","","","",""
"Nein","2012","Nordrhein-Westfalen","weiblich","","","",""
"Nein","2012","Hessen","maennlich","","","",""
"Nein","2012","Hessen","weiblich","","","",""
"Nein","2012","Rheinland-Pfalz,Saarland","maennlich","","","",""
"Nein","2012","Rheinland-Pfalz,Saarland","weiblich","","","",""
"Nein","2012","Baden-Wuerttemberg","maennlich","","","",""
"Nein","2012","Baden-Wuerttemberg","weiblich","","","",""
"Nein","2012","Bayern","maennlich","","","",""
"Nein","2012","Bayern","weiblich","","","",""
"Nein","2012","Berlin","maennlich","","","",""
"Nein","2012","Berlin","weiblich","","","",""
"Nein","2012","Brandenburg","maennlich","","","",""
"Nein","2012","Brandenburg","weiblich","","","",""
"Nein","2012","Mecklenburg-Vorpommern","maennlich","","","",""
"Nein","2012","Mecklenburg-Vorpommern","weiblich","","","",""
"Nein","2012","Sachsen","maennlich","","","",""
"Nein","2012","Sachsen","weiblich","","","",""
"Nein","2012","Sachsen-Anhalt","maennlich","","","",""
"Nein","2012","Sachsen-Anhalt","weiblich","","","",""
"Nein","2012","Thueringen","maennlich","","","",""
"Nein","2012","Thueringen","weiblich","","","",""
"Ja","2013","Schleswig-Holstein","maennlich","76","0.269333512191072","0.215514883337702","0.323152141044442"
"Ja","2013","Schleswig-Holstein","weiblich","95","0.280968129295301","0.232619780174072","0.32931647841653"
"Ja","2013","Hamburg","maennlich","37","0.232386327504163","0.164110643328227","0.3006620116801"
"Ja","2013","Hamburg","weiblich","32","0.209488179722628","0.146823253975359","0.272153105469896"
"Ja","2013","Niedersachsen","maennlich","253","0.303637779386675","0.272411438647375","0.334864120125974"
"Ja","2013","Niedersachsen","weiblich","268","0.324137901095551","0.294248542618541","0.354027259572561"
"Ja","2013","Bremen","maennlich","","","",""
"Ja","2013","Bremen","weiblich","","","",""
"Ja","2013","Nordrhein-Westfalen","maennlich","485","0.293234674578343","0.271978240116874","0.314491109039813"
"Ja","2013","Nordrhein-Westfalen","weiblich","521","0.300507840970654","0.280189745566154","0.320825936375154"
"Ja","2013","Hessen","maennlich","186","0.325732703949374","0.28813964588577","0.363325762012977"
"Ja","2013","Hessen","weiblich","187","0.313907136903686","0.279355110773666","0.348459163033706"
"Ja","2013","Rheinland-Pfalz,Saarland","maennlich","143","0.283736421800046","0.244062856495741","0.323409987104351"
"Ja","2013","Rheinland-Pfalz,Saarland","weiblich","164","0.291285474767941","0.254990631392449","0.327580318143433"
"Ja","2013","Baden-Wuerttemberg","maennlich","249","0.264162881903376","0.236713156367132","0.291612607439621"
"Ja","2013","Baden-Wuerttemberg","weiblich","251","0.25978370667039","0.234238456960433","0.285328956380347"
"Ja","2013","Bayern","maennlich","388","0.266037259368975","0.242680909005726","0.289393609732223"
"Ja","2013","Bayern","weiblich","375","0.264971731772109","0.243155807713608","0.28678765583061"
"Ja","2013","Berlin","maennlich","119","0.330574097524694","0.28211453684678","0.379033658202609"
"Ja","2013","Berlin","weiblich","98","0.26024892042832","0.217569123304266","0.302928717552375"
"Ja","2013","Brandenburg","maennlich","142","0.356805155541393","0.308058146492531","0.405552164590256"
"Ja","2013","Brandenburg","weiblich","136","0.322974226102414","0.277655992756169","0.368292459448659"
"Ja","2013","Mecklenburg-Vorpommern","maennlich","83","0.470424196956178","0.403077584396823","0.537770809515534"
"Ja","2013","Mecklenburg-Vorpommern","weiblich","87","0.399222446852521","0.33764675798089","0.460798135724151"
"Ja","2013","Sachsen","maennlich","230","0.350519252810692","0.313839154403657","0.387199351217727"
"Ja","2013","Sachsen","weiblich","241","0.359212351610352","0.32328414810647","0.395140555114234"
"Ja","2013","Sachsen-Anhalt","maennlich","137","0.38586019916477","0.335221501432847","0.436498896896693"
"Ja","2013","Sachsen-Anhalt","weiblich","157","0.413755542511766","0.36573039631514","0.461780688708392"
"Ja","2013","Thueringen","maennlich","127","0.343473271992142","0.294889890606557","0.392056653377727"
"Ja","2013","Thueringen","weiblich","129","0.27254590528993","0.230557551796054","0.314534258783805"
"Nein","2013","Schleswig-Holstein","maennlich","185","0.730666487808928","0.676847858955558","0.784485116662298"
"Nein","2013","Schleswig-Holstein","weiblich","237","0.719031870704699","0.67068352158347","0.767380219825928"
"Nein","2013","Hamburg","maennlich","110","0.767613672495837","0.6993379883199","0.835889356671773"
"Nein","2013","Hamburg","weiblich","130","0.790511820277372","0.727846894530104","0.853176746024641"
"Nein","2013","Niedersachsen","maennlich","580","0.696362220613326","0.665135879874026","0.727588561352625"
"Nein","2013","Niedersachsen","weiblich","674","0.675862098904449","0.645972740427439","0.705751457381459"
"Nein","2013","Bremen","maennlich","43","0.767712826671558","0.657110034613596","0.87831561872952"
"Nein","2013","Bremen","weiblich","53","0.879210949144971","0.798093819514599","0.960328078775342"
"Nein","2013","Nordrhein-Westfalen","maennlich","1277","0.706765325421657","0.685508890960187","0.728021759883126"
"Nein","2013","Nordrhein-Westfalen","weiblich","1435","0.699492159029346","0.679174063624846","0.719810254433846"
"Nein","2013","Hessen","maennlich","411","0.674267296050626","0.636674237987023","0.71186035411423"
"Nein","2013","Hessen","weiblich","506","0.686092863096314","0.651540836966294","0.720644889226334"
"Nein","2013","Rheinland-Pfalz,Saarland","maennlich","353","0.716263578199954","0.676590012895649","0.755937143504259"
"Nein","2013","Rheinland-Pfalz,Saarland","weiblich","438","0.708714525232059","0.672419681856567","0.745009368607551"
"Nein","2013","Baden-Wuerttemberg","maennlich","742","0.735837118096624","0.708387392560379","0.763286843632868"
"Nein","2013","Baden-Wuerttemberg","weiblich","881","0.74021629332961","0.714671043619653","0.765761543039567"
"Nein","2013","Bayern","maennlich","987","0.733962740631026","0.710606390267777","0.757319090994274"
"Nein","2013","Bayern","weiblich","1197","0.735028268227891","0.71321234416939","0.756844192286392"
"Nein","2013","Berlin","maennlich","243","0.669425902475306","0.620966341797391","0.71788546315322"
"Nein","2013","Berlin","weiblich","308","0.73975107957168","0.697071282447625","0.782430876695734"
"Nein","2013","Brandenburg","maennlich","229","0.643194844458607","0.594447835409744","0.691941853507469"
"Nein","2013","Brandenburg","weiblich","273","0.677025773897586","0.631707540551341","0.722344007243831"
"Nein","2013","Mecklenburg-Vorpommern","maennlich","128","0.529575803043822","0.462229190484466","0.596922415603177"
"Nein","2013","Mecklenburg-Vorpommern","weiblich","156","0.600777553147479","0.539201864275849","0.66235324201911"
"Nein","2013","Sachsen","maennlich","420","0.649480747189308","0.612800648782273","0.686160845596343"
"Nein","2013","Sachsen","weiblich","444","0.640787648389648","0.604859444885766","0.67671585189353"
"Nein","2013","Sachsen-Anhalt","maennlich","218","0.61413980083523","0.563501103103307","0.664778498567153"
"Nein","2013","Sachsen-Anhalt","weiblich","247","0.586244457488234","0.538219311291608","0.63426960368486"
"Nein","2013","Thueringen","maennlich","240","0.656526728007858","0.607943346622273","0.705110109393443"
"Nein","2013","Thueringen","weiblich","303","0.72745409471007","0.685465741216195","0.769442448203946"
"Ja","2014","Schleswig-Holstein","maennlich","","","",""
"Ja","2014","Schleswig-Holstein","weiblich","","","",""
"Ja","2014","Hamburg","maennlich","","","",""
"Ja","2014","Hamburg","weiblich","","","",""
"Ja","2014","Niedersachsen","maennlich","","","",""
"Ja","2014","Niedersachsen","weiblich","","","",""
"Ja","2014","Bremen","maennlich","","","",""
"Ja","2014","Bremen","weiblich","","","",""
"Ja","2014","Nordrhein-Westfalen","maennlich","","","",""
"Ja","2014","Nordrhein-Westfalen","weiblich","","","",""
"Ja","2014","Hessen","maennlich","","","",""
"Ja","2014","Hessen","weiblich","","","",""
"Ja","2014","Rheinland-Pfalz,Saarland","maennlich","","","",""
"Ja","2014","Rheinland-Pfalz,Saarland","weiblich","","","",""
"Ja","2014","Baden-Wuerttemberg","maennlich","","","",""
"Ja","2014","Baden-Wuerttemberg","weiblich","","","",""
"Ja","2014","Bayern","maennlich","","","",""
"Ja","2014","Bayern","weiblich","","","",""
"Ja","2014","Berlin","maennlich","","","",""
"Ja","2014","Berlin","weiblich","","","",""
"Ja","2014","Brandenburg","maennlich","","","",""
"Ja","2014","Brandenburg","weiblich","","","",""
"Ja","2014","Mecklenburg-Vorpommern","maennlich","","","",""
"Ja","2014","Mecklenburg-Vorpommern","weiblich","","","",""
"Ja","2014","Sachsen","maennlich","","","",""
"Ja","2014","Sachsen","weiblich","","","",""
"Ja","2014","Sachsen-Anhalt","maennlich","","","",""
"Ja","2014","Sachsen-Anhalt","weiblich","","","",""
"Ja","2014","Thueringen","maennlich","","","",""
"Ja","2014","Thueringen","weiblich","","","",""
"Nein","2014","Schleswig-Holstein","maennlich","","","",""
"Nein","2014","Schleswig-Holstein","weiblich","","","",""
"Nein","2014","Hamburg","maennlich","","","",""
"Nein","2014","Hamburg","weiblich","","","",""
"Nein","2014","Niedersachsen","maennlich","","","",""
"Nein","2014","Niedersachsen","weiblich","","","",""
"Nein","2014","Bremen","maennlich","","","",""
"Nein","2014","Bremen","weiblich","","","",""
"Nein","2014","Nordrhein-Westfalen","maennlich","","","",""
"Nein","2014","Nordrhein-Westfalen","weiblich","","","",""
"Nein","2014","Hessen","maennlich","","","",""
"Nein","2014","Hessen","weiblich","","","",""
"Nein","2014","Rheinland-Pfalz,Saarland","maennlich","","","",""
"Nein","2014","Rheinland-Pfalz,Saarland","weiblich","","","",""
"Nein","2014","Baden-Wuerttemberg","maennlich","","","",""
"Nein","2014","Baden-Wuerttemberg","weiblich","","","",""
"Nein","2014","Bayern","maennlich","","","",""
"Nein","2014","Bayern","weiblich","","","",""
"Nein","2014","Berlin","maennlich","","","",""
"Nein","2014","Berlin","weiblich","","","",""
"Nein","2014","Brandenburg","maennlich","","","",""
"Nein","2014","Brandenburg","weiblich","","","",""
"Nein","2014","Mecklenburg-Vorpommern","maennlich","","","",""
"Nein","2014","Mecklenburg-Vorpommern","weiblich","","","",""
"Nein","2014","Sachsen","maennlich","","","",""
"Nein","2014","Sachsen","weiblich","","","",""
"Nein","2014","Sachsen-Anhalt","maennlich","","","",""
"Nein","2014","Sachsen-Anhalt","weiblich","","","",""
"Nein","2014","Thueringen","maennlich","","","",""
"Nein","2014","Thueringen","weiblich","","","",""
"Ja","2015","Schleswig-Holstein","maennlich","94","0.241253561493307","0.1989538879857","0.283553235000915"
"Ja","2015","Schleswig-Holstein","weiblich","121","0.253422957759953","0.21455105085235","0.292294864667556"
"Ja","2015","Hamburg","maennlich","40","0.254806048678484","0.193645649327542","0.315966448029426"
"Ja","2015","Hamburg","weiblich","41","0.223186081824365","0.169491043813142","0.276881119835587"
"Ja","2015","Niedersachsen","maennlich","271","0.291492354362508","0.264793885018831","0.318190823706184"
"Ja","2015","Niedersachsen","weiblich","296","0.292508825735055","0.267855573479851","0.317162077990258"
"Ja","2015","Bremen","maennlich","","","",""
"Ja","2015","Bremen","weiblich","","","",""
"Ja","2015","Nordrhein-Westfalen","maennlich","554","0.276942408781561","0.258873096416695","0.295011721146427"
