year,quintil_oecd,regtyp,ple0018,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2013,2nd Quintile,Rural regions,No,0.65169,929,1400,0.62673,0.67666
2013,3rd Quintile,Urban regions,Yes,0.29710,615,2133,0.27770,0.31649
2013,3rd Quintile,Urban regions,No,0.70290,1518,2133,0.68351,0.72230
2013,3rd Quintile,Rural regions,Yes,0.34240,505,1471,0.31814,0.36666
2013,3rd Quintile,Rural regions,No,0.65760,966,1471,0.63334,0.68186
2013,4th Quintile,Urban regions,Yes,0.27367,664,2478,0.25612,0.29123
2013,4th Quintile,Urban regions,No,0.72633,1814,2478,0.70877,0.74388
2013,4th Quintile,Rural regions,Yes,0.31819,438,1439,0.29412,0.34227
2013,4th Quintile,Rural regions,No,0.68181,1001,1439,0.65773,0.70588
2013,5th Quintile,Urban regions,Yes,0.23950,873,3589,0.22554,0.25347
2013,5th Quintile,Urban regions,No,0.76050,2716,3589,0.74653,0.77446
2013,5th Quintile,Rural regions,Yes,0.28673,358,1211,0.26125,0.31221
2013,5th Quintile,Rural regions,No,0.71327,853,1211,0.68779,0.73875
2015,1st Quintile,Urban regions,Yes,0.24992,628,3200,0.23491,0.26492
2015,1st Quintile,Urban regions,No,0.75008,2572,3200,0.73508,0.76509
2015,1st Quintile,Rural regions,Yes,0.30011,477,1882,0.27940,0.32083
2015,1st Quintile,Rural regions,No,0.69989,1405,1882,0.67917,0.72060
2015,2nd Quintile,Urban regions,Yes,0.28924,737,3147,0.27339,0.30508
2015,2nd Quintile,Urban regions,No,0.71076,2410,3147,0.69492,0.72661
2015,2nd Quintile,Rural regions,Yes,0.35070,608,2102,0.33030,0.37111
2015,2nd Quintile,Rural regions,No,0.64930,1494,2102,0.62889,0.66970
2015,3rd Quintile,Urban regions,Yes,0.27392,678,2995,0.25794,0.28989
2015,3rd Quintile,Urban regions,No,0.72608,2317,2995,0.71011,0.74206
2015,3rd Quintile,Rural regions,Yes,0.30269,492,1847,0.28173,0.32365
2015,3rd Quintile,Rural regions,No,0.69731,1355,1847,0.67635,0.71827
2015,4th Quintile,Urban regions,Yes,0.27027,708,3060,0.25453,0.28601
2015,4th Quintile,Urban regions,No,0.72973,2352,3060,0.71399,0.74547
2015,4th Quintile,Rural regions,Yes,0.28065,432,1695,0.25925,0.30204
2015,4th Quintile,Rural regions,No,0.71935,1263,1695,0.69796,0.74075
2015,5th Quintile,Urban regions,Yes,0.23180,828,3795,0.21838,0.24523
2015,5th Quintile,Urban regions,No,0.76820,2967,3795,0.75477,0.78162
2015,5th Quintile,Rural regions,Yes,0.26485,355,1313,0.24098,0.28873
2015,5th Quintile,Rural regions,No,0.73515,958,1313,0.71127,0.75902
2017,1st Quintile,Urban regions,Yes,0.25844,597,2964,0.24268,0.27420
2017,1st Quintile,Urban regions,No,0.74156,2367,2964,0.72580,0.75732
2017,1st Quintile,Rural regions,Yes,0.31324,428,1753,0.29152,0.33496
2017,1st Quintile,Rural regions,No,0.68676,1325,1753,0.66504,0.70848
2017,2nd Quintile,Urban regions,Yes,0.27911,657,2915,0.26282,0.29540
2017,2nd Quintile,Urban regions,No,0.72089,2258,2915,0.70460,0.73718
2017,2nd Quintile,Rural regions,Yes,0.36523,550,1878,0.34345,0.38701
2017,2nd Quintile,Rural regions,No,0.63477,1328,1878,0.61299,0.65655
2017,3rd Quintile,Urban regions,Yes,0.27906,656,2684,0.26208,0.29603
2017,3rd Quintile,Urban regions,No,0.72094,2028,2684,0.70397,0.73792
2017,3rd Quintile,Rural regions,Yes,0.33419,478,1730,0.31195,0.35642
2017,3rd Quintile,Rural regions,No,0.66581,1252,1730,0.64358,0.68805
2017,4th Quintile,Urban regions,Yes,0.26521,667,2835,0.24896,0.28146
2017,4th Quintile,Urban regions,No,0.73479,2168,2835,0.71854,0.75104
2017,4th Quintile,Rural regions,Yes,0.29600,394,1523,0.27307,0.31894
2017,4th Quintile,Rural regions,No,0.70400,1129,1523,0.68106,0.72693
2017,5th Quintile,Urban regions,Yes,0.24865,822,3425,0.23418,0.26313
2017,5th Quintile,Urban regions,No,0.75135,2603,3425,0.73687,0.76582
2017,5th Quintile,Rural regions,Yes,0.29936,330,1129,0.27264,0.32609
2017,5th Quintile,Rural regions,No,0.70064,799,1129,0.67391,0.72736
2019,1st Quintile,Urban regions,Yes,0.25138,614,2786,0.23527,0.26749
2019,1st Quintile,Urban regions,No,0.74862,2172,2786,0.73251,0.76473
2019,1st Quintile,Rural regions,Yes,0.31560,449,1659,0.29323,0.33797
2019,1st Quintile,Rural regions,No,0.68440,1210,1659,0.66203,0.70677
2019,2nd Quintile,Urban regions,Yes,0.28500,718,2867,0.26847,0.30153
2019,2nd Quintile,Urban regions,No,0.71500,2149,2867,0.69847,0.73153
2019,2nd Quintile,Rural regions,Yes,0.34115,568,1902,0.31984,0.36247
2019,2nd Quintile,Rural regions,No,0.65885,1334,1902,0.63753,0.68016
2019,3rd Quintile,Urban regions,Yes,0.26393,705,2749,0.24745,0.28041
2019,3rd Quintile,Urban regions,No,0.73607,2044,2749,0.71959,0.75255
2019,3rd Quintile,Rural regions,Yes,0.33334,468,1673,0.31074,0.35594
2019,3rd Quintile,Rural regions,No,0.66666,1205,1673,0.64406,0.68926
2019,4th Quintile,Urban regions,Yes,0.26383,686,2769,0.24741,0.28025
2019,4th Quintile,Urban regions,No,0.73617,2083,2769,0.71975,0.75259
2019,4th Quintile,Rural regions,Yes,0.27423,432,1504,0.25168,0.29679
2019,4th Quintile,Rural regions,No,0.72577,1072,1504,0.70321,0.74832
2019,5th Quintile,Urban regions,Yes,0.26636,932,3512,0.25174,0.28098
2019,5th Quintile,Urban regions,No,0.73364,2580,3512,0.71902,0.74826
2019,5th Quintile,Rural regions,Yes,0.29688,385,1306,0.27209,0.32167
2019,5th Quintile,Rural regions,No,0.70312,921,1306,0.67833,0.72791
2021,1st Quintile,Urban regions,Yes,0.25669,573,3329,0.24185,0.27153
2021,1st Quintile,Urban regions,No,0.74331,2756,3329,0.72847,0.75815
2021,1st Quintile,Rural regions,Yes,0.32146,350,1442,0.29735,0.34558
2021,1st Quintile,Rural regions,No,0.67854,1092,1442,0.65442,0.70265
2021,2nd Quintile,Urban regions,Yes,0.29722,547,2176,0.27802,0.31643
2021,2nd Quintile,Urban regions,No,0.70278,1629,2176,0.68357,0.72198
2021,2nd Quintile,Rural regions,Yes,0.31310,382,1352,0.28837,0.33783
2021,2nd Quintile,Rural regions,No,0.68690,970,1352,0.66217,0.71163
2021,3rd Quintile,Urban regions,Yes,0.27542,481,1997,0.25582,0.29501
2021,3rd Quintile,Urban regions,No,0.72458,1516,1997,0.70499,0.74418
2021,3rd Quintile,Rural regions,Yes,0.31928,330,1127,0.29205,0.34651
2021,3rd Quintile,Rural regions,No,0.68072,797,1127,0.65349,0.70795
2021,4th Quintile,Urban regions,Yes,0.26108,508,2106,0.24231,0.27984
2021,4th Quintile,Urban regions,No,0.73892,1598,2106,0.72016,0.75769
2021,4th Quintile,Rural regions,Yes,0.28704,321,1076,0.26000,0.31409
2021,4th Quintile,Rural regions,No,0.71296,755,1076,0.68591,0.74000
2021,5th Quintile,Urban regions,Yes,0.27528,781,3151,0.25968,0.29088
2021,5th Quintile,Urban regions,No,0.72472,2370,3151,0.70912,0.74032
2021,5th Quintile,Rural regions,Yes,0.26823,335,1104,0.24208,0.29437
2021,5th Quintile,Rural regions,No,0.73177,769,1104,0.70563,0.75792
