year,quintil_oecd,sampreg,ple0018,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2011,5th Quintile,West,No,0.77522,2754,3576,0.76154,0.78890
2011,5th Quintile,East,Yes,0.24750,130,513,0.21012,0.28488
2011,5th Quintile,East,No,0.75250,383,513,0.71512,0.78988
2013,1st Quintile,West,Yes,0.32118,559,2079,0.30110,0.34126
2013,1st Quintile,West,No,0.67882,1520,2079,0.65874,0.69890
2013,1st Quintile,East,Yes,0.34794,335,1021,0.31871,0.37717
2013,1st Quintile,East,No,0.65206,686,1021,0.62283,0.68129
2013,2nd Quintile,West,Yes,0.30691,646,2324,0.28816,0.32567
2013,2nd Quintile,West,No,0.69309,1678,2324,0.67433,0.71184
2013,2nd Quintile,East,Yes,0.39609,424,1117,0.36739,0.42478
2013,2nd Quintile,East,No,0.60391,693,1117,0.57522,0.63261
2013,3rd Quintile,West,Yes,0.29411,752,2667,0.27682,0.31141
2013,3rd Quintile,West,No,0.70589,1915,2667,0.68859,0.72318
2013,3rd Quintile,East,Yes,0.38874,368,937,0.35751,0.41997
2013,3rd Quintile,East,No,0.61126,569,937,0.58003,0.64249
2013,4th Quintile,West,Yes,0.28421,845,3135,0.26842,0.30000
2013,4th Quintile,West,No,0.71579,2290,3135,0.70000,0.73158
2013,4th Quintile,East,Yes,0.31819,257,782,0.28552,0.35085
2013,4th Quintile,East,No,0.68181,525,782,0.64915,0.71448
2013,5th Quintile,West,Yes,0.24307,1040,4205,0.23010,0.25603
2013,5th Quintile,West,No,0.75693,3165,4205,0.74397,0.76990
2013,5th Quintile,East,Yes,0.31666,191,595,0.27925,0.35407
2013,5th Quintile,East,No,0.68334,404,595,0.64593,0.72075
2015,1st Quintile,West,Yes,0.24262,743,3784,0.22896,0.25628
2015,1st Quintile,West,No,0.75738,3041,3784,0.74372,0.77104
2015,1st Quintile,East,Yes,0.34447,362,1298,0.31861,0.37033
2015,1st Quintile,East,No,0.65553,936,1298,0.62967,0.68139
2015,2nd Quintile,West,Yes,0.29173,835,3767,0.27721,0.30624
2015,2nd Quintile,West,No,0.70827,2932,3767,0.69376,0.72279
2015,2nd Quintile,East,Yes,0.37135,510,1482,0.34674,0.39596
2015,2nd Quintile,East,No,0.62865,972,1482,0.60404,0.65326
2015,3rd Quintile,West,Yes,0.26142,819,3795,0.24744,0.27541
2015,3rd Quintile,West,No,0.73858,2976,3795,0.72459,0.75256
2015,3rd Quintile,East,Yes,0.38135,351,1047,0.35192,0.41079
2015,3rd Quintile,East,No,0.61865,696,1047,0.58921,0.64808
2015,4th Quintile,West,Yes,0.27238,883,3936,0.25847,0.28629
2015,4th Quintile,West,No,0.72762,3053,3936,0.71371,0.74153
2015,4th Quintile,East,Yes,0.28156,257,819,0.25074,0.31238
2015,4th Quintile,East,No,0.71844,562,819,0.68762,0.74926
2015,5th Quintile,West,Yes,0.23406,1004,4502,0.22169,0.24643
2015,5th Quintile,West,No,0.76594,3498,4502,0.75357,0.77831
2015,5th Quintile,East,Yes,0.29742,179,606,0.26099,0.33385
2015,5th Quintile,East,No,0.70258,427,606,0.66615,0.73901
2017,1st Quintile,West,Yes,0.26608,697,3502,0.25144,0.28072
2017,1st Quintile,West,No,0.73392,2805,3502,0.71928,0.74856
2017,1st Quintile,East,Yes,0.31046,328,1215,0.28443,0.33648
2017,1st Quintile,East,No,0.68954,887,1215,0.66352,0.71557
2017,2nd Quintile,West,Yes,0.28313,778,3523,0.26825,0.29801
2017,2nd Quintile,West,No,0.71687,2745,3523,0.70199,0.73175
2017,2nd Quintile,East,Yes,0.39413,429,1270,0.36724,0.42101
2017,2nd Quintile,East,No,0.60587,841,1270,0.57899,0.63276
2017,3rd Quintile,West,Yes,0.29012,794,3415,0.27490,0.30534
2017,3rd Quintile,West,No,0.70988,2621,3415,0.69466,0.72510
2017,3rd Quintile,East,Yes,0.33595,340,999,0.30665,0.36526
2017,3rd Quintile,East,No,0.66405,659,999,0.63474,0.69335
2017,4th Quintile,West,Yes,0.26888,843,3650,0.25450,0.28327
2017,4th Quintile,West,No,0.73112,2807,3650,0.71673,0.74550
2017,4th Quintile,East,Yes,0.32130,218,708,0.28687,0.35572
2017,4th Quintile,East,No,0.67870,490,708,0.64428,0.71313
2017,5th Quintile,West,Yes,0.25508,978,3985,0.24154,0.26861
2017,5th Quintile,West,No,0.74492,3007,3985,0.73139,0.75846
2017,5th Quintile,East,Yes,0.31122,174,569,0.27314,0.34930
2017,5th Quintile,East,No,0.68878,395,569,0.65070,0.72686
2019,1st Quintile,West,Yes,0.25421,700,3242,0.23922,0.26920
2019,1st Quintile,West,No,0.74579,2542,3242,0.73080,0.76078
2019,1st Quintile,East,Yes,0.33040,363,1203,0.30381,0.35699
2019,1st Quintile,East,No,0.66960,840,1203,0.64301,0.69619
2019,2nd Quintile,West,Yes,0.28814,846,3488,0.27311,0.30317
2019,2nd Quintile,West,No,0.71186,2642,3488,0.69683,0.72689
2019,2nd Quintile,East,Yes,0.36582,440,1281,0.33943,0.39220
2019,2nd Quintile,East,No,0.63418,841,1281,0.60780,0.66057
2019,3rd Quintile,West,Yes,0.27095,828,3354,0.25591,0.28600
2019,3rd Quintile,West,No,0.72905,2526,3354,0.71400,0.74409
2019,3rd Quintile,East,Yes,0.35602,345,1068,0.32729,0.38475
2019,3rd Quintile,East,No,0.64398,723,1068,0.61525,0.67271
2019,4th Quintile,West,Yes,0.26218,884,3523,0.24765,0.27670
2019,4th Quintile,West,No,0.73782,2639,3523,0.72330,0.75235
2019,4th Quintile,East,Yes,0.29561,234,750,0.26293,0.32829
2019,4th Quintile,East,No,0.70439,516,750,0.67171,0.73707
2019,5th Quintile,West,Yes,0.26832,1110,4204,0.25493,0.28172
2019,5th Quintile,West,No,0.73168,3094,4204,0.71828,0.74507
2019,5th Quintile,East,Yes,0.32740,207,614,0.29026,0.36455
2019,5th Quintile,East,No,0.67260,407,614,0.63545,0.70974
2021,1st Quintile,West,Yes,0.26283,682,3774,0.24878,0.27687
2021,1st Quintile,West,No,0.73717,3092,3774,0.72313,0.75122
2021,1st Quintile,East,Yes,0.33074,241,998,0.30153,0.35994
2021,1st Quintile,East,No,0.66926,757,998,0.64006,0.69847
2021,2nd Quintile,West,Yes,0.28676,624,2636,0.26949,0.30403
2021,2nd Quintile,West,No,0.71324,2012,2636,0.69597,0.73051
2021,2nd Quintile,East,Yes,0.36498,305,892,0.33337,0.39659
2021,2nd Quintile,East,No,0.63502,587,892,0.60341,0.66663
2021,3rd Quintile,West,Yes,0.28435,597,2438,0.26644,0.30226
2021,3rd Quintile,West,No,0.71565,1841,2438,0.69774,0.73356
2021,3rd Quintile,East,Yes,0.31534,214,686,0.28054,0.35014
2021,3rd Quintile,East,No,0.68466,472,686,0.64986,0.71946
2021,4th Quintile,West,Yes,0.26384,633,2596,0.24689,0.28080
2021,4th Quintile,West,No,0.73616,1963,2596,0.71920,0.75311
2021,4th Quintile,East,Yes,0.30364,196,586,0.26637,0.34090
2021,4th Quintile,East,No,0.69636,390,586,0.65910,0.73363
2021,5th Quintile,West,Yes,0.27428,911,3605,0.25972,0.28885
2021,5th Quintile,West,No,0.72572,2694,3605,0.71115,0.74028
2021,5th Quintile,East,Yes,0.26681,205,650,0.23278,0.30083
2021,5th Quintile,East,No,0.73319,445,650,0.69917,0.76722
