"ple0018","year","bildungsniveau","bula_h","n","percent","lower_confidence_percent","upper_confidence_percent"
"Ja","2009","Hauptschule","Bayern","294","","",""
"Ja","2009","Hauptschule","Saarland","","","",""
"Ja","2009","Hauptschule","Berlin","43","0.373995643522776","0.284782094034684","0.463209193010869"
"Ja","2009","Hauptschule","Brandenburg","85","0.413217285371493","0.342829538668964","0.483605032074022"
"Ja","2009","Hauptschule","Mecklenburg-Vorpommern","41","0.347314330582001","0.257101233567082","0.437527427596919"
"Ja","2009","Hauptschule","Sachsen","142","","",""
"Ja","2009","Hauptschule","Sachsen-Anhalt","92","0.432589005726644","0.365097435808001","0.500080575645286"
"Ja","2009","Hauptschule","Thueringen","98","0.362341640555524","0.303688483959249","0.420994797151799"
"Ja","2009","Realschule","Schleswig-Holstein","32","0.236802262742293","0.167124927459614","0.306479598024972"
"Ja","2009","Realschule","Hamburg","14","","",""
"Ja","2009","Realschule","Niedersachsen","111","","",""
"Ja","2009","Realschule","Bremen","10","","",""
"Ja","2009","Realschule","Nordrhein-Westfalen","125","","",""
"Ja","2009","Realschule","Hessen","55","0.23881876283807","0.189831874263693","0.287805651412447"
"Ja","2009","Realschule","Rheinland-Pfalz,Saarland","34","0.16365350985163","0.112634950891393","0.214672068811867"
"Ja","2009","Realschule","Baden-Wuerttemberg","70","0.159824633514453","0.127245705725612","0.192403561303294"
"Ja","2009","Realschule","Bayern","115","","",""
"Ja","2009","Realschule","Saarland","","","",""
"Ja","2009","Realschule","Berlin","47","0.303284674993037","0.2384328277316","0.368136522254473"
"Ja","2009","Realschule","Brandenburg","58","0.207622732675693","0.158695620548028","0.256549844803358"
"Ja","2009","Realschule","Mecklenburg-Vorpommern","43","0.272183486981072","0.206427758073669","0.337939215888475"
"Ja","2009","Realschule","Sachsen","117","","",""
"Ja","2009","Realschule","Sachsen-Anhalt","59","0.24612133933352","0.193762889852823","0.298479788814216"
"Ja","2009","Realschule","Thueringen","54","0.158287610744862","0.117655202268208","0.198920019221516"
"Ja","2009","(Fach-)Abitur","Schleswig-Holstein","4","0.0773239740228959","0.0108374011053923","0.143810546940399"
"Ja","2009","(Fach-)Abitur","Hamburg","1","","",""
"Ja","2009","(Fach-)Abitur","Niedersachsen","15","","",""
"Ja","2009","(Fach-)Abitur","Bremen","2","","",""
"Ja","2009","(Fach-)Abitur","Nordrhein-Westfalen","78","0.161229410462721","0.130270035954695","0.192188784970748"
"Ja","2009","(Fach-)Abitur","Hessen","28","","",""
"Ja","2009","(Fach-)Abitur","Rheinland-Pfalz,Saarland","18","","",""
"Ja","2009","(Fach-)Abitur","Baden-Wuerttemberg","23","","",""
"Ja","2009","(Fach-)Abitur","Bayern","33","0.119740707310034","0.0790046121298794","0.160476802490188"
"Ja","2009","(Fach-)Abitur","Saarland","","","",""
"Ja","2009","(Fach-)Abitur","Berlin","16","","",""
"Ja","2009","(Fach-)Abitur","Brandenburg","4","0.0722063281444419","0.00829304170698761","0.136119614581896"
"Ja","2009","(Fach-)Abitur","Mecklenburg-Vorpommern","3","","",""
"Ja","2009","(Fach-)Abitur","Sachsen","11","","",""
"Ja","2009","(Fach-)Abitur","Sachsen-Anhalt","11","","",""
"Ja","2009","(Fach-)Abitur","Thueringen","5","0.155118947132549","0.044307054583455","0.265930839681644"
"Ja","2009","AkademikerIn","Schleswig-Holstein","24","","",""
"Ja","2009","AkademikerIn","Hamburg","12","","",""
"Ja","2009","AkademikerIn","Niedersachsen","63","0.220638965148587","0.174176972884147","0.267100957413026"
"Ja","2009","AkademikerIn","Bremen","5","0.276295161269207","0.110666133290629","0.441924189247785"
"Ja","2009","AkademikerIn","Nordrhein-Westfalen","147","","",""
"Ja","2009","AkademikerIn","Hessen","54","0.0999296324886448","0.0669671503030659","0.132892114674224"
"Ja","2009","AkademikerIn","Rheinland-Pfalz,Saarland","34","0.181729386686665","0.122890130138536","0.240568643234794"
"Ja","2009","AkademikerIn","Baden-Wuerttemberg","92","0.252593969867312","0.212133025424989","0.293054914309634"
"Ja","2009","AkademikerIn","Bayern","109","","",""
"Ja","2009","AkademikerIn","Saarland","","","",""
"Ja","2009","AkademikerIn","Berlin","64","0.191353797330963","0.142297198722449","0.240410395939476"
"Ja","2009","AkademikerIn","Brandenburg","73","0.305411859149205","0.246896989370472","0.363926728927937"
"Ja","2009","AkademikerIn","Mecklenburg-Vorpommern","45","0.374967214148879","0.293604264575925","0.456330163721834"
"Ja","2009","AkademikerIn","Sachsen","108","","",""
"Ja","2009","AkademikerIn","Sachsen-Anhalt","66","0.375194286496992","0.307754513440961","0.442634059553024"
"Ja","2009","AkademikerIn","Thueringen","46","0.249140488002621","0.185601603111593","0.312679372893648"
"Nein","2009","(noch) kein Abschluss","Schleswig-Holstein","15","","",""
"Nein","2009","(noch) kein Abschluss","Hamburg","9","1","1","1"
"Nein","2009","(noch) kein Abschluss","Niedersachsen","35","0.75757403291777","0.627967899532005","0.887180166303535"
"Nein","2009","(noch) kein Abschluss","Bremen","3","","",""
"Nein","2009","(noch) kein Abschluss","Nordrhein-Westfalen","108","","",""
"Nein","2009","(noch) kein Abschluss","Hessen","32","0.80876497384849","0.678475612318983","0.939054335377997"
"Nein","2009","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","25","","",""
"Nein","2009","(noch) kein Abschluss","Baden-Wuerttemberg","63","0.847601990173612","0.76626219190183","0.928941788445395"
"Nein","2009","(noch) kein Abschluss","Bayern","64","0.842111398647293","0.756691464405558","0.927531332889027"
"Nein","2009","(noch) kein Abschluss","Saarland","","","",""
"Nein","2009","(noch) kein Abschluss","Berlin","19","","",""
"Nein","2009","(noch) kein Abschluss","Brandenburg","16","","",""
"Nein","2009","(noch) kein Abschluss","Mecklenburg-Vorpommern","9","1","1","1"
"Nein","2009","(noch) kein Abschluss","Sachsen","17","","",""
"Nein","2009","(noch) kein Abschluss","Sachsen-Anhalt","11","","",""
"Nein","2009","(noch) kein Abschluss","Thueringen","7","0.939739956031504","0.774839572417011","1.104640339646"
"Nein","2009","Hauptschule","Schleswig-Holstein","127","","",""
"Nein","2009","Hauptschule","Hamburg","27","","",""
"Nein","2009","Hauptschule","Niedersachsen","374","0.620362129856898","0.581269522189892","0.659454737523905"
"Nein","2009","Hauptschule","Bremen","23","","",""
"Nein","2009","Hauptschule","Nordrhein-Westfalen","947","0.686204257702833","0.661756993079135","0.710651522326532"
"Nein","2009","Hauptschule","Hessen","250","","",""
"Nein","2009","Hauptschule","Rheinland-Pfalz,Saarland","359","0.716276450607933","0.676603428769597","0.755949472446269"
"Nein","2009","Hauptschule","Baden-Wuerttemberg","593","0.743071184045126","0.712505446455046","0.773636921635206"
"Nein","2009","Hauptschule","Bayern","816","0.716332074744596","0.689813577080263","0.742850572408928"
"Nein","2009","Hauptschule","Saarland","","","",""
"Nein","2009","Hauptschule","Berlin","70","0.626004356477223","0.536790806989131","0.715217905965316"
"Nein","2009","Hauptschule","Brandenburg","103","","",""
"Nein","2009","Hauptschule","Mecklenburg-Vorpommern","66","0.652685669417999","0.56247257240308","0.742898766432918"
"Nein","2009","Hauptschule","Sachsen","171","","",""
"Nein","2009","Hauptschule","Sachsen-Anhalt","115","","",""
"Nein","2009","Hauptschule","Thueringen","160","","",""
"Nein","2009","Realschule","Schleswig-Holstein","111","","",""
"Nein","2009","Realschule","Hamburg","51","0.704992763590159","0.594126330065255","0.815859197115062"
"Nein","2009","Realschule","Niedersachsen","380","0.784118226330306","0.747726210883083","0.82051024177753"
"Nein","2009","Realschule","Bremen","28","","",""
"Nein","2009","Realschule","Nordrhein-Westfalen","623","0.824750283455905","0.79750525969955","0.851995307212261"
"Nein","2009","Realschule","Hessen","236","","",""
"Nein","2009","Realschule","Rheinland-Pfalz,Saarland","168","","",""
"Nein","2009","Realschule","Baden-Wuerttemberg","416","0.840175366485547","0.807596438696706","0.872754294274388"
"Nein","2009","Realschule","Bayern","478","0.799882630905595","0.76768111848422","0.83208414332697"
"Nein","2009","Realschule","Saarland","","","",""
"Nein","2009","Realschule","Berlin","146","","",""
"Nein","2009","Realschule","Brandenburg","206","","",""
"Nein","2009","Realschule","Mecklenburg-Vorpommern","133","","",""
"Nein","2009","Realschule","Sachsen","435","0.77244323352428","0.737468314657546","0.807418152391014"
"Nein","2009","Realschule","Sachsen-Anhalt","201","","",""
"Nein","2009","Realschule","Thueringen","256","","",""
"Nein","2009","(Fach-)Abitur","Schleswig-Holstein","58","0.922676025977104","0.856189453059601","0.989162598894608"
"Nein","2009","(Fach-)Abitur","Hamburg","47","0.985863032716024","0.952465537999898","1.01926052743215"
"Nein","2009","(Fach-)Abitur","Niedersachsen","150","","",""
"Nein","2009","(Fach-)Abitur","Bremen","14","","",""
"Nein","2009","(Fach-)Abitur","Nordrhein-Westfalen","464","0.838770589537278","0.807811215029252","0.869729964045305"
"Nein","2009","(Fach-)Abitur","Hessen","143","","",""
"Nein","2009","(Fach-)Abitur","Rheinland-Pfalz,Saarland","83","0.853087516347808","0.78404548702541","0.922129545670207"
"Nein","2009","(Fach-)Abitur","Baden-Wuerttemberg","227","","",""
"Nein","2009","(Fach-)Abitur","Bayern","211","","",""
"Nein","2009","(Fach-)Abitur","Saarland","","","",""
"Nein","2009","(Fach-)Abitur","Berlin","77","0.826933855136407","0.750047714293189","0.903819995979625"
"Nein","2009","(Fach-)Abitur","Brandenburg","59","0.927793671855558","0.863880385418104","0.991706958293012"
"Nein","2009","(Fach-)Abitur","Mecklenburg-Vorpommern","23","","",""
"Nein","2009","(Fach-)Abitur","Sachsen","101","","",""
"Nein","2009","(Fach-)Abitur","Sachsen-Anhalt","59","0.84429257564768","0.75935493043217","0.929230220863191"
"Nein","2009","(Fach-)Abitur","Thueringen","36","0.844881052867451","0.734069160318356","0.955692945416545"
"Nein","2009","AkademikerIn","Schleswig-Holstein","58","0.655688011621091","0.552847113993525","0.758528909248657"
"Nein","2009","AkademikerIn","Hamburg","68","0.929577434855387","0.873511146792829","0.985643722917945"
"Nein","2009","AkademikerIn","Niedersachsen","243","","",""
"Nein","2009","AkademikerIn","Bremen","23","","",""
"Nein","2009","AkademikerIn","Nordrhein-Westfalen","594","0.843320336612012","0.817148054756893","0.86949261846713"
"Nein","2009","AkademikerIn","Hessen","264","","",""
"Nein","2009","AkademikerIn","Rheinland-Pfalz,Saarland","131","","",""
"Nein","2009","AkademikerIn","Baden-Wuerttemberg","351","0.747406030132688","0.706945085690365","0.787866974575011"
"Nein","2009","AkademikerIn","Bayern","422","0.83389719731656","0.802241960432703","0.865552434200416"
"Nein","2009","AkademikerIn","Saarland","","","",""
"Nein","2009","AkademikerIn","Berlin","183","","",""
"Nein","2009","AkademikerIn","Brandenburg","165","","",""
"Nein","2009","AkademikerIn","Mecklenburg-Vorpommern","91","0.625032785851121","0.543669836278166","0.706395735424075"
"Nein","2009","AkademikerIn","Sachsen","236","","",""
"Nein","2009","AkademikerIn","Sachsen-Anhalt","132","","",""
"Nein","2009","AkademikerIn","Thueringen","132","","",""
"Ja","2010","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Ja","2010","(noch) kein Abschluss","Hamburg","","","",""
"Ja","2010","(noch) kein Abschluss","Niedersachsen","","","",""
"Ja","2010","(noch) kein Abschluss","Bremen","","","",""
"Ja","2010","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Ja","2010","(noch) kein Abschluss","Hessen","","","",""
"Ja","2010","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Ja","2010","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Ja","2010","(noch) kein Abschluss","Bayern","","","",""
"Ja","2010","(noch) kein Abschluss","Saarland","","","",""
"Ja","2010","(noch) kein Abschluss","Berlin","","","",""
"Ja","2010","(noch) kein Abschluss","Brandenburg","","","",""
"Ja","2010","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Ja","2010","(noch) kein Abschluss","Sachsen","","","",""
"Ja","2010","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Ja","2010","(noch) kein Abschluss","Thueringen","","","",""
"Ja","2010","Hauptschule","Schleswig-Holstein","","","",""
"Ja","2010","Hauptschule","Hamburg","","","",""
"Ja","2010","Hauptschule","Niedersachsen","","","",""
"Ja","2010","Hauptschule","Bremen","","","",""
"Ja","2010","Hauptschule","Nordrhein-Westfalen","","","",""
"Ja","2010","Hauptschule","Hessen","","","",""
"Ja","2010","Hauptschule","Rheinland-Pfalz,Saarland","","","",""
"Ja","2010","Hauptschule","Baden-Wuerttemberg","","","",""
"Ja","2010","Hauptschule","Bayern","","","",""
"Ja","2010","Hauptschule","Saarland","","","",""
"Ja","2010","Hauptschule","Berlin","","","",""
"Ja","2010","Hauptschule","Brandenburg","","","",""
"Ja","2010","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Ja","2010","Hauptschule","Sachsen","","","",""
"Ja","2010","Hauptschule","Sachsen-Anhalt","","","",""
"Ja","2010","Hauptschule","Thueringen","","","",""
"Ja","2010","Realschule","Schleswig-Holstein","","","",""
"Ja","2010","Realschule","Hamburg","","","",""
"Ja","2010","Realschule","Niedersachsen","","","",""
"Ja","2010","Realschule","Bremen","","","",""
"Ja","2010","Realschule","Nordrhein-Westfalen","","","",""
"Ja","2010","Realschule","Hessen","","","",""
"Ja","2010","Realschule","Rheinland-Pfalz,Saarland","","","",""
"Ja","2010","Realschule","Baden-Wuerttemberg","","","",""
"Ja","2010","Realschule","Bayern","","","",""
"Ja","2010","Realschule","Saarland","","","",""
"Ja","2010","Realschule","Berlin","","","",""
"Ja","2010","Realschule","Brandenburg","","","",""
"Ja","2010","Realschule","Mecklenburg-Vorpommern","","","",""
"Ja","2010","Realschule","Sachsen","","","",""
"Ja","2010","Realschule","Sachsen-Anhalt","","","",""
"Ja","2010","Realschule","Thueringen","","","",""
"Ja","2010","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Ja","2010","(Fach-)Abitur","Hamburg","","","",""
"Ja","2010","(Fach-)Abitur","Niedersachsen","","","",""
"Ja","2010","(Fach-)Abitur","Bremen","","","",""
"Ja","2010","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"Ja","2010","(Fach-)Abitur","Hessen","","","",""
"Ja","2010","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Ja","2010","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"Ja","2010","(Fach-)Abitur","Bayern","","","",""
"Ja","2010","(Fach-)Abitur","Saarland","","","",""
"Ja","2010","(Fach-)Abitur","Berlin","","","",""
"Ja","2010","(Fach-)Abitur","Brandenburg","","","",""
"Ja","2010","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Ja","2010","(Fach-)Abitur","Sachsen","","","",""
"Ja","2010","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Ja","2010","(Fach-)Abitur","Thueringen","","","",""
"Ja","2010","AkademikerIn","Schleswig-Holstein","","","",""
"Ja","2010","AkademikerIn","Hamburg","","","",""
"Ja","2010","AkademikerIn","Niedersachsen","","","",""
"Ja","2010","AkademikerIn","Bremen","","","",""
"Ja","2010","AkademikerIn","Nordrhein-Westfalen","","","",""
"Ja","2010","AkademikerIn","Hessen","","","",""
"Ja","2010","AkademikerIn","Rheinland-Pfalz,Saarland","","","",""
"Ja","2010","AkademikerIn","Baden-Wuerttemberg","","","",""
"Ja","2010","AkademikerIn","Bayern","","","",""
"Ja","2010","AkademikerIn","Saarland","","","",""
"Ja","2010","AkademikerIn","Berlin","","","",""
"Ja","2010","AkademikerIn","Brandenburg","","","",""
"Ja","2010","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Ja","2010","AkademikerIn","Sachsen","","","",""
"Ja","2010","AkademikerIn","Sachsen-Anhalt","","","",""
"Ja","2010","AkademikerIn","Thueringen","","","",""
"Nein","2010","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Nein","2010","(noch) kein Abschluss","Hamburg","","","",""
"Nein","2010","(noch) kein Abschluss","Niedersachsen","","","",""
"Nein","2010","(noch) kein Abschluss","Bremen","","","",""
"Nein","2010","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Nein","2010","(noch) kein Abschluss","Hessen","","","",""
"Nein","2010","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Nein","2010","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Nein","2010","(noch) kein Abschluss","Bayern","","","",""
"Nein","2010","(noch) kein Abschluss","Saarland","","","",""
"Nein","2010","(noch) kein Abschluss","Berlin","","","",""
"Nein","2010","(noch) kein Abschluss","Brandenburg","","","",""
"Nein","2010","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Nein","2010","(noch) kein Abschluss","Sachsen","","","",""
"Nein","2010","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Nein","2010","(noch) kein Abschluss","Thueringen","","","",""
"Nein","2010","Hauptschule","Schleswig-Holstein","","","",""
"Nein","2010","Hauptschule","Hamburg","","","",""
"Nein","2010","Hauptschule","Niedersachsen","","","",""
"Nein","2010","Hauptschule","Bremen","","","",""
"Nein","2010","Hauptschule","Nordrhein-Westfalen","","","",""
"Nein","2010","Hauptschule","Hessen","","","",""
"Nein","2010","Hauptschule","Rheinland-Pfalz,Saarland","","","",""
"Nein","2010","Hauptschule","Baden-Wuerttemberg","","","",""
"Nein","2010","Hauptschule","Bayern","","","",""
"Nein","2010","Hauptschule","Saarland","","","",""
"Nein","2010","Hauptschule","Berlin","","","",""
"Nein","2010","Hauptschule","Brandenburg","","","",""
"Nein","2010","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Nein","2010","Hauptschule","Sachsen","","","",""
"Nein","2010","Hauptschule","Sachsen-Anhalt","","","",""
"Nein","2010","Hauptschule","Thueringen","","","",""
"Nein","2010","Realschule","Schleswig-Holstein","","","",""
"Nein","2010","Realschule","Hamburg","","","",""
"Nein","2010","Realschule","Niedersachsen","","","",""
"Nein","2010","Realschule","Bremen","","","",""
"Nein","2010","Realschule","Nordrhein-Westfalen","","","",""
"Nein","2010","Realschule","Hessen","","","",""
"Nein","2010","Realschule","Rheinland-Pfalz,Saarland","","","",""
"Nein","2010","Realschule","Baden-Wuerttemberg","","","",""
"Nein","2010","Realschule","Bayern","","","",""
"Nein","2010","Realschule","Saarland","","","",""
"Nein","2010","Realschule","Berlin","","","",""
"Nein","2010","Realschule","Brandenburg","","","",""
"Nein","2010","Realschule","Mecklenburg-Vorpommern","","","",""
"Nein","2010","Realschule","Sachsen","","","",""
"Nein","2010","Realschule","Sachsen-Anhalt","","","",""
"Nein","2010","Realschule","Thueringen","","","",""
"Nein","2010","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Nein","2010","(Fach-)Abitur","Hamburg","","","",""
"Nein","2010","(Fach-)Abitur","Niedersachsen","","","",""
"Nein","2010","(Fach-)Abitur","Bremen","","","",""
"Nein","2010","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"Nein","2010","(Fach-)Abitur","Hessen","","","",""
"Nein","2010","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Nein","2010","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"Nein","2010","(Fach-)Abitur","Bayern","","","",""
"Nein","2010","(Fach-)Abitur","Saarland","","","",""
"Nein","2010","(Fach-)Abitur","Berlin","","","",""
"Nein","2010","(Fach-)Abitur","Brandenburg","","","",""
"Nein","2010","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Nein","2010","(Fach-)Abitur","Sachsen","","","",""
"Nein","2010","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Nein","2010","(Fach-)Abitur","Thueringen","","","",""
"Nein","2010","AkademikerIn","Schleswig-Holstein","","","",""
"Nein","2010","AkademikerIn","Hamburg","","","",""
"Nein","2010","AkademikerIn","Niedersachsen","","","",""
"Nein","2010","AkademikerIn","Bremen","","","",""
"Nein","2010","AkademikerIn","Nordrhein-Westfalen","","","",""
"Nein","2010","AkademikerIn","Hessen","","","",""
"Nein","2010","AkademikerIn","Rheinland-Pfalz,Saarland","","","",""
"Nein","2010","AkademikerIn","Baden-Wuerttemberg","","","",""
"Nein","2010","AkademikerIn","Bayern","","","",""
"Nein","2010","AkademikerIn","Saarland","","","",""
"Nein","2010","AkademikerIn","Berlin","","","",""
"Nein","2010","AkademikerIn","Brandenburg","","","",""
"Nein","2010","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Nein","2010","AkademikerIn","Sachsen","","","",""
"Nein","2010","AkademikerIn","Sachsen-Anhalt","","","",""
"Nein","2010","AkademikerIn","Thueringen","","","",""
"Ja","2011","(noch) kein Abschluss","Schleswig-Holstein","3","","",""
"Ja","2011","(noch) kein Abschluss","Hamburg","1","","",""
"Ja","2011","(noch) kein Abschluss","Niedersachsen","9","0.18908418642821","0.0836635471059476","0.294504825750472"
"Ja","2011","(noch) kein Abschluss","Bremen","1","","",""
"Ja","2011","(noch) kein Abschluss","Nordrhein-Westfalen","23","","",""
"Ja","2011","(noch) kein Abschluss","Hessen","6","0.18178471225755","0.0779547659047291","0.285614658610371"
"Ja","2011","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","1","","",""
"Ja","2011","(noch) kein Abschluss","Baden-Wuerttemberg","10","","",""
"Ja","2011","(noch) kein Abschluss","Bayern","13","","",""
"Ja","2011","(noch) kein Abschluss","Saarland","","","",""
"Ja","2011","(noch) kein Abschluss","Berlin","","","",""
"Ja","2011","(noch) kein Abschluss","Brandenburg","3","","",""
"Ja","2011","(noch) kein Abschluss","Mecklenburg-Vorpommern","1","","",""
"Ja","2011","(noch) kein Abschluss","Sachsen","1","","",""
"Ja","2011","(noch) kein Abschluss","Sachsen-Anhalt","1","","",""
"Ja","2011","(noch) kein Abschluss","Thueringen","1","","",""
"Ja","2011","Hauptschule","Schleswig-Holstein","75","0.340461820451383","0.279876370311844","0.401047270590923"
"Ja","2011","Hauptschule","Hamburg","27","","",""
"Ja","2011","Hauptschule","Niedersachsen","244","","",""
"Ja","2011","Hauptschule","Bremen","7","0.133212508836078","0.0172760736596501","0.249148944012505"
"Ja","2011","Hauptschule","Nordrhein-Westfalen","518","0.361624064320575","0.337712438431789","0.385535690209361"
"Ja","2011","Hauptschule","Hessen","152","","",""
"Ja","2011","Hauptschule","Rheinland-Pfalz,Saarland","173","","",""
"Ja","2011","Hauptschule","Baden-Wuerttemberg","277","","",""
"Ja","2011","Hauptschule","Bayern","388","0.300388359937637","0.275824868483008","0.324951851392267"
"Ja","2011","Hauptschule","Saarland","","","",""
"Ja","2011","Hauptschule","Berlin","54","0.406494692288354","0.32206092676401","0.490928457812697"
"Ja","2011","Hauptschule","Brandenburg","88","0.369420735081277","0.306495572187244","0.43234589797531"
"Ja","2011","Hauptschule","Mecklenburg-Vorpommern","48","0.474410469492985","0.377976517777955","0.570844421208014"
"Ja","2011","Hauptschule","Sachsen","145","","",""
"Ja","2011","Hauptschule","Sachsen-Anhalt","104","","",""
"Ja","2011","Hauptschule","Thueringen","107","","",""
"Ja","2011","Realschule","Schleswig-Holstein","48","0.240416404776116","0.179003243086154","0.301829566466078"
"Ja","2011","Realschule","Hamburg","11","","",""
"Ja","2011","Realschule","Niedersachsen","138","","",""
"Ja","2011","Realschule","Bremen","8","0.103880672626359","-0.00183111098609781","0.209592456238816"
"Ja","2011","Realschule","Nordrhein-Westfalen","167","","",""
"Ja","2011","Realschule","Hessen","67","0.224559034204524","0.179739678356844","0.269378390052203"
"Ja","2011","Realschule","Rheinland-Pfalz,Saarland","47","0.198835924764171","0.14844553356348","0.249226315964863"
"Ja","2011","Realschule","Baden-Wuerttemberg","99","0.197950005000191","0.165633815494486","0.230266194505896"
"Ja","2011","Realschule","Bayern","151","","",""
"Ja","2011","Realschule","Saarland","","","",""
"Ja","2011","Realschule","Berlin","55","0.318967439020758","0.257379756179185","0.380555121862332"
"Ja","2011","Realschule","Brandenburg","70","0.189648930076576","0.145796798686081","0.23350106146707"
"Ja","2011","Realschule","Mecklenburg-Vorpommern","59","0.370827925252633","0.304706516869917","0.43694933363535"
"Ja","2011","Realschule","Sachsen","140","","",""
"Ja","2011","Realschule","Sachsen-Anhalt","86","0.29758330110243","0.246770915062662","0.348395687142199"
"Ja","2011","Realschule","Thueringen","70","0.184447295778959","0.142976667540712","0.225917924017205"
"Ja","2011","(Fach-)Abitur","Schleswig-Holstein","7","0.077947498460784","0.0209550199137275","0.134939977007841"
"Ja","2011","(Fach-)Abitur","Hamburg","6","0.105143789999464","0.0255133518992084","0.184774228099719"
"Ja","2011","(Fach-)Abitur","Niedersachsen","27","","",""
"Ja","2011","(Fach-)Abitur","Bremen","1","","",""
"Ja","2011","(Fach-)Abitur","Nordrhein-Westfalen","86","0.151352876338765","0.12343353636152","0.179272216316009"
"Ja","2011","(Fach-)Abitur","Hessen","34","0.168853428042462","0.117192029810062","0.220514826274863"
"Ja","2011","(Fach-)Abitur","Rheinland-Pfalz,Saarland","20","","",""
"Ja","2011","(Fach-)Abitur","Baden-Wuerttemberg","33","0.117719159246555","0.0816691065978547","0.153769211895254"
"Ja","2011","(Fach-)Abitur","Bayern","57","0.166746408205652","0.127067009436533","0.206425806974771"
"Ja","2011","(Fach-)Abitur","Saarland","","","",""
"Ja","2011","(Fach-)Abitur","Berlin","16","","",""
"Ja","2011","(Fach-)Abitur","Brandenburg","13","","",""
"Ja","2011","(Fach-)Abitur","Mecklenburg-Vorpommern","2","","",""
"Ja","2011","(Fach-)Abitur","Sachsen","13","","",""
"Ja","2011","(Fach-)Abitur","Sachsen-Anhalt","11","","",""
"Ja","2011","(Fach-)Abitur","Thueringen","9","0.139959901040789","0.0549598341185376","0.224959967963041"
"Ja","2011","AkademikerIn","Schleswig-Holstein","24","","",""
"Ja","2011","AkademikerIn","Hamburg","16","","",""
