year,pgisced97,regtyp,ple0018,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2013,First Stage of Tertiary Education,Rural regions,Yes,0.35669,175,537,0.31614,0.39724
2013,First Stage of Tertiary Education,Rural regions,No,0.64331,362,537,0.60276,0.68386
2013,Second Stage of Tertiary Education,Urban regions,Yes,0.24109,765,3166,0.22619,0.25599
2013,Second Stage of Tertiary Education,Urban regions,No,0.75891,2401,3166,0.74401,0.77381
2013,Second Stage of Tertiary Education,Rural regions,Yes,0.34661,449,1300,0.32073,0.37249
2013,Second Stage of Tertiary Education,Rural regions,No,0.65339,851,1300,0.62751,0.67927
2015,No answer / don't know,Urban regions,No,0.91825,371,371,0.89034,0.94617
2015,No answer / don't know,Rural regions,No,0.89828,204,204,0.85670,0.93987
2015,Pre-primary Level,Urban regions,No,0.99727,231,231,0.99052,1.00401
2015,Pre-primary Level,Rural regions,No,0.98822,115,115,0.96842,1.00803
2015,Primary Level,Urban regions,Yes,0.23837,54,278,0.18820,0.28855
2015,Primary Level,Urban regions,No,0.76163,224,278,0.71145,0.81180
2015,Primary Level,Rural regions,No,0.77852,103,103,0.69794,0.85911
2015,Lower Secondary Level,Urban regions,Yes,0.27712,385,1757,0.25619,0.29806
2015,Lower Secondary Level,Urban regions,No,0.72288,1372,1757,0.70194,0.74381
2015,Lower Secondary Level,Rural regions,Yes,0.31286,240,916,0.28281,0.34290
2015,Lower Secondary Level,Rural regions,No,0.68714,676,916,0.65710,0.71719
2015,Upper Secondary Level,Urban regions,Yes,0.29510,1778,6987,0.28440,0.30579
2015,Upper Secondary Level,Urban regions,No,0.70490,5209,6987,0.69421,0.71560
2015,Upper Secondary Level,Rural regions,Yes,0.31439,1320,4662,0.30106,0.32771
2015,Upper Secondary Level,Rural regions,No,0.68561,3342,4662,0.67229,0.69894
2015,Post-secondary Non-tertiary Level,Urban regions,Yes,0.18939,222,1415,0.16897,0.20982
2015,Post-secondary Non-tertiary Level,Urban regions,No,0.81061,1193,1415,0.79018,0.83103
2015,Post-secondary Non-tertiary Level,Rural regions,Yes,0.18163,92,537,0.14899,0.21427
2015,Post-secondary Non-tertiary Level,Rural regions,No,0.81837,445,537,0.78573,0.85101
2015,First Stage of Tertiary Education,Urban regions,Yes,0.32520,274,909,0.29473,0.35567
2015,First Stage of Tertiary Education,Urban regions,No,0.67480,635,909,0.64433,0.70527
2015,First Stage of Tertiary Education,Rural regions,Yes,0.36479,190,611,0.32659,0.40299
2015,First Stage of Tertiary Education,Rural regions,No,0.63521,421,611,0.59701,0.67341
2015,Second Stage of Tertiary Education,Urban regions,Yes,0.22544,838,4224,0.21283,0.23804
2015,Second Stage of Tertiary Education,Urban regions,No,0.77456,3386,4224,0.76196,0.78717
2015,Second Stage of Tertiary Education,Rural regions,Yes,0.31331,479,1649,0.29091,0.33570
2015,Second Stage of Tertiary Education,Rural regions,No,0.68669,1170,1649,0.66430,0.70909
2017,No answer / don't know,Urban regions,Yes,0.09868,32,409,0.06974,0.12762
2017,No answer / don't know,Urban regions,No,0.90132,377,409,0.87238,0.93026
2017,No answer / don't know,Rural regions,No,0.95334,196,196,0.92374,0.98295
2017,Pre-primary Level,Urban regions,No,0.99869,291,291,0.99454,1.00285
2017,Pre-primary Level,Rural regions,No,0.99848,117,117,0.99138,1.00557
2017,Primary Level,Urban regions,Yes,0.21786,62,319,0.17249,0.26323
2017,Primary Level,Urban regions,No,0.78214,257,319,0.73677,0.82751
2017,Primary Level,Rural regions,Yes,0.27492,31,134,0.19904,0.35080
2017,Primary Level,Rural regions,No,0.72508,103,134,0.64920,0.80096
2017,Lower Secondary Level,Urban regions,Yes,0.27718,389,1743,0.25616,0.29820
2017,Lower Secondary Level,Urban regions,No,0.72282,1354,1743,0.70180,0.74384
2017,Lower Secondary Level,Rural regions,Yes,0.33710,267,1002,0.30781,0.36638
2017,Lower Secondary Level,Rural regions,No,0.66290,735,1002,0.63362,0.69219
2017,Upper Secondary Level,Urban regions,Yes,0.30033,1892,7236,0.28976,0.31089
2017,Upper Secondary Level,Urban regions,No,0.69967,5344,7236,0.68911,0.71024
2017,Upper Secondary Level,Rural regions,Yes,0.32837,1414,4837,0.31514,0.34161
2017,Upper Secondary Level,Rural regions,No,0.67163,3423,4837,0.65839,0.68486
2017,Post-secondary Non-tertiary Level,Urban regions,Yes,0.19460,280,1588,0.17512,0.21408
2017,Post-secondary Non-tertiary Level,Urban regions,No,0.80540,1308,1588,0.78592,0.82488
2017,Post-secondary Non-tertiary Level,Rural regions,Yes,0.23308,106,623,0.19985,0.26631
2017,Post-secondary Non-tertiary Level,Rural regions,No,0.76692,517,623,0.73369,0.80015
2017,First Stage of Tertiary Education,Urban regions,Yes,0.28594,266,894,0.25630,0.31558
2017,First Stage of Tertiary Education,Urban regions,No,0.71406,628,894,0.68442,0.74370
2017,First Stage of Tertiary Education,Rural regions,Yes,0.36013,206,633,0.32271,0.39756
2017,First Stage of Tertiary Education,Rural regions,No,0.63987,427,633,0.60244,0.67729
2017,Second Stage of Tertiary Education,Urban regions,Yes,0.21066,966,4698,0.19900,0.22232
2017,Second Stage of Tertiary Education,Urban regions,No,0.78934,3732,4698,0.77768,0.80100
2017,Second Stage of Tertiary Education,Rural regions,Yes,0.28899,489,1817,0.26814,0.30984
2017,Second Stage of Tertiary Education,Rural regions,No,0.71101,1328,1817,0.69016,0.73186
2019,No answer / don't know,Urban regions,No,0.93246,363,363,0.90661,0.95831
2019,No answer / don't know,Rural regions,No,0.95771,173,173,0.92764,0.98779
2019,Pre-primary Level,Urban regions,No,0.97905,240,240,0.96090,0.99721
2019,Pre-primary Level,Rural regions,No,0.96971,84,84,0.93284,1.00658
2019,Primary Level,Urban regions,Yes,0.19366,56,276,0.14696,0.24037
2019,Primary Level,Urban regions,No,0.80634,220,276,0.75963,0.85304
2019,Primary Level,Rural regions,No,0.64318,82,82,0.53886,0.74751
2019,Lower Secondary Level,Urban regions,Yes,0.30462,364,1477,0.28114,0.32810
2019,Lower Secondary Level,Urban regions,No,0.69538,1113,1477,0.67190,0.71886
2019,Lower Secondary Level,Rural regions,Yes,0.31631,226,910,0.28608,0.34655
2019,Lower Secondary Level,Rural regions,No,0.68369,684,910,0.65345,0.71392
2019,Upper Secondary Level,No answer / don't know,Yes,0.21087,52,239,0.15905,0.26270
2019,Upper Secondary Level,No answer / don't know,No,0.78913,187,239,0.73730,0.84095
2019,Upper Secondary Level,Urban regions,Yes,0.31495,1896,6594,0.30373,0.32616
2019,Upper Secondary Level,Urban regions,No,0.68505,4698,6594,0.67384,0.69627
2019,Upper Secondary Level,Rural regions,Yes,0.33804,1334,4317,0.32393,0.35215
2019,Upper Secondary Level,Rural regions,No,0.66196,2983,4317,0.64785,0.67607
2019,Post-secondary Non-tertiary Level,No answer / don't know,No,0.86571,53,53,0.77304,0.95839
2019,Post-secondary Non-tertiary Level,Urban regions,Yes,0.18764,288,1518,0.16799,0.20729
2019,Post-secondary Non-tertiary Level,Urban regions,No,0.81236,1230,1518,0.79271,0.83201
2019,Post-secondary Non-tertiary Level,Rural regions,Yes,0.17086,110,595,0.14059,0.20113
2019,Post-secondary Non-tertiary Level,Rural regions,No,0.82914,485,595,0.79887,0.85941
2019,First Stage of Tertiary Education,Urban regions,Yes,0.34339,326,948,0.31315,0.37364
2019,First Stage of Tertiary Education,Urban regions,No,0.65661,622,948,0.62636,0.68685
2019,First Stage of Tertiary Education,Rural regions,Yes,0.34369,235,685,0.30810,0.37928
2019,First Stage of Tertiary Education,Rural regions,No,0.65631,450,685,0.62072,0.69190
2019,Second Stage of Tertiary Education,No answer / don't know,Yes,0.18235,38,185,0.12656,0.23815
2019,Second Stage of Tertiary Education,No answer / don't know,No,0.81765,147,185,0.76185,0.87344
2019,Second Stage of Tertiary Education,Urban regions,Yes,0.21261,1073,4947,0.20121,0.22402
2019,Second Stage of Tertiary Education,Urban regions,No,0.78739,3874,4947,0.77598,0.79879
2019,Second Stage of Tertiary Education,Rural regions,Yes,0.30516,546,1891,0.28440,0.32592
2019,Second Stage of Tertiary Education,Rural regions,No,0.69484,1345,1891,0.67408,0.71560
2021,No answer / don't know,Urban regions,Yes,0.14685,86,607,0.11866,0.17503
2021,No answer / don't know,Urban regions,No,0.85315,521,607,0.82497,0.88134
2021,No answer / don't know,Rural regions,No,0.89592,158,158,0.84815,0.94368
2021,Pre-primary Level,Urban regions,No,0.99554,137,137,0.98434,1.00674
2021,Pre-primary Level,Rural regions,No,0.93805,51,51,0.87123,1.00487
2021,Primary Level,Urban regions,Yes,0.26787,93,722,0.23554,0.30019
2021,Primary Level,Urban regions,No,0.73213,629,722,0.69981,0.76446
2021,Primary Level,Rural regions,No,0.83425,179,179,0.77962,0.88888
2021,Lower Secondary Level,Urban regions,Yes,0.34859,237,1127,0.32076,0.37643
2021,Lower Secondary Level,Urban regions,No,0.65141,890,1127,0.62357,0.67924
2021,Lower Secondary Level,Rural regions,Yes,0.31179,154,617,0.27521,0.34837
2021,Lower Secondary Level,Rural regions,No,0.68821,463,617,0.65163,0.72479
2021,Upper Secondary Level,Urban regions,Yes,0.32114,1256,4513,0.30752,0.33477
2021,Upper Secondary Level,Urban regions,No,0.67886,3257,4513,0.66523,0.69248
2021,Upper Secondary Level,Rural regions,Yes,0.32351,863,2785,0.30614,0.34089
2021,Upper Secondary Level,Rural regions,No,0.67649,1922,2785,0.65911,0.69386
2021,Post-secondary Non-tertiary Level,Urban regions,Yes,0.20041,216,1164,0.17740,0.22342
2021,Post-secondary Non-tertiary Level,Urban regions,No,0.79959,948,1164,0.77658,0.82260
2021,Post-secondary Non-tertiary Level,Rural regions,Yes,0.16967,78,424,0.13390,0.20544
2021,Post-secondary Non-tertiary Level,Rural regions,No,0.83033,346,424,0.79456,0.86610
2021,First Stage of Tertiary Education,Urban regions,Yes,0.37698,210,583,0.33761,0.41636
2021,First Stage of Tertiary Education,Urban regions,No,0.62302,373,583,0.58364,0.66239
2021,First Stage of Tertiary Education,Rural regions,Yes,0.38270,148,409,0.33554,0.42986
2021,First Stage of Tertiary Education,Rural regions,No,0.61730,261,409,0.57014,0.66446
2021,Second Stage of Tertiary Education,Urban regions,Yes,0.20607,821,4158,0.19378,0.21837
2021,Second Stage of Tertiary Education,Urban regions,No,0.79393,3337,4158,0.78163,0.80622
2021,Second Stage of Tertiary Education,Rural regions,Yes,0.29916,430,1477,0.27580,0.32252
2021,Second Stage of Tertiary Education,Rural regions,No,0.70084,1047,1477,0.67748,0.72420
