"ple0018","year","bula_h","regtyp","n","percent","lower_confidence","upper_confidence"
"Ja","2011","Berlin","Staedtischer Raum","199","0.269994996250536","0.238858958127244","0.301131034373827"
"Ja","2011","Berlin","Laendlicher Raum","","","",""
"Ja","2011","Brandenburg","Staedtischer Raum","12","","",""
"Ja","2011","Brandenburg","Laendlicher Raum","241","0.270358053451299","0.239828013660933","0.300888093241665"
"Ja","2011","Mecklenburg-Vorpommern","Staedtischer Raum","15","","",""
"Ja","2011","Mecklenburg-Vorpommern","Laendlicher Raum","150","0.37649823670097","0.332695678197671","0.420300795204269"
"Ja","2011","Sachsen","Staedtischer Raum","218","0.301944819488549","0.268503186482761","0.335386452494336"
"Ja","2011","Sachsen","Laendlicher Raum","201","0.304208294357035","0.269628788421765","0.338787800292306"
"Ja","2011","Sachsen-Anhalt","Staedtischer Raum","72","0.375677810608594","0.309382422415436","0.441973198801753"
"Ja","2011","Sachsen-Anhalt","Laendlicher Raum","208","0.326863526092322","0.291131808839586","0.362595243345059"
"Ja","2011","Thueringen","Staedtischer Raum","76","0.223328555160017","0.173279247995294","0.273377862324741"
"Ja","2011","Thueringen","Laendlicher Raum","179","0.31388683965308","0.277298872377152","0.350474806929008"
"Nein","2011","Schleswig-Holstein","Staedtischer Raum","160","0.788784171094124","0.732909692316534","0.844658649871714"
"Nein","2011","Schleswig-Holstein","Laendlicher Raum","334","0.737452916766074","0.696616144382673","0.778289689149476"
"Nein","2011","Hamburg","Staedtischer Raum","248","0.802923401128164","0.758713200717809","0.847133601538519"
"Nein","2011","Hamburg","Laendlicher Raum","","","",""
"Nein","2011","Niedersachsen","Staedtischer Raum","646","0.736644437276019","0.707224162796638","0.7660647117554"
"Nein","2011","Niedersachsen","Laendlicher Raum","761","0.696996759132007","0.669160314403273","0.724833203860742"
"Nein","2011","Bremen","Staedtischer Raum","104","0.861106834496318","0.800721458538386","0.921492210454249"
"Nein","2011","Bremen","Laendlicher Raum","","","",""
"Nein","2011","Nordrhein-Westfalen","Staedtischer Raum","3042","0.744815735268933","0.731298535929046","0.758332934608819"
"Nein","2011","Nordrhein-Westfalen","Laendlicher Raum","107","0.793557848156747","0.725281593279344","0.86183410303415"
"Nein","2011","Hessen","Staedtischer Raum","885","0.753014038734943","0.728164457046476","0.77786362042341"
"Nein","2011","Hessen","Laendlicher Raum","192","0.718913883830346","0.663412226278981","0.77441554138171"
"Nein","2011","Rheinland-Pfalz,Saarland","Staedtischer Raum","673","0.766976348431532","0.739012829597482","0.794939867265581"
"Nein","2011","Rheinland-Pfalz,Saarland","Laendlicher Raum","243","0.734738081700969","0.686961519429883","0.782514643972055"
"Nein","2011","Baden-Wuerttemberg","Staedtischer Raum","1775","0.773478862928092","0.756144708017881","0.790813017838303"
"Nein","2011","Baden-Wuerttemberg","Laendlicher Raum","193","0.747446040910557","0.693152576942069","0.801739504879046"
"Nein","2011","Bayern","Staedtischer Raum","1146","0.772848607998888","0.751422558252013","0.794274657745764"
"Nein","2011","Bayern","Laendlicher Raum","1306","0.764651811541014","0.744574603481644","0.784729019600384"
"Nein","2011","Saarland","Staedtischer Raum","","","",""
"Nein","2011","Saarland","Laendlicher Raum","","","",""
"Nein","2011","Berlin","Staedtischer Raum","582","0.730005003749464","0.698868965626173","0.761141041872756"
"Nein","2011","Berlin","Laendlicher Raum","","","",""
"Nein","2011","Brandenburg","Staedtischer Raum","57","0.814419666989552","0.722689191049494","0.906150142929609"
"Nein","2011","Brandenburg","Laendlicher Raum","572","0.729641946548701","0.699111906758335","0.760171986339067"
"Nein","2011","Mecklenburg-Vorpommern","Staedtischer Raum","30","0.660994002626493","0.522686963407085","0.799301041845901"
"Nein","2011","Mecklenburg-Vorpommern","Laendlicher Raum","320","0.62350176329903","0.579699204795731","0.66730432180233"
"Nein","2011","Sachsen","Staedtischer Raum","506","0.698055180511452","0.664613547505664","0.731496813517239"
"Nein","2011","Sachsen","Laendlicher Raum","479","0.695791705642965","0.661212199707694","0.730371211578235"
"Nein","2011","Sachsen-Anhalt","Staedtischer Raum","133","0.624322189391406","0.558026801198247","0.690617577584564"
"Nein","2011","Sachsen-Anhalt","Laendlicher Raum","454","0.673136473907678","0.637404756654941","0.708868191160414"
"Nein","2011","Thueringen","Staedtischer Raum","190","0.776671444839983","0.726622137675259","0.826720752004706"
"Nein","2011","Thueringen","Laendlicher Raum","439","0.68611316034692","0.649525193070992","0.722701127622848"
"Ja","2012","Schleswig-Holstein","Staedtischer Raum","","","",""
"Ja","2012","Schleswig-Holstein","Laendlicher Raum","","","",""
"Ja","2012","Hamburg","Staedtischer Raum","","","",""
"Ja","2012","Hamburg","Laendlicher Raum","","","",""
"Ja","2012","Niedersachsen","Staedtischer Raum","","","",""
"Ja","2012","Niedersachsen","Laendlicher Raum","","","",""
"Ja","2012","Bremen","Staedtischer Raum","","","",""
"Ja","2012","Bremen","Laendlicher Raum","","","",""
"Ja","2012","Nordrhein-Westfalen","Staedtischer Raum","","","",""
"Ja","2012","Nordrhein-Westfalen","Laendlicher Raum","","","",""
"Ja","2012","Hessen","Staedtischer Raum","","","",""
"Ja","2012","Hessen","Laendlicher Raum","","","",""
"Ja","2012","Rheinland-Pfalz,Saarland","Staedtischer Raum","","","",""
"Ja","2012","Rheinland-Pfalz,Saarland","Laendlicher Raum","","","",""
"Ja","2012","Baden-Wuerttemberg","Staedtischer Raum","","","",""
"Ja","2012","Baden-Wuerttemberg","Laendlicher Raum","","","",""
"Ja","2012","Bayern","Staedtischer Raum","","","",""
"Ja","2012","Bayern","Laendlicher Raum","","","",""
"Ja","2012","Saarland","Staedtischer Raum","","","",""
"Ja","2012","Saarland","Laendlicher Raum","","","",""
"Ja","2012","Berlin","Staedtischer Raum","","","",""
"Ja","2012","Berlin","Laendlicher Raum","","","",""
"Ja","2012","Brandenburg","Staedtischer Raum","","","",""
"Ja","2012","Brandenburg","Laendlicher Raum","","","",""
"Ja","2012","Mecklenburg-Vorpommern","Staedtischer Raum","","","",""
"Ja","2012","Mecklenburg-Vorpommern","Laendlicher Raum","","","",""
"Ja","2012","Sachsen","Staedtischer Raum","","","",""
"Ja","2012","Sachsen","Laendlicher Raum","","","",""
"Ja","2012","Sachsen-Anhalt","Staedtischer Raum","","","",""
"Ja","2012","Sachsen-Anhalt","Laendlicher Raum","","","",""
"Ja","2012","Thueringen","Staedtischer Raum","","","",""
"Ja","2012","Thueringen","Laendlicher Raum","","","",""
"Nein","2012","Schleswig-Holstein","Staedtischer Raum","","","",""
"Nein","2012","Schleswig-Holstein","Laendlicher Raum","","","",""
"Nein","2012","Hamburg","Staedtischer Raum","","","",""
"Nein","2012","Hamburg","Laendlicher Raum","","","",""
"Nein","2012","Niedersachsen","Staedtischer Raum","","","",""
"Nein","2012","Niedersachsen","Laendlicher Raum","","","",""
"Nein","2012","Bremen","Staedtischer Raum","","","",""
"Nein","2012","Bremen","Laendlicher Raum","","","",""
"Nein","2012","Nordrhein-Westfalen","Staedtischer Raum","","","",""
"Nein","2012","Nordrhein-Westfalen","Laendlicher Raum","","","",""
"Nein","2012","Hessen","Staedtischer Raum","","","",""
"Nein","2012","Hessen","Laendlicher Raum","","","",""
"Nein","2012","Rheinland-Pfalz,Saarland","Staedtischer Raum","","","",""
"Nein","2012","Rheinland-Pfalz,Saarland","Laendlicher Raum","","","",""
"Nein","2012","Baden-Wuerttemberg","Staedtischer Raum","","","",""
"Nein","2012","Baden-Wuerttemberg","Laendlicher Raum","","","",""
"Nein","2012","Bayern","Staedtischer Raum","","","",""
"Nein","2012","Bayern","Laendlicher Raum","","","",""
"Nein","2012","Saarland","Staedtischer Raum","","","",""
"Nein","2012","Saarland","Laendlicher Raum","","","",""
"Nein","2012","Berlin","Staedtischer Raum","","","",""
"Nein","2012","Berlin","Laendlicher Raum","","","",""
"Nein","2012","Brandenburg","Staedtischer Raum","","","",""
"Nein","2012","Brandenburg","Laendlicher Raum","","","",""
"Nein","2012","Mecklenburg-Vorpommern","Staedtischer Raum","","","",""
"Nein","2012","Mecklenburg-Vorpommern","Laendlicher Raum","","","",""
"Nein","2012","Sachsen","Staedtischer Raum","","","",""
"Nein","2012","Sachsen","Laendlicher Raum","","","",""
"Nein","2012","Sachsen-Anhalt","Staedtischer Raum","","","",""
"Nein","2012","Sachsen-Anhalt","Laendlicher Raum","","","",""
"Nein","2012","Thueringen","Staedtischer Raum","","","",""
"Nein","2012","Thueringen","Laendlicher Raum","","","",""
"Ja","2013","Schleswig-Holstein","Staedtischer Raum","37","0.214352132954676","0.152297912712736","0.276406353196616"
"Ja","2013","Schleswig-Holstein","Laendlicher Raum","134","0.299691050792305","0.256136318236145","0.343245783348464"
"Ja","2013","Hamburg","Staedtischer Raum","69","0.220519595774908","0.174292666437701","0.266746525112116"
"Ja","2013","Hamburg","Laendlicher Raum","","","",""
"Ja","2013","Niedersachsen","Staedtischer Raum","209","0.313811106904145","0.280377115335664","0.347245098472626"
"Ja","2013","Niedersachsen","Laendlicher Raum","312","0.314519908946919","0.286232093521042","0.342807724372797"
"Ja","2013","Bremen","Staedtischer Raum","22","","",""
"Ja","2013","Bremen","Laendlicher Raum","","","",""
"Ja","2013","Nordrhein-Westfalen","Staedtischer Raum","979","0.296571348199849","0.281684303143458","0.311458393256241"
"Ja","2013","Nordrhein-Westfalen","Laendlicher Raum","27","","",""
"Ja","2013","Hessen","Staedtischer Raum","296","0.306234608132431","0.278288367366973","0.334180848897889"
"Ja","2013","Hessen","Laendlicher Raum","77","0.371260200956378","0.310762381360688","0.431758020552068"
"Ja","2013","Rheinland-Pfalz,Saarland","Staedtischer Raum","222","0.277827736432577","0.247188021879315","0.308467450985839"
"Ja","2013","Rheinland-Pfalz,Saarland","Laendlicher Raum","85","0.316180991830402","0.261423106294994","0.37093887736581"
"Ja","2013","Baden-Wuerttemberg","Staedtischer Raum","448","0.263341061539306","0.243588476974733","0.28309364610388"
"Ja","2013","Baden-Wuerttemberg","Laendlicher Raum","52","0.250704278807049","0.192498542335276","0.308910015278821"
"Ja","2013","Bayern","Staedtischer Raum","313","0.236439898864734","0.213757700678548","0.25912209705092"
"Ja","2013","Bayern","Laendlicher Raum","450","0.292289889438051","0.269997405843962","0.31458237303214"
"Ja","2013","Saarland","Staedtischer Raum","","","",""
"Ja","2013","Saarland","Laendlicher Raum","","","",""
"Ja","2013","Berlin","Staedtischer Raum","217","0.294805621325253","0.262558586839401","0.327052655811104"
"Ja","2013","Berlin","Laendlicher Raum","","","",""
"Ja","2013","Brandenburg","Staedtischer Raum","19","","",""
"Ja","2013","Brandenburg","Laendlicher Raum","259","0.342381320968672","0.307527516054427","0.377235125882916"
"Ja","2013","Mecklenburg-Vorpommern","Staedtischer Raum","13","","",""
"Ja","2013","Mecklenburg-Vorpommern","Laendlicher Raum","157","0.445491618324008","0.397672906901522","0.493310329746494"
"Ja","2013","Sachsen","Staedtischer Raum","239","0.346779199878403","0.310740657889521","0.382817741867286"
"Ja","2013","Sachsen","Laendlicher Raum","232","0.361317150035164","0.324806111730311","0.397828188340017"
"Ja","2013","Sachsen-Anhalt","Staedtischer Raum","68","0.435043353809316","0.362213083799797","0.507873623818835"
"Ja","2013","Sachsen-Anhalt","Laendlicher Raum","226","0.391462220215617","0.351775178733529","0.431149261697706"
"Ja","2013","Thueringen","Staedtischer Raum","65","0.220985879883963","0.16748055218076","0.274491207587166"
"Ja","2013","Thueringen","Laendlicher Raum","191","0.342241566788435","0.30322280231628","0.381260331260591"
"Nein","2013","Schleswig-Holstein","Staedtischer Raum","131","0.785647867045324","0.723593646803384","0.847702087287264"
"Nein","2013","Schleswig-Holstein","Laendlicher Raum","291","0.700308949207695","0.656754216651536","0.743863681763855"
"Nein","2013","Hamburg","Staedtischer Raum","240","0.779480404225092","0.733253474887884","0.825707333562299"
"Nein","2013","Hamburg","Laendlicher Raum","","","",""
"Nein","2013","Niedersachsen","Staedtischer Raum","531","0.686188893095855","0.652754901527374","0.719622884664335"
"Nein","2013","Niedersachsen","Laendlicher Raum","723","0.685480091053081","0.657192275627203","0.713767906478958"
"Nein","2013","Bremen","Staedtischer Raum","96","0.823427388859725","0.754628502049146","0.892226275670305"
"Nein","2013","Bremen","Laendlicher Raum","","","",""
"Nein","2013","Nordrhein-Westfalen","Staedtischer Raum","2637","0.703428651800151","0.688541606743759","0.718315696856542"
"Nein","2013","Nordrhein-Westfalen","Laendlicher Raum","75","0.691048583109595","0.601378537386234","0.780718628832957"
"Nein","2013","Hessen","Staedtischer Raum","749","0.693765391867569","0.665819151102111","0.721711632633027"
"Nein","2013","Hessen","Laendlicher Raum","168","0.628739799043622","0.568241979447932","0.689237618639312"
"Nein","2013","Rheinland-Pfalz,Saarland","Staedtischer Raum","599","0.722172263567423","0.691532549014161","0.752811978120685"
"Nein","2013","Rheinland-Pfalz,Saarland","Laendlicher Raum","192","0.683819008169598","0.62906112263419","0.738576893705006"
"Nein","2013","Baden-Wuerttemberg","Staedtischer Raum","1462","0.736658938460694","0.71690635389612","0.756411523025267"
"Nein","2013","Baden-Wuerttemberg","Laendlicher Raum","161","0.749295721192952","0.691089984721179","0.807501457664724"
"Nein","2013","Bayern","Staedtischer Raum","1035","0.763560101135266","0.74087790294908","0.786242299321452"
"Nein","2013","Bayern","Laendlicher Raum","1149","0.707710110561949","0.68541762696786","0.730002594156038"
"Nein","2013","Saarland","Staedtischer Raum","","","",""
"Nein","2013","Saarland","Laendlicher Raum","","","",""
"Nein","2013","Berlin","Staedtischer Raum","551","0.705194378674748","0.672947344188896","0.737441413160599"
"Nein","2013","Berlin","Laendlicher Raum","","","",""
"Nein","2013","Brandenburg","Staedtischer Raum","49","0.692547568231276","0.58287262830401","0.802222508158541"
"Nein","2013","Brandenburg","Laendlicher Raum","453","0.657618679031328","0.622764874117084","0.692472483945573"
"Nein","2013","Mecklenburg-Vorpommern","Staedtischer Raum","26","","",""
"Nein","2013","Mecklenburg-Vorpommern","Laendlicher Raum","258","0.554508381675992","0.506689670253506","0.602327093098478"
"Nein","2013","Sachsen","Staedtischer Raum","431","0.653220800121597","0.617182258132714","0.689259342110479"
"Nein","2013","Sachsen","Laendlicher Raum","433","0.638682849964836","0.602171811659983","0.675193888269689"
"Nein","2013","Sachsen-Anhalt","Staedtischer Raum","110","0.564956646190684","0.492126376181165","0.637786916200203"
"Nein","2013","Sachsen-Anhalt","Laendlicher Raum","355","0.608537779784383","0.568850738302294","0.648224821266471"
"Nein","2013","Thueringen","Staedtischer Raum","166","0.779014120116037","0.725508792412834","0.83251944781924"
"Nein","2013","Thueringen","Laendlicher Raum","377","0.657758433211565","0.61873966873941","0.69677719768372"
"Ja","2014","Schleswig-Holstein","Staedtischer Raum","","","",""
"Ja","2014","Schleswig-Holstein","Laendlicher Raum","","","",""
"Ja","2014","Hamburg","Staedtischer Raum","","","",""
"Ja","2014","Hamburg","Laendlicher Raum","","","",""
"Ja","2014","Niedersachsen","Staedtischer Raum","","","",""
"Ja","2014","Niedersachsen","Laendlicher Raum","","","",""
"Ja","2014","Bremen","Staedtischer Raum","","","",""
"Ja","2014","Bremen","Laendlicher Raum","","","",""
"Ja","2014","Nordrhein-Westfalen","Staedtischer Raum","","","",""
"Ja","2014","Nordrhein-Westfalen","Laendlicher Raum","","","",""
"Ja","2014","Hessen","Staedtischer Raum","","","",""
"Ja","2014","Hessen","Laendlicher Raum","","","",""
"Ja","2014","Rheinland-Pfalz,Saarland","Staedtischer Raum","","","",""
"Ja","2014","Rheinland-Pfalz,Saarland","Laendlicher Raum","","","",""
