year,migback,regtyp,ple0018,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2013,Direct migration background,Urban regions,No,0.76132,1031,1322,0.73833,0.78431
2013,Direct migration background,Rural regions,Yes,0.30649,132,424,0.26255,0.35043
2013,Direct migration background,Rural regions,No,0.69351,292,424,0.64957,0.73745
2013,Indirect migration background,Urban regions,Yes,0.10035,46,563,0.07551,0.12520
2013,Indirect migration background,Urban regions,No,0.89965,517,563,0.87480,0.92449
2013,Indirect migration background,Rural regions,No,0.83693,121,121,0.77083,0.90303
2015,No migration background,Urban regions,Yes,0.28844,2973,11612,0.28020,0.29668
2015,No migration background,Urban regions,No,0.71156,8639,11612,0.70332,0.71980
2015,No migration background,Rural regions,Yes,0.31862,2127,7411,0.30801,0.32923
2015,No migration background,Rural regions,No,0.68138,5284,7411,0.67077,0.69199
2015,Direct migration background,Urban regions,Yes,0.19964,519,3335,0.18607,0.21320
2015,Direct migration background,Urban regions,No,0.80036,2816,3335,0.78680,0.81393
2015,Direct migration background,Rural regions,Yes,0.20855,215,1138,0.18493,0.23216
2015,Direct migration background,Rural regions,No,0.79145,923,1138,0.76784,0.81507
2015,Indirect migration background,Urban regions,Yes,0.06619,87,1253,0.05242,0.07996
2015,Indirect migration background,Urban regions,No,0.93381,1166,1253,0.92004,0.94758
2015,Indirect migration background,Rural regions,No,0.94789,269,269,0.92128,0.97450
2017,No migration background,Urban regions,Yes,0.28554,3210,12289,0.27755,0.29352
2017,No migration background,Urban regions,No,0.71446,9079,12289,0.70648,0.72245
2017,No migration background,Rural regions,Yes,0.32504,2266,7822,0.31466,0.33542
2017,No migration background,Rural regions,No,0.67496,5556,7822,0.66458,0.68534
2017,Direct migration background,Urban regions,Yes,0.19496,569,3553,0.18193,0.20799
2017,Direct migration background,Urban regions,No,0.80504,2984,3553,0.79201,0.81807
2017,Direct migration background,Rural regions,Yes,0.24905,238,1263,0.22519,0.27291
2017,Direct migration background,Rural regions,No,0.75095,1025,1263,0.72709,0.77481
2017,Indirect migration background,Urban regions,Yes,0.07559,110,1338,0.06142,0.08976
2017,Indirect migration background,Urban regions,No,0.92441,1228,1338,0.91024,0.93858
2017,Indirect migration background,Rural regions,No,0.93445,265,265,0.90459,0.96431
2019,No migration background,No answer / don't know,Yes,0.19402,97,484,0.15875,0.22929
2019,No migration background,No answer / don't know,No,0.80598,387,484,0.77071,0.84125
2019,No migration background,Urban regions,Yes,0.29385,3343,12180,0.28576,0.30194
2019,No migration background,Urban regions,No,0.70615,8837,12180,0.69806,0.71424
2019,No migration background,Rural regions,Yes,0.32758,2250,7459,0.31693,0.33823
2019,No migration background,Rural regions,No,0.67242,5209,7459,0.66177,0.68307
2019,Direct migration background,Urban regions,Yes,0.21378,550,2967,0.19902,0.22853
2019,Direct migration background,Urban regions,No,0.78622,2417,2967,0.77147,0.80098
2019,Direct migration background,Rural regions,Yes,0.25050,219,1031,0.22404,0.27696
2019,Direct migration background,Rural regions,No,0.74950,812,1031,0.72304,0.77596
2019,Indirect migration background,No answer / don't know,No,0.85345,32,32,0.72895,0.97794
2019,Indirect migration background,Urban regions,Yes,0.10686,138,1244,0.08969,0.12404
2019,Indirect migration background,Urban regions,No,0.89314,1106,1244,0.87596,0.91031
2019,Indirect migration background,Rural regions,No,0.91971,265,265,0.88693,0.95249
2021,No migration background,Urban regions,Yes,0.29892,2289,8244,0.28904,0.30880
2021,No migration background,Urban regions,No,0.70108,5955,8244,0.69120,0.71096
2021,No migration background,Rural regions,Yes,0.31896,1511,4809,0.30579,0.33214
2021,No migration background,Rural regions,No,0.68104,3298,4809,0.66786,0.69421
2021,Direct migration background,Urban regions,Yes,0.22795,558,4034,0.21501,0.24090
2021,Direct migration background,Urban regions,No,0.77205,3476,4034,0.75910,0.78499
2021,Direct migration background,Rural regions,Yes,0.22373,191,1150,0.19963,0.24782
2021,Direct migration background,Rural regions,No,0.77627,959,1150,0.75218,0.80037
2021,Indirect migration background,Urban regions,Yes,0.09370,73,734,0.07261,0.11480
2021,Indirect migration background,Urban regions,No,0.90630,661,734,0.88520,0.92739
2021,Indirect migration background,Rural regions,No,0.92471,170,170,0.88493,0.96449
