year,migback,quintil_oecd,ple0018,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2011,No migration background,5th Quintile,No,0.76807,2876,3765,0.75458,0.78155
2011,Direct migration background,1st Quintile,Yes,0.28892,100,395,0.24416,0.33368
2011,Direct migration background,1st Quintile,No,0.71108,295,395,0.66632,0.75584
2011,Direct migration background,2nd Quintile,Yes,0.24051,73,316,0.19332,0.28771
2011,Direct migration background,2nd Quintile,No,0.75949,243,316,0.71229,0.80668
2011,Direct migration background,3rd Quintile,Yes,0.26661,54,230,0.20934,0.32388
2011,Direct migration background,3rd Quintile,No,0.73339,176,230,0.67612,0.79066
2011,Direct migration background,4th Quintile,Yes,0.21780,42,186,0.15832,0.27727
2011,Direct migration background,4th Quintile,No,0.78220,144,186,0.72273,0.84168
2011,Direct migration background,5th Quintile,Yes,0.24165,49,191,0.18078,0.30253
2011,Direct migration background,5th Quintile,No,0.75835,142,191,0.69747,0.81922
2011,Indirect migration background,1st Quintile,No,0.97277,151,151,0.94673,0.99882
2011,Indirect migration background,2nd Quintile,No,0.97548,111,111,0.94658,1.00438
2011,Indirect migration background,3rd Quintile,No,0.95605,113,113,0.91809,0.99401
2011,Indirect migration background,4th Quintile,No,0.95086,101,101,0.90849,0.99323
2011,Indirect migration background,5th Quintile,No,0.93424,119,119,0.88951,0.97896
2013,No migration background,1st Quintile,Yes,0.34785,763,2441,0.32896,0.36675
2013,No migration background,1st Quintile,No,0.65215,1678,2441,0.63325,0.67104
2013,No migration background,2nd Quintile,Yes,0.34447,945,2882,0.32712,0.36183
2013,No migration background,2nd Quintile,No,0.65553,1937,2882,0.63817,0.67288
2013,No migration background,3rd Quintile,Yes,0.32825,1041,3158,0.31187,0.34463
2013,No migration background,3rd Quintile,No,0.67175,2117,3158,0.65537,0.68813
2013,No migration background,4th Quintile,Yes,0.29372,1030,3555,0.27875,0.30870
2013,No migration background,4th Quintile,No,0.70628,2525,3555,0.69130,0.72125
2013,No migration background,5th Quintile,Yes,0.25777,1155,4382,0.24482,0.27072
2013,No migration background,5th Quintile,No,0.74223,3227,4382,0.72928,0.75518
2013,Direct migration background,1st Quintile,Yes,0.28238,126,514,0.24342,0.32133
2013,Direct migration background,1st Quintile,No,0.71762,388,514,0.67867,0.75658
2013,Direct migration background,2nd Quintile,Yes,0.25840,116,416,0.21629,0.30052
2013,Direct migration background,2nd Quintile,No,0.74160,300,416,0.69948,0.78371
2013,Direct migration background,3rd Quintile,Yes,0.24765,71,319,0.20021,0.29509
2013,Direct migration background,3rd Quintile,No,0.75235,248,319,0.70491,0.79979
2013,Direct migration background,4th Quintile,Yes,0.26818,52,241,0.21213,0.32423
2013,Direct migration background,4th Quintile,No,0.73182,189,241,0.67577,0.78787
2013,Direct migration background,5th Quintile,Yes,0.18702,58,256,0.13916,0.23488
2013,Direct migration background,5th Quintile,No,0.81298,198,256,0.76512,0.86084
2013,Indirect migration background,1st Quintile,No,0.94252,140,140,0.90383,0.98122
2013,Indirect migration background,2nd Quintile,No,0.89965,134,134,0.84858,0.95071
2013,Indirect migration background,3rd Quintile,No,0.91074,119,119,0.85930,0.96219
2013,Indirect migration background,4th Quintile,No,0.83162,101,101,0.75828,0.90497
2013,Indirect migration background,5th Quintile,No,0.87077,144,144,0.81578,0.92575
2015,No migration background,1st Quintile,Yes,0.31146,792,3030,0.29497,0.32795
2015,No migration background,1st Quintile,No,0.68854,2238,3030,0.67205,0.70503
2015,No migration background,2nd Quintile,Yes,0.33996,1110,3779,0.32485,0.35506
2015,No migration background,2nd Quintile,No,0.66004,2669,3779,0.64494,0.67515
2015,No migration background,3rd Quintile,Yes,0.31304,1048,3758,0.29821,0.32787
2015,No migration background,3rd Quintile,No,0.68696,2710,3758,0.67213,0.70179
2015,No migration background,4th Quintile,Yes,0.29484,1053,3990,0.28069,0.30899
2015,No migration background,4th Quintile,No,0.70516,2937,3990,0.69101,0.71931
2015,No migration background,5th Quintile,Yes,0.25012,1097,4462,0.23741,0.26283
2015,No migration background,5th Quintile,No,0.74988,3365,4462,0.73717,0.76259
2015,Direct migration background,1st Quintile,Yes,0.20831,281,1575,0.18825,0.22837
2015,Direct migration background,1st Quintile,No,0.79169,1294,1575,0.77163,0.81175
2015,Direct migration background,2nd Quintile,Yes,0.24982,212,1129,0.22455,0.27508
2015,Direct migration background,2nd Quintile,No,0.75018,917,1129,0.72492,0.77545
2015,Direct migration background,3rd Quintile,Yes,0.16639,109,810,0.14072,0.19205
2015,Direct migration background,3rd Quintile,No,0.83361,701,810,0.80795,0.85928
2015,Direct migration background,4th Quintile,Yes,0.14459,63,508,0.11398,0.17520
2015,Direct migration background,4th Quintile,No,0.85541,445,508,0.82480,0.88602
2015,Direct migration background,5th Quintile,Yes,0.19488,69,451,0.15828,0.23148
2015,Direct migration background,5th Quintile,No,0.80512,382,451,0.76852,0.84172
2015,Indirect migration background,1st Quintile,Yes,0.05200,32,477,0.03206,0.07195
2015,Indirect migration background,1st Quintile,No,0.94800,445,477,0.92805,0.96794
2015,Indirect migration background,2nd Quintile,No,0.91264,318,318,0.88156,0.94373
2015,Indirect migration background,3rd Quintile,No,0.96405,261,261,0.94142,0.98668
2015,Indirect migration background,4th Quintile,No,0.93023,233,233,0.89745,0.96301
2015,Indirect migration background,5th Quintile,No,0.92145,178,178,0.88182,0.96109
2017,No migration background,1st Quintile,Yes,0.32165,707,2640,0.30383,0.33948
2017,No migration background,1st Quintile,No,0.67835,1933,2640,0.66052,0.69617
2017,No migration background,2nd Quintile,Yes,0.35653,997,3313,0.34021,0.37284
2017,No migration background,2nd Quintile,No,0.64347,2316,3313,0.62716,0.65979
2017,No migration background,3rd Quintile,Yes,0.32223,988,3444,0.30662,0.33784
2017,No migration background,3rd Quintile,No,0.67777,2456,3444,0.66216,0.69338
2017,No migration background,4th Quintile,Yes,0.29345,961,3635,0.27864,0.30825
2017,No migration background,4th Quintile,No,0.70655,2674,3635,0.69175,0.72136
2017,No migration background,5th Quintile,Yes,0.27642,1063,3921,0.26242,0.29042
2017,No migration background,5th Quintile,No,0.72358,2858,3921,0.70958,0.73758
2017,Direct migration background,1st Quintile,Yes,0.23050,289,1630,0.21005,0.25095
2017,Direct migration background,1st Quintile,No,0.76950,1341,1630,0.74905,0.78995
2017,Direct migration background,2nd Quintile,Yes,0.19886,196,1186,0.17614,0.22159
2017,Direct migration background,2nd Quintile,No,0.80114,990,1186,0.77841,0.82386
2017,Direct migration background,3rd Quintile,Yes,0.23371,127,721,0.20280,0.26463
2017,Direct migration background,3rd Quintile,No,0.76629,594,721,0.73537,0.79720
2017,Direct migration background,4th Quintile,Yes,0.19573,78,507,0.16116,0.23030
2017,Direct migration background,4th Quintile,No,0.80427,429,507,0.76970,0.83884
2017,Direct migration background,5th Quintile,Yes,0.18390,67,436,0.14750,0.22031
2017,Direct migration background,5th Quintile,No,0.81610,369,436,0.77969,0.85250
2017,Indirect migration background,1st Quintile,No,0.92692,418,418,0.90194,0.95190
2017,Indirect migration background,2nd Quintile,No,0.95669,280,280,0.93280,0.98057
2017,Indirect migration background,3rd Quintile,No,0.94404,230,230,0.91427,0.97381
2017,Indirect migration background,4th Quintile,No,0.90968,194,194,0.86924,0.95012
2017,Indirect migration background,5th Quintile,No,0.92262,175,175,0.88292,0.96232
2019,No migration background,1st Quintile,Yes,0.30463,757,2720,0.28733,0.32193
2019,No migration background,1st Quintile,No,0.69537,1963,2720,0.67807,0.71267
2019,No migration background,2nd Quintile,Yes,0.34438,1074,3479,0.32859,0.36017
2019,No migration background,2nd Quintile,No,0.65562,2405,3479,0.63983,0.67141
2019,No migration background,3rd Quintile,Yes,0.31321,1015,3489,0.29782,0.32860
2019,No migration background,3rd Quintile,No,0.68679,2474,3489,0.67140,0.70218
2019,No migration background,4th Quintile,Yes,0.28300,1020,3647,0.26838,0.29763
2019,No migration background,4th Quintile,No,0.71700,2627,3647,0.70237,0.73162
2019,No migration background,5th Quintile,Yes,0.29184,1212,4156,0.27801,0.30566
2019,No migration background,5th Quintile,No,0.70816,2944,4156,0.69434,0.72199
2019,Direct migration background,1st Quintile,Yes,0.24352,266,1310,0.22027,0.26677
2019,Direct migration background,1st Quintile,No,0.75648,1044,1310,0.73323,0.77973
2019,Direct migration background,2nd Quintile,Yes,0.20327,184,976,0.17801,0.22853
2019,Direct migration background,2nd Quintile,No,0.79673,792,976,0.77147,0.82199
2019,Direct migration background,3rd Quintile,Yes,0.22817,134,652,0.19593,0.26041
2019,Direct migration background,3rd Quintile,No,0.77183,518,652,0.73959,0.80407
2019,Direct migration background,4th Quintile,Yes,0.21150,81,437,0.17317,0.24983
2019,Direct migration background,4th Quintile,No,0.78850,356,437,0.75017,0.82683
2019,Direct migration background,5th Quintile,Yes,0.20283,73,450,0.16563,0.24002
2019,Direct migration background,5th Quintile,No,0.79717,377,450,0.75998,0.83437
2019,Indirect migration background,1st Quintile,Yes,0.10248,40,415,0.07327,0.13170
2019,Indirect migration background,1st Quintile,No,0.89752,375,415,0.86830,0.92673
2019,Indirect migration background,2nd Quintile,No,0.86133,286,286,0.82120,0.90145
2019,Indirect migration background,3rd Quintile,No,0.92738,257,257,0.89559,0.95917
2019,Indirect migration background,4th Quintile,No,0.91608,172,172,0.87452,0.95764
2019,Indirect migration background,5th Quintile,Yes,0.10340,32,212,0.06231,0.14448
2019,Indirect migration background,5th Quintile,No,0.89660,180,212,0.85552,0.93769
2021,No migration background,1st Quintile,Yes,0.31880,581,1948,0.29810,0.33950
2021,No migration background,1st Quintile,No,0.68120,1367,1948,0.66050,0.70190
2021,No migration background,2nd Quintile,Yes,0.33315,761,2387,0.31424,0.35207
2021,No migration background,2nd Quintile,No,0.66685,1626,2387,0.64793,0.68576
2021,No migration background,3rd Quintile,Yes,0.31771,710,2447,0.29926,0.33616
2021,No migration background,3rd Quintile,No,0.68229,1737,2447,0.66384,0.70074
2021,No migration background,4th Quintile,Yes,0.28419,738,2629,0.26694,0.30143
2021,No migration background,4th Quintile,No,0.71581,1891,2629,0.69857,0.73306
2021,No migration background,5th Quintile,Yes,0.28438,1006,3628,0.26970,0.29906
2021,No migration background,5th Quintile,No,0.71562,2622,3628,0.70094,0.73030
2021,Direct migration background,1st Quintile,Yes,0.22705,321,2588,0.21091,0.24320
2021,Direct migration background,1st Quintile,No,0.77295,2267,2588,0.75680,0.78909
2021,Direct migration background,2nd Quintile,Yes,0.25064,150,938,0.22290,0.27839
2021,Direct migration background,2nd Quintile,No,0.74936,788,938,0.72161,0.77710
2021,Direct migration background,3rd Quintile,Yes,0.18524,92,531,0.15216,0.21831
2021,Direct migration background,3rd Quintile,No,0.81476,439,531,0.78169,0.84784
2021,Direct migration background,4th Quintile,Yes,0.22152,73,402,0.18087,0.26216
2021,Direct migration background,4th Quintile,No,0.77848,329,402,0.73784,0.81913
2021,Direct migration background,5th Quintile,Yes,0.25866,81,438,0.21761,0.29972
2021,Direct migration background,5th Quintile,No,0.74134,357,438,0.70028,0.78239
2021,Indirect migration background,1st Quintile,No,0.92357,215,215,0.88797,0.95917
2021,Indirect migration background,2nd Quintile,No,0.91060,185,185,0.86937,0.95182
2021,Indirect migration background,3rd Quintile,No,0.90507,137,137,0.85580,0.95433
2021,Indirect migration background,4th Quintile,No,0.90040,133,133,0.84931,0.95149
2021,Indirect migration background,5th Quintile,No,0.89833,160,160,0.85136,0.94531
