year,pgisced97,sex,ple0018,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2013,Upper Secondary Level,female,Yes,0.31927,1526,5089,0.30646,0.33208
2013,Upper Secondary Level,female,No,0.68073,3563,5089,0.66792,0.69354
2013,Post-secondary Non-tertiary Level,male,Yes,0.24663,103,415,0.20511,0.28816
2013,Post-secondary Non-tertiary Level,male,No,0.75337,312,415,0.71184,0.79489
2013,Post-secondary Non-tertiary Level,female,Yes,0.18259,122,681,0.15355,0.21163
2013,Post-secondary Non-tertiary Level,female,No,0.81741,559,681,0.78837,0.84645
2013,First Stage of Tertiary Education,male,Yes,0.37157,285,820,0.33847,0.40466
2013,First Stage of Tertiary Education,male,No,0.62843,535,820,0.59534,0.66153
2013,First Stage of Tertiary Education,female,Yes,0.26677,139,503,0.22808,0.30546
2013,First Stage of Tertiary Education,female,No,0.73323,364,503,0.69454,0.77192
2013,Second Stage of Tertiary Education,male,Yes,0.30255,747,2353,0.28399,0.32112
2013,Second Stage of Tertiary Education,male,No,0.69745,1606,2353,0.67888,0.71601
2013,Second Stage of Tertiary Education,female,Yes,0.22765,467,2113,0.20977,0.24553
2013,Second Stage of Tertiary Education,female,No,0.77235,1646,2113,0.75447,0.79023
2015,No answer / don't know,male,No,0.89023,294,294,0.85444,0.92603
2015,No answer / don't know,female,No,0.93988,281,281,0.91204,0.96773
2015,Pre-primary Level,male,No,0.99200,153,153,0.97784,1.00616
2015,Pre-primary Level,female,No,0.99606,193,193,0.98721,1.00492
2015,Primary Level,male,No,0.76922,132,132,0.69707,0.84137
2015,Primary Level,female,Yes,0.23567,53,248,0.18274,0.28860
2015,Primary Level,female,No,0.76433,195,248,0.71140,0.81726
2015,Lower Secondary Level,male,Yes,0.20162,176,1018,0.17696,0.22628
2015,Lower Secondary Level,male,No,0.79838,842,1018,0.77372,0.82304
2015,Lower Secondary Level,female,Yes,0.34468,449,1655,0.32178,0.36759
2015,Lower Secondary Level,female,No,0.65532,1206,1655,0.63241,0.67822
2015,Upper Secondary Level,male,Yes,0.30996,1465,5211,0.29740,0.32252
2015,Upper Secondary Level,male,No,0.69004,3746,5211,0.67748,0.70260
2015,Upper Secondary Level,female,Yes,0.29506,1633,6438,0.28392,0.30620
2015,Upper Secondary Level,female,No,0.70494,4805,6438,0.69380,0.71608
2015,Post-secondary Non-tertiary Level,male,Yes,0.20507,132,711,0.17538,0.23477
2015,Post-secondary Non-tertiary Level,male,No,0.79493,579,711,0.76523,0.82462
2015,Post-secondary Non-tertiary Level,female,Yes,0.17400,182,1241,0.15290,0.19511
2015,Post-secondary Non-tertiary Level,female,No,0.82600,1059,1241,0.80489,0.84710
2015,First Stage of Tertiary Education,male,Yes,0.37671,316,941,0.34573,0.40769
2015,First Stage of Tertiary Education,male,No,0.62329,625,941,0.59231,0.65427
2015,First Stage of Tertiary Education,female,Yes,0.27039,148,579,0.23418,0.30660
2015,First Stage of Tertiary Education,female,No,0.72961,431,579,0.69340,0.76582
2015,Second Stage of Tertiary Education,male,Yes,0.27331,792,2949,0.25722,0.28940
2015,Second Stage of Tertiary Education,male,No,0.72669,2157,2949,0.71060,0.74278
2015,Second Stage of Tertiary Education,female,Yes,0.21791,525,2924,0.20294,0.23287
2015,Second Stage of Tertiary Education,female,No,0.78209,2399,2924,0.76713,0.79706
2017,No answer / don't know,male,No,0.92792,311,311,0.89913,0.95671
2017,No answer / don't know,female,No,0.89915,262,262,0.86262,0.93569
2017,Pre-primary Level,male,No,0.99836,192,192,0.99261,1.00410
2017,Pre-primary Level,female,No,0.99890,216,216,0.99447,1.00333
2017,Primary Level,male,Yes,0.19155,35,188,0.13514,0.24795
2017,Primary Level,male,No,0.80845,153,188,0.75205,0.86486
2017,Primary Level,female,Yes,0.26269,58,265,0.20960,0.31577
2017,Primary Level,female,No,0.73731,207,265,0.68423,0.79040
2017,Lower Secondary Level,male,Yes,0.20002,178,1059,0.17591,0.22412
2017,Lower Secondary Level,male,No,0.79998,881,1059,0.77588,0.82409
2017,Lower Secondary Level,female,Yes,0.35820,478,1686,0.33531,0.38110
2017,Lower Secondary Level,female,No,0.64180,1208,1686,0.61890,0.66469
2017,Upper Secondary Level,male,Yes,0.31201,1594,5482,0.29974,0.32427
2017,Upper Secondary Level,male,No,0.68799,3888,5482,0.67573,0.70026
2017,Upper Secondary Level,female,Yes,0.30881,1712,6591,0.29766,0.31997
2017,Upper Secondary Level,female,No,0.69119,4879,6591,0.68003,0.70234
2017,Post-secondary Non-tertiary Level,male,Yes,0.22192,165,818,0.19343,0.25042
2017,Post-secondary Non-tertiary Level,male,No,0.77808,653,818,0.74958,0.80657
2017,Post-secondary Non-tertiary Level,female,Yes,0.18906,221,1393,0.16849,0.20963
2017,Post-secondary Non-tertiary Level,female,No,0.81094,1172,1393,0.79037,0.83151
2017,First Stage of Tertiary Education,male,Yes,0.34549,312,940,0.31507,0.37591
2017,First Stage of Tertiary Education,male,No,0.65451,628,940,0.62409,0.68493
2017,First Stage of Tertiary Education,female,Yes,0.25436,160,587,0.21910,0.28962
2017,First Stage of Tertiary Education,female,No,0.74564,427,587,0.71038,0.78090
2017,Second Stage of Tertiary Education,male,Yes,0.26997,912,3254,0.25471,0.28523
2017,Second Stage of Tertiary Education,male,No,0.73003,2342,3254,0.71477,0.74529
2017,Second Stage of Tertiary Education,female,Yes,0.18408,543,3261,0.17078,0.19738
2017,Second Stage of Tertiary Education,female,No,0.81592,2718,3261,0.80262,0.82922
2019,No answer / don't know,male,No,0.94071,276,276,0.91279,0.96862
2019,No answer / don't know,female,No,0.93730,262,262,0.90789,0.96671
2019,Pre-primary Level,male,No,0.97666,166,166,0.95362,0.99970
2019,Pre-primary Level,female,No,0.97762,159,159,0.95456,1.00068
2019,Primary Level,male,Yes,0.20549,34,171,0.14475,0.26624
2019,Primary Level,male,No,0.79451,137,171,0.73376,0.85525
2019,Primary Level,female,Yes,0.24949,52,219,0.19205,0.30694
2019,Primary Level,female,No,0.75051,167,219,0.69306,0.80795
2019,Lower Secondary Level,male,Yes,0.24153,185,995,0.21492,0.26814
2019,Lower Secondary Level,male,No,0.75847,810,995,0.73186,0.78508
2019,Lower Secondary Level,female,Yes,0.35374,412,1428,0.32894,0.37855
2019,Lower Secondary Level,female,No,0.64626,1016,1428,0.62145,0.67106
2019,Upper Secondary Level,male,Yes,0.33127,1589,5072,0.31832,0.34423
2019,Upper Secondary Level,male,No,0.66873,3483,5072,0.65577,0.68168
2019,Upper Secondary Level,female,Yes,0.31281,1693,6075,0.30115,0.32447
2019,Upper Secondary Level,female,No,0.68719,4382,6075,0.67553,0.69885
2019,Post-secondary Non-tertiary Level,male,Yes,0.20554,183,831,0.17805,0.23304
2019,Post-secondary Non-tertiary Level,male,No,0.79446,648,831,0.76696,0.82195
2019,Post-secondary Non-tertiary Level,female,Yes,0.16600,223,1343,0.14609,0.18591
2019,Post-secondary Non-tertiary Level,female,No,0.83400,1120,1343,0.81409,0.85391
2019,First Stage of Tertiary Education,male,Yes,0.36507,379,1077,0.33630,0.39384
2019,First Stage of Tertiary Education,male,No,0.63493,698,1077,0.60616,0.66370
2019,First Stage of Tertiary Education,female,Yes,0.29903,185,580,0.26174,0.33633
2019,First Stage of Tertiary Education,female,No,0.70097,395,580,0.66367,0.73826
2019,Second Stage of Tertiary Education,male,Yes,0.26110,1041,3670,0.24688,0.27531
2019,Second Stage of Tertiary Education,male,No,0.73890,2629,3670,0.72469,0.75312
2019,Second Stage of Tertiary Education,female,Yes,0.20152,616,3352,0.18793,0.21510
2019,Second Stage of Tertiary Education,female,No,0.79848,2736,3352,0.78490,0.81207
2021,No answer / don't know,male,Yes,0.14441,59,423,0.11087,0.17795
2021,No answer / don't know,male,No,0.85559,364,423,0.82205,0.88913
2021,No answer / don't know,female,Yes,0.11198,49,364,0.07954,0.14443
2021,No answer / don't know,female,No,0.88802,315,364,0.85557,0.92046
2021,Pre-primary Level,male,No,0.99431,97,97,0.97926,1.00936
2021,Pre-primary Level,female,No,0.95894,91,91,0.91794,0.99993
2021,Primary Level,male,Yes,0.20886,53,500,0.17319,0.24452
2021,Primary Level,male,No,0.79114,447,500,0.75548,0.82681
2021,Primary Level,female,Yes,0.29399,66,427,0.25072,0.33725
2021,Primary Level,female,No,0.70601,361,427,0.66275,0.74928
2021,Lower Secondary Level,male,Yes,0.23972,139,787,0.20987,0.26956
2021,Lower Secondary Level,male,No,0.76028,648,787,0.73044,0.79013
2021,Lower Secondary Level,female,Yes,0.40337,251,956,0.37225,0.43448
2021,Lower Secondary Level,female,No,0.59663,705,956,0.56552,0.62775
2021,Upper Secondary Level,male,Yes,0.31491,977,3337,0.29915,0.33067
2021,Upper Secondary Level,male,No,0.68509,2360,3337,0.66933,0.70085
2021,Upper Secondary Level,female,Yes,0.32837,1142,3959,0.31374,0.34300
2021,Upper Secondary Level,female,No,0.67163,2817,3959,0.65700,0.68626
2021,Post-secondary Non-tertiary Level,male,Yes,0.23641,131,614,0.20277,0.27004
2021,Post-secondary Non-tertiary Level,male,No,0.76359,483,614,0.72996,0.79723
2021,Post-secondary Non-tertiary Level,female,Yes,0.16335,163,974,0.14012,0.18658
2021,Post-secondary Non-tertiary Level,female,No,0.83665,811,974,0.81342,0.85988
2021,First Stage of Tertiary Education,male,Yes,0.40381,232,603,0.36462,0.44301
2021,First Stage of Tertiary Education,male,No,0.59619,371,603,0.55699,0.63538
2021,First Stage of Tertiary Education,female,Yes,0.33390,126,389,0.28698,0.38083
2021,First Stage of Tertiary Education,female,No,0.66610,263,389,0.61917,0.71302
2021,Second Stage of Tertiary Education,male,Yes,0.26222,764,2928,0.24628,0.27815
2021,Second Stage of Tertiary Education,male,No,0.73778,2164,2928,0.72185,0.75372
2021,Second Stage of Tertiary Education,female,Yes,0.19169,487,2705,0.17685,0.20653
2021,Second Stage of Tertiary Education,female,No,0.80831,2218,2705,0.79347,0.82315
