year,bula_h,migback,ple0018,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2015,Schleswig-Holstein,Direct migration background,Yes,0.21320,33,153,0.14809,0.27832
2015,Schleswig-Holstein,Direct migration background,No,0.78680,120,153,0.72168,0.85191
2015,Schleswig-Holstein,Indirect migration background,No,0.96305,40,40,0.90384,1.02225
2015,Hamburg,No migration background,Yes,0.24970,66,295,0.20022,0.29918
2015,Hamburg,No migration background,No,0.75030,229,295,0.70082,0.79978
2015,Hamburg,Direct migration background,No,0.79276,90,90,0.70855,0.87697
2015,Lower Saxony,No migration background,Yes,0.30414,490,1879,0.28333,0.32495
2015,Lower Saxony,No migration background,No,0.69586,1389,1879,0.67505,0.71667
2015,Lower Saxony,Direct migration background,Yes,0.23821,65,446,0.19863,0.27779
2015,Lower Saxony,Direct migration background,No,0.76179,381,446,0.72221,0.80137
2015,Lower Saxony,Indirect migration background,No,0.86230,84,84,0.78817,0.93643
2015,Bremen,No migration background,No,0.74905,84,84,0.65578,0.84233
2015,Bremen,Direct migration background,No,0.91978,47,47,0.84129,0.99828
2015,North Rhine-Westphalia,No migration background,Yes,0.30043,907,3522,0.28529,0.31557
2015,North Rhine-Westphalia,No migration background,No,0.69957,2615,3522,0.68443,0.71471
2015,North Rhine-Westphalia,Direct migration background,Yes,0.19303,175,1197,0.17066,0.21539
2015,North Rhine-Westphalia,Direct migration background,No,0.80697,1022,1197,0.78461,0.82934
2015,North Rhine-Westphalia,Indirect migration background,No,0.93163,417,417,0.90738,0.95588
2015,Hesse,No migration background,Yes,0.30172,311,1188,0.27561,0.32783
2015,Hesse,No migration background,No,0.69828,877,1188,0.67217,0.72439
2015,Hesse,Direct migration background,Yes,0.21426,82,379,0.17290,0.25563
2015,Hesse,Direct migration background,No,0.78574,297,379,0.74437,0.82710
2015,Hesse,Indirect migration background,No,0.95969,128,128,0.92548,0.99390
2015,"Rhineland-Palatinate, Saarland",No migration background,Yes,0.31359,301,1048,0.28548,0.34169
2015,"Rhineland-Palatinate, Saarland",No migration background,No,0.68641,747,1048,0.65831,0.71452
2015,"Rhineland-Palatinate, Saarland",Direct migration background,Yes,0.16915,45,338,0.12912,0.20918
2015,"Rhineland-Palatinate, Saarland",Direct migration background,No,0.83085,293,338,0.79082,0.87088
2015,"Rhineland-Palatinate, Saarland",Indirect migration background,No,0.97497,107,107,0.94522,1.00471
2015,Baden-Wuerttemberg,No migration background,Yes,0.27619,452,2041,0.25679,0.29559
2015,Baden-Wuerttemberg,No migration background,No,0.72381,1589,2041,0.70441,0.74321
2015,Baden-Wuerttemberg,Direct migration background,Yes,0.18606,113,658,0.15630,0.21582
2015,Baden-Wuerttemberg,Direct migration background,No,0.81394,545,658,0.78418,0.84370
2015,Baden-Wuerttemberg,Indirect migration background,No,0.94044,269,269,0.91210,0.96877
2015,Bavaria,No migration background,Yes,0.25844,692,3024,0.24283,0.27404
2015,Bavaria,No migration background,No,0.74156,2332,3024,0.72596,0.75717
2015,Bavaria,Direct migration background,Yes,0.21250,124,744,0.18308,0.24191
2015,Bavaria,Direct migration background,No,0.78750,620,744,0.75809,0.81692
2015,Bavaria,Indirect migration background,No,0.95754,243,243,0.93213,0.98294
2015,Berlin,No migration background,Yes,0.31265,202,742,0.27928,0.34603
2015,Berlin,No migration background,No,0.68735,540,742,0.65397,0.72072
2015,Berlin,Direct migration background,No,0.81256,105,105,0.73755,0.88757
2015,Berlin,Indirect migration background,No,0.83222,40,40,0.71495,0.94950
2015,Brandenburg,No migration background,Yes,0.33572,293,875,0.30441,0.36703
2015,Brandenburg,No migration background,No,0.66428,582,875,0.63297,0.69559
2015,Brandenburg,Direct migration background,No,0.72395,75,75,0.62209,0.82581
2015,Mecklenburg-Western Pomerania,No migration background,Yes,0.36922,171,527,0.32798,0.41046
2015,Mecklenburg-Western Pomerania,No migration background,No,0.63078,356,527,0.58954,0.67202
2015,Saxony,No migration background,Yes,0.34229,456,1412,0.31753,0.36705
2015,Saxony,No migration background,No,0.65771,956,1412,0.63295,0.68247
2015,Saxony,Direct migration background,No,0.78048,57,57,0.67206,0.88889
2015,Saxony-Anhalt,No migration background,Yes,0.38311,285,817,0.34976,0.41647
2015,Saxony-Anhalt,No migration background,No,0.61689,532,817,0.58353,0.65024
2015,Saxony-Anhalt,Direct migration background,No,0.66438,41,41,0.51804,0.81072
2015,Thuringa,No migration background,Yes,0.32273,268,864,0.29154,0.35393
2015,Thuringa,No migration background,No,0.67727,596,864,0.64607,0.70846
2015,Thuringa,Direct migration background,No,0.84402,33,33,0.71831,0.96974
2017,Schleswig-Holstein,No migration background,Yes,0.27079,181,755,0.23907,0.30251
2017,Schleswig-Holstein,No migration background,No,0.72921,574,755,0.69749,0.76093
2017,Schleswig-Holstein,Direct migration background,No,0.75269,130,130,0.67823,0.82714
2017,Schleswig-Holstein,Indirect migration background,No,0.99752,38,38,0.98149,1.01355
2017,Hamburg,No migration background,Yes,0.23353,74,320,0.18711,0.27996
2017,Hamburg,No migration background,No,0.76647,246,320,0.72004,0.81289
2017,Hamburg,Direct migration background,No,0.81498,88,88,0.73338,0.89658
2017,Hamburg,Indirect migration background,No,0.91604,37,37,0.82545,1.00663
2017,Lower Saxony,No migration background,Yes,0.29979,534,2095,0.28017,0.31942
2017,Lower Saxony,No migration background,No,0.70021,1561,2095,0.68058,0.71983
2017,Lower Saxony,Direct migration background,Yes,0.20660,66,475,0.17015,0.24305
2017,Lower Saxony,Direct migration background,No,0.79340,409,475,0.75695,0.82985
2017,Lower Saxony,Indirect migration background,No,0.87220,115,115,0.81092,0.93349
2017,Bremen,No migration background,Yes,0.26516,34,141,0.19204,0.33828
2017,Bremen,No migration background,No,0.73484,107,141,0.66172,0.80796
2017,Bremen,Direct migration background,No,0.80176,54,54,0.69442,0.90909
2017,North Rhine-Westphalia,No migration background,Yes,0.30664,1026,3772,0.29192,0.32135
2017,North Rhine-Westphalia,No migration background,No,0.69336,2746,3772,0.67865,0.70808
2017,North Rhine-Westphalia,Direct migration background,Yes,0.17049,190,1263,0.14974,0.19124
2017,North Rhine-Westphalia,Direct migration background,No,0.82951,1073,1263,0.80876,0.85026
2017,North Rhine-Westphalia,Indirect migration background,Yes,0.08223,40,489,0.05785,0.10660
2017,North Rhine-Westphalia,Indirect migration background,No,0.91777,449,489,0.89340,0.94215
2017,Hesse,No migration background,Yes,0.29644,332,1246,0.27107,0.32181
2017,Hesse,No migration background,No,0.70356,914,1246,0.67819,0.72893
2017,Hesse,Direct migration background,Yes,0.23971,95,399,0.19777,0.28165
2017,Hesse,Direct migration background,No,0.76029,304,399,0.71835,0.80223
2017,Hesse,Indirect migration background,No,0.96544,136,136,0.93462,0.99625
2017,"Rhineland-Palatinate, Saarland",No migration background,Yes,0.32790,297,1044,0.29941,0.35639
2017,"Rhineland-Palatinate, Saarland",No migration background,No,0.67210,747,1044,0.64361,0.70059
2017,"Rhineland-Palatinate, Saarland",Direct migration background,Yes,0.25868,53,377,0.21441,0.30294
2017,"Rhineland-Palatinate, Saarland",Direct migration background,No,0.74132,324,377,0.69706,0.78559
2017,"Rhineland-Palatinate, Saarland",Indirect migration background,No,0.94524,97,97,0.89972,0.99075
2017,Baden-Wuerttemberg,No migration background,Yes,0.27305,466,2093,0.25396,0.29214
2017,Baden-Wuerttemberg,No migration background,No,0.72695,1627,2093,0.70786,0.74604
2017,Baden-Wuerttemberg,Direct migration background,Yes,0.21763,124,648,0.18583,0.24942
2017,Baden-Wuerttemberg,Direct migration background,No,0.78237,524,648,0.75058,0.81417
2017,Baden-Wuerttemberg,Indirect migration background,No,0.91917,253,253,0.88551,0.95282
2017,Bavaria,No migration background,Yes,0.27386,767,3115,0.25819,0.28952
2017,Bavaria,No migration background,No,0.72614,2348,3115,0.71048,0.74181
2017,Bavaria,Direct migration background,Yes,0.23435,138,852,0.20589,0.26281
2017,Bavaria,Direct migration background,No,0.76565,714,852,0.73719,0.79411
2017,Bavaria,Indirect migration background,No,0.91891,225,225,0.88317,0.95466
2017,Berlin,No migration background,Yes,0.27129,223,772,0.23990,0.30267
2017,Berlin,No migration background,No,0.72871,549,772,0.69733,0.76010
2017,Berlin,Direct migration background,No,0.88754,135,135,0.83405,0.94104
2017,Berlin,Indirect migration background,No,0.92466,54,54,0.85360,0.99572
2017,Brandenburg,No migration background,Yes,0.38263,326,917,0.35115,0.41410
2017,Brandenburg,No migration background,No,0.61737,591,917,0.58590,0.64885
2017,Brandenburg,Direct migration background,No,0.86540,75,75,0.78763,0.94316
2017,Mecklenburg-Western Pomerania,No migration background,Yes,0.35482,174,544,0.31457,0.39506
2017,Mecklenburg-Western Pomerania,No migration background,No,0.64518,370,544,0.60494,0.68543
2017,Saxony,No migration background,Yes,0.32407,487,1552,0.30078,0.34737
2017,Saxony,No migration background,No,0.67593,1065,1552,0.65263,0.69922
2017,Saxony,Direct migration background,No,0.83962,61,61,0.74677,0.93247
2017,Saxony-Anhalt,No migration background,Yes,0.37461,294,857,0.34219,0.40704
2017,Saxony-Anhalt,No migration background,No,0.62539,563,857,0.59296,0.65781
2017,Saxony-Anhalt,Direct migration background,No,0.79452,41,41,0.66931,0.91974
2017,Thuringa,No migration background,Yes,0.28902,261,888,0.25919,0.31885
2017,Thuringa,No migration background,No,0.71098,627,888,0.68115,0.74081
2017,Thuringa,Direct migration background,No,0.92517,63,63,0.85968,0.99067
2019,Schleswig-Holstein,No migration background,Yes,0.27374,196,778,0.24239,0.30509
2019,Schleswig-Holstein,No migration background,No,0.72626,582,778,0.69491,0.75761
2019,Schleswig-Holstein,Direct migration background,No,0.63971,102,102,0.54608,0.73334
2019,Schleswig-Holstein,Indirect migration background,No,0.99389,44,44,0.97061,1.01718
2019,Hamburg,No migration background,Yes,0.21392,82,372,0.17219,0.25565
2019,Hamburg,No migration background,No,0.78608,290,372,0.74435,0.82781
2019,Hamburg,Direct migration background,No,0.77592,99,99,0.69336,0.85847
2019,Hamburg,Indirect migration background,No,0.90288,45,45,0.81539,0.99038
2019,Lower Saxony,No migration background,Yes,0.30541,539,1990,0.28517,0.32565
2019,Lower Saxony,No migration background,No,0.69459,1451,1990,0.67435,0.71483
2019,Lower Saxony,Direct migration background,Yes,0.23102,67,384,0.18881,0.27323
2019,Lower Saxony,Direct migration background,No,0.76898,317,384,0.72677,0.81119
2019,Lower Saxony,Indirect migration background,No,0.88249,112,112,0.82258,0.94240
2019,Bremen,No migration background,Yes,0.30572,43,148,0.23124,0.38019
2019,Bremen,No migration background,No,0.69428,105,148,0.61981,0.76876
2019,Bremen,Direct migration background,No,0.95697,50,50,0.90016,1.01379
2019,North Rhine-Westphalia,No migration background,Yes,0.30535,1073,3820,0.29075,0.31996
2019,North Rhine-Westphalia,No migration background,No,0.69465,2747,3820,0.68004,0.70925
2019,North Rhine-Westphalia,Direct migration background,Yes,0.18186,210,1106,0.15911,0.20460
2019,North Rhine-Westphalia,Direct migration background,No,0.81814,896,1106,0.79540,0.84089
2019,North Rhine-Westphalia,Indirect migration background,Yes,0.15246,63,480,0.12027,0.18465
2019,North Rhine-Westphalia,Indirect migration background,No,0.84754,417,480,0.81535,0.87973
2019,Hesse,No migration background,Yes,0.29839,349,1286,0.27338,0.32341
2019,Hesse,No migration background,No,0.70161,937,1286,0.67659,0.72662
2019,Hesse,Direct migration background,Yes,0.29791,81,301,0.24616,0.34966
2019,Hesse,Direct migration background,No,0.70209,220,301,0.65034,0.75384
2019,Hesse,Indirect migration background,No,0.92948,112,112,0.88185,0.97711
2019,"Rhineland-Palatinate, Saarland",No migration background,Yes,0.34307,326,1055,0.31441,0.37173
2019,"Rhineland-Palatinate, Saarland",No migration background,No,0.65693,729,1055,0.62827,0.68559
2019,"Rhineland-Palatinate, Saarland",Direct migration background,Yes,0.26581,51,313,0.21679,0.31483
2019,"Rhineland-Palatinate, Saarland",Direct migration background,No,0.73419,262,313,0.68517,0.78321
2019,"Rhineland-Palatinate, Saarland",Indirect migration background,No,0.85417,84,84,0.77824,0.93010
2019,Baden-Wuerttemberg,No migration background,Yes,0.28936,528,2035,0.26965,0.30906
2019,Baden-Wuerttemberg,No migration background,No,0.71064,1507,2035,0.69094,0.73035
2019,Baden-Wuerttemberg,Direct migration background,Yes,0.23469,120,533,0.19868,0.27070
2019,Baden-Wuerttemberg,Direct migration background,No,0.76531,413,533,0.72930,0.80132
2019,Baden-Wuerttemberg,Indirect migration background,No,0.90466,206,206,0.86446,0.94487
2019,Bavaria,No migration background,Yes,0.26309,743,3030,0.24741,0.27877
2019,Bavaria,No migration background,No,0.73691,2287,3030,0.72123,0.75259
2019,Bavaria,Direct migration background,Yes,0.22201,125,676,0.19065,0.25336
2019,Bavaria,Direct migration background,No,0.77799,551,676,0.74664,0.80935
2019,Bavaria,Indirect migration background,No,0.94715,222,222,0.91765,0.97665
2019,Berlin,No migration background,Yes,0.30637,230,810,0.27461,0.33814
2019,Berlin,No migration background,No,0.69363,580,810,0.66186,0.72539
2019,Berlin,Direct migration background,No,0.87730,133,133,0.82133,0.93327
2019,Berlin,Indirect migration background,No,0.90761,57,57,0.83176,0.98345
2019,Brandenburg,No migration background,Yes,0.34435,340,1008,0.31501,0.37370
2019,Brandenburg,No migration background,No,0.65565,668,1008,0.62630,0.68499
2019,Brandenburg,Direct migration background,No,0.78219,59,59,0.67597,0.88842
2019,Mecklenburg-Western Pomerania,No migration background,Yes,0.39718,194,581,0.35736,0.43701
2019,Mecklenburg-Western Pomerania,No migration background,No,0.60282,387,581,0.56299,0.64264
2019,Saxony,No migration background,Yes,0.32702,481,1529,0.30350,0.35054
2019,Saxony,No migration background,No,0.67298,1048,1529,0.64946,0.69650
2019,Saxony,Direct migration background,No,0.82291,55,55,0.72110,0.92473
2019,Saxony,Indirect migration background,No,0.97515,32,32,0.92034,1.02995
2019,Saxony-Anhalt,No migration background,Yes,0.38597,303,831,0.35285,0.41909
2019,Saxony-Anhalt,No migration background,No,0.61403,528,831,0.58091,0.64715
2019,Saxony-Anhalt,Direct migration background,No,0.50157,35,35,0.33350,0.66964
2019,Thuringa,No migration background,Yes,0.31644,263,850,0.28516,0.34773
2019,Thuringa,No migration background,No,0.68356,587,850,0.65227,0.71484
2019,Thuringa,Direct migration background,No,0.86994,46,46,0.77167,0.96822
2021,Schleswig-Holstein,No migration background,Yes,0.22188,125,567,0.18765,0.25612
2021,Schleswig-Holstein,No migration background,No,0.77812,442,567,0.74388,0.81235
2021,Schleswig-Holstein,Direct migration background,No,0.67672,196,196,0.61107,0.74237
2021,Schleswig-Holstein,Indirect migration background,No,0.99700,32,32,0.97773,1.01626
2021,Hamburg,No migration background,Yes,0.26963,73,278,0.21737,0.32189
2021,Hamburg,No migration background,No,0.73037,205,278,0.67811,0.78263
2021,Hamburg,Direct migration background,No,0.78841,125,125,0.71652,0.86030
2021,Lower Saxony,No migration background,Yes,0.31122,370,1312,0.28616,0.33628
2021,Lower Saxony,No migration background,No,0.68878,942,1312,0.66372,0.71384
2021,Lower Saxony,Direct migration background,Yes,0.20418,66,488,0.16838,0.23998
2021,Lower Saxony,Direct migration background,No,0.79582,422,488,0.76002,0.83162
2021,Lower Saxony,Indirect migration background,No,0.93788,76,76,0.88325,0.99251
2021,Bremen,No migration background,No,0.73678,65,65,0.62889,0.84467
2021,Bremen,Direct migration background,No,0.92503,52,52,0.85276,0.99731
2021,North Rhine-Westphalia,No migration background,Yes,0.31358,713,2490,0.29535,0.33180
2021,North Rhine-Westphalia,No migration background,No,0.68642,1777,2490,0.66820,0.70465
2021,North Rhine-Westphalia,Direct migration background,Yes,0.18846,197,1373,0.16777,0.20916
2021,North Rhine-Westphalia,Direct migration background,No,0.81154,1176,1373,0.79084,0.83223
2021,North Rhine-Westphalia,Indirect migration background,No,0.84827,219,219,0.80064,0.89589
2021,Hesse,No migration background,Yes,0.30385,216,788,0.27172,0.33598
2021,Hesse,No migration background,No,0.69615,572,788,0.66402,0.72828
2021,Hesse,Direct migration background,Yes,0.30454,64,476,0.26315,0.34593
