year,regtyp,sampreg,region_origin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,Rural regions,West,Southern Europe,0.01245,143,1854,0.00740,0.01750
1990,Rural regions,West,Western Asia,0.00733,73,1854,0.00345,0.01122
1990,Rural regions,East,Germany,0.75529,2779,2820,0.73942,0.77116
1990,Rural regions,East,Eastern Europe,0.01253,41,2820,0.00842,0.01664
1991,Urban regions,West,Germany,0.71884,5284,7112,0.70839,0.72929
1991,Urban regions,West,Southern Europe,0.02667,925,7112,0.02292,0.03041
1991,Urban regions,West,Western Asia,0.02771,749,7112,0.02390,0.03153
1991,Urban regions,West,Eastern Europe,0.01491,110,7112,0.01209,0.01773
1991,Urban regions,West,Western Europe,0.00667,44,7112,0.00478,0.00856
1991,Urban regions,East,Germany,0.77328,1281,1281,0.75034,0.79622
1991,Rural regions,West,Germany,0.75651,1678,1888,0.73714,0.77587
1991,Rural regions,West,Southern Europe,0.01269,139,1888,0.00764,0.01774
1991,Rural regions,West,Western Asia,0.00749,71,1888,0.00360,0.01138
1991,Rural regions,East,Germany,0.77774,2632,2673,0.76198,0.79351
1991,Rural regions,East,Eastern Europe,0.01485,41,2673,0.01026,0.01943
1992,Urban regions,West,Germany,0.71300,5257,7034,0.70243,0.72357
1992,Urban regions,West,Southern Europe,0.02950,883,7034,0.02554,0.03345
1992,Urban regions,West,Western Asia,0.02979,736,7034,0.02581,0.03376
1992,Urban regions,West,Eastern Europe,0.01509,114,7034,0.01224,0.01794
1992,Urban regions,West,Western Europe,0.00736,44,7034,0.00536,0.00936
1992,Urban regions,East,Germany,0.78178,1273,1273,0.75908,0.80448
1992,Rural regions,West,Germany,0.75032,1664,1878,0.73074,0.76990
1992,Rural regions,West,Southern Europe,0.01536,142,1878,0.00980,0.02093
1992,Rural regions,West,Western Asia,0.00729,72,1878,0.00344,0.01114
1992,Rural regions,East,Germany,0.77835,2453,2496,0.76205,0.79465
1992,Rural regions,East,Eastern Europe,0.01682,43,2496,0.01178,0.02187
1993,Urban regions,West,Germany,0.70592,5274,6993,0.69524,0.71660
1993,Urban regions,West,Southern Europe,0.03241,862,6993,0.02826,0.03656
1993,Urban regions,West,Western Asia,0.03089,703,6993,0.02683,0.03494
1993,Urban regions,West,Eastern Europe,0.01494,113,6993,0.01210,0.01778
1993,Urban regions,West,Western Europe,0.00780,41,6993,0.00574,0.00987
1993,Urban regions,East,Germany,0.77820,1269,1269,0.75533,0.80106
1993,Rural regions,West,Germany,0.74809,1658,1876,0.72844,0.76774
1993,Rural regions,West,Southern Europe,0.01562,146,1876,0.01000,0.02123
1993,Rural regions,West,Western Asia,0.00834,72,1876,0.00422,0.01246
1993,Rural regions,East,Germany,0.77772,2425,2466,0.76130,0.79413
1993,Rural regions,East,Eastern Europe,0.01590,41,2466,0.01096,0.02084
1994,Urban regions,West,Germany,0.70178,5243,6881,0.69097,0.71259
1994,Urban regions,West,Southern Europe,0.03429,821,6881,0.02999,0.03859
1994,Urban regions,West,Western Asia,0.03188,664,6881,0.02773,0.03604
1994,Urban regions,West,Eastern Europe,0.01451,111,6881,0.01168,0.01733
1994,Urban regions,West,Western Europe,0.00820,42,6881,0.00607,0.01034
1994,Urban regions,East,Germany,0.78191,1263,1263,0.75912,0.80469
1994,Rural regions,West,Germany,0.74054,1640,1836,0.72049,0.76060
1994,Rural regions,West,Southern Europe,0.01655,142,1836,0.01071,0.02238
1994,Rural regions,West,Western Asia,0.00597,54,1836,0.00244,0.00949
1994,Rural regions,East,Germany,0.77560,2370,2412,0.75895,0.79225
1994,Rural regions,East,Eastern Europe,0.01746,42,2412,0.01223,0.02269
1995,Urban regions,West,Germany,0.67832,5255,7207,0.66753,0.68911
1995,Urban regions,West,Southern Europe,0.03282,814,7207,0.02871,0.03693
1995,Urban regions,West,Central Asia,0.00333,57,7207,0.00200,0.00466
1995,Urban regions,West,Western Asia,0.02900,659,7207,0.02513,0.03288
1995,Urban regions,West,Eastern Europe,0.03286,372,7207,0.02875,0.03698
1995,Urban regions,West,Western Europe,0.00829,50,7207,0.00620,0.01039
1995,Urban regions,East,Germany,0.79106,1174,1174,0.76779,0.81432
1995,Rural regions,West,Germany,0.71615,1700,1970,0.69623,0.73606
1995,Rural regions,West,Southern Europe,0.01390,138,1970,0.00873,0.01908
1995,Rural regions,West,Western Asia,0.00470,50,1970,0.00168,0.00772
1995,Rural regions,West,Eastern Europe,0.02772,82,1970,0.02047,0.03497
1995,Rural regions,East,Germany,0.77944,2376,2419,0.76291,0.79596
1995,Rural regions,East,Eastern Europe,0.01779,43,2419,0.01252,0.02306
1996,Urban regions,West,Germany,0.67940,5205,7041,0.66850,0.69030
1996,Urban regions,West,Southern Europe,0.03398,754,7041,0.02975,0.03822
1996,Urban regions,West,Central Asia,0.00358,61,7041,0.00218,0.00497
1996,Urban regions,West,Western Asia,0.02883,619,7041,0.02493,0.03274
1996,Urban regions,West,Eastern Europe,0.03192,352,7041,0.02781,0.03603
1996,Urban regions,West,Western Europe,0.00913,50,7041,0.00691,0.01135
1996,Urban regions,East,Germany,0.79338,1198,1198,0.77044,0.81632
1996,Rural regions,West,Germany,0.72143,1701,1965,0.70160,0.74125
1996,Rural regions,West,Southern Europe,0.01498,141,1965,0.00961,0.02035
1996,Rural regions,West,Western Asia,0.00425,46,1965,0.00137,0.00713
1996,Rural regions,West,Eastern Europe,0.02773,77,1965,0.02047,0.03499
1996,Rural regions,East,Germany,0.78389,2346,2388,0.76738,0.80041
1996,Rural regions,East,Eastern Europe,0.01901,42,2388,0.01353,0.02449
1997,Urban regions,West,Germany,0.68115,5175,6951,0.67020,0.69211
1997,Urban regions,West,Southern Europe,0.03544,721,6951,0.03109,0.03979
1997,Urban regions,West,Central Asia,0.00393,64,6951,0.00246,0.00540
1997,Urban regions,West,Western Asia,0.02912,587,6951,0.02517,0.03308
1997,Urban regions,West,Eastern Europe,0.03426,353,6951,0.02998,0.03853
1997,Urban regions,West,Western Europe,0.00938,51,6951,0.00711,0.01164
1997,Urban regions,East,Germany,0.80220,1172,1172,0.77939,0.82502
1997,Rural regions,West,Germany,0.71722,1677,1957,0.69726,0.73717
1997,Rural regions,West,Southern Europe,0.01537,133,1957,0.00991,0.02082
1997,Rural regions,West,Central Asia,0.00640,31,1957,0.00287,0.00994
1997,Rural regions,West,Western Asia,0.00387,39,1957,0.00112,0.00662
1997,Rural regions,West,Eastern Europe,0.03018,77,1957,0.02260,0.03776
1997,Rural regions,East,Germany,0.79259,2333,2375,0.77628,0.80890
1997,Rural regions,East,Eastern Europe,0.01929,42,2375,0.01376,0.02482
1998,Urban regions,West,Germany,0.68746,6082,7807,0.67718,0.69775
1998,Urban regions,West,Southern Europe,0.03628,682,7807,0.03213,0.04043
1998,Urban regions,West,Central Asia,0.00622,81,7807,0.00448,0.00796
1998,Urban regions,West,Western Asia,0.02942,541,7807,0.02567,0.03317
1998,Urban regions,West,Eastern Europe,0.03307,370,7807,0.02910,0.03704
1998,Urban regions,West,Western Europe,0.00839,51,7807,0.00637,0.01041
1998,Urban regions,East,Germany,0.80832,1223,1223,0.78625,0.83039
1998,Rural regions,West,Germany,0.71930,2012,2249,0.70072,0.73787
1998,Rural regions,West,Southern Europe,0.01359,108,2249,0.00880,0.01838
1998,Rural regions,West,Western Asia,0.00526,42,2249,0.00227,0.00825
1998,Rural regions,West,Eastern Europe,0.02869,87,2249,0.02179,0.03559
1998,Rural regions,East,Germany,0.79980,2524,2569,0.78432,0.81528
1998,Rural regions,East,Eastern Europe,0.01900,45,2569,0.01372,0.02428
1999,Urban regions,West,Germany,0.68855,5843,7473,0.67805,0.69905
1999,Urban regions,West,Southern Europe,0.03514,612,7473,0.03096,0.03931
1999,Urban regions,West,Central Asia,0.00661,81,7473,0.00478,0.00845
1999,Urban regions,West,Western Asia,0.03042,521,7473,0.02653,0.03431
1999,Urban regions,West,Eastern Europe,0.03623,369,7473,0.03199,0.04046
1999,Urban regions,West,Western Europe,0.00898,47,7473,0.00684,0.01112
1999,Urban regions,East,Germany,0.82168,1208,1208,0.80008,0.84327
1999,Rural regions,West,Germany,0.72566,1953,2170,0.70688,0.74444
1999,Rural regions,West,Southern Europe,0.01301,96,2170,0.00824,0.01778
1999,Rural regions,West,Western Asia,0.00549,42,2170,0.00238,0.00860
1999,Rural regions,West,Eastern Europe,0.02920,79,2170,0.02212,0.03629
1999,Rural regions,East,Germany,0.80846,2466,2509,0.79306,0.82386
1999,Rural regions,East,Eastern Europe,0.01800,43,2509,0.01280,0.02321
2000,Urban regions,West,Germany,0.68906,11212,13654,0.68130,0.69683
2000,Urban regions,West,Southern Asia,0.00169,33,13654,0.00100,0.00238
2000,Urban regions,West,Southern Europe,0.03114,730,13654,0.02822,0.03405
2000,Urban regions,West,Central Asia,0.00779,150,13654,0.00632,0.00927
2000,Urban regions,West,Western Asia,0.02841,655,13654,0.02562,0.03120
2000,Urban regions,West,Eastern Europe,0.04163,727,13654,0.03828,0.04498
2000,Urban regions,West,Northern Europe,0.00285,32,13654,0.00196,0.00375
2000,Urban regions,West,Western Europe,0.00979,115,13654,0.00814,0.01144
2000,Urban regions,East,Germany,0.82008,1809,1809,0.80238,0.83779
2000,Rural regions,West,Germany,0.72684,3892,4281,0.71349,0.74019
2000,Rural regions,West,Southern Europe,0.01058,101,4281,0.00751,0.01365
2000,Rural regions,West,Central Asia,0.01201,71,4281,0.00875,0.01527
2000,Rural regions,West,Western Asia,0.00881,69,4281,0.00601,0.01161
2000,Rural regions,West,Eastern Europe,0.02826,148,4281,0.02329,0.03322
2000,Rural regions,East,Germany,0.82412,3894,3955,0.81225,0.83599
2000,Rural regions,East,Eastern Europe,0.01573,61,3955,0.01185,0.01961
2001,Urban regions,West,Germany,0.69076,10215,12367,0.68261,0.69890
2001,Urban regions,West,Southern Asia,0.00197,31,12367,0.00119,0.00275
2001,Urban regions,West,Southern Europe,0.02953,649,12367,0.02655,0.03251
2001,Urban regions,West,Central Asia,0.00950,149,12367,0.00779,0.01122
2001,Urban regions,West,Western Asia,0.02916,599,12367,0.02619,0.03212
2001,Urban regions,West,Eastern Europe,0.03930,628,12367,0.03587,0.04272
2001,Urban regions,West,Western Europe,0.00922,96,12367,0.00753,0.01090
2001,Urban regions,East,Germany,0.83569,1717,1717,0.81815,0.85322
2001,Rural regions,West,Germany,0.73023,3477,3824,0.71616,0.74430
2001,Rural regions,West,Southern Europe,0.01060,91,3824,0.00736,0.01385
2001,Rural regions,West,Central Asia,0.01256,65,3824,0.00903,0.01609
2001,Rural regions,West,Western Asia,0.00905,62,3824,0.00604,0.01205
2001,Rural regions,West,Eastern Europe,0.02691,129,3824,0.02178,0.03204
2001,Rural regions,East,Germany,0.83187,3596,3649,0.81973,0.84400
2001,Rural regions,East,Eastern Europe,0.01519,53,3649,0.01122,0.01915
2002,Urban regions,West,Germany,0.68847,11248,13307,0.68060,0.69634
2002,Urban regions,West,Southern Europe,0.03003,596,13307,0.02713,0.03293
2002,Urban regions,West,Central Asia,0.01008,133,13307,0.00838,0.01177
2002,Urban regions,West,Western Asia,0.03052,562,13307,0.02760,0.03345
2002,Urban regions,West,Eastern Europe,0.04114,618,13307,0.03777,0.04452
2002,Urban regions,West,Northern Europe,0.00234,31,13307,0.00152,0.00316
2002,Urban regions,West,Western Europe,0.00939,119,13307,0.00775,0.01103
2002,Urban regions,East,Germany,0.84319,1742,1742,0.82611,0.86027
2002,Rural regions,West,Germany,0.73066,3668,3988,0.71689,0.74443
2002,Rural regions,West,Southern Europe,0.01195,81,3988,0.00857,0.01532
2002,Rural regions,West,Central Asia,0.01456,65,3988,0.01084,0.01828
2002,Rural regions,West,Western Asia,0.00872,55,3988,0.00584,0.01161
2002,Rural regions,West,Eastern Europe,0.02467,119,3988,0.01986,0.02949
2002,Rural regions,East,Germany,0.83801,3572,3623,0.82601,0.85001
2002,Rural regions,East,Eastern Europe,0.01530,51,3623,0.01131,0.01930
2003,Urban regions,West,Germany,0.68899,10865,12775,0.68096,0.69701
2003,Urban regions,West,Southern Europe,0.02765,530,12775,0.02481,0.03050
2003,Urban regions,West,Central Asia,0.00953,126,12775,0.00785,0.01122
2003,Urban regions,West,Western Asia,0.03054,524,12775,0.02756,0.03352
2003,Urban regions,West,Eastern Europe,0.04072,585,12775,0.03729,0.04414
2003,Urban regions,West,Northern Europe,0.00295,34,12775,0.00201,0.00389
2003,Urban regions,West,Western Europe,0.00918,111,12775,0.00753,0.01084
2003,Urban regions,East,Germany,0.85821,1738,1738,0.84181,0.87462
2003,Rural regions,West,Germany,0.73116,3442,3749,0.71697,0.74536
2003,Rural regions,West,Southern Europe,0.01454,85,3749,0.01071,0.01837
2003,Rural regions,West,Central Asia,0.01303,60,3749,0.00940,0.01666
2003,Rural regions,West,Western Asia,0.00722,40,3749,0.00451,0.00993
2003,Rural regions,West,Eastern Europe,0.02890,122,3749,0.02353,0.03426
2003,Rural regions,East,Germany,0.84052,3502,3547,0.82847,0.85257
2003,Rural regions,East,Eastern Europe,0.01277,45,3547,0.00908,0.01647
2004,Urban regions,West,Germany,0.68809,10542,12407,0.67994,0.69624
2004,Urban regions,West,Southern Europe,0.03000,512,12407,0.02700,0.03300
2004,Urban regions,West,Central Asia,0.01107,131,12407,0.00923,0.01291
2004,Urban regions,West,Western Asia,0.03085,501,12407,0.02780,0.03389
2004,Urban regions,West,Eastern Europe,0.04113,579,12407,0.03763,0.04462
2004,Urban regions,West,Northern Europe,0.00273,32,12407,0.00181,0.00364
2004,Urban regions,West,Western Europe,0.00996,110,12407,0.00821,0.01171
2004,Urban regions,East,Germany,0.86553,1739,1739,0.84949,0.88157
2004,Rural regions,West,Germany,0.73980,3412,3707,0.72567,0.75392
2004,Rural regions,West,Southern Europe,0.01535,83,3707,0.01139,0.01931
2004,Rural regions,West,Central Asia,0.01288,58,3707,0.00925,0.01651
2004,Rural regions,West,Western Asia,0.00911,43,3707,0.00605,0.01217
2004,Rural regions,West,Eastern Europe,0.02517,111,3707,0.02013,0.03021
2004,Rural regions,East,Germany,0.84545,3383,3425,0.83334,0.85755
2004,Rural regions,East,Eastern Europe,0.01250,42,3425,0.00878,0.01623
2005,Urban regions,West,Germany,0.69354,10143,11886,0.68525,0.70183
2005,Urban regions,West,Southern Europe,0.03155,478,11886,0.02840,0.03469
2005,Urban regions,West,Central Asia,0.01159,126,11886,0.00966,0.01351
2005,Urban regions,West,Western Asia,0.03086,472,11886,0.02775,0.03396
2005,Urban regions,West,Eastern Europe,0.03983,535,11886,0.03631,0.04334
2005,Urban regions,West,Northern Europe,0.00315,31,11886,0.00214,0.00416
2005,Urban regions,West,Western Europe,0.00998,101,11886,0.00819,0.01177
2005,Urban regions,East,Germany,0.85650,1679,1679,0.83972,0.87327
2005,Rural regions,West,Germany,0.74380,3250,3518,0.72937,0.75823
2005,Rural regions,West,Southern Europe,0.01509,71,3518,0.01106,0.01912
2005,Rural regions,West,Central Asia,0.01169,51,3518,0.00814,0.01524
2005,Rural regions,West,Western Asia,0.01009,43,3518,0.00679,0.01339
2005,Rural regions,West,Eastern Europe,0.02504,103,3518,0.01988,0.03020
2005,Rural regions,East,Germany,0.84673,3259,3299,0.83444,0.85903
2005,Rural regions,East,Eastern Europe,0.01152,40,3299,0.00788,0.01517
2006,Urban regions,West,Germany,0.69567,10975,12659,0.68766,0.70369
2006,Urban regions,West,Southern Europe,0.03029,430,12659,0.02730,0.03327
2006,Urban regions,West,Central Asia,0.01225,141,12659,0.01033,0.01417
2006,Urban regions,West,Western Asia,0.03178,443,12659,0.02872,0.03483
2006,Urban regions,West,Eastern Europe,0.03937,562,12659,0.03599,0.04276
2006,Urban regions,West,Western Europe,0.01019,108,12659,0.00844,0.01194
2006,Urban regions,East,Germany,0.85797,1746,1746,0.84159,0.87435
2006,Rural regions,West,Germany,0.74035,3655,3932,0.72665,0.75406
2006,Rural regions,West,Southern Europe,0.01670,71,3932,0.01270,0.02071
2006,Rural regions,West,Central Asia,0.01041,49,3932,0.00724,0.01358
2006,Rural regions,West,Western Asia,0.00827,39,3932,0.00544,0.01110
2006,Rural regions,West,Eastern Europe,0.02649,118,3932,0.02147,0.03151
2006,Rural regions,East,Germany,0.85632,3510,3553,0.84478,0.86785
2006,Rural regions,East,Eastern Europe,0.01091,43,3553,0.00749,0.01432
2007,Urban regions,West,Germany,0.70221,10305,11814,0.69396,0.71045
2007,Urban regions,West,Southern Europe,0.03145,382,11814,0.02830,0.03460
2007,Urban regions,West,Central Asia,0.01127,135,11814,0.00937,0.01318
2007,Urban regions,West,Western Asia,0.02948,381,11814,0.02643,0.03253
2007,Urban regions,West,Eastern Europe,0.03802,509,11814,0.03457,0.04147
2007,Urban regions,West,Western Europe,0.01031,102,11814,0.00849,0.01214
2007,Urban regions,East,Germany,0.86748,1664,1664,0.85118,0.88377
2007,Rural regions,West,Germany,0.74023,3413,3681,0.72606,0.75439
2007,Rural regions,West,Southern Europe,0.02234,73,3681,0.01757,0.02712
2007,Rural regions,West,Central Asia,0.01124,41,3681,0.00784,0.01465
2007,Rural regions,West,Western Asia,0.00966,41,3681,0.00650,0.01282
2007,Rural regions,West,Eastern Europe,0.02991,113,3681,0.02441,0.03542
2007,Rural regions,East,Germany,0.86655,3335,3372,0.85507,0.87803
2007,Rural regions,East,Eastern Europe,0.00998,37,3372,0.00662,0.01333
2008,Urban regions,West,Germany,0.70698,9714,11059,0.69850,0.71546
2008,Urban regions,West,Southern Europe,0.03368,360,11059,0.03031,0.03704
2008,Urban regions,West,Central Asia,0.01070,117,11059,0.00878,0.01261
2008,Urban regions,West,Western Asia,0.02742,323,11059,0.02437,0.03046
2008,Urban regions,West,Eastern Europe,0.03681,452,11059,0.03330,0.04032
2008,Urban regions,West,Western Europe,0.01039,93,11059,0.00850,0.01228
2008,Urban regions,East,Germany,0.86565,1598,1598,0.84892,0.88237
2008,Rural regions,West,Germany,0.75061,3218,3459,0.73619,0.76503
2008,Rural regions,West,Southern Europe,0.02040,63,3459,0.01569,0.02511
2008,Rural regions,West,Central Asia,0.01420,43,3459,0.01026,0.01814
2008,Rural regions,West,Western Asia,0.01050,39,3459,0.00711,0.01390
2008,Rural regions,West,Eastern Europe,0.02662,96,3459,0.02125,0.03198
2008,Rural regions,East,Germany,0.86477,3131,3164,0.85285,0.87669
2008,Rural regions,East,Eastern Europe,0.00873,33,3164,0.00549,0.01197
2009,Urban regions,West,Germany,0.71679,9031,10206,0.70804,0.72553
2009,Urban regions,West,Southern Europe,0.03366,319,10206,0.03016,0.03716
2009,Urban regions,West,Central Asia,0.01035,105,10206,0.00839,0.01232
2009,Urban regions,West,Western Asia,0.02525,263,10206,0.02221,0.02829
2009,Urban regions,West,Eastern Europe,0.03551,403,10206,0.03192,0.03910
2009,Urban regions,West,Western Europe,0.01026,85,10206,0.00831,0.01222
2009,Urban regions,East,Germany,0.86728,1509,1509,0.85015,0.88440
2009,Rural regions,West,Germany,0.75546,3061,3282,0.74075,0.77016
2009,Rural regions,West,Southern Europe,0.01956,56,3282,0.01482,0.02430
2009,Rural regions,West,Central Asia,0.01319,38,3282,0.00928,0.01709
2009,Rural regions,West,Western Asia,0.01297,41,3282,0.00910,0.01685
2009,Rural regions,West,Eastern Europe,0.02622,86,3282,0.02075,0.03168
2009,Rural regions,East,Germany,0.85188,2986,3019,0.83921,0.86455
2009,Rural regions,East,Eastern Europe,0.00835,33,3019,0.00510,0.01159
2010,Urban regions,West,Germany,0.70400,11697,13908,0.69641,0.71158
2010,Urban regions,West,Northern Africa,0.00097,32,13908,0.00045,0.00149
2010,Urban regions,West,Southern Asia,0.00461,77,13908,0.00348,0.00574
2010,Urban regions,West,Southern Europe,0.03624,481,13908,0.03314,0.03935
2010,Urban regions,West,Central Asia,0.01192,217,13908,0.01012,0.01373
2010,Urban regions,West,Western Asia,0.02535,455,13908,0.02273,0.02796
2010,Urban regions,West,Eastern Europe,0.03783,663,13908,0.03466,0.04100
2010,Urban regions,West,Northern Europe,0.00281,53,13908,0.00193,0.00369
2010,Urban regions,West,Western Europe,0.01268,130,13908,0.01082,0.01454
2010,Urban regions,West,Sub-Saharan Africa,0.00194,55,13908,0.00121,0.00267
2010,Urban regions,West,Latin America and the Caribbean,0.00380,48,13908,0.00278,0.00483
2010,Urban regions,East,Germany,0.86398,1845,1880,0.84848,0.87948
2010,Urban regions,East,Eastern Europe,0.01474,35,1880,0.00929,0.02019
2010,Rural regions,West,Germany,0.73334,4253,4711,0.72071,0.74597
2010,Rural regions,West,Southern Europe,0.02511,96,4711,0.02064,0.02958
2010,Rural regions,West,Central Asia,0.01524,109,4711,0.01174,0.01873
2010,Rural regions,West,Western Asia,0.01245,72,4711,0.00928,0.01562
2010,Rural regions,West,Eastern Europe,0.03374,181,4711,0.02858,0.03889
2010,Rural regions,East,Germany,0.86373,3536,3581,0.85249,0.87497
2010,Rural regions,East,Eastern Europe,0.00921,45,3581,0.00608,0.01234
2011,Urban regions,West,Germany,0.70736,13853,16321,0.70038,0.71434
2011,Urban regions,West,Northern Africa,0.00144,37,16321,0.00086,0.00202
2011,Urban regions,West,Northern America,0.00119,33,16321,0.00066,0.00172
2011,Urban regions,West,Southern Asia,0.00352,72,16321,0.00261,0.00443
2011,Urban regions,West,South-Eastern Asia,0.00247,39,16321,0.00171,0.00324
2011,Urban regions,West,Southern Europe,0.03063,489,16321,0.02798,0.03327
2011,Urban regions,West,Central Asia,0.01285,268,16321,0.01112,0.01457
2011,Urban regions,West,Western Asia,0.02153,422,16321,0.01931,0.02376
2011,Urban regions,West,Eastern Europe,0.04165,779,16321,0.03859,0.04472
2011,Urban regions,West,Northern Europe,0.00289,60,16321,0.00206,0.00371
2011,Urban regions,West,Western Europe,0.01201,157,16321,0.01034,0.01368
2011,Urban regions,West,Sub-Saharan Africa,0.00194,57,16321,0.00126,0.00261
2011,Urban regions,West,Latin America and the Caribbean,0.00345,55,16321,0.00255,0.00435
2011,Urban regions,East,Germany,0.84884,2120,2161,0.83374,0.86395
2011,Urban regions,East,Eastern Europe,0.01678,41,2161,0.01136,0.02220
2011,Rural regions,West,Germany,0.72914,5460,6077,0.71797,0.74031
2011,Rural regions,West,Southern Europe,0.01785,107,6077,0.01452,0.02118
2011,Rural regions,West,Central Asia,0.01862,140,6077,0.01522,0.02201
2011,Rural regions,West,Western Asia,0.01134,75,6077,0.00867,0.01400
2011,Rural regions,West,Eastern Europe,0.03859,257,6077,0.03374,0.04343
2011,Rural regions,West,Western Europe,0.00881,38,6077,0.00646,0.01116
2011,Rural regions,East,Germany,0.85636,4094,4158,0.84570,0.86703
2011,Rural regions,East,Eastern Europe,0.01076,64,4158,0.00763,0.01390
2012,Urban regions,West,Germany,0.70280,13440,15743,0.69566,0.70994
2012,Urban regions,West,Northern Africa,0.00103,35,15743,0.00053,0.00154
2012,Urban regions,West,Northern America,0.00153,33,15743,0.00092,0.00214
2012,Urban regions,West,Southern Asia,0.00339,63,15743,0.00248,0.00430
2012,Urban regions,West,South-Eastern Asia,0.00237,32,15743,0.00161,0.00313
2012,Urban regions,West,Southern Europe,0.03178,462,15743,0.02904,0.03452
2012,Urban regions,West,Central Asia,0.01335,259,15743,0.01156,0.01514
2012,Urban regions,West,Western Asia,0.02136,367,15743,0.01910,0.02362
2012,Urban regions,West,Eastern Europe,0.04424,748,15743,0.04103,0.04745
2012,Urban regions,West,Northern Europe,0.00305,55,15743,0.00219,0.00392
2012,Urban regions,West,Western Europe,0.01346,155,15743,0.01166,0.01526
2012,Urban regions,West,Sub-Saharan Africa,0.00231,45,15743,0.00156,0.00306
2012,Urban regions,West,Latin America and the Caribbean,0.00295,49,15743,0.00210,0.00380
2012,Urban regions,East,Germany,0.84673,2054,2091,0.83129,0.86218
2012,Urban regions,East,Eastern Europe,0.01523,37,2091,0.00998,0.02048
2012,Rural regions,West,Germany,0.72654,5446,6066,0.71532,0.73776
2012,Rural regions,West,Southern Europe,0.01762,90,6066,0.01431,0.02094
2012,Rural regions,West,Central Asia,0.02168,144,6066,0.01802,0.02535
2012,Rural regions,West,Western Asia,0.00873,63,6066,0.00639,0.01108
2012,Rural regions,West,Eastern Europe,0.04590,274,6066,0.04064,0.05117
