"plb0022_h","year","bula_h","migback","n","percent","lower_confidence","upper_confidence"
"Voll erwerbstaetig","1984","Baden-Wuerttemberg","direkter Migrationshintergrund","567","0.589468569739844","0.557185918316403","0.621751221163284"
"Voll erwerbstaetig","1984","Baden-Wuerttemberg","indirekter Migrationshintergrund","","","",""
"Voll erwerbstaetig","1984","Bayern","kein Migrationshintergrund","725","0.42204779522711","0.398019906534266","0.446075683919954"
"Voll erwerbstaetig","1984","Bayern","direkter Migrationshintergrund","270","0.478033252397727","0.432385473859554","0.523681030935901"
"Voll erwerbstaetig","1984","Bayern","indirekter Migrationshintergrund","","","",""
"Voll erwerbstaetig","1984","Saarland","kein Migrationshintergrund","","","",""
"Voll erwerbstaetig","1984","Saarland","direkter Migrationshintergrund","","","",""
"Voll erwerbstaetig","1984","Saarland","indirekter Migrationshintergrund","","","",""
"Voll erwerbstaetig","1984","Berlin","kein Migrationshintergrund","142","0.448690676430939","0.391644327174355","0.505737025687523"
"Voll erwerbstaetig","1984","Berlin","direkter Migrationshintergrund","75","0.631637588964879","0.54460563693616","0.718669540993597"
"Voll erwerbstaetig","1984","Berlin","indirekter Migrationshintergrund","","","",""
"Voll erwerbstaetig","1984","Brandenburg","kein Migrationshintergrund","","","",""
"Voll erwerbstaetig","1984","Brandenburg","direkter Migrationshintergrund","","","",""
"Voll erwerbstaetig","1984","Brandenburg","indirekter Migrationshintergrund","","","",""
"Voll erwerbstaetig","1984","Mecklenburg-Vorpommern","kein Migrationshintergrund","","","",""
"Voll erwerbstaetig","1984","Mecklenburg-Vorpommern","direkter Migrationshintergrund","","","",""
"Voll erwerbstaetig","1984","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","","","",""
"Voll erwerbstaetig","1984","Sachsen","kein Migrationshintergrund","","","",""
"Voll erwerbstaetig","1984","Sachsen","direkter Migrationshintergrund","","","",""
"Voll erwerbstaetig","1984","Sachsen","indirekter Migrationshintergrund","","","",""
"Voll erwerbstaetig","1984","Sachsen-Anhalt","kein Migrationshintergrund","","","",""
"Voll erwerbstaetig","1984","Sachsen-Anhalt","direkter Migrationshintergrund","","","",""
"Voll erwerbstaetig","1984","Sachsen-Anhalt","indirekter Migrationshintergrund","","","",""
"Voll erwerbstaetig","1984","Thueringen","kein Migrationshintergrund","","","",""
"Voll erwerbstaetig","1984","Thueringen","direkter Migrationshintergrund","","","",""
"Voll erwerbstaetig","1984","Thueringen","indirekter Migrationshintergrund","","","",""
"Teilzeitbeschaeftigung","1984","Schleswig-Holstein","kein Migrationshintergrund","30","0.0782994511580931","0.0498280185686082","0.106770883747578"
"Teilzeitbeschaeftigung","1984","Schleswig-Holstein","direkter Migrationshintergrund","","","",""
"Teilzeitbeschaeftigung","1984","Schleswig-Holstein","indirekter Migrationshintergrund","","","",""
"Teilzeitbeschaeftigung","1984","Hamburg","kein Migrationshintergrund","","","",""
"Teilzeitbeschaeftigung","1984","Hamburg","direkter Migrationshintergrund","","","",""
"Teilzeitbeschaeftigung","1984","Hamburg","indirekter Migrationshintergrund","","","",""
"Teilzeitbeschaeftigung","1984","Niedersachsen","kein Migrationshintergrund","65","0.056838903388297","0.042685290334666","0.070992516441928"
"Teilzeitbeschaeftigung","1984","Niedersachsen","direkter Migrationshintergrund","","","",""
"Teilzeitbeschaeftigung","1984","Niedersachsen","indirekter Migrationshintergrund","","","",""
"Teilzeitbeschaeftigung","1984","Bremen","kein Migrationshintergrund","","","",""
"Teilzeitbeschaeftigung","1984","Bremen","direkter Migrationshintergrund","","","",""
"Teilzeitbeschaeftigung","1984","Bremen","indirekter Migrationshintergrund","","","",""
"Teilzeitbeschaeftigung","1984","Nordrhein-Westfalen","kein Migrationshintergrund","128","0.0507733891792223","0.0417522700092598","0.0597945083491849"
"Teilzeitbeschaeftigung","1984","Nordrhein-Westfalen","direkter Migrationshintergrund","","","",""
"Teilzeitbeschaeftigung","1984","Nordrhein-Westfalen","indirekter Migrationshintergrund","","","",""
"Teilzeitbeschaeftigung","1984","Hessen","kein Migrationshintergrund","58","0.0691870236789029","0.0512275358289882","0.0871465115288177"
"Teilzeitbeschaeftigung","1984","Hessen","direkter Migrationshintergrund","","","",""
"Teilzeitbeschaeftigung","1984","Hessen","indirekter Migrationshintergrund","","","",""
"Teilzeitbeschaeftigung","1984","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","","","",""
"Teilzeitbeschaeftigung","1984","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","","","",""
"Teilzeitbeschaeftigung","1984","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","","","",""
"Teilzeitbeschaeftigung","1984","Baden-Wuerttemberg","kein Migrationshintergrund","91","0.0612274885927875","0.0484432807785893","0.0740116964069858"
"Teilzeitbeschaeftigung","1984","Baden-Wuerttemberg","direkter Migrationshintergrund","42","0.0743228435280966","0.0571098424640404","0.0915358445921529"
"Teilzeitbeschaeftigung","1984","Baden-Wuerttemberg","indirekter Migrationshintergrund","","","",""
"Teilzeitbeschaeftigung","1984","Bayern","kein Migrationshintergrund","93","0.0515769354122582","0.0408168021139268","0.0623370687105897"
"Teilzeitbeschaeftigung","1984","Bayern","direkter Migrationshintergrund","","","",""
"Teilzeitbeschaeftigung","1984","Bayern","indirekter Migrationshintergrund","","","",""
"Teilzeitbeschaeftigung","1984","Saarland","kein Migrationshintergrund","","","",""
"Teilzeitbeschaeftigung","1984","Saarland","direkter Migrationshintergrund","","","",""
"Teilzeitbeschaeftigung","1984","Saarland","indirekter Migrationshintergrund","","","",""
"Teilzeitbeschaeftigung","1984","Berlin","kein Migrationshintergrund","","","",""
"Teilzeitbeschaeftigung","1984","Berlin","direkter Migrationshintergrund","","","",""
"Teilzeitbeschaeftigung","1984","Berlin","indirekter Migrationshintergrund","","","",""
"Teilzeitbeschaeftigung","1984","Brandenburg","kein Migrationshintergrund","","","",""
"Teilzeitbeschaeftigung","1984","Brandenburg","direkter Migrationshintergrund","","","",""
"Teilzeitbeschaeftigung","1984","Brandenburg","indirekter Migrationshintergrund","","","",""
"Teilzeitbeschaeftigung","1984","Mecklenburg-Vorpommern","kein Migrationshintergrund","","","",""
"Teilzeitbeschaeftigung","1984","Mecklenburg-Vorpommern","direkter Migrationshintergrund","","","",""
"Teilzeitbeschaeftigung","1984","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","","","",""
"Teilzeitbeschaeftigung","1984","Sachsen","kein Migrationshintergrund","","","",""
"Teilzeitbeschaeftigung","1984","Sachsen","direkter Migrationshintergrund","","","",""
"Teilzeitbeschaeftigung","1984","Sachsen","indirekter Migrationshintergrund","","","",""
"Teilzeitbeschaeftigung","1984","Sachsen-Anhalt","kein Migrationshintergrund","","","",""
"Teilzeitbeschaeftigung","1984","Sachsen-Anhalt","direkter Migrationshintergrund","","","",""
"Teilzeitbeschaeftigung","1984","Sachsen-Anhalt","indirekter Migrationshintergrund","","","",""
"Teilzeitbeschaeftigung","1984","Thueringen","kein Migrationshintergrund","","","",""
"Teilzeitbeschaeftigung","1984","Thueringen","direkter Migrationshintergrund","","","",""
"Teilzeitbeschaeftigung","1984","Thueringen","indirekter Migrationshintergrund","","","",""
"Ausbildung/Lehre","1984","Schleswig-Holstein","kein Migrationshintergrund","","","",""
"Ausbildung/Lehre","1984","Schleswig-Holstein","direkter Migrationshintergrund","","","",""
"Ausbildung/Lehre","1984","Schleswig-Holstein","indirekter Migrationshintergrund","","","",""
"Ausbildung/Lehre","1984","Hamburg","kein Migrationshintergrund","","","",""
"Ausbildung/Lehre","1984","Hamburg","direkter Migrationshintergrund","","","",""
"Ausbildung/Lehre","1984","Hamburg","indirekter Migrationshintergrund","","","",""
"Ausbildung/Lehre","1984","Niedersachsen","kein Migrationshintergrund","45","0.0429852969492476","0.0305867496154522","0.055383844283043"
"Ausbildung/Lehre","1984","Niedersachsen","direkter Migrationshintergrund","","","",""
"Ausbildung/Lehre","1984","Niedersachsen","indirekter Migrationshintergrund","","","",""
"Ausbildung/Lehre","1984","Bremen","kein Migrationshintergrund","","","",""
"Ausbildung/Lehre","1984","Bremen","direkter Migrationshintergrund","","","",""
"Ausbildung/Lehre","1984","Bremen","indirekter Migrationshintergrund","","","",""
"Ausbildung/Lehre","1984","Nordrhein-Westfalen","kein Migrationshintergrund","72","0.0294826738252256","0.0225317509316088","0.0364335967188423"
"Ausbildung/Lehre","1984","Nordrhein-Westfalen","direkter Migrationshintergrund","","","",""
"Ausbildung/Lehre","1984","Nordrhein-Westfalen","indirekter Migrationshintergrund","","","",""
"Ausbildung/Lehre","1984","Hessen","kein Migrationshintergrund","","","",""
"Ausbildung/Lehre","1984","Hessen","direkter Migrationshintergrund","","","",""
"Ausbildung/Lehre","1984","Hessen","indirekter Migrationshintergrund","","","",""
"Ausbildung/Lehre","1984","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","","","",""
"Ausbildung/Lehre","1984","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","","","",""
"Ausbildung/Lehre","1984","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","","","",""
"Ausbildung/Lehre","1984","Baden-Wuerttemberg","kein Migrationshintergrund","50","0.0341914788500207","0.0245014543401156","0.0438815033599258"
"Ausbildung/Lehre","1984","Baden-Wuerttemberg","direkter Migrationshintergrund","","","",""
"Ausbildung/Lehre","1984","Baden-Wuerttemberg","indirekter Migrationshintergrund","","","",""
"Ausbildung/Lehre","1984","Bayern","kein Migrationshintergrund","69","0.0397370182687551","0.0302335623928201","0.04924047414469"
"Ausbildung/Lehre","1984","Bayern","direkter Migrationshintergrund","","","",""
"Ausbildung/Lehre","1984","Bayern","indirekter Migrationshintergrund","","","",""
"Ausbildung/Lehre","1984","Saarland","kein Migrationshintergrund","","","",""
"Ausbildung/Lehre","1984","Saarland","direkter Migrationshintergrund","","","",""
"Ausbildung/Lehre","1984","Saarland","indirekter Migrationshintergrund","","","",""
"Ausbildung/Lehre","1984","Berlin","kein Migrationshintergrund","","","",""
"Ausbildung/Lehre","1984","Berlin","direkter Migrationshintergrund","","","",""
"Ausbildung/Lehre","1984","Berlin","indirekter Migrationshintergrund","","","",""
"Ausbildung/Lehre","1984","Brandenburg","kein Migrationshintergrund","","","",""
"Ausbildung/Lehre","1984","Brandenburg","direkter Migrationshintergrund","","","",""
"Ausbildung/Lehre","1984","Brandenburg","indirekter Migrationshintergrund","","","",""
"Ausbildung/Lehre","1984","Mecklenburg-Vorpommern","kein Migrationshintergrund","","","",""
"Ausbildung/Lehre","1984","Mecklenburg-Vorpommern","direkter Migrationshintergrund","","","",""
"Ausbildung/Lehre","1984","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","","","",""
"Ausbildung/Lehre","1984","Sachsen","kein Migrationshintergrund","","","",""
"Ausbildung/Lehre","1984","Sachsen","direkter Migrationshintergrund","","","",""
"Ausbildung/Lehre","1984","Sachsen","indirekter Migrationshintergrund","","","",""
"Ausbildung/Lehre","1984","Sachsen-Anhalt","kein Migrationshintergrund","","","",""
"Ausbildung/Lehre","1984","Sachsen-Anhalt","direkter Migrationshintergrund","","","",""
"Ausbildung/Lehre","1984","Sachsen-Anhalt","indirekter Migrationshintergrund","","","",""
"Ausbildung/Lehre","1984","Thueringen","kein Migrationshintergrund","","","",""
"Ausbildung/Lehre","1984","Thueringen","direkter Migrationshintergrund","","","",""
"Ausbildung/Lehre","1984","Thueringen","indirekter Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","1984","Schleswig-Holstein","kein Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","1984","Schleswig-Holstein","direkter Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","1984","Schleswig-Holstein","indirekter Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","1984","Hamburg","kein Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","1984","Hamburg","direkter Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","1984","Hamburg","indirekter Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","1984","Niedersachsen","kein Migrationshintergrund","35","0.0293956986005957","0.0190701167799542","0.0397212804212373"
"Geringfuegig erwerbstaetig","1984","Niedersachsen","direkter Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","1984","Niedersachsen","indirekter Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","1984","Bremen","kein Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","1984","Bremen","direkter Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","1984","Bremen","indirekter Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","1984","Nordrhein-Westfalen","kein Migrationshintergrund","69","0.0280360165768058","0.0212527227310373","0.0348193104225743"
"Geringfuegig erwerbstaetig","1984","Nordrhein-Westfalen","direkter Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","1984","Nordrhein-Westfalen","indirekter Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","1984","Hessen","kein Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","1984","Hessen","direkter Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","1984","Hessen","indirekter Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","1984","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","1984","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","1984","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","1984","Baden-Wuerttemberg","kein Migrationshintergrund","44","0.0304242625069339","0.0212658264845835","0.0395826985292843"
"Geringfuegig erwerbstaetig","1984","Baden-Wuerttemberg","direkter Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","1984","Baden-Wuerttemberg","indirekter Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","1984","Bayern","kein Migrationshintergrund","55","0.0340592161780018","0.0252348929569222","0.0428835393990814"
"Geringfuegig erwerbstaetig","1984","Bayern","direkter Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","1984","Bayern","indirekter Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","1984","Saarland","kein Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","1984","Saarland","direkter Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","1984","Saarland","indirekter Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","1984","Berlin","kein Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","1984","Berlin","direkter Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","1984","Berlin","indirekter Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","1984","Brandenburg","kein Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","1984","Brandenburg","direkter Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","1984","Brandenburg","indirekter Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","1984","Mecklenburg-Vorpommern","kein Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","1984","Mecklenburg-Vorpommern","direkter Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","1984","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","1984","Sachsen","kein Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","1984","Sachsen","direkter Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","1984","Sachsen","indirekter Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","1984","Sachsen-Anhalt","kein Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","1984","Sachsen-Anhalt","direkter Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","1984","Sachsen-Anhalt","indirekter Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","1984","Thueringen","kein Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","1984","Thueringen","direkter Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","1984","Thueringen","indirekter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","Schleswig-Holstein","kein Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","Schleswig-Holstein","direkter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","Schleswig-Holstein","indirekter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","Hamburg","kein Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","Hamburg","direkter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","Hamburg","indirekter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","Niedersachsen","kein Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","Niedersachsen","direkter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","Niedersachsen","indirekter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","Bremen","kein Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","Bremen","direkter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","Bremen","indirekter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","Nordrhein-Westfalen","kein Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","Nordrhein-Westfalen","direkter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","Nordrhein-Westfalen","indirekter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","Hessen","kein Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","Hessen","direkter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","Hessen","indirekter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","Baden-Wuerttemberg","kein Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","Baden-Wuerttemberg","direkter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","Baden-Wuerttemberg","indirekter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","Bayern","kein Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","Bayern","direkter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","Bayern","indirekter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","Saarland","kein Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","Saarland","direkter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","Saarland","indirekter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","Berlin","kein Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","Berlin","direkter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","Berlin","indirekter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","Brandenburg","kein Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","Brandenburg","direkter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","Brandenburg","indirekter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","Mecklenburg-Vorpommern","kein Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","Mecklenburg-Vorpommern","direkter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","Sachsen","kein Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","Sachsen","direkter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","Sachsen","indirekter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","Sachsen-Anhalt","kein Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","Sachsen-Anhalt","direkter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","Sachsen-Anhalt","indirekter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","Thueringen","kein Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","Thueringen","direkter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","Thueringen","indirekter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","1984","Schleswig-Holstein","kein Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","1984","Schleswig-Holstein","direkter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","1984","Schleswig-Holstein","indirekter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","1984","Hamburg","kein Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","1984","Hamburg","direkter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","1984","Hamburg","indirekter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","1984","Niedersachsen","kein Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","1984","Niedersachsen","direkter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","1984","Niedersachsen","indirekter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","1984","Bremen","kein Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","1984","Bremen","direkter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","1984","Bremen","indirekter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","1984","Nordrhein-Westfalen","kein Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","1984","Nordrhein-Westfalen","direkter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","1984","Nordrhein-Westfalen","indirekter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","1984","Hessen","kein Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","1984","Hessen","direkter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","1984","Hessen","indirekter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","1984","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","1984","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","1984","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","1984","Baden-Wuerttemberg","kein Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","1984","Baden-Wuerttemberg","direkter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","1984","Baden-Wuerttemberg","indirekter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","1984","Bayern","kein Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","1984","Bayern","direkter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","1984","Bayern","indirekter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","1984","Saarland","kein Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","1984","Saarland","direkter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","1984","Saarland","indirekter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","1984","Berlin","kein Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","1984","Berlin","direkter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","1984","Berlin","indirekter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","1984","Brandenburg","kein Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","1984","Brandenburg","direkter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","1984","Brandenburg","indirekter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","1984","Mecklenburg-Vorpommern","kein Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","1984","Mecklenburg-Vorpommern","direkter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","1984","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","1984","Sachsen","kein Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","1984","Sachsen","direkter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","1984","Sachsen","indirekter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","1984","Sachsen-Anhalt","kein Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","1984","Sachsen-Anhalt","direkter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","1984","Sachsen-Anhalt","indirekter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","1984","Thueringen","kein Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","1984","Thueringen","direkter Migrationshintergrund","","","",""
