"plb0022_h","year","bula_h","sex","n","percent","lower_confidence","upper_confidence"
"Teilzeitbeschaeftigung","1984","Nordrhein-Westfalen","weiblich","135","0.0840625569033752","0.0707021082835622","0.0974230055231882"
"Teilzeitbeschaeftigung","1984","Hessen","maennlich","","","",""
"Teilzeitbeschaeftigung","1984","Hessen","weiblich","69","0.120539988329882","0.0949731109323416","0.146106865727423"
"Teilzeitbeschaeftigung","1984","Rheinland-Pfalz,Saarland","maennlich","","","",""
"Teilzeitbeschaeftigung","1984","Rheinland-Pfalz,Saarland","weiblich","","","",""
"Teilzeitbeschaeftigung","1984","Baden-Wuerttemberg","maennlich","","","",""
"Teilzeitbeschaeftigung","1984","Baden-Wuerttemberg","weiblich","130","0.113623791851763","0.0952097573217736","0.132037826381752"
"Teilzeitbeschaeftigung","1984","Bayern","maennlich","","","",""
"Teilzeitbeschaeftigung","1984","Bayern","weiblich","113","0.0946200051682255","0.0773860427475699","0.111853967588881"
"Teilzeitbeschaeftigung","1984","Saarland","maennlich","","","",""
"Teilzeitbeschaeftigung","1984","Saarland","weiblich","","","",""
"Teilzeitbeschaeftigung","1984","Berlin","maennlich","","","",""
"Teilzeitbeschaeftigung","1984","Berlin","weiblich","","","",""
"Teilzeitbeschaeftigung","1984","Brandenburg","maennlich","","","",""
"Teilzeitbeschaeftigung","1984","Brandenburg","weiblich","","","",""
"Teilzeitbeschaeftigung","1984","Mecklenburg-Vorpommern","maennlich","","","",""
"Teilzeitbeschaeftigung","1984","Mecklenburg-Vorpommern","weiblich","","","",""
"Teilzeitbeschaeftigung","1984","Sachsen","maennlich","","","",""
"Teilzeitbeschaeftigung","1984","Sachsen","weiblich","","","",""
"Teilzeitbeschaeftigung","1984","Sachsen-Anhalt","maennlich","","","",""
"Teilzeitbeschaeftigung","1984","Sachsen-Anhalt","weiblich","","","",""
"Teilzeitbeschaeftigung","1984","Thueringen","maennlich","","","",""
"Teilzeitbeschaeftigung","1984","Thueringen","weiblich","","","",""
"Ausbildung/Lehre","1984","Schleswig-Holstein","maennlich","","","",""
"Ausbildung/Lehre","1984","Schleswig-Holstein","weiblich","","","",""
"Ausbildung/Lehre","1984","Hamburg","maennlich","","","",""
"Ausbildung/Lehre","1984","Hamburg","weiblich","","","",""
"Ausbildung/Lehre","1984","Niedersachsen","maennlich","","","",""
"Ausbildung/Lehre","1984","Niedersachsen","weiblich","","","",""
"Ausbildung/Lehre","1984","Bremen","maennlich","","","",""
"Ausbildung/Lehre","1984","Bremen","weiblich","","","",""
"Ausbildung/Lehre","1984","Nordrhein-Westfalen","maennlich","67","0.0365191426916827","0.0273764333524521","0.0456618520309133"
"Ausbildung/Lehre","1984","Nordrhein-Westfalen","weiblich","41","0.021879340365254","0.0148356514829632","0.0289230292475448"
"Ausbildung/Lehre","1984","Hessen","maennlich","30","0.0466948990690702","0.0302066914577401","0.0631831066804004"
"Ausbildung/Lehre","1984","Hessen","weiblich","","","",""
"Ausbildung/Lehre","1984","Rheinland-Pfalz,Saarland","maennlich","","","",""
"Ausbildung/Lehre","1984","Rheinland-Pfalz,Saarland","weiblich","","","",""
"Ausbildung/Lehre","1984","Baden-Wuerttemberg","maennlich","54","0.0426869322779558","0.0309056854560762","0.0544681790998353"
"Ausbildung/Lehre","1984","Baden-Wuerttemberg","weiblich","","","",""
"Ausbildung/Lehre","1984","Bayern","maennlich","47","0.0437990182564841","0.0311277229921334","0.0564703135208348"
"Ausbildung/Lehre","1984","Bayern","weiblich","36","0.0316329306359968","0.021327457596375","0.0419384036756186"
"Ausbildung/Lehre","1984","Saarland","maennlich","","","",""
"Ausbildung/Lehre","1984","Saarland","weiblich","","","",""
"Ausbildung/Lehre","1984","Berlin","maennlich","","","",""
"Ausbildung/Lehre","1984","Berlin","weiblich","","","",""
"Ausbildung/Lehre","1984","Brandenburg","maennlich","","","",""
"Ausbildung/Lehre","1984","Brandenburg","weiblich","","","",""
"Ausbildung/Lehre","1984","Mecklenburg-Vorpommern","maennlich","","","",""
"Ausbildung/Lehre","1984","Mecklenburg-Vorpommern","weiblich","","","",""
"Ausbildung/Lehre","1984","Sachsen","maennlich","","","",""
"Ausbildung/Lehre","1984","Sachsen","weiblich","","","",""
"Ausbildung/Lehre","1984","Sachsen-Anhalt","maennlich","","","",""
"Ausbildung/Lehre","1984","Sachsen-Anhalt","weiblich","","","",""
"Ausbildung/Lehre","1984","Thueringen","maennlich","","","",""
"Ausbildung/Lehre","1984","Thueringen","weiblich","","","",""
"Geringfuegig erwerbstaetig","1984","Schleswig-Holstein","maennlich","","","",""
"Geringfuegig erwerbstaetig","1984","Schleswig-Holstein","weiblich","","","",""
"Geringfuegig erwerbstaetig","1984","Hamburg","maennlich","","","",""
"Geringfuegig erwerbstaetig","1984","Hamburg","weiblich","","","",""
"Geringfuegig erwerbstaetig","1984","Niedersachsen","maennlich","","","",""
"Geringfuegig erwerbstaetig","1984","Niedersachsen","weiblich","31","0.0456204330162204","0.0293654506048118","0.0618754154276289"
"Geringfuegig erwerbstaetig","1984","Bremen","maennlich","","","",""
"Geringfuegig erwerbstaetig","1984","Bremen","weiblich","","","",""
"Geringfuegig erwerbstaetig","1984","Nordrhein-Westfalen","maennlich","","","",""
"Geringfuegig erwerbstaetig","1984","Nordrhein-Westfalen","weiblich","66","0.040204813355375","0.0307464684729133","0.0496631582378367"
"Geringfuegig erwerbstaetig","1984","Hessen","maennlich","","","",""
"Geringfuegig erwerbstaetig","1984","Hessen","weiblich","32","0.0557385495140556","0.0377238082444172","0.073753290783694"
"Geringfuegig erwerbstaetig","1984","Rheinland-Pfalz,Saarland","maennlich","","","",""
"Geringfuegig erwerbstaetig","1984","Rheinland-Pfalz,Saarland","weiblich","","","",""
"Geringfuegig erwerbstaetig","1984","Baden-Wuerttemberg","maennlich","","","",""
"Geringfuegig erwerbstaetig","1984","Baden-Wuerttemberg","weiblich","47","0.0459267939542615","0.0337809084400998","0.0580726794684232"
"Geringfuegig erwerbstaetig","1984","Bayern","maennlich","","","",""
"Geringfuegig erwerbstaetig","1984","Bayern","weiblich","56","0.0492365919012197","0.0364969144590429","0.0619762693433965"
"Geringfuegig erwerbstaetig","1984","Saarland","maennlich","","","",""
"Geringfuegig erwerbstaetig","1984","Saarland","weiblich","","","",""
"Geringfuegig erwerbstaetig","1984","Berlin","maennlich","","","",""
"Geringfuegig erwerbstaetig","1984","Berlin","weiblich","","","",""
"Geringfuegig erwerbstaetig","1984","Brandenburg","maennlich","","","",""
"Geringfuegig erwerbstaetig","1984","Brandenburg","weiblich","","","",""
"Geringfuegig erwerbstaetig","1984","Mecklenburg-Vorpommern","maennlich","","","",""
"Geringfuegig erwerbstaetig","1984","Mecklenburg-Vorpommern","weiblich","","","",""
"Geringfuegig erwerbstaetig","1984","Sachsen","maennlich","","","",""
"Geringfuegig erwerbstaetig","1984","Sachsen","weiblich","","","",""
"Geringfuegig erwerbstaetig","1984","Sachsen-Anhalt","maennlich","","","",""
"Geringfuegig erwerbstaetig","1984","Sachsen-Anhalt","weiblich","","","",""
"Geringfuegig erwerbstaetig","1984","Thueringen","maennlich","","","",""
"Geringfuegig erwerbstaetig","1984","Thueringen","weiblich","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","Schleswig-Holstein","maennlich","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","Schleswig-Holstein","weiblich","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","Hamburg","maennlich","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","Hamburg","weiblich","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","Niedersachsen","maennlich","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","Niedersachsen","weiblich","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","Bremen","maennlich","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","Bremen","weiblich","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","Nordrhein-Westfalen","maennlich","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","Nordrhein-Westfalen","weiblich","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","Hessen","maennlich","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","Hessen","weiblich","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","Rheinland-Pfalz,Saarland","maennlich","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","Rheinland-Pfalz,Saarland","weiblich","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","Baden-Wuerttemberg","maennlich","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","Baden-Wuerttemberg","weiblich","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","Bayern","maennlich","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","Bayern","weiblich","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","Saarland","maennlich","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","Saarland","weiblich","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","Berlin","maennlich","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","Berlin","weiblich","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","Brandenburg","maennlich","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","Brandenburg","weiblich","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","Mecklenburg-Vorpommern","maennlich","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","Mecklenburg-Vorpommern","weiblich","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","Sachsen","maennlich","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","Sachsen","weiblich","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","Sachsen-Anhalt","maennlich","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","Sachsen-Anhalt","weiblich","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","Thueringen","maennlich","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","Thueringen","weiblich","","","",""
"Freiwilliger Wehrdienst","1984","Schleswig-Holstein","maennlich","","","",""
"Freiwilliger Wehrdienst","1984","Schleswig-Holstein","weiblich","","","",""
"Freiwilliger Wehrdienst","1984","Hamburg","maennlich","","","",""
"Freiwilliger Wehrdienst","1984","Hamburg","weiblich","","","",""
"Freiwilliger Wehrdienst","1984","Niedersachsen","maennlich","","","",""
"Freiwilliger Wehrdienst","1984","Niedersachsen","weiblich","","","",""
"Freiwilliger Wehrdienst","1984","Bremen","maennlich","","","",""
"Freiwilliger Wehrdienst","1984","Bremen","weiblich","","","",""
"Freiwilliger Wehrdienst","1984","Nordrhein-Westfalen","maennlich","","","",""
"Freiwilliger Wehrdienst","1984","Nordrhein-Westfalen","weiblich","","","",""
"Freiwilliger Wehrdienst","1984","Hessen","maennlich","","","",""
"Freiwilliger Wehrdienst","1984","Hessen","weiblich","","","",""
"Freiwilliger Wehrdienst","1984","Rheinland-Pfalz,Saarland","maennlich","","","",""
"Freiwilliger Wehrdienst","1984","Rheinland-Pfalz,Saarland","weiblich","","","",""
"Freiwilliger Wehrdienst","1984","Baden-Wuerttemberg","maennlich","","","",""
"Freiwilliger Wehrdienst","1984","Baden-Wuerttemberg","weiblich","","","",""
"Freiwilliger Wehrdienst","1984","Bayern","maennlich","","","",""
"Freiwilliger Wehrdienst","1984","Bayern","weiblich","","","",""
"Freiwilliger Wehrdienst","1984","Saarland","maennlich","","","",""
"Freiwilliger Wehrdienst","1984","Saarland","weiblich","","","",""
"Freiwilliger Wehrdienst","1984","Berlin","maennlich","","","",""
"Freiwilliger Wehrdienst","1984","Berlin","weiblich","","","",""
"Freiwilliger Wehrdienst","1984","Brandenburg","maennlich","","","",""
"Freiwilliger Wehrdienst","1984","Brandenburg","weiblich","","","",""
"Freiwilliger Wehrdienst","1984","Mecklenburg-Vorpommern","maennlich","","","",""
"Freiwilliger Wehrdienst","1984","Mecklenburg-Vorpommern","weiblich","","","",""
"Freiwilliger Wehrdienst","1984","Sachsen","maennlich","","","",""
"Freiwilliger Wehrdienst","1984","Sachsen","weiblich","","","",""
"Freiwilliger Wehrdienst","1984","Sachsen-Anhalt","maennlich","","","",""
"Freiwilliger Wehrdienst","1984","Sachsen-Anhalt","weiblich","","","",""
"Freiwilliger Wehrdienst","1984","Thueringen","maennlich","","","",""
"Freiwilliger Wehrdienst","1984","Thueringen","weiblich","","","",""
"FSJ/FOeJ/BFD","1984","Schleswig-Holstein","maennlich","","","",""
"FSJ/FOeJ/BFD","1984","Schleswig-Holstein","weiblich","","","",""
"FSJ/FOeJ/BFD","1984","Hamburg","maennlich","","","",""
"FSJ/FOeJ/BFD","1984","Hamburg","weiblich","","","",""
"FSJ/FOeJ/BFD","1984","Niedersachsen","maennlich","","","",""
"FSJ/FOeJ/BFD","1984","Niedersachsen","weiblich","","","",""
"FSJ/FOeJ/BFD","1984","Bremen","maennlich","","","",""
"FSJ/FOeJ/BFD","1984","Bremen","weiblich","","","",""
"FSJ/FOeJ/BFD","1984","Nordrhein-Westfalen","maennlich","","","",""
"FSJ/FOeJ/BFD","1984","Nordrhein-Westfalen","weiblich","","","",""
"FSJ/FOeJ/BFD","1984","Hessen","maennlich","","","",""
"FSJ/FOeJ/BFD","1984","Hessen","weiblich","","","",""
"FSJ/FOeJ/BFD","1984","Rheinland-Pfalz,Saarland","maennlich","","","",""
"FSJ/FOeJ/BFD","1984","Rheinland-Pfalz,Saarland","weiblich","","","",""
"FSJ/FOeJ/BFD","1984","Baden-Wuerttemberg","maennlich","","","",""
"FSJ/FOeJ/BFD","1984","Baden-Wuerttemberg","weiblich","","","",""
"FSJ/FOeJ/BFD","1984","Bayern","maennlich","","","",""
"FSJ/FOeJ/BFD","1984","Bayern","weiblich","","","",""
"FSJ/FOeJ/BFD","1984","Saarland","maennlich","","","",""
"FSJ/FOeJ/BFD","1984","Saarland","weiblich","","","",""
"FSJ/FOeJ/BFD","1984","Berlin","maennlich","","","",""
"FSJ/FOeJ/BFD","1984","Berlin","weiblich","","","",""
"FSJ/FOeJ/BFD","1984","Brandenburg","maennlich","","","",""
"FSJ/FOeJ/BFD","1984","Brandenburg","weiblich","","","",""
"FSJ/FOeJ/BFD","1984","Mecklenburg-Vorpommern","maennlich","","","",""
"FSJ/FOeJ/BFD","1984","Mecklenburg-Vorpommern","weiblich","","","",""
"FSJ/FOeJ/BFD","1984","Sachsen","maennlich","","","",""
"FSJ/FOeJ/BFD","1984","Sachsen","weiblich","","","",""
"FSJ/FOeJ/BFD","1984","Sachsen-Anhalt","maennlich","","","",""
"FSJ/FOeJ/BFD","1984","Sachsen-Anhalt","weiblich","","","",""
"FSJ/FOeJ/BFD","1984","Thueringen","maennlich","","","",""
"FSJ/FOeJ/BFD","1984","Thueringen","weiblich","","","",""
"Werkstatt fuer Behinderte","1984","Schleswig-Holstein","maennlich","","","",""
"Werkstatt fuer Behinderte","1984","Schleswig-Holstein","weiblich","","","",""
"Werkstatt fuer Behinderte","1984","Hamburg","maennlich","","","",""
"Werkstatt fuer Behinderte","1984","Hamburg","weiblich","","","",""
"Werkstatt fuer Behinderte","1984","Niedersachsen","maennlich","","","",""
"Werkstatt fuer Behinderte","1984","Niedersachsen","weiblich","","","",""
"Werkstatt fuer Behinderte","1984","Bremen","maennlich","","","",""
"Werkstatt fuer Behinderte","1984","Bremen","weiblich","","","",""
"Werkstatt fuer Behinderte","1984","Nordrhein-Westfalen","maennlich","","","",""
"Werkstatt fuer Behinderte","1984","Nordrhein-Westfalen","weiblich","","","",""
"Werkstatt fuer Behinderte","1984","Hessen","maennlich","","","",""
"Werkstatt fuer Behinderte","1984","Hessen","weiblich","","","",""
"Werkstatt fuer Behinderte","1984","Rheinland-Pfalz,Saarland","maennlich","","","",""
"Werkstatt fuer Behinderte","1984","Rheinland-Pfalz,Saarland","weiblich","","","",""
"Werkstatt fuer Behinderte","1984","Baden-Wuerttemberg","maennlich","","","",""
"Werkstatt fuer Behinderte","1984","Baden-Wuerttemberg","weiblich","","","",""
"Werkstatt fuer Behinderte","1984","Bayern","maennlich","","","",""
"Werkstatt fuer Behinderte","1984","Bayern","weiblich","","","",""
"Werkstatt fuer Behinderte","1984","Saarland","maennlich","","","",""
"Werkstatt fuer Behinderte","1984","Saarland","weiblich","","","",""
"Werkstatt fuer Behinderte","1984","Berlin","maennlich","","","",""
"Werkstatt fuer Behinderte","1984","Berlin","weiblich","","","",""
"Werkstatt fuer Behinderte","1984","Brandenburg","maennlich","","","",""
"Werkstatt fuer Behinderte","1984","Brandenburg","weiblich","","","",""
"Werkstatt fuer Behinderte","1984","Mecklenburg-Vorpommern","maennlich","","","",""
"Werkstatt fuer Behinderte","1984","Mecklenburg-Vorpommern","weiblich","","","",""
"Werkstatt fuer Behinderte","1984","Sachsen","maennlich","","","",""
"Werkstatt fuer Behinderte","1984","Sachsen","weiblich","","","",""
"Werkstatt fuer Behinderte","1984","Sachsen-Anhalt","maennlich","","","",""
"Werkstatt fuer Behinderte","1984","Sachsen-Anhalt","weiblich","","","",""
"Werkstatt fuer Behinderte","1984","Thueringen","maennlich","","","",""
"Werkstatt fuer Behinderte","1984","Thueringen","weiblich","","","",""
"Nicht erwerbstaetig","1984","Schleswig-Holstein","maennlich","51","0.291222025620667","0.22645045851063","0.355993592730705"
"Nicht erwerbstaetig","1984","Schleswig-Holstein","weiblich","107","0.573504339911447","0.504616723430982","0.642391956391911"
"Nicht erwerbstaetig","1984","Hamburg","maennlich","47","0.418905355461109","0.34047075478713","0.497339956135088"
"Nicht erwerbstaetig","1984","Hamburg","weiblich","84","0.612065974772509","0.536325576597951","0.687806372947067"
"Nicht erwerbstaetig","1984","Niedersachsen","maennlich","176","0.319519769989427","0.282363934851749","0.356675605127105"
"Nicht erwerbstaetig","1984","Niedersachsen","weiblich","389","0.649729733848009","0.61256643624425","0.686893031451767"
"Nicht erwerbstaetig","1984","Bremen","maennlich","30","0.55468736980532","0.431961968368196","0.677412771242444"
"Nicht erwerbstaetig","1984","Bremen","weiblich","48","0.789331430714302","0.693803880127395","0.884858981301209"
"Nicht erwerbstaetig","1984","Nordrhein-Westfalen","maennlich","398","0.290809199777727","0.268674241977433","0.312944157578022"
"Nicht erwerbstaetig","1984","Nordrhein-Westfalen","weiblich","1034","0.659049108387943","0.636225114598848","0.681873102177038"
"Nicht erwerbstaetig","1984","Hessen","maennlich","153","0.311037773795819","0.274861232647932","0.347214314943706"
"Nicht erwerbstaetig","1984","Hessen","weiblich","343","0.598989276082526","0.560504267775073","0.63747428438998"
"Nicht erwerbstaetig","1984","Rheinland-Pfalz,Saarland","maennlich","127","0.352136921202664","0.306457473693614","0.397816368711715"
"Nicht erwerbstaetig","1984","Rheinland-Pfalz,Saarland","weiblich","270","0.65404665705971","0.60939701544958","0.69869629866984"
"Nicht erwerbstaetig","1984","Baden-Wuerttemberg","maennlich","218","0.261460182165153","0.235850362181184","0.287070002149121"
"Nicht erwerbstaetig","1984","Baden-Wuerttemberg","weiblich","599","0.576433975485039","0.547763122587444","0.605104828382633"
"Nicht erwerbstaetig","1984","Bayern","maennlich","235","0.270643087730326","0.243133584262765","0.298152591197886"
"Nicht erwerbstaetig","1984","Bayern","weiblich","590","0.590811854505934","0.561860803606688","0.619762905405179"
"Nicht erwerbstaetig","1984","Saarland","maennlich","","","",""
"Nicht erwerbstaetig","1984","Saarland","weiblich","","","",""
"Nicht erwerbstaetig","1984","Berlin","maennlich","47","0.26901830083867","0.207406242564055","0.330630359113284"
"Nicht erwerbstaetig","1984","Berlin","weiblich","99","0.557147832669819","0.490440603869903","0.623855061469735"
"Nicht erwerbstaetig","1984","Brandenburg","maennlich","","","",""
"Nicht erwerbstaetig","1984","Brandenburg","weiblich","","","",""
"Nicht erwerbstaetig","1984","Mecklenburg-Vorpommern","maennlich","","","",""
"Nicht erwerbstaetig","1984","Mecklenburg-Vorpommern","weiblich","","","",""
"Nicht erwerbstaetig","1984","Sachsen","maennlich","","","",""
"Nicht erwerbstaetig","1984","Sachsen","weiblich","","","",""
"Nicht erwerbstaetig","1984","Sachsen-Anhalt","maennlich","","","",""
"Nicht erwerbstaetig","1984","Sachsen-Anhalt","weiblich","","","",""
"Nicht erwerbstaetig","1984","Thueringen","maennlich","","","",""
"Nicht erwerbstaetig","1984","Thueringen","weiblich","","","",""
"Betriebliches Praktikum","1984","Schleswig-Holstein","maennlich","","","",""
"Betriebliches Praktikum","1984","Schleswig-Holstein","weiblich","","","",""
"Betriebliches Praktikum","1984","Hamburg","maennlich","","","",""
"Betriebliches Praktikum","1984","Hamburg","weiblich","","","",""
"Betriebliches Praktikum","1984","Niedersachsen","maennlich","","","",""
"Betriebliches Praktikum","1984","Niedersachsen","weiblich","","","",""
"Betriebliches Praktikum","1984","Bremen","maennlich","","","",""
"Betriebliches Praktikum","1984","Bremen","weiblich","","","",""
"Betriebliches Praktikum","1984","Nordrhein-Westfalen","maennlich","","","",""
"Betriebliches Praktikum","1984","Nordrhein-Westfalen","weiblich","","","",""
"Betriebliches Praktikum","1984","Hessen","maennlich","","","",""
"Betriebliches Praktikum","1984","Hessen","weiblich","","","",""
"Betriebliches Praktikum","1984","Rheinland-Pfalz,Saarland","maennlich","","","",""
"Betriebliches Praktikum","1984","Rheinland-Pfalz,Saarland","weiblich","","","",""
"Betriebliches Praktikum","1984","Baden-Wuerttemberg","maennlich","","","",""
"Betriebliches Praktikum","1984","Baden-Wuerttemberg","weiblich","","","",""
"Betriebliches Praktikum","1984","Bayern","maennlich","","","",""
"Betriebliches Praktikum","1984","Bayern","weiblich","","","",""
"Betriebliches Praktikum","1984","Saarland","maennlich","","","",""
"Betriebliches Praktikum","1984","Saarland","weiblich","","","",""
"Betriebliches Praktikum","1984","Berlin","maennlich","","","",""
"Betriebliches Praktikum","1984","Berlin","weiblich","","","",""
"Betriebliches Praktikum","1984","Brandenburg","maennlich","","","",""
"Betriebliches Praktikum","1984","Brandenburg","weiblich","","","",""
"Betriebliches Praktikum","1984","Mecklenburg-Vorpommern","maennlich","","","",""
"Betriebliches Praktikum","1984","Mecklenburg-Vorpommern","weiblich","","","",""
"Betriebliches Praktikum","1984","Sachsen","maennlich","","","",""
"Betriebliches Praktikum","1984","Sachsen","weiblich","","","",""
"Betriebliches Praktikum","1984","Sachsen-Anhalt","maennlich","","","",""
"Betriebliches Praktikum","1984","Sachsen-Anhalt","weiblich","","","",""
"Betriebliches Praktikum","1984","Thueringen","maennlich","","","",""
"Betriebliches Praktikum","1984","Thueringen","weiblich","","","",""
"Wehrpflicht/Zivildienst","1984","Schleswig-Holstein","maennlich","","","",""
"Wehrpflicht/Zivildienst","1984","Schleswig-Holstein","weiblich","","","",""
"Wehrpflicht/Zivildienst","1984","Hamburg","maennlich","","","",""
"Wehrpflicht/Zivildienst","1984","Hamburg","weiblich","","","",""
"Wehrpflicht/Zivildienst","1984","Niedersachsen","maennlich","","","",""
"Wehrpflicht/Zivildienst","1984","Niedersachsen","weiblich","","","",""
"Wehrpflicht/Zivildienst","1984","Bremen","maennlich","","","",""
"Wehrpflicht/Zivildienst","1984","Bremen","weiblich","","","",""
"Wehrpflicht/Zivildienst","1984","Nordrhein-Westfalen","maennlich","","","",""
"Wehrpflicht/Zivildienst","1984","Nordrhein-Westfalen","weiblich","","","",""
"Wehrpflicht/Zivildienst","1984","Hessen","maennlich","","","",""
"Wehrpflicht/Zivildienst","1984","Hessen","weiblich","","","",""
"Wehrpflicht/Zivildienst","1984","Rheinland-Pfalz,Saarland","maennlich","","","",""
"Wehrpflicht/Zivildienst","1984","Rheinland-Pfalz,Saarland","weiblich","","","",""
"Wehrpflicht/Zivildienst","1984","Baden-Wuerttemberg","maennlich","","","",""
"Wehrpflicht/Zivildienst","1984","Baden-Wuerttemberg","weiblich","","","",""
"Wehrpflicht/Zivildienst","1984","Bayern","maennlich","","","",""
"Wehrpflicht/Zivildienst","1984","Bayern","weiblich","","","",""
"Wehrpflicht/Zivildienst","1984","Saarland","maennlich","","","",""
