year,pgisced97,sampreg,ple0017,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2013,Second Stage of Tertiary Education,West,No,0.93487,3062,3260,0.92640,0.94335
2013,Second Stage of Tertiary Education,East,Yes,0.03633,60,1206,0.02576,0.04689
2013,Second Stage of Tertiary Education,East,No,0.96367,1146,1206,0.95311,0.97424
2015,No answer / don't know,West,Yes,0.04350,33,530,0.02612,0.06088
2015,No answer / don't know,West,No,0.95650,497,530,0.93912,0.97388
2015,No answer / don't know,East,No,0.94869,78,78,0.89941,0.99797
2015,Pre-primary Level,West,No,0.97620,278,278,0.95825,0.99415
2015,Pre-primary Level,East,No,0.98251,52,52,0.94654,1.01849
2015,Primary Level,West,Yes,0.12413,41,361,0.09007,0.15819
2015,Primary Level,West,No,0.87587,320,361,0.84181,0.90993
2015,Primary Level,East,No,0.97852,44,44,0.93518,1.02185
2015,Lower Secondary Level,West,Yes,0.06399,159,2333,0.05406,0.07392
2015,Lower Secondary Level,West,No,0.93601,2174,2333,0.92608,0.94594
2015,Lower Secondary Level,East,No,0.96534,323,323,0.94536,0.98532
2015,Upper Secondary Level,West,Yes,0.06828,626,8960,0.06305,0.07350
2015,Upper Secondary Level,West,No,0.93172,8334,8960,0.92650,0.93695
2015,Upper Secondary Level,East,Yes,0.05245,162,2689,0.04402,0.06087
2015,Upper Secondary Level,East,No,0.94755,2527,2689,0.93913,0.95598
2015,Post-secondary Non-tertiary Level,West,Yes,0.08693,154,1677,0.07344,0.10042
2015,Post-secondary Non-tertiary Level,West,No,0.91307,1523,1677,0.89958,0.92656
2015,Post-secondary Non-tertiary Level,East,No,0.94450,259,259,0.91656,0.97244
2015,First Stage of Tertiary Education,West,Yes,0.05593,76,1123,0.04248,0.06937
2015,First Stage of Tertiary Education,West,No,0.94407,1047,1123,0.93063,0.95752
2015,First Stage of Tertiary Education,East,No,0.94839,377,377,0.92603,0.97075
2015,Second Stage of Tertiary Education,West,Yes,0.07171,308,4507,0.06418,0.07925
2015,Second Stage of Tertiary Education,West,No,0.92829,4199,4507,0.92075,0.93582
2015,Second Stage of Tertiary Education,East,Yes,0.04713,71,1366,0.03589,0.05837
2015,Second Stage of Tertiary Education,East,No,0.95287,1295,1366,0.94163,0.96411
2017,No answer / don't know,West,Yes,0.09274,43,520,0.06778,0.11769
2017,No answer / don't know,West,No,0.90726,477,520,0.88231,0.93222
2017,No answer / don't know,East,No,0.86962,86,86,0.79804,0.94121
2017,Pre-primary Level,West,No,0.91935,317,317,0.88932,0.94937
2017,Pre-primary Level,East,No,0.86516,61,61,0.77873,0.95158
2017,Primary Level,West,Yes,0.10724,43,402,0.07696,0.13753
2017,Primary Level,West,No,0.89276,359,402,0.86247,0.92304
2017,Primary Level,East,No,0.88378,42,42,0.78568,0.98188
2017,Lower Secondary Level,West,Yes,0.07144,179,2369,0.06107,0.08181
2017,Lower Secondary Level,West,No,0.92856,2190,2369,0.91819,0.93893
2017,Lower Secondary Level,East,No,0.93864,352,352,0.91354,0.96375
2017,Upper Secondary Level,West,Yes,0.07245,672,9227,0.06716,0.07774
2017,Upper Secondary Level,West,No,0.92755,8555,9227,0.92226,0.93284
2017,Upper Secondary Level,East,Yes,0.05924,153,2846,0.05057,0.06792
2017,Upper Secondary Level,East,No,0.94076,2693,2846,0.93208,0.94943
2017,Post-secondary Non-tertiary Level,West,Yes,0.08237,172,1883,0.06995,0.09480
2017,Post-secondary Non-tertiary Level,West,No,0.91763,1711,1883,0.90520,0.93005
2017,Post-secondary Non-tertiary Level,East,No,0.95418,306,306,0.93071,0.97764
2017,First Stage of Tertiary Education,West,Yes,0.06505,82,1131,0.05067,0.07943
2017,First Stage of Tertiary Education,West,No,0.93495,1049,1131,0.92057,0.94933
2017,First Stage of Tertiary Education,East,No,0.91961,368,368,0.89179,0.94742
2017,Second Stage of Tertiary Education,West,Yes,0.06563,350,5082,0.05882,0.07244
2017,Second Stage of Tertiary Education,West,No,0.93437,4732,5082,0.92756,0.94118
2017,Second Stage of Tertiary Education,East,Yes,0.04280,87,1433,0.03232,0.05329
2017,Second Stage of Tertiary Education,East,No,0.95720,1346,1433,0.94671,0.96768
2019,No answer / don't know,West,No,0.93481,432,432,0.91150,0.95811
2019,No answer / don't know,East,No,0.95364,110,110,0.91417,0.99311
2019,Pre-primary Level,West,No,0.93945,260,260,0.91040,0.96850
2019,Pre-primary Level,East,No,0.88328,45,45,0.78840,0.97815
2019,Primary Level,West,Yes,0.09560,31,343,0.06444,0.12677
2019,Primary Level,West,No,0.90440,312,343,0.87323,0.93556
2019,Primary Level,East,No,0.93512,42,42,0.85973,1.01052
2019,Lower Secondary Level,West,Yes,0.07181,152,2045,0.06062,0.08300
2019,Lower Secondary Level,West,No,0.92819,1893,2045,0.91700,0.93938
2019,Lower Secondary Level,East,No,0.94334,345,345,0.91891,0.96778
2019,Upper Secondary Level,West,Yes,0.07349,668,8510,0.06794,0.07903
2019,Upper Secondary Level,West,No,0.92651,7842,8510,0.92097,0.93206
2019,Upper Secondary Level,East,Yes,0.06839,152,2612,0.05871,0.07807
2019,Upper Secondary Level,East,No,0.93161,2460,2612,0.92193,0.94129
2019,Post-secondary Non-tertiary Level,West,Yes,0.07688,161,1845,0.06472,0.08904
2019,Post-secondary Non-tertiary Level,West,No,0.92312,1684,1845,0.91096,0.93528
2019,Post-secondary Non-tertiary Level,East,No,0.94403,297,297,0.91784,0.97021
2019,First Stage of Tertiary Education,West,Yes,0.07400,92,1217,0.05929,0.08871
2019,First Stage of Tertiary Education,West,No,0.92600,1125,1217,0.91129,0.94071
2019,First Stage of Tertiary Education,East,Yes,0.06984,31,438,0.04595,0.09374
2019,First Stage of Tertiary Education,East,No,0.93016,407,438,0.90626,0.95405
2019,Second Stage of Tertiary Education,West,Yes,0.07046,394,5404,0.06364,0.07729
2019,Second Stage of Tertiary Education,West,No,0.92954,5010,5404,0.92271,0.93636
2019,Second Stage of Tertiary Education,East,Yes,0.06395,105,1586,0.05190,0.07599
2019,Second Stage of Tertiary Education,East,No,0.93605,1481,1586,0.92401,0.94810
2021,No answer / don't know,West,Yes,0.06695,48,673,0.04806,0.08585
2021,No answer / don't know,West,No,0.93305,625,673,0.91415,0.95194
2021,No answer / don't know,East,No,0.85962,104,104,0.79253,0.92670
2021,Pre-primary Level,West,No,0.91638,148,148,0.87163,0.96113
2021,Pre-primary Level,East,No,0.95830,33,33,0.88904,1.02756
2021,Primary Level,West,Yes,0.11465,58,808,0.09267,0.13663
2021,Primary Level,West,No,0.88535,750,808,0.86337,0.90733
2021,Primary Level,East,No,0.92837,113,113,0.88061,0.97613
2021,Lower Secondary Level,West,Yes,0.08643,123,1488,0.07215,0.10072
2021,Lower Secondary Level,West,No,0.91357,1365,1488,0.89928,0.92785
2021,Lower Secondary Level,East,No,0.91485,234,234,0.87901,0.95069
2021,Upper Secondary Level,West,Yes,0.09004,508,5638,0.08256,0.09751
2021,Upper Secondary Level,West,No,0.90996,5130,5638,0.90249,0.91744
2021,Upper Secondary Level,East,Yes,0.08579,113,1660,0.07232,0.09927
2021,Upper Secondary Level,East,No,0.91421,1547,1660,0.90073,0.92768
2021,Post-secondary Non-tertiary Level,West,Yes,0.10778,154,1368,0.09134,0.12422
2021,Post-secondary Non-tertiary Level,West,No,0.89222,1214,1368,0.87578,0.90866
2021,Post-secondary Non-tertiary Level,East,No,0.86150,199,199,0.81339,0.90962
2021,First Stage of Tertiary Education,West,Yes,0.05906,60,730,0.04194,0.07617
2021,First Stage of Tertiary Education,West,No,0.94094,670,730,0.92383,0.95806
2021,First Stage of Tertiary Education,East,No,0.93182,240,240,0.89986,0.96377
2021,Second Stage of Tertiary Education,West,Yes,0.07550,346,4456,0.06774,0.08326
2021,Second Stage of Tertiary Education,West,No,0.92450,4110,4456,0.91674,0.93226
2021,Second Stage of Tertiary Education,East,Yes,0.06004,81,1179,0.04647,0.07361
2021,Second Stage of Tertiary Education,East,No,0.93996,1098,1179,0.92639,0.95353
