"ple0017","year","bildungsniveau","sampreg","n","percent","lower_confidence","upper_confidence"
"Nein","2013","(Fach-)Abitur","Ostdeutschland","324","0.96077473278814","0.940139832507963","0.981409633068316"
"Nein","2013","AkademikerIn","Westdeutschland","3062","0.934045814895344","0.92552571749026","0.942565912300427"
"Nein","2013","AkademikerIn","Ostdeutschland","1146","0.963904899582625","0.953377632091691","0.974432167073559"
"Ja","2014","(noch) kein Abschluss","Westdeutschland","","","",""
"Ja","2014","(noch) kein Abschluss","Ostdeutschland","","","",""
"Ja","2014","Hauptschule","Westdeutschland","","","",""
"Ja","2014","Hauptschule","Ostdeutschland","","","",""
"Ja","2014","Realschule","Westdeutschland","","","",""
"Ja","2014","Realschule","Ostdeutschland","","","",""
"Ja","2014","(Fach-)Abitur","Westdeutschland","","","",""
"Ja","2014","(Fach-)Abitur","Ostdeutschland","","","",""
"Ja","2014","AkademikerIn","Westdeutschland","","","",""
"Ja","2014","AkademikerIn","Ostdeutschland","","","",""
"Nein","2014","(noch) kein Abschluss","Westdeutschland","","","",""
"Nein","2014","(noch) kein Abschluss","Ostdeutschland","","","",""
"Nein","2014","Hauptschule","Westdeutschland","","","",""
"Nein","2014","Hauptschule","Ostdeutschland","","","",""
"Nein","2014","Realschule","Westdeutschland","","","",""
"Nein","2014","Realschule","Ostdeutschland","","","",""
"Nein","2014","(Fach-)Abitur","Westdeutschland","","","",""
"Nein","2014","(Fach-)Abitur","Ostdeutschland","","","",""
"Nein","2014","AkademikerIn","Westdeutschland","","","",""
"Nein","2014","AkademikerIn","Ostdeutschland","","","",""
"Ja","2015","(noch) kein Abschluss","Westdeutschland","65","0.0919497833219426","0.0706352401603291","0.113264326483556"
"Ja","2015","(noch) kein Abschluss","Ostdeutschland","6","","",""
"Ja","2015","Hauptschule","Westdeutschland","351","0.056627076670206","0.0508767041514277","0.0623774491889842"
"Ja","2015","Hauptschule","Ostdeutschland","41","0.028860626385347","0.0192389246235478","0.0384823281471462"
"Ja","2015","Realschule","Westdeutschland","385","0.0823988112678866","0.0743612851591444","0.0904363373766289"
"Ja","2015","Realschule","Ostdeutschland","140","0.0656739571536293","0.0548258632434004","0.0765220510638582"
"Ja","2015","(Fach-)Abitur","Westdeutschland","265","0.0766526936824935","0.0673915480458538","0.0859138393191333"
"Ja","2015","(Fach-)Abitur","Ostdeutschland","31","0.0449673101202764","0.0264668663775978","0.063467753862955"
"Ja","2015","AkademikerIn","Westdeutschland","308","0.0711934934434417","0.063686136096024","0.0787008507908593"
"Ja","2015","AkademikerIn","Ostdeutschland","71","0.0466137926354308","0.0354344982242688","0.0577930870465928"
"Nein","2015","(noch) kein Abschluss","Westdeutschland","641","0.908050216678057","0.886735673516444","0.929364759839671"
"Nein","2015","(noch) kein Abschluss","Ostdeutschland","104","0.985243366913563","0.962710463880955","1.00777626994617"
"Nein","2015","Hauptschule","Westdeutschland","5855","0.943372923329794","0.937622550811016","0.949123295848572"
"Nein","2015","Hauptschule","Ostdeutschland","1122","0.971139373614653","0.961517671852854","0.980761075376452"
"Nein","2015","Realschule","Westdeutschland","4111","0.917601188732113","0.909563662623371","0.925638714840856"
"Nein","2015","Realschule","Ostdeutschland","1863","0.934326042846371","0.923477948936142","0.9451741367566"
"Nein","2015","(Fach-)Abitur","Westdeutschland","2905","0.923347306317506","0.914086160680867","0.932608451954146"
"Nein","2015","(Fach-)Abitur","Ostdeutschland","451","0.955032689879724","0.936532246137045","0.973533133622402"
"Nein","2015","AkademikerIn","Westdeutschland","4199","0.928806506556558","0.921299149209141","0.936313863903976"
"Nein","2015","AkademikerIn","Ostdeutschland","1295","0.953386207364569","0.942206912953407","0.964565501775731"
"Ja","2016","(noch) kein Abschluss","Westdeutschland","","","",""
"Ja","2016","(noch) kein Abschluss","Ostdeutschland","","","",""
"Ja","2016","Hauptschule","Westdeutschland","","","",""
"Ja","2016","Hauptschule","Ostdeutschland","","","",""
"Ja","2016","Realschule","Westdeutschland","","","",""
"Ja","2016","Realschule","Ostdeutschland","","","",""
"Ja","2016","(Fach-)Abitur","Westdeutschland","","","",""
"Ja","2016","(Fach-)Abitur","Ostdeutschland","","","",""
"Ja","2016","AkademikerIn","Westdeutschland","","","",""
"Ja","2016","AkademikerIn","Ostdeutschland","","","",""
"Nein","2016","(noch) kein Abschluss","Westdeutschland","","","",""
"Nein","2016","(noch) kein Abschluss","Ostdeutschland","","","",""
"Nein","2016","Hauptschule","Westdeutschland","","","",""
"Nein","2016","Hauptschule","Ostdeutschland","","","",""
"Nein","2016","Realschule","Westdeutschland","","","",""
"Nein","2016","Realschule","Ostdeutschland","","","",""
"Nein","2016","(Fach-)Abitur","Westdeutschland","","","",""
"Nein","2016","(Fach-)Abitur","Ostdeutschland","","","",""
"Nein","2016","AkademikerIn","Westdeutschland","","","",""
"Nein","2016","AkademikerIn","Ostdeutschland","","","",""
"Ja","2017","(noch) kein Abschluss","Westdeutschland","77","0.0966793536892603","0.076327994513887","0.117030712864634"
"Ja","2017","(noch) kein Abschluss","Ostdeutschland","14","","",""
"Ja","2017","Hauptschule","Westdeutschland","367","0.0662667718314579","0.0600075490731818","0.0725259945897341"
"Ja","2017","Hauptschule","Ostdeutschland","43","0.0347258991405452","0.0239113975655095","0.0455404007155809"
"Ja","2017","Realschule","Westdeutschland","421","0.0837988916107348","0.0759140986437191","0.0916836845777505"
"Ja","2017","Realschule","Ostdeutschland","140","0.0763292343612178","0.0652187285305","0.0874397401919356"
"Ja","2017","(Fach-)Abitur","Westdeutschland","301","0.0738027641486954","0.0652071396802102","0.0823983886171805"
"Ja","2017","(Fach-)Abitur","Ostdeutschland","41","0.055752469126461","0.0373165586724704","0.0741883795804515"
"Ja","2017","AkademikerIn","Westdeutschland","350","0.0656804452323797","0.0588696703776651","0.0724912200870943"
"Ja","2017","AkademikerIn","Ostdeutschland","87","0.0422158309586457","0.0318047339273041","0.0526269279899873"
"Nein","2017","(noch) kein Abschluss","Westdeutschland","733","0.90332064631074","0.882969287135367","0.923672005486113"
"Nein","2017","(noch) kein Abschluss","Ostdeutschland","112","0.894507543388441","0.840870414206528","0.948144672570354"
"Nein","2017","Hauptschule","Westdeutschland","5700","0.933733228168542","0.927474005410266","0.939992450926818"
"Nein","2017","Hauptschule","Ostdeutschland","1058","0.965274100859455","0.954459599284419","0.97608860243449"
"Nein","2017","Realschule","Westdeutschland","4323","0.916201108389265","0.908316315422249","0.924085901356281"
"Nein","2017","Realschule","Ostdeutschland","2054","0.923670765638782","0.912560259808064","0.9347812714695"
"Nein","2017","(Fach-)Abitur","Westdeutschland","3253","0.926197235851305","0.917601611382819","0.93479286031979"
"Nein","2017","(Fach-)Abitur","Ostdeutschland","554","0.944247530873539","0.925811620419548","0.962683441327529"
"Nein","2017","AkademikerIn","Westdeutschland","4732","0.93431955476762","0.927508779912906","0.941130329622335"
"Nein","2017","AkademikerIn","Ostdeutschland","1346","0.957784169041354","0.947373072010013","0.968195266072696"
"Ja","2018","(noch) kein Abschluss","Westdeutschland","","","",""
"Ja","2018","(noch) kein Abschluss","Ostdeutschland","","","",""
"Ja","2018","Hauptschule","Westdeutschland","","","",""
"Ja","2018","Hauptschule","Ostdeutschland","","","",""
"Ja","2018","Realschule","Westdeutschland","","","",""
"Ja","2018","Realschule","Ostdeutschland","","","",""
"Ja","2018","(Fach-)Abitur","Westdeutschland","","","",""
"Ja","2018","(Fach-)Abitur","Ostdeutschland","","","",""
"Ja","2018","AkademikerIn","Westdeutschland","","","",""
"Ja","2018","AkademikerIn","Ostdeutschland","","","",""
"Nein","2018","(noch) kein Abschluss","Westdeutschland","","","",""
"Nein","2018","(noch) kein Abschluss","Ostdeutschland","","","",""
"Nein","2018","Hauptschule","Westdeutschland","","","",""
"Nein","2018","Hauptschule","Ostdeutschland","","","",""
"Nein","2018","Realschule","Westdeutschland","","","",""
"Nein","2018","Realschule","Ostdeutschland","","","",""
"Nein","2018","(Fach-)Abitur","Westdeutschland","","","",""
"Nein","2018","(Fach-)Abitur","Ostdeutschland","","","",""
"Nein","2018","AkademikerIn","Westdeutschland","","","",""
"Nein","2018","AkademikerIn","Ostdeutschland","","","",""
"Ja","2019","(noch) kein Abschluss","Westdeutschland","52","0.0813360617581318","0.0606841403621286","0.101987983154135"
"Ja","2019","(noch) kein Abschluss","Ostdeutschland","11","","",""
"Ja","2019","Hauptschule","Westdeutschland","337","0.0639294672656186","0.0573286071815515","0.0705303273496856"
"Ja","2019","Hauptschule","Ostdeutschland","49","0.0546815024901794","0.0401394873484669","0.069223517631892"
"Ja","2019","Realschule","Westdeutschland","414","0.0837200611855494","0.0757022717943955","0.0917378505767034"
"Ja","2019","Realschule","Ostdeutschland","143","0.0694679638215786","0.0587409134410084","0.0801950142021489"
"Ja","2019","(Fach-)Abitur","Westdeutschland","304","0.0787874984449424","0.0699140241626025","0.0876609727272823"
"Ja","2019","(Fach-)Abitur","Ostdeutschland","43","0.0595539116378846","0.0406804431638989","0.0784273801118704"
"Ja","2019","AkademikerIn","Westdeutschland","394","0.0704357957357727","0.0636236354798988","0.0772479559916467"
"Ja","2019","AkademikerIn","Ostdeutschland","105","0.0622901986744481","0.050429457383629","0.0741509399652673"
"Nein","2019","(noch) kein Abschluss","Westdeutschland","621","0.918663938241868","0.898012016845865","0.939315859637871"
"Nein","2019","(noch) kein Abschluss","Ostdeutschland","93","0.909648807838102","0.854550882984329","0.964746732691874"
"Nein","2019","Hauptschule","Westdeutschland","4939","0.936070532734381","0.929469672650314","0.942671392818448"
"Nein","2019","Hauptschule","Ostdeutschland","890","0.945318497509821","0.930776482368108","0.959860512651533"
"Nein","2019","Realschule","Westdeutschland","4170","0.916279938814451","0.908262149423297","0.924297728205605"
"Nein","2019","Realschule","Ostdeutschland","2015","0.930532036178421","0.919804985797851","0.941259086558992"
"Nein","2019","(Fach-)Abitur","Westdeutschland","3237","0.921212501555058","0.912339027272718","0.930085975837397"
"Nein","2019","(Fach-)Abitur","Ostdeutschland","561","0.940446088362115","0.92157261988813","0.959319556836101"
"Nein","2019","AkademikerIn","Westdeutschland","5026","0.929564204264227","0.922752044008353","0.936376364520101"
"Nein","2019","AkademikerIn","Ostdeutschland","1490","0.937709801325552","0.925849060034733","0.949570542616371"
