year,age_gr,quintil_oecd,ple0017,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2013,66 and older,2nd Quintile,Yes,0.03345,42,1202,0.02328,0.04362
2013,66 and older,2nd Quintile,No,0.96655,1160,1202,0.95638,0.97672
2013,66 and older,3rd Quintile,Yes,0.04363,39,1059,0.03132,0.05594
2013,66 and older,3rd Quintile,No,0.95637,1020,1059,0.94406,0.96868
2013,66 and older,4th Quintile,Yes,0.04855,35,879,0.03433,0.06277
2013,66 and older,4th Quintile,No,0.95145,844,879,0.93723,0.96567
2013,66 and older,5th Quintile,Yes,0.03550,38,975,0.02388,0.04712
2013,66 and older,5th Quintile,No,0.96450,937,975,0.95288,0.97612
2015,17-29 y.,1st Quintile,Yes,0.08362,85,1249,0.06826,0.09898
2015,17-29 y.,1st Quintile,No,0.91638,1164,1249,0.90102,0.93174
2015,17-29 y.,2nd Quintile,Yes,0.06266,57,859,0.04645,0.07888
2015,17-29 y.,2nd Quintile,No,0.93734,802,859,0.92112,0.95355
2015,17-29 y.,3rd Quintile,Yes,0.04627,45,753,0.03126,0.06129
2015,17-29 y.,3rd Quintile,No,0.95373,708,753,0.93871,0.96874
2015,17-29 y.,4th Quintile,Yes,0.07786,43,615,0.05666,0.09905
2015,17-29 y.,4th Quintile,No,0.92214,572,615,0.90095,0.94334
2015,17-29 y.,5th Quintile,No,0.95556,416,416,0.93574,0.97539
2015,30-45 y.,1st Quintile,Yes,0.09648,165,1604,0.08202,0.11093
2015,30-45 y.,1st Quintile,No,0.90352,1439,1604,0.88907,0.91798
2015,30-45 y.,2nd Quintile,Yes,0.08773,133,1624,0.07397,0.10149
2015,30-45 y.,2nd Quintile,No,0.91227,1491,1624,0.89851,0.92603
2015,30-45 y.,3rd Quintile,Yes,0.06806,127,1508,0.05534,0.08077
2015,30-45 y.,3rd Quintile,No,0.93194,1381,1508,0.91923,0.94466
2015,30-45 y.,4th Quintile,Yes,0.08202,106,1379,0.06754,0.09651
2015,30-45 y.,4th Quintile,No,0.91798,1273,1379,0.90349,0.93246
2015,30-45 y.,5th Quintile,Yes,0.07820,102,1241,0.06326,0.09314
2015,30-45 y.,5th Quintile,No,0.92180,1139,1241,0.90686,0.93674
2015,46-65 y.,1st Quintile,Yes,0.07163,119,1481,0.05849,0.08476
2015,46-65 y.,1st Quintile,No,0.92837,1362,1481,0.91524,0.94151
2015,46-65 y.,2nd Quintile,Yes,0.07505,126,1513,0.06177,0.08833
2015,46-65 y.,2nd Quintile,No,0.92495,1387,1513,0.91167,0.93823
2015,46-65 y.,3rd Quintile,Yes,0.08168,105,1517,0.06789,0.09547
2015,46-65 y.,3rd Quintile,No,0.91832,1412,1517,0.90453,0.93211
2015,46-65 y.,4th Quintile,Yes,0.06495,123,1881,0.05381,0.07609
2015,46-65 y.,4th Quintile,No,0.93505,1758,1881,0.92391,0.94619
2015,46-65 y.,5th Quintile,Yes,0.06735,168,2485,0.05750,0.07721
2015,46-65 y.,5th Quintile,No,0.93265,2317,2485,0.92279,0.94250
2015,66 and older,1st Quintile,Yes,0.06019,35,748,0.04314,0.07725
2015,66 and older,1st Quintile,No,0.93981,713,748,0.92275,0.95686
2015,66 and older,2nd Quintile,Yes,0.02804,36,1253,0.01889,0.03718
2015,66 and older,2nd Quintile,No,0.97196,1217,1253,0.96282,0.98111
2015,66 and older,3rd Quintile,Yes,0.03763,34,1064,0.02619,0.04907
2015,66 and older,3rd Quintile,No,0.96237,1030,1064,0.95093,0.97381
2015,66 and older,4th Quintile,Yes,0.05032,41,880,0.03587,0.06477
2015,66 and older,4th Quintile,No,0.94968,839,880,0.93523,0.96413
2015,66 and older,5th Quintile,Yes,0.04203,36,939,0.02919,0.05488
2015,66 and older,5th Quintile,No,0.95797,903,939,0.94512,0.97081
2017,17-29 y.,1st Quintile,Yes,0.08514,88,1211,0.06941,0.10086
2017,17-29 y.,1st Quintile,No,0.91486,1123,1211,0.89914,0.93059
2017,17-29 y.,2nd Quintile,Yes,0.06065,57,783,0.04392,0.07738
2017,17-29 y.,2nd Quintile,No,0.93935,726,783,0.92262,0.95608
2017,17-29 y.,3rd Quintile,Yes,0.07771,50,662,0.05730,0.09812
2017,17-29 y.,3rd Quintile,No,0.92229,612,662,0.90188,0.94270
2017,17-29 y.,4th Quintile,Yes,0.07404,38,594,0.05297,0.09512
2017,17-29 y.,4th Quintile,No,0.92596,556,594,0.90488,0.94703
2017,17-29 y.,5th Quintile,Yes,0.09527,31,427,0.06739,0.12315
2017,17-29 y.,5th Quintile,No,0.90473,396,427,0.87685,0.93261
2017,30-45 y.,1st Quintile,Yes,0.11277,167,1477,0.09663,0.12891
2017,30-45 y.,1st Quintile,No,0.88723,1310,1477,0.87109,0.90337
2017,30-45 y.,2nd Quintile,Yes,0.09112,127,1444,0.07627,0.10597
2017,30-45 y.,2nd Quintile,No,0.90888,1317,1444,0.89403,0.92373
2017,30-45 y.,3rd Quintile,Yes,0.08448,114,1235,0.06896,0.10000
2017,30-45 y.,3rd Quintile,No,0.91552,1121,1235,0.90000,0.93104
2017,30-45 y.,4th Quintile,Yes,0.06546,83,1165,0.05125,0.07967
2017,30-45 y.,4th Quintile,No,0.93454,1082,1165,0.92033,0.94875
2017,30-45 y.,5th Quintile,Yes,0.06877,82,982,0.05294,0.08461
2017,30-45 y.,5th Quintile,No,0.93123,900,982,0.91539,0.94706
2017,46-65 y.,1st Quintile,Yes,0.09706,130,1353,0.08128,0.11284
2017,46-65 y.,1st Quintile,No,0.90294,1223,1353,0.88716,0.91872
2017,46-65 y.,2nd Quintile,Yes,0.07426,99,1406,0.06055,0.08797
2017,46-65 y.,2nd Quintile,No,0.92574,1307,1406,0.91203,0.93945
2017,46-65 y.,3rd Quintile,Yes,0.06829,111,1499,0.05551,0.08106
2017,46-65 y.,3rd Quintile,No,0.93171,1388,1499,0.91894,0.94449
2017,46-65 y.,4th Quintile,Yes,0.07833,132,1753,0.06575,0.09091
2017,46-65 y.,4th Quintile,No,0.92167,1621,1753,0.90909,0.93425
2017,46-65 y.,5th Quintile,Yes,0.06828,149,2239,0.05783,0.07873
2017,46-65 y.,5th Quintile,No,0.93172,2090,2239,0.92127,0.94217
2017,66 and older,1st Quintile,No,0.94995,651,651,0.93319,0.96671
2017,66 and older,2nd Quintile,Yes,0.04041,39,1160,0.02907,0.05175
2017,66 and older,2nd Quintile,No,0.95959,1121,1160,0.94825,0.97093
2017,66 and older,3rd Quintile,Yes,0.05602,36,1018,0.04189,0.07016
2017,66 and older,3rd Quintile,No,0.94398,982,1018,0.92984,0.95811
2017,66 and older,4th Quintile,Yes,0.03991,36,846,0.02671,0.05311
2017,66 and older,4th Quintile,No,0.96009,810,846,0.94689,0.97329
2017,66 and older,5th Quintile,Yes,0.04788,39,906,0.03397,0.06179
2017,66 and older,5th Quintile,No,0.95212,867,906,0.93821,0.96603
2019,17-29 y.,1st Quintile,Yes,0.09386,106,1116,0.07674,0.11098
2019,17-29 y.,1st Quintile,No,0.90614,1010,1116,0.88902,0.92326
2019,17-29 y.,2nd Quintile,Yes,0.07315,69,855,0.05568,0.09061
2019,17-29 y.,2nd Quintile,No,0.92685,786,855,0.90939,0.94432
2019,17-29 y.,3rd Quintile,Yes,0.07054,45,679,0.05127,0.08981
2019,17-29 y.,3rd Quintile,No,0.92946,634,679,0.91019,0.94873
2019,17-29 y.,4th Quintile,Yes,0.07135,46,578,0.05035,0.09235
2019,17-29 y.,4th Quintile,No,0.92865,532,578,0.90765,0.94965
2019,17-29 y.,5th Quintile,No,0.95924,410,410,0.94008,0.97840
2019,30-45 y.,1st Quintile,Yes,0.10768,120,1230,0.09035,0.12501
2019,30-45 y.,1st Quintile,No,0.89232,1110,1230,0.87499,0.90965
2019,30-45 y.,2nd Quintile,Yes,0.09139,128,1260,0.07547,0.10731
2019,30-45 y.,2nd Quintile,No,0.90861,1132,1260,0.89269,0.92453
2019,30-45 y.,3rd Quintile,Yes,0.09435,115,1208,0.07786,0.11084
2019,30-45 y.,3rd Quintile,No,0.90565,1093,1208,0.88916,0.92214
2019,30-45 y.,4th Quintile,Yes,0.05473,90,1024,0.04079,0.06867
2019,30-45 y.,4th Quintile,No,0.94527,934,1024,0.93133,0.95921
2019,30-45 y.,5th Quintile,Yes,0.06413,77,941,0.04847,0.07979
2019,30-45 y.,5th Quintile,No,0.93587,864,941,0.92021,0.95153
2019,46-65 y.,1st Quintile,Yes,0.07199,128,1343,0.05816,0.08582
2019,46-65 y.,1st Quintile,No,0.92801,1215,1343,0.91418,0.94184
2019,46-65 y.,2nd Quintile,Yes,0.09355,128,1468,0.07865,0.10846
2019,46-65 y.,2nd Quintile,No,0.90645,1340,1468,0.89154,0.92135
2019,46-65 y.,3rd Quintile,Yes,0.08021,137,1587,0.06684,0.09358
2019,46-65 y.,3rd Quintile,No,0.91979,1450,1587,0.90642,0.93316
2019,46-65 y.,4th Quintile,Yes,0.08094,140,1806,0.06836,0.09352
2019,46-65 y.,4th Quintile,No,0.91906,1666,1806,0.90648,0.93164
2019,46-65 y.,5th Quintile,Yes,0.07238,190,2512,0.06224,0.08251
2019,46-65 y.,5th Quintile,No,0.92762,2322,2512,0.91749,0.93776
2019,66 and older,1st Quintile,No,0.95535,726,726,0.94032,0.97038
2019,66 and older,2nd Quintile,Yes,0.05487,45,1186,0.04190,0.06784
2019,66 and older,2nd Quintile,No,0.94513,1141,1186,0.93216,0.95810
2019,66 and older,3rd Quintile,Yes,0.04994,40,948,0.03607,0.06382
2019,66 and older,3rd Quintile,No,0.95006,908,948,0.93618,0.96393
2019,66 and older,4th Quintile,Yes,0.04363,36,865,0.03001,0.05725
2019,66 and older,4th Quintile,No,0.95637,829,865,0.94275,0.96999
2019,66 and older,5th Quintile,Yes,0.04568,46,938,0.03231,0.05905
2019,66 and older,5th Quintile,No,0.95432,892,938,0.94095,0.96769
2021,17-29 y.,1st Quintile,Yes,0.07734,87,1235,0.06244,0.09225
2021,17-29 y.,1st Quintile,No,0.92266,1148,1235,0.90775,0.93756
2021,17-29 y.,2nd Quintile,Yes,0.10786,53,597,0.08296,0.13277
2021,17-29 y.,2nd Quintile,No,0.89214,544,597,0.86723,0.91704
2021,17-29 y.,3rd Quintile,Yes,0.09053,41,478,0.06478,0.11628
2021,17-29 y.,3rd Quintile,No,0.90947,437,478,0.88372,0.93522
2021,17-29 y.,4th Quintile,Yes,0.09591,39,430,0.06804,0.12377
2021,17-29 y.,4th Quintile,No,0.90409,391,430,0.87623,0.93196
2021,17-29 y.,5th Quintile,No,0.95510,314,314,0.93215,0.97804
2021,30-45 y.,1st Quintile,Yes,0.13299,141,1630,0.11650,0.14948
2021,30-45 y.,1st Quintile,No,0.86701,1489,1630,0.85052,0.88350
2021,30-45 y.,2nd Quintile,Yes,0.12311,111,1002,0.10276,0.14347
2021,30-45 y.,2nd Quintile,No,0.87689,891,1002,0.85653,0.89724
2021,30-45 y.,3rd Quintile,Yes,0.09777,78,853,0.07783,0.11772
2021,30-45 y.,3rd Quintile,No,0.90223,775,853,0.88228,0.92217
2021,30-45 y.,4th Quintile,Yes,0.08703,78,775,0.06717,0.10688
2021,30-45 y.,4th Quintile,No,0.91297,697,775,0.89312,0.93283
2021,30-45 y.,5th Quintile,Yes,0.05620,68,827,0.04049,0.07190
2021,30-45 y.,5th Quintile,No,0.94380,759,827,0.92810,0.95951
2021,46-65 y.,1st Quintile,Yes,0.11298,133,1241,0.09536,0.13060
2021,46-65 y.,1st Quintile,No,0.88702,1108,1241,0.86940,0.90464
2021,46-65 y.,2nd Quintile,Yes,0.08202,113,1125,0.06598,0.09806
2021,46-65 y.,2nd Quintile,No,0.91798,1012,1125,0.90194,0.93402
2021,46-65 y.,3rd Quintile,Yes,0.09733,114,1151,0.08020,0.11446
2021,46-65 y.,3rd Quintile,No,0.90267,1037,1151,0.88554,0.91980
2021,46-65 y.,4th Quintile,Yes,0.10584,125,1356,0.08946,0.12223
2021,46-65 y.,4th Quintile,No,0.89416,1231,1356,0.87777,0.91054
2021,46-65 y.,5th Quintile,Yes,0.08771,189,2271,0.07607,0.09935
2021,46-65 y.,5th Quintile,No,0.91229,2082,2271,0.90065,0.92393
2021,66 and older,1st Quintile,Yes,0.07236,41,666,0.05267,0.09205
2021,66 and older,1st Quintile,No,0.92764,625,666,0.90795,0.94733
2021,66 and older,2nd Quintile,Yes,0.05297,37,804,0.03748,0.06847
2021,66 and older,2nd Quintile,No,0.94703,767,804,0.93153,0.96252
2021,66 and older,3rd Quintile,Yes,0.05557,32,642,0.03783,0.07330
2021,66 and older,3rd Quintile,No,0.94443,610,642,0.92670,0.96217
2021,66 and older,4th Quintile,No,0.96257,596,596,0.94732,0.97782
2021,66 and older,5th Quintile,Yes,0.05454,51,823,0.03902,0.07007
2021,66 and older,5th Quintile,No,0.94546,772,823,0.92993,0.96098
