year,sampreg,sex,ple0017,proportion,n,lower_confidence,upper_confidence
2019,Ostdeutschland,maennlich,Nein,0.09986394557823129,42417,0.09701066463429575,0.10271722652216683
2019,Westdeutschland,weiblich,Ja,0.04656948493683188,42417,0.04456417577559158,0.04857479409807217
2019,Westdeutschland,maennlich,Ja,0.013527696793002916,42417,0.012428335416092121,0.01462705816991371
2019,Ostdeutschland,weiblich,Ja,0.011156462585034013,42417,0.01015689274621029,0.012156032423857736
2019,Ostdeutschland,maennlich,Ja,0.0027988338192419825,42417,0.002296067655246991,0.003301599983236974
2019,-2,maennlich,Nein,0.0013216715257531584,42417,0.0009759227297781167,0.0016674203217282003
2019,-2,weiblich,Nein,0.0012050534499514092,42417,0.000874891196447039,0.0015352157034557795
2019,-2,weiblich,Ja,0.00023323615160349855,42417,8.791347851793961e-05,0.00037855882468905747
2019,Westdeutschland,-3,Nein,7.774538386783285e-05,42417,-6.163224825320675e-06,0.00016165399256098636
2019,-2,maennlich,Ja,7.774538386783285e-05,42417,-6.163224825320675e-06,0.00016165399256098636
2019,Ostdeutschland,-3,Nein,7.774538386783285e-05,42417,-6.163224825320675e-06,0.00016165399256098636
2019,-2,-3,Nein,7.774538386783285e-05,42417,-6.163224825320675e-06,0.00016165399256098636
2019,-2,-3,Ja,3.8872691933916424e-05,42417,-2.0460807555403527e-05,9.820619142323638e-05
2021,Westdeutschland,maennlich,Nein,0.3722604884157796,27598,0.3665571325555264,0.37796384427603275
2021,Westdeutschland,weiblich,Nein,0.3586412022542267,27598,0.3529827470082,0.3642996575002534
2021,Ostdeutschland,maennlich,Nein,0.09309121269046128,27598,0.08966311321939366,0.0965193121615289
2021,Ostdeutschland,weiblich,Nein,0.09303903151742851,27598,0.0896117943783477,0.09646626865650933
2021,Westdeutschland,weiblich,Ja,0.05160718012940931,27598,0.048997024158343845,0.05421733610047478
2021,Westdeutschland,maennlich,Ja,0.01648925067835525,27598,0.014986775583351914,0.01799172577335859
2021,Ostdeutschland,weiblich,Ja,0.011479858067209352,27598,0.010223023007499384,0.012736693126919319
2021,Ostdeutschland,maennlich,Ja,0.003026508035900647,27598,0.0023784259939827737,0.00367459007781852
2021,Westdeutschland,-3,Nein,0.0002609058651638489,27598,7.035868557011274e-05,0.00045145304475758505
2021,Ostdeutschland,-3,Ja,5.2181173032769774e-05,27598,-3.3043011389889305e-05,0.00013740535745542887
2021,Ostdeutschland,-3,Nein,5.2181173032769774e-05,27598,-3.3043011389889305e-05,0.00013740535745542887
