syear,quintil_oecd,sampreg,ple0017,proportion,n,lower_confidence,upper_confidence
2015,3. Quintil,West,2.0,0.15331469648562301,27342,0.14904404790149456,0.15758534506975147
2015,2. Quintil,West,2.0,0.09037539936102236,27342,0.0869768221166348,0.09377397660540993
2015,4. Quintil,East,2.0,0.0652555910543131,27342,0.062328095570411184,0.068183086538215
2015,3. Quintil,East,2.0,0.05107827476038339,27342,0.04846867299959205,0.053687876521174724
2015,5. Quintil,East,2.0,0.049201277955271565,27342,0.046637541268218397,0.05176501464232473
2015,2. Quintil,East,2.0,0.032348242811501594,27342,0.03025111053783183,0.034445375085171356
2015,5. Quintil,West,1.0,0.020127795527156548,27342,0.018463142376683,0.021792448677630097
2015,4. Quintil,West,1.0,0.016094249201277954,27342,0.014602646908822042,0.017585851493733866
2015,3. Quintil,West,1.0,0.012899361022364218,27342,0.011561824199038211,0.014236897845690225
2015,2. Quintil,West,1.0,0.007388178913738019,27342,0.006373101054086431,0.008403256773389607
2015,3. Quintil,East,1.0,0.003354632587859425,27342,0.002669248939702348,0.004040016236016502
2015,4. Quintil,East,1.0,0.0032747603833865814,27342,0.002597558084523165,0.003951962682249998
2015,5. Quintil,East,1.0,0.00323482428115016,27342,0.0025617504475014072,0.0039078981147989125
2015,2. Quintil,East,1.0,0.002036741214057508,27342,0.0015023416023538017,0.0025711408257612146
2017,5. Quintil,West,2.0,0.32547365249161925,31140,0.3202694504928563,0.3306778544903822
2017,4. Quintil,West,2.0,0.20128818411239593,31140,0.19683468917590657,0.2057416790488853
2017,3. Quintil,West,2.0,0.131116049568722,31140,0.12736713466303495,0.13486496447440904
2017,2. Quintil,West,2.0,0.07246977287280124,31140,0.0695901258733914,0.07534941987221107
2017,4. Quintil,East,2.0,0.06504953105578365,31140,0.062310397841305584,0.06778866427026171
2017,5. Quintil,East,2.0,0.059700930355192285,31140,0.05706932767541633,0.06233253303496824
2017,3. Quintil,East,2.0,0.04651775961429809,31140,0.044178585946554313,0.04885693328204187
2017,2. Quintil,East,2.0,0.026630004896606274,31140,0.024841783167835155,0.028418226625377394
2017,5. Quintil,West,1.0,0.024106369354777956,31140,0.02240278394383421,0.0258099547657217
2017,4. Quintil,West,1.0,0.016460130325059323,31140,0.01504691158833367,0.017873349061784977
2017,3. Quintil,West,1.0,0.011111529624467965,31140,0.009947249863151302,0.012275809385784629
2017,2. Quintil,West,1.0,0.00742024181701759,31140,0.006467032005976419,0.00837345162805876
2017,5. Quintil,East,1.0,0.003917285020151418,31140,0.003223480611648636,0.0046110894286542
2017,4. Quintil,East,1.0,0.0037666202116840557,31140,0.0030862375654036487,0.004447002857964463
2017,3. Quintil,East,1.0,0.0028626313608798824,31140,0.0022692184709363315,0.0034560442508234333
2017,2. Quintil,East,1.0,0.002109307318543071,31140,0.001599732236602579,0.0026188824004835633
2019,5. Quintil,West,2.0,0.3925299231938867,29565,0.3869636315236953,0.3980962148640781
2019,4. Quintil,West,2.0,0.17486061834769387,29565,0.1705307290563377,0.17919050763905003
2019,3. Quintil,West,2.0,0.10320090451869468,29565,0.09973308519458776,0.1066687238428016
2019,5. Quintil,East,2.0,0.08507154275020469,29565,0.08189135432969064,0.08825173117071874
2019,4. Quintil,East,2.0,0.06202970876057546,29565,0.05928015926337491,0.064779258257776
2019,2. Quintil,West,2.0,0.05290654606417404,29565,0.0503549128174937,0.05545817931085438
2019,3. Quintil,East,2.0,0.03333463292915903,29565,0.031288409523939555,0.035380856334378506
2019,5. Quintil,West,1.0,0.029864712074544816,29565,0.02792444083274182,0.03180498331634781
2019,2. Quintil,East,2.0,0.021794221996958945,29565,0.02012984031733487,0.02345860367658302
2019,4. Quintil,West,1.0,0.014893368162501463,29565,0.013512649440469128,0.016274086884533797
2019,3. Quintil,West,1.0,0.01013684744044602,29565,0.008995005044919777,0.011278689835972265
2019,5. Quintil,East,1.0,0.00549729034270342,29565,0.004654451673670507,0.006340129011736332
2019,2. Quintil,West,1.0,0.005380326718390581,29565,0.004546453594203142,0.00621419984257802
2019,4. Quintil,East,1.0,0.004366641974345978,29565,0.00361503527632359,0.0051182486723683664
2019,3. Quintil,East,1.0,0.002495223985340559,29565,0.001926529011726799,0.0030639189589543193
2019,2. Quintil,East,1.0,0.0016374907403797418,29565,0.0011765971291904471,0.0020983843515690365
2021,5. Quintil,West,2.0,0.39579419745355876,19931,0.38900499617832696,0.40258339872879056
2021,4. Quintil,West,2.0,0.14615946566478816,19931,0.14125498096306485,0.15106395036651146
2021,3. Quintil,West,2.0,0.10608432477562095,19931,0.10180903642470976,0.11035961312653214
2021,5. Quintil,East,2.0,0.08729910248382383,19931,0.08338023430630447,0.0912179706613432
2021,2. Quintil,West,2.0,0.08312460864120226,19931,0.07929184981986608,0.08695736746253845
2021,4. Quintil,East,2.0,0.04988520141932791,19931,0.04686270751896221,0.05290769531969361
2021,5. Quintil,West,1.0,0.03563974118138176,19931,0.033065919529736046,0.03821356283302747
2021,3. Quintil,East,2.0,0.02776038405343352,19931,0.02547956454731726,0.03004120355954978
2021,2. Quintil,East,2.0,0.021237737424337298,19931,0.019236105318493592,0.023239369530181003
2021,4. Quintil,West,1.0,0.014558547276142768,19931,0.012895647936625879,0.01622144661565966
2021,3. Quintil,West,1.0,0.009966604049259028,19931,0.008587522171344994,0.011345685927173062
2021,2. Quintil,West,1.0,0.007931538300981006,19931,0.006700019457468384,0.009163057144493628
2021,5. Quintil,East,1.0,0.0066270089751617614,19931,0.005500573083317438,0.007753444867006085
2021,4. Quintil,East,1.0,0.004174493842621582,19931,0.003279366007979862,0.005069621677263303
2021,3. Quintil,East,1.0,0.002087246921310791,19931,0.0014536329750814377,0.0027208608675401446
2021,2. Quintil,East,1.0,0.0016697975370486328,19931,0.001102957471144633,0.002236637602952633
