year,migback,pgisced97,ple0017,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2019,Direct migration background,Post-secondary Non-tertiary Level,No,0.91465,490,534,0.89093,0.93837
2019,Direct migration background,First Stage of Tertiary Education,No,0.91618,78,78,0.85428,0.97808
2019,Direct migration background,Second Stage of Tertiary Education,Yes,0.06634,91,1115,0.05172,0.08095
2019,Direct migration background,Second Stage of Tertiary Education,No,0.93366,1024,1115,0.91905,0.94828
2019,Indirect migration background,No answer / don't know,No,0.93885,104,104,0.89257,0.98512
2019,Indirect migration background,Pre-primary Level,No,0.95397,77,77,0.90686,1.00108
2019,Indirect migration background,Primary Level,No,0.76734,31,31,0.61614,0.91854
2019,Indirect migration background,Lower Secondary Level,No,0.95917,217,217,0.93278,0.98556
2019,Indirect migration background,Upper Secondary Level,Yes,0.07953,52,633,0.05843,0.10062
2019,Indirect migration background,Upper Secondary Level,No,0.92047,581,633,0.89938,0.94157
2019,Indirect migration background,Post-secondary Non-tertiary Level,No,0.90571,116,116,0.85230,0.95912
2019,Indirect migration background,First Stage of Tertiary Education,No,0.97226,55,55,0.92846,1.01606
2019,Indirect migration background,Second Stage of Tertiary Education,No,0.88731,268,268,0.84938,0.92524
2021,No migration background,No answer / don't know,No,0.93342,284,284,0.90438,0.96247
2021,No migration background,Pre-primary Level,No,0.95114,99,99,0.90845,0.99382
2021,No migration background,Primary Level,No,0.76546,72,72,0.66690,0.86402
2021,No migration background,Lower Secondary Level,Yes,0.10813,96,881,0.08761,0.12865
2021,No migration background,Lower Secondary Level,No,0.89187,785,881,0.87135,0.91239
2021,No migration background,Upper Secondary Level,Yes,0.08911,505,5679,0.08170,0.09652
2021,No migration background,Upper Secondary Level,No,0.91089,5174,5679,0.90348,0.91830
2021,No migration background,Post-secondary Non-tertiary Level,Yes,0.11118,119,1043,0.09209,0.13027
2021,No migration background,Post-secondary Non-tertiary Level,No,0.88882,924,1043,0.86973,0.90791
2021,No migration background,First Stage of Tertiary Education,Yes,0.06646,74,896,0.05014,0.08278
2021,No migration background,First Stage of Tertiary Education,No,0.93354,822,896,0.91722,0.94986
2021,No migration background,Second Stage of Tertiary Education,Yes,0.07290,313,4054,0.06489,0.08090
2021,No migration background,Second Stage of Tertiary Education,No,0.92710,3741,4054,0.91910,0.93511
2021,Direct migration background,No answer / don't know,Yes,0.10644,31,445,0.07775,0.13512
2021,Direct migration background,No answer / don't know,No,0.89356,414,445,0.86488,0.92225
2021,Direct migration background,Pre-primary Level,No,0.72357,48,48,0.59570,0.85143
2021,Direct migration background,Primary Level,Yes,0.05077,49,823,0.03576,0.06578
2021,Direct migration background,Primary Level,No,0.94923,774,823,0.93422,0.96424
2021,Direct migration background,Lower Secondary Level,Yes,0.03476,36,745,0.02160,0.04792
2021,Direct migration background,Lower Secondary Level,No,0.96524,709,745,0.95208,0.97840
2021,Direct migration background,Upper Secondary Level,Yes,0.09412,86,1235,0.07783,0.11042
2021,Direct migration background,Upper Secondary Level,No,0.90588,1149,1235,0.88958,0.92217
2021,Direct migration background,Post-secondary Non-tertiary Level,Yes,0.13576,47,454,0.10421,0.16730
2021,Direct migration background,Post-secondary Non-tertiary Level,No,0.86424,407,454,0.83270,0.89579
2021,Direct migration background,First Stage of Tertiary Education,No,0.98959,55,55,0.96252,1.01666
2021,Direct migration background,Second Stage of Tertiary Education,Yes,0.07643,99,1373,0.06237,0.09049
2021,Direct migration background,Second Stage of Tertiary Education,No,0.92357,1274,1373,0.90951,0.93763
2021,Indirect migration background,Pre-primary Level,No,0.92953,34,34,0.84221,1.01685
2021,Indirect migration background,Lower Secondary Level,No,0.89881,105,105,0.84085,0.95677
2021,Indirect migration background,Upper Secondary Level,No,0.91820,354,354,0.88961,0.94679
2021,Indirect migration background,Post-secondary Non-tertiary Level,No,0.95462,82,82,0.90930,0.99995
2021,Indirect migration background,First Stage of Tertiary Education,No,0.97079,33,33,0.91245,1.02914
2021,Indirect migration background,Second Stage of Tertiary Education,No,0.93930,193,193,0.90552,0.97308
