year,migback,quintil_oecd,ple0017,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2017,Indirect migration background,2nd Quintile,No,0.92182,268,268,0.88962,0.95402
2017,Indirect migration background,3rd Quintile,No,0.93475,231,231,0.90283,0.96667
2017,Indirect migration background,4th Quintile,No,0.90916,201,201,0.86933,0.94899
2017,Indirect migration background,5th Quintile,No,0.92370,187,187,0.88554,0.96185
2019,No migration background,1st Quintile,Yes,0.08941,257,2720,0.07868,0.10013
2019,No migration background,1st Quintile,No,0.91059,2463,2720,0.89987,0.92132
2019,No migration background,2nd Quintile,Yes,0.07197,265,3479,0.06338,0.08055
2019,No migration background,2nd Quintile,No,0.92803,3214,3479,0.91945,0.93662
2019,No migration background,3rd Quintile,Yes,0.07667,267,3489,0.06784,0.08550
2019,No migration background,3rd Quintile,No,0.92333,3222,3489,0.91450,0.93216
2019,No migration background,4th Quintile,Yes,0.06666,271,3647,0.05856,0.07475
2019,No migration background,4th Quintile,No,0.93334,3376,3647,0.92525,0.94144
2019,No migration background,5th Quintile,Yes,0.05830,284,4156,0.05118,0.06542
2019,No migration background,5th Quintile,No,0.94170,3872,4156,0.93458,0.94882
2019,Direct migration background,1st Quintile,Yes,0.04198,88,1310,0.03112,0.05285
2019,Direct migration background,1st Quintile,No,0.95802,1222,1310,0.94715,0.96888
2019,Direct migration background,2nd Quintile,Yes,0.09381,74,976,0.07551,0.11212
2019,Direct migration background,2nd Quintile,No,0.90619,902,976,0.88788,0.92449
2019,Direct migration background,3rd Quintile,Yes,0.07410,53,652,0.05398,0.09422
2019,Direct migration background,3rd Quintile,No,0.92590,599,652,0.90578,0.94602
2019,Direct migration background,4th Quintile,Yes,0.05382,31,437,0.03264,0.07500
2019,Direct migration background,4th Quintile,No,0.94618,406,437,0.92500,0.96736
2019,Direct migration background,5th Quintile,Yes,0.08376,32,450,0.05813,0.10938
2019,Direct migration background,5th Quintile,No,0.91624,418,450,0.89062,0.94187
2019,Indirect migration background,1st Quintile,Yes,0.10188,39,415,0.07274,0.13102
2019,Indirect migration background,1st Quintile,No,0.89812,376,415,0.86898,0.92726
2019,Indirect migration background,2nd Quintile,Yes,0.08855,31,314,0.05707,0.12002
2019,Indirect migration background,2nd Quintile,No,0.91145,283,314,0.87998,0.94293
2019,Indirect migration background,3rd Quintile,No,0.94885,264,264,0.92222,0.97547
2019,Indirect migration background,4th Quintile,No,0.94489,179,179,0.91136,0.97841
2019,Indirect migration background,5th Quintile,No,0.91059,198,198,0.87074,0.95043
2021,No migration background,1st Quintile,Yes,0.10771,203,1948,0.09394,0.12148
2021,No migration background,1st Quintile,No,0.89229,1745,1948,0.87852,0.90606
2021,No migration background,2nd Quintile,Yes,0.08893,229,2387,0.07751,0.10035
2021,No migration background,2nd Quintile,No,0.91107,2158,2387,0.89965,0.92249
2021,No migration background,3rd Quintile,Yes,0.08194,215,2447,0.07107,0.09281
2021,No migration background,3rd Quintile,No,0.91806,2232,2447,0.90719,0.92893
2021,No migration background,4th Quintile,Yes,0.08910,228,2629,0.07821,0.09999
2021,No migration background,4th Quintile,No,0.91090,2401,2629,0.90001,0.92179
2021,No migration background,5th Quintile,Yes,0.07063,275,3628,0.06229,0.07897
2021,No migration background,5th Quintile,No,0.92937,3353,3628,0.92103,0.93771
2021,Direct migration background,1st Quintile,Yes,0.08147,174,2588,0.07093,0.09202
2021,Direct migration background,1st Quintile,No,0.91853,2414,2588,0.90798,0.92907
2021,Direct migration background,2nd Quintile,Yes,0.07857,69,938,0.06134,0.09579
2021,Direct migration background,2nd Quintile,No,0.92143,869,938,0.90421,0.93866
2021,Direct migration background,3rd Quintile,Yes,0.10937,37,531,0.08280,0.13594
2021,Direct migration background,3rd Quintile,No,0.89063,494,531,0.86406,0.91720
2021,Direct migration background,4th Quintile,No,0.93035,372,372,0.90444,0.95625
2021,Direct migration background,5th Quintile,Yes,0.06763,39,438,0.04408,0.09117
2021,Direct migration background,5th Quintile,No,0.93237,399,438,0.90883,0.95592
2021,Indirect migration background,1st Quintile,No,0.93052,211,211,0.89613,0.96491
2021,Indirect migration background,2nd Quintile,No,0.90981,187,187,0.86865,0.95098
2021,Indirect migration background,3rd Quintile,No,0.91659,133,133,0.86942,0.96376
2021,Indirect migration background,4th Quintile,No,0.96202,142,142,0.93046,0.99357
2021,Indirect migration background,5th Quintile,No,0.93825,175,175,0.90249,0.97402
