year,pgisced97,regtyp,ple0017,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2015,No answer / don't know,Rural regions,No,0.96418,201,201,0.93843,0.98994
2015,Pre-primary Level,Urban regions,No,0.98247,222,222,0.96516,0.99977
2015,Pre-primary Level,Rural regions,No,0.96693,108,108,0.93304,1.00081
2015,Primary Level,Urban regions,Yes,0.14487,35,278,0.10342,0.18631
2015,Primary Level,Urban regions,No,0.85513,243,278,0.81369,0.89658
2015,Primary Level,Rural regions,No,0.96790,121,121,0.93636,0.99944
2015,Lower Secondary Level,Urban regions,Yes,0.06677,122,1757,0.05509,0.07844
2015,Lower Secondary Level,Urban regions,No,0.93323,1635,1757,0.92156,0.94491
2015,Lower Secondary Level,Rural regions,Yes,0.04870,54,916,0.03475,0.06264
2015,Lower Secondary Level,Rural regions,No,0.95130,862,916,0.93736,0.96525
2015,Upper Secondary Level,Urban regions,Yes,0.06594,507,6987,0.06012,0.07176
2015,Upper Secondary Level,Urban regions,No,0.93406,6480,6987,0.92824,0.93988
2015,Upper Secondary Level,Rural regions,Yes,0.06373,281,4662,0.05672,0.07075
2015,Upper Secondary Level,Rural regions,No,0.93627,4381,4662,0.92925,0.94328
2015,Post-secondary Non-tertiary Level,Urban regions,Yes,0.08727,128,1415,0.07256,0.10198
2015,Post-secondary Non-tertiary Level,Urban regions,No,0.91273,1287,1415,0.89802,0.92744
2015,Post-secondary Non-tertiary Level,Rural regions,Yes,0.07024,42,537,0.04861,0.09188
2015,Post-secondary Non-tertiary Level,Rural regions,No,0.92976,495,537,0.90812,0.95139
2015,First Stage of Tertiary Education,Urban regions,Yes,0.05908,60,909,0.04374,0.07441
2015,First Stage of Tertiary Education,Urban regions,No,0.94092,849,909,0.92559,0.95626
2015,First Stage of Tertiary Education,Rural regions,Yes,0.04741,36,611,0.03054,0.06427
2015,First Stage of Tertiary Education,Rural regions,No,0.95259,575,611,0.93573,0.96946
2015,Second Stage of Tertiary Education,Urban regions,Yes,0.06995,277,4224,0.06226,0.07765
2015,Second Stage of Tertiary Education,Urban regions,No,0.93005,3947,4224,0.92235,0.93774
2015,Second Stage of Tertiary Education,Rural regions,Yes,0.05833,102,1649,0.04701,0.06964
2015,Second Stage of Tertiary Education,Rural regions,No,0.94167,1547,1649,0.93036,0.95299
2017,No answer / don't know,Urban regions,Yes,0.10511,36,409,0.07535,0.13487
2017,No answer / don't know,Urban regions,No,0.89489,373,409,0.86513,0.92465
2017,No answer / don't know,Rural regions,No,0.92398,190,190,0.88619,0.96176
2017,Pre-primary Level,Urban regions,No,0.92659,272,272,0.89554,0.95765
2017,Pre-primary Level,Rural regions,No,0.86016,106,106,0.79382,0.92650
2017,Primary Level,Urban regions,Yes,0.11548,37,319,0.08035,0.15060
2017,Primary Level,Urban regions,No,0.88452,282,319,0.84940,0.91965
2017,Primary Level,Rural regions,No,0.91571,119,119,0.86559,0.96584
2017,Lower Secondary Level,Urban regions,Yes,0.07768,138,1743,0.06511,0.09025
2017,Lower Secondary Level,Urban regions,No,0.92232,1605,1743,0.90975,0.93489
2017,Lower Secondary Level,Rural regions,Yes,0.05564,65,1002,0.04144,0.06984
2017,Lower Secondary Level,Rural regions,No,0.94436,937,1002,0.93016,0.95856
2017,Upper Secondary Level,Urban regions,Yes,0.07360,535,7236,0.06758,0.07962
2017,Upper Secondary Level,Urban regions,No,0.92640,6701,7236,0.92038,0.93242
2017,Upper Secondary Level,Rural regions,Yes,0.06328,290,4837,0.05642,0.07015
2017,Upper Secondary Level,Rural regions,No,0.93672,4547,4837,0.92985,0.94358
2017,Post-secondary Non-tertiary Level,Urban regions,Yes,0.08305,145,1588,0.06947,0.09663
2017,Post-secondary Non-tertiary Level,Urban regions,No,0.91695,1443,1588,0.90337,0.93053
2017,Post-secondary Non-tertiary Level,Rural regions,Yes,0.06066,49,623,0.04190,0.07942
2017,Post-secondary Non-tertiary Level,Rural regions,No,0.93934,574,623,0.92058,0.95810
2017,First Stage of Tertiary Education,Urban regions,Yes,0.06499,62,894,0.04882,0.08116
2017,First Stage of Tertiary Education,Urban regions,No,0.93501,832,894,0.91884,0.95118
2017,First Stage of Tertiary Education,Rural regions,Yes,0.07464,48,633,0.05415,0.09513
2017,First Stage of Tertiary Education,Rural regions,No,0.92536,585,633,0.90487,0.94585
2017,Second Stage of Tertiary Education,Urban regions,Yes,0.06413,313,4698,0.05712,0.07114
2017,Second Stage of Tertiary Education,Urban regions,No,0.93587,4385,4698,0.92886,0.94288
2017,Second Stage of Tertiary Education,Rural regions,Yes,0.05333,124,1817,0.04299,0.06366
2017,Second Stage of Tertiary Education,Rural regions,No,0.94667,1693,1817,0.93634,0.95701
2019,No answer / don't know,Urban regions,No,0.93783,362,362,0.91292,0.96274
2019,No answer / don't know,Rural regions,No,0.93531,177,177,0.89897,0.97165
2019,Pre-primary Level,Urban regions,No,0.94509,225,225,0.91526,0.97492
2019,Pre-primary Level,Rural regions,No,0.86992,79,79,0.79527,0.94458
2019,Primary Level,Urban regions,No,0.90229,252,252,0.86555,0.93902
2019,Primary Level,Rural regions,No,0.92014,99,99,0.86647,0.97381
2019,Lower Secondary Level,No answer / don't know,No,0.87392,32,32,0.75708,0.99077
2019,Lower Secondary Level,Urban regions,Yes,0.08034,122,1477,0.06647,0.09421
2019,Lower Secondary Level,Urban regions,No,0.91966,1355,1477,0.90579,0.93353
2019,Lower Secondary Level,Rural regions,Yes,0.04827,57,910,0.03434,0.06220
2019,Lower Secondary Level,Rural regions,No,0.95173,853,910,0.93780,0.96566
2019,Upper Secondary Level,No answer / don't know,Yes,0.13230,32,239,0.08925,0.17534
2019,Upper Secondary Level,No answer / don't know,No,0.86770,207,239,0.82466,0.91075
2019,Upper Secondary Level,Urban regions,Yes,0.07537,519,6594,0.06900,0.08175
2019,Upper Secondary Level,Urban regions,No,0.92463,6075,6594,0.91825,0.93100
2019,Upper Secondary Level,Rural regions,Yes,0.06472,272,4317,0.05738,0.07206
2019,Upper Secondary Level,Rural regions,No,0.93528,4045,4317,0.92794,0.94262
2019,Post-secondary Non-tertiary Level,No answer / don't know,No,0.86436,55,55,0.77303,0.95569
2019,Post-secondary Non-tertiary Level,Urban regions,Yes,0.07905,136,1518,0.06548,0.09263
2019,Post-secondary Non-tertiary Level,Urban regions,No,0.92095,1382,1518,0.90737,0.93452
2019,Post-secondary Non-tertiary Level,Rural regions,Yes,0.05341,43,595,0.03533,0.07149
2019,Post-secondary Non-tertiary Level,Rural regions,No,0.94659,552,595,0.92851,0.96467
2019,First Stage of Tertiary Education,Urban regions,Yes,0.06549,65,948,0.04974,0.08125
2019,First Stage of Tertiary Education,Urban regions,No,0.93451,883,948,0.91875,0.95026
2019,First Stage of Tertiary Education,Rural regions,Yes,0.08200,53,685,0.06144,0.10256
2019,First Stage of Tertiary Education,Rural regions,No,0.91800,632,685,0.89744,0.93856
2019,Second Stage of Tertiary Education,No answer / don't know,No,0.88120,165,165,0.83168,0.93072
2019,Second Stage of Tertiary Education,Urban regions,Yes,0.07237,342,4947,0.06515,0.07959
2019,Second Stage of Tertiary Education,Urban regions,No,0.92763,4605,4947,0.92041,0.93485
2019,Second Stage of Tertiary Education,Rural regions,Yes,0.05507,140,1891,0.04479,0.06535
2019,Second Stage of Tertiary Education,Rural regions,No,0.94493,1751,1891,0.93465,0.95521
2021,No answer / don't know,Urban regions,Yes,0.08029,46,607,0.05866,0.10193
2021,No answer / don't know,Urban regions,No,0.91971,561,607,0.89807,0.94134
2021,No answer / don't know,Rural regions,No,0.93429,168,168,0.89672,0.97187
2021,Pre-primary Level,Urban regions,No,0.91232,131,131,0.86370,0.96094
2021,Pre-primary Level,Rural regions,No,0.95293,50,50,0.89363,1.01223
2021,Primary Level,Urban regions,Yes,0.10620,52,722,0.08371,0.12868
2021,Primary Level,Urban regions,No,0.89380,670,722,0.87132,0.91629
2021,Primary Level,Rural regions,No,0.87961,193,193,0.83358,0.92564
2021,Lower Secondary Level,Urban regions,Yes,0.09343,93,1127,0.07643,0.11043
2021,Lower Secondary Level,Urban regions,No,0.90657,1034,1127,0.88957,0.92357
2021,Lower Secondary Level,Rural regions,Yes,0.07398,52,617,0.05331,0.09464
2021,Lower Secondary Level,Rural regions,No,0.92602,565,617,0.90536,0.94669
2021,Upper Secondary Level,Urban regions,Yes,0.09746,393,4513,0.08881,0.10612
2021,Upper Secondary Level,Urban regions,No,0.90254,4120,4513,0.89388,0.91119
2021,Upper Secondary Level,Rural regions,Yes,0.07488,228,2785,0.06511,0.08466
2021,Upper Secondary Level,Rural regions,No,0.92512,2557,2785,0.91534,0.93489
2021,Post-secondary Non-tertiary Level,Urban regions,Yes,0.12172,139,1164,0.10293,0.14051
2021,Post-secondary Non-tertiary Level,Urban regions,No,0.87828,1025,1164,0.85949,0.89707
2021,Post-secondary Non-tertiary Level,Rural regions,Yes,0.07844,37,424,0.05281,0.10406
2021,Post-secondary Non-tertiary Level,Rural regions,No,0.92156,387,424,0.89594,0.94719
2021,First Stage of Tertiary Education,Urban regions,Yes,0.07129,49,583,0.05038,0.09219
2021,First Stage of Tertiary Education,Urban regions,No,0.92871,534,583,0.90781,0.94962
2021,First Stage of Tertiary Education,Rural regions,Yes,0.04526,33,409,0.02509,0.06544
2021,First Stage of Tertiary Education,Rural regions,No,0.95474,376,409,0.93456,0.97491
2021,Second Stage of Tertiary Education,Urban regions,Yes,0.07944,320,4158,0.07122,0.08766
2021,Second Stage of Tertiary Education,Urban regions,No,0.92056,3838,4158,0.91234,0.92878
2021,Second Stage of Tertiary Education,Rural regions,Yes,0.05267,107,1477,0.04127,0.06406
2021,Second Stage of Tertiary Education,Rural regions,No,0.94733,1370,1477,0.93594,0.95873
