year,age_gr,sampreg,ple0017,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2019,17-29 y.,West,No,0.84232,2953,3193,0.82968,0.85496
2019,17-29 y.,East,Yes,0.09448,66,639,0.07178,0.11717
2019,17-29 y.,East,No,0.79349,573,639,0.76208,0.82490
2019,30-45 y.,West,Yes,0.07874,473,4929,0.07122,0.08626
2019,30-45 y.,West,No,0.90628,4456,4929,0.89814,0.91442
2019,30-45 y.,East,Yes,0.09434,105,1332,0.07864,0.11004
2019,30-45 y.,East,No,0.89458,1227,1332,0.87808,0.91108
2019,46-65 y.,West,Yes,0.08218,653,8114,0.07620,0.08815
2019,46-65 y.,West,No,0.91494,7461,8114,0.90887,0.92101
2019,46-65 y.,East,Yes,0.06091,151,2278,0.05108,0.07073
2019,46-65 y.,East,No,0.93674,2127,2278,0.92674,0.94673
2019,66 and older,West,Yes,0.05321,180,3868,0.04614,0.06029
2019,66 and older,West,No,0.94637,3688,3868,0.93927,0.95347
2019,66 and older,East,Yes,0.02585,37,1297,0.01721,0.03449
2019,66 and older,East,No,0.97412,1260,1297,0.96547,0.98276
2021,17-29 y.,West,Yes,0.07610,198,2704,0.06611,0.08610
2021,17-29 y.,West,No,0.84797,2506,2704,0.83443,0.86150
2021,17-29 y.,East,Yes,0.09573,44,476,0.06927,0.12219
2021,17-29 y.,East,No,0.81699,432,476,0.78222,0.85177
2021,30-45 y.,West,Yes,0.09227,381,4158,0.08347,0.10106
2021,30-45 y.,West,No,0.89055,3777,4158,0.88106,0.90004
2021,30-45 y.,East,Yes,0.11245,96,1047,0.09331,0.13160
2021,30-45 y.,East,No,0.87594,951,1047,0.85596,0.89592
2021,46-65 y.,West,Yes,0.09953,570,5745,0.09179,0.10728
2021,46-65 y.,West,No,0.89304,5175,5745,0.88505,0.90103
2021,46-65 y.,East,Yes,0.07348,108,1470,0.06013,0.08682
2021,46-65 y.,East,No,0.90915,1362,1470,0.89445,0.92384
2021,66 and older,West,Yes,0.05746,156,2710,0.04869,0.06622
2021,66 and older,West,No,0.93544,2554,2710,0.92618,0.94469
2021,66 and older,East,Yes,0.04246,31,854,0.02893,0.05600
2021,66 and older,East,No,0.94210,823,854,0.92643,0.95778
