"ple0017","year","bula_h","sex","n","percent","lower_confidence_percent","upper_confidence_percent"
"Nein","2010","Hessen","maennlich","","","",""
"Nein","2010","Hessen","weiblich","","","",""
"Nein","2010","Rheinland-Pfalz,Saarland","maennlich","","","",""
"Nein","2010","Rheinland-Pfalz,Saarland","weiblich","","","",""
"Nein","2010","Baden-Wuerttemberg","maennlich","","","",""
"Nein","2010","Baden-Wuerttemberg","weiblich","","","",""
"Nein","2010","Bayern","maennlich","","","",""
"Nein","2010","Bayern","weiblich","","","",""
"Nein","2010","Saarland","maennlich","","","",""
"Nein","2010","Saarland","weiblich","","","",""
"Nein","2010","Berlin","maennlich","","","",""
"Nein","2010","Berlin","weiblich","","","",""
"Nein","2010","Brandenburg","maennlich","","","",""
"Nein","2010","Brandenburg","weiblich","","","",""
"Nein","2010","Mecklenburg-Vorpommern","maennlich","","","",""
"Nein","2010","Mecklenburg-Vorpommern","weiblich","","","",""
"Nein","2010","Sachsen","maennlich","","","",""
"Nein","2010","Sachsen","weiblich","","","",""
"Nein","2010","Sachsen-Anhalt","maennlich","","","",""
"Nein","2010","Sachsen-Anhalt","weiblich","","","",""
"Nein","2010","Thueringen","maennlich","","","",""
"Nein","2010","Thueringen","weiblich","","","",""
"Ja","2011","Schleswig-Holstein","maennlich","11","","",""
"Ja","2011","Schleswig-Holstein","weiblich","26","","",""
"Ja","2011","Hamburg","maennlich","2","","",""
"Ja","2011","Hamburg","weiblich","18","","",""
"Ja","2011","Niedersachsen","maennlich","12","","",""
"Ja","2011","Niedersachsen","weiblich","82","0.0749412387728907","0.0586951956345261","0.0911872819112554"
"Ja","2011","Bremen","maennlich","1","","",""
"Ja","2011","Bremen","weiblich","4","0.0923839272747049","0.0219891057956217","0.162778748753788"
"Ja","2011","Nordrhein-Westfalen","maennlich","48","0.0308938480340318","0.023247261823646","0.0385404342444176"
"Ja","2011","Nordrhein-Westfalen","weiblich","185","","",""
"Ja","2011","Hessen","maennlich","16","","",""
"Ja","2011","Hessen","weiblich","72","0.102504524463696","0.0808405440447336","0.124168504882658"
"Ja","2011","Rheinland-Pfalz,Saarland","maennlich","16","","",""
"Ja","2011","Rheinland-Pfalz,Saarland","weiblich","55","0.092023295647638","0.0699538396502359","0.11409275164504"
"Ja","2011","Baden-Wuerttemberg","maennlich","37","0.0312688943922739","0.0212833775539496","0.0412544112305981"
"Ja","2011","Baden-Wuerttemberg","weiblich","107","","",""
"Ja","2011","Bayern","maennlich","42","0.0270505579446215","0.0188543476768749","0.035246768212368"
"Ja","2011","Bayern","weiblich","143","","",""
"Ja","2011","Saarland","maennlich","","","",""
"Ja","2011","Saarland","weiblich","","","",""
"Ja","2011","Berlin","maennlich","7","0.0249114737318308","0.00876683574963595","0.0410561117140257"
"Ja","2011","Berlin","weiblich","43","0.0899852573929935","0.0627150900483353","0.117255424737652"
"Ja","2011","Brandenburg","maennlich","5","0.00375548523090136","-0.00209429360116549","0.00960526406296821"
"Ja","2011","Brandenburg","weiblich","42","0.104449364638172","0.0765608696743008","0.132337859602042"
"Ja","2011","Mecklenburg-Vorpommern","maennlich","2","","",""
"Ja","2011","Mecklenburg-Vorpommern","weiblich","30","0.10631503814561","0.0696836637354075","0.142946412555812"
"Ja","2011","Sachsen","maennlich","9","0.0155013200721783","0.00623665657039933","0.0247659835739572"
"Ja","2011","Sachsen","weiblich","42","0.0566972251626302","0.0398166625602251","0.0735777877650353"
"Ja","2011","Sachsen-Anhalt","maennlich","10","","",""
"Ja","2011","Sachsen-Anhalt","weiblich","33","0.0695317780759769","0.0462370421060145","0.0928265140459394"
"Ja","2011","Thueringen","maennlich","11","","",""
"Ja","2011","Thueringen","weiblich","45","0.0840384705525658","0.0589020837206772","0.109174857384454"
"Nein","2011","Schleswig-Holstein","maennlich","295","","",""
"Nein","2011","Schleswig-Holstein","weiblich","319","0.915749092455352","0.886439209386817","0.945058975523888"
"Nein","2011","Hamburg","maennlich","150","","",""
"Nein","2011","Hamburg","weiblich","141","","",""
"Nein","2011","Niedersachsen","maennlich","887","0.990926196729622","0.984727739917331","0.997124653541913"
"Nein","2011","Niedersachsen","weiblich","927","0.925058761227109","0.908812718088745","0.941304804365474"
"Nein","2011","Bremen","maennlich","60","0.990430207004229","0.965998917836642","1.01486149617182"
"Nein","2011","Bremen","weiblich","61","0.907616072725295","0.837221251246212","0.978010894204378"
"Nein","2011","Nordrhein-Westfalen","maennlich","1919","","",""
"Nein","2011","Nordrhein-Westfalen","weiblich","1979","","",""
"Nein","2011","Hessen","maennlich","640","0.972049545195528","0.95943606842993","0.984663021961126"
"Nein","2011","Hessen","weiblich","681","0.897495475536304","0.875831495117342","0.919159455955266"
"Nein","2011","Rheinland-Pfalz,Saarland","maennlich","531","0.970291597114162","0.956063552593055","0.98451964163527"
"Nein","2011","Rheinland-Pfalz,Saarland","weiblich","604","0.907976704352362","0.88590724835496","0.930046160349764"
"Nein","2011","Baden-Wuerttemberg","maennlich","1130","","",""
"Nein","2011","Baden-Wuerttemberg","weiblich","1212","","",""
"Nein","2011","Bayern","maennlich","1463","","",""
"Nein","2011","Bayern","weiblich","1536","","",""
"Nein","2011","Saarland","maennlich","","","",""
"Nein","2011","Saarland","weiblich","","","",""
"Nein","2011","Berlin","maennlich","351","0.975088526268169","0.958943888285974","0.991233164250364"
"Nein","2011","Berlin","weiblich","380","0.910014742607006","0.882744575262348","0.937284909951665"
"Nein","2011","Brandenburg","maennlich","415","0.996244514769099","0.990394735937032","1.00209429360117"
"Nein","2011","Brandenburg","weiblich","420","0.895550635361828","0.867662140397958","0.923439130325699"
"Nein","2011","Mecklenburg-Vorpommern","maennlich","241","","",""
"Nein","2011","Mecklenburg-Vorpommern","weiblich","242","","",""
"Nein","2011","Sachsen","maennlich","674","0.984498679927822","0.975234016426043","0.993763343429601"
"Nein","2011","Sachsen","weiblich","679","0.94330277483737","0.926422212234965","0.960183337439775"
"Nein","2011","Sachsen-Anhalt","maennlich","399","0.966139050139205","0.948610103320746","0.983667996957664"
"Nein","2011","Sachsen-Anhalt","weiblich","425","0.930468221924023","0.907173485954061","0.953762957893985"
"Nein","2011","Thueringen","maennlich","405","0.978057491968227","0.96397995259203","0.992135031344424"
"Nein","2011","Thueringen","weiblich","423","0.915961529447434","0.890825142615545","0.941097916279323"
"Ja","2012","Schleswig-Holstein","maennlich","","","",""
"Ja","2012","Schleswig-Holstein","weiblich","","","",""
"Ja","2012","Hamburg","maennlich","","","",""
"Ja","2012","Hamburg","weiblich","","","",""
"Ja","2012","Niedersachsen","maennlich","","","",""
"Ja","2012","Niedersachsen","weiblich","","","",""
"Ja","2012","Bremen","maennlich","","","",""
"Ja","2012","Bremen","weiblich","","","",""
"Ja","2012","Nordrhein-Westfalen","maennlich","","","",""
"Ja","2012","Nordrhein-Westfalen","weiblich","","","",""
"Ja","2012","Hessen","maennlich","","","",""
"Ja","2012","Hessen","weiblich","","","",""
"Ja","2012","Rheinland-Pfalz,Saarland","maennlich","","","",""
"Ja","2012","Rheinland-Pfalz,Saarland","weiblich","","","",""
"Ja","2012","Baden-Wuerttemberg","maennlich","","","",""
"Ja","2012","Baden-Wuerttemberg","weiblich","","","",""
"Ja","2012","Bayern","maennlich","","","",""
"Ja","2012","Bayern","weiblich","","","",""
"Ja","2012","Saarland","maennlich","","","",""
"Ja","2012","Saarland","weiblich","","","",""
"Ja","2012","Berlin","maennlich","","","",""
"Ja","2012","Berlin","weiblich","","","",""
"Ja","2012","Brandenburg","maennlich","","","",""
"Ja","2012","Brandenburg","weiblich","","","",""
"Ja","2012","Mecklenburg-Vorpommern","maennlich","","","",""
"Ja","2012","Mecklenburg-Vorpommern","weiblich","","","",""
"Ja","2012","Sachsen","maennlich","","","",""
"Ja","2012","Sachsen","weiblich","","","",""
"Ja","2012","Sachsen-Anhalt","maennlich","","","",""
"Ja","2012","Sachsen-Anhalt","weiblich","","","",""
"Ja","2012","Thueringen","maennlich","","","",""
"Ja","2012","Thueringen","weiblich","","","",""
"Nein","2012","Schleswig-Holstein","maennlich","","","",""
"Nein","2012","Schleswig-Holstein","weiblich","","","",""
"Nein","2012","Hamburg","maennlich","","","",""
"Nein","2012","Hamburg","weiblich","","","",""
"Nein","2012","Niedersachsen","maennlich","","","",""
"Nein","2012","Niedersachsen","weiblich","","","",""
"Nein","2012","Bremen","maennlich","","","",""
"Nein","2012","Bremen","weiblich","","","",""
"Nein","2012","Nordrhein-Westfalen","maennlich","","","",""
"Nein","2012","Nordrhein-Westfalen","weiblich","","","",""
"Nein","2012","Hessen","maennlich","","","",""
"Nein","2012","Hessen","weiblich","","","",""
"Nein","2012","Rheinland-Pfalz,Saarland","maennlich","","","",""
"Nein","2012","Rheinland-Pfalz,Saarland","weiblich","","","",""
"Nein","2012","Baden-Wuerttemberg","maennlich","","","",""
"Nein","2012","Baden-Wuerttemberg","weiblich","","","",""
"Nein","2012","Bayern","maennlich","","","",""
"Nein","2012","Bayern","weiblich","","","",""
"Nein","2012","Saarland","maennlich","","","",""
"Nein","2012","Saarland","weiblich","","","",""
"Nein","2012","Berlin","maennlich","","","",""
"Nein","2012","Berlin","weiblich","","","",""
"Nein","2012","Brandenburg","maennlich","","","",""
"Nein","2012","Brandenburg","weiblich","","","",""
"Nein","2012","Mecklenburg-Vorpommern","maennlich","","","",""
"Nein","2012","Mecklenburg-Vorpommern","weiblich","","","",""
"Nein","2012","Sachsen","maennlich","","","",""
"Nein","2012","Sachsen","weiblich","","","",""
"Nein","2012","Sachsen-Anhalt","maennlich","","","",""
"Nein","2012","Sachsen-Anhalt","weiblich","","","",""
"Nein","2012","Thueringen","maennlich","","","",""
"Nein","2012","Thueringen","weiblich","","","",""
"Ja","2013","Schleswig-Holstein","maennlich","10","","",""
"Ja","2013","Schleswig-Holstein","weiblich","33","0.112711278964987","0.0786943409569299","0.146728216973044"
"Ja","2013","Hamburg","maennlich","3","","",""
"Ja","2013","Hamburg","weiblich","17","","",""
"Ja","2013","Niedersachsen","maennlich","18","","",""
"Ja","2013","Niedersachsen","weiblich","105","","",""
"Ja","2013","Bremen","maennlich","3","","",""
"Ja","2013","Bremen","weiblich","5","0.144900255491359","0.0572818772880161","0.232518633694701"
"Ja","2013","Nordrhein-Westfalen","maennlich","48","0.0300080455687698","0.0220419032626455","0.0379741878748941"
"Ja","2013","Nordrhein-Westfalen","weiblich","196","","",""
"Ja","2013","Hessen","maennlich","21","","",""
"Ja","2013","Hessen","weiblich","75","0.125217540637013","0.100576213656944","0.149858867617081"
"Ja","2013","Rheinland-Pfalz,Saarland","maennlich","11","","",""
"Ja","2013","Rheinland-Pfalz,Saarland","weiblich","52","0.087194165091536","0.0646578575332628","0.109730472649809"
"Ja","2013","Baden-Wuerttemberg","maennlich","36","0.0357562510847062","0.0241956432528793","0.0473168589165331"
"Ja","2013","Baden-Wuerttemberg","weiblich","106","","",""
"Ja","2013","Bayern","maennlich","36","0.021242815240133","0.01362131865449","0.028864311825776"
"Ja","2013","Bayern","weiblich","146","","",""
"Ja","2013","Saarland","maennlich","","","",""
"Ja","2013","Saarland","weiblich","","","",""
"Ja","2013","Berlin","maennlich","15","","",""
"Ja","2013","Berlin","weiblich","44","0.0936421893183651","0.0653040915392385","0.121980287097492"
"Ja","2013","Brandenburg","maennlich","6","0.0052739251492367","-0.00209628494919917","0.0126441352476726"
"Ja","2013","Brandenburg","weiblich","31","0.0772532975357714","0.0513779494346529","0.10312864563689"
"Ja","2013","Mecklenburg-Vorpommern","maennlich","2","","",""
"Ja","2013","Mecklenburg-Vorpommern","weiblich","25","","",""
"Ja","2013","Sachsen","maennlich","11","","",""
"Ja","2013","Sachsen","weiblich","61","0.107891153496079","0.0846581880538836","0.131124118938275"
"Ja","2013","Sachsen-Anhalt","maennlich","15","","",""
"Ja","2013","Sachsen-Anhalt","weiblich","33","0.0704937626829754","0.0455329392193253","0.0954545861466256"
"Ja","2013","Thueringen","maennlich","9","0.0286097472267117","0.0115540711239149","0.0456654233295085"
"Ja","2013","Thueringen","weiblich","42","0.0964214576767798","0.068587432323754","0.124255483029805"
"Nein","2013","Schleswig-Holstein","maennlich","251","","",""
"Nein","2013","Schleswig-Holstein","weiblich","299","","",""
"Nein","2013","Hamburg","maennlich","144","","",""
"Nein","2013","Hamburg","weiblich","145","","",""
"Nein","2013","Niedersachsen","maennlich","815","0.974656296446346","0.963983299708598","0.985329293184094"
"Nein","2013","Niedersachsen","weiblich","837","0.890069746012237","0.870094447645467","0.910045044379008"
"Nein","2013","Bremen","maennlich","53","0.988446650039081","0.960457825549053","1.01643547452911"
"Nein","2013","Bremen","weiblich","57","0.855099744508641","0.767481366305299","0.942718122711984"
"Nein","2013","Nordrhein-Westfalen","maennlich","1714","","",""
"Nein","2013","Nordrhein-Westfalen","weiblich","1760","","",""
"Nein","2013","Hessen","maennlich","576","0.962603455271761","0.947383955719905","0.977822954823616"
"Nein","2013","Hessen","weiblich","618","0.874782459362987","0.850141132382919","0.899423786343056"
"Nein","2013","Rheinland-Pfalz,Saarland","maennlich","485","0.98460978157865","0.973776457943128","0.995443105214172"
"Nein","2013","Rheinland-Pfalz,Saarland","weiblich","550","0.912805834908464","0.890269527350191","0.935342142466737"
"Nein","2013","Baden-Wuerttemberg","maennlich","955","0.964243748915294","0.952683141083467","0.975804356747121"
"Nein","2013","Baden-Wuerttemberg","weiblich","1026","","",""
"Nein","2013","Bayern","maennlich","1339","","",""
"Nein","2013","Bayern","weiblich","1426","","",""
"Nein","2013","Saarland","maennlich","","","",""
"Nein","2013","Saarland","weiblich","","","",""
"Nein","2013","Berlin","maennlich","347","0.962560100325029","0.94300432353093","0.982115877119127"
"Nein","2013","Berlin","weiblich","362","0.906357810681635","0.878019712902508","0.934695908460762"
"Nein","2013","Brandenburg","maennlich","365","0.994726074850763","0.987355864752327","1.0020962849492"
"Nein","2013","Brandenburg","weiblich","378","0.922746702464229","0.89687135436311","0.948622050565347"
"Nein","2013","Mecklenburg-Vorpommern","maennlich","209","","",""
"Nein","2013","Mecklenburg-Vorpommern","weiblich","218","","",""
"Nein","2013","Sachsen","maennlich","639","0.979237758869284","0.968276192855941","0.990199324882627"
"Nein","2013","Sachsen","weiblich","624","0.892108846503921","0.868875881061725","0.915341811946116"
"Nein","2013","Sachsen-Anhalt","maennlich","340","0.966910773814707","0.948304028219388","0.985517519410025"
"Nein","2013","Sachsen-Anhalt","weiblich","371","0.929506237317025","0.904545413853374","0.954467060780675"
"Nein","2013","Thueringen","maennlich","358","0.971390252773288","0.954334576670491","0.988445928876085"
"Nein","2013","Thueringen","weiblich","390","0.90357854232322","0.875744516970195","0.931412567676246"
"Ja","2014","Schleswig-Holstein","maennlich","","","",""
"Ja","2014","Schleswig-Holstein","weiblich","","","",""
"Ja","2014","Hamburg","maennlich","","","",""
"Ja","2014","Hamburg","weiblich","","","",""
"Ja","2014","Niedersachsen","maennlich","","","",""
"Ja","2014","Niedersachsen","weiblich","","","",""
"Ja","2014","Bremen","maennlich","","","",""
"Ja","2014","Bremen","weiblich","","","",""
"Ja","2014","Nordrhein-Westfalen","maennlich","","","",""
"Ja","2014","Nordrhein-Westfalen","weiblich","","","",""
"Ja","2014","Hessen","maennlich","","","",""
"Ja","2014","Hessen","weiblich","","","",""
"Ja","2014","Rheinland-Pfalz,Saarland","maennlich","","","",""
"Ja","2014","Rheinland-Pfalz,Saarland","weiblich","","","",""
"Ja","2014","Baden-Wuerttemberg","maennlich","","","",""
"Ja","2014","Baden-Wuerttemberg","weiblich","","","",""
"Ja","2014","Bayern","maennlich","","","",""
"Ja","2014","Bayern","weiblich","","","",""
"Ja","2014","Saarland","maennlich","","","",""
"Ja","2014","Saarland","weiblich","","","",""
"Ja","2014","Berlin","maennlich","","","",""
"Ja","2014","Berlin","weiblich","","","",""
"Ja","2014","Brandenburg","maennlich","","","",""
"Ja","2014","Brandenburg","weiblich","","","",""
"Ja","2014","Mecklenburg-Vorpommern","maennlich","","","",""
"Ja","2014","Mecklenburg-Vorpommern","weiblich","","","",""
"Ja","2014","Sachsen","maennlich","","","",""
"Ja","2014","Sachsen","weiblich","","","",""
"Ja","2014","Sachsen-Anhalt","maennlich","","","",""
"Ja","2014","Sachsen-Anhalt","weiblich","","","",""
"Ja","2014","Thueringen","maennlich","","","",""
"Ja","2014","Thueringen","weiblich","","","",""
"Nein","2014","Schleswig-Holstein","maennlich","","","",""
"Nein","2014","Schleswig-Holstein","weiblich","","","",""
"Nein","2014","Hamburg","maennlich","","","",""
"Nein","2014","Hamburg","weiblich","","","",""
"Nein","2014","Niedersachsen","maennlich","","","",""
"Nein","2014","Niedersachsen","weiblich","","","",""
"Nein","2014","Bremen","maennlich","","","",""
"Nein","2014","Bremen","weiblich","","","",""
"Nein","2014","Nordrhein-Westfalen","maennlich","","","",""
"Nein","2014","Nordrhein-Westfalen","weiblich","","","",""
"Nein","2014","Hessen","maennlich","","","",""
"Nein","2014","Hessen","weiblich","","","",""
"Nein","2014","Rheinland-Pfalz,Saarland","maennlich","","","",""
"Nein","2014","Rheinland-Pfalz,Saarland","weiblich","","","",""
"Nein","2014","Baden-Wuerttemberg","maennlich","","","",""
"Nein","2014","Baden-Wuerttemberg","weiblich","","","",""
"Nein","2014","Bayern","maennlich","","","",""
"Nein","2014","Bayern","weiblich","","","",""
"Nein","2014","Saarland","maennlich","","","",""
"Nein","2014","Saarland","weiblich","","","",""
"Nein","2014","Berlin","maennlich","","","",""
"Nein","2014","Berlin","weiblich","","","",""
"Nein","2014","Brandenburg","maennlich","","","",""
"Nein","2014","Brandenburg","weiblich","","","",""
"Nein","2014","Mecklenburg-Vorpommern","maennlich","","","",""
"Nein","2014","Mecklenburg-Vorpommern","weiblich","","","",""
"Nein","2014","Sachsen","maennlich","","","",""
"Nein","2014","Sachsen","weiblich","","","",""
"Nein","2014","Sachsen-Anhalt","maennlich","","","",""
"Nein","2014","Sachsen-Anhalt","weiblich","","","",""
"Nein","2014","Thueringen","maennlich","","","",""
"Nein","2014","Thueringen","weiblich","","","",""
"Ja","2015","Schleswig-Holstein","maennlich","13","","",""
"Ja","2015","Schleswig-Holstein","weiblich","60","0.141850235929238","0.110670521891373","0.173029949967102"
"Ja","2015","Hamburg","maennlich","10","","",""
"Ja","2015","Hamburg","weiblich","15","","",""
"Ja","2015","Niedersachsen","maennlich","28","","",""
"Ja","2015","Niedersachsen","weiblich","133","","",""
"Ja","2015","Bremen","maennlich","3","","",""
"Ja","2015","Bremen","weiblich","14","","",""
"Ja","2015","Nordrhein-Westfalen","maennlich","56","0.0297994072349626","0.0229335458941914","0.0366652685757338"
"Ja","2015","Nordrhein-Westfalen","weiblich","305","0.0990781555182229","0.0880296194812046","0.110126691555241"
"Ja","2015","Hessen","maennlich","28","","",""
"Ja","2015","Hessen","weiblich","120","","",""
"Ja","2015","Rheinland-Pfalz,Saarland","maennlich","17","","",""
"Ja","2015","Rheinland-Pfalz,Saarland","weiblich","73","0.0949467351163014","0.0747592291043476","0.115134241128255"
"Ja","2015","Baden-Wuerttemberg","maennlich","56","0.0468653696467552","0.0357184620838562","0.0580122772096542"
"Ja","2015","Baden-Wuerttemberg","weiblich","152","","",""
"Ja","2015","Bayern","maennlich","60","0.0328018865977525","0.0246478249543958","0.0409559482411092"
"Ja","2015","Bayern","weiblich","226","","",""
"Ja","2015","Saarland","maennlich","","","",""
"Ja","2015","Saarland","weiblich","","","",""
"Ja","2015","Berlin","maennlich","15","","",""
"Ja","2015","Berlin","weiblich","60","0.126014703110316","0.0967793620223746","0.155250044198257"
"Ja","2015","Brandenburg","maennlich","6","0.0041232463107048","-0.00185744288080016","0.0101039355022098"
"Ja","2015","Brandenburg","weiblich","41","0.0739073879090199","0.0519024922940797","0.0959122835239602"
"Ja","2015","Mecklenburg-Vorpommern","maennlich","3","","",""
"Ja","2015","Mecklenburg-Vorpommern","weiblich","31","0.0884335049595259","0.0568274828017968","0.120039527117255"
"Ja","2015","Sachsen","maennlich","12","","",""
"Ja","2015","Sachsen","weiblich","74","0.0848818185699708","0.0654470006960505","0.104316636443891"
"Ja","2015","Sachsen-Anhalt","maennlich","6","0.0177269391268214","0.00471378610571392","0.0307400921479288"
"Ja","2015","Sachsen-Anhalt","weiblich","38","0.0639309311876443","0.0422708782607241","0.0855909841145645"
"Ja","2015","Thueringen","maennlich","11","","",""
"Ja","2015","Thueringen","weiblich","47","0.0805113319979033","0.0566147869073814","0.104407877088425"
"Nein","2015","Schleswig-Holstein","maennlich","380","0.952374027788189","0.931317948147703","0.973430107428674"
