"ple0017","year","bildungsniveau","sex","n","percent","lower_confidence_percent","upper_confidence_percent"
"Ja","2011","Hauptschule","weiblich","275","","",""
"Ja","2011","Realschule","maennlich","56","0.0197710428387105","0.0140866326896033","0.0254554529878178"
"Ja","2011","Realschule","weiblich","293","","",""
"Ja","2011","(Fach-)Abitur","maennlich","32","0.0339070743322993","0.0230574712961943","0.0447566773684043"
"Ja","2011","(Fach-)Abitur","weiblich","137","","",""
"Ja","2011","AkademikerIn","maennlich","50","0.0284737124704991","0.0219118845209218","0.0350355404200763"
"Ja","2011","AkademikerIn","weiblich","197","","",""
"Nein","2011","(noch) kein Abschluss","maennlich","261","","",""
"Nein","2011","(noch) kein Abschluss","weiblich","278","","",""
"Nein","2011","Hauptschule","maennlich","3346","0.975836561531767","0.970692424231776","0.980980698831758"
"Nein","2011","Hauptschule","weiblich","3452","0.924651910742491","0.916177809425509","0.933126012059473"
"Nein","2011","Realschule","maennlich","2248","","",""
"Nein","2011","Realschule","weiblich","2918","","",""
"Nein","2011","(Fach-)Abitur","maennlich","1037","","",""
"Nein","2011","(Fach-)Abitur","weiblich","1235","","",""
"Nein","2011","AkademikerIn","maennlich","2418","","",""
"Nein","2011","AkademikerIn","weiblich","1923","","",""
"Ja","2012","(noch) kein Abschluss","maennlich","","","",""
"Ja","2012","(noch) kein Abschluss","weiblich","","","",""
"Ja","2012","Hauptschule","maennlich","","","",""
"Ja","2012","Hauptschule","weiblich","","","",""
"Ja","2012","Realschule","maennlich","","","",""
"Ja","2012","Realschule","weiblich","","","",""
"Ja","2012","(Fach-)Abitur","maennlich","","","",""
"Ja","2012","(Fach-)Abitur","weiblich","","","",""
"Ja","2012","AkademikerIn","maennlich","","","",""
"Ja","2012","AkademikerIn","weiblich","","","",""
"Nein","2012","(noch) kein Abschluss","maennlich","","","",""
"Nein","2012","(noch) kein Abschluss","weiblich","","","",""
"Nein","2012","Hauptschule","maennlich","","","",""
"Nein","2012","Hauptschule","weiblich","","","",""
"Nein","2012","Realschule","maennlich","","","",""
"Nein","2012","Realschule","weiblich","","","",""
"Nein","2012","(Fach-)Abitur","maennlich","","","",""
"Nein","2012","(Fach-)Abitur","weiblich","","","",""
"Nein","2012","AkademikerIn","maennlich","","","",""
"Nein","2012","AkademikerIn","weiblich","","","",""
"Ja","2013","(noch) kein Abschluss","maennlich","11","","",""
"Ja","2013","(noch) kein Abschluss","weiblich","25","","",""
"Ja","2013","Hauptschule","maennlich","83","0.0249434473607218","0.019334737081303","0.0305521576401407"
"Ja","2013","Hauptschule","weiblich","276","","",""
"Ja","2013","Realschule","maennlich","58","0.0304378323118457","0.0230552021261529","0.0378204624975385"
"Ja","2013","Realschule","weiblich","313","0.109147265741354","0.0979138553718724","0.120380676110835"
"Ja","2013","(Fach-)Abitur","maennlich","31","0.0299895966240542","0.0192947559919588","0.0406844372561496"
"Ja","2013","(Fach-)Abitur","weiblich","131","","",""
"Ja","2013","AkademikerIn","maennlich","52","0.0258837209252371","0.0194678460977327","0.0322995957527415"
"Ja","2013","AkademikerIn","weiblich","206","","",""
"Nein","2013","(noch) kein Abschluss","maennlich","218","","",""
"Nein","2013","(noch) kein Abschluss","weiblich","230","","",""
"Nein","2013","Hauptschule","maennlich","2887","","",""
"Nein","2013","Hauptschule","weiblich","2971","","",""
"Nein","2013","Realschule","maennlich","2022","","",""
"Nein","2013","Realschule","weiblich","2647","","",""
"Nein","2013","(Fach-)Abitur","maennlich","946","0.970010403375946","0.95931556274385","0.980705244008041"
"Nein","2013","(Fach-)Abitur","weiblich","1107","","",""
"Nein","2013","AkademikerIn","maennlich","2301","","",""
"Nein","2013","AkademikerIn","weiblich","1907","","",""
"Ja","2014","(noch) kein Abschluss","maennlich","","","",""
"Ja","2014","(noch) kein Abschluss","weiblich","","","",""
"Ja","2014","Hauptschule","maennlich","","","",""
"Ja","2014","Hauptschule","weiblich","","","",""
"Ja","2014","Realschule","maennlich","","","",""
"Ja","2014","Realschule","weiblich","","","",""
"Ja","2014","(Fach-)Abitur","maennlich","","","",""
"Ja","2014","(Fach-)Abitur","weiblich","","","",""
"Ja","2014","AkademikerIn","maennlich","","","",""
"Ja","2014","AkademikerIn","weiblich","","","",""
"Nein","2014","(noch) kein Abschluss","maennlich","","","",""
"Nein","2014","(noch) kein Abschluss","weiblich","","","",""
"Nein","2014","Hauptschule","maennlich","","","",""
"Nein","2014","Hauptschule","weiblich","","","",""
"Nein","2014","Realschule","maennlich","","","",""
"Nein","2014","Realschule","weiblich","","","",""
"Nein","2014","(Fach-)Abitur","maennlich","","","",""
"Nein","2014","(Fach-)Abitur","weiblich","","","",""
"Nein","2014","AkademikerIn","maennlich","","","",""
"Nein","2014","AkademikerIn","weiblich","","","",""
"Ja","2015","(noch) kein Abschluss","maennlich","14","","",""
"Ja","2015","(noch) kein Abschluss","weiblich","57","0.128434504087477","0.0980247795930614","0.158844228581893"
"Ja","2015","Hauptschule","maennlich","94","0.0273380207046801","0.0220171913526237","0.0326588500567365"
"Ja","2015","Hauptschule","weiblich","298","","",""
"Ja","2015","Realschule","maennlich","78","0.035171917372017","0.0280883585015725","0.0422554762424614"
"Ja","2015","Realschule","weiblich","447","0.112465380170826","0.102551077004538","0.122379683337114"
"Ja","2015","(Fach-)Abitur","maennlich","45","0.0359865329479003","0.0266749672572111","0.0452980986385896"
"Ja","2015","(Fach-)Abitur","weiblich","251","","",""
"Ja","2015","AkademikerIn","maennlich","83","0.0315970410201046","0.0252836605042733","0.0379104215359358"
"Ja","2015","AkademikerIn","weiblich","296","","",""
"Nein","2015","(noch) kein Abschluss","maennlich","337","0.972291976916767","0.955120974307416","0.989462979526118"
"Nein","2015","(noch) kein Abschluss","weiblich","408","0.871565495912523","0.841155771418106","0.901975220406939"
"Nein","2015","Hauptschule","maennlich","3514","0.97266197929532","0.967341149943263","0.977982808647376"
"Nein","2015","Hauptschule","weiblich","3463","0.922168474948872","0.913606393987247","0.930730555910496"
"Nein","2015","Realschule","maennlich","2520","","",""
"Nein","2015","Realschule","weiblich","3454","0.887534619829174","0.877620316662886","0.897448922995462"
"Nein","2015","(Fach-)Abitur","maennlich","1492","","",""
"Nein","2015","(Fach-)Abitur","weiblich","1864","","",""
"Nein","2015","AkademikerIn","maennlich","2866","","",""
"Nein","2015","AkademikerIn","weiblich","2628","","",""
"Ja","2016","(noch) kein Abschluss","maennlich","","","",""
"Ja","2016","(noch) kein Abschluss","weiblich","","","",""
"Ja","2016","Hauptschule","maennlich","","","",""
"Ja","2016","Hauptschule","weiblich","","","",""
"Ja","2016","Realschule","maennlich","","","",""
"Ja","2016","Realschule","weiblich","","","",""
"Ja","2016","(Fach-)Abitur","maennlich","","","",""
"Ja","2016","(Fach-)Abitur","weiblich","","","",""
"Ja","2016","AkademikerIn","maennlich","","","",""
"Ja","2016","AkademikerIn","weiblich","","","",""
"Nein","2016","(noch) kein Abschluss","maennlich","","","",""
"Nein","2016","(noch) kein Abschluss","weiblich","","","",""
"Nein","2016","Hauptschule","maennlich","","","",""
"Nein","2016","Hauptschule","weiblich","","","",""
"Nein","2016","Realschule","maennlich","","","",""
"Nein","2016","Realschule","weiblich","","","",""
"Nein","2016","(Fach-)Abitur","maennlich","","","",""
"Nein","2016","(Fach-)Abitur","weiblich","","","",""
"Nein","2016","AkademikerIn","maennlich","","","",""
"Nein","2016","AkademikerIn","weiblich","","","",""
"Ja","2017","(noch) kein Abschluss","maennlich","29","","",""
"Ja","2017","(noch) kein Abschluss","weiblich","62","0.123938531421296","0.0954244181138164","0.152452644728775"
"Ja","2017","Hauptschule","maennlich","99","0.0330603285054374","0.0271945171931871","0.0389261398176877"
"Ja","2017","Hauptschule","weiblich","311","0.0916982587571264","0.0822695377439872","0.101126979770266"
"Ja","2017","Realschule","maennlich","90","0.0382369573733559","0.0311465589978518","0.04532735574886"
"Ja","2017","Realschule","weiblich","471","0.117528689766355","0.107704415199697","0.127352964333014"
"Ja","2017","(Fach-)Abitur","maennlich","59","0.0340052891704087","0.0255713222426793","0.0424392560981381"
"Ja","2017","(Fach-)Abitur","weiblich","283","","",""
"Ja","2017","AkademikerIn","maennlich","101","","",""
"Ja","2017","AkademikerIn","weiblich","336","0.094291717513404","0.0842616551232978","0.10432177990351"
"Nein","2017","(noch) kein Abschluss","maennlich","394","0.932155942843269","0.908190906090195","0.956120979596343"
"Nein","2017","(noch) kein Abschluss","weiblich","451","0.876061468578704","0.847547355271225","0.904575581886184"
"Nein","2017","Hauptschule","maennlich","3470","0.966939671494563","0.961073860182312","0.972805482806813"
"Nein","2017","Hauptschule","weiblich","3288","0.908301741242874","0.898873020229734","0.917730462256013"
"Nein","2017","Realschule","maennlich","2720","","",""
"Nein","2017","Realschule","weiblich","3657","0.882471310233644","0.872647035666986","0.892295584800303"
"Nein","2017","(Fach-)Abitur","maennlich","1715","","",""
"Nein","2017","(Fach-)Abitur","weiblich","2092","","",""
"Nein","2017","AkademikerIn","maennlich","3153","0.967795878113171","0.961730094247104","0.973861661979237"
"Nein","2017","AkademikerIn","weiblich","2925","","",""
"Ja","2018","(noch) kein Abschluss","maennlich","","","",""
"Ja","2018","(noch) kein Abschluss","weiblich","","","",""
"Ja","2018","Hauptschule","maennlich","","","",""
"Ja","2018","Hauptschule","weiblich","","","",""
"Ja","2018","Realschule","maennlich","","","",""
"Ja","2018","Realschule","weiblich","","","",""
"Ja","2018","(Fach-)Abitur","maennlich","","","",""
"Ja","2018","(Fach-)Abitur","weiblich","","","",""
"Ja","2018","AkademikerIn","maennlich","","","",""
"Ja","2018","AkademikerIn","weiblich","","","",""
"Nein","2018","(noch) kein Abschluss","maennlich","","","",""
"Nein","2018","(noch) kein Abschluss","weiblich","","","",""
"Nein","2018","Hauptschule","maennlich","","","",""
"Nein","2018","Hauptschule","weiblich","","","",""
"Nein","2018","Realschule","maennlich","","","",""
"Nein","2018","Realschule","weiblich","","","",""
"Nein","2018","(Fach-)Abitur","maennlich","","","",""
"Nein","2018","(Fach-)Abitur","weiblich","","","",""
"Nein","2018","AkademikerIn","maennlich","","","",""
"Nein","2018","AkademikerIn","weiblich","","","",""
"Ja","2019","(noch) kein Abschluss","maennlich","19","","",""
"Ja","2019","(noch) kein Abschluss","weiblich","45","0.0945300944668012","0.0661417500431126","0.12291843889049"
"Ja","2019","Hauptschule","maennlich","100","","",""
"Ja","2019","Hauptschule","weiblich","288","","",""
"Ja","2019","Realschule","maennlich","92","0.0349414175149799","0.0281794683384198","0.0417033666915401"
"Ja","2019","Realschule","weiblich","466","0.115471833674607","0.105473626649617","0.125470040699597"
"Ja","2019","(Fach-)Abitur","maennlich","67","0.0322838401622632","0.0241745423976932","0.0403931379268333"
"Ja","2019","(Fach-)Abitur","weiblich","281","","",""
"Ja","2019","AkademikerIn","maennlich","133","","",""
"Ja","2019","AkademikerIn","weiblich","369","0.101522368594141","0.0913163911791329","0.111728346009149"
"Nein","2019","(noch) kein Abschluss","maennlich","351","0.931445538577457","0.905697519391798","0.957193557763115"
"Nein","2019","(noch) kein Abschluss","weiblich","363","0.905469905533199","0.87708156110951","0.933858249956887"
"Nein","2019","Hauptschule","maennlich","3078","0.962309071602107","0.955687716920661","0.968930426283554"
"Nein","2019","Hauptschule","weiblich","2755","","",""
"Nein","2019","Realschule","maennlich","2741","","",""
"Nein","2019","Realschule","weiblich","3459","0.884528166325393","0.874529959300403","0.894526373350383"
"Nein","2019","(Fach-)Abitur","maennlich","1758","","",""
"Nein","2019","(Fach-)Abitur","weiblich","2056","","",""
"Nein","2019","AkademikerIn","maennlich","3549","0.959265569427565","0.952880634842889","0.96565050401224"
"Nein","2019","AkademikerIn","weiblich","2995","","",""
