year,bula_h,pgisced97,ple0017,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,Berlin,Post-secondary Non-tertiary Level,No,0.93956,34,34,0.85825,1.02087
2009,Berlin,First Stage of Tertiary Education,No,0.92813,47,47,0.85349,1.00277
2009,Berlin,Second Stage of Tertiary Education,No,0.91312,230,230,0.87664,0.94960
2009,Brandenburg,Lower Secondary Level,No,0.96344,50,50,0.91089,1.01599
2009,Brandenburg,Upper Secondary Level,No,0.94237,362,362,0.91833,0.96641
2009,Brandenburg,First Stage of Tertiary Education,No,0.93325,59,59,0.86901,0.99748
2009,Brandenburg,Second Stage of Tertiary Education,No,0.97089,227,227,0.94897,0.99281
2009,Mecklenburg-Western Pomerania,Upper Secondary Level,No,0.95550,231,231,0.92885,0.98215
2009,Mecklenburg-Western Pomerania,First Stage of Tertiary Education,No,0.83523,35,35,0.71053,0.95992
2009,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,No,0.97721,132,132,0.95165,1.00276
2009,Saxony,Lower Secondary Level,No,0.96958,70,70,0.92906,1.01010
2009,Saxony,Upper Secondary Level,No,0.95996,720,720,0.94563,0.97429
2009,Saxony,Post-secondary Non-tertiary Level,No,0.82782,48,48,0.71988,0.93575
2009,Saxony,First Stage of Tertiary Education,No,0.96002,116,116,0.92422,0.99583
2009,Saxony,Second Stage of Tertiary Education,No,0.94277,320,320,0.91728,0.96826
2009,Saxony-Anhalt,Lower Secondary Level,No,0.98197,45,45,0.94265,1.02129
2009,Saxony-Anhalt,Upper Secondary Level,No,0.94663,380,380,0.92400,0.96926
2009,Saxony-Anhalt,First Stage of Tertiary Education,No,0.97591,68,68,0.93920,1.01262
2009,Saxony-Anhalt,Second Stage of Tertiary Education,No,0.91021,185,185,0.86890,0.95152
2009,Thuringa,Upper Secondary Level,No,0.95577,464,464,0.93704,0.97450
2009,Thuringa,First Stage of Tertiary Education,No,0.97338,51,51,0.92875,1.01800
2009,Thuringa,Second Stage of Tertiary Education,No,0.92324,169,169,0.88299,0.96350
2011,Schleswig-Holstein,Lower Secondary Level,No,0.94467,65,65,0.88866,1.00068
2011,Schleswig-Holstein,Upper Secondary Level,No,0.93514,339,339,0.90889,0.96140
2011,Schleswig-Holstein,Post-secondary Non-tertiary Level,No,0.94794,43,43,0.88075,1.01512
2011,Schleswig-Holstein,First Stage of Tertiary Education,No,0.97195,43,43,0.92201,1.02189
2011,Schleswig-Holstein,Second Stage of Tertiary Education,No,0.93458,94,94,0.88432,0.98483
2011,Hamburg,Upper Secondary Level,No,0.94245,127,127,0.90179,0.98312
2011,Hamburg,Second Stage of Tertiary Education,No,0.98080,89,89,0.95213,1.00947
2011,Lower Saxony,No answer / don't know,No,0.97418,32,32,0.91835,1.03001
2011,Lower Saxony,Lower Secondary Level,No,0.97389,218,218,0.95267,0.99510
2011,Lower Saxony,Upper Secondary Level,Yes,0.04195,46,1029,0.02969,0.05420
2011,Lower Saxony,Upper Secondary Level,No,0.95805,983,1029,0.94580,0.97031
2011,Lower Saxony,Post-secondary Non-tertiary Level,No,0.91212,98,98,0.85578,0.96847
2011,Lower Saxony,First Stage of Tertiary Education,No,0.94815,107,107,0.90593,0.99036
2011,Lower Saxony,Second Stage of Tertiary Education,No,0.94931,327,327,0.92550,0.97313
2011,Bremen,Upper Secondary Level,No,0.95448,59,59,0.90084,1.00813
2011,Bremen,Second Stage of Tertiary Education,No,0.97606,32,32,0.92225,1.02987
2011,North Rhine-Westphalia,No answer / don't know,No,0.99817,85,85,0.98902,1.00731
2011,North Rhine-Westphalia,Pre-primary Level,No,0.99789,84,84,0.98802,1.00776
2011,North Rhine-Westphalia,Primary Level,No,0.93342,74,74,0.87623,0.99061
2011,North Rhine-Westphalia,Lower Secondary Level,Yes,0.06177,37,478,0.04017,0.08338
2011,North Rhine-Westphalia,Lower Secondary Level,No,0.93823,441,478,0.91662,0.95983
2011,North Rhine-Westphalia,Upper Secondary Level,Yes,0.06031,106,1997,0.04987,0.07076
2011,North Rhine-Westphalia,Upper Secondary Level,No,0.93969,1891,1997,0.92924,0.95013
2011,North Rhine-Westphalia,Post-secondary Non-tertiary Level,No,0.93713,300,300,0.90962,0.96465
2011,North Rhine-Westphalia,First Stage of Tertiary Education,No,0.95681,234,234,0.93071,0.98291
2011,North Rhine-Westphalia,Second Stage of Tertiary Education,Yes,0.05463,46,835,0.03921,0.07006
2011,North Rhine-Westphalia,Second Stage of Tertiary Education,No,0.94537,789,835,0.92994,0.96079
2011,Hesse,Pre-primary Level,No,0.98185,33,33,0.93561,1.02810
2011,Hesse,Lower Secondary Level,No,0.90597,134,134,0.85637,0.95558
2011,Hesse,Upper Secondary Level,Yes,0.05242,33,617,0.03482,0.07002
2011,Hesse,Upper Secondary Level,No,0.94758,584,617,0.92998,0.96518
2011,Hesse,Post-secondary Non-tertiary Level,No,0.95937,102,102,0.92087,0.99788
2011,Hesse,First Stage of Tertiary Education,No,0.93904,79,79,0.88595,0.99214
2011,Hesse,Second Stage of Tertiary Education,No,0.92100,355,355,0.89290,0.94910
2011,"Rhineland-Palatinate, Saarland",Lower Secondary Level,No,0.92259,187,187,0.88418,0.96100
2011,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Yes,0.06178,36,619,0.04280,0.08076
2011,"Rhineland-Palatinate, Saarland",Upper Secondary Level,No,0.93822,583,619,0.91924,0.95720
2011,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,No,0.98057,54,54,0.94341,1.01773
2011,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,No,0.89891,85,85,0.83444,0.96337
2011,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,No,0.93482,170,170,0.89760,0.97204
2011,Baden-Wuerttemberg,No answer / don't know,No,0.99631,31,31,0.97463,1.01800
2011,Baden-Wuerttemberg,Lower Secondary Level,No,0.93838,313,313,0.91170,0.96506
2011,Baden-Wuerttemberg,Upper Secondary Level,Yes,0.05040,69,1184,0.03793,0.06286
2011,Baden-Wuerttemberg,Upper Secondary Level,No,0.94960,1115,1184,0.93714,0.96207
2011,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,No,0.95122,146,146,0.91616,0.98628
2011,Baden-Wuerttemberg,First Stage of Tertiary Education,No,0.95789,171,171,0.92770,0.98808
2011,Baden-Wuerttemberg,Second Stage of Tertiary Education,No,0.94986,500,500,0.93071,0.96901
2011,Bavaria,No answer / don't know,No,0.99814,39,39,0.98444,1.01184
2011,Bavaria,Pre-primary Level,No,0.99291,37,37,0.96550,1.02032
2011,Bavaria,Lower Secondary Level,No,0.94865,331,331,0.92483,0.97246
2011,Bavaria,Upper Secondary Level,Yes,0.05656,97,1691,0.04555,0.06757
2011,Bavaria,Upper Secondary Level,No,0.94344,1594,1691,0.93243,0.95445
2011,Bavaria,Post-secondary Non-tertiary Level,No,0.90683,148,148,0.85984,0.95382
2011,Bavaria,First Stage of Tertiary Education,No,0.89980,210,210,0.85910,0.94051
2011,Bavaria,Second Stage of Tertiary Education,Yes,0.04061,33,646,0.02538,0.05584
2011,Bavaria,Second Stage of Tertiary Education,No,0.95939,613,646,0.94416,0.97462
2011,Berlin,Lower Secondary Level,No,0.95275,46,46,0.89075,1.01474
2011,Berlin,Upper Secondary Level,No,0.95251,296,296,0.92824,0.97678
2011,Berlin,Post-secondary Non-tertiary Level,No,0.85906,31,31,0.73454,0.98357
2011,Berlin,First Stage of Tertiary Education,No,0.94014,55,55,0.87687,1.00341
2011,Berlin,Second Stage of Tertiary Education,No,0.93085,279,279,0.90103,0.96068
2011,Brandenburg,Lower Secondary Level,No,0.97113,72,72,0.93218,1.01008
2011,Brandenburg,Upper Secondary Level,No,0.92797,412,412,0.90297,0.95296
2011,Brandenburg,Post-secondary Non-tertiary Level,No,0.98562,33,33,0.94437,1.02687
2011,Brandenburg,First Stage of Tertiary Education,No,0.92147,60,60,0.85282,0.99011
2011,Brandenburg,Second Stage of Tertiary Education,No,0.97083,235,235,0.94927,0.99239
2011,Mecklenburg-Western Pomerania,Upper Secondary Level,No,0.93248,244,244,0.90094,0.96403
2011,Mecklenburg-Western Pomerania,First Stage of Tertiary Education,No,0.84244,42,42,0.73092,0.95396
2011,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,No,0.97081,138,138,0.94261,0.99900
2011,Saxony,Lower Secondary Level,No,0.97946,71,71,0.94624,1.01269
2011,Saxony,Upper Secondary Level,No,0.96401,757,757,0.95074,0.97729
2011,Saxony,Post-secondary Non-tertiary Level,No,0.91153,56,56,0.83647,0.98658
2011,Saxony,First Stage of Tertiary Education,No,0.97898,117,117,0.95287,1.00508
2011,Saxony,Second Stage of Tertiary Education,No,0.96871,335,335,0.95003,0.98738
2011,Saxony-Anhalt,Lower Secondary Level,No,0.97200,57,57,0.92879,1.01521
2011,Saxony-Anhalt,Upper Secondary Level,No,0.94950,441,441,0.92904,0.96996
2011,Saxony-Anhalt,First Stage of Tertiary Education,No,0.97310,70,70,0.93493,1.01128
2011,Saxony-Anhalt,Second Stage of Tertiary Education,No,0.92585,208,208,0.89015,0.96154
2011,Thuringa,Lower Secondary Level,No,0.97478,40,40,0.92556,1.02399
2011,Thuringa,Upper Secondary Level,Yes,0.05628,38,541,0.03684,0.07572
2011,Thuringa,Upper Secondary Level,No,0.94372,503,541,0.92428,0.96316
2011,Thuringa,First Stage of Tertiary Education,No,0.95970,63,63,0.91075,1.00865
2011,Thuringa,Second Stage of Tertiary Education,No,0.92056,177,177,0.88061,0.96051
2013,Schleswig-Holstein,Lower Secondary Level,No,0.90705,55,55,0.82961,0.98450
2013,Schleswig-Holstein,Upper Secondary Level,No,0.90198,308,308,0.86872,0.93524
2013,Schleswig-Holstein,Post-secondary Non-tertiary Level,No,0.94253,39,39,0.86853,1.01653
2013,Schleswig-Holstein,First Stage of Tertiary Education,No,0.96481,34,34,0.90193,1.02768
2013,Schleswig-Holstein,Second Stage of Tertiary Education,No,0.90938,89,89,0.84940,0.96936
2013,Hamburg,Upper Secondary Level,No,0.92462,123,123,0.87777,0.97147
2013,Hamburg,Second Stage of Tertiary Education,No,0.94049,95,95,0.89266,0.98831
2013,Lower Saxony,Pre-primary Level,No,0.87426,32,32,0.75754,0.99098
2013,Lower Saxony,Lower Secondary Level,No,0.94425,190,190,0.91154,0.97696
2013,Lower Saxony,Upper Secondary Level,Yes,0.06841,64,936,0.05222,0.08459
2013,Lower Saxony,Upper Secondary Level,No,0.93159,872,936,0.91541,0.94778
2013,Lower Saxony,Post-secondary Non-tertiary Level,No,0.88664,83,83,0.81802,0.95526
2013,Lower Saxony,First Stage of Tertiary Education,No,0.92611,95,95,0.87323,0.97899
2013,Lower Saxony,Second Stage of Tertiary Education,No,0.92777,340,340,0.90021,0.95533
2013,Bremen,Upper Secondary Level,No,0.88040,50,50,0.78954,0.97126
2013,North Rhine-Westphalia,No answer / don't know,No,0.95880,67,67,0.91085,1.00675
2013,North Rhine-Westphalia,Pre-primary Level,No,0.99109,82,82,0.97063,1.01155
2013,North Rhine-Westphalia,Primary Level,No,0.95142,42,42,0.88562,1.01723
2013,North Rhine-Westphalia,Lower Secondary Level,No,0.95646,396,396,0.93633,0.97658
2013,North Rhine-Westphalia,Upper Secondary Level,Yes,0.05055,106,1724,0.04020,0.06089
2013,North Rhine-Westphalia,Upper Secondary Level,No,0.94945,1618,1724,0.93911,0.95980
2013,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Yes,0.12690,34,297,0.08898,0.16482
2013,North Rhine-Westphalia,Post-secondary Non-tertiary Level,No,0.87310,263,297,0.83518,0.91102
2013,North Rhine-Westphalia,First Stage of Tertiary Education,No,0.95554,218,218,0.92811,0.98296
2013,North Rhine-Westphalia,Second Stage of Tertiary Education,Yes,0.08157,54,842,0.06307,0.10007
2013,North Rhine-Westphalia,Second Stage of Tertiary Education,No,0.91843,788,842,0.89993,0.93693
2013,Hesse,Lower Secondary Level,No,0.93781,126,126,0.89547,0.98015
2013,Hesse,Upper Secondary Level,Yes,0.08311,45,571,0.06045,0.10577
2013,Hesse,Upper Secondary Level,No,0.91689,526,571,0.89423,0.93955
2013,Hesse,Post-secondary Non-tertiary Level,No,0.94680,94,94,0.90119,0.99242
2013,Hesse,First Stage of Tertiary Education,No,0.95029,64,64,0.89663,1.00396
2013,Hesse,Second Stage of Tertiary Education,No,0.90305,336,336,0.87137,0.93474
2013,"Rhineland-Palatinate, Saarland",Lower Secondary Level,No,0.97569,157,157,0.95153,0.99986
2013,"Rhineland-Palatinate, Saarland",Upper Secondary Level,No,0.94554,524,524,0.92609,0.96499
2013,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,No,0.99081,56,56,0.96560,1.01603
2013,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,No,0.93023,71,71,0.87056,0.98991
2013,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,No,0.91467,181,181,0.87386,0.95548
2013,Baden-Wuerttemberg,No answer / don't know,No,0.97679,31,31,0.92291,1.03067
2013,Baden-Wuerttemberg,Lower Secondary Level,No,0.94178,241,241,0.91216,0.97141
2013,Baden-Wuerttemberg,Upper Secondary Level,Yes,0.07453,72,1012,0.05834,0.09072
2013,Baden-Wuerttemberg,Upper Secondary Level,No,0.92547,940,1012,0.90928,0.94166
2013,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,No,0.94874,122,122,0.90945,0.98803
2013,Baden-Wuerttemberg,First Stage of Tertiary Education,No,0.93350,152,152,0.89377,0.97324
2013,Baden-Wuerttemberg,Second Stage of Tertiary Education,No,0.96337,450,450,0.94599,0.98074
2013,Bavaria,No answer / don't know,No,0.94491,40,40,0.87330,1.01652
2013,Bavaria,Pre-primary Level,No,0.97342,31,31,0.91586,1.03098
2013,Bavaria,Lower Secondary Level,No,0.92656,273,273,0.89556,0.95756
2013,Bavaria,Upper Secondary Level,Yes,0.05726,103,1557,0.04571,0.06880
2013,Bavaria,Upper Secondary Level,No,0.94274,1454,1557,0.93120,0.95429
2013,Bavaria,Post-secondary Non-tertiary Level,No,0.90185,146,146,0.85342,0.95027
2013,Bavaria,First Stage of Tertiary Education,No,0.94988,205,205,0.91994,0.97982
2013,Bavaria,Second Stage of Tertiary Education,No,0.96614,596,596,0.95161,0.98067
2013,Berlin,Lower Secondary Level,No,0.89036,37,37,0.78830,0.99242
2013,Berlin,Upper Secondary Level,No,0.94176,299,299,0.91517,0.96835
2013,Berlin,First Stage of Tertiary Education,No,0.89262,49,49,0.80504,0.98021
2013,Berlin,Second Stage of Tertiary Education,No,0.94034,278,278,0.91245,0.96823
2013,Brandenburg,Lower Secondary Level,No,0.97324,55,55,0.93019,1.01628
2013,Brandenburg,Upper Secondary Level,No,0.94242,373,373,0.91875,0.96609
2013,Brandenburg,First Stage of Tertiary Education,No,0.97831,59,59,0.94082,1.01580
2013,Brandenburg,Second Stage of Tertiary Education,No,0.97706,207,207,0.95662,0.99751
2013,Mecklenburg-Western Pomerania,Upper Secondary Level,No,0.94727,225,225,0.91800,0.97654
2013,Mecklenburg-Western Pomerania,First Stage of Tertiary Education,No,0.83197,41,41,0.71610,0.94784
2013,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,No,0.97183,116,116,0.94159,1.00207
2013,Saxony,Lower Secondary Level,No,0.92166,58,58,0.85191,0.99142
2013,Saxony,Upper Secondary Level,Yes,0.07210,38,716,0.05314,0.09106
2013,Saxony,Upper Secondary Level,No,0.92790,678,716,0.90894,0.94686
2013,Saxony,Post-secondary Non-tertiary Level,No,0.91701,54,54,0.84274,0.99128
2013,Saxony,First Stage of Tertiary Education,No,0.93533,108,108,0.88873,0.98193
2013,Saxony,Second Stage of Tertiary Education,No,0.96736,345,345,0.94858,0.98614
2013,Saxony-Anhalt,Lower Secondary Level,No,0.98605,49,49,0.95287,1.01923
2013,Saxony-Anhalt,Upper Secondary Level,No,0.94732,375,375,0.92467,0.96996
2013,Saxony-Anhalt,First Stage of Tertiary Education,No,0.95098,59,59,0.89541,1.00655
2013,Saxony-Anhalt,Second Stage of Tertiary Education,No,0.96149,182,182,0.93346,0.98952
2013,Thuringa,Lower Secondary Level,No,0.99631,39,39,0.97701,1.01560
2013,Thuringa,Upper Secondary Level,Yes,0.06098,31,478,0.03950,0.08245
2013,Thuringa,Upper Secondary Level,No,0.93902,447,478,0.91755,0.96050
2013,Thuringa,First Stage of Tertiary Education,No,0.90569,54,54,0.82701,0.98437
2013,Thuringa,Second Stage of Tertiary Education,No,0.91833,166,166,0.87655,0.96012
2015,Schleswig-Holstein,Lower Secondary Level,No,0.91074,85,85,0.84976,0.97171
2015,Schleswig-Holstein,Upper Secondary Level,Yes,0.10969,32,430,0.08012,0.13926
2015,Schleswig-Holstein,Upper Secondary Level,No,0.89031,398,430,0.86074,0.91988
2015,Schleswig-Holstein,Post-secondary Non-tertiary Level,No,0.84754,67,67,0.76082,0.93427
2015,Schleswig-Holstein,First Stage of Tertiary Education,No,0.98354,46,46,0.94636,1.02072
2015,Schleswig-Holstein,Second Stage of Tertiary Education,No,0.90414,134,134,0.85411,0.95418
2015,Hamburg,Upper Secondary Level,No,0.93957,155,155,0.90193,0.97720
2015,Hamburg,Post-secondary Non-tertiary Level,No,0.99688,37,37,0.97865,1.01510
2015,Hamburg,Second Stage of Tertiary Education,No,0.89822,137,137,0.84740,0.94904
2015,Lower Saxony,No answer / don't know,No,0.97629,68,68,0.93986,1.01272
2015,Lower Saxony,Pre-primary Level,No,0.99860,38,38,0.98655,1.01065
2015,Lower Saxony,Primary Level,No,0.97795,53,53,0.93804,1.01786
2015,Lower Saxony,Lower Secondary Level,No,0.94699,302,302,0.92168,0.97230
2015,Lower Saxony,Upper Secondary Level,Yes,0.06592,76,1131,0.05145,0.08039
2015,Lower Saxony,Upper Secondary Level,No,0.93408,1055,1131,0.91961,0.94855
2015,Lower Saxony,Post-secondary Non-tertiary Level,No,0.91051,169,169,0.86735,0.95368
2015,Lower Saxony,First Stage of Tertiary Education,No,0.94740,111,111,0.90569,0.98912
2015,Lower Saxony,Second Stage of Tertiary Education,Yes,0.06398,36,500,0.04251,0.08545
2015,Lower Saxony,Second Stage of Tertiary Education,No,0.93602,464,500,0.91455,0.95749
2015,Bremen,Upper Secondary Level,No,0.95814,62,62,0.90789,1.00840
2015,Bremen,Second Stage of Tertiary Education,No,0.99462,37,37,0.97073,1.01851
2015,North Rhine-Westphalia,No answer / don't know,No,0.97649,151,151,0.95225,1.00074
2015,North Rhine-Westphalia,Pre-primary Level,No,0.98724,78,78,0.96216,1.01231
2015,North Rhine-Westphalia,Primary Level,No,0.89148,116,116,0.83463,0.94833
2015,North Rhine-Westphalia,Lower Secondary Level,Yes,0.05932,38,652,0.04117,0.07747
2015,North Rhine-Westphalia,Lower Secondary Level,No,0.94068,614,652,0.92253,0.95883
2015,North Rhine-Westphalia,Upper Secondary Level,Yes,0.05182,150,2252,0.04266,0.06098
2015,North Rhine-Westphalia,Upper Secondary Level,No,0.94818,2102,2252,0.93902,0.95734
2015,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Yes,0.07673,46,555,0.05456,0.09889
2015,North Rhine-Westphalia,Post-secondary Non-tertiary Level,No,0.92327,509,555,0.90111,0.94544
2015,North Rhine-Westphalia,First Stage of Tertiary Education,No,0.95810,242,242,0.93281,0.98340
2015,North Rhine-Westphalia,Second Stage of Tertiary Education,Yes,0.10367,86,1078,0.08546,0.12187
2015,North Rhine-Westphalia,Second Stage of Tertiary Education,No,0.89633,992,1078,0.87813,0.91454
2015,Hesse,No answer / don't know,No,0.95488,43,43,0.89210,1.01766
2015,Hesse,Lower Secondary Level,No,0.93239,163,163,0.89372,0.97105
2015,Hesse,Upper Secondary Level,Yes,0.08244,61,709,0.06218,0.10270
2015,Hesse,Upper Secondary Level,No,0.91756,648,709,0.89730,0.93782
2015,Hesse,Post-secondary Non-tertiary Level,No,0.92480,134,134,0.87998,0.96962
2015,Hesse,First Stage of Tertiary Education,No,0.92878,72,72,0.86896,0.98861
2015,Hesse,Second Stage of Tertiary Education,Yes,0.09080,33,477,0.06499,0.11661
2015,Hesse,Second Stage of Tertiary Education,No,0.90920,444,477,0.88339,0.93501
2015,"Rhineland-Palatinate, Saarland",Lower Secondary Level,No,0.94782,229,229,0.91896,0.97669
2015,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Yes,0.06531,40,704,0.04705,0.08358
2015,"Rhineland-Palatinate, Saarland",Upper Secondary Level,No,0.93469,664,704,0.91642,0.95295
2015,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,No,0.96857,106,106,0.93520,1.00195
2015,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,No,0.90745,84,84,0.84510,0.96980
2015,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,No,0.90965,253,253,0.87425,0.94504
2015,Baden-Wuerttemberg,No answer / don't know,No,0.93853,64,64,0.87922,0.99784
2015,Baden-Wuerttemberg,Lower Secondary Level,No,0.95779,327,327,0.93596,0.97962
2015,Baden-Wuerttemberg,Upper Secondary Level,Yes,0.07874,98,1297,0.06407,0.09340
2015,Baden-Wuerttemberg,Upper Secondary Level,No,0.92126,1199,1297,0.90660,0.93593
2015,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,No,0.92943,207,207,0.89446,0.96440
2015,Baden-Wuerttemberg,First Stage of Tertiary Education,No,0.93278,191,191,0.89717,0.96838
2015,Baden-Wuerttemberg,Second Stage of Tertiary Education,Yes,0.04924,47,761,0.03385,0.06462
2015,Baden-Wuerttemberg,Second Stage of Tertiary Education,No,0.95076,714,761,0.93538,0.96615
2015,Bavaria,No answer / don't know,No,0.95439,72,72,0.90586,1.00292
2015,Bavaria,Pre-primary Level,No,0.93454,35,35,0.85139,1.01768
2015,Bavaria,Primary Level,No,0.74902,37,37,0.60739,0.89066
2015,Bavaria,Lower Secondary Level,Yes,0.08597,32,406,0.05867,0.11327
2015,Bavaria,Lower Secondary Level,No,0.91403,374,406,0.88673,0.94133
2015,Bavaria,Upper Secondary Level,Yes,0.06979,137,2011,0.05865,0.08093
2015,Bavaria,Upper Secondary Level,No,0.93021,1874,2011,0.91907,0.94135
2015,Bavaria,Post-secondary Non-tertiary Level,No,0.85415,253,253,0.81057,0.89773
2015,Bavaria,First Stage of Tertiary Education,No,0.95970,251,251,0.93532,0.98408
2015,Bavaria,Second Stage of Tertiary Education,Yes,0.03851,52,897,0.02591,0.05111
2015,Bavaria,Second Stage of Tertiary Education,No,0.96149,845,897,0.94889,0.97409
2015,Berlin,Lower Secondary Level,No,0.86432,52,52,0.77033,0.95831
2015,Berlin,Upper Secondary Level,No,0.93305,317,317,0.90549,0.96060
2015,Berlin,Post-secondary Non-tertiary Level,No,0.86111,52,52,0.76619,0.95602
2015,Berlin,First Stage of Tertiary Education,No,0.87165,53,53,0.78073,0.96256
2015,Berlin,Second Stage of Tertiary Education,No,0.93823,327,327,0.91210,0.96436
2015,Brandenburg,Lower Secondary Level,No,0.98896,77,77,0.96546,1.01245
2015,Brandenburg,Upper Secondary Level,No,0.94570,457,457,0.92490,0.96650
