year,bula_h,migback,ple0017,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2011,Saxony-Anhalt,No migration background,Yes,0.05193,41,843,0.03694,0.06691
2011,Saxony-Anhalt,No migration background,No,0.94807,802,843,0.93309,0.96306
2011,Thuringa,No migration background,Yes,0.05373,54,863,0.03868,0.06878
2011,Thuringa,No migration background,No,0.94627,809,863,0.93122,0.96132
2013,Schleswig-Holstein,No migration background,Yes,0.08335,39,532,0.05984,0.10686
2013,Schleswig-Holstein,No migration background,No,0.91665,493,532,0.89314,0.94016
2013,Schleswig-Holstein,Direct migration background,No,0.87926,49,49,0.78708,0.97143
2013,Hamburg,No migration background,No,0.91089,247,247,0.87528,0.94649
2013,Lower Saxony,No migration background,Yes,0.07198,113,1580,0.05923,0.08473
2013,Lower Saxony,No migration background,No,0.92802,1467,1580,0.91527,0.94077
2013,Lower Saxony,Direct migration background,No,0.94172,138,138,0.90248,0.98095
2013,Lower Saxony,Indirect migration background,No,0.99861,47,47,0.98782,1.00939
2013,Bremen,No migration background,No,0.91528,90,90,0.85742,0.97313
2013,North Rhine-Westphalia,No migration background,Yes,0.06111,203,3080,0.05265,0.06957
2013,North Rhine-Westphalia,No migration background,No,0.93889,2877,3080,0.93043,0.94735
2013,North Rhine-Westphalia,Direct migration background,No,0.93810,431,431,0.91533,0.96088
2013,North Rhine-Westphalia,Indirect migration background,No,0.93117,166,166,0.89255,0.96980
2013,Hesse,No migration background,Yes,0.09176,83,1056,0.07434,0.10918
2013,Hesse,No migration background,No,0.90824,973,1056,0.89082,0.92566
2013,Hesse,Direct migration background,No,0.96138,160,160,0.93143,0.99133
2013,Hesse,Indirect migration background,No,0.99076,61,61,0.96654,1.01497
2013,"Rhineland-Palatinate, Saarland",No migration background,Yes,0.05086,48,903,0.03652,0.06519
2013,"Rhineland-Palatinate, Saarland",No migration background,No,0.94914,855,903,0.93481,0.96348
2013,"Rhineland-Palatinate, Saarland",Direct migration background,No,0.93702,124,124,0.89409,0.97995
2013,"Rhineland-Palatinate, Saarland",Indirect migration background,No,0.90519,56,56,0.82776,0.98261
2013,Baden-Wuerttemberg,No migration background,Yes,0.06436,110,1701,0.05269,0.07602
2013,Baden-Wuerttemberg,No migration background,No,0.93564,1591,1701,0.92398,0.94731
2013,Baden-Wuerttemberg,Direct migration background,No,0.95493,277,277,0.93045,0.97940
2013,Baden-Wuerttemberg,Indirect migration background,No,0.91854,113,113,0.86789,0.96920
2013,Bavaria,No migration background,Yes,0.05510,151,2504,0.04616,0.06404
2013,Bavaria,No migration background,No,0.94490,2353,2504,0.93596,0.95384
2013,Bavaria,Direct migration background,No,0.91600,287,287,0.88385,0.94815
2013,Bavaria,Indirect migration background,No,0.96607,125,125,0.93421,0.99794
2013,Berlin,No migration background,Yes,0.06438,48,692,0.04608,0.08268
2013,Berlin,No migration background,No,0.93562,644,692,0.91732,0.95392
2013,Berlin,Direct migration background,No,0.92872,45,45,0.85270,1.00475
2013,Brandenburg,No migration background,Yes,0.04292,37,756,0.02846,0.05738
2013,Brandenburg,No migration background,No,0.95708,719,756,0.94262,0.97154
2013,Mecklenburg-Western Pomerania,No migration background,No,0.94103,415,415,0.91834,0.96373
2013,Saxony,No migration background,Yes,0.05860,70,1292,0.04578,0.07141
2013,Saxony,No migration background,No,0.94140,1222,1292,0.92859,0.95422
2013,Saxony,Direct migration background,No,0.73388,31,31,0.57574,0.89202
2013,Saxony-Anhalt,No migration background,Yes,0.05201,47,743,0.03603,0.06799
2013,Saxony-Anhalt,No migration background,No,0.94799,696,743,0.93201,0.96397
2013,Thuringa,No migration background,Yes,0.06583,51,779,0.04841,0.08326
2013,Thuringa,No migration background,No,0.93417,728,779,0.91674,0.95159
2015,Schleswig-Holstein,No migration background,Yes,0.09476,50,678,0.07269,0.11682
2015,Schleswig-Holstein,No migration background,No,0.90524,628,678,0.88318,0.92731
2015,Schleswig-Holstein,Direct migration background,No,0.89390,138,138,0.84233,0.94547
2015,Schleswig-Holstein,Indirect migration background,No,0.80875,35,35,0.67655,0.94095
2015,Hamburg,No migration background,No,0.90002,271,271,0.86424,0.93580
2015,Lower Saxony,No migration background,Yes,0.06035,132,1879,0.04958,0.07112
2015,Lower Saxony,No migration background,No,0.93965,1747,1879,0.92888,0.95042
2015,Lower Saxony,Direct migration background,No,0.92293,422,422,0.89745,0.94841
2015,Lower Saxony,Indirect migration background,No,0.94996,91,91,0.90491,0.99500
2015,Bremen,No migration background,No,0.94931,101,101,0.90631,0.99230
2015,Bremen,Direct migration background,No,0.91502,45,45,0.83262,0.99742
2015,North Rhine-Westphalia,No migration background,Yes,0.06251,259,3522,0.05452,0.07051
2015,North Rhine-Westphalia,No migration background,No,0.93749,3263,3522,0.92949,0.94548
2015,North Rhine-Westphalia,Direct migration background,Yes,0.06966,68,1197,0.05523,0.08409
2015,North Rhine-Westphalia,Direct migration background,No,0.93034,1129,1197,0.91591,0.94477
2015,North Rhine-Westphalia,Indirect migration background,Yes,0.08122,34,446,0.05584,0.10660
2015,North Rhine-Westphalia,Indirect migration background,No,0.91878,412,446,0.89340,0.94416
2015,Hesse,No migration background,Yes,0.08131,96,1188,0.06576,0.09686
2015,Hesse,No migration background,No,0.91869,1092,1188,0.90314,0.93424
2015,Hesse,Direct migration background,Yes,0.09501,41,379,0.06545,0.12457
2015,Hesse,Direct migration background,No,0.90499,338,379,0.87543,0.93455
2015,Hesse,Indirect migration background,No,0.95891,127,127,0.92424,0.99357
2015,"Rhineland-Palatinate, Saarland",No migration background,Yes,0.06735,66,1048,0.05217,0.08254
2015,"Rhineland-Palatinate, Saarland",No migration background,No,0.93265,982,1048,0.91746,0.94783
2015,"Rhineland-Palatinate, Saarland",Direct migration background,No,0.94367,321,321,0.91841,0.96893
2015,"Rhineland-Palatinate, Saarland",Indirect migration background,No,0.92277,103,103,0.87096,0.97458
2015,Baden-Wuerttemberg,No migration background,Yes,0.06592,150,2041,0.05516,0.07669
2015,Baden-Wuerttemberg,No migration background,No,0.93408,1891,2041,0.92331,0.94484
2015,Baden-Wuerttemberg,Direct migration background,Yes,0.05537,38,658,0.03789,0.07286
2015,Baden-Wuerttemberg,Direct migration background,No,0.94463,620,658,0.92714,0.96211
2015,Baden-Wuerttemberg,Indirect migration background,No,0.92734,266,266,0.89609,0.95860
2015,Bavaria,No migration background,Yes,0.06095,206,3024,0.05242,0.06947
2015,Bavaria,No migration background,No,0.93905,2818,3024,0.93053,0.94758
2015,Bavaria,Direct migration background,Yes,0.09819,55,744,0.07680,0.11959
2015,Bavaria,Direct migration background,No,0.90181,689,744,0.88041,0.92320
2015,Bavaria,Indirect migration background,No,0.89800,234,234,0.85913,0.93686
2015,Berlin,No migration background,Yes,0.07896,56,742,0.05954,0.09838
2015,Berlin,No migration background,No,0.92104,686,742,0.90162,0.94046
2015,Berlin,Direct migration background,No,0.95157,111,111,0.91145,0.99169
2015,Berlin,Indirect migration background,No,0.86870,40,40,0.76270,0.97469
2015,Brandenburg,No migration background,Yes,0.04335,47,875,0.02985,0.05685
2015,Brandenburg,No migration background,No,0.95665,828,875,0.94315,0.97015
2015,Mecklenburg-Western Pomerania,No migration background,Yes,0.05458,33,527,0.03517,0.07399
2015,Mecklenburg-Western Pomerania,No migration background,No,0.94542,494,527,0.92601,0.96483
2015,Saxony,No migration background,Yes,0.04512,80,1412,0.03429,0.05595
2015,Saxony,No migration background,No,0.95488,1332,1412,0.94405,0.96571
2015,Saxony,Direct migration background,No,0.92628,66,66,0.86275,0.98981
2015,Saxony-Anhalt,No migration background,Yes,0.04300,41,817,0.02908,0.05692
2015,Saxony-Anhalt,No migration background,No,0.95700,776,817,0.94308,0.97092
2015,Saxony-Anhalt,Direct migration background,No,0.97488,48,48,0.93013,1.01962
2015,Thuringa,No migration background,Yes,0.05647,55,864,0.04107,0.07187
2015,Thuringa,No migration background,No,0.94353,809,864,0.92813,0.95893
2015,Thuringa,Direct migration background,No,0.96975,39,39,0.91529,1.02421
2017,Schleswig-Holstein,No migration background,Yes,0.07216,62,755,0.05369,0.09063
2017,Schleswig-Holstein,No migration background,No,0.92784,693,755,0.90937,0.94631
2017,Schleswig-Holstein,Direct migration background,No,0.90215,145,145,0.85362,0.95068
2017,Schleswig-Holstein,Indirect migration background,No,0.90719,33,33,0.80665,1.00773
2017,Hamburg,No migration background,No,0.90714,294,294,0.87390,0.94037
2017,Hamburg,Direct migration background,No,0.92960,95,95,0.87788,0.98131
2017,Hamburg,Indirect migration background,No,0.98986,42,42,0.95918,1.02053
2017,Lower Saxony,No migration background,Yes,0.07950,169,2095,0.06792,0.09109
2017,Lower Saxony,No migration background,No,0.92050,1926,2095,0.90891,0.93208
2017,Lower Saxony,Direct migration background,Yes,0.09718,38,475,0.07052,0.12385
2017,Lower Saxony,Direct migration background,No,0.90282,437,475,0.87615,0.92948
2017,Lower Saxony,Indirect migration background,No,0.91018,116,116,0.85792,0.96244
2017,Bremen,No migration background,No,0.93550,124,124,0.89209,0.97891
2017,Bremen,Direct migration background,No,0.97960,65,65,0.94496,1.01423
2017,North Rhine-Westphalia,No migration background,Yes,0.07285,292,3772,0.06455,0.08114
2017,North Rhine-Westphalia,No migration background,No,0.92715,3480,3772,0.91886,0.93545
2017,North Rhine-Westphalia,Direct migration background,Yes,0.05277,74,1263,0.04043,0.06510
2017,North Rhine-Westphalia,Direct migration background,No,0.94723,1189,1263,0.93490,0.95957
2017,North Rhine-Westphalia,Indirect migration background,Yes,0.09323,41,489,0.06743,0.11902
2017,North Rhine-Westphalia,Indirect migration background,No,0.90677,448,489,0.88098,0.93257
2017,Hesse,No migration background,Yes,0.07133,82,1246,0.05704,0.08563
2017,Hesse,No migration background,No,0.92867,1164,1246,0.91437,0.94296
2017,Hesse,Direct migration background,Yes,0.05968,34,399,0.03641,0.08295
2017,Hesse,Direct migration background,No,0.94032,365,399,0.91705,0.96359
2017,Hesse,Indirect migration background,No,0.97325,135,135,0.94593,1.00057
2017,"Rhineland-Palatinate, Saarland",No migration background,Yes,0.06066,57,1044,0.04617,0.07515
2017,"Rhineland-Palatinate, Saarland",No migration background,No,0.93934,987,1044,0.92485,0.95383
2017,"Rhineland-Palatinate, Saarland",Direct migration background,No,0.92441,353,353,0.89679,0.95202
2017,"Rhineland-Palatinate, Saarland",Indirect migration background,No,0.85109,95,95,0.77912,0.92306
2017,Baden-Wuerttemberg,No migration background,Yes,0.07304,169,2093,0.06189,0.08419
2017,Baden-Wuerttemberg,No migration background,No,0.92696,1924,2093,0.91581,0.93811
2017,Baden-Wuerttemberg,Direct migration background,Yes,0.06554,48,648,0.04647,0.08461
2017,Baden-Wuerttemberg,Direct migration background,No,0.93446,600,648,0.91539,0.95353
2017,Baden-Wuerttemberg,Indirect migration background,No,0.92290,247,247,0.88956,0.95623
2017,Bavaria,No migration background,Yes,0.06337,218,3115,0.05481,0.07193
2017,Bavaria,No migration background,No,0.93663,2897,3115,0.92807,0.94519
2017,Bavaria,Direct migration background,Yes,0.07650,58,852,0.05864,0.09436
2017,Bavaria,Direct migration background,No,0.92350,794,852,0.90564,0.94136
2017,Bavaria,Indirect migration background,No,0.82484,218,218,0.77427,0.87541
2017,Berlin,No migration background,Yes,0.07311,59,772,0.05473,0.09148
2017,Berlin,No migration background,No,0.92689,713,772,0.90852,0.94527
2017,Berlin,Direct migration background,No,0.92761,143,143,0.88499,0.97023
2017,Berlin,Indirect migration background,No,0.96787,53,53,0.91994,1.01580
2017,Brandenburg,No migration background,Yes,0.05560,54,917,0.04076,0.07044
2017,Brandenburg,No migration background,No,0.94440,863,917,0.92956,0.95924
2017,Brandenburg,Direct migration background,No,0.93821,97,97,0.89005,0.98637
2017,Mecklenburg-Western Pomerania,No migration background,Yes,0.04288,32,544,0.02584,0.05992
2017,Mecklenburg-Western Pomerania,No migration background,No,0.95712,512,544,0.94008,0.97416
2017,Saxony,No migration background,Yes,0.06192,94,1552,0.04993,0.07392
2017,Saxony,No migration background,No,0.93808,1458,1552,0.92608,0.95007
2017,Saxony,Direct migration background,No,0.89785,69,69,0.82587,0.96983
2017,Saxony-Anhalt,No migration background,Yes,0.06113,50,857,0.04508,0.07718
2017,Saxony-Anhalt,No migration background,No,0.93887,807,857,0.92282,0.95492
2017,Saxony-Anhalt,Direct migration background,No,0.95095,47,47,0.88854,1.01336
2017,Thuringa,No migration background,Yes,0.06262,53,888,0.04668,0.07857
2017,Thuringa,No migration background,No,0.93738,835,888,0.92143,0.95332
2017,Thuringa,Direct migration background,No,0.98794,69,69,0.96200,1.01388
2019,Schleswig-Holstein,No migration background,Yes,0.06720,67,778,0.04960,0.08481
2019,Schleswig-Holstein,No migration background,No,0.93280,711,778,0.91519,0.95040
2019,Schleswig-Holstein,Direct migration background,No,0.82822,121,121,0.76074,0.89571
2019,Schleswig-Holstein,Indirect migration background,No,0.97336,41,41,0.92345,1.02326
2019,Hamburg,No migration background,No,0.92828,348,348,0.90114,0.95543
2019,Hamburg,Direct migration background,No,0.92010,101,101,0.86696,0.97324
2019,Hamburg,Indirect migration background,No,0.99866,47,47,0.98810,1.00922
2019,Lower Saxony,No migration background,Yes,0.06928,162,1990,0.05812,0.08044
2019,Lower Saxony,No migration background,No,0.93072,1828,1990,0.91956,0.94188
2019,Lower Saxony,Direct migration background,No,0.93188,355,355,0.90563,0.95812
2019,Lower Saxony,Indirect migration background,No,0.95635,113,113,0.91850,0.99419
2019,Bremen,No migration background,No,0.94413,135,135,0.90524,0.98302
2019,Bremen,Direct migration background,No,0.88124,52,52,0.79246,0.97003
2019,North Rhine-Westphalia,No migration background,Yes,0.06509,287,3820,0.05727,0.07292
2019,North Rhine-Westphalia,No migration background,No,0.93491,3533,3820,0.92708,0.94273
2019,North Rhine-Westphalia,Direct migration background,Yes,0.06317,77,1106,0.04883,0.07751
2019,North Rhine-Westphalia,Direct migration background,No,0.93683,1029,1106,0.92249,0.95117
2019,North Rhine-Westphalia,Indirect migration background,Yes,0.05897,39,480,0.03787,0.08006
2019,North Rhine-Westphalia,Indirect migration background,No,0.94103,441,480,0.91994,0.96213
2019,Hesse,No migration background,Yes,0.08943,99,1286,0.07383,0.10504
2019,Hesse,No migration background,No,0.91057,1187,1286,0.89496,0.92617
2019,Hesse,Direct migration background,No,0.93362,274,274,0.90408,0.96315
2019,Hesse,Indirect migration background,No,0.93812,115,115,0.89389,0.98235
2019,"Rhineland-Palatinate, Saarland",No migration background,Yes,0.07164,69,1055,0.05607,0.08721
2019,"Rhineland-Palatinate, Saarland",No migration background,No,0.92836,986,1055,0.91279,0.94393
2019,"Rhineland-Palatinate, Saarland",Direct migration background,No,0.96481,300,300,0.94392,0.98569
2019,"Rhineland-Palatinate, Saarland",Indirect migration background,No,0.90222,91,91,0.84085,0.96358
2019,Baden-Wuerttemberg,No migration background,Yes,0.08728,176,2035,0.07502,0.09955
2019,Baden-Wuerttemberg,No migration background,No,0.91272,1859,2035,0.90045,0.92498
2019,Baden-Wuerttemberg,Direct migration background,Yes,0.07922,43,533,0.05627,0.10217
2019,Baden-Wuerttemberg,Direct migration background,No,0.92078,490,533,0.89783,0.94373
2019,Baden-Wuerttemberg,Indirect migration background,No,0.91724,209,209,0.87980,0.95468
2019,Bavaria,No migration background,Yes,0.06216,222,3030,0.05356,0.07076
2019,Bavaria,No migration background,No,0.93784,2808,3030,0.92924,0.94644
2019,Bavaria,Direct migration background,Yes,0.06390,55,676,0.04545,0.08235
2019,Bavaria,Direct migration background,No,0.93610,621,676,0.91765,0.95455
2019,Bavaria,Indirect migration background,No,0.84548,226,226,0.79825,0.89271
2019,Berlin,No migration background,Yes,0.09165,69,810,0.07176,0.11153
2019,Berlin,No migration background,No,0.90835,741,810,0.88847,0.92824
2019,Berlin,Direct migration background,No,0.92560,139,139,0.88182,0.96938
2019,Berlin,Indirect migration background,No,0.81568,57,57,0.71412,0.91723
2019,Brandenburg,No migration background,Yes,0.04981,61,1008,0.03637,0.06325
2019,Brandenburg,No migration background,No,0.95019,947,1008,0.93675,0.96363
2019,Brandenburg,Direct migration background,No,0.97874,76,76,0.94609,1.01139
2019,Mecklenburg-Western Pomerania,No migration background,Yes,0.09656,35,581,0.07252,0.12060
2019,Mecklenburg-Western Pomerania,No migration background,No,0.90344,546,581,0.87940,0.92748
2019,Saxony,No migration background,Yes,0.07322,96,1529,0.06015,0.08628
2019,Saxony,No migration background,No,0.92678,1433,1529,0.91372,0.93985
2019,Saxony,Direct migration background,No,0.86090,63,63,0.77477,0.94704
2019,Saxony,Indirect migration background,No,0.86496,31,31,0.74266,0.98726
2019,Saxony-Anhalt,No migration background,Yes,0.06032,56,831,0.04412,0.07652
2019,Saxony-Anhalt,No migration background,No,0.93968,775,831,0.92348,0.95588
2019,Thuringa,No migration background,Yes,0.06498,61,850,0.04840,0.08156
2019,Thuringa,No migration background,No,0.93502,789,850,0.91844,0.95160
2019,Thuringa,Direct migration background,No,0.99689,55,55,0.98203,1.01175
2021,Schleswig-Holstein,No migration background,Yes,0.04993,41,567,0.03199,0.06787
2021,Schleswig-Holstein,No migration background,No,0.95007,526,567,0.93213,0.96801
2021,Schleswig-Holstein,Direct migration background,No,0.98335,216,216,0.96625,1.00046
2021,Schleswig-Holstein,Indirect migration background,No,0.98478,31,31,0.94097,1.02859
2021,Hamburg,No migration background,No,0.91410,262,262,0.88011,0.94810
2021,Hamburg,Direct migration background,No,0.85024,138,138,0.79048,0.90999
2021,Lower Saxony,No migration background,Yes,0.09717,139,1312,0.08114,0.11321
2021,Lower Saxony,No migration background,No,0.90283,1173,1312,0.88679,0.91886
2021,Lower Saxony,Direct migration background,No,0.93584,459,459,0.91340,0.95828
2021,Lower Saxony,Indirect migration background,No,0.95172,78,78,0.90384,0.99960
2021,Bremen,No migration background,No,0.97158,80,80,0.93494,1.00822
2021,Bremen,Direct migration background,No,0.94211,50,50,0.87672,1.00750
2021,North Rhine-Westphalia,No migration background,Yes,0.09610,241,2490,0.08452,0.10768
2021,North Rhine-Westphalia,No migration background,No,0.90390,2249,2490,0.89232,0.91548
2021,North Rhine-Westphalia,Direct migration background,Yes,0.08928,101,1373,0.07419,0.10437
2021,North Rhine-Westphalia,Direct migration background,No,0.91072,1272,1373,0.89563,0.92581
2021,North Rhine-Westphalia,Indirect migration background,No,0.93652,225,225,0.90459,0.96845
2021,Hesse,No migration background,Yes,0.10176,71,788,0.08064,0.12289
2021,Hesse,No migration background,No,0.89824,717,788,0.87711,0.91936
2021,Hesse,Direct migration background,Yes,0.09055,37,476,0.06474,0.11636
2021,Hesse,Direct migration background,No,0.90945,439,476,0.88364,0.93526
2021,Hesse,Indirect migration background,No,0.97578,55,55,0.93478,1.01678
2021,"Rhineland-Palatinate, Saarland",No migration background,Yes,0.07435,53,622,0.05372,0.09498
2021,"Rhineland-Palatinate, Saarland",No migration background,No,0.92565,569,622,0.90502,0.94628
2021,"Rhineland-Palatinate, Saarland",Direct migration background,No,0.91683,294,294,0.88522,0.94845
2021,"Rhineland-Palatinate, Saarland",Indirect migration background,No,0.91795,47,47,0.83865,0.99726
2021,Baden-Wuerttemberg,No migration background,Yes,0.08961,129,1366,0.07446,0.10476
2021,Baden-Wuerttemberg,No migration background,No,0.91039,1237,1366,0.89524,0.92554
2021,Baden-Wuerttemberg,Direct migration background,Yes,0.08995,53,656,0.06803,0.11186
2021,Baden-Wuerttemberg,Direct migration background,No,0.91005,603,656,0.88814,0.93197
2021,Baden-Wuerttemberg,Indirect migration background,No,0.89370,131,131,0.84072,0.94669
2021,Bavaria,No migration background,Yes,0.07792,175,1971,0.06608,0.08976
2021,Bavaria,No migration background,No,0.92208,1796,1971,0.91024,0.93392
2021,Bavaria,Direct migration background,Yes,0.08345,48,719,0.06322,0.10368
2021,Bavaria,Direct migration background,No,0.91655,671,719,0.89632,0.93678
2021,Bavaria,Indirect migration background,No,0.92082,149,149,0.87731,0.96432
2021,Berlin,No migration background,Yes,0.07298,47,564,0.05149,0.09447
2021,Berlin,No migration background,No,0.92702,517,564,0.90553,0.94851
2021,Berlin,Direct migration background,No,0.95780,278,278,0.93412,0.98148
2021,Berlin,Indirect migration background,No,0.89912,41,41,0.80579,0.99246
2021,Brandenburg,No migration background,Yes,0.08156,54,591,0.05948,0.10365
2021,Brandenburg,No migration background,No,0.91844,537,591,0.89635,0.94052
2021,Brandenburg,Direct migration background,No,0.98290,90,90,0.95597,1.00984
2021,Mecklenburg-Western Pomerania,No migration background,Yes,0.12282,37,367,0.08919,0.15645
2021,Mecklenburg-Western Pomerania,No migration background,No,0.87718,330,367,0.84355,0.91081
2021,Saxony,No migration background,Yes,0.08645,69,1010,0.06911,0.10379
2021,Saxony,No migration background,No,0.91355,941,1010,0.89621,0.93089
2021,Saxony,Direct migration background,No,0.92414,118,118,0.87617,0.97212
2021,Saxony-Anhalt,No migration background,No,0.92557,475,475,0.90195,0.94920
2021,Saxony-Anhalt,Direct migration background,No,0.98824,80,80,0.96447,1.01201
2021,Thuringa,No migration background,Yes,0.07524,43,534,0.05285,0.09763
2021,Thuringa,No migration background,No,0.92476,491,534,0.90237,0.94715
2021,Thuringa,Direct migration background,No,0.95584,88,88,0.91266,0.99901
