"hlf0261","year","quintil","sampreg","n","percent","lower_confidence_percent","upper_confidence_percent"
"Ja, gelegentlich","2001","4","Westdeutschland","170","0.0480485879136427","0.041293841687693","0.0548033341395923"
"Ja, gelegentlich","2001","4","Ostdeutschland","17","","",""
"Ja, gelegentlich","2001","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Ja, gelegentlich","2001","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Nein","2001","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Nein","2001","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Nein","2001","2","Westdeutschland","5329","0.946569344028884","0.940658055389339","0.95248063266843"
"Nein","2001","2","Ostdeutschland","2031","0.975993637296277","0.969385245703036","0.982602028889519"
"Nein","2001","3","Westdeutschland","4497","0.919027043771786","0.911334610891606","0.926719476651966"
"Nein","2001","3","Ostdeutschland","1435","0.970144549015099","0.961441584054987","0.978847513975212"
"Nein","2001","4","Westdeutschland","3357","0.863001002977823","0.852141106739586","0.873860899216061"
"Nein","2001","4","Ostdeutschland","740","0.956601269132171","0.942162792826417","0.971039745437925"
"Nein","2001","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Nein","2001","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Ja, regelmaessig","2002","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Ja, regelmaessig","2002","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Ja, regelmaessig","2002","2","Westdeutschland","97","0.0251079482442957","0.0206777936378519","0.0295381028507395"
"Ja, regelmaessig","2002","2","Ostdeutschland","12","","",""
"Ja, regelmaessig","2002","3","Westdeutschland","181","0.0443363253386065","0.0382803119171686","0.0503923387600444"
"Ja, regelmaessig","2002","3","Ostdeutschland","14","","",""
"Ja, regelmaessig","2002","4","Westdeutschland","325","0.0599073953105611","0.0532354036733934","0.0665793869477287"
"Ja, regelmaessig","2002","4","Ostdeutschland","19","","",""
"Ja, regelmaessig","2002","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Ja, regelmaessig","2002","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Ja, gelegentlich","2002","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Ja, gelegentlich","2002","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Ja, gelegentlich","2002","2","Westdeutschland","73","0.0180835317525978","0.0143102963197334","0.0218567671854622"
"Ja, gelegentlich","2002","2","Ostdeutschland","18","","",""
"Ja, gelegentlich","2002","3","Westdeutschland","97","0.028984611800929","0.0240488835288148","0.0339203400730432"
"Ja, gelegentlich","2002","3","Ostdeutschland","20","","",""
"Ja, gelegentlich","2002","4","Westdeutschland","202","0.0368867208693586","0.0315876019415668","0.0421858397971505"
"Ja, gelegentlich","2002","4","Ostdeutschland","12","","",""
"Ja, gelegentlich","2002","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Ja, gelegentlich","2002","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Nein","2002","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Nein","2002","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Nein","2002","2","Westdeutschland","4621","0.956808520003107","0.951052178310785","0.962564861695428"
"Nein","2002","2","Ostdeutschland","1732","0.976434202409905","0.969351357990435","0.983517046829375"
"Nein","2002","3","Westdeutschland","4160","0.926679062860464","0.919010162042526","0.934347963678403"
"Nein","2002","3","Ostdeutschland","1478","0.97175361204563","0.963402741774195","0.980104482317065"
"Nein","2002","4","Westdeutschland","4333","0.90320588382008","0.894893074575949","0.911518693064211"
"Nein","2002","4","Ostdeutschland","949","0.967413690465308","0.956297428904973","0.978529952025642"
"Nein","2002","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Nein","2002","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Ja, regelmaessig","2003","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Ja, regelmaessig","2003","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Ja, regelmaessig","2003","2","Westdeutschland","100","0.0306730419327963","0.0256210210051349","0.0357250628604578"
"Ja, regelmaessig","2003","2","Ostdeutschland","20","","",""
"Ja, regelmaessig","2003","3","Westdeutschland","171","0.0384018241323259","0.0328600751208295","0.0439435731438223"
"Ja, regelmaessig","2003","3","Ostdeutschland","12","","",""
"Ja, regelmaessig","2003","4","Westdeutschland","325","0.068374109833595","0.0612057464506664","0.0755424732165235"
"Ja, regelmaessig","2003","4","Ostdeutschland","41","0.0353379806695968","0.0241113671649925","0.0465645941742012"
"Ja, regelmaessig","2003","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Ja, regelmaessig","2003","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Ja, gelegentlich","2003","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Ja, gelegentlich","2003","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Ja, gelegentlich","2003","2","Westdeutschland","52","0.0155890152571635","0.0119594957253161","0.0192185347890109"
"Ja, gelegentlich","2003","2","Ostdeutschland","16","","",""
"Ja, gelegentlich","2003","3","Westdeutschland","112","0.0286985742978016","0.0238837406809111","0.0335134079146921"
"Ja, gelegentlich","2003","3","Ostdeutschland","17","","",""
"Ja, gelegentlich","2003","4","Westdeutschland","200","0.0393528658684438","0.0338305210103165","0.0448752107265712"
"Ja, gelegentlich","2003","4","Ostdeutschland","18","","",""
"Ja, gelegentlich","2003","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Ja, gelegentlich","2003","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Nein","2003","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Nein","2003","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Nein","2003","2","Westdeutschland","4323","0.95373794281004","0.94758364409442","0.95989224152566"
"Nein","2003","2","Ostdeutschland","1579","0.962423713634675","0.953148970005336","0.971698457264014"
"Nein","2003","3","Westdeutschland","4336","0.932899601569873","0.92568430621964","0.940114896920105"
"Nein","2003","3","Ostdeutschland","1459","0.967268574508429","0.95822786272091","0.976309286295948"
"Nein","2003","4","Westdeutschland","4237","0.892273024297961","0.883467311613976","0.901078736981947"
"Nein","2003","4","Ostdeutschland","980","0.939453828756639","0.924952046496257","0.953955611017022"
"Nein","2003","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Nein","2003","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Ja, regelmaessig","2004","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Ja, regelmaessig","2004","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Ja, regelmaessig","2004","2","Westdeutschland","68","0.0221439413686048","0.0177720579287204","0.0265158248084892"
"Ja, regelmaessig","2004","2","Ostdeutschland","19","","",""
"Ja, regelmaessig","2004","3","Westdeutschland","111","0.0244328079921208","0.0198931282213665","0.0289724877628751"
"Ja, regelmaessig","2004","3","Ostdeutschland","11","","",""
"Ja, regelmaessig","2004","4","Westdeutschland","244","0.053287780224348","0.0468230210784378","0.0597525393702582"
"Ja, regelmaessig","2004","4","Ostdeutschland","17","","",""
"Ja, regelmaessig","2004","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Ja, regelmaessig","2004","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Ja, gelegentlich","2004","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Ja, gelegentlich","2004","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Ja, gelegentlich","2004","2","Westdeutschland","53","0.0170503273901667","0.0132040938554798","0.0208965609248536"
"Ja, gelegentlich","2004","2","Ostdeutschland","15","","",""
"Ja, gelegentlich","2004","3","Westdeutschland","146","0.0315698405728036","0.0264284537305518","0.0367112274150554"
"Ja, gelegentlich","2004","3","Ostdeutschland","9","","",""
"Ja, gelegentlich","2004","4","Westdeutschland","178","0.0472862825273412","0.0411771669912307","0.0533953980634516"
"Ja, gelegentlich","2004","4","Ostdeutschland","9","","",""
"Ja, gelegentlich","2004","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Ja, gelegentlich","2004","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Nein","2004","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Nein","2004","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Nein","2004","2","Westdeutschland","4231","0.960805731241229","0.955040287703998","0.966571174778459"
"Nein","2004","2","Ostdeutschland","1515","0.967485867636045","0.958653425889509","0.976318309382581"
"Nein","2004","3","Westdeutschland","4186","0.943997351435076","0.937236527819144","0.950758175051007"
"Nein","2004","3","Ostdeutschland","1416","0.977040886769809","0.969294399791823","0.984787373747796"
"Nein","2004","4","Westdeutschland","4215","0.899425937248311","0.890769179909176","0.908082694587446"
"Nein","2004","4","Ostdeutschland","1013","0.97439358138517","0.964788922505377","0.983998240264964"
"Nein","2004","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Nein","2004","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Ja, regelmaessig","2005","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Ja, regelmaessig","2005","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Ja, regelmaessig","2005","2","Westdeutschland","91","0.0296014451321046","0.0243803769285915","0.0348225133356178"
"Ja, regelmaessig","2005","2","Ostdeutschland","11","","",""
"Ja, regelmaessig","2005","3","Westdeutschland","110","0.0316634250511137","0.0263430610466303","0.0369837890555971"
"Ja, regelmaessig","2005","3","Ostdeutschland","24","","",""
"Ja, regelmaessig","2005","4","Westdeutschland","301","0.0648016853714762","0.0575978552188492","0.0720055155241032"
"Ja, regelmaessig","2005","4","Ostdeutschland","14","","",""
"Ja, regelmaessig","2005","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Ja, regelmaessig","2005","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Ja, gelegentlich","2005","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Ja, gelegentlich","2005","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Ja, gelegentlich","2005","2","Westdeutschland","52","0.0166257058535765","0.0126867844858788","0.0205646272212743"
"Ja, gelegentlich","2005","2","Ostdeutschland","16","","",""
"Ja, gelegentlich","2005","3","Westdeutschland","98","0.0308776222976671","0.02562156042082","0.0361336841745142"
"Ja, gelegentlich","2005","3","Ostdeutschland","14","","",""
"Ja, gelegentlich","2005","4","Westdeutschland","217","0.0474379171633115","0.0412173797324767","0.0536584545941462"
"Ja, gelegentlich","2005","4","Ostdeutschland","24","","",""
"Ja, gelegentlich","2005","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Ja, gelegentlich","2005","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Nein","2005","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Nein","2005","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Nein","2005","2","Westdeutschland","3905","0.953772849014319","0.9473044190405","0.960241278988138"
"Nein","2005","2","Ostdeutschland","1394","0.974095823169609","0.965836645842472","0.982355000496746"
"Nein","2005","3","Westdeutschland","3953","0.937458952651219","0.930101830977962","0.944816074324476"
"Nein","2005","3","Ostdeutschland","1325","0.966877592678737","0.957377084028983","0.97637810132849"
"Nein","2005","4","Westdeutschland","3968","0.887760397465212","0.878523217601218","0.896997577329207"
"Nein","2005","4","Ostdeutschland","925","0.945098279910589","0.930711406924902","0.959485152896276"
"Nein","2005","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Nein","2005","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Ja, regelmaessig","2006","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Ja, regelmaessig","2006","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Ja, regelmaessig","2006","2","Westdeutschland","108","0.0307504601588426","0.0256539732924004","0.0358469470252848"
"Ja, regelmaessig","2006","2","Ostdeutschland","17","","",""
"Ja, regelmaessig","2006","3","Westdeutschland","115","0.028946403842621","0.0239561531552645","0.0339366545299774"
"Ja, regelmaessig","2006","3","Ostdeutschland","21","","",""
"Ja, regelmaessig","2006","4","Westdeutschland","329","0.0592317451785839","0.0526709352993232","0.0657925550578446"
"Ja, regelmaessig","2006","4","Ostdeutschland","42","0.0226342122997839","0.0137431200201943","0.0315253045793735"
"Ja, regelmaessig","2006","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Ja, regelmaessig","2006","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Ja, gelegentlich","2006","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Ja, gelegentlich","2006","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Ja, gelegentlich","2006","2","Westdeutschland","70","0.0239189743796416","0.0194082996559626","0.0284296491033207"
"Ja, gelegentlich","2006","2","Ostdeutschland","13","","",""
"Ja, gelegentlich","2006","3","Westdeutschland","112","0.0319318358343226","0.0266986233681943","0.037165048300451"
"Ja, gelegentlich","2006","3","Ostdeutschland","13","","",""
"Ja, gelegentlich","2006","4","Westdeutschland","237","0.0478413414065761","0.0419094226264066","0.0537732601867456"
"Ja, gelegentlich","2006","4","Ostdeutschland","13","","",""
"Ja, gelegentlich","2006","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Ja, gelegentlich","2006","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Nein","2006","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Nein","2006","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Nein","2006","2","Westdeutschland","4230","0.945330565461516","0.93861950055504","0.952041630367992"
"Nein","2006","2","Ostdeutschland","1473","0.973480532171186","0.965357566113236","0.981603498229137"
"Nein","2006","3","Westdeutschland","4109","0.939121760323056","0.932004785177603","0.94623873546851"
"Nein","2006","3","Ostdeutschland","1509","0.970947684003361","0.962567502543762","0.97932786546296"
"Nein","2006","4","Westdeutschland","4407","0.89292691341484","0.884333079048027","0.901520747781653"
"Nein","2006","4","Ostdeutschland","1020","0.963742659023976","0.952568306303965","0.974917011743986"
"Nein","2006","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Nein","2006","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Ja, regelmaessig","2007","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Ja, regelmaessig","2007","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Ja, regelmaessig","2007","2","Westdeutschland","62","0.0211176170857576","0.0165760530936274","0.0256591810778877"
"Ja, regelmaessig","2007","2","Ostdeutschland","23","","",""
"Ja, regelmaessig","2007","3","Westdeutschland","146","0.0365523333837384","0.0308545234442103","0.0422501433232664"
"Ja, regelmaessig","2007","3","Ostdeutschland","18","","",""
"Ja, regelmaessig","2007","4","Westdeutschland","331","0.0742435179149053","0.0667268069252174","0.0817602289045931"
"Ja, regelmaessig","2007","4","Ostdeutschland","33","0.0240975219002489","0.0147413618030894","0.0334536819974085"
"Ja, regelmaessig","2007","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Ja, regelmaessig","2007","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Ja, gelegentlich","2007","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Ja, gelegentlich","2007","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Ja, gelegentlich","2007","2","Westdeutschland","51","0.0153544753887031","0.0114705115908029","0.0192384391866033"
"Ja, gelegentlich","2007","2","Ostdeutschland","3","","",""
"Ja, gelegentlich","2007","3","Westdeutschland","112","0.0301085911225807","0.0249200756760455","0.0352971065691159"
"Ja, gelegentlich","2007","3","Ostdeutschland","31","0.0258241728213563","0.017612022696633","0.0340363229460796"
"Ja, gelegentlich","2007","4","Westdeutschland","178","0.0376322052675517","0.0321758759351899","0.0430885345999136"
"Ja, gelegentlich","2007","4","Ostdeutschland","21","","",""
"Ja, gelegentlich","2007","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Ja, gelegentlich","2007","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Nein","2007","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Nein","2007","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Nein","2007","2","Westdeutschland","3737","0.963527907525539","0.95760642822526","0.969449386825819"
"Nein","2007","2","Ostdeutschland","1507","0.980116267199531","0.973128076120139","0.987104458278924"
"Nein","2007","3","Westdeutschland","3909","0.933339075493681","0.925765660915306","0.940912490072056"
"Nein","2007","3","Ostdeutschland","1384","0.953720666844623","0.942843165667384","0.964598168021861"
"Nein","2007","4","Westdeutschland","4164","0.888124276817543","0.879086637623817","0.897161916011269"
"Nein","2007","4","Ostdeutschland","978","0.951389892243303","0.938269379698697","0.96451040478791"
"Nein","2007","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Nein","2007","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Ja, regelmaessig","2008","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Ja, regelmaessig","2008","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Ja, regelmaessig","2008","2","Westdeutschland","53","0.0200432271113817","0.0152673557141906","0.0248190985085729"
"Ja, regelmaessig","2008","2","Ostdeutschland","16","","",""
"Ja, regelmaessig","2008","3","Westdeutschland","103","0.0287241312907212","0.0235433747149839","0.0339048878664586"
"Ja, regelmaessig","2008","3","Ostdeutschland","20","","",""
"Ja, regelmaessig","2008","4","Westdeutschland","253","0.0528566450700114","0.0462886062002504","0.0594246839397723"
"Ja, regelmaessig","2008","4","Ostdeutschland","18","","",""
"Ja, regelmaessig","2008","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Ja, regelmaessig","2008","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Ja, gelegentlich","2008","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Ja, gelegentlich","2008","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Ja, gelegentlich","2008","2","Westdeutschland","52","0.0202982495697338","0.015492716430269","0.0251037827091987"
"Ja, gelegentlich","2008","2","Ostdeutschland","13","","",""
"Ja, gelegentlich","2008","3","Westdeutschland","92","0.0342433595498431","0.0286028223164482","0.039883896783238"
"Ja, gelegentlich","2008","3","Ostdeutschland","14","","",""
"Ja, gelegentlich","2008","4","Westdeutschland","169","0.0443348065031856","0.0382924916466529","0.0503771213597183"
"Ja, gelegentlich","2008","4","Ostdeutschland","31","0.01821644471418","0.0101884112258796","0.0262444782024804"
"Ja, gelegentlich","2008","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Ja, gelegentlich","2008","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Nein","2008","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Nein","2008","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Nein","2008","2","Westdeutschland","3203","0.959658523318884","0.952953510713108","0.966363535924661"
"Nein","2008","2","Ostdeutschland","1319","0.971408665544653","0.962512121268145","0.980305209821162"
"Nein","2008","3","Westdeutschland","3798","0.937032509159436","0.929498364424418","0.944566653894453"
"Nein","2008","3","Ostdeutschland","1346","0.968269793797296","0.959021892477777","0.977517695116814"
"Nein","2008","4","Westdeutschland","4036","0.902808548426803","0.894113141227668","0.911503955625938"
"Nein","2008","4","Ostdeutschland","1017","0.961163876105399","0.949565794833155","0.972761957377642"
"Nein","2008","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Nein","2008","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Ja, regelmaessig","2009","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Ja, regelmaessig","2009","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Ja, regelmaessig","2009","2","Westdeutschland","86","0.0388638763492996","0.0318610003214749","0.0458667523771242"
"Ja, regelmaessig","2009","2","Ostdeutschland","17","","",""
"Ja, regelmaessig","2009","3","Westdeutschland","127","0.0456961349131171","0.0387610077431517","0.0526312620830826"
"Ja, regelmaessig","2009","3","Ostdeutschland","20","","",""
"Ja, regelmaessig","2009","4","Westdeutschland","268","0.0726690021784297","0.064836800669624","0.0805012036872353"
"Ja, regelmaessig","2009","4","Ostdeutschland","33","0.0241476072065436","0.0150470679552573","0.03324814645783"
"Ja, regelmaessig","2009","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Ja, regelmaessig","2009","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Ja, gelegentlich","2009","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Ja, gelegentlich","2009","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Ja, gelegentlich","2009","2","Westdeutschland","46","0.0140383901845743","0.00977554473704385","0.0183012356321048"
