"hlf0261","year","bula_h","quintil","n","percent","lower_confidence_percent","upper_confidence_percent"
"Ja, regelmaessig","1999","Baden-Wuerttemberg","3","13","","",""
"Ja, regelmaessig","1999","Baden-Wuerttemberg","4","18","","",""
"Ja, regelmaessig","1999","Baden-Wuerttemberg","5 Einkommensstärkstes Quintil","","","",""
"Ja, regelmaessig","1999","Bayern","1 Einkommensschwächstes Quintil","","","",""
"Ja, regelmaessig","1999","Bayern","2","7","","",""
"Ja, regelmaessig","1999","Bayern","3","13","","",""
"Ja, regelmaessig","1999","Bayern","4","23","","",""
"Ja, regelmaessig","1999","Bayern","5 Einkommensstärkstes Quintil","","","",""
"Ja, regelmaessig","1999","Saarland","1 Einkommensschwächstes Quintil","","","",""
"Ja, regelmaessig","1999","Saarland","2","","","",""
"Ja, regelmaessig","1999","Saarland","3","","","",""
"Ja, regelmaessig","1999","Saarland","4","","","",""
"Ja, regelmaessig","1999","Saarland","5 Einkommensstärkstes Quintil","","","",""
"Ja, regelmaessig","1999","Berlin","1 Einkommensschwächstes Quintil","","","",""
"Ja, regelmaessig","1999","Berlin","2","3","","",""
"Ja, regelmaessig","1999","Berlin","3","2","","",""
"Ja, regelmaessig","1999","Berlin","4","7","","",""
"Ja, regelmaessig","1999","Berlin","5 Einkommensstärkstes Quintil","","","",""
"Ja, regelmaessig","1999","Brandenburg","1 Einkommensschwächstes Quintil","","","",""
"Ja, regelmaessig","1999","Brandenburg","2","","","",""
"Ja, regelmaessig","1999","Brandenburg","3","3","","",""
"Ja, regelmaessig","1999","Brandenburg","4","","","",""
"Ja, regelmaessig","1999","Brandenburg","5 Einkommensstärkstes Quintil","","","",""
"Ja, regelmaessig","1999","Mecklenburg-Vorpommern","1 Einkommensschwächstes Quintil","","","",""
"Ja, regelmaessig","1999","Mecklenburg-Vorpommern","2","3","","",""
"Ja, regelmaessig","1999","Mecklenburg-Vorpommern","3","","","",""
"Ja, regelmaessig","1999","Mecklenburg-Vorpommern","4","","","",""
"Ja, regelmaessig","1999","Mecklenburg-Vorpommern","5 Einkommensstärkstes Quintil","","","",""
"Ja, regelmaessig","1999","Sachsen","1 Einkommensschwächstes Quintil","","","",""
"Ja, regelmaessig","1999","Sachsen","2","3","","",""
"Ja, regelmaessig","1999","Sachsen","3","1","","",""
"Ja, regelmaessig","1999","Sachsen","4","3","","",""
"Ja, regelmaessig","1999","Sachsen","5 Einkommensstärkstes Quintil","","","",""
"Ja, regelmaessig","1999","Sachsen-Anhalt","1 Einkommensschwächstes Quintil","","","",""
"Ja, regelmaessig","1999","Sachsen-Anhalt","2","1","","",""
"Ja, regelmaessig","1999","Sachsen-Anhalt","3","2","","",""
"Ja, regelmaessig","1999","Sachsen-Anhalt","4","2","","",""
"Ja, regelmaessig","1999","Sachsen-Anhalt","5 Einkommensstärkstes Quintil","","","",""
"Ja, regelmaessig","1999","Thueringen","1 Einkommensschwächstes Quintil","","","",""
"Ja, regelmaessig","1999","Thueringen","2","4","","",""
"Ja, regelmaessig","1999","Thueringen","3","","","",""
"Ja, regelmaessig","1999","Thueringen","4","8","","",""
"Ja, regelmaessig","1999","Thueringen","5 Einkommensstärkstes Quintil","","","",""
"Ja, gelegentlich","1999","Schleswig-Holstein","1 Einkommensschwächstes Quintil","","","",""
"Ja, gelegentlich","1999","Schleswig-Holstein","2","2","","",""
"Ja, gelegentlich","1999","Schleswig-Holstein","3","5","","",""
"Ja, gelegentlich","1999","Schleswig-Holstein","4","","","",""
"Ja, gelegentlich","1999","Schleswig-Holstein","5 Einkommensstärkstes Quintil","","","",""
"Ja, gelegentlich","1999","Hamburg","1 Einkommensschwächstes Quintil","","","",""
"Ja, gelegentlich","1999","Hamburg","2","4","","",""
"Ja, gelegentlich","1999","Hamburg","3","5","","",""
"Ja, gelegentlich","1999","Hamburg","4","","","",""
"Ja, gelegentlich","1999","Hamburg","5 Einkommensstärkstes Quintil","","","",""
"Ja, gelegentlich","1999","Niedersachsen","1 Einkommensschwächstes Quintil","","","",""
"Ja, gelegentlich","1999","Niedersachsen","2","1","","",""
"Ja, gelegentlich","1999","Niedersachsen","3","6","","",""
"Ja, gelegentlich","1999","Niedersachsen","4","24","","",""
"Ja, gelegentlich","1999","Niedersachsen","5 Einkommensstärkstes Quintil","","","",""
"Ja, gelegentlich","1999","Bremen","1 Einkommensschwächstes Quintil","","","",""
"Ja, gelegentlich","1999","Bremen","2","1","","",""
"Ja, gelegentlich","1999","Bremen","3","","","",""
"Ja, gelegentlich","1999","Bremen","4","","","",""
"Ja, gelegentlich","1999","Bremen","5 Einkommensstärkstes Quintil","","","",""
"Ja, gelegentlich","1999","Nordrhein-Westfalen","1 Einkommensschwächstes Quintil","","","",""
"Ja, gelegentlich","1999","Nordrhein-Westfalen","2","26","","",""
"Ja, gelegentlich","1999","Nordrhein-Westfalen","3","20","","",""
"Ja, gelegentlich","1999","Nordrhein-Westfalen","4","19","","",""
"Ja, gelegentlich","1999","Nordrhein-Westfalen","5 Einkommensstärkstes Quintil","","","",""
"Ja, gelegentlich","1999","Hessen","1 Einkommensschwächstes Quintil","","","",""
"Ja, gelegentlich","1999","Hessen","2","3","","",""
"Ja, gelegentlich","1999","Hessen","3","4","","",""
"Ja, gelegentlich","1999","Hessen","4","2","","",""
"Ja, gelegentlich","1999","Hessen","5 Einkommensstärkstes Quintil","","","",""
"Ja, gelegentlich","1999","Rheinland-Pfalz,Saarland","1 Einkommensschwächstes Quintil","","","",""
"Ja, gelegentlich","1999","Rheinland-Pfalz,Saarland","2","4","","",""
"Ja, gelegentlich","1999","Rheinland-Pfalz,Saarland","3","9","","",""
"Ja, gelegentlich","1999","Rheinland-Pfalz,Saarland","4","9","","",""
"Ja, gelegentlich","1999","Rheinland-Pfalz,Saarland","5 Einkommensstärkstes Quintil","","","",""
"Ja, gelegentlich","1999","Baden-Wuerttemberg","1 Einkommensschwächstes Quintil","","","",""
"Ja, gelegentlich","1999","Baden-Wuerttemberg","2","7","","",""
"Ja, gelegentlich","1999","Baden-Wuerttemberg","3","21","","",""
"Ja, gelegentlich","1999","Baden-Wuerttemberg","4","3","","",""
"Ja, gelegentlich","1999","Baden-Wuerttemberg","5 Einkommensstärkstes Quintil","","","",""
"Ja, gelegentlich","1999","Bayern","1 Einkommensschwächstes Quintil","","","",""
"Ja, gelegentlich","1999","Bayern","2","20","","",""
"Ja, gelegentlich","1999","Bayern","3","26","","",""
"Ja, gelegentlich","1999","Bayern","4","19","","",""
"Ja, gelegentlich","1999","Bayern","5 Einkommensstärkstes Quintil","","","",""
"Ja, gelegentlich","1999","Saarland","1 Einkommensschwächstes Quintil","","","",""
"Ja, gelegentlich","1999","Saarland","2","","","",""
"Ja, gelegentlich","1999","Saarland","3","","","",""
"Ja, gelegentlich","1999","Saarland","4","","","",""
"Ja, gelegentlich","1999","Saarland","5 Einkommensstärkstes Quintil","","","",""
"Ja, gelegentlich","1999","Berlin","1 Einkommensschwächstes Quintil","","","",""
"Ja, gelegentlich","1999","Berlin","2","3","","",""
"Ja, gelegentlich","1999","Berlin","3","4","","",""
"Ja, gelegentlich","1999","Berlin","4","","","",""
"Ja, gelegentlich","1999","Berlin","5 Einkommensstärkstes Quintil","","","",""
"Ja, gelegentlich","1999","Brandenburg","1 Einkommensschwächstes Quintil","","","",""
"Ja, gelegentlich","1999","Brandenburg","2","2","","",""
"Ja, gelegentlich","1999","Brandenburg","3","1","","",""
"Ja, gelegentlich","1999","Brandenburg","4","","","",""
"Ja, gelegentlich","1999","Brandenburg","5 Einkommensstärkstes Quintil","","","",""
"Ja, gelegentlich","1999","Mecklenburg-Vorpommern","1 Einkommensschwächstes Quintil","","","",""
"Ja, gelegentlich","1999","Mecklenburg-Vorpommern","2","","","",""
"Ja, gelegentlich","1999","Mecklenburg-Vorpommern","3","4","","",""
"Ja, gelegentlich","1999","Mecklenburg-Vorpommern","4","","","",""
"Ja, gelegentlich","1999","Mecklenburg-Vorpommern","5 Einkommensstärkstes Quintil","","","",""
"Ja, gelegentlich","1999","Sachsen","1 Einkommensschwächstes Quintil","","","",""
"Ja, gelegentlich","1999","Sachsen","2","3","","",""
"Ja, gelegentlich","1999","Sachsen","3","1","","",""
"Ja, gelegentlich","1999","Sachsen","4","3","","",""
"Ja, gelegentlich","1999","Sachsen","5 Einkommensstärkstes Quintil","","","",""
"Ja, gelegentlich","1999","Sachsen-Anhalt","1 Einkommensschwächstes Quintil","","","",""
"Ja, gelegentlich","1999","Sachsen-Anhalt","2","","","",""
"Ja, gelegentlich","1999","Sachsen-Anhalt","3","","","",""
"Ja, gelegentlich","1999","Sachsen-Anhalt","4","","","",""
"Ja, gelegentlich","1999","Sachsen-Anhalt","5 Einkommensstärkstes Quintil","","","",""
"Ja, gelegentlich","1999","Thueringen","1 Einkommensschwächstes Quintil","","","",""
"Ja, gelegentlich","1999","Thueringen","2","2","","",""
"Ja, gelegentlich","1999","Thueringen","3","1","","",""
"Ja, gelegentlich","1999","Thueringen","4","","","",""
"Ja, gelegentlich","1999","Thueringen","5 Einkommensstärkstes Quintil","","","",""
"Nein","1999","Schleswig-Holstein","1 Einkommensschwächstes Quintil","","","",""
"Nein","1999","Schleswig-Holstein","2","95","0.94945122137722","0.906936467706221","0.991965975048219"
"Nein","1999","Schleswig-Holstein","3","89","0.944771149380517","0.899545858683714","0.989996440077319"
"Nein","1999","Schleswig-Holstein","4","65","0.979683627026407","0.945647343181323","1.01371991087149"
"Nein","1999","Schleswig-Holstein","5 Einkommensstärkstes Quintil","","","",""
"Nein","1999","Hamburg","1 Einkommensschwächstes Quintil","","","",""
"Nein","1999","Hamburg","2","28","","",""
"Nein","1999","Hamburg","3","37","0.857949392056314","0.752370808887531","0.963527975225097"
"Nein","1999","Hamburg","4","41","0.842275739417109","0.735783433766022","0.948768045068197"
"Nein","1999","Hamburg","5 Einkommensstärkstes Quintil","","","",""
"Nein","1999","Niedersachsen","1 Einkommensschwächstes Quintil","","","",""
"Nein","1999","Niedersachsen","2","408","0.986589594832349","0.975482801315706","0.997696388348991"
"Nein","1999","Niedersachsen","3","322","0.929655724339262","0.902473556645498","0.956837892033026"
"Nein","1999","Niedersachsen","4","205","0.829703420788602","0.782047864551918","0.877358977025287"
"Nein","1999","Niedersachsen","5 Einkommensstärkstes Quintil","","","",""
"Nein","1999","Bremen","1 Einkommensschwächstes Quintil","","","",""
"Nein","1999","Bremen","2","23","","",""
"Nein","1999","Bremen","3","18","","",""
"Nein","1999","Bremen","4","6","","",""
"Nein","1999","Bremen","5 Einkommensstärkstes Quintil","","","",""
"Nein","1999","Nordrhein-Westfalen","1 Einkommensschwächstes Quintil","","","",""
"Nein","1999","Nordrhein-Westfalen","2","929","0.935474659780284","0.920061050436861","0.950888269123707"
"Nein","1999","Nordrhein-Westfalen","3","660","0.878208779318781","0.854369900761355","0.902047657876208"
"Nein","1999","Nordrhein-Westfalen","4","404","0.743300625775167","0.704425493843575","0.782175757706759"
"Nein","1999","Nordrhein-Westfalen","5 Einkommensstärkstes Quintil","","","",""
"Nein","1999","Hessen","1 Einkommensschwächstes Quintil","","","",""
"Nein","1999","Hessen","2","299","0.981343304079342","0.966107877271838","0.996578730886846"
"Nein","1999","Hessen","3","233","0.875644711877175","0.834739920656467","0.916549503097884"
"Nein","1999","Hessen","4","183","0.900081252571778","0.858203889571587","0.941958615571968"
"Nein","1999","Hessen","5 Einkommensstärkstes Quintil","","","",""
"Nein","1999","Rheinland-Pfalz,Saarland","1 Einkommensschwächstes Quintil","","","",""
"Nein","1999","Rheinland-Pfalz,Saarland","2","289","0.958235458951857","0.935445569897481","0.981025348006234"
"Nein","1999","Rheinland-Pfalz,Saarland","3","183","0.879353781126966","0.834547515681638","0.924160046572295"
"Nein","1999","Rheinland-Pfalz,Saarland","4","124","0.797403676319184","0.73308199937498","0.861725353263387"
"Nein","1999","Rheinland-Pfalz,Saarland","5 Einkommensstärkstes Quintil","","","",""
"Nein","1999","Baden-Wuerttemberg","1 Einkommensschwächstes Quintil","","","",""
"Nein","1999","Baden-Wuerttemberg","2","705","0.956642940282231","0.941838713396825","0.971447167167638"
"Nein","1999","Baden-Wuerttemberg","3","448","0.893549421577246","0.866016146498927","0.921082696655565"
"Nein","1999","Baden-Wuerttemberg","4","329","0.923920296367143","0.896144550577778","0.951696042156509"
"Nein","1999","Baden-Wuerttemberg","5 Einkommensstärkstes Quintil","","","",""
"Nein","1999","Bayern","1 Einkommensschwächstes Quintil","","","",""
"Nein","1999","Bayern","2","693","0.943884930354167","0.927074411343075","0.960695449365259"
"Nein","1999","Bayern","3","422","0.905468208792479","0.878761327551041","0.932175090033917"
"Nein","1999","Bayern","4","366","0.891200751327224","0.860986020501075","0.921415482153373"
"Nein","1999","Bayern","5 Einkommensstärkstes Quintil","","","",""
"Nein","1999","Saarland","1 Einkommensschwächstes Quintil","","","",""
"Nein","1999","Saarland","2","","","",""
"Nein","1999","Saarland","3","","","",""
"Nein","1999","Saarland","4","","","",""
"Nein","1999","Saarland","5 Einkommensstärkstes Quintil","","","",""
"Nein","1999","Berlin","1 Einkommensschwächstes Quintil","","","",""
"Nein","1999","Berlin","2","175","0.940356262211219","0.905854804855623","0.974857719566815"
"Nein","1999","Berlin","3","169","0.968827414881776","0.943079700304187","0.994575129459365"
"Nein","1999","Berlin","4","82","0.908991750700193","0.849236862431138","0.968746638969249"
"Nein","1999","Berlin","5 Einkommensstärkstes Quintil","","","",""
"Nein","1999","Brandenburg","1 Einkommensschwächstes Quintil","","","",""
"Nein","1999","Brandenburg","2","258","0.989436373489748","0.977009500150266","1.00186324682923"
"Nein","1999","Brandenburg","3","144","0.971062061529943","0.944055174905757","0.998068948154129"
"Nein","1999","Brandenburg","4","81","1","1","1"
"Nein","1999","Brandenburg","5 Einkommensstärkstes Quintil","","","",""
"Nein","1999","Mecklenburg-Vorpommern","1 Einkommensschwächstes Quintil","","","",""
"Nein","1999","Mecklenburg-Vorpommern","2","164","0.970563171699663","0.944927348560891","0.996198994838435"
"Nein","1999","Mecklenburg-Vorpommern","3","88","0.981893080469487","0.954646715932895","1.00913944500608"
"Nein","1999","Mecklenburg-Vorpommern","4","40","1","1","1"
"Nein","1999","Mecklenburg-Vorpommern","5 Einkommensstärkstes Quintil","","","",""
"Nein","1999","Sachsen","1 Einkommensschwächstes Quintil","","","",""
"Nein","1999","Sachsen","2","474","0.97381667712494","0.959531735933004","0.988101618316877"
"Nein","1999","Sachsen","3","271","0.984002019471258","0.969118784294207","0.998885254648309"
"Nein","1999","Sachsen","4","97","0.935638326063757","0.88824718716755","0.983029464959965"
"Nein","1999","Sachsen","5 Einkommensstärkstes Quintil","","","",""
"Nein","1999","Sachsen-Anhalt","1 Einkommensschwächstes Quintil","","","",""
"Nein","1999","Sachsen-Anhalt","2","263","0.995672428540582","0.98775422808421","1.00359062899695"
"Nein","1999","Sachsen-Anhalt","3","177","0.972530404767029","0.948586261660434","0.996474547873625"
"Nein","1999","Sachsen-Anhalt","4","83","0.969342139761894","0.932694324064384","1.0059899554594"
"Nein","1999","Sachsen-Anhalt","5 Einkommensstärkstes Quintil","","","",""
"Nein","1999","Thueringen","1 Einkommensschwächstes Quintil","","","",""
"Nein","1999","Thueringen","2","333","0.976764079090324","0.960727082877967","0.992801075302681"
"Nein","1999","Thueringen","3","168","0.991268116638349","0.977241456623159","1.00529477665354"
"Nein","1999","Thueringen","4","56","0.814834376537169","0.71967031780065","0.909998435273687"
"Nein","1999","Thueringen","5 Einkommensstärkstes Quintil","","","",""
"Ja, regelmaessig","2000","Schleswig-Holstein","1 Einkommensschwächstes Quintil","","","",""
"Ja, regelmaessig","2000","Schleswig-Holstein","2","10","","",""
"Ja, regelmaessig","2000","Schleswig-Holstein","3","8","","",""
"Ja, regelmaessig","2000","Schleswig-Holstein","4","2","","",""
"Ja, regelmaessig","2000","Schleswig-Holstein","5 Einkommensstärkstes Quintil","","","",""
"Ja, regelmaessig","2000","Hamburg","1 Einkommensschwächstes Quintil","","","",""
"Ja, regelmaessig","2000","Hamburg","2","","","",""
"Ja, regelmaessig","2000","Hamburg","3","","","",""
"Ja, regelmaessig","2000","Hamburg","4","9","","",""
"Ja, regelmaessig","2000","Hamburg","5 Einkommensstärkstes Quintil","","","",""
"Ja, regelmaessig","2000","Niedersachsen","1 Einkommensschwächstes Quintil","","","",""
"Ja, regelmaessig","2000","Niedersachsen","2","14","","",""
"Ja, regelmaessig","2000","Niedersachsen","3","39","0.0645811743461313","0.0451401149358074","0.0840222337564551"
"Ja, regelmaessig","2000","Niedersachsen","4","21","","",""
"Ja, regelmaessig","2000","Niedersachsen","5 Einkommensstärkstes Quintil","","","",""
"Ja, regelmaessig","2000","Bremen","1 Einkommensschwächstes Quintil","","","",""
"Ja, regelmaessig","2000","Bremen","2","3","","",""
"Ja, regelmaessig","2000","Bremen","3","2","","",""
"Ja, regelmaessig","2000","Bremen","4","6","","",""
"Ja, regelmaessig","2000","Bremen","5 Einkommensstärkstes Quintil","","","",""
"Ja, regelmaessig","2000","Nordrhein-Westfalen","1 Einkommensschwächstes Quintil","","","",""
"Ja, regelmaessig","2000","Nordrhein-Westfalen","2","55","0.0531559586504038","0.0422615728309865","0.0640503444698212"
"Ja, regelmaessig","2000","Nordrhein-Westfalen","3","68","0.0519242974546757","0.0405898328948942","0.0632587620144572"
"Ja, regelmaessig","2000","Nordrhein-Westfalen","4","115","0.104614478503825","0.086120039934281","0.12310891707337"
"Ja, regelmaessig","2000","Nordrhein-Westfalen","5 Einkommensstärkstes Quintil","","","",""
"Ja, regelmaessig","2000","Hessen","1 Einkommensschwächstes Quintil","","","",""
"Ja, regelmaessig","2000","Hessen","2","17","","",""
"Ja, regelmaessig","2000","Hessen","3","16","","",""
"Ja, regelmaessig","2000","Hessen","4","18","","",""
"Ja, regelmaessig","2000","Hessen","5 Einkommensstärkstes Quintil","","","",""
"Ja, regelmaessig","2000","Rheinland-Pfalz,Saarland","1 Einkommensschwächstes Quintil","","","",""
"Ja, regelmaessig","2000","Rheinland-Pfalz,Saarland","2","11","","",""
"Ja, regelmaessig","2000","Rheinland-Pfalz,Saarland","3","15","","",""
"Ja, regelmaessig","2000","Rheinland-Pfalz,Saarland","4","23","","",""
"Ja, regelmaessig","2000","Rheinland-Pfalz,Saarland","5 Einkommensstärkstes Quintil","","","",""
"Ja, regelmaessig","2000","Baden-Wuerttemberg","1 Einkommensschwächstes Quintil","","","",""
"Ja, regelmaessig","2000","Baden-Wuerttemberg","2","23","","",""
"Ja, regelmaessig","2000","Baden-Wuerttemberg","3","20","","",""
"Ja, regelmaessig","2000","Baden-Wuerttemberg","4","33","0.0425892979598221","0.0279309945661004","0.0572476013535437"
"Ja, regelmaessig","2000","Baden-Wuerttemberg","5 Einkommensstärkstes Quintil","","","",""
"Ja, regelmaessig","2000","Bayern","1 Einkommensschwächstes Quintil","","","",""
"Ja, regelmaessig","2000","Bayern","2","14","","",""
"Ja, regelmaessig","2000","Bayern","3","31","0.0301680121909107","0.0195345057514378","0.0408015186303837"
"Ja, regelmaessig","2000","Bayern","4","50","0.0623600745349329","0.0448068994193403","0.0799132496505255"
"Ja, regelmaessig","2000","Bayern","5 Einkommensstärkstes Quintil","","","",""
"Ja, regelmaessig","2000","Saarland","1 Einkommensschwächstes Quintil","","","",""
"Ja, regelmaessig","2000","Saarland","2","","","",""
"Ja, regelmaessig","2000","Saarland","3","","","",""
"Ja, regelmaessig","2000","Saarland","4","","","",""
"Ja, regelmaessig","2000","Saarland","5 Einkommensstärkstes Quintil","","","",""
"Ja, regelmaessig","2000","Berlin","1 Einkommensschwächstes Quintil","","","",""
"Ja, regelmaessig","2000","Berlin","2","3","","",""
"Ja, regelmaessig","2000","Berlin","3","1","","",""
"Ja, regelmaessig","2000","Berlin","4","18","","",""
"Ja, regelmaessig","2000","Berlin","5 Einkommensstärkstes Quintil","","","",""
"Ja, regelmaessig","2000","Brandenburg","1 Einkommensschwächstes Quintil","","","",""
"Ja, regelmaessig","2000","Brandenburg","2","2","","",""
"Ja, regelmaessig","2000","Brandenburg","3","2","","",""
"Ja, regelmaessig","2000","Brandenburg","4","2","","",""
"Ja, regelmaessig","2000","Brandenburg","5 Einkommensstärkstes Quintil","","","",""
"Ja, regelmaessig","2000","Mecklenburg-Vorpommern","1 Einkommensschwächstes Quintil","","","",""
"Ja, regelmaessig","2000","Mecklenburg-Vorpommern","2","4","","",""
"Ja, regelmaessig","2000","Mecklenburg-Vorpommern","3","1","","",""
"Ja, regelmaessig","2000","Mecklenburg-Vorpommern","4","","","",""
"Ja, regelmaessig","2000","Mecklenburg-Vorpommern","5 Einkommensstärkstes Quintil","","","",""
"Ja, regelmaessig","2000","Sachsen","1 Einkommensschwächstes Quintil","","","",""
"Ja, regelmaessig","2000","Sachsen","2","2","","",""
"Ja, regelmaessig","2000","Sachsen","3","3","","",""
"Ja, regelmaessig","2000","Sachsen","4","7","","",""
"Ja, regelmaessig","2000","Sachsen","5 Einkommensstärkstes Quintil","","","",""
"Ja, regelmaessig","2000","Sachsen-Anhalt","1 Einkommensschwächstes Quintil","","","",""
"Ja, regelmaessig","2000","Sachsen-Anhalt","2","2","","",""
"Ja, regelmaessig","2000","Sachsen-Anhalt","3","","","",""
"Ja, regelmaessig","2000","Sachsen-Anhalt","4","5","","",""
"Ja, regelmaessig","2000","Sachsen-Anhalt","5 Einkommensstärkstes Quintil","","","",""
"Ja, regelmaessig","2000","Thueringen","1 Einkommensschwächstes Quintil","","","",""
"Ja, regelmaessig","2000","Thueringen","2","2","","",""
"Ja, regelmaessig","2000","Thueringen","3","1","","",""
"Ja, regelmaessig","2000","Thueringen","4","7","","",""
"Ja, regelmaessig","2000","Thueringen","5 Einkommensstärkstes Quintil","","","",""
"Ja, gelegentlich","2000","Schleswig-Holstein","1 Einkommensschwächstes Quintil","","","",""
"Ja, gelegentlich","2000","Schleswig-Holstein","2","6","","",""
"Ja, gelegentlich","2000","Schleswig-Holstein","3","3","","",""
"Ja, gelegentlich","2000","Schleswig-Holstein","4","17","","",""
"Ja, gelegentlich","2000","Schleswig-Holstein","5 Einkommensstärkstes Quintil","","","",""
"Ja, gelegentlich","2000","Hamburg","1 Einkommensschwächstes Quintil","","","",""
"Ja, gelegentlich","2000","Hamburg","2","1","","",""
"Ja, gelegentlich","2000","Hamburg","3","1","","",""
"Ja, gelegentlich","2000","Hamburg","4","4","","",""
"Ja, gelegentlich","2000","Hamburg","5 Einkommensstärkstes Quintil","","","",""
"Ja, gelegentlich","2000","Niedersachsen","1 Einkommensschwächstes Quintil","","","",""
"Ja, gelegentlich","2000","Niedersachsen","2","21","","",""
"Ja, gelegentlich","2000","Niedersachsen","3","6","","",""
"Ja, gelegentlich","2000","Niedersachsen","4","14","","",""
"Ja, gelegentlich","2000","Niedersachsen","5 Einkommensstärkstes Quintil","","","",""
"Ja, gelegentlich","2000","Bremen","1 Einkommensschwächstes Quintil","","","",""
"Ja, gelegentlich","2000","Bremen","2","5","","",""
"Ja, gelegentlich","2000","Bremen","3","3","","",""
"Ja, gelegentlich","2000","Bremen","4","5","","",""
"Ja, gelegentlich","2000","Bremen","5 Einkommensstärkstes Quintil","","","",""
"Ja, gelegentlich","2000","Nordrhein-Westfalen","1 Einkommensschwächstes Quintil","","","",""
"Ja, gelegentlich","2000","Nordrhein-Westfalen","2","20","","",""
"Ja, gelegentlich","2000","Nordrhein-Westfalen","3","42","0.0472123321498832","0.0363775551636642","0.0580471091361021"
"Ja, gelegentlich","2000","Nordrhein-Westfalen","4","49","0.0527563262486629","0.0392477881959491","0.0662648643013767"
"Ja, gelegentlich","2000","Nordrhein-Westfalen","5 Einkommensstärkstes Quintil","","","",""
"Ja, gelegentlich","2000","Hessen","1 Einkommensschwächstes Quintil","","","",""
"Ja, gelegentlich","2000","Hessen","2","5","","",""
"Ja, gelegentlich","2000","Hessen","3","9","","",""
"Ja, gelegentlich","2000","Hessen","4","12","","",""
"Ja, gelegentlich","2000","Hessen","5 Einkommensstärkstes Quintil","","","",""
"Ja, gelegentlich","2000","Rheinland-Pfalz,Saarland","1 Einkommensschwächstes Quintil","","","",""
"Ja, gelegentlich","2000","Rheinland-Pfalz,Saarland","2","4","","",""
"Ja, gelegentlich","2000","Rheinland-Pfalz,Saarland","3","17","","",""
"Ja, gelegentlich","2000","Rheinland-Pfalz,Saarland","4","30","0.0878909125255182","0.05720284134665","0.118578983704386"
"Ja, gelegentlich","2000","Rheinland-Pfalz,Saarland","5 Einkommensstärkstes Quintil","","","",""
"Ja, gelegentlich","2000","Baden-Wuerttemberg","1 Einkommensschwächstes Quintil","","","",""
"Ja, gelegentlich","2000","Baden-Wuerttemberg","2","31","0.0403439857321277","0.0284197804448696","0.0522681910193857"
"Ja, gelegentlich","2000","Baden-Wuerttemberg","3","7","","",""
