year,regtyp,rentown,hlf0261,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1999,Rural regions,Owner,"Yes, Occasionally",0.04361,34,1192,0.03201,0.05521
1999,Rural regions,Owner,No,0.88577,1111,1192,0.86771,0.90384
1999,Rural regions,Tenant,No,0.95893,1198,1198,0.94769,0.97017
2000,Urban regions,Owner,"Yes, Regularly",0.11017,316,3467,0.09974,0.12059
2000,Urban regions,Owner,"Yes, Occasionally",0.05146,153,3467,0.04410,0.05881
2000,Urban regions,Owner,No,0.82720,2998,3467,0.81461,0.83979
2000,Urban regions,Tenant,"Yes, Regularly",0.04473,179,5045,0.03903,0.05044
2000,Urban regions,Tenant,"Yes, Occasionally",0.02576,102,5045,0.02139,0.03013
2000,Urban regions,Tenant,No,0.92063,4764,5045,0.91317,0.92809
2000,Rural regions,Owner,"Yes, Regularly",0.05502,92,2303,0.04571,0.06434
2000,Rural regions,Owner,"Yes, Occasionally",0.02940,51,2303,0.02250,0.03630
2000,Rural regions,Owner,No,0.90872,2160,2303,0.89695,0.92048
2000,Rural regions,Tenant,"Yes, Regularly",0.02440,37,1991,0.01762,0.03118
2000,Rural regions,Tenant,No,0.95094,1954,1991,0.94145,0.96043
2001,Urban regions,Owner,"Yes, Regularly",0.13156,336,3128,0.11971,0.14340
2001,Urban regions,Owner,"Yes, Occasionally",0.05486,150,3128,0.04687,0.06284
2001,Urban regions,Owner,No,0.80867,2642,3128,0.79488,0.82245
2001,Urban regions,Tenant,"Yes, Regularly",0.04780,167,4626,0.04165,0.05395
2001,Urban regions,Tenant,"Yes, Occasionally",0.03594,128,4626,0.03058,0.04131
2001,Urban regions,Tenant,No,0.91243,4331,4626,0.90428,0.92057
2001,Rural regions,Owner,"Yes, Regularly",0.05265,82,2122,0.04314,0.06215
2001,Rural regions,Owner,"Yes, Occasionally",0.03665,56,2122,0.02865,0.04465
2001,Rural regions,Owner,No,0.90886,1984,2122,0.89661,0.92111
2001,Rural regions,Tenant,"Yes, Regularly",0.03596,46,1746,0.02722,0.04469
2001,Rural regions,Tenant,No,0.94608,1700,1746,0.93549,0.95668
2002,Urban regions,Owner,"Yes, Regularly",0.09929,438,3654,0.08959,0.10898
2002,Urban regions,Owner,"Yes, Occasionally",0.04942,189,3654,0.04239,0.05645
2002,Urban regions,Owner,No,0.84558,3027,3654,0.83386,0.85729
2002,Urban regions,Tenant,"Yes, Regularly",0.04910,217,4566,0.04284,0.05537
2002,Urban regions,Tenant,"Yes, Occasionally",0.03142,115,4566,0.02636,0.03648
2002,Urban regions,Tenant,No,0.91433,4234,4566,0.90621,0.92245
2002,Rural regions,Owner,"Yes, Regularly",0.04390,116,2167,0.03528,0.05253
2002,Rural regions,Owner,"Yes, Occasionally",0.02784,60,2167,0.02091,0.03477
2002,Rural regions,Owner,No,0.92138,1991,2167,0.91004,0.93271
2002,Rural regions,Tenant,"Yes, Regularly",0.02799,42,1753,0.02026,0.03571
2002,Rural regions,Tenant,No,0.95108,1711,1753,0.94098,0.96118
2003,Urban regions,Owner,"Yes, Regularly",0.11355,462,3534,0.10308,0.12401
2003,Urban regions,Owner,"Yes, Occasionally",0.05547,186,3534,0.04792,0.06302
2003,Urban regions,Owner,No,0.82420,2886,3534,0.81164,0.83675
2003,Urban regions,Tenant,"Yes, Regularly",0.05058,201,4405,0.04411,0.05705
2003,Urban regions,Tenant,"Yes, Occasionally",0.02985,113,4405,0.02482,0.03487
2003,Urban regions,Tenant,No,0.91463,4091,4405,0.90638,0.92288
2003,Rural regions,Owner,"Yes, Regularly",0.04829,118,2102,0.03912,0.05746
2003,Rural regions,Owner,"Yes, Occasionally",0.03134,64,2102,0.02389,0.03879
2003,Rural regions,Owner,No,0.91536,1920,2102,0.90346,0.92726
2003,Rural regions,Tenant,"Yes, Regularly",0.03380,44,1682,0.02516,0.04244
2003,Rural regions,Tenant,No,0.94315,1638,1682,0.93208,0.95422
2004,Urban regions,Owner,"Yes, Regularly",0.08435,345,3460,0.07509,0.09361
2004,Urban regions,Owner,"Yes, Occasionally",0.06246,203,3460,0.05440,0.07053
2004,Urban regions,Owner,No,0.85036,2912,3460,0.83847,0.86225
2004,Urban regions,Tenant,"Yes, Regularly",0.03891,150,4305,0.03313,0.04469
2004,Urban regions,Tenant,"Yes, Occasionally",0.03127,104,4305,0.02607,0.03647
2004,Urban regions,Tenant,No,0.92631,4051,4305,0.91850,0.93411
2004,Rural regions,Owner,"Yes, Regularly",0.04004,93,2086,0.03162,0.04845
2004,Rural regions,Owner,"Yes, Occasionally",0.02788,57,2086,0.02081,0.03494
2004,Rural regions,Owner,No,0.92885,1936,2086,0.91782,0.93989
2004,Rural regions,Tenant,"Yes, Regularly",0.03354,41,1633,0.02481,0.04228
2004,Rural regions,Tenant,No,0.94068,1592,1633,0.92922,0.95214
2005,Urban regions,Owner,"Yes, Regularly",0.10843,414,3328,0.09786,0.11900
2005,Urban regions,Owner,"Yes, Occasionally",0.05903,192,3328,0.05102,0.06704
2005,Urban regions,Owner,No,0.83064,2722,3328,0.81790,0.84339
2005,Urban regions,Tenant,"Yes, Regularly",0.05774,208,4203,0.05068,0.06479
2005,Urban regions,Tenant,"Yes, Occasionally",0.03231,109,4203,0.02697,0.03766
2005,Urban regions,Tenant,No,0.90753,3886,4203,0.89877,0.91629
2005,Rural regions,Owner,"Yes, Regularly",0.03854,102,2039,0.03018,0.04690
2005,Rural regions,Owner,"Yes, Occasionally",0.03611,66,2039,0.02801,0.04421
2005,Rural regions,Owner,No,0.92239,1871,2039,0.91078,0.93401
2005,Rural regions,Tenant,"Yes, Regularly",0.02401,35,1565,0.01643,0.03160
2005,Rural regions,Tenant,No,0.94536,1530,1565,0.93410,0.95663
2006,Urban regions,Owner,"Yes, Regularly",0.09995,421,3698,0.09028,0.10962
2006,Urban regions,Owner,"Yes, Occasionally",0.06604,239,3698,0.05803,0.07405
2006,Urban regions,Owner,No,0.83059,3038,3698,0.81849,0.84268
2006,Urban regions,Tenant,"Yes, Regularly",0.05499,216,4445,0.04829,0.06169
2006,Urban regions,Tenant,"Yes, Occasionally",0.03006,100,4445,0.02504,0.03508
2006,Urban regions,Tenant,No,0.91125,4129,4445,0.90289,0.91961
2006,Rural regions,Owner,"Yes, Regularly",0.04078,104,2284,0.03267,0.04889
2006,Rural regions,Owner,"Yes, Occasionally",0.03298,76,2284,0.02565,0.04031
2006,Rural regions,Owner,No,0.91661,2104,2284,0.90527,0.92795
2006,Rural regions,Tenant,"Yes, Regularly",0.03087,45,1774,0.02282,0.03893
2006,Rural regions,Tenant,No,0.94681,1729,1774,0.93637,0.95726
2007,Urban regions,Owner,"Yes, Regularly",0.11172,425,3450,0.10121,0.12224
2007,Urban regions,Owner,"Yes, Occasionally",0.05941,218,3450,0.05152,0.06730
2007,Urban regions,Owner,No,0.82097,2807,3450,0.80817,0.83376
2007,Urban regions,Tenant,"Yes, Regularly",0.06172,213,4126,0.05437,0.06906
2007,Urban regions,Tenant,"Yes, Occasionally",0.03380,110,4126,0.02828,0.03931
2007,Urban regions,Tenant,No,0.89995,3803,4126,0.89080,0.90911
2007,Rural regions,Owner,"Yes, Regularly",0.05348,126,2142,0.04395,0.06301
2007,Rural regions,Owner,"Yes, Occasionally",0.03038,61,2142,0.02311,0.03765
2007,Rural regions,Owner,No,0.90677,1955,2142,0.89445,0.91909
2007,Rural regions,Tenant,"Yes, Regularly",0.02625,38,1675,0.01860,0.03391
2007,Rural regions,Tenant,No,0.95674,1637,1675,0.94700,0.96649
2008,Urban regions,Owner,"Yes, Regularly",0.09978,385,3289,0.08954,0.11003
2008,Urban regions,Owner,"Yes, Occasionally",0.06800,201,3289,0.05940,0.07661
2008,Urban regions,Owner,No,0.82301,2703,3289,0.80996,0.83605
2008,Urban regions,Tenant,"Yes, Regularly",0.05439,182,3862,0.04724,0.06155
2008,Urban regions,Tenant,"Yes, Occasionally",0.02860,92,3862,0.02334,0.03386
2008,Urban regions,Tenant,No,0.91191,3588,3862,0.90297,0.92085
2008,Rural regions,Owner,"Yes, Regularly",0.05042,105,2065,0.04098,0.05986
2008,Rural regions,Owner,"Yes, Occasionally",0.03326,68,2065,0.02552,0.04100
2008,Rural regions,Owner,No,0.91203,1892,2065,0.89981,0.92425
2008,Rural regions,Tenant,"Yes, Regularly",0.02709,33,1531,0.01896,0.03523
2008,Rural regions,Tenant,No,0.94662,1498,1531,0.93535,0.95788
2009,Urban regions,Owner,"Yes, Regularly",0.11998,391,3066,0.10848,0.13148
2009,Urban regions,Owner,"Yes, Occasionally",0.05571,175,3066,0.04759,0.06383
2009,Urban regions,Owner,No,0.81017,2500,3066,0.79628,0.82405
2009,Urban regions,Tenant,"Yes, Regularly",0.06341,186,3529,0.05537,0.07145
2009,Urban regions,Tenant,"Yes, Occasionally",0.02268,76,3529,0.01777,0.02760
2009,Urban regions,Tenant,No,0.89260,3267,3529,0.88238,0.90282
2009,Rural regions,Owner,"Yes, Regularly",0.04332,106,1944,0.03427,0.05237
2009,Rural regions,Owner,"Yes, Occasionally",0.03235,54,1944,0.02448,0.04022
2009,Rural regions,Owner,No,0.90489,1784,1944,0.89185,0.91794
2009,Rural regions,Tenant,"Yes, Regularly",0.02487,35,1480,0.01693,0.03280
2009,Rural regions,Tenant,No,0.94241,1445,1480,0.93054,0.95428
2010,Urban regions,Owner,"Yes, Regularly",0.10256,413,3817,0.09294,0.11219
2010,Urban regions,Owner,"Yes, Occasionally",0.04714,163,3817,0.04042,0.05387
2010,Urban regions,Owner,No,0.84381,3241,3817,0.83229,0.85533
2010,Urban regions,Tenant,"Yes, Regularly",0.04768,195,5240,0.04191,0.05345
2010,Urban regions,Tenant,"Yes, Occasionally",0.02398,80,5240,0.01983,0.02812
2010,Urban regions,Tenant,No,0.92531,4965,5240,0.91819,0.93243
2010,Rural regions,Owner,"Yes, Regularly",0.04840,111,2490,0.03997,0.05683
2010,Rural regions,Owner,"Yes, Occasionally",0.02258,43,2490,0.01675,0.02842
2010,Rural regions,Owner,No,0.92211,2336,2490,0.91158,0.93264
2010,Rural regions,Tenant,"Yes, Regularly",0.02619,41,2191,0.01950,0.03288
2010,Rural regions,Tenant,No,0.95297,2150,2191,0.94410,0.96184
2011,Urban regions,Owner,"Yes, Regularly",0.10665,548,4611,0.09774,0.11556
2011,Urban regions,Owner,"Yes, Occasionally",0.04356,185,4611,0.03767,0.04945
2011,Urban regions,Owner,No,0.84601,3878,4611,0.83559,0.85643
2011,Urban regions,Tenant,"Yes, Regularly",0.05143,258,6129,0.04590,0.05696
2011,Urban regions,Tenant,"Yes, Occasionally",0.02023,93,6129,0.01670,0.02375
2011,Urban regions,Tenant,No,0.92693,5778,6129,0.92041,0.93344
2011,Rural regions,Owner,"Yes, Regularly",0.05192,157,3096,0.04410,0.05973
2011,Rural regions,Owner,"Yes, Occasionally",0.02768,67,3096,0.02190,0.03346
2011,Rural regions,Owner,No,0.91806,2872,3096,0.90840,0.92772
2011,Rural regions,Tenant,"Yes, Regularly",0.03390,66,2720,0.02710,0.04070
2011,Rural regions,Tenant,No,0.94914,2654,2720,0.94088,0.95740
2012,Urban regions,Owner,"Yes, Regularly",0.09799,495,4500,0.08931,0.10668
2012,Urban regions,Owner,"Yes, Occasionally",0.04017,176,4500,0.03443,0.04591
2012,Urban regions,Owner,No,0.85821,3829,4500,0.84801,0.86840
2012,Urban regions,Tenant,"Yes, Regularly",0.04821,236,5929,0.04276,0.05366
2012,Urban regions,Tenant,"Yes, Occasionally",0.01838,82,5929,0.01496,0.02180
2012,Urban regions,Tenant,No,0.93223,5611,5929,0.92584,0.93863
2012,Rural regions,Owner,"Yes, Regularly",0.05532,156,3070,0.04723,0.06341
2012,Rural regions,Owner,"Yes, Occasionally",0.02675,67,3070,0.02104,0.03246
2012,Rural regions,Owner,No,0.91353,2847,3070,0.90359,0.92347
2012,Rural regions,Tenant,"Yes, Regularly",0.03184,68,2750,0.02528,0.03841
2012,Rural regions,Tenant,No,0.95340,2682,2750,0.94552,0.96128
2013,Urban regions,Owner,"Yes, Regularly",0.11961,545,4669,0.11030,0.12892
2013,Urban regions,Owner,"Yes, Occasionally",0.04083,171,4669,0.03515,0.04651
2013,Urban regions,Owner,No,0.83694,3953,4669,0.82634,0.84753
2013,Urban regions,Tenant,"Yes, Regularly",0.05136,266,7152,0.04624,0.05648
2013,Urban regions,Tenant,"Yes, Occasionally",0.01704,89,7152,0.01404,0.02004
2013,Urban regions,Tenant,No,0.92769,6797,7152,0.92169,0.93369
2013,Rural regions,Owner,"Yes, Regularly",0.05526,171,3017,0.04711,0.06342
2013,Rural regions,Owner,"Yes, Occasionally",0.02806,62,3017,0.02217,0.03396
2013,Rural regions,Owner,No,0.91081,2784,3017,0.90064,0.92099
2013,Rural regions,Tenant,"Yes, Regularly",0.03847,78,2958,0.03154,0.04540
2013,Rural regions,Tenant,No,0.94086,2880,2958,0.93236,0.94936
2014,Urban regions,Owner,"Yes, Regularly",0.11670,514,4262,0.10706,0.12634
2014,Urban regions,Owner,"Yes, Occasionally",0.03977,150,4262,0.03390,0.04564
2014,Urban regions,Owner,No,0.84137,3598,4262,0.83040,0.85234
2014,Urban regions,Tenant,"Yes, Regularly",0.05109,260,6114,0.04557,0.05660
2014,Urban regions,Tenant,"Yes, Occasionally",0.01566,74,6114,0.01255,0.01877
2014,Urban regions,Tenant,No,0.92837,5780,6114,0.92191,0.93484
2014,Rural regions,Owner,"Yes, Regularly",0.06150,161,2774,0.05256,0.07044
2014,Rural regions,Owner,"Yes, Occasionally",0.02453,55,2774,0.01877,0.03028
2014,Rural regions,Owner,No,0.91245,2558,2774,0.90193,0.92297
2014,Rural regions,Tenant,"Yes, Regularly",0.02631,58,2615,0.02018,0.03245
2014,Rural regions,Tenant,No,0.95278,2557,2615,0.94465,0.96091
2015,Urban regions,Owner,"Yes, Regularly",0.11816,479,4040,0.10821,0.12812
2015,Urban regions,Owner,"Yes, Occasionally",0.03989,139,4040,0.03385,0.04592
2015,Urban regions,Owner,No,0.83939,3422,4040,0.82806,0.85071
2015,Urban regions,Tenant,"Yes, Regularly",0.04863,246,6322,0.04333,0.05393
2015,Urban regions,Tenant,"Yes, Occasionally",0.01731,66,6322,0.01409,0.02052
2015,Urban regions,Tenant,No,0.93113,6010,6322,0.92489,0.93737
2015,Rural regions,Owner,"Yes, Regularly",0.07705,175,2686,0.06696,0.08713
2015,Rural regions,Owner,"Yes, Occasionally",0.02202,42,2686,0.01647,0.02757
2015,Rural regions,Owner,No,0.89822,2469,2686,0.88678,0.90966
2015,Rural regions,Tenant,"Yes, Regularly",0.03150,64,2670,0.02488,0.03813
2015,Rural regions,Tenant,No,0.95683,2606,2670,0.94912,0.96454
2016,Urban regions,Owner,"Yes, Regularly",0.11039,443,3767,0.10038,0.12040
2016,Urban regions,Owner,"Yes, Occasionally",0.02899,109,3767,0.02363,0.03435
2016,Urban regions,Owner,No,0.85987,3215,3767,0.84878,0.87095
2016,Urban regions,Tenant,"Yes, Regularly",0.04548,210,5596,0.04002,0.05094
2016,Urban regions,Tenant,"Yes, Occasionally",0.01446,61,5596,0.01133,0.01759
2016,Urban regions,Tenant,No,0.93770,5325,5596,0.93136,0.94403
2016,Rural regions,Owner,"Yes, Regularly",0.07079,156,2524,0.06078,0.08080
2016,Rural regions,Owner,"Yes, Occasionally",0.02240,43,2524,0.01662,0.02817
2016,Rural regions,Owner,No,0.90209,2325,2524,0.89050,0.91369
2016,Rural regions,Tenant,"Yes, Regularly",0.03294,63,2372,0.02576,0.04013
2016,Rural regions,Tenant,No,0.95446,2309,2372,0.94607,0.96285
2017,Urban regions,Owner,"Yes, Regularly",0.10250,470,4255,0.09339,0.11162
2017,Urban regions,Owner,"Yes, Occasionally",0.03910,138,4255,0.03327,0.04492
2017,Urban regions,Owner,No,0.85707,3647,4255,0.84655,0.86759
2017,Urban regions,Tenant,"Yes, Regularly",0.04677,225,5973,0.04141,0.05212
2017,Urban regions,Tenant,"Yes, Occasionally",0.01545,62,5973,0.01233,0.01858
2017,Urban regions,Tenant,No,0.92710,5686,5973,0.92051,0.93369
2017,Rural regions,Owner,"Yes, Regularly",0.06644,155,2801,0.05721,0.07566
2017,Rural regions,Owner,"Yes, Occasionally",0.01605,40,2801,0.01140,0.02071
2017,Rural regions,Owner,No,0.91441,2606,2801,0.90405,0.92477
2017,Rural regions,Tenant,"Yes, Regularly",0.03612,68,2605,0.02895,0.04328
2017,Rural regions,Tenant,No,0.94326,2537,2605,0.93438,0.95215
2018,Urban regions,Owner,"Yes, Regularly",0.11790,468,4073,0.10800,0.12781
2018,Urban regions,Owner,"Yes, Occasionally",0.03218,124,4073,0.02676,0.03760
2018,Urban regions,Owner,No,0.84922,3481,4073,0.83823,0.86021
2018,Urban regions,Tenant,"Yes, Regularly",0.05510,270,6087,0.04937,0.06083
2018,Urban regions,Tenant,"Yes, Occasionally",0.01384,71,6087,0.01090,0.01677
2018,Urban regions,Tenant,No,0.91497,5746,6087,0.90796,0.92197
2018,Rural regions,Owner,"Yes, Regularly",0.06711,152,2675,0.05763,0.07659
2018,Rural regions,Owner,"Yes, Occasionally",0.02023,36,2675,0.01490,0.02557
2018,Rural regions,Owner,No,0.91233,2487,2675,0.90161,0.92305
2018,Rural regions,Tenant,"Yes, Regularly",0.04551,75,2566,0.03744,0.05357
2018,Rural regions,Tenant,No,0.92749,2491,2566,0.91745,0.93752
2019,Urban regions,Owner,"Yes, Regularly",0.11764,705,4716,0.10845,0.12684
2019,Urban regions,Owner,"Yes, Occasionally",0.02899,173,4716,0.02420,0.03378
2019,Urban regions,Owner,No,0.84989,3838,4716,0.83969,0.86008
2019,Urban regions,Tenant,"Yes, Regularly",0.05970,304,5576,0.05348,0.06592
2019,Urban regions,Tenant,"Yes, Occasionally",0.01786,95,5576,0.01438,0.02133
2019,Urban regions,Tenant,No,0.90459,5177,5576,0.89688,0.91230
2019,Rural regions,Owner,"Yes, Regularly",0.07030,253,2984,0.06112,0.07947
2019,Rural regions,Owner,"Yes, Occasionally",0.03147,71,2984,0.02521,0.03774
2019,Rural regions,Owner,No,0.89575,2660,2984,0.88478,0.90672
2019,Rural regions,Tenant,"Yes, Regularly",0.04323,76,2332,0.03498,0.05149
2019,Rural regions,Tenant,No,0.92762,2256,2332,0.91710,0.93814
2020,Urban regions,Owner,"Yes, Regularly",0.11690,579,4259,0.10725,0.12656
2020,Urban regions,Owner,"Yes, Occasionally",0.03054,153,4259,0.02538,0.03571
2020,Urban regions,Owner,No,0.84521,3527,4259,0.83435,0.85607
2020,Urban regions,Tenant,"Yes, Regularly",0.05404,283,6703,0.04863,0.05945
2020,Urban regions,Tenant,"Yes, Occasionally",0.01518,93,6703,0.01226,0.01811
2020,Urban regions,Tenant,No,0.90541,6327,6703,0.89841,0.91242
2020,Rural regions,Owner,"Yes, Regularly",0.06593,204,2659,0.05650,0.07537
2020,Rural regions,Owner,"Yes, Occasionally",0.01770,46,2659,0.01269,0.02271
2020,Rural regions,Owner,No,0.90350,2409,2659,0.89227,0.91472
2020,Rural regions,Tenant,"Yes, Regularly",0.03763,71,2588,0.03030,0.04496
2020,Rural regions,Tenant,No,0.92966,2517,2588,0.91980,0.93951
2021,Urban regions,Owner,"Yes, Regularly",0.11582,415,3123,0.10460,0.12705
2021,Urban regions,Owner,"Yes, Occasionally",0.03359,115,3123,0.02727,0.03991
2021,Urban regions,Owner,No,0.84993,2593,3123,0.83740,0.86246
2021,Urban regions,Tenant,"Yes, Regularly",0.06153,202,4294,0.05434,0.06872
2021,Urban regions,Tenant,"Yes, Occasionally",0.02058,79,4294,0.01634,0.02483
2021,Urban regions,Tenant,No,0.89302,4013,4294,0.88378,0.90227
2021,Rural regions,Owner,"Yes, Regularly",0.08318,165,1954,0.07093,0.09543
2021,Rural regions,Owner,"Yes, Occasionally",0.01990,37,1954,0.01370,0.02609
2021,Rural regions,Owner,No,0.89663,1752,1954,0.88313,0.91013
2021,Rural regions,Tenant,"Yes, Regularly",0.05077,69,1675,0.04025,0.06128
2021,Rural regions,Tenant,No,0.91311,1606,1675,0.89961,0.92660
2022,Urban regions,Owner,"Yes, Regularly",0.09877,497,4680,0.09022,0.10731
2022,Urban regions,Owner,"Yes, Occasionally",0.04221,169,4680,0.03645,0.04797
2022,Urban regions,Owner,No,0.85437,4014,4680,0.84426,0.86447
2022,Urban regions,Tenant,"Yes, Regularly",0.04863,351,8472,0.04405,0.05321
2022,Urban regions,Tenant,"Yes, Occasionally",0.02311,182,8472,0.01991,0.02631
2022,Urban regions,Tenant,No,0.90515,7939,8472,0.89891,0.91139
2022,Rural regions,Owner,"Yes, Regularly",0.07269,201,3151,0.06362,0.08176
2022,Rural regions,Owner,"Yes, Occasionally",0.01459,53,3151,0.01040,0.01878
2022,Rural regions,Owner,No,0.91068,2897,3151,0.90072,0.92064
2022,Rural regions,Tenant,"Yes, Regularly",0.04894,89,2914,0.04110,0.05677
2022,Rural regions,Tenant,"Yes, Occasionally",0.01873,45,2914,0.01381,0.02366
2022,Rural regions,Tenant,No,0.91841,2780,2914,0.90847,0.92835
