year,quintil_oecd_hh,regtyp,hlf0261,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,1st Quintile,Rural regions,No,0.96060,702,702,0.94620,0.97500
2003,2nd Quintile,Urban regions,"Yes, Regularly",0.04453,37,1315,0.03338,0.05569
2003,2nd Quintile,Urban regions,No,0.93773,1278,1315,0.92466,0.95079
2003,2nd Quintile,Rural regions,No,0.96225,845,845,0.94939,0.97511
2003,3rd Quintile,Urban regions,"Yes, Regularly",0.05739,61,1432,0.04534,0.06944
2003,3rd Quintile,Urban regions,"Yes, Occasionally",0.03872,40,1432,0.02872,0.04871
2003,3rd Quintile,Urban regions,No,0.90390,1331,1432,0.88863,0.91917
2003,3rd Quintile,Rural regions,No,0.96273,764,764,0.94929,0.97617
2003,4th Quintile,Urban regions,"Yes, Regularly",0.05873,77,1528,0.04693,0.07052
2003,4th Quintile,Urban regions,"Yes, Occasionally",0.04174,55,1528,0.03171,0.05177
2003,4th Quintile,Urban regions,No,0.89953,1396,1528,0.88445,0.91461
2003,4th Quintile,Rural regions,No,0.92101,686,686,0.90081,0.94121
2003,5th Quintile,Urban regions,"Yes, Regularly",0.17465,466,2322,0.15920,0.19009
2003,5th Quintile,Urban regions,"Yes, Occasionally",0.06939,165,2322,0.05906,0.07973
2003,5th Quintile,Urban regions,No,0.75596,1691,2322,0.73849,0.77343
2003,5th Quintile,Rural regions,"Yes, Regularly",0.12145,106,704,0.09731,0.14560
2003,5th Quintile,Rural regions,"Yes, Occasionally",0.06075,38,704,0.04309,0.07841
2003,5th Quintile,Rural regions,No,0.81780,560,704,0.78926,0.84633
2004,1st Quintile,Urban regions,No,0.95120,1206,1206,0.93904,0.96337
2004,1st Quintile,Rural regions,No,0.96216,689,689,0.94791,0.97642
2004,2nd Quintile,Urban regions,"Yes, Regularly",0.03950,34,1316,0.02898,0.05003
2004,2nd Quintile,Urban regions,No,0.93532,1282,1316,0.92203,0.94862
2004,2nd Quintile,Rural regions,No,0.96744,796,796,0.95510,0.97978
2004,3rd Quintile,Urban regions,"Yes, Occasionally",0.03178,37,1368,0.02248,0.04108
2004,3rd Quintile,Urban regions,No,0.93580,1331,1368,0.92281,0.94880
2004,3rd Quintile,Rural regions,No,0.97402,776,776,0.96282,0.98522
2004,4th Quintile,Urban regions,"Yes, Regularly",0.04640,60,1527,0.03584,0.05695
2004,4th Quintile,Urban regions,"Yes, Occasionally",0.03973,49,1527,0.02993,0.04953
2004,4th Quintile,Urban regions,No,0.91387,1418,1527,0.89979,0.92795
2004,4th Quintile,Rural regions,No,0.93772,700,700,0.91981,0.95564
2004,5th Quintile,Urban regions,"Yes, Regularly",0.13247,353,2251,0.11847,0.14648
2004,5th Quintile,Urban regions,"Yes, Occasionally",0.08584,175,2251,0.07426,0.09741
2004,5th Quintile,Urban regions,No,0.78169,1723,2251,0.76462,0.79876
2004,5th Quintile,Rural regions,"Yes, Regularly",0.10610,86,695,0.08319,0.12902
2004,5th Quintile,Rural regions,"Yes, Occasionally",0.06718,42,695,0.04856,0.08581
2004,5th Quintile,Rural regions,No,0.82671,567,695,0.79855,0.85487
2005,1st Quintile,Urban regions,No,0.95271,1232,1232,0.94085,0.96457
2005,1st Quintile,Rural regions,No,0.96842,676,676,0.95522,0.98161
2005,2nd Quintile,Urban regions,"Yes, Regularly",0.04588,42,1242,0.03424,0.05752
2005,2nd Quintile,Urban regions,No,0.92201,1200,1242,0.90709,0.93693
2005,2nd Quintile,Rural regions,No,0.95435,768,768,0.93958,0.96913
2005,3rd Quintile,Urban regions,"Yes, Regularly",0.04225,41,1301,0.03131,0.05318
2005,3rd Quintile,Urban regions,No,0.93203,1260,1301,0.91835,0.94571
2005,3rd Quintile,Rural regions,No,0.96443,744,744,0.95111,0.97774
2005,4th Quintile,Urban regions,"Yes, Regularly",0.06300,73,1481,0.05062,0.07538
2005,4th Quintile,Urban regions,"Yes, Occasionally",0.05050,70,1481,0.03935,0.06166
2005,4th Quintile,Urban regions,No,0.88649,1338,1481,0.87033,0.90265
2005,4th Quintile,Rural regions,No,0.93152,681,681,0.91253,0.95050
2005,5th Quintile,Urban regions,"Yes, Regularly",0.18908,441,2181,0.17264,0.20552
2005,5th Quintile,Urban regions,"Yes, Occasionally",0.07890,163,2181,0.06758,0.09022
2005,5th Quintile,Urban regions,No,0.73202,1577,2181,0.71343,0.75061
2005,5th Quintile,Rural regions,"Yes, Regularly",0.09537,86,655,0.07286,0.11788
2005,5th Quintile,Rural regions,"Yes, Occasionally",0.06809,38,655,0.04879,0.08740
2005,5th Quintile,Rural regions,No,0.83654,531,655,0.80820,0.86488
2006,1st Quintile,Urban regions,No,0.95345,1283,1283,0.94191,0.96498
2006,1st Quintile,Rural regions,No,0.95794,745,745,0.94351,0.97236
2006,2nd Quintile,Urban regions,"Yes, Regularly",0.04550,45,1304,0.03418,0.05681
2006,2nd Quintile,Urban regions,No,0.92628,1259,1304,0.91209,0.94047
2006,2nd Quintile,Rural regions,No,0.95342,857,857,0.93931,0.96754
2006,3rd Quintile,Urban regions,"Yes, Regularly",0.04908,56,1497,0.03814,0.06003
2006,3rd Quintile,Urban regions,"Yes, Occasionally",0.03639,40,1497,0.02690,0.04588
2006,3rd Quintile,Urban regions,No,0.91452,1401,1497,0.90035,0.92869
2006,3rd Quintile,Rural regions,No,0.95632,855,855,0.94261,0.97003
2006,4th Quintile,Urban regions,"Yes, Regularly",0.06066,87,1680,0.04924,0.07208
2006,4th Quintile,Urban regions,"Yes, Occasionally",0.04987,72,1680,0.03946,0.06028
2006,4th Quintile,Urban regions,No,0.88947,1521,1680,0.87447,0.90447
2006,4th Quintile,Rural regions,No,0.93410,761,761,0.91647,0.95174
2006,5th Quintile,Urban regions,"Yes, Regularly",0.16910,427,2311,0.15382,0.18439
2006,5th Quintile,Urban regions,"Yes, Occasionally",0.07325,184,2311,0.06262,0.08387
2006,5th Quintile,Urban regions,No,0.75765,1700,2311,0.74018,0.77513
2006,5th Quintile,Rural regions,"Yes, Regularly",0.09266,80,740,0.07176,0.11357
2006,5th Quintile,Rural regions,"Yes, Occasionally",0.05315,46,740,0.03697,0.06932
2006,5th Quintile,Rural regions,No,0.85419,614,740,0.82875,0.87964
2007,1st Quintile,Urban regions,No,0.95726,1198,1198,0.94581,0.96872
2007,1st Quintile,Rural regions,No,0.97085,707,707,0.95844,0.98326
2007,2nd Quintile,Urban regions,"Yes, Regularly",0.04510,38,1268,0.03367,0.05653
2007,2nd Quintile,Urban regions,No,0.92493,1230,1268,0.91042,0.93944
2007,2nd Quintile,Rural regions,No,0.97112,788,788,0.95942,0.98282
2007,3rd Quintile,Urban regions,"Yes, Regularly",0.05501,55,1370,0.04293,0.06709
2007,3rd Quintile,Urban regions,"Yes, Occasionally",0.03294,38,1370,0.02349,0.04240
2007,3rd Quintile,Urban regions,No,0.91204,1277,1370,0.89704,0.92705
2007,3rd Quintile,Rural regions,No,0.95028,801,801,0.93521,0.96534
2007,4th Quintile,Urban regions,"Yes, Regularly",0.07576,94,1546,0.06257,0.08896
2007,4th Quintile,Urban regions,"Yes, Occasionally",0.04418,64,1546,0.03393,0.05443
2007,4th Quintile,Urban regions,No,0.88006,1388,1546,0.86386,0.89626
2007,4th Quintile,Rural regions,No,0.93436,739,739,0.91649,0.95223
2007,5th Quintile,Urban regions,"Yes, Regularly",0.19673,434,2129,0.17984,0.21362
2007,5th Quintile,Urban regions,"Yes, Occasionally",0.08397,181,2129,0.07218,0.09575
2007,5th Quintile,Urban regions,No,0.71930,1514,2129,0.70021,0.73839
2007,5th Quintile,Rural regions,"Yes, Regularly",0.10843,94,692,0.08525,0.13162
2007,5th Quintile,Rural regions,"Yes, Occasionally",0.06450,41,692,0.04619,0.08282
2007,5th Quintile,Rural regions,No,0.82706,557,692,0.79886,0.85526
2008,1st Quintile,Urban regions,No,0.96660,1150,1150,0.95621,0.97699
2008,1st Quintile,Rural regions,No,0.96687,670,670,0.95331,0.98043
2008,2nd Quintile,Urban regions,"Yes, Regularly",0.03565,31,1177,0.02506,0.04625
2008,2nd Quintile,Urban regions,No,0.93606,1146,1177,0.92208,0.95005
2008,2nd Quintile,Rural regions,No,0.97053,736,736,0.95830,0.98275
2008,3rd Quintile,Urban regions,"Yes, Regularly",0.06346,66,1294,0.05017,0.07675
2008,3rd Quintile,Urban regions,No,0.90876,1228,1294,0.89306,0.92445
2008,3rd Quintile,Rural regions,No,0.95435,800,800,0.93988,0.96882
2008,4th Quintile,Urban regions,"Yes, Regularly",0.05709,74,1426,0.04504,0.06914
2008,4th Quintile,Urban regions,"Yes, Occasionally",0.04610,55,1426,0.03521,0.05698
2008,4th Quintile,Urban regions,No,0.89681,1297,1426,0.88102,0.91261
2008,4th Quintile,Rural regions,No,0.91616,638,638,0.89464,0.93769
2008,5th Quintile,Urban regions,"Yes, Regularly",0.17714,381,2023,0.16050,0.19378
2008,5th Quintile,Urban regions,"Yes, Occasionally",0.09477,173,2023,0.08200,0.10754
2008,5th Quintile,Urban regions,No,0.72809,1469,2023,0.70870,0.74749
2008,5th Quintile,Rural regions,"Yes, Regularly",0.11084,76,660,0.08687,0.13481
2008,5th Quintile,Rural regions,"Yes, Occasionally",0.06809,39,660,0.04886,0.08732
2008,5th Quintile,Rural regions,No,0.82107,545,660,0.79181,0.85034
2009,1st Quintile,Urban regions,No,0.94774,1063,1063,0.93435,0.96112
2009,1st Quintile,Rural regions,No,0.96207,625,625,0.94708,0.97706
2009,2nd Quintile,Urban regions,"Yes, Regularly",0.05345,44,1103,0.04017,0.06673
2009,2nd Quintile,Urban regions,No,0.92230,1059,1103,0.90649,0.93810
2009,2nd Quintile,Rural regions,No,0.96607,717,717,0.95281,0.97933
2009,3rd Quintile,Urban regions,"Yes, Regularly",0.05719,52,1154,0.04379,0.07060
2009,3rd Quintile,Urban regions,No,0.92020,1102,1154,0.90456,0.93585
2009,3rd Quintile,Rural regions,No,0.96311,729,729,0.94942,0.97680
2009,4th Quintile,Urban regions,"Yes, Regularly",0.07019,83,1350,0.05656,0.08383
2009,4th Quintile,Urban regions,"Yes, Occasionally",0.03594,45,1350,0.02601,0.04588
2009,4th Quintile,Urban regions,No,0.89387,1222,1350,0.87743,0.91030
2009,4th Quintile,Rural regions,No,0.92624,640,640,0.90597,0.94651
2009,5th Quintile,Urban regions,"Yes, Regularly",0.20415,368,1835,0.18570,0.22260
2009,5th Quintile,Urban regions,"Yes, Occasionally",0.08205,148,1835,0.06949,0.09462
2009,5th Quintile,Urban regions,No,0.71380,1319,1835,0.69311,0.73448
2009,5th Quintile,Rural regions,"Yes, Regularly",0.09976,82,598,0.07572,0.12379
2009,5th Quintile,Rural regions,No,0.85571,516,598,0.82752,0.88390
2010,1st Quintile,Urban regions,No,0.97141,1969,1969,0.96405,0.97877
2010,1st Quintile,Rural regions,No,0.97813,1125,1125,0.96958,0.98668
2010,2nd Quintile,Urban regions,"Yes, Regularly",0.04036,37,1730,0.03109,0.04964
2010,2nd Quintile,Urban regions,No,0.93887,1693,1730,0.92757,0.95016
2010,2nd Quintile,Rural regions,No,0.96977,1136,1136,0.95981,0.97973
2010,3rd Quintile,Urban regions,"Yes, Regularly",0.04778,54,1519,0.03705,0.05851
2010,3rd Quintile,Urban regions,No,0.92217,1465,1519,0.90869,0.93565
2010,3rd Quintile,Rural regions,No,0.93921,965,965,0.92412,0.95429
2010,4th Quintile,Urban regions,"Yes, Regularly",0.06435,100,1659,0.05253,0.07616
2010,4th Quintile,Urban regions,"Yes, Occasionally",0.03107,41,1659,0.02272,0.03942
2010,4th Quintile,Urban regions,No,0.90459,1518,1659,0.89045,0.91873
2010,4th Quintile,Rural regions,"Yes, Regularly",0.03514,32,777,0.02219,0.04810
2010,4th Quintile,Rural regions,No,0.94601,745,777,0.93011,0.96191
2010,5th Quintile,Urban regions,"Yes, Regularly",0.16712,395,2094,0.15113,0.18310
2010,5th Quintile,Urban regions,"Yes, Occasionally",0.07060,140,2094,0.05962,0.08157
2010,5th Quintile,Urban regions,No,0.76229,1559,2094,0.74405,0.78052
2010,5th Quintile,Rural regions,"Yes, Regularly",0.11584,75,588,0.08995,0.14173
2010,5th Quintile,Rural regions,No,0.85136,513,588,0.82258,0.88013
2011,1st Quintile,Urban regions,No,0.97242,2236,2236,0.96563,0.97921
2011,1st Quintile,Rural regions,No,0.98421,1408,1408,0.97769,0.99072
2011,2nd Quintile,Urban regions,"Yes, Regularly",0.04593,57,2005,0.03676,0.05509
2011,2nd Quintile,Urban regions,No,0.94069,1948,2005,0.93035,0.95103
2011,2nd Quintile,Rural regions,No,0.95678,1345,1345,0.94591,0.96765
2011,3rd Quintile,Urban regions,"Yes, Regularly",0.04938,78,1980,0.03984,0.05893
2011,3rd Quintile,Urban regions,"Yes, Occasionally",0.02052,35,1980,0.01427,0.02677
2011,3rd Quintile,Urban regions,No,0.93010,1867,1980,0.91886,0.94133
2011,3rd Quintile,Rural regions,No,0.94720,1189,1189,0.93448,0.95992
2011,4th Quintile,Urban regions,"Yes, Regularly",0.06362,132,2069,0.05310,0.07414
2011,4th Quintile,Urban regions,"Yes, Occasionally",0.03607,67,2069,0.02803,0.04411
2011,4th Quintile,Urban regions,No,0.90031,1870,2069,0.88739,0.91322
2011,4th Quintile,Rural regions,"Yes, Regularly",0.04559,49,973,0.03248,0.05870
2011,4th Quintile,Rural regions,No,0.93601,924,973,0.92062,0.95139
2011,5th Quintile,Urban regions,"Yes, Regularly",0.18070,511,2384,0.16525,0.19615
2011,5th Quintile,Urban regions,"Yes, Occasionally",0.06441,141,2384,0.05455,0.07427
2011,5th Quintile,Urban regions,No,0.75489,1732,2384,0.73762,0.77216
2011,5th Quintile,Rural regions,"Yes, Regularly",0.14535,115,775,0.12052,0.17018
2011,5th Quintile,Rural regions,No,0.81768,660,775,0.79047,0.84488
2012,1st Quintile,Urban regions,No,0.96458,2151,2151,0.95677,0.97239
2012,1st Quintile,Rural regions,No,0.97277,1376,1376,0.96417,0.98138
2012,2nd Quintile,Urban regions,"Yes, Regularly",0.03759,50,2006,0.02927,0.04592
2012,2nd Quintile,Urban regions,No,0.94777,1956,2006,0.93803,0.95751
2012,2nd Quintile,Rural regions,No,0.95537,1251,1251,0.94392,0.96681
2012,3rd Quintile,Urban regions,"Yes, Regularly",0.04427,72,1947,0.03514,0.05341
2012,3rd Quintile,Urban regions,"Yes, Occasionally",0.01617,34,1947,0.01056,0.02177
2012,3rd Quintile,Urban regions,No,0.93956,1841,1947,0.92897,0.95015
2012,3rd Quintile,Rural regions,No,0.96793,1214,1214,0.95802,0.97785
2012,4th Quintile,Urban regions,"Yes, Regularly",0.06653,129,1951,0.05547,0.07759
2012,4th Quintile,Urban regions,"Yes, Occasionally",0.02841,53,1951,0.02103,0.03578
2012,4th Quintile,Urban regions,No,0.90507,1769,1951,0.89206,0.91808
2012,4th Quintile,Rural regions,"Yes, Regularly",0.04699,50,1044,0.03414,0.05983
2012,4th Quintile,Rural regions,No,0.91434,994,1044,0.89736,0.93132
2012,5th Quintile,Urban regions,"Yes, Regularly",0.16606,455,2310,0.15089,0.18124
2012,5th Quintile,Urban regions,"Yes, Occasionally",0.05908,135,2310,0.04946,0.06870
2012,5th Quintile,Urban regions,No,0.77486,1720,2310,0.75782,0.79189
2012,5th Quintile,Rural regions,"Yes, Regularly",0.12248,110,835,0.10023,0.14473
2012,5th Quintile,Rural regions,"Yes, Occasionally",0.03340,34,835,0.02121,0.04560
2012,5th Quintile,Rural regions,No,0.84412,691,835,0.81950,0.86874
2013,1st Quintile,Urban regions,No,0.97239,2713,2713,0.96622,0.97856
2013,1st Quintile,Rural regions,No,0.97491,1448,1448,0.96685,0.98297
2013,2nd Quintile,Urban regions,"Yes, Regularly",0.04373,53,2367,0.03549,0.05197
2013,2nd Quintile,Urban regions,No,0.94096,2314,2367,0.93146,0.95045
2013,2nd Quintile,Rural regions,"Yes, Regularly",0.03517,31,1456,0.02571,0.04464
2013,2nd Quintile,Rural regions,No,0.94944,1425,1456,0.93818,0.96070
2013,3rd Quintile,Urban regions,"Yes, Regularly",0.04300,74,2157,0.03444,0.05156
2013,3rd Quintile,Urban regions,"Yes, Occasionally",0.02925,36,2157,0.02213,0.03636
2013,3rd Quintile,Urban regions,No,0.92775,2047,2157,0.91683,0.93868
2013,3rd Quintile,Rural regions,No,0.95681,1183,1183,0.94522,0.96840
2013,4th Quintile,Urban regions,"Yes, Regularly",0.07556,153,2048,0.06411,0.08701
2013,4th Quintile,Urban regions,"Yes, Occasionally",0.02553,51,2048,0.01870,0.03236
2013,4th Quintile,Urban regions,No,0.89891,1844,2048,0.88585,0.91197
2013,4th Quintile,Rural regions,"Yes, Regularly",0.05015,57,1032,0.03682,0.06347
2013,4th Quintile,Rural regions,No,0.91143,975,1032,0.89409,0.92878
2013,5th Quintile,Urban regions,"Yes, Regularly",0.20020,504,2464,0.18440,0.21601
2013,5th Quintile,Urban regions,"Yes, Occasionally",0.05031,135,2464,0.04168,0.05894
2013,5th Quintile,Urban regions,No,0.74949,1825,2464,0.73237,0.76660
2013,5th Quintile,Rural regions,"Yes, Regularly",0.14752,120,753,0.12218,0.17287
2013,5th Quintile,Rural regions,No,0.81691,633,753,0.78927,0.84456
2014,1st Quintile,Urban regions,No,0.97325,2181,2181,0.96647,0.98002
2014,1st Quintile,Rural regions,No,0.97529,1210,1210,0.96653,0.98404
2014,2nd Quintile,Urban regions,"Yes, Regularly",0.03784,48,2005,0.02949,0.04620
2014,2nd Quintile,Urban regions,No,0.94285,1957,2005,0.93269,0.95301
2014,2nd Quintile,Rural regions,No,0.95918,1250,1250,0.94820,0.97015
2014,3rd Quintile,Urban regions,"Yes, Regularly",0.05517,85,1911,0.04493,0.06541
2014,3rd Quintile,Urban regions,No,0.92366,1826,1911,0.91175,0.93557
2014,3rd Quintile,Rural regions,No,0.95831,1117,1117,0.94658,0.97004
2014,4th Quintile,Urban regions,"Yes, Regularly",0.07597,151,1931,0.06415,0.08779
2014,4th Quintile,Urban regions,"Yes, Occasionally",0.02779,50,1931,0.02046,0.03513
2014,4th Quintile,Urban regions,No,0.89623,1730,1931,0.88263,0.90984
2014,4th Quintile,Rural regions,"Yes, Regularly",0.04975,60,967,0.03604,0.06346
2014,4th Quintile,Rural regions,No,0.91255,907,967,0.89474,0.93037
2014,5th Quintile,Urban regions,"Yes, Regularly",0.18941,463,2256,0.17324,0.20558
2014,5th Quintile,Urban regions,"Yes, Occasionally",0.05006,112,2256,0.04106,0.05906
2014,5th Quintile,Urban regions,No,0.76053,1681,2256,0.74292,0.77815
2014,5th Quintile,Rural regions,"Yes, Regularly",0.14062,101,730,0.11538,0.16585
2014,5th Quintile,Rural regions,No,0.83125,629,730,0.80406,0.85844
2015,1st Quintile,Urban regions,No,0.96559,2268,2268,0.95808,0.97309
2015,1st Quintile,Rural regions,No,0.98261,1222,1222,0.97527,0.98994
2015,2nd Quintile,Urban regions,"Yes, Regularly",0.04284,55,2041,0.03405,0.05162
2015,2nd Quintile,Urban regions,No,0.93804,1986,2041,0.92758,0.94850
2015,2nd Quintile,Rural regions,No,0.94309,1282,1282,0.93040,0.95578
2015,3rd Quintile,Urban regions,"Yes, Regularly",0.05397,82,1885,0.04376,0.06417
2015,3rd Quintile,Urban regions,No,0.92698,1803,1885,0.91523,0.93873
2015,3rd Quintile,Rural regions,"Yes, Regularly",0.04957,37,1095,0.03671,0.06243
