year,quintil_oecd_hh,hlf0261,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2001,2nd Quintile,"Yes, Regularly",0.03719,60,2450,0.02969,0.04468
2001,2nd Quintile,"Yes, Occasionally",0.03382,52,2450,0.02666,0.04098
2001,2nd Quintile,No,0.92451,2338,2450,0.91405,0.93497
2001,3rd Quintile,"Yes, Regularly",0.04323,77,2434,0.03515,0.05131
2001,3rd Quintile,"Yes, Occasionally",0.03099,57,2434,0.02410,0.03787
2001,3rd Quintile,No,0.92495,2300,2434,0.91448,0.93542
2001,4th Quintile,"Yes, Regularly",0.06014,119,2359,0.05055,0.06974
2001,4th Quintile,"Yes, Occasionally",0.03795,73,2359,0.03023,0.04566
2001,4th Quintile,No,0.89708,2167,2359,0.88482,0.90935
2001,5th Quintile,"Yes, Regularly",0.18011,342,2173,0.16395,0.19627
2001,5th Quintile,"Yes, Occasionally",0.07372,150,2173,0.06273,0.08471
2001,5th Quintile,No,0.74218,1681,2173,0.72378,0.76058
2002,1st Quintile,"Yes, Regularly",0.02474,36,2088,0.01807,0.03140
2002,1st Quintile,"Yes, Occasionally",0.02657,33,2088,0.01967,0.03347
2002,1st Quintile,No,0.94268,2019,2088,0.93270,0.95265
2002,2nd Quintile,"Yes, Regularly",0.03528,50,2236,0.02763,0.04292
2002,2nd Quintile,"Yes, Occasionally",0.02549,39,2236,0.01896,0.03203
2002,2nd Quintile,No,0.93756,2147,2236,0.92753,0.94760
2002,3rd Quintile,"Yes, Regularly",0.03357,57,2263,0.02615,0.04099
2002,3rd Quintile,"Yes, Occasionally",0.02573,48,2263,0.01921,0.03226
2002,3rd Quintile,No,0.93405,2158,2263,0.92382,0.94428
2002,4th Quintile,"Yes, Regularly",0.05266,109,2355,0.04364,0.06169
2002,4th Quintile,"Yes, Occasionally",0.03228,66,2355,0.02514,0.03942
2002,4th Quintile,No,0.90992,2180,2355,0.89836,0.92149
2002,5th Quintile,"Yes, Regularly",0.14785,561,3220,0.13559,0.16011
2002,5th Quintile,"Yes, Occasionally",0.05878,204,3220,0.05065,0.06691
2002,5th Quintile,No,0.78754,2455,3220,0.77341,0.80168
2003,1st Quintile,"Yes, Regularly",0.02653,32,2044,0.01956,0.03350
2003,1st Quintile,"Yes, Occasionally",0.02191,32,2044,0.01556,0.02826
2003,1st Quintile,No,0.94705,1980,2044,0.93734,0.95676
2003,2nd Quintile,"Yes, Regularly",0.03701,50,2173,0.02907,0.04495
2003,2nd Quintile,No,0.94019,2123,2173,0.93022,0.95016
2003,3rd Quintile,"Yes, Regularly",0.04448,72,2221,0.03591,0.05306
2003,3rd Quintile,"Yes, Occasionally",0.03257,54,2221,0.02519,0.03996
2003,3rd Quintile,No,0.91770,2095,2221,0.90627,0.92913
2003,4th Quintile,"Yes, Regularly",0.05351,99,2260,0.04423,0.06279
2003,4th Quintile,"Yes, Occasionally",0.04023,79,2260,0.03213,0.04834
2003,4th Quintile,No,0.90065,2082,2260,0.88831,0.91298
2003,5th Quintile,"Yes, Regularly",0.16197,572,3026,0.14884,0.17510
2003,5th Quintile,"Yes, Occasionally",0.06719,203,3026,0.05827,0.07612
2003,5th Quintile,No,0.76743,2251,3026,0.75238,0.78249
2004,1st Quintile,No,0.94943,1895,1895,0.93956,0.95930
2004,2nd Quintile,"Yes, Regularly",0.03463,48,2126,0.02686,0.04241
2004,2nd Quintile,No,0.94128,2078,2126,0.93129,0.95128
2004,3rd Quintile,"Yes, Regularly",0.02541,35,2188,0.01882,0.03201
2004,3rd Quintile,"Yes, Occasionally",0.02635,46,2188,0.01963,0.03306
2004,3rd Quintile,No,0.94487,2107,2188,0.93530,0.95444
2004,4th Quintile,"Yes, Regularly",0.04328,78,2262,0.03489,0.05166
2004,4th Quintile,"Yes, Occasionally",0.03594,66,2262,0.02827,0.04361
2004,4th Quintile,No,0.91920,2118,2262,0.90796,0.93043
2004,5th Quintile,"Yes, Regularly",0.12572,439,2946,0.11374,0.13769
2004,5th Quintile,"Yes, Occasionally",0.08110,217,2946,0.07124,0.09096
2004,5th Quintile,No,0.78827,2290,2946,0.77351,0.80302
2005,1st Quintile,No,0.95391,1908,1908,0.94450,0.96332
2005,2nd Quintile,"Yes, Regularly",0.03813,57,2064,0.02987,0.04640
2005,2nd Quintile,"Yes, Occasionally",0.02839,39,2064,0.02122,0.03556
2005,2nd Quintile,No,0.93229,1968,2064,0.92145,0.94313
2005,3rd Quintile,"Yes, Regularly",0.03420,53,2094,0.02642,0.04199
2005,3rd Quintile,"Yes, Occasionally",0.02315,37,2094,0.01671,0.02960
2005,3rd Quintile,No,0.93993,2004,2094,0.92975,0.95011
2005,4th Quintile,"Yes, Regularly",0.05477,94,2204,0.04527,0.06427
2005,4th Quintile,"Yes, Occasionally",0.04546,91,2204,0.03676,0.05416
2005,4th Quintile,No,0.89661,2019,2204,0.88389,0.90932
2005,5th Quintile,"Yes, Regularly",0.16694,527,2836,0.15321,0.18066
2005,5th Quintile,"Yes, Occasionally",0.07619,201,2836,0.06642,0.08596
2005,5th Quintile,No,0.75414,2108,2836,0.73829,0.76999
2006,1st Quintile,"Yes, Regularly",0.02112,31,2059,0.01491,0.02733
2006,1st Quintile,No,0.95186,2028,2059,0.94262,0.96111
2006,2nd Quintile,"Yes, Regularly",0.03647,59,2214,0.02866,0.04428
2006,2nd Quintile,"Yes, Occasionally",0.02688,39,2214,0.02014,0.03362
2006,2nd Quintile,No,0.92845,2116,2214,0.91771,0.93919
2006,3rd Quintile,"Yes, Regularly",0.04311,80,2386,0.03496,0.05126
2006,3rd Quintile,"Yes, Occasionally",0.02871,50,2386,0.02201,0.03541
2006,3rd Quintile,No,0.92700,2256,2386,0.91656,0.93744
2006,4th Quintile,"Yes, Regularly",0.05205,109,2484,0.04331,0.06078
2006,4th Quintile,"Yes, Occasionally",0.04503,93,2484,0.03687,0.05318
2006,4th Quintile,No,0.89876,2282,2484,0.88690,0.91063
2006,5th Quintile,"Yes, Regularly",0.15066,507,3051,0.13796,0.16335
2006,5th Quintile,"Yes, Occasionally",0.06829,230,3051,0.05934,0.07724
2006,5th Quintile,No,0.77738,2314,3051,0.76262,0.79214
2007,1st Quintile,No,0.95788,1905,1905,0.94886,0.96690
2007,2nd Quintile,"Yes, Regularly",0.03653,50,2100,0.02851,0.04456
2007,2nd Quintile,"Yes, Occasionally",0.02241,32,2100,0.01608,0.02874
2007,2nd Quintile,No,0.93295,2018,2100,0.92225,0.94365
2007,3rd Quintile,"Yes, Regularly",0.04605,76,2208,0.03731,0.05480
2007,3rd Quintile,"Yes, Occasionally",0.02895,54,2208,0.02196,0.03595
2007,3rd Quintile,No,0.92141,2078,2208,0.91018,0.93263
2007,4th Quintile,"Yes, Regularly",0.06491,121,2324,0.05489,0.07493
2007,4th Quintile,"Yes, Occasionally",0.03780,76,2324,0.03005,0.04556
2007,4th Quintile,No,0.89217,2127,2324,0.87955,0.90478
2007,5th Quintile,"Yes, Regularly",0.17378,528,2821,0.15980,0.18777
2007,5th Quintile,"Yes, Occasionally",0.07857,222,2821,0.06864,0.08850
2007,5th Quintile,No,0.73923,2071,2821,0.72303,0.75544
2008,1st Quintile,No,0.96018,1820,1820,0.95119,0.96916
2008,2nd Quintile,"Yes, Regularly",0.02765,41,1956,0.02039,0.03492
2008,2nd Quintile,"Yes, Occasionally",0.02384,33,1956,0.01708,0.03060
2008,2nd Quintile,No,0.93928,1882,1956,0.92869,0.94987
2008,3rd Quintile,"Yes, Regularly",0.05023,81,2156,0.04101,0.05945
2008,3rd Quintile,"Yes, Occasionally",0.02507,47,2156,0.01847,0.03167
2008,3rd Quintile,No,0.91664,2028,2156,0.90497,0.92832
2008,4th Quintile,"Yes, Regularly",0.05289,98,2110,0.04334,0.06244
2008,4th Quintile,"Yes, Occasionally",0.04439,77,2110,0.03560,0.05318
2008,4th Quintile,No,0.90050,1935,2110,0.88773,0.91328
2008,5th Quintile,"Yes, Regularly",0.16061,457,2683,0.14672,0.17451
2008,5th Quintile,"Yes, Occasionally",0.08802,212,2683,0.07729,0.09874
2008,5th Quintile,No,0.74695,2014,2683,0.73049,0.76340
2009,1st Quintile,"Yes, Regularly",0.03255,39,1727,0.02417,0.04092
2009,1st Quintile,No,0.92350,1688,1727,0.91096,0.93604
2009,2nd Quintile,"Yes, Regularly",0.04150,55,1831,0.03236,0.05064
2009,2nd Quintile,No,0.92026,1776,1831,0.90785,0.93267
2009,3rd Quintile,"Yes, Regularly",0.04436,67,1932,0.03517,0.05354
2009,3rd Quintile,"Yes, Occasionally",0.01987,34,1932,0.01364,0.02609
2009,3rd Quintile,No,0.92221,1831,1932,0.91027,0.93416
2009,4th Quintile,"Yes, Regularly",0.05630,107,2036,0.04629,0.06632
2009,4th Quintile,"Yes, Occasionally",0.03784,67,2036,0.02955,0.04613
2009,4th Quintile,No,0.88710,1862,2036,0.87335,0.90085
2009,5th Quintile,"Yes, Regularly",0.17690,450,2459,0.16182,0.19199
2009,5th Quintile,"Yes, Occasionally",0.07217,174,2459,0.06194,0.08240
2009,5th Quintile,No,0.74079,1835,2459,0.72347,0.75811
2010,1st Quintile,No,0.96501,3094,3094,0.95853,0.97149
2010,2nd Quintile,"Yes, Regularly",0.03470,53,2882,0.02801,0.04138
2010,2nd Quintile,No,0.94640,2829,2882,0.93818,0.95463
2010,3rd Quintile,"Yes, Regularly",0.04193,76,2552,0.03415,0.04971
2010,3rd Quintile,"Yes, Occasionally",0.02983,46,2552,0.02323,0.03643
2010,3rd Quintile,No,0.92659,2430,2552,0.91647,0.93671
2010,4th Quintile,"Yes, Regularly",0.05520,132,2447,0.04615,0.06425
2010,4th Quintile,"Yes, Occasionally",0.02721,52,2447,0.02076,0.03365
2010,4th Quintile,No,0.90967,2263,2447,0.89831,0.92103
2010,5th Quintile,"Yes, Regularly",0.15530,470,2703,0.14164,0.16895
2010,5th Quintile,"Yes, Occasionally",0.06215,161,2703,0.05305,0.07125
2010,5th Quintile,No,0.77754,2072,2703,0.76186,0.79322
2011,1st Quintile,"Yes, Regularly",0.01559,37,3681,0.01158,0.01959
2011,1st Quintile,No,0.97557,3644,3681,0.97058,0.98056
2011,2nd Quintile,"Yes, Regularly",0.03668,78,3408,0.03037,0.04300
2011,2nd Quintile,"Yes, Occasionally",0.01704,37,3408,0.01269,0.02139
2011,2nd Quintile,No,0.94406,3293,3408,0.93634,0.95178
2011,3rd Quintile,"Yes, Regularly",0.04262,107,3216,0.03564,0.04961
2011,3rd Quintile,"Yes, Occasionally",0.02092,53,3216,0.01597,0.02586
2011,3rd Quintile,No,0.93173,3056,3216,0.92302,0.94045
2011,4th Quintile,"Yes, Regularly",0.05804,181,3059,0.04975,0.06632
2011,4th Quintile,"Yes, Occasionally",0.03067,84,3059,0.02456,0.03678
2011,4th Quintile,No,0.90859,2794,3059,0.89838,0.91881
2011,5th Quintile,"Yes, Regularly",0.17185,626,3187,0.15875,0.18495
2011,5th Quintile,"Yes, Occasionally",0.05785,169,3187,0.04975,0.06596
2011,5th Quintile,No,0.76619,2392,3187,0.75149,0.78089
2012,1st Quintile,"Yes, Regularly",0.02027,41,3568,0.01565,0.02489
2012,1st Quintile,No,0.96590,3527,3568,0.95994,0.97185
2012,2nd Quintile,"Yes, Regularly",0.03538,74,3281,0.02906,0.04171
2012,2nd Quintile,No,0.94979,3207,3281,0.94232,0.95727
2012,3rd Quintile,"Yes, Regularly",0.03666,96,3194,0.03014,0.04318
2012,3rd Quintile,"Yes, Occasionally",0.01393,43,3194,0.00986,0.01799
2012,3rd Quintile,No,0.94635,3055,3194,0.93853,0.95416
2012,4th Quintile,"Yes, Regularly",0.05988,179,3021,0.05142,0.06834
2012,4th Quintile,"Yes, Occasionally",0.03175,79,3021,0.02550,0.03801
2012,4th Quintile,No,0.90606,2763,3021,0.89566,0.91647
2012,5th Quintile,"Yes, Regularly",0.15455,565,3145,0.14192,0.16719
2012,5th Quintile,"Yes, Occasionally",0.05256,169,3145,0.04476,0.06036
2012,5th Quintile,No,0.78622,2411,3145,0.77189,0.80055
2013,1st Quintile,"Yes, Regularly",0.01626,40,4201,0.01244,0.02009
2013,1st Quintile,No,0.96773,4161,4201,0.96238,0.97307
2013,2nd Quintile,"Yes, Regularly",0.04046,84,3823,0.03421,0.04671
2013,2nd Quintile,No,0.93907,3739,3823,0.93149,0.94665
2013,3rd Quintile,"Yes, Regularly",0.03735,102,3381,0.03096,0.04374
2013,3rd Quintile,"Yes, Occasionally",0.02468,49,3381,0.01945,0.02991
2013,3rd Quintile,No,0.93553,3230,3381,0.92725,0.94381
2013,4th Quintile,"Yes, Regularly",0.06689,210,3109,0.05811,0.07567
2013,4th Quintile,"Yes, Occasionally",0.02983,80,3109,0.02385,0.03581
2013,4th Quintile,No,0.90176,2819,3109,0.89130,0.91223
2013,5th Quintile,"Yes, Regularly",0.18767,624,3247,0.17424,0.20111
2013,5th Quintile,"Yes, Occasionally",0.04684,165,3247,0.03957,0.05410
2013,5th Quintile,No,0.75970,2458,3247,0.74500,0.77440
2014,1st Quintile,"Yes, Regularly",0.01618,37,3428,0.01196,0.02041
2014,1st Quintile,No,0.96890,3391,3428,0.96309,0.97472
2014,2nd Quintile,"Yes, Regularly",0.03443,69,3307,0.02822,0.04065
2014,2nd Quintile,"Yes, Occasionally",0.01657,31,3307,0.01222,0.02092
2014,2nd Quintile,No,0.94579,3207,3307,0.93807,0.95351
2014,3rd Quintile,"Yes, Regularly",0.04400,112,3102,0.03678,0.05122
2014,3rd Quintile,"Yes, Occasionally",0.01973,47,3102,0.01484,0.02463
2014,3rd Quintile,No,0.93049,2943,3102,0.92154,0.93944
2014,4th Quintile,"Yes, Regularly",0.06764,211,2921,0.05854,0.07675
2014,4th Quintile,"Yes, Occasionally",0.03088,73,2921,0.02460,0.03715
2014,4th Quintile,No,0.90035,2637,2921,0.88949,0.91122
2014,5th Quintile,"Yes, Regularly",0.17787,564,3012,0.16421,0.19153
2014,5th Quintile,"Yes, Occasionally",0.04493,138,3012,0.03753,0.05233
2014,5th Quintile,No,0.77567,2310,3012,0.76077,0.79057
2015,1st Quintile,"Yes, Regularly",0.01677,37,3527,0.01253,0.02101
2015,1st Quintile,No,0.96892,3490,3527,0.96320,0.97465
2015,2nd Quintile,"Yes, Regularly",0.04055,85,3353,0.03387,0.04723
2015,2nd Quintile,No,0.93874,3268,3353,0.93062,0.94686
2015,3rd Quintile,"Yes, Regularly",0.05227,119,3013,0.04432,0.06022
2015,3rd Quintile,"Yes, Occasionally",0.01575,33,3013,0.01131,0.02020
2015,3rd Quintile,No,0.92900,2861,3013,0.91983,0.93817
2015,4th Quintile,"Yes, Regularly",0.06105,173,2826,0.05222,0.06988
2015,4th Quintile,"Yes, Occasionally",0.03080,63,2826,0.02443,0.03717
2015,4th Quintile,No,0.90529,2590,2826,0.89450,0.91609
2015,5th Quintile,"Yes, Regularly",0.18457,550,2969,0.17061,0.19853
2015,5th Quintile,"Yes, Occasionally",0.04057,127,2969,0.03347,0.04766
2015,5th Quintile,No,0.77200,2292,2969,0.75691,0.78710
2016,1st Quintile,No,0.95397,3054,3054,0.94654,0.96140
2016,2nd Quintile,"Yes, Regularly",0.03111,67,3020,0.02492,0.03730
2016,2nd Quintile,No,0.95578,2953,3020,0.94844,0.96311
2016,3rd Quintile,"Yes, Regularly",0.05388,102,2741,0.04542,0.06233
2016,3rd Quintile,"Yes, Occasionally",0.01818,45,2741,0.01318,0.02318
2016,3rd Quintile,No,0.92659,2594,2741,0.91683,0.93636
2016,4th Quintile,"Yes, Regularly",0.06480,171,2656,0.05544,0.07417
2016,4th Quintile,"Yes, Occasionally",0.02368,45,2656,0.01789,0.02946
2016,4th Quintile,No,0.90794,2440,2656,0.89694,0.91894
2016,5th Quintile,"Yes, Regularly",0.17187,509,2751,0.15777,0.18597
2016,5th Quintile,"Yes, Occasionally",0.03814,112,2751,0.03098,0.04530
2016,5th Quintile,No,0.78788,2130,2751,0.77260,0.80316
2017,1st Quintile,No,0.94286,3155,3155,0.93476,0.95096
2017,2nd Quintile,"Yes, Regularly",0.03667,66,3210,0.03017,0.04318
2017,2nd Quintile,No,0.94766,3144,3210,0.93996,0.95537
2017,3rd Quintile,"Yes, Regularly",0.04095,107,3054,0.03392,0.04798
2017,3rd Quintile,No,0.94506,2947,3054,0.93698,0.95315
2017,4th Quintile,"Yes, Regularly",0.07245,201,3045,0.06324,0.08166
2017,4th Quintile,"Yes, Occasionally",0.03320,74,3045,0.02684,0.03957
2017,4th Quintile,No,0.89408,2770,3045,0.88315,0.90502
2017,5th Quintile,"Yes, Regularly",0.16123,516,3091,0.14827,0.17420
2017,5th Quintile,"Yes, Occasionally",0.04150,118,3091,0.03447,0.04854
2017,5th Quintile,No,0.79507,2457,3091,0.78083,0.80930
2018,1st Quintile,"Yes, Regularly",0.02068,45,3291,0.01582,0.02554
2018,1st Quintile,No,0.93943,3246,3291,0.93128,0.94758
2018,2nd Quintile,"Yes, Regularly",0.03599,85,3262,0.02960,0.04238
2018,2nd Quintile,No,0.95021,3177,3262,0.94274,0.95767
2018,3rd Quintile,"Yes, Regularly",0.06592,129,2937,0.05694,0.07489
2018,3rd Quintile,"Yes, Occasionally",0.02118,39,2937,0.01597,0.02638
2018,3rd Quintile,No,0.90996,2769,2937,0.89961,0.92032
2018,4th Quintile,"Yes, Regularly",0.08153,201,2877,0.07153,0.09153
2018,4th Quintile,"Yes, Occasionally",0.02089,49,2877,0.01567,0.02612
2018,4th Quintile,No,0.89705,2627,2877,0.88595,0.90816
2018,5th Quintile,"Yes, Regularly",0.16962,505,3009,0.15621,0.18303
2018,5th Quintile,"Yes, Occasionally",0.04104,123,3009,0.03395,0.04813
2018,5th Quintile,No,0.78807,2381,3009,0.77346,0.80267
2019,1st Quintile,"Yes, Regularly",0.02677,54,2922,0.02092,0.03263
2019,1st Quintile,No,0.92500,2868,2922,0.91545,0.93455
2019,2nd Quintile,"Yes, Regularly",0.04350,83,3029,0.03624,0.05077
2019,2nd Quintile,"Yes, Occasionally",0.01547,36,3029,0.01108,0.01987
2019,2nd Quintile,No,0.93493,2910,3029,0.92614,0.94371
2019,3rd Quintile,"Yes, Regularly",0.06404,142,2868,0.05508,0.07300
2019,3rd Quintile,"Yes, Occasionally",0.01794,52,2868,0.01308,0.02280
2019,3rd Quintile,No,0.91440,2674,2868,0.90416,0.92464
2019,4th Quintile,"Yes, Regularly",0.08690,224,2919,0.07668,0.09712
2019,4th Quintile,"Yes, Occasionally",0.02108,63,2919,0.01587,0.02630
2019,4th Quintile,No,0.88810,2632,2919,0.87666,0.89954
2019,5th Quintile,"Yes, Regularly",0.16358,874,4333,0.15257,0.17460
2019,5th Quintile,"Yes, Occasionally",0.04468,198,4333,0.03852,0.05083
2019,5th Quintile,No,0.78775,3261,4333,0.77557,0.79992
2020,1st Quintile,"Yes, Regularly",0.03270,63,3406,0.02673,0.03867
2020,1st Quintile,No,0.89953,3343,3406,0.88943,0.90962
2020,2nd Quintile,"Yes, Regularly",0.03339,67,3320,0.02727,0.03950
2020,2nd Quintile,"Yes, Occasionally",0.01344,32,3320,0.00952,0.01735
2020,2nd Quintile,No,0.94175,3221,3320,0.93379,0.94972
2020,3rd Quintile,"Yes, Regularly",0.05191,120,2872,0.04380,0.06003
2020,3rd Quintile,"Yes, Occasionally",0.01995,48,2872,0.01484,0.02507
2020,3rd Quintile,No,0.92463,2704,2872,0.91497,0.93428
2020,4th Quintile,"Yes, Regularly",0.07435,178,2859,0.06473,0.08397
2020,4th Quintile,"Yes, Occasionally",0.01524,52,2859,0.01075,0.01973
2020,4th Quintile,No,0.90531,2629,2859,0.89457,0.91604
2020,5th Quintile,"Yes, Regularly",0.17080,709,3725,0.15871,0.18289
2020,5th Quintile,"Yes, Occasionally",0.04053,161,3725,0.03419,0.04686
2020,5th Quintile,No,0.78352,2855,3725,0.77029,0.79675
2021,1st Quintile,"Yes, Regularly",0.03665,46,2024,0.02846,0.04483
2021,1st Quintile,No,0.90721,1978,2024,0.89457,0.91986
2021,2nd Quintile,"Yes, Regularly",0.04139,64,2161,0.03299,0.04979
2021,2nd Quintile,No,0.93996,2097,2161,0.92994,0.94998
2021,3rd Quintile,"Yes, Regularly",0.06691,105,2034,0.05605,0.07777
2021,3rd Quintile,"Yes, Occasionally",0.02836,34,2034,0.02114,0.03558
2021,3rd Quintile,No,0.90322,1895,2034,0.89036,0.91607
2021,4th Quintile,"Yes, Regularly",0.09758,161,2084,0.08483,0.11032
2021,4th Quintile,"Yes, Occasionally",0.02966,56,2084,0.02237,0.03694
2021,4th Quintile,No,0.87157,1867,2084,0.85720,0.88594
2021,5th Quintile,"Yes, Regularly",0.15718,475,2714,0.14349,0.17088
2021,5th Quintile,"Yes, Occasionally",0.04207,123,2714,0.03451,0.04962
2021,5th Quintile,No,0.79925,2116,2714,0.78418,0.81432
2022,1st Quintile,"Yes, Regularly",0.02175,119,4518,0.01750,0.02600
2022,1st Quintile,"Yes, Occasionally",0.00913,63,4518,0.00636,0.01191
2022,1st Quintile,No,0.93571,4336,4518,0.92855,0.94286
2022,2nd Quintile,"Yes, Regularly",0.03727,94,3870,0.03130,0.04323
2022,2nd Quintile,"Yes, Occasionally",0.02111,66,3870,0.01658,0.02564
2022,2nd Quintile,No,0.92483,3710,3870,0.91652,0.93314
2022,3rd Quintile,"Yes, Regularly",0.05224,132,3391,0.04475,0.05973
2022,3rd Quintile,"Yes, Occasionally",0.01694,60,3391,0.01259,0.02128
2022,3rd Quintile,No,0.92433,3199,3391,0.91543,0.93324
2022,4th Quintile,"Yes, Regularly",0.08739,216,3419,0.07792,0.09685
2022,4th Quintile,"Yes, Occasionally",0.03024,75,3419,0.02450,0.03598
2022,4th Quintile,No,0.87924,3128,3419,0.86832,0.89017
2022,5th Quintile,"Yes, Regularly",0.14205,567,3829,0.13099,0.15311
2022,5th Quintile,"Yes, Occasionally",0.05901,182,3829,0.05155,0.06648
2022,5th Quintile,No,0.79481,3080,3829,0.78202,0.80760
