year,regtyp,ple0008,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1995,Rural regions,Poor,0.12033,582,4557,0.11088,0.12978
1995,Rural regions,Bad,0.03087,142,4557,0.02585,0.03589
1996,Urban regions,Very good,0.07212,899,8504,0.06662,0.07762
1996,Urban regions,Good,0.30597,3389,8504,0.29617,0.31576
1996,Urban regions,Satisfactory,0.28651,2764,8504,0.27690,0.29612
1996,Urban regions,Poor,0.12241,1145,8504,0.11545,0.12938
1996,Urban regions,Bad,0.03555,307,8504,0.03161,0.03948
1996,Rural regions,Very good,0.06186,389,4517,0.05483,0.06888
1996,Rural regions,Good,0.31439,1847,4517,0.30085,0.32794
1996,Rural regions,Satisfactory,0.29385,1588,4517,0.28056,0.30713
1996,Rural regions,Poor,0.11095,546,4517,0.10179,0.12011
1996,Rural regions,Bad,0.03294,147,4517,0.02774,0.03815
1997,Urban regions,Very good,0.07006,795,8358,0.06458,0.07553
1997,Urban regions,Good,0.32042,3581,8358,0.31042,0.33043
1997,Urban regions,Satisfactory,0.28191,2604,8358,0.27226,0.29155
1997,Urban regions,Poor,0.11826,1078,8358,0.11134,0.12518
1997,Urban regions,Bad,0.03603,300,8358,0.03203,0.04002
1997,Rural regions,Very good,0.06591,377,4451,0.05862,0.07320
1997,Rural regions,Good,0.30410,1848,4451,0.29058,0.31761
1997,Rural regions,Satisfactory,0.30063,1556,4451,0.28716,0.31410
1997,Rural regions,Poor,0.10982,517,4451,0.10063,0.11900
1997,Rural regions,Bad,0.03331,153,4451,0.02803,0.03858
1998,Urban regions,Very good,0.08449,1006,9251,0.07883,0.09016
1998,Urban regions,Good,0.33229,3981,9251,0.32270,0.34189
1998,Urban regions,Satisfactory,0.26234,2772,9251,0.25337,0.27130
1998,Urban regions,Poor,0.11281,1151,9251,0.10636,0.11926
1998,Urban regions,Bad,0.03739,341,9251,0.03353,0.04126
1998,Rural regions,Very good,0.07459,468,4955,0.06728,0.08191
1998,Rural regions,Good,0.32006,2116,4955,0.30707,0.33305
1998,Rural regions,Satisfactory,0.27489,1620,4955,0.26246,0.28732
1998,Rural regions,Poor,0.10842,578,4955,0.09976,0.11708
1998,Rural regions,Bad,0.03329,173,4955,0.02830,0.03829
1999,Urban regions,Very good,0.08033,913,8854,0.07467,0.08599
1999,Urban regions,Good,0.32085,3690,8854,0.31113,0.33058
1999,Urban regions,Satisfactory,0.27156,2791,8854,0.26230,0.28083
1999,Urban regions,Poor,0.12072,1137,8854,0.11393,0.12750
1999,Urban regions,Bad,0.03549,323,8854,0.03164,0.03935
1999,Rural regions,Very good,0.06042,384,4790,0.05367,0.06717
1999,Rural regions,Good,0.32219,1997,4790,0.30896,0.33543
1999,Rural regions,Satisfactory,0.29117,1669,4790,0.27830,0.30403
1999,Rural regions,Poor,0.10509,571,4790,0.09640,0.11377
1999,Rural regions,Bad,0.03787,169,4790,0.03246,0.04328
2000,Urban regions,Very good,0.09509,1853,15681,0.09050,0.09968
2000,Urban regions,Good,0.31722,6347,15681,0.30994,0.32451
2000,Urban regions,Satisfactory,0.27384,4987,15681,0.26686,0.28082
2000,Urban regions,Poor,0.10829,1940,15681,0.10342,0.11315
2000,Urban regions,Bad,0.03335,554,15681,0.03054,0.03616
2000,Rural regions,Very good,0.08089,820,8385,0.07505,0.08673
2000,Rural regions,Good,0.31223,3405,8385,0.30231,0.32215
2000,Rural regions,Satisfactory,0.28652,2820,8385,0.27684,0.29620
2000,Rural regions,Poor,0.11069,1048,8385,0.10398,0.11741
2000,Rural regions,Bad,0.03225,292,8385,0.02847,0.03603
2001,Urban regions,Very good,0.09264,1659,14280,0.08789,0.09740
2001,Urban regions,Good,0.31938,5788,14280,0.31173,0.32703
2001,Urban regions,Satisfactory,0.27049,4547,14280,0.26321,0.27778
2001,Urban regions,Poor,0.11067,1776,14280,0.10552,0.11581
2001,Urban regions,Bad,0.03390,510,14280,0.03093,0.03687
2001,Rural regions,Very good,0.08435,760,7610,0.07811,0.09060
2001,Rural regions,Good,0.30472,3012,7610,0.29438,0.31506
2001,Rural regions,Satisfactory,0.28945,2591,7610,0.27926,0.29964
2001,Rural regions,Poor,0.11852,983,7610,0.11126,0.12578
2001,Rural regions,Bad,0.03111,264,7610,0.02721,0.03501
2002,Urban regions,Very good,0.07719,1638,15244,0.07295,0.08142
2002,Urban regions,Good,0.31836,6314,15244,0.31097,0.32576
2002,Urban regions,Satisfactory,0.28264,4881,15244,0.27549,0.28978
2002,Urban regions,Poor,0.11541,1906,15244,0.11034,0.12048
2002,Urban regions,Bad,0.03575,505,15244,0.03281,0.03870
2002,Rural regions,Very good,0.07602,708,7740,0.07011,0.08192
2002,Rural regions,Good,0.31102,3148,7740,0.30071,0.32133
2002,Rural regions,Satisfactory,0.29553,2646,7740,0.28537,0.30570
2002,Rural regions,Poor,0.11528,983,7740,0.10817,0.12240
2002,Rural regions,Bad,0.03113,255,7740,0.02726,0.03500
2003,Urban regions,Very good,0.08082,1610,14708,0.07642,0.08523
2003,Urban regions,Good,0.32766,6179,14708,0.32008,0.33525
2003,Urban regions,Satisfactory,0.26559,4516,14708,0.25845,0.27272
2003,Urban regions,Poor,0.11932,1908,14708,0.11408,0.12456
2003,Urban regions,Bad,0.03585,495,14708,0.03284,0.03885
2003,Rural regions,Very good,0.06787,633,7419,0.06215,0.07359
2003,Rural regions,Good,0.32687,3092,7419,0.31620,0.33755
2003,Rural regions,Satisfactory,0.29122,2503,7419,0.28088,0.30156
2003,Rural regions,Poor,0.11244,923,7419,0.10525,0.11963
2003,Rural regions,Bad,0.03583,268,7419,0.03160,0.04006
2004,Urban regions,Very good,0.08479,1557,14324,0.08023,0.08936
2004,Urban regions,Good,0.31595,5966,14324,0.30833,0.32356
2004,Urban regions,Satisfactory,0.26055,4349,14324,0.25336,0.26773
2004,Urban regions,Poor,0.12908,1900,14324,0.12359,0.13457
2004,Urban regions,Bad,0.04175,552,14324,0.03848,0.04503
2004,Rural regions,Very good,0.07455,640,7247,0.06850,0.08060
2004,Rural regions,Good,0.32105,2986,7247,0.31030,0.33180
2004,Rural regions,Satisfactory,0.28755,2436,7247,0.27713,0.29797
2004,Rural regions,Poor,0.12221,932,7247,0.11466,0.12975
2004,Rural regions,Bad,0.03372,253,7247,0.02957,0.03788
2005,Urban regions,Very good,0.07336,1323,13716,0.06900,0.07772
2005,Urban regions,Good,0.31486,5567,13716,0.30709,0.32263
2005,Urban regions,Satisfactory,0.27960,4421,13716,0.27209,0.28711
2005,Urban regions,Poor,0.12897,1884,13716,0.12336,0.13458
2005,Urban regions,Bad,0.03956,521,13716,0.03630,0.04282
2005,Rural regions,Very good,0.07563,622,6912,0.06940,0.08187
2005,Rural regions,Good,0.31699,2738,6912,0.30602,0.32796
2005,Rural regions,Satisfactory,0.28355,2343,6912,0.27292,0.29417
2005,Rural regions,Poor,0.12688,950,6912,0.11904,0.13473
2005,Rural regions,Bad,0.03417,259,6912,0.02989,0.03845
2006,Urban regions,Very good,0.07724,1349,14417,0.07289,0.08160
2006,Urban regions,Good,0.31597,5862,14417,0.30838,0.32356
2006,Urban regions,Satisfactory,0.28041,4705,14417,0.27308,0.28775
2006,Urban regions,Poor,0.11973,1933,14417,0.11443,0.12503
2006,Urban regions,Bad,0.03947,568,14417,0.03629,0.04264
2006,Rural regions,Very good,0.07129,638,7517,0.06547,0.07711
2006,Rural regions,Good,0.31256,2977,7517,0.30208,0.32304
2006,Rural regions,Satisfactory,0.28318,2563,7517,0.27300,0.29337
2006,Rural regions,Poor,0.12178,1015,7517,0.11439,0.12917
2006,Rural regions,Bad,0.04264,324,7517,0.03807,0.04720
2007,Urban regions,Very good,0.06881,1150,13408,0.06453,0.07310
2007,Urban regions,Good,0.31808,5524,13408,0.31020,0.32596
2007,Urban regions,Satisfactory,0.28183,4367,13408,0.27422,0.28945
2007,Urban regions,Poor,0.12368,1849,13408,0.11810,0.12925
2007,Urban regions,Bad,0.03790,518,13408,0.03467,0.04113
2007,Rural regions,Very good,0.06698,568,7050,0.06114,0.07281
2007,Rural regions,Good,0.31593,2765,7050,0.30508,0.32678
2007,Rural regions,Satisfactory,0.29274,2468,7050,0.28212,0.30337
2007,Rural regions,Poor,0.12988,990,7050,0.12203,0.13772
2007,Rural regions,Bad,0.03209,259,7050,0.02797,0.03620
2008,Urban regions,Very good,0.07564,1169,12646,0.07103,0.08025
2008,Urban regions,Good,0.31926,5102,12646,0.31114,0.32739
2008,Urban regions,Satisfactory,0.27755,4072,12646,0.26975,0.28536
2008,Urban regions,Poor,0.12793,1841,12646,0.12211,0.13375
2008,Urban regions,Bad,0.03526,462,12646,0.03204,0.03847
2008,Rural regions,Very good,0.06963,523,6642,0.06351,0.07575
2008,Rural regions,Good,0.31978,2607,6642,0.30857,0.33100
2008,Rural regions,Satisfactory,0.29525,2315,6642,0.28427,0.30622
2008,Rural regions,Poor,0.12393,932,6642,0.11600,0.13185
2008,Rural regions,Bad,0.03477,265,6642,0.03036,0.03917
2009,Urban regions,Very good,0.07209,1006,11655,0.06739,0.07678
2009,Urban regions,Good,0.31254,4640,11655,0.30412,0.32095
2009,Urban regions,Satisfactory,0.29241,3901,11655,0.28415,0.30067
2009,Urban regions,Poor,0.12629,1655,11655,0.12026,0.13232
2009,Urban regions,Bad,0.03557,453,11655,0.03220,0.03893
2009,Rural regions,Very good,0.06271,446,6321,0.05673,0.06868
2009,Rural regions,Good,0.31263,2406,6321,0.30121,0.32406
2009,Rural regions,Satisfactory,0.31161,2336,6321,0.30019,0.32303
2009,Rural regions,Poor,0.12253,895,6321,0.11445,0.13062
2009,Rural regions,Bad,0.03541,238,6321,0.03085,0.03997
2010,Urban regions,Very good,0.08428,1936,15609,0.07993,0.08864
2010,Urban regions,Good,0.31284,6377,15609,0.30556,0.32011
2010,Urban regions,Satisfactory,0.27612,4693,15609,0.26911,0.28313
2010,Urban regions,Poor,0.12919,2069,15609,0.12393,0.13445
2010,Urban regions,Bad,0.03833,534,15609,0.03532,0.04135
2010,Rural regions,Very good,0.06778,863,8336,0.06238,0.07317
2010,Rural regions,Good,0.31336,3428,8336,0.30340,0.32332
2010,Rural regions,Satisfactory,0.30112,2708,8336,0.29127,0.31097
2010,Rural regions,Poor,0.12687,1043,8336,0.11972,0.13401
2010,Rural regions,Bad,0.03773,294,8336,0.03364,0.04182
2011,Urban regions,Very good,0.09056,2116,18143,0.08639,0.09474
2011,Urban regions,Good,0.32048,7440,18143,0.31369,0.32727
2011,Urban regions,Satisfactory,0.25981,5469,18143,0.25343,0.26619
2011,Urban regions,Poor,0.12804,2456,18143,0.12318,0.13290
2011,Urban regions,Bad,0.03621,662,18143,0.03349,0.03893
2011,Rural regions,Very good,0.06901,973,10202,0.06409,0.07393
2011,Rural regions,Good,0.30709,4117,10202,0.29813,0.31604
2011,Rural regions,Satisfactory,0.30252,3350,10202,0.29360,0.31143
2011,Rural regions,Poor,0.12635,1387,10202,0.11990,0.13280
2011,Rural regions,Bad,0.03625,375,10202,0.03262,0.03988
2012,Urban regions,Very good,0.08568,1891,17481,0.08153,0.08983
2012,Urban regions,Good,0.32354,7274,17481,0.31660,0.33047
2012,Urban regions,Satisfactory,0.27602,5450,17481,0.26939,0.28265
2012,Urban regions,Poor,0.11919,2280,17481,0.11439,0.12399
2012,Urban regions,Bad,0.03159,586,17481,0.02900,0.03418
2012,Rural regions,Very good,0.07564,934,10128,0.07049,0.08079
2012,Rural regions,Good,0.31404,4145,10128,0.30500,0.32308
2012,Rural regions,Satisfactory,0.29458,3344,10128,0.28570,0.30346
2012,Rural regions,Poor,0.12492,1337,10128,0.11848,0.13136
2012,Rural regions,Bad,0.03579,368,10128,0.03217,0.03941
2013,Urban regions,Very good,0.09260,2621,20119,0.08859,0.09660
2013,Urban regions,Good,0.31252,8106,20119,0.30612,0.31893
2013,Urban regions,Satisfactory,0.26993,5985,20119,0.26379,0.27606
2013,Urban regions,Poor,0.12569,2680,20119,0.12111,0.13028
2013,Urban regions,Bad,0.03648,727,20119,0.03389,0.03907
2013,Rural regions,Very good,0.07577,1105,10483,0.07070,0.08083
2013,Rural regions,Good,0.31287,4169,10483,0.30400,0.32175
2013,Rural regions,Satisfactory,0.29664,3406,10483,0.28789,0.30538
2013,Rural regions,Poor,0.12564,1441,10483,0.11929,0.13198
2013,Rural regions,Bad,0.03704,362,10483,0.03343,0.04066
2014,Urban regions,Very good,0.08649,1911,17612,0.08234,0.09065
2014,Urban regions,Good,0.31479,7135,17612,0.30793,0.32165
2014,Urban regions,Satisfactory,0.27143,5436,17612,0.26486,0.27800
2014,Urban regions,Poor,0.13106,2518,17612,0.12607,0.13604
2014,Urban regions,Bad,0.03312,612,17612,0.03048,0.03577
2014,Rural regions,Very good,0.07560,851,9443,0.07026,0.08093
2014,Rural regions,Good,0.31298,3763,9443,0.30362,0.32233
2014,Rural regions,Satisfactory,0.29557,3189,9443,0.28637,0.30477
2014,Rural regions,Poor,0.13366,1313,9443,0.12680,0.14053
2014,Rural regions,Bad,0.03442,327,9443,0.03074,0.03810
2015,Urban regions,Very good,0.09091,2077,17451,0.08664,0.09517
2015,Urban regions,Good,0.31626,7072,17451,0.30936,0.32316
2015,Urban regions,Satisfactory,0.27305,5323,17451,0.26644,0.27966
2015,Urban regions,Poor,0.12732,2428,17451,0.12237,0.13226
2015,Urban regions,Bad,0.03371,551,17451,0.03103,0.03638
2015,Rural regions,Very good,0.06973,918,9301,0.06456,0.07491
2015,Rural regions,Good,0.31817,3693,9301,0.30871,0.32764
2015,Rural regions,Satisfactory,0.28674,3082,9301,0.27755,0.29593
2015,Rural regions,Poor,0.13299,1276,9301,0.12609,0.13989
2015,Rural regions,Bad,0.03835,332,9301,0.03445,0.04226
2016,Urban regions,Very good,0.08453,2593,17836,0.08045,0.08862
2016,Urban regions,Good,0.32102,6918,17836,0.31417,0.32787
2016,Urban regions,Satisfactory,0.26892,5232,17836,0.26241,0.27543
2016,Urban regions,Poor,0.12976,2470,17836,0.12483,0.13470
2016,Urban regions,Bad,0.03347,623,17836,0.03083,0.03611
2016,Rural regions,Very good,0.06718,1066,9400,0.06212,0.07224
2016,Rural regions,Good,0.32129,3723,9400,0.31185,0.33073
2016,Rural regions,Satisfactory,0.28939,2985,9400,0.28022,0.29856
2016,Rural regions,Poor,0.13088,1278,9400,0.12406,0.13770
2016,Rural regions,Bad,0.03532,348,9400,0.03159,0.03905
2017,Urban regions,Very good,0.09230,3002,19885,0.08828,0.09632
2017,Urban regions,Good,0.31290,7774,19885,0.30645,0.31934
2017,Urban regions,Satisfactory,0.27414,5858,19885,0.26794,0.28034
2017,Urban regions,Poor,0.12708,2638,19885,0.12245,0.13171
2017,Urban regions,Bad,0.03031,613,19885,0.02793,0.03270
2017,Rural regions,Very good,0.06361,1306,10601,0.05896,0.06826
2017,Rural regions,Good,0.32158,4199,10601,0.31269,0.33047
2017,Rural regions,Satisfactory,0.29134,3354,10601,0.28269,0.29999
2017,Rural regions,Poor,0.13154,1387,10601,0.12510,0.13797
2017,Rural regions,Bad,0.03307,355,10601,0.02966,0.03647
2018,Urban regions,Very good,0.09589,3041,19214,0.09173,0.10006
2018,Urban regions,Good,0.31893,7443,19214,0.31234,0.32552
2018,Urban regions,Satisfactory,0.27066,5634,19214,0.26437,0.27694
2018,Urban regions,Poor,0.12565,2478,19214,0.12097,0.13034
2018,Urban regions,Bad,0.03046,618,19214,0.02803,0.03289
2018,Rural regions,Very good,0.06764,1250,9979,0.06272,0.07257
2018,Rural regions,Good,0.31813,3848,9979,0.30899,0.32727
2018,Rural regions,Satisfactory,0.30488,3229,9979,0.29584,0.31391
2018,Rural regions,Poor,0.11929,1305,9979,0.11293,0.12565
2018,Rural regions,Bad,0.03386,347,9979,0.03031,0.03741
2019,Urban regions,Very good,0.09257,2899,18781,0.08842,0.09671
2019,Urban regions,Good,0.32909,7616,18781,0.32237,0.33581
2019,Urban regions,Satisfactory,0.26206,5367,18781,0.25577,0.26835
2019,Urban regions,Poor,0.12148,2322,18781,0.11681,0.12615
2019,Urban regions,Bad,0.03068,577,18781,0.02821,0.03314
2019,Rural regions,Very good,0.06438,1176,9725,0.05951,0.06926
2019,Rural regions,Good,0.31893,3919,9725,0.30967,0.32819
2019,Rural regions,Satisfactory,0.29669,3076,9725,0.28761,0.30577
2019,Rural regions,Poor,0.13092,1266,9725,0.12421,0.13762
2019,Rural regions,Bad,0.02891,288,9725,0.02558,0.03224
2020,Urban regions,Very good,0.10126,3687,19898,0.09707,0.10545
2020,Urban regions,Good,0.32404,8173,19898,0.31754,0.33055
2020,Urban regions,Satisfactory,0.26201,5222,19898,0.25590,0.26812
2020,Urban regions,Poor,0.11954,2282,19898,0.11503,0.12405
2020,Urban regions,Bad,0.02866,534,19898,0.02634,0.03098
2020,Rural regions,Very good,0.07393,1286,9474,0.06866,0.07920
2020,Rural regions,Good,0.31187,3866,9474,0.30254,0.32120
2020,Rural regions,Satisfactory,0.29263,2870,9474,0.28347,0.30179
2020,Rural regions,Poor,0.12334,1163,9474,0.11672,0.12996
2020,Rural regions,Bad,0.03069,289,9474,0.02721,0.03416
2021,Urban regions,Very good,0.10963,2284,13304,0.10432,0.11494
2021,Urban regions,Good,0.31147,5297,13304,0.30360,0.31934
2021,Urban regions,Satisfactory,0.25294,3576,13304,0.24555,0.26033
2021,Urban regions,Poor,0.12320,1693,13304,0.11761,0.12878
2021,Urban regions,Bad,0.03272,454,13304,0.02970,0.03574
2021,Rural regions,Very good,0.08695,795,6258,0.07997,0.09393
2021,Rural regions,Good,0.30948,2506,6258,0.29802,0.32093
2021,Rural regions,Satisfactory,0.27819,1891,6258,0.26709,0.28929
2021,Rural regions,Poor,0.12758,839,6258,0.11931,0.13585
2021,Rural regions,Bad,0.03473,227,6258,0.03019,0.03926
