"hlf0178_h","year","quintil","sampreg","n","percent","lower_confidence","upper_confidence"
"Ja","2020","1","Westdeutschland","5255","0.959609031277433","0.95437931256102","0.964838749993846"
"Ja","2020","1","Ostdeutschland","1060","0.965090575093836","0.954168916254944","0.976012233932728"
"Ja","2020","2","Westdeutschland","2813","0.966138779488802","0.959534164237098","0.972743394740506"
"Ja","2020","2","Ostdeutschland","262","0.946751266697691","0.920165732112391","0.973336801282991"
"Ja","2020","3","Westdeutschland","921","0.935415367852599","0.919834702836425","0.950996032868774"
"Ja","2020","3","Ostdeutschland","58","0.857604426253524","0.77198942727221","0.943219425234837"
"Ja","2020","4","Westdeutschland","275","0.935761529401105","0.907445520719487","0.964077538082724"
"Ja","2020","4","Ostdeutschland","","","",""
"Ja","2020","5","Westdeutschland","43","1","1","1"
"Ja","2020","5","Ostdeutschland","","","",""
"Nein","2020","1","Westdeutschland","189","0.0403909687225666","0.0351612500061539","0.0456206874389793"
"Nein","2020","1","Ostdeutschland","","","",""
"Nein","2020","2","Westdeutschland","68","0.0338612205111981","0.0272566052594941","0.040465835762902"
"Nein","2020","2","Ostdeutschland","","","",""
"Nein","2020","3","Westdeutschland","35","0.0645846321474008","0.0490039671312262","0.0801652971635753"
"Nein","2020","3","Ostdeutschland","","","",""
"Nein","2020","4","Westdeutschland","","","",""
"Nein","2020","4","Ostdeutschland","","","",""
"Nein","2020","5","Westdeutschland","","","",""
"Nein","2020","5","Ostdeutschland","","","",""
