year,migback,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2004,Direct migration background,East,99,27.03116976609077,26.201664152839335,27.860675379342204,24.85877140003075,27.000524605000916,29.06262532016791,18.55299051982501,35.36840620037365,26.98962,26.544253444671632,27.951658248901367
2004,Indirect migration background,West,746,23.94209156488569,23.665761331958564,24.218421797812816,21.133425853011214,23.607568314644848,26.06167984008789,13.7410448723962,33.45406082070291,23.612751,23.306671142578125,24.196573638916014
2004,Indirect migration background,East,33,23.53829890305416,21.863808985830836,25.21278882027748,19.507677168861754,22.98686051338471,27.47779909117398,17.043303,34.850185,23.030045,21.216619443893432,26.231116008758544
2005,No migration background,West,,,,,,,,,,,,
2005,No migration background,East,,,,,,,,,,,,
2005,Direct migration background,West,,,,,,,,,,,,
2005,Direct migration background,East,,,,,,,,,,,,
2005,Indirect migration background,West,,,,,,,,,,,,
2005,Indirect migration background,East,,,,,,,,,,,,
2006,No migration background,West,13648,25.76344269088654,25.686713080392234,25.840172301380843,22.600263595581055,25.195262908935547,28.19692039489746,14.205278396606445,36.59190559387207,25.195263,25.131010055541992,25.331218719482422
2006,No migration background,East,5179,26.000150741410717,25.871894653104118,26.128406829717317,22.839506149291992,25.402816772460938,28.650136947631836,14.128495,37.3660831451416,25.402817,25.1883487701416,25.55629539489746
2006,Direct migration background,West,2264,26.225087016405297,26.03871849302481,26.411455539785784,23.01117706298828,25.736321104304036,29.000595092773438,14.5281105,37.98472213745117,25.737082,25.447988510131836,25.971018028259277
2006,Direct migration background,East,109,26.210329331938258,25.27070808489253,27.149950578983987,22.648608063217598,25.531364634058395,28.719011513081334,18.365473,37.82461668787694,25.469387,23.59502410888672,26.729391145706177
2006,Indirect migration background,West,802,24.25061615967164,23.974202763496663,24.527029555846617,21.360101693148323,23.808694490684722,26.83873238380084,13.14215565716955,35.056678419779615,23.808691,23.302674961090087,24.43371524810791
2006,Indirect migration background,East,41,25.68686695270478,23.565268469321815,27.808465436087744,20.43538219614945,24.870393956828647,26.3031427745214,17.531044,35.104783642079326,24.915316,24.181713104248047,28.26608657836914
2007,No migration background,West,,,,,,,,,,,,
2007,No migration background,East,,,,,,,,,,,,
2007,Direct migration background,West,,,,,,,,,,,,
2007,Direct migration background,East,,,,,,,,,,,,
2007,Indirect migration background,West,,,,,,,,,,,,
2007,Indirect migration background,East,,,,,,,,,,,,
2008,No migration background,West,11988,25.947885989449137,25.86367096397111,26.032101014927164,22.724403381347656,25.30864143371582,28.405338287353516,14.491003,36.926740646362305,25.308641,25.22665786743164,25.408429527282713
2008,No migration background,East,4655,26.104176682606532,25.97290225795162,26.235451107261444,22.862533569335938,25.510204315185547,28.88888931274414,14.356606,37.928422927856445,25.510204,25.330846786499023,25.676289653778078
2008,Direct migration background,West,1818,26.438109701803192,26.22180024281842,26.654419160787963,23.4375,25.925926208496094,29.031789779663086,15.055495,37.423224449157715,25.925926,25.729402542114258,26.163170289993285
2008,Direct migration background,East,79,26.18616364712182,24.924772208680267,27.447555085563373,21.34579768675271,25.68167298181961,29.38824664772217,18.253109,41.451920089176355,25.689562,23.379903793334957,27.504009246826172
2008,Indirect migration background,West,771,24.515240652872073,24.207632316223496,24.82284898952065,21.677369471436798,24.213508175554708,26.74263925946206,14.079464789398905,34.34054394149995,24.21875,23.898534774780273,24.768862342834474
2008,Indirect migration background,East,43,24.112445322399434,22.923045573534395,25.301845071264474,21.283003216881525,23.844386190581705,26.568988725071783,18.066168,34.497966987357174,23.781214,21.229537963867188,25.603651523590088
2009,No migration background,West,,,,,,,,,,,,
2009,No migration background,East,,,,,,,,,,,,
2009,Direct migration background,West,,,,,,,,,,,,
2009,Direct migration background,East,,,,,,,,,,,,
2009,Indirect migration background,West,,,,,,,,,,,,
2009,Indirect migration background,East,,,,,,,,,,,,
2010,No migration background,West,10589,26.13939511230935,26.044507931034353,26.23428229358435,22.837369918823242,25.39021873474121,28.55028965746277,14.420766,37.11966926542206,25.390219,25.270233154296875,25.531099319458008
2010,No migration background,East,4042,26.417199193393863,26.27349833201133,26.560900054776397,23.198314666748047,25.762981414794922,29.069766998291016,14.391136169433594,37.87694549560547,25.762981,25.562915802001953,26.01677894592285
2010,Direct migration background,West,1407,26.48483205533497,26.238515862267,26.73114824840294,23.525805260554236,26.037494659423828,28.827477289785815,15.604587,36.779985333633185,26.037495,25.561917352676392,26.363327026367188
2010,Direct migration background,East,62,25.63578167143003,24.533975347282418,26.737587995577645,23.780020947359912,24.70656581208015,28.33219858760383,18.590124,35.16046504796971,24.801588,23.153440761566163,25.38442611694336
2010,Indirect migration background,West,683,24.882793442820507,24.516917007491127,25.248669878149887,21.360876269446447,24.24143897166303,27.44222383934651,13.03084,36.56424519419661,24.221453,23.23370361328125,24.720836639404297
2010,Indirect migration background,East,38,25.165266782219195,23.6898124815285,26.64072108290989,22.11538427639858,23.832224745748608,28.852517285864383,16.97531,36.29592,23.849777,17.83900260925293,25.237796831130982
2011,No migration background,West,,,,,,,,,,,,
2011,No migration background,East,,,,,,,,,,,,
2011,Direct migration background,West,,,,,,,,,,,,
2011,Direct migration background,East,,,,,,,,,,,,
2011,Indirect migration background,West,,,,,,,,,,,,
2011,Indirect migration background,East,,,,,,,,,,,,
2012,No migration background,West,13178,26.136671369104132,26.05383213942255,26.219510598785714,22.855878422770907,25.46938705444336,28.680110931396484,14.11952965983254,37.41645969433485,25.469387,25.379444122314453,25.579710245132446
2012,No migration background,East,4716,26.620050568663885,26.479052746948454,26.761048390379315,23.148147583007812,25.948248230410744,29.384756088256836,13.793234825134277,38.73966884613037,25.945484,25.762357711791992,26.074338912963867
2012,Direct migration background,West,1876,26.274010853089038,26.06271626080271,26.485305445375367,23.2064993094926,25.845671921454855,28.941433241855723,14.604098410947914,37.543834140400406,25.847769,25.665468549728395,26.23885374069214
2012,Direct migration background,East,106,26.721151638907767,25.81581839596884,27.626484881846693,23.88712327660018,26.481572138610577,29.739294468522843,18.069727,38.51755125640683,26.472107,25.522179555892944,27.770727014541627
2012,Indirect migration background,West,818,24.951595470023427,24.603056614659224,25.30013432538763,21.183388873619478,24.078716292364323,27.464210820196147,16.184275,36.88544374006115,24.088223,23.3734375,24.719654083251953
2012,Indirect migration background,East,43,25.456321249847576,23.57573699899572,27.336905500699434,22.215622983311786,24.18920897278988,26.583837117615264,17.35892,33.13615831907048,24.221453,22.072668075561523,26.03982949256897
2013,No migration background,West,,,,,,,,,,,,
2013,No migration background,East,,,,,,,,,,,,
2013,Direct migration background,West,,,,,,,,,,,,
2013,Direct migration background,East,,,,,,,,,,,,
2013,Indirect migration background,West,,,,,,,,,,,,
2013,Indirect migration background,East,,,,,,,,,,,,
2014,No migration background,West,15081,26.226826386115683,26.14689647337856,26.306756298852804,22.820054695114504,25.46401023864746,28.734680479796044,13.948116018092193,37.606619156818354,25.46401,25.322484970092773,25.583667755126953
2014,No migration background,East,5141,26.683922557094895,26.547436449977443,26.820408664212348,23.199248832817506,26.0275821685791,29.384756088256836,13.920987949658512,38.66301697141583,26.027582,25.82059669494629,26.259246826171875
2014,Direct migration background,West,4856,26.229302322468623,26.095700438604073,26.362904206333173,22.93975067138672,25.71166229248047,28.76397132873535,14.20341968536377,37.5003023147583,25.711662,25.47176742553711,25.972987413406372
2014,Direct migration background,East,358,25.666883211114527,25.1506623371497,26.183104085079353,22.21677092899674,24.755464553833008,28.96036369175585,16.528925,39.075752835894505,24.755465,23.145326614379883,25.891155910491943
2014,Indirect migration background,West,1707,25.063226263899875,24.821094372413462,25.305358155386287,21.367521286010742,24.08822250366211,27.734375,13.364964,37.28465557098389,24.088223,23.629681301116943,24.457030773162842
2014,Indirect migration background,East,104,25.49745185701234,24.379686481389705,26.615217232634976,21.867185042598667,23.58708264211402,27.445668965532345,15.570934,35.81339484993286,23.529411,21.40990447998047,24.527957916259766
2015,No migration background,West,,,,,,,,,,,,
2015,No migration background,East,,,,,,,,,,,,
2015,Direct migration background,West,,,,,,,,,,,,
2015,Direct migration background,East,,,,,,,,,,,,
2015,Indirect migration background,West,,,,,,,,,,,,
2015,Indirect migration background,East,,,,,,,,,,,,
2016,No migration background,West,13265,26.380622011044515,26.293061884774875,26.468182137314155,22.91303253173828,25.617284774780273,28.959694763393824,13.843039184254968,38.02968811087714,25.617285,25.487625122070312,25.765182495117188
2016,No migration background,East,4604,26.67227466915017,26.525059989316844,26.819489348983495,23.158867549172307,25.925926208496094,29.396554854464913,14.452538,38.753085812403825,25.925926,25.655664443969727,26.20293426513672
2016,Direct migration background,West,4478,26.47243222250795,26.334029998888376,26.610834446127527,23.30109405517578,26.017765635138673,29.296875,14.307422637939453,38.29054641723633,26.014568,25.719182538986207,26.275066566467284
2016,Direct migration background,East,358,25.442387474852108,24.90574336647564,25.979031583228576,21.52965406414492,24.83574471348496,29.32520708626534,15.818698,41.01853661944597,24.835764,23.631909322738647,26.002890205383302
2016,Indirect migration background,West,1446,25.411424755279302,25.139007929647946,25.68384158091066,21.71806526184082,24.337480545043945,28.05686171045378,14.532872,37.56505638337322,24.33748,23.795539331436157,24.786845207214355
2016,Indirect migration background,East,104,26.08477805655666,24.79609928530847,27.373456827804855,22.553717201232075,23.472783432870216,27.01717031730935,16.731112,33.71234999142526,23.495237,21.59870367050171,24.12810707092285
2017,No migration background,West,,,,,,,,,,,,
2017,No migration background,East,,,,,,,,,,,,
2017,Direct migration background,West,,,,,,,,,,,,
2017,Direct migration background,East,,,,,,,,,,,,
2017,Indirect migration background,West,,,,,,,,,,,,
2017,Indirect migration background,East,,,,,,,,,,,,
2018,No migration background,West,14403,26.498499750583726,26.41328385518189,26.58371564598556,22.985397338867188,25.71166229248047,29.054752349853516,13.881364822387695,38.15878486633301,25.711662,25.596878051757812,25.865209102630615
2018,No migration background,East,5023,26.964983264003735,26.817656978765307,27.112309549242163,23.243713548198055,26.149276733398438,29.83940887451172,13.35017055872756,39.732951863982215,26.149277,25.95158109664917,26.37376112937927
2018,Direct migration background,West,6763,26.449509890550797,26.340599977381977,26.558419803719616,23.32268066487883,25.972806634262533,29.031789779663086,14.759016992702449,37.59545345183947,25.97868,25.696825075149537,26.245697021484375
2018,Direct migration background,East,828,25.156005336838746,24.808679846644296,25.503330827033196,21.50456535278276,24.67077749921741,28.521272604632284,14.363688,39.04633348240657,24.670376,23.86971311569214,25.129973554611205
2018,Indirect migration background,West,1571,25.697304269233626,25.41569192086833,25.978916617598923,21.60837036563583,24.60973358154297,28.24191637417353,15.431518,38.19223538698008,24.609734,24.113134384155273,25.032918214797974
2018,Indirect migration background,East,117,25.496994331110592,24.11991070979699,26.874077952424194,20.004501325365855,23.431940602783197,27.002365515968126,15.6770525,37.49916180187154,23.45679,21.27666473388672,25.65807008743286
2019,No migration background,West,,,,,,,,,,,,
2019,No migration background,East,,,,,,,,,,,,
2019,Direct migration background,West,,,,,,,,,,,,
2019,Direct migration background,East,,,,,,,,,,,,
2019,Indirect migration background,West,,,,,,,,,,,,
2019,Indirect migration background,East,,,,,,,,,,,,
2020,No migration background,West,13872,26.58736825053195,26.498792429752896,26.675944071311,23.046875,25.826446533203125,29.19412612915039,14.609203,38.41500282287598,25.826447,25.701335906982422,25.96333122253418
2020,No migration background,East,4734,27.157408960915788,26.999386023529894,27.315431898301682,23.355636596679688,26.258060689990714,30.05681037902832,14.693877,40.10857105255127,26.259584,25.9460391998291,26.554951095581053
2020,Direct migration background,West,5026,26.75650264764691,26.62530291542658,26.887702379867243,23.487552478042463,26.232088351835376,29.320987701416016,14.737399642982135,38.07114053647634,26.233557,25.893983840942383,26.671562671661377
2020,Direct migration background,East,498,25.54685767403489,25.0598794183831,26.033835929686678,21.051335172180142,24.221452713012695,28.779791984692977,14.821342,40.37247720346223,24.221453,22.15106110572815,25.29494915008545
2020,Indirect migration background,West,1471,26.21317694521149,25.908766836162343,26.517587054260638,22.149597708238367,25.13334279312116,28.67885747891289,12.355708052226586,38.472747134924674,25.106333,24.449684143066406,25.645999956130982
2020,Indirect migration background,East,117,26.740497344728244,25.235941314041874,28.245053375414614,22.08475442745427,24.89704850802806,28.08676537272976,16.41207,37.089781790642995,24.835646,23.098161697387695,26.95085334777832
2021,No migration background,West,,,,,,,,,,,,
2021,No migration background,East,,,,,,,,,,,,
2021,Direct migration background,West,,,,,,,,,,,,
2021,Direct migration background,East,,,,,,,,,,,,
2021,Indirect migration background,West,,,,,,,,,,,,
2021,Indirect migration background,East,,,,,,,,,,,,
