year,pgisced97,sex,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2006,First Stage of Tertiary Education,male,938,27.26048,27.00364,27.51731,24.69136,26.42357,29.41176,17.61075,36.49237,26.42357,26.14928,26.89320
2006,First Stage of Tertiary Education,female,697,25.15928,24.76950,25.54906,21.88512,24.14387,27.41415,14.128495,35.70768,24.158817,23.66525,24.56853
2006,Second Stage of Tertiary Education,male,2545,26.03708,25.90308,26.17108,23.66691,25.60554,27.76343,17.531044,33.90821,25.605536,25.30864,25.82645
2006,Second Stage of Tertiary Education,female,2008,24.28819,24.09266,24.48372,21.09128,23.43750,26.57313,13.520823,34.79591,23.4375,23.11897,23.79536
2007,Pre-primary Level,male,,,,,,,,,,,,
2007,Pre-primary Level,female,,,,,,,,,,,,
2007,Primary Level,male,,,,,,,,,,,,
2007,Primary Level,female,,,,,,,,,,,,
2007,Lower Secondary Level,male,,,,,,,,,,,,
2007,Lower Secondary Level,female,,,,,,,,,,,,
2007,Upper Secondary Level,male,,,,,,,,,,,,
2007,Upper Secondary Level,female,,,,,,,,,,,,
2007,Post-secondary Non-tertiary Level,male,,,,,,,,,,,,
2007,Post-secondary Non-tertiary Level,female,,,,,,,,,,,,
2007,First Stage of Tertiary Education,male,,,,,,,,,,,,
2007,First Stage of Tertiary Education,female,,,,,,,,,,,,
2007,Second Stage of Tertiary Education,male,,,,,,,,,,,,
2007,Second Stage of Tertiary Education,female,,,,,,,,,,,,
2008,Pre-primary Level,male,276,22.41755,21.95893,22.87617,19.62745,21.91381,24.31149,13.420305,31.33756,21.913805,21.22445,22.72981
2008,Pre-primary Level,female,268,21.98137,21.59106,22.37169,19.72291,21.63423,23.58522,14.872904,29.37869,21.629648,20.95717,22.05339
2008,Primary Level,male,71,26.32044,25.17452,27.46636,23.41175,25.98650,29.40155,14.5281105,38.38625,26.03878,23.73866,26.98962
2008,Primary Level,female,111,27.65770,26.66947,28.64592,24.14899,27.03030,30.47074,16.14153,39.95337,27.06405,25.71166,28.88889
2008,Lower Secondary Level,male,650,26.18487,25.81911,26.55062,23.08405,25.66274,28.37105,16.51473,36.30156,25.661152,25.16515,26.01478
2008,Lower Secondary Level,female,1372,26.52722,26.24812,26.80633,22.86237,25.75043,29.38476,13.364964,39.16834,25.777779,25.39062,26.17188
2008,Upper Secondary Level,male,4587,26.88453,26.75776,27.01129,24.04934,26.23457,29.08358,16.49799,36.63493,26.234568,26.09249,26.36705
2008,Upper Secondary Level,female,5036,25.65740,25.52256,25.79225,22.15102,24.80159,28.39373,14.527376,37.75778,24.801588,24.60972,25.00000
2008,Post-secondary Non-tertiary Level,male,432,26.35447,25.96918,26.73975,23.38678,25.76211,28.08642,17.577068,35.13587,25.762981,24.99920,26.12245
2008,Post-secondary Non-tertiary Level,female,644,24.30035,23.95443,24.64628,21.21913,23.31073,26.46886,15.780836,34.34344,23.30668,22.83951,23.87543
2008,First Stage of Tertiary Education,male,828,27.63488,27.33641,27.93336,24.75887,26.82742,30.03388,17.708576,37.94640,26.827421,26.36560,27.16487
2008,First Stage of Tertiary Education,female,576,25.47415,25.05538,25.89292,21.71893,24.21589,28.23761,16.37208,38.01564,24.21875,23.87345,25.07619
2008,Second Stage of Tertiary Education,male,2286,26.15637,26.01145,26.30129,23.76543,25.69483,28.04967,17.33907,34.47603,25.69707,25.46939,25.95184
2008,Second Stage of Tertiary Education,female,1882,24.49402,24.29185,24.69620,21.27943,23.67751,26.88648,15.625,35.29706,23.671253,23.32342,23.93606
2009,Pre-primary Level,male,,,,,,,,,,,,
2009,Pre-primary Level,female,,,,,,,,,,,,
2009,Primary Level,male,,,,,,,,,,,,
2009,Primary Level,female,,,,,,,,,,,,
2009,Lower Secondary Level,male,,,,,,,,,,,,
2009,Lower Secondary Level,female,,,,,,,,,,,,
2009,Upper Secondary Level,male,,,,,,,,,,,,
2009,Upper Secondary Level,female,,,,,,,,,,,,
2009,Post-secondary Non-tertiary Level,male,,,,,,,,,,,,
2009,Post-secondary Non-tertiary Level,female,,,,,,,,,,,,
2009,First Stage of Tertiary Education,male,,,,,,,,,,,,
2009,First Stage of Tertiary Education,female,,,,,,,,,,,,
2009,Second Stage of Tertiary Education,male,,,,,,,,,,,,
2009,Second Stage of Tertiary Education,female,,,,,,,,,,,,
2010,Pre-primary Level,male,291,22.98327,22.56522,23.40132,20.45211,22.39541,24.85795,16.620499,31.46672,22.395414,21.60665,23.66144
2010,Pre-primary Level,female,267,21.25537,20.85257,21.65818,19.03114,20.76125,23.03004,14.08,29.02840,20.761246,20.19558,21.35931
2010,Primary Level,male,55,27.15081,25.73849,28.56313,22.73404,26.46893,30.61614,20.281233,42.43929,26.44898,23.14815,29.40227
2010,Primary Level,female,81,28.39408,27.06357,29.72460,23.72409,27.79315,31.63746,17.306122,43.50752,27.767097,25.71166,29.24499
2010,Lower Secondary Level,male,524,25.96540,25.50952,26.42128,23.07491,25.35546,28.40550,15.224914,36.40139,25.381468,24.83565,26.02995
2010,Lower Secondary Level,female,1117,26.89473,26.56657,27.22289,23.31604,26.02617,29.73390,13.68926,39.36069,26.026175,25.71166,26.56255
2010,Upper Secondary Level,male,3888,27.18784,27.03771,27.33797,24.21229,26.31579,29.38775,16.44910,37.15095,26.31579,26.12245,26.55639
2010,Upper Secondary Level,female,4316,25.83396,25.68373,25.98418,22.34706,24.84098,28.39373,15.570934,37.46372,24.84098,24.65483,25.15590
2010,Post-secondary Non-tertiary Level,male,361,26.70237,26.26429,27.14044,23.71514,26.29657,28.68483,16.920033,36.13936,26.296566,25.24934,26.58342
2010,Post-secondary Non-tertiary Level,female,571,24.58557,24.20849,24.96264,21.29577,23.50375,26.57064,17.211086,34.48294,23.507805,22.92077,24.22446
2010,First Stage of Tertiary Education,male,740,27.71990,27.40437,28.03543,24.99317,27.04165,30.11788,17.30610,37.80495,27.041645,26.57313,27.68166
2010,First Stage of Tertiary Education,female,503,25.59486,25.13785,26.05187,21.72411,24.51761,28.62664,16.51473,38.98042,24.508945,23.71185,25.05931
2010,Second Stage of Tertiary Education,male,2056,26.39387,26.23689,26.55084,23.87975,26.02949,28.16214,17.474718,34.58573,26.027582,25.76148,26.29659
2010,Second Stage of Tertiary Education,female,1758,24.62223,24.40663,24.83783,21.23057,23.72529,26.62541,15.210925,34.71767,23.725286,23.43750,24.03517
