year,migback,sex,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2004,direkter Migrationshintergrund,weiblich,1285,3.257510183860243,3.191469921552289,3.323550446168197,5.0,8.0,4.724474074221042,5.413288888668438,4.311185185552604,3.0,3.0,3.0
2004,indirekter Migrationshintergrund,maennlich,352,5.595306991238463,5.471786157129561,5.718827825347365,1.133733771603036,4.293956120672432,9.118493773445588,7.0,2.0,6.0,6.0,7.0
2004,indirekter Migrationshintergrund,weiblich,380,4.163915674671331,4.046929254757359,4.2809020945853025,0.27772921764296926,3.485615409288095,6.950575626038886,0.0,5.0,5.0,5.0,6.0
2005,kein Migrationshintergrund,maennlich,,,,,,,,,,,,
2005,kein Migrationshintergrund,weiblich,,,,,,,,,,,,
2005,direkter Migrationshintergrund,maennlich,,,,,,,,,,,,
2005,direkter Migrationshintergrund,weiblich,,,,,,,,,,,,
2005,indirekter Migrationshintergrund,maennlich,,,,,,,,,,,,
2005,indirekter Migrationshintergrund,weiblich,,,,,,,,,,,,
2006,kein Migrationshintergrund,maennlich,8917,5.122173159641387,5.099663920097669,5.144682399185106,5.330470203284574,6.3581678890968565,5.9382226086277425,4.4188415952698215,6.849851216642495,5.0,5.0,5.0
2006,kein Migrationshintergrund,weiblich,9726,4.3075049745904295,4.285434755818595,4.329575193362264,3.317362291661512,2.721673007514593,3.223347743708855,3.4583841135904976,3.0823259217798693,5.0,5.0,5.0
2006,direkter Migrationshintergrund,maennlich,1093,4.990125867688972,4.917974125533466,5.062277609844478,9.569938144268034,3.154659344017527,5.166129307052671,16.17565140009108,-1.439583948770374,5.0,5.0,5.0
2006,direkter Migrationshintergrund,weiblich,1258,3.928378343028057,3.8612132995108124,3.9955433865453016,5.220408929552596,4.511343421969943,3.996165057758849,7.056774737243217,2.1597992500682284,4.0,4.0,4.0
2006,indirekter Migrationshintergrund,maennlich,379,5.870029705192115,5.76125491441987,5.9788044959643605,8.925536594228333,5.271878097663414,5.66593785046296,13.814934709876393,0.7765397348149001,6.0,5.0,6.0249999999999995
2006,indirekter Migrationshintergrund,weiblich,419,4.8240682896173945,4.7158691070742105,4.932267472160579,4.502850283458501,5.0,4.960759120565341,3.81598702779824,5.647622376225602,5.0,5.0,5.0
2007,kein Migrationshintergrund,maennlich,,,,,,,,,,,,
2007,kein Migrationshintergrund,weiblich,,,,,,,,,,,,
2007,direkter Migrationshintergrund,maennlich,,,,,,,,,,,,
2007,direkter Migrationshintergrund,weiblich,,,,,,,,,,,,
2007,indirekter Migrationshintergrund,maennlich,,,,,,,,,,,,
2007,indirekter Migrationshintergrund,weiblich,,,,,,,,,,,,
2008,kein Migrationshintergrund,maennlich,7942,4.834528187027014,4.810579190974144,4.858477183079884,1.9429806627638018,3.0,3.772499884934013,1.0,6.51677871818933,5.0,5.0,5.0
2008,kein Migrationshintergrund,weiblich,8670,3.9858080930427238,3.962838337151161,4.008777848934287,4.5565640960790725,5.730168001148889,2.6033460334669556,9.0,-0.32648106045121983,4.0,4.0,4.0
2008,direkter Migrationshintergrund,maennlich,879,4.7513962461138535,4.6713453331621535,4.831447159065553,7.707407377994063,6.012522910862986,7.256216030328756,8.384194399492022,6.579429008830795,5.0,5.0,5.0
2008,direkter Migrationshintergrund,weiblich,1022,3.9349614394948467,3.8617174358765975,4.008205443113096,5.730950682878392,4.139953799291929,0.8869171324419499,12.997001008533054,-6.379133193212712,4.0,4.0,4.0
2008,indirekter Migrationshintergrund,maennlich,365,5.471988817763709,5.357607019885013,5.586370615642404,5.088341311562362,4.357232505509088,5.2205650254402745,5.0,5.418900596257142,6.0,6.0,7.0
2008,indirekter Migrationshintergrund,weiblich,397,4.292010873502388,4.179688887695712,4.404332859309064,0.5416460928795712,5.721867290647295,1.5906450102816283,1.0,3.1641433863847137,5.0,5.0,6.0
2009,kein Migrationshintergrund,maennlich,7471,4.16226441208435,4.138236062777192,4.186292761391508,6.207768936441055,1.9837216102496207,3.404448552138586,10.41274951289476,-0.8005320243151175,4.0,3.0,4.0
2009,kein Migrationshintergrund,weiblich,8113,3.345533870312879,3.322810538748055,3.3682572018777033,4.437589858558446,2.7411327878014093,5.94171119671213,2.1814078513279194,2.0,3.0,3.0,3.0
2009,direkter Migrationshintergrund,maennlich,757,3.8971368612889523,3.81809473921601,3.9761789833618946,4.790138537428682,4.903825570401438,2.0,8.975346343571704,-2.1852078061430227,4.0,4.0,5.0
2009,direkter Migrationshintergrund,weiblich,896,3.035388432560213,2.961553503841775,3.1092233612786515,0.5635494262729579,6.562739788524208,4.777160246822264,7.0,2.0,3.0,3.0,3.0
2009,indirekter Migrationshintergrund,maennlich,337,5.173572963663092,5.0673174399666685,5.279828487359515,7.178736614675554,2.025404702973392,5.684841445261302,9.419579368796931,3.4439986911399245,5.0,5.0,5.0
2009,indirekter Migrationshintergrund,weiblich,367,4.0297929966661465,3.9285326313645395,4.131053361967754,4.281775453678431,3.2601162271909074,2.5929790887032422,8.0,0.05978454124045873,5.0,5.0,6.0
2010,kein Migrationshintergrund,maennlich,9071,4.7540710794029994,4.731376403184221,4.776765755621778,3.1771544507046343,5.720716042492896,3.663108628439707,3.0,4.392039895042316,5.0,5.0,5.0
2010,kein Migrationshintergrund,weiblich,10783,3.7972948026349265,3.776686473382765,3.8179031318870877,4.1217395813488045,6.340359143362485,4.778712452570231,6.0,4.0,4.0,4.0,5.0
2010,direkter Migrationshintergrund,maennlich,1308,4.671908545765416,4.606016966554759,4.737800124976073,2.441104684837037,6.3493078638417035,4.752908756434656,3.0,8.0,5.0,5.0,6.0
2010,direkter Migrationshintergrund,weiblich,1622,3.617635846264897,3.5577092936289976,3.677562398900797,2.168234507129137,6.096403594563894,0.4805379711725507,7.0,-2.051006832762328,3.0,2.0,3.0
2010,indirekter Migrationshintergrund,maennlich,496,5.518356191559707,5.4248835494595795,5.611828833659834,3.7620528136787668,4.7359516348817765,3.1851202866808173,8.0,2.319721496183893,6.0,6.0,7.0
2010,indirekter Migrationshintergrund,weiblich,604,4.612302626146241,4.5203581787972,4.704247073495282,3.8634936142715883,2.245560056936225,1.232695976341124,9.0,-2.7135004805545724,5.0,5.0,6.0
2011,kein Migrationshintergrund,maennlich,8512,4.976355586735639,4.953680327246437,4.99903084622484,4.51981154303401,6.166292612747604,4.402324161239263,8.0,4.2260930885471435,5.0,5.0,5.0
2011,kein Migrationshintergrund,weiblich,9379,4.0684935095659425,4.0466229362882435,4.090364082843641,8.319711527021118,4.373944890118843,5.565366447590561,12.451229146166954,1.4338488284447255,4.0,4.0,4.0
2011,direkter Migrationshintergrund,maennlich,889,4.9103757876076415,4.832470957375638,4.988280617839645,4.496134113931451,2.6394942051535537,6.967677156518165,1.0,7.0,5.0,5.0,5.0
2011,direkter Migrationshintergrund,weiblich,1120,3.957388556352775,3.8868297341295803,4.02794737857597,0.8255775932522011,5.986184409918513,2.45527302895901,0.0,4.0,4.0,3.0,4.0
2011,indirekter Migrationshintergrund,maennlich,374,5.707899680866231,5.598970532242329,5.816828829490134,6.975939879900827,6.425781166341531,7.947507264160444,7.0,7.0,6.0,5.0,6.0249999999999995
2011,indirekter Migrationshintergrund,weiblich,412,4.6575507232165165,4.549217442214988,4.765884004218045,4.508445607678585,6.326025115804835,4.189405566749518,5.0,3.0,5.0,5.0,5.0
2012,kein Migrationshintergrund,maennlich,10598,5.2547467293689625,5.234887902156894,5.274605556581031,8.33061512415819,5.926176173012287,4.766379219869679,13.676968980590956,-0.5799746365630876,5.0,5.0,5.0
2012,kein Migrationshintergrund,weiblich,12617,4.37922249941651,4.360703061987387,4.397741936845634,4.961279922393738,5.0,2.504048625745807,8.647126867365634,-1.1817983192260884,5.0,5.0,5.0
2012,direkter Migrationshintergrund,maennlich,1377,5.195087109556899,5.131629625183731,5.258544593930067,6.071844342707566,7.723830522022792,8.627432391855063,5.0,6.0,5.0,4.0,5.0
2012,direkter Migrationshintergrund,weiblich,1748,4.21765774702392,4.158582093837415,4.276733400210425,5.0,3.9065597609715774,7.0,3.0,5.0,4.0,3.0,4.0
2012,indirekter Migrationshintergrund,maennlich,551,5.963991463525664,5.871009169670247,6.056973757381082,9.0,6.508757508555734,4.646629887137017,15.530055169294474,-1.8834252821574573,6.0,5.0,6.0
2012,indirekter Migrationshintergrund,weiblich,666,4.910086026735394,4.8246873139203394,4.995484739550449,8.0,2.5372376256293303,2.0,17.0,-7.0,5.0,5.0,5.0
2013,kein Migrationshintergrund,maennlich,7927,4.944330191782677,4.919274358216455,4.969386025348898,5.723383445512169,7.0,3.0,9.80845861378042,-1.0850751682682525,5.0,5.0,5.0
2013,kein Migrationshintergrund,weiblich,8811,4.051324343577649,4.027725346180439,4.074923340974859,4.181085612127755,3.0,4.7487704749936075,8.0,5.0,4.0,4.0,4.0
2013,direkter Migrationshintergrund,maennlich,2435,4.86951434401406,4.8176243384894395,4.92140434953868,0.7480768921066333,4.364150264660405,3.6836408463212065,2.0,0.0,5.0,5.0,5.0
2013,direkter Migrationshintergrund,weiblich,2964,3.9629252898283456,3.91564333391553,4.010207245741161,3.1119301305293177,3.5943648604594083,2.1556161207833013,5.0,0.7211451061642769,4.0,4.0,4.0
2013,indirekter Migrationshintergrund,maennlich,800,5.7244648832548055,5.64445619986468,5.804473566644931,6.705802396831918,3.247939275602276,7.019780818511583,7.0,7.0,6.0,6.0,7.0
2013,indirekter Migrationshintergrund,weiblich,801,4.518375938304382,4.429869311015393,4.60688256559337,0.6672208010355544,4.298265537889714,9.551272951352642,7.0,6.0,5.0,5.0,6.0
2014,kein Migrationshintergrund,maennlich,9205,5.17242210356961,5.150146626603965,5.194697580535255,8.377471815904494,5.531323549943219,6.121799753501958,11.760979909508299,2.7382916598981537,5.0,5.0,5.0
2014,kein Migrationshintergrund,weiblich,10809,4.316232792520732,4.294843139912953,4.337622445128511,2.9450883150989404,6.0,2.245058446146052,3.9951331185282735,1.195013642716719,5.0,5.0,5.0
2014,direkter Migrationshintergrund,maennlich,2340,5.017479806736186,4.9648888543032905,5.070070759169082,4.4301170929897395,7.645488029471187,7.852480304023678,8.0,6.0,5.0,5.0,5.0
2014,direkter Migrationshintergrund,weiblich,2836,4.081707952019811,4.033144832935328,4.1302710711042945,0.0,1.9528260346507142,3.412008214082638,8.0,1.0,4.0,3.0,4.0
2014,indirekter Migrationshintergrund,maennlich,798,5.932973233857737,5.8519597958085425,6.013986671906932,6.002250057580092,6.897979931508424,8.0,8.0,5.0,6.0,5.0,6.0
2014,indirekter Migrationshintergrund,weiblich,906,4.840662670134915,4.765079810247263,4.916245530022566,4.950794184386625,4.869684666830892,0.39361890927265847,11.786557097057576,-6.442144003398293,5.0,5.0,5.0
2015,kein Migrationshintergrund,maennlich,8811,5.2887241019551725,5.266271077287294,5.311177126623051,3.2705940118062102,2.0,4.170501506330804,8.0,5.0,5.0,5.0,5.0
2015,kein Migrationshintergrund,weiblich,10318,4.403448584114419,4.381738538859436,4.4251586293694025,7.0,1.4879742281798107,3.0,13.0,-3.0,5.0,5.0,6.0
2015,direkter Migrationshintergrund,maennlich,2734,4.9681196070642955,4.920624872935971,5.01561434119262,5.0,6.942918956579504,5.992005779438746,5.0,7.480014448596865,5.0,5.0,5.0
2015,direkter Migrationshintergrund,weiblich,3242,4.299476322877107,4.254120154647344,4.344832491106869,0.788999437800019,5.019877473014111,5.607658386923975,5.0,3.0,5.0,5.0,6.0
2015,indirekter Migrationshintergrund,maennlich,741,6.031351880467623,5.950951658572922,6.111752102362324,4.435829798297463,6.654375832964222,5.028915600892927,5.0,5.918544304786123,6.0,5.0,6.0
2015,indirekter Migrationshintergrund,weiblich,874,4.825766515802729,4.74702558767915,4.904507443926309,5.0,3.0,4.562939026563888,5.655591460154168,3.90734756640972,5.0,5.0,5.0
2016,kein Migrationshintergrund,maennlich,8172,5.251219210499085,5.2274196217194495,5.27501879927872,4.701745716187144,6.451987812446436,3.2256550718091344,6.915881682754159,1.0115191052421197,5.0,5.0,5.0
2016,kein Migrationshintergrund,weiblich,9612,4.457177332315473,4.434481220694554,4.479873443936391,2.9350745952296045,7.573520290843182,6.432755464482224,0.0,5.0,5.0,5.0,5.0
2016,direkter Migrationshintergrund,maennlich,3897,5.132870686762462,5.092830143254929,5.172911230269994,1.8354072146028753,4.886527208270044,6.7270983337099395,7.0,0.0,5.0,4.0,5.0
2016,direkter Migrationshintergrund,weiblich,3861,4.330897672036363,4.288350239498426,4.3734451045743,6.012564994388917,0.5612900167774272,5.0,7.531412485972293,0.0,5.0,5.0,6.0
2016,indirekter Migrationshintergrund,maennlich,690,6.057654950293551,5.973819207721732,6.14149069286537,6.224069019653037,7.0,5.019642122584275,8.030709365256179,3.2130017769811334,6.0,5.0,6.0
2016,indirekter Migrationshintergrund,weiblich,802,5.089793875990173,5.004373528104689,5.175214223875657,6.678329171663969,2.7810362973111613,3.1350959096508895,11.993179064683588,-2.1797539833687303,5.0,4.0,5.0
2017,kein Migrationshintergrund,maennlich,9374,5.166722190166894,5.144809895308844,5.188634485024943,5.094135598573505,6.086687110250563,4.574121352009717,5.874156968419187,3.7940999821640355,5.0,5.0,5.0
2017,kein Migrationshintergrund,weiblich,10763,4.263330581160828,4.242539237737704,4.2841219245839515,2.1798118918302127,4.139055350369169,4.074246138707858,3.0,5.0,4.0,3.0,4.0
2017,direkter Migrationshintergrund,maennlich,4289,5.104920778904034,5.066474953523008,5.14336660428506,4.3492370717099895,4.498970745529883,6.24988774975747,9.0,2.0,5.0,5.0,5.0
2017,direkter Migrationshintergrund,weiblich,4292,4.238539886734632,4.200013709895793,4.2770660635734705,8.494270191629088,3.4510440867507315,3.4130869239392467,16.116045093163848,-4.208687977595515,4.0,3.0,4.0
2017,indirekter Migrationshintergrund,maennlich,763,5.904547688667725,5.826880853491599,5.98221452384385,3.573648490633007,4.225855725761593,3.408736082245528,8.0,3.1613674696643095,6.0,5.0,6.0
2017,indirekter Migrationshintergrund,weiblich,874,4.810033256210296,4.733908222612054,4.886158289808539,9.0,6.543413996394148,6.08575319848903,13.371370202266455,1.0,5.0,5.0,5.0
2018,kein Migrationshintergrund,maennlich,9027,4.822616458932245,4.799591122249973,4.845641795614517,2.0,0.48643372567630405,4.30202378826794,6.0,6.0,5.0,5.0,5.0
2018,kein Migrationshintergrund,weiblich,10412,3.9118203249185948,3.8903665731025163,3.933274076734673,1.2012789692224157,6.465851441354898,3.1203359650042097,0.0,5.9989214586769,4.0,4.0,4.0
2018,direkter Migrationshintergrund,maennlich,4051,4.939172629600925,4.897386765076677,4.980958494125174,3.1280344243975176,5.0,7.865179235423154,5.0,7.0,5.0,5.0,5.0
2018,direkter Migrationshintergrund,weiblich,3978,4.095212026983546,4.0549490973120665,4.135474956655026,6.837650294527741,3.0206091913953954,6.7334468512219665,6.993955459486402,6.577141686263305,4.0,3.0,4.0
2018,indirekter Migrationshintergrund,maennlich,747,5.599543538895572,5.514531953915681,5.684555123875463,9.981252741443415,6.208241708455341,3.7346585106856303,19.35114408758009,-5.6352328354510455,6.0,6.0,7.0
2018,indirekter Migrationshintergrund,weiblich,882,4.53063549492247,4.450146436225313,4.611124553619628,7.0,4.374818053268798,3.7497793487493616,11.875330976875958,-1.1255516281265963,5.0,5.0,6.0
2019,kein Migrationshintergrund,maennlich,9744,5.354779892193542,5.333395930405959,5.376163853981125,6.840468839338913,3.695853514637042,7.437627686551484,5.944730568520056,7.0,5.0,4.0,5.0
2019,kein Migrationshintergrund,weiblich,10395,4.559253150674161,4.537908255878297,4.580598045470025,5.649168833098198,3.2441061640728726,3.3095950020001332,9.158529579745295,-0.19976574464696384,5.0,5.0,5.0
2019,direkter Migrationshintergrund,maennlich,3718,5.371334854457513,5.328292311967244,5.414377396947781,5.754912356338474,5.68759417511641,2.4892941543904494,10.653339659260512,-2.409133148531588,6.0,6.0,7.0
2019,direkter Migrationshintergrund,weiblich,3542,4.439994624348427,4.3961576570839656,4.483831591612888,6.513207453468781,4.453766144690093,7.591422593846324,6.0,0.0,5.0,5.0,6.0
2019,indirekter Migrationshintergrund,maennlich,740,5.997931067195346,5.914829125322779,6.081033009067912,9.056853594914354,7.789614430163594,6.0,13.642133987285886,1.4147196076284683,6.0,5.0,6.0
2019,indirekter Migrationshintergrund,weiblich,837,5.430724935980592,5.351141777953734,5.510308094007451,8.352705253517204,7.0,5.0,13.38176313379301,-0.029057880275805914,5.0,4.0,5.0
2020,kein Migrationshintergrund,maennlich,8793,5.325267353294016,5.303157732530197,5.347376974057834,5.896241493826499,6.0,4.462856041109436,8.046319672902092,2.0,5.0,5.0,5.0
2020,kein Migrationshintergrund,weiblich,9731,4.576371571563423,4.554835904772336,4.5979072383545105,3.0,3.6159607266202407,5.3683358488335555,5.0,6.0,5.0,5.0,5.0
2020,direkter Migrationshintergrund,maennlich,5033,5.241290328419797,5.205584006472789,5.276996650366805,6.190056335415546,6.0,5.034667921158835,7.923138956800613,0.0,6.0,6.0,7.0
2020,direkter Migrationshintergrund,weiblich,4193,4.55613946749018,4.517650598361804,4.594628336618555,1.6891695572247503,3.7824771420422474,5.757878566994707,0.0,1.0,5.0,5.0,5.0
2020,indirekter Migrationshintergrund,maennlich,721,5.917762094069817,5.835969866865905,5.999554321273728,6.888339133918643,5.0,6.0,10.0,4.667491299122036,6.0,5.0,6.0
2020,indirekter Migrationshintergrund,weiblich,811,5.293480211120099,5.208437471870249,5.378522950369949,7.540810782156874,7.0,4.188507845444239,12.569265187225827,-0.839946559624714,5.0,4.0,5.0
2021,kein Migrationshintergrund,maennlich,6237,5.432257409553659,5.406856032490653,5.4576587866166655,3.0150185271293286,6.0,5.654809767813225,1.0,9.614496628839069,6.0,6.0,7.0
2021,kein Migrationshintergrund,weiblich,6955,4.644673047506561,4.619155946528074,4.670190148485049,4.0620350463001635,7.0,6.0,10.0,5.0,5.0,5.0,5.0
2021,direkter Migrationshintergrund,maennlich,2771,5.123537842028918,5.075937226474725,5.171138457583112,6.0,8.24240769914564,5.877878950614663,8.0,5.694697376536658,5.0,4.0,5.0
2021,direkter Migrationshintergrund,weiblich,2581,4.542192779958403,4.493284158185926,4.59110140173088,3.2424999477351513,2.8359906569253686,5.249508794506472,5.0,0.0,5.0,5.0,5.0
2021,indirekter Migrationshintergrund,maennlich,438,5.738562805888138,5.641793767091022,5.835331844685255,4.198936177590976,6.432413375398701,7.0,4.0,5.0,6.0,6.0,7.0
2021,indirekter Migrationshintergrund,weiblich,498,5.303208720001105,5.201078891235372,5.405338548766838,6.537157734847865,1.6285338368176991,8.0,8.0,9.0,5.0,4.0,5.0
