"year","bildungsniveau","regtyp","mean","median","n","percentile_10","percentile_25","percentile_75","percentile_90","percentile_99","lower_confidence_mean","upper_confidence_mean","minimum","maximum","lower_confidence_median","upper_confidence_median"
"2006","AkademikerIn","Staedtischer Raum","5.13","4.5","3218","2","4","7","8","10","5.06","5.2","0","10","5","5"
"2006","Hauptschule","Laendlicher Raum","","","","","","","","","","","","","",""
"2006","Hauptschule","Staedtischer Raum","4.22","4.5","5166","1","2","6","7","10","4.15","4.29","0","10","5","5"
"2006","Realschule","Laendlicher Raum","","","","","","","","","","","","","",""
"2006","Realschule","Staedtischer Raum","4.93","4.5","3338","2","3","7","8","10","4.85","5.01","0","10","5","5"
"2007","(Fach-)Abitur","Laendlicher Raum","","","","","","","","","","","","","",""
"2007","(Fach-)Abitur","Staedtischer Raum","","","","","","","","","","","","","",""
"2007","(noch) kein Abschluss","Laendlicher Raum","","","","","","","","","","","","","",""
"2007","(noch) kein Abschluss","Staedtischer Raum","","","","","","","","","","","","","",""
"2007","AkademikerIn","Laendlicher Raum","","","","","","","","","","","","","",""
"2007","AkademikerIn","Staedtischer Raum","","","","","","","","","","","","","",""
"2007","Hauptschule","Laendlicher Raum","","","","","","","","","","","","","",""
"2007","Hauptschule","Staedtischer Raum","","","","","","","","","","","","","",""
"2007","Realschule","Laendlicher Raum","","","","","","","","","","","","","",""
"2007","Realschule","Staedtischer Raum","","","","","","","","","","","","","",""
"2008","(Fach-)Abitur","Laendlicher Raum","4.82","4.5","537","2","3","7","8","9","4.64","5","0","10","4","5"
"2008","(Fach-)Abitur","Staedtischer Raum","","","","","","","","","","","","","",""
"2008","(noch) kein Abschluss","Laendlicher Raum","","","","","","","","","","","","","",""
"2008","(noch) kein Abschluss","Staedtischer Raum","4.45","4.5","379","1","3","6","8","9","4.2","4.7","0","10","4","5"
"2008","AkademikerIn","Laendlicher Raum","","","","","","","","","","","","","",""
"2008","AkademikerIn","Staedtischer Raum","","","","","","","","","","","","","",""
"2008","Hauptschule","Laendlicher Raum","","","","","","","","","","","","","",""
"2008","Hauptschule","Staedtischer Raum","4.05","3.5","4334","1","2","6","7","10","3.98","4.12","0","10","4","4"
"2008","Realschule","Laendlicher Raum","","","","","","","","","","","","","",""
"2008","Realschule","Staedtischer Raum","","","","","","","","","","","","","",""
"2009","(Fach-)Abitur","Laendlicher Raum","4.2","3.5","519","1","3","6","7","8","4.02","4.38","0","9","4","5"
"2009","(Fach-)Abitur","Staedtischer Raum","","","","","","","","","","","","","",""
"2009","(noch) kein Abschluss","Laendlicher Raum","","","","","","","","","","","","","",""
"2009","(noch) kein Abschluss","Staedtischer Raum","3.89","3.5","344","0","2","6","7","8","3.65","4.13","0","9","4","5"
"2009","AkademikerIn","Laendlicher Raum","","","","","","","","","","","","","",""
"2009","AkademikerIn","Staedtischer Raum","","","","","","","","","","","","","",""
"2009","Hauptschule","Laendlicher Raum","","","","","","","","","","","","","",""
"2009","Hauptschule","Staedtischer Raum","3.33","2.5","3909","0","2","5","6","9","3.26","3.4","0","10","3","3"
"2009","Realschule","Laendlicher Raum","","","","","","","","","","","","","",""
"2009","Realschule","Staedtischer Raum","","","","","","","","","","","","","",""
"2010","(Fach-)Abitur","Laendlicher Raum","4.64","4.5","802","2","3","6","7","9","4.49","4.79","0","10","5","5"
"2010","(Fach-)Abitur","Staedtischer Raum","","","","","","","","","","","","","",""
"2010","(noch) kein Abschluss","Laendlicher Raum","","","","","","","","","","","","","",""
"2010","(noch) kein Abschluss","Staedtischer Raum","4.77","4.5","534","1","3","7","8","10","4.55","4.99","0","10","5","5"
"2010","AkademikerIn","Laendlicher Raum","","","","","","","","","","","","","",""
"2010","AkademikerIn","Staedtischer Raum","4.5","4.5","3887","2","3","6","7","9","4.43","4.57","0","10","5","5"
"2010","Hauptschule","Laendlicher Raum","","","","","","","","","","","","","",""
"2010","Hauptschule","Staedtischer Raum","3.87","3.5","4711","0","2","5","7","10","3.8","3.94","0","10","4","4"
"2010","Realschule","Laendlicher Raum","","","","","","","","","","","","","",""
"2010","Realschule","Staedtischer Raum","4.31","4.5","3844","1","3","6","7","10","4.24","4.38","0","10","5","5"
"2011","(Fach-)Abitur","Laendlicher Raum","4.93","4.5","644","2","3","7","8","9","4.76","5.1","0","10","5","5"
"2011","(Fach-)Abitur","Staedtischer Raum","","","","","","","","","","","","","",""
"2011","(noch) kein Abschluss","Laendlicher Raum","","","","","","","","","","","","","",""
"2011","(noch) kein Abschluss","Staedtischer Raum","4.79","4.5","398","1","3","7","8","10","4.54","5.04","0","10","5","6"
"2011","AkademikerIn","Laendlicher Raum","","","","","","","","","","","","","",""
"2011","AkademikerIn","Staedtischer Raum","4.87","4.5","3213","2","3","7","8","9","4.8","4.94","0","10","5","5"
"2011","Hauptschule","Laendlicher Raum","","","","","","","","","","","","","",""
"2011","Hauptschule","Staedtischer Raum","4.07","3.5","4435","1","2","6","7","10","4","4.14","0","10","4","5"
"2011","Realschule","Laendlicher Raum","","","","","","","","","","","","","",""
"2011","Realschule","Staedtischer Raum","4.67","4.5","3131","2","3","6","8","10","4.59","4.75","0","10","5","5"
"2012","(Fach-)Abitur","Laendlicher Raum","5.23","4.5","997","2","4","7","8","10","5.09","5.37","0","10","5","5"
"2012","(Fach-)Abitur","Staedtischer Raum","","","","","","","","","","","","","",""
"2012","(noch) kein Abschluss","Laendlicher Raum","","","","","","","","","","","","","",""
"2012","(noch) kein Abschluss","Staedtischer Raum","4.9","4.5","601","1","3","7","8","10","4.71","5.09","0","10","5","6"
"2012","AkademikerIn","Laendlicher Raum","","","","","","","","","","","","","",""
"2012","AkademikerIn","Staedtischer Raum","5.02","4.5","4358","2","3","7","8","9","4.96","5.08","0","10","5","5"
"2012","Hauptschule","Laendlicher Raum","4.44","4.5","3397","1","3","6","8","10","4.36","4.52","0","10","5","5"
"2012","Hauptschule","Staedtischer Raum","4.5","4.5","5247","1","3","6","8","10","4.44","4.56","0","10","5","5"
"2012","Realschule","Laendlicher Raum","5","4.5","3449","2","3","7","8","9","4.93","5.07","0","10","5","5"
"2012","Realschule","Staedtischer Raum","4.91","4.5","4284","2","3","7","8","10","4.84","4.98","0","10","5","5"
"2013","(Fach-)Abitur","Laendlicher Raum","4.73","4.5","829","2","3","7","8","10","4.56","4.9","0","10","5","5"
"2013","(Fach-)Abitur","Staedtischer Raum","","","","","","","","","","","","","",""
"2013","(noch) kein Abschluss","Laendlicher Raum","","","","","","","","","","","","","",""
"2013","(noch) kein Abschluss","Staedtischer Raum","4.92","4.5","709","1","3","7","9","10","4.71","5.13","0","10","5","5"
"2013","AkademikerIn","Laendlicher Raum","","","","","","","","","","","","","",""
"2013","AkademikerIn","Staedtischer Raum","4.76","4.5","3957","2","3","7","8","9","4.69","4.83","0","10","5","5"
"2013","Hauptschule","Laendlicher Raum","","","","","","","","","","","","","",""
"2013","Hauptschule","Staedtischer Raum","4.21","3.5","4966","1","2","6","8","10","4.14","4.28","0","10","4","5"
"2013","Realschule","Laendlicher Raum","","","","","","","","","","","","","",""
"2013","Realschule","Staedtischer Raum","4.51","4.5","3286","1","3","6","8","10","4.43","4.59","0","10","5","5"
"2014","(Fach-)Abitur","Laendlicher Raum","","","","","","","","","","","","","",""
"2014","(Fach-)Abitur","Staedtischer Raum","","","","","","","","","","","","","",""
"2014","(noch) kein Abschluss","Laendlicher Raum","5.16","4.5","315","2","4","7","8","10","4.88","5.44","0","10","5","6"
"2014","(noch) kein Abschluss","Staedtischer Raum","4.96","4.5","675","0","3","7","8","10","4.75","5.17","0","10","5","5"
"2014","AkademikerIn","Laendlicher Raum","","","","","","","","","","","","","",""
"2014","AkademikerIn","Staedtischer Raum","4.96","4.5","4483","2","3","7","8","9","4.9","5.02","0","10","5","5"
"2014","Hauptschule","Laendlicher Raum","4.45","4.5","3101","1","2","6","8","10","4.36","4.54","0","10","5","5"
"2014","Hauptschule","Staedtischer Raum","4.33","4.5","5039","1","2","6","8","10","4.26","4.4","0","10","5","5"
"2014","Realschule","Laendlicher Raum","","","","","","","","","","","","","",""
"2014","Realschule","Staedtischer Raum","4.81","4.5","3883","2","3","7","8","10","4.73","4.89","0","10","5","5"
"2015","(Fach-)Abitur","Laendlicher Raum","","","","","","","","","","","","","",""
"2015","(Fach-)Abitur","Staedtischer Raum","4.95","4.5","3044","2","3","7","8","10","4.86","5.04","0","10","5","5"
"2015","(noch) kein Abschluss","Laendlicher Raum","","","","","","","","","","","","","",""
"2015","(noch) kein Abschluss","Staedtischer Raum","5","4.5","667","1","3","7","8","10","4.79","5.21","0","10","5","5"
"2015","AkademikerIn","Laendlicher Raum","","","","","","","","","","","","","",""
"2015","AkademikerIn","Staedtischer Raum","5.08","4.5","4644","2","3","7","8","9","5.02","5.14","0","10","5","5"
"2015","Hauptschule","Laendlicher Raum","","","","","","","","","","","","","",""
"2015","Hauptschule","Staedtischer Raum","4.43","4.5","4804","1","2","6","8","10","4.36","4.5","0","10","5","5"
"2015","Realschule","Laendlicher Raum","","","","","","","","","","","","","",""
"2015","Realschule","Staedtischer Raum","4.87","4.5","3696","2","3","7","8","10","4.79","4.95","0","10","5","5"
"2016","(Fach-)Abitur","Laendlicher Raum","","","","","","","","","","","","","",""
"2016","(Fach-)Abitur","Staedtischer Raum","4.89","4.5","3070","2","3","7","8","10","4.8","4.98","0","10","5","5"
"2016","(noch) kein Abschluss","Laendlicher Raum","5.05","4.5","545","2","3","7","8","9","4.78","5.32","0","10","5","5"
"2016","(noch) kein Abschluss","Staedtischer Raum","","","","","","","","","","","","","",""
"2016","AkademikerIn","Laendlicher Raum","","","","","","","","","","","","","",""
"2016","AkademikerIn","Staedtischer Raum","5.04","4.5","4639","2","3","7","8","9","4.97","5.11","0","10","5","5"
"2016","Hauptschule","Laendlicher Raum","","","","","","","","","","","","","",""
"2016","Hauptschule","Staedtischer Raum","4.52","4.5","4688","1","2","7","8","10","4.44","4.6","0","10","5","5"
"2016","Realschule","Laendlicher Raum","","","","","","","","","","","","","",""
"2016","Realschule","Staedtischer Raum","4.89","4.5","3376","2","3","7","8","10","4.81","4.97","0","10","5","5"
"2017","(Fach-)Abitur","Laendlicher Raum","","","","","","","","","","","","","",""
"2017","(Fach-)Abitur","Staedtischer Raum","4.89","4.5","3466","2","3","7","8","10","4.81","4.97","0","10","5","5"
"2017","(noch) kein Abschluss","Laendlicher Raum","4.72","4.5","718","1","3","7","8","10","4.48","4.96","0","10","4","5"
"2017","(noch) kein Abschluss","Staedtischer Raum","","","","","","","","","","","","","",""
"2017","AkademikerIn","Laendlicher Raum","","","","","","","","","","","","","",""
"2017","AkademikerIn","Staedtischer Raum","4.86","4.5","5214","2","3","7","8","10","4.8","4.92","0","10","5","5"
"2017","Hauptschule","Laendlicher Raum","4.5","4.5","3077","1","3","6","8","10","4.41","4.59","0","10","5","5"
"2017","Hauptschule","Staedtischer Raum","4.47","4.5","4913","1","2","6","8","10","4.4","4.54","0","10","5","5"
"2017","Realschule","Laendlicher Raum","4.8","4.5","3077","2","3","7","8","10","4.72","4.88","0","10","5","5"
"2017","Realschule","Staedtischer Raum","4.81","4.5","3864","2","3","7","8","10","4.74","4.88","0","10","5","5"
"2018","(Fach-)Abitur","Laendlicher Raum","","","","","","","","","","","","","",""
"2018","(Fach-)Abitur","Staedtischer Raum","4.55","4.5","3332","2","3","6","8","10","4.46","4.64","0","10","4","5"
"2018","(noch) kein Abschluss","Laendlicher Raum","4.34","4.5","606","0","2","6","8","10","4.09","4.59","0","10","3","4"
"2018","(noch) kein Abschluss","Staedtischer Raum","","","","","","","","","","","","","",""
"2018","AkademikerIn","Laendlicher Raum","","","","","","","","","","","","","",""
"2018","AkademikerIn","Staedtischer Raum","4.63","4.5","5058","2","3","6","8","9","4.56","4.7","0","10","5","5"
"2018","Hauptschule","Laendlicher Raum","","","","","","","","","","","","","",""
"2018","Hauptschule","Staedtischer Raum","4.14","3.5","4687","1","2","6","8","10","4.06","4.22","0","10","4","4"
"2018","Realschule","Laendlicher Raum","","","","","","","","","","","","","",""
"2018","Realschule","Staedtischer Raum","4.43","4.5","3713","1","3","6","8","10","4.35","4.51","0","10","5","5"
"2019","(Fach-)Abitur","Laendlicher Raum","","","","","","","","","","","","","",""
"2019","(Fach-)Abitur","Staedtischer Raum","5.17","4.5","3308","2","3","7","8","10","5.08","5.26","0","10","5","5"
"2019","(noch) kein Abschluss","Laendlicher Raum","4.84","4.5","593","1","2","7","8","10","4.59","5.09","0","10","4","5"
"2019","(noch) kein Abschluss","Staedtischer Raum","","","","","","","","","","","","","",""
"2019","AkademikerIn","Laendlicher Raum","","","","","","","","","","","","","",""
"2019","AkademikerIn","Staedtischer Raum","5.14","4.5","5364","2","3","7","8","10","5.08","5.2","0","10","5","5"
"2019","Hauptschule","Laendlicher Raum","","","","","","","","","","","","","",""
"2019","Hauptschule","Staedtischer Raum","4.67","4.5","4237","1","3","7","8","10","4.59","4.75","0","10","5","5"
"2019","Realschule","Laendlicher Raum","","","","","","","","","","","","","",""
"2019","Realschule","Staedtischer Raum","5.02","4.5","3684","2","3","7","8","10","4.94","5.1","0","10","5","5"
"2020","(Fach-)Abitur","Laendlicher Raum","","","","","","","","","","","","","",""
"2020","(Fach-)Abitur","Staedtischer Raum","4.99","4.5","3753","2","3","7","8","10","4.91","5.07","0","10","5","5"
"2020","(noch) kein Abschluss","Laendlicher Raum","5.12","4.5","597","1","3","7","8","10","4.86","5.38","0","10","4","5"
"2020","(noch) kein Abschluss","Staedtischer Raum","","","","","","","","","","","","","",""
"2020","AkademikerIn","Laendlicher Raum","","","","","","","","","","","","","",""
"2020","AkademikerIn","Staedtischer Raum","5.09","4.5","5729","2","3","7","8","9","5.03","5.15","0","10","5","5"
"2020","Hauptschule","Laendlicher Raum","","","","","","","","","","","","","",""
"2020","Hauptschule","Staedtischer Raum","4.73","4.5","4244","1","3","7","8","10","4.65","4.81","0","10","5","5"
"2020","Realschule","Laendlicher Raum","","","","","","","","","","","","","",""
"2020","Realschule","Staedtischer Raum","4.99","4.5","3485","2","3","7","8","10","4.91","5.07","0","10","5","5"
