year,migback,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2006,No migration background,East,5092,4.850754993892456,4.821726382760376,4.879783605024535,3.0,5.0,6.0,0.0,10.0,5.0,5.0,5.0
2006,Direct migration background,West,2242,4.428612616088645,4.3769575676294386,4.480267664547852,2.0,5.0,6.0,0.0,10.0,5.0,5.0,6.0
2006,Direct migration background,East,109,4.511798212781718,4.30150767100465,4.722088754558786,3.0,5.0,6.0,0.0,10.0,5.0,5.0,6.0
2006,Indirect migration background,West,760,5.355424809463848,5.274626429100848,5.4362231898268485,4.0,5.0,7.0,0.0,10.0,5.0,4.0,5.0
2006,Indirect migration background,East,38,5.140080076585673,4.8045383356534135,5.475621817517933,3.0,5.0,7.0,1.0,9.0,5.0,3.0,7.0
2007,No migration background,West,,,,,,,,,,,,
2007,No migration background,East,,,,,,,,,,,,
2007,Direct migration background,West,,,,,,,,,,,,
2007,Direct migration background,East,,,,,,,,,,,,
2007,Indirect migration background,West,,,,,,,,,,,,
2007,Indirect migration background,East,,,,,,,,,,,,
2008,No migration background,West,11970,4.371397115666148,4.351392052882185,4.391402178450111,3.0,4.0,6.0,0.0,10.0,4.0,3.0,4.0
2008,No migration background,East,4642,4.4954170799524125,4.464311048175958,4.526523111728867,3.0,5.0,6.0,0.0,10.0,5.0,5.0,5.0
2008,Direct migration background,West,1823,4.320650476362886,4.264761740839483,4.376539211886288,2.0,5.0,6.0,0.0,10.0,5.0,5.0,6.0
2008,Direct migration background,East,78,4.448053140968007,4.1702095025243,4.7258967794117135,2.5134391203942696,4.3689542415305365,6.131850970020321,0.0,10.0,4.0,2.0,5.0
2008,Indirect migration background,West,721,4.830631278658838,4.745849770780169,4.915412786537506,3.0,5.0,7.0,0.0,10.0,5.0,5.0,5.0
2008,Indirect migration background,East,41,6.234869324605031,5.921422789738795,6.548315859471266,5.0,7.0,8.0,1.0,10.0,7.0,6.0,9.0
2009,No migration background,West,11174,3.716683087087504,3.6967383749435867,3.7366277992314214,2.0,4.0,5.0,0.0,9.5,4.0,4.0,4.0
2009,No migration background,East,4410,3.8475413841365413,3.816567222112459,3.8785155461606236,2.0,4.0,5.0,0.0,9.5,4.0,4.0,4.0
2009,Direct migration background,West,1578,3.4292066555894856,3.3728042366432165,3.4856090745357546,2.0,3.0,5.0,0.0,9.5,3.0,2.0,3.0
2009,Direct migration background,East,75,3.7621873099061993,3.543006435234636,3.9813681845777626,2.0,3.8622461775382235,5.0,0.0,9.0,4.0,3.0,5.0
2009,Indirect migration background,West,665,4.571742077408391,4.49299720864677,4.6504869461700125,3.0,5.0,6.0,0.0,10.0,5.0,5.0,5.0
2009,Indirect migration background,East,39,5.196446853997284,4.945143425761721,5.447750282232848,4.0,5.0,6.0,1.0,8.0,5.0,4.0,5.0
2010,No migration background,West,14603,4.223997675964492,4.205633486194761,4.242361865734224,2.0,4.0,6.0,0.0,10.0,4.0,4.0,4.0
2010,No migration background,East,5251,4.421491878186834,4.392336755231182,4.450647001142486,3.0,5.0,6.0,0.0,10.0,5.0,5.0,5.0
2010,Direct migration background,West,2801,4.074680848227019,4.028471788672777,4.120889907781261,2.0,4.0,6.0,0.0,10.0,4.0,3.0,4.0
2010,Direct migration background,East,129,5.205322052207647,4.994236702351326,5.416407402063967,3.0,5.0,7.0,0.0,10.0,5.0,4.0,6.0
2010,Indirect migration background,West,1028,5.051966376613079,4.982408199582577,5.121524553643581,3.0,5.0,7.0,0.0,10.0,5.0,5.0,5.0
2010,Indirect migration background,East,72,5.597633513354226,5.389661318171459,5.8056057085369925,5.0,5.0,7.0,2.0,10.0,5.0,3.0,5.0
2011,No migration background,West,13141,4.471638317234981,4.452666705817351,4.490609928652611,3.0,5.0,6.0,0.0,10.0,5.0,5.0,5.0
2011,No migration background,East,4750,4.677966877246472,4.648316374137956,4.707617380354989,3.0,5.0,6.0,0.0,10.0,5.0,5.0,5.0
2011,Direct migration background,West,1914,4.39422701272973,4.339432761582977,4.4490212638764834,2.0,5.0,6.0,0.0,10.0,5.0,5.0,5.0
2011,Direct migration background,East,95,4.421680812020898,4.2140851806511765,4.629276443390619,3.0,5.0,6.0,0.0,8.0,5.0,5.0,6.0
2011,Indirect migration background,West,745,5.214038114182184,5.132636818412841,5.295439409951527,3.0,5.0,7.0,0.0,10.0,5.0,4.0,5.0
2011,Indirect migration background,East,41,5.396135493119364,5.131857247907786,5.660413738330942,5.0,5.0,7.0,2.0,10.0,5.0,3.0,5.0
2012,No migration background,West,17287,4.7766271616313,4.760451694190286,4.792802629072313,3.0,5.0,6.0,0.0,10.0,5.0,5.0,5.0
2012,No migration background,East,5928,4.922256128063528,4.896097114384308,4.948415141742747,3.0,5.0,6.0,0.0,10.0,5.0,5.0,5.0
2012,Direct migration background,West,2961,4.673214803567632,4.627800649430472,4.718628957704792,2.0,5.0,7.0,0.0,10.0,5.0,5.0,5.0
2012,Direct migration background,East,164,4.732997336669814,4.567408226911685,4.8985864464279425,3.0,5.0,6.0,0.0,10.0,5.0,5.0,6.0
2012,Indirect migration background,West,1147,5.429249868823365,5.362569483969156,5.495930253677574,4.0,5.0,7.0,0.0,10.0,5.0,4.0,5.0
2012,Indirect migration background,East,70,6.006835925534322,5.771693914131731,6.241977936936912,5.0,6.0,8.0,0.5,10.0,6.0,4.974999999999994,7.0
2013,No migration background,West,12369,4.450382121667908,4.429897209020775,4.470867034315041,3.0,5.0,6.0,0.0,10.0,5.0,5.0,5.0
2013,No migration background,East,4369,4.6289621992526655,4.595682278214783,4.662242120290548,3.0,5.0,6.0,0.0,10.0,5.0,5.0,5.0
2013,Direct migration background,West,5013,4.377382701579293,4.340541185592204,4.414224217566383,2.0,5.0,7.0,0.0,10.0,5.0,5.0,5.0
2013,Direct migration background,East,386,4.851083668821413,4.7257508448969805,4.976416492745846,3.0,5.0,7.0,0.0,10.0,5.0,4.0,5.0
2013,Indirect migration background,West,1538,5.150399654864412,5.08761352992188,5.213185779806944,3.0,5.0,7.0,0.0,10.0,5.0,5.0,5.0
2013,Indirect migration background,East,63,5.593585200505294,5.354812519794641,5.832357881215947,5.0,5.0,7.0,2.0,10.0,5.0,3.0,5.0
2014,No migration background,West,14907,4.690690067544646,4.672397839515909,4.708982295573383,3.0,5.0,7.0,0.0,10.0,5.0,5.0,5.0
2014,No migration background,East,5107,4.8884880370027135,4.858250167279106,4.918725906726321,3.0,5.0,7.0,0.0,10.0,5.0,5.0,5.0
2014,Direct migration background,West,4820,4.520689105852519,4.482979739301322,4.558398472403716,2.0,5.0,7.0,0.0,10.0,5.0,5.0,5.0
2014,Direct migration background,East,356,4.837985006402738,4.7165652827381095,4.959404730067366,3.0,5.0,7.0,0.0,10.0,5.0,5.0,5.0
2014,Indirect migration background,West,1613,5.414042085503522,5.355488350331875,5.472595820675169,4.0,6.0,7.0,0.0,10.0,6.0,6.0,7.0
2014,Indirect migration background,East,91,5.6927163435632195,5.482522549581692,5.9029101375447475,4.0,6.0,7.0,0.0,10.0,6.0,6.0,7.0
2015,No migration background,West,14267,4.8104149237011775,4.7919515659403205,4.828878281462035,3.0,5.0,7.0,0.0,10.0,5.0,5.0,5.0
2015,No migration background,East,4862,4.926875637361397,4.895732743785897,4.958018530936898,3.0,5.0,7.0,0.0,10.0,5.0,5.0,5.0
2015,Direct migration background,West,5542,4.607888600991872,4.573545896686646,4.6422313052970985,2.0,5.0,7.0,0.0,10.0,5.0,5.0,5.0
2015,Direct migration background,East,434,4.959135780979623,4.839524902361534,5.078746659597712,3.0,5.0,7.0,0.0,10.0,5.0,4.0,5.0
2015,Indirect migration background,West,1521,5.453462531713915,5.393559596884443,5.513365466543386,4.0,6.0,7.0,0.0,10.0,6.0,6.0,7.0
2015,Indirect migration background,East,94,5.621310781679268,5.407040458069571,5.8355811052889655,4.0,6.0,7.0,0.0,10.0,6.0,5.0,7.0
2016,No migration background,West,13221,4.795926218049994,4.776494932154584,4.815357503945403,3.0,5.0,7.0,0.0,10.0,5.0,5.0,5.0
2016,No migration background,East,4563,5.029309470165638,4.997266293702425,5.06135264662885,3.0,5.0,7.0,0.0,10.0,5.0,5.0,5.0
2016,Direct migration background,West,6931,4.737524654492082,4.706275434758541,4.768773874225624,2.0,5.0,7.0,0.0,10.0,5.0,5.0,5.0
2016,Direct migration background,East,827,4.517923023379592,4.427506113714899,4.608339933044285,2.0,4.0,7.0,0.0,10.0,4.0,3.0,4.0
2016,Indirect migration background,West,1393,5.604702834396032,5.54166134916711,5.667744319624954,4.0,6.0,7.0,0.0,10.0,6.0,6.0,6.0
2016,Indirect migration background,East,99,5.378565134311307,5.141263772763259,5.615866495859355,4.0,6.0,7.0,0.0,10.0,6.0,5.0,8.0
2017,No migration background,West,15020,4.692027883886746,4.674234574672777,4.709821193100716,3.0,5.0,6.0,0.0,10.0,5.0,5.0,5.0
2017,No migration background,East,5117,4.766817904087372,4.736240005687635,4.797395802487109,3.0,5.0,7.0,0.0,10.0,5.0,5.0,5.0
2017,Direct migration background,West,7649,4.634100139366951,4.604956265758826,4.663244012975076,2.0,5.0,7.0,0.0,10.0,5.0,5.0,5.0
2017,Direct migration background,East,932,4.929537501955635,4.8433798074578185,5.015695196453452,3.0,5.0,7.0,0.0,10.0,5.0,5.0,5.0249999999999995
2017,Indirect migration background,West,1538,5.415790324162592,5.357839814488822,5.473740833836362,4.0,6.0,7.0,0.0,10.0,6.0,6.0,7.0
2017,Indirect migration background,East,99,4.789579143340437,4.609957446226047,4.969200840454827,3.0,5.0,6.0,0.0,10.0,5.0,5.0,5.0
2018,No migration background,West,14431,4.355294287734525,4.3366745379371325,4.373914037531917,3.0,4.0,6.0,0.0,10.0,4.0,3.0,4.0
2018,No migration background,East,5008,4.375993367546548,4.344805986600278,4.407180748492818,3.0,5.0,6.0,0.0,10.0,5.0,5.0,6.0
2018,Direct migration background,West,7157,4.474192906054179,4.443052341859568,4.5053334702487895,2.0,5.0,7.0,0.0,10.0,5.0,5.0,5.0
2018,Direct migration background,East,872,4.986817085875269,4.902785787979735,5.0708483837708025,3.0,5.0,7.0,0.0,10.0,5.0,4.0,5.0
2018,Indirect migration background,West,1515,5.069867987811749,5.007742388385022,5.131993587238476,3.0,5.0,7.0,0.0,10.0,5.0,5.0,5.0
2018,Indirect migration background,East,114,5.275456451881047,5.0644240019939115,5.486488901768183,4.0,5.0,7.0,0.0,10.0,5.0,4.0,6.0
2019,No migration background,West,14959,4.944642338227568,4.926877195330089,4.962407481125046,3.0,5.0,7.0,0.0,10.0,5.0,5.0,5.0
2019,No migration background,East,5120,4.964445127176082,4.933770843535529,4.995119410816634,3.0,5.0,7.0,0.0,10.0,5.0,5.0,5.0
2019,Direct migration background,West,6512,4.878314245165847,4.84535564945112,4.911272840880574,3.0,5.0,7.0,0.0,10.0,5.0,5.0,5.0
2019,Direct migration background,East,745,5.098274363964967,5.005440267876067,5.191108460053866,3.0,5.0,7.0,0.0,10.0,5.0,4.0,5.0
2019,Indirect migration background,West,1455,5.7153024972025985,5.654959367433296,5.775645626971901,4.0,6.0,8.0,0.0,10.0,6.0,6.0,6.0
2019,Indirect migration background,East,116,5.784353404051218,5.57834247829033,5.990364329812105,5.0,6.0,7.0,2.0,10.0,6.0,5.974999999999994,7.0
2020,No migration background,West,13829,4.941099837843498,4.923064644756704,4.959135030930292,3.0,5.0,7.0,0.0,10.0,5.0,5.0,5.0
2020,No migration background,East,4703,4.943680222898577,4.912143240602127,4.975217205195026,3.0,5.0,7.0,0.0,10.0,5.0,5.0,5.0
2020,Direct migration background,West,8252,4.905894480712503,4.878148453911639,4.933640507513366,3.0,5.0,7.0,0.0,10.0,5.0,5.0,5.0
2020,Direct migration background,East,974,4.663110807104289,4.575334110594889,4.750887503613689,2.0,5.0,7.0,0.0,10.0,5.0,4.0,6.0
2020,Indirect migration background,West,1417,5.651397614227901,5.588777452257148,5.714017776198654,4.0,6.0,7.0,0.0,10.0,6.0,6.0,7.0
2020,Indirect migration background,East,115,5.215017836203391,5.0591698860456145,5.370865786361168,4.0,5.0,6.0,2.0,9.0,5.0,4.0,6.0
2021,No migration background,West,9929,5.025282964920644,5.0042855117484235,5.046280418092864,3.0,5.0,7.0,0.0,10.0,5.0,5.0,5.0
2021,No migration background,East,3270,5.059483057770002,5.022023553563263,5.096942561976742,3.0,5.0,7.0,0.0,10.0,5.0,5.0,5.0
2021,Direct migration background,West,4811,4.833779137692739,4.797595844703633,4.869962430681845,3.0,5.0,7.0,0.0,10.0,5.0,5.0,5.0
2021,Direct migration background,East,541,4.723264742793282,4.615107729852139,4.831421755734426,3.0,5.0,7.0,0.0,10.0,5.0,4.0,5.0
2021,Indirect migration background,West,856,5.53481493840066,5.460900087211621,5.6087297895897,4.0,6.0,7.0,0.0,10.0,6.0,6.0,7.0
2021,Indirect migration background,East,80,5.298664374497102,5.0533915998986245,5.54393714909558,4.0,5.0,7.0,0.0,10.0,5.0,4.0,6.0
