year,regtyp,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2008,Rural regions,6635,4.416802734057063,4.389445053854507,4.444160414259619,3.0,5.0,6.0,0.0,10.0,5.0,5.0,6.0
2009,Urban regions,11635,3.7806758844542854,3.7609721021046836,3.800379666803887,2.0,4.0,5.0,0.0,9.5,4.0,4.0,4.0
2009,Rural regions,6306,3.687076053015114,3.6605051705838747,3.713646935446353,2.0,4.0,5.0,0.0,9.5,4.0,4.0,5.0
2010,Urban regions,15560,4.266231683316976,4.248222108722526,4.284241257911425,2.0,4.0,6.0,0.0,10.0,4.0,3.0,4.0
2010,Rural regions,8324,4.305465627278838,4.281044262670223,4.329886991887452,3.0,5.0,6.0,0.0,10.0,5.0,5.0,6.0
2011,Urban regions,13325,4.536247264984647,4.51729082496306,4.555203705006234,3.0,5.0,6.0,0.0,10.0,5.0,5.0,5.0
2011,Rural regions,7363,4.511384564055595,4.4859564632162705,4.536812664894919,3.0,5.0,6.0,0.0,10.0,5.0,5.0,5.0
2012,Urban regions,17442,4.811055029144714,4.794712917273474,4.827397141015954,3.0,5.0,7.0,0.0,10.0,5.0,5.0,5.0
2012,Rural regions,10116,4.826741325878359,4.805012351304525,4.848470300452194,3.0,5.0,7.0,0.0,10.0,5.0,5.0,5.0
2013,Urban regions,15846,4.500996603491488,4.482419266944639,4.519573940038336,3.0,5.0,6.0,0.0,10.0,5.0,5.0,5.0
2013,Rural regions,7911,4.519930975402607,4.494016708835097,4.545845241970118,3.0,5.0,6.0,0.0,10.0,5.0,5.0,5.0
2014,Urban regions,17496,4.724570612896244,4.7071801372643,4.741961088528188,3.0,5.0,7.0,0.0,10.0,5.0,5.0,5.0
2014,Rural regions,9399,4.766349155150084,4.742956170373055,4.789742139927113,3.0,5.0,7.0,0.0,10.0,5.0,5.0,5.0
2015,Urban regions,17429,4.819675642160105,4.802411962177193,4.836939322143016,3.0,5.0,7.0,0.0,10.0,5.0,5.0,5.0
2015,Rural regions,9294,4.865852953925924,4.842616081476169,4.889089826375679,3.0,5.0,7.0,0.0,10.0,5.0,5.0,5.0
2016,Urban regions,17702,4.836603448231484,4.81922964646852,4.853977249994449,3.0,5.0,7.0,0.0,10.0,5.0,5.0,5.0
2016,Rural regions,9332,4.928514600814284,4.905051650273477,4.951977551355092,3.0,5.0,7.0,0.0,10.0,5.0,5.0,5.0
2017,Urban regions,19803,4.752689870863005,4.736597238193963,4.768782503532047,3.0,5.0,7.0,0.0,10.0,5.0,5.0,5.0
2017,Rural regions,10553,4.700172873204544,4.678493535339896,4.721852211069191,3.0,5.0,6.0,0.0,10.0,5.0,5.0,5.0
2018,Urban regions,19147,4.444441958569994,4.427575416225158,4.46130850091483,3.0,5.0,6.0,0.0,10.0,5.0,5.0,5.0
2018,Rural regions,9950,4.37744600556039,4.354679669552768,4.400212341568013,2.0,5.0,6.0,0.0,10.0,5.0,5.0,6.0
2019,Urban regions,18724,4.994382834219937,4.977675845140421,5.011089823299452,3.0,5.0,7.0,0.0,10.0,5.0,5.0,5.0
2019,Rural regions,9705,4.9388956112086895,4.9160849688603445,4.961706253557034,3.0,5.0,7.0,0.0,10.0,5.0,5.0,5.0
2020,Urban regions,19846,4.976152623437389,4.960445485656604,4.991859761218174,3.0,5.0,7.0,0.0,10.0,5.0,5.0,5.0
2020,Rural regions,9444,4.962621063315845,4.9399437471719185,4.985298379459772,3.0,5.0,7.0,0.0,10.0,5.0,5.0,5.0
2021,Urban regions,13249,5.031453395280128,5.012659110072157,5.0502476804880985,3.0,5.0,7.0,0.0,10.0,5.0,5.0,5.0
2021,Rural regions,6237,5.018671293815607,4.990728064946486,5.046614522684727,3.0,5.0,7.0,0.0,10.0,5.0,5.0,5.0
