year,migback,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2006,kein Migrationshintergrund,18643,4.704371361638288,4.688358680328396,4.72038404294818,3.0,5.0,6.0,0.0,10.0,5.0,5.0,5.0
2006,direkter Migrationshintergrund,2351,4.431951101074256,4.381703693314639,4.482198508833873,3.0,5.0,6.0,0.0,10.0,5.0,5.0,6.0
2006,indirekter Migrationshintergrund,798,5.348541530659516,5.269853795268581,5.4272292660504515,4.0,5.0,7.0,0.0,10.0,5.0,4.0,5.0
2007,kein Migrationshintergrund,,,,,,,,,,,,
2007,direkter Migrationshintergrund,,,,,,,,,,,,
2007,indirekter Migrationshintergrund,,,,,,,,,,,,
2008,kein Migrationshintergrund,16612,4.398516435700946,4.381646946834712,4.415385924567181,3.0,5.0,6.0,0.0,10.0,5.0,5.0,6.0
2008,direkter Migrationshintergrund,1901,4.324432442885251,4.26965362710371,4.379211258666792,2.0,5.0,6.0,0.0,10.0,5.0,5.0,6.0
2008,indirekter Migrationshintergrund,762,4.887778287336425,4.80513034023091,4.970426234441939,3.0,5.0,7.0,0.0,10.0,5.0,5.0,5.0
2009,kein Migrationshintergrund,15584,3.7454933341121346,3.7286894414465435,3.7622972267777257,2.0,4.0,5.0,0.0,9.5,4.0,4.0,4.0
2009,direkter Migrationshintergrund,1653,3.4396050964370617,3.384723806612634,3.494486386261489,2.0,3.0,5.0,0.0,9.5,3.0,2.0,3.0
2009,indirekter Migrationshintergrund,704,4.592925208988936,4.516809146765701,4.66904127121217,3.0,5.0,6.0,0.0,10.0,5.0,5.0,5.0
2010,kein Migrationshintergrund,19854,4.266528648423661,4.250929130152736,4.282128166694585,3.0,4.0,6.0,0.0,10.0,4.0,3.0,4.0
2010,direkter Migrationshintergrund,2930,4.107442025822775,4.062164650026076,4.152719401619474,2.0,4.0,6.0,0.0,10.0,4.0,3.0,4.0
2010,indirekter Migrationshintergrund,1100,5.079520077406718,5.01282678823933,5.146213366574106,3.0,5.0,7.0,0.0,10.0,5.0,5.0,5.0
2011,kein Migrationshintergrund,17891,4.515623155763919,4.499556859980057,4.531689451547781,3.0,5.0,6.0,0.0,10.0,5.0,5.0,5.0
2011,direkter Migrationshintergrund,2009,4.395057713607808,4.3418077788051495,4.448307648410466,2.0,5.0,6.0,0.0,10.0,5.0,5.0,5.0
2011,indirekter Migrationshintergrund,786,5.2199560691484725,5.14124127867391,5.298670859623035,3.0,5.0,7.0,0.0,10.0,5.0,4.0,5.0
2012,kein Migrationshintergrund,23215,4.807325018698654,4.7935143509159595,4.821135686481348,3.0,5.0,6.0,0.0,10.0,5.0,5.0,5.0
2012,direkter Migrationshintergrund,3125,4.675141533121898,4.631122952309348,4.719160113934447,3.0,5.0,7.0,0.0,10.0,5.0,5.0,5.0
2012,indirekter Migrationshintergrund,1217,5.454167020708107,5.389690967527274,5.51864307388894,4.0,5.0,7.0,0.0,10.0,5.0,4.0,5.0
2013,kein Migrationshintergrund,16738,4.488174292059581,4.4706831336650135,4.505665450454148,3.0,5.0,6.0,0.0,10.0,5.0,5.0,5.0
2013,direkter Migrationshintergrund,5399,4.400156199484972,4.3647248782804535,4.43558752068949,2.0,5.0,7.0,0.0,10.0,5.0,5.0,5.0
2013,indirekter Migrationshintergrund,1601,5.1660865058679875,5.104962689325462,5.227210322410513,3.0,5.0,7.0,0.0,10.0,5.0,5.0,5.0
2014,kein Migrationshintergrund,20014,4.732171608367161,4.716481517735236,4.7478616989990865,3.0,5.0,7.0,0.0,10.0,5.0,5.0,5.0
2014,direkter Migrationshintergrund,5176,4.535998933791598,4.499804576681011,4.572193290902185,2.0,5.0,7.0,0.0,10.0,5.0,5.0,5.0
2014,indirekter Migrationshintergrund,1704,5.4243976526033855,5.367705579092084,5.481089726114687,4.0,6.0,7.0,0.0,10.0,6.0,6.0,7.0
2015,kein Migrationshintergrund,19129,4.834749627648929,4.818851842494071,4.850647412803786,3.0,5.0,7.0,0.0,10.0,5.0,5.0,5.0
2015,direkter Migrationshintergrund,5976,4.626566953027663,4.593524652532427,4.6596092535229,2.0,5.0,7.0,0.0,10.0,5.0,5.0,5.0
2015,indirekter Migrationshintergrund,1615,5.459882215540785,5.40197683775957,5.517787593322,4.0,6.0,7.0,0.0,10.0,6.0,6.0,7.0
2016,kein Migrationshintergrund,17784,4.844534075997295,4.82787394400991,4.86119420798468,3.0,5.0,7.0,0.0,10.0,5.0,5.0,5.0
2016,direkter Migrationshintergrund,7758,4.724964764532607,4.6954238381915685,4.754505690873645,2.0,5.0,7.0,0.0,10.0,5.0,5.0,5.0
2016,indirekter Migrationshintergrund,1492,5.595020174419018,5.534086570935984,5.6559537779020514,4.0,6.0,7.0,0.0,10.0,6.0,6.0,6.0
2017,kein Migrationshintergrund,20137,4.7073583369804055,4.691980197245222,4.722736476715589,3.0,5.0,6.0,0.0,10.0,5.0,5.0,5.0
2017,direkter Migrationshintergrund,8581,4.65071883439389,4.623144118241813,4.678293550545968,2.0,5.0,7.0,0.0,10.0,5.0,5.0,5.0
2017,indirekter Migrationshintergrund,1637,5.3872286450381095,5.331464285308636,5.442993004767583,4.0,6.0,7.0,0.0,10.0,6.0,6.0,7.0
2018,kein Migrationshintergrund,19439,4.359526950459038,4.343527238750863,4.375526662167213,3.0,5.0,6.0,0.0,10.0,5.0,5.0,6.0
2018,direkter Migrationshintergrund,8029,4.501901666402462,4.472564750677611,4.531238582127314,2.0,5.0,7.0,0.0,10.0,5.0,5.0,5.0
2018,indirekter Migrationshintergrund,1629,5.080499174224231,5.020781630890936,5.140216717557526,3.0,5.0,7.0,0.0,10.0,5.0,5.0,5.0
2019,kein Migrationshintergrund,20146,4.949490856639533,4.934151729099093,4.964829984179972,3.0,5.0,7.0,0.0,10.0,5.0,5.0,5.0
2019,direkter Migrationshintergrund,7260,4.891238512451444,4.860094917536768,4.922382107366121,3.0,5.0,7.0,0.0,10.0,5.0,5.0,5.0
2019,indirekter Migrationshintergrund,1577,5.719197794961805,5.661352935132039,5.777042654791571,4.0,6.0,8.0,0.0,10.0,6.0,6.0,6.0249999999999995
2020,kein Migrationshintergrund,18532,4.941625862950293,4.92598310720031,4.957268618700275,3.0,5.0,7.0,0.0,10.0,5.0,5.0,5.0
2020,direkter Migrationshintergrund,9226,4.892671312513509,4.866295856611189,4.919046768415829,3.0,5.0,7.0,0.0,10.0,5.0,5.0,5.0
2020,indirekter Migrationshintergrund,1532,5.625077760500253,5.56571024731923,5.684445273681276,4.0,6.0,7.0,0.0,10.0,6.0,6.0,7.0
2021,kein Migrationshintergrund,13199,5.032107358658902,5.01380805627719,5.050406661040613,3.0,5.0,7.0,0.0,10.0,5.0,5.0,5.0
2021,direkter Migrationshintergrund,5352,4.826588693157619,4.792275761424197,4.860901624891042,3.0,5.0,7.0,0.0,10.0,5.0,5.0,5.0
2021,indirekter Migrationshintergrund,936,5.522739293969469,5.451982755426098,5.59349583251284,4.0,6.0,7.0,0.0,10.0,6.0,6.0,7.0
