year,sex,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2015,male,12286,5.280373128324636,5.239772192806389,5.3209740638428835,4.0,5.0,7.0,0.0,10.0,5.0,5.0,5.0
2015,female,14437,4.407296500182713,4.368264838315309,4.446328162050117,3.0,5.0,6.0,0.0,10.0,5.0,5.0,5.0
2016,male,12759,5.278783149593915,5.238244371452473,5.3193219277353565,4.0,5.0,7.0,0.0,10.0,5.0,4.0,5.0
2016,female,14275,4.469448884349517,4.429584177267193,4.509313591431841,3.0,5.0,6.0,0.0,10.0,5.0,5.0,5.0
2017,male,14427,5.201205355369332,5.163526284059961,5.238884426678703,3.0,5.0,7.0,0.0,10.0,5.0,5.0,5.0
2017,female,15929,4.287412246671894,4.250999710879321,4.3238247824644676,2.0,4.0,6.0,0.0,10.0,4.0,3.0,4.0
2018,male,13825,4.887439859051561,4.847386731177667,4.927492986925455,3.0,5.0,7.0,0.0,10.0,5.0,5.0,5.0
2018,female,15272,3.975375800468325,3.9375571385598676,4.013194462376783,2.0,4.0,6.0,0.0,10.0,4.0,4.0,4.0
2019,male,14202,5.396768994869861,5.358439906561805,5.435098083177917,4.0,5.0,7.0,0.0,10.0,5.0,4.0,5.0
2019,female,14774,4.589631482942885,4.551133082986368,4.628129882899401,3.0,5.0,6.0,0.0,10.0,5.0,5.0,5.0
2020,male,14547,5.3479830078796295,5.311043246768033,5.384922768991226,4.0,5.0,7.0,0.0,10.0,5.0,4.0,5.0
2020,female,14735,4.609619275234945,4.5721647333238815,4.647073817146009,3.0,5.0,6.0,0.0,10.0,5.0,5.0,5.0
2021,male,9446,5.40165721834168,5.357168015887819,5.446146420795541,4.0,5.0,7.0,0.0,10.0,5.0,4.0,5.0
2021,female,10034,4.663094752913831,4.617776520713883,4.708412985113779,3.0,5.0,6.0,0.0,10.0,5.0,5.0,5.0
