"year","bildungsniveau","sampreg","mean","median","n","lower_confidence","upper_confidence"
"2012","(noch) kein Abschluss","Westdeutschland","4.86","4.5","786","4.69","5.03"
"2012","AkademikerIn","Ostdeutschland","4.9","4.5","1532","4.8","5"
"2012","AkademikerIn","Westdeutschland","5.04","4.5","4598","4.98","5.1"
"2012","Hauptschule","Ostdeutschland","4.47","4.5","1389","4.35","4.59"
"2012","Hauptschule","Westdeutschland","4.48","4.5","7255","4.42","4.54"
"2012","Realschule","Ostdeutschland","5.05","4.5","2458","4.97","5.13"
"2012","Realschule","Westdeutschland","4.91","4.5","5275","4.85","4.97"
"2013","(Fach-)Abitur","Ostdeutschland","4.81","4.5","416","4.59","5.03"
"2013","(Fach-)Abitur","Westdeutschland","4.61","4.5","2952","4.52","4.7"
"2013","(noch) kein Abschluss","Ostdeutschland","5.01","4.5","99","4.49","5.53"
"2013","(noch) kein Abschluss","Westdeutschland","4.83","4.5","870","4.64","5.02"
"2013","AkademikerIn","Ostdeutschland","4.65","4.5","1305","4.53","4.77"
"2013","AkademikerIn","Westdeutschland","4.78","4.5","4158","4.71","4.85"
"2013","Hauptschule","Ostdeutschland","4.4","4.5","1185","4.26","4.54"
"2013","Hauptschule","Westdeutschland","4.19","3.5","6639","4.13","4.25"
"2013","Realschule","Ostdeutschland","4.72","4.5","1733","4.61","4.83"
"2013","Realschule","Westdeutschland","4.54","4.5","3850","4.46","4.62"
"2014","(Fach-)Abitur","Ostdeutschland","4.92","4.5","518","4.73","5.11"
"2014","(Fach-)Abitur","Westdeutschland","4.91","4.5","3386","4.83","4.99"
"2014","(noch) kein Abschluss","Ostdeutschland","5.85","5.5","113","5.36","6.34"
"2014","(noch) kein Abschluss","Westdeutschland","4.92","4.5","877","4.74","5.1"
"2014","AkademikerIn","Ostdeutschland","4.93","4.5","1439","4.82","5.04"
"2014","AkademikerIn","Westdeutschland","4.97","4.5","4761","4.91","5.03"
"2014","Hauptschule","Ostdeutschland","4.54","4.5","1247","4.4","4.68"
"2014","Hauptschule","Westdeutschland","4.35","4.5","6893","4.29","4.41"
"2014","Realschule","Ostdeutschland","5","4.5","2099","4.91","5.09"
"2014","Realschule","Westdeutschland","4.8","4.5","4752","4.73","4.87"
"2015","(Fach-)Abitur","Ostdeutschland","4.89","4.5","520","4.68","5.1"
"2015","(Fach-)Abitur","Westdeutschland","4.96","4.5","3628","4.88","5.04"
"2015","(noch) kein Abschluss","Ostdeutschland","5.49","4.5","116","4.99","5.99"
"2015","(noch) kein Abschluss","Westdeutschland","4.98","4.5","845","4.79","5.17"
"2015","AkademikerIn","Ostdeutschland","5.08","4.5","1416","4.97","5.19"
"2015","AkademikerIn","Westdeutschland","5.05","4.5","4997","4.99","5.11"
"2015","Hauptschule","Ostdeutschland","4.51","4.5","1201","4.37","4.65"
"2015","Hauptschule","Westdeutschland","4.49","4.5","6591","4.43","4.55"
"2015","Realschule","Ostdeutschland","5.04","4.5","2007","4.94","5.14"
"2015","Realschule","Westdeutschland","4.88","4.5","4550","4.81","4.95"
"2016","(Fach-)Abitur","Ostdeutschland","5.07","4.5","572","4.87","5.27"
"2016","(Fach-)Abitur","Westdeutschland","4.88","4.5","3616","4.8","4.96"
"2016","(noch) kein Abschluss","Ostdeutschland","5.55","4.5","270","5.19","5.91"
"2016","(noch) kein Abschluss","Westdeutschland","5.03","4.5","1528","4.87","5.19"
"2016","AkademikerIn","Ostdeutschland","4.95","4.5","1432","4.83","5.07"
"2016","AkademikerIn","Westdeutschland","5.06","4.5","5032","5","5.12"
"2016","Hauptschule","Ostdeutschland","4.77","4.5","1162","4.62","4.92"
"2016","Hauptschule","Westdeutschland","4.56","4.5","6409","4.49","4.63"
"2016","Realschule","Ostdeutschland","5.04","4.5","1894","4.94","5.14"
"2016","Realschule","Westdeutschland","4.9","4.5","4138","4.83","4.97"
"2017","(Fach-)Abitur","Ostdeutschland","4.83","4.5","689","4.65","5.01"
"2017","(Fach-)Abitur","Westdeutschland","4.86","4.5","4117","4.78","4.94"
"2017","(noch) kein Abschluss","Ostdeutschland","5.45","5.5","346","5.11","5.79"
"2017","(noch) kein Abschluss","Westdeutschland","4.75","4.5","1983","4.61","4.89"
"2017","AkademikerIn","Ostdeutschland","4.77","4.5","1528","4.66","4.88"
"2017","AkademikerIn","Westdeutschland","4.85","4.5","5707","4.79","4.91"
"2017","Hauptschule","Ostdeutschland","4.5","4.5","1221","4.35","4.65"
"2017","Hauptschule","Westdeutschland","4.48","4.5","6769","4.42","4.54"
"2017","Realschule","Ostdeutschland","4.8","4.5","2195","4.7","4.9"
"2017","Realschule","Westdeutschland","4.81","4.5","4746","4.74","4.88"
"2018","(Fach-)Abitur","Ostdeutschland","4.64","4.5","667","4.46","4.82"
"2018","(Fach-)Abitur","Westdeutschland","4.55","4.5","3956","4.47","4.63"
"2018","(noch) kein Abschluss","Ostdeutschland","4.96","4.5","306","4.62","5.3"
"2018","(noch) kein Abschluss","Westdeutschland","4.41","4.5","1862","4.26","4.56"
"2018","AkademikerIn","Ostdeutschland","4.57","4.5","1487","4.45","4.69"
"2018","AkademikerIn","Westdeutschland","4.63","4.5","5478","4.57","4.69"
"2018","Hauptschule","Ostdeutschland","4.03","3.5","1182","3.88","4.18"
"2018","Hauptschule","Westdeutschland","4.14","3.5","6360","4.07","4.21"
"2018","Realschule","Ostdeutschland","4.4","4.5","2169","4.3","4.5"
"2018","Realschule","Westdeutschland","4.44","4.5","4503","4.37","4.51"
"2019","(Fach-)Abitur","Ostdeutschland","5","4.5","668","4.82","5.18"
"2019","(Fach-)Abitur","Westdeutschland","5.14","4.5","3995","5.06","5.22"
"2019","(noch) kein Abschluss","Ostdeutschland","5.25","5.5","269","4.91","5.59"
"2019","(noch) kein Abschluss","Westdeutschland","5.04","4.5","1763","4.89","5.19"
"2019","AkademikerIn","Ostdeutschland","5.04","4.5","1669","4.93","5.15"
"2019","AkademikerIn","Westdeutschland","5.13","4.5","5895","5.07","5.19"
"2019","Hauptschule","Ostdeutschland","4.5","4.5","1033","4.34","4.66"
"2019","Hauptschule","Westdeutschland","4.7","4.5","5860","4.63","4.77"
"2019","Realschule","Ostdeutschland","5.07","4.5","2161","4.97","5.17"
"2019","Realschule","Westdeutschland","5.05","4.5","4600","4.98","5.12"
"2020","(Fach-)Abitur","Ostdeutschland","4.69","4.5","698","4.5","4.88"
"2020","(Fach-)Abitur","Westdeutschland","5.02","4.5","4360","4.94","5.1"
"2020","(noch) kein Abschluss","Ostdeutschland","5.44","5.5","299","5.1","5.78"
"2020","(noch) kein Abschluss","Westdeutschland","4.95","4.5","1940","4.81","5.09"
"2020","AkademikerIn","Ostdeutschland","5.07","4.5","1650","4.96","5.18"
"2020","AkademikerIn","Westdeutschland","5.06","4.5","6125","5","5.12"
"2020","Hauptschule","Ostdeutschland","4.46","4.5","994","4.29","4.63"
"2020","Hauptschule","Westdeutschland","4.78","4.5","5741","4.71","4.85"
"2020","Realschule","Ostdeutschland","5.04","4.5","1974","4.94","5.14"
"2020","Realschule","Westdeutschland","5.02","4.5","4266","4.95","5.09"
