"year","bildungsniveau","sex","mean","median","n","lower_confidence_mean","upper_confidence_mean"
"2014","Realschule","weiblich","4.45","4.5","4120","4.38","4.52"
"2015","(Fach-)Abitur","maennlich","5.37","5.5","1764","5.26","5.48"
"2015","(Fach-)Abitur","weiblich","4.57","4.5","2384","4.47","4.67"
"2015","(noch) kein Abschluss","maennlich","5.67","5.5","420","5.42","5.92"
"2015","(noch) kein Abschluss","weiblich","4.5","4.5","541","4.27","4.73"
"2015","AkademikerIn","maennlich","5.36","4.5","3194","5.29","5.43"
"2015","AkademikerIn","weiblich","4.72","4.5","3219","4.64","4.8"
"2015","Hauptschule","maennlich","4.98","4.5","3854","4.9","5.06"
"2015","Hauptschule","weiblich","4.02","3.5","3938","3.94","4.1"
"2015","Realschule","maennlich","5.48","5.5","2630","5.39","5.57"
"2015","Realschule","weiblich","4.47","4.5","3927","4.4","4.54"
"2016","(Fach-)Abitur","maennlich","5.29","5.5","1847","5.17","5.41"
"2016","(Fach-)Abitur","weiblich","4.55","4.5","2341","4.45","4.65"
"2016","(noch) kein Abschluss","maennlich","5.58","5.5","890","5.37","5.79"
"2016","(noch) kein Abschluss","weiblich","4.66","4.5","908","4.46","4.86"
"2016","AkademikerIn","maennlich","5.35","5.5","3280","5.27","5.43"
"2016","AkademikerIn","weiblich","4.69","4.5","3184","4.61","4.77"
"2016","Hauptschule","maennlich","5","4.5","3828","4.92","5.08"
"2016","Hauptschule","weiblich","4.16","3.5","3743","4.08","4.24"
"2016","Realschule","maennlich","5.44","5.5","2407","5.35","5.53"
"2016","Realschule","weiblich","4.53","4.5","3625","4.45","4.61"
"2017","(Fach-)Abitur","maennlich","5.35","4.5","2124","5.24","5.46"
"2017","(Fach-)Abitur","weiblich","4.41","4.5","2682","4.32","4.5"
"2017","(noch) kein Abschluss","maennlich","5.38","4.5","1156","5.19","5.57"
"2017","(noch) kein Abschluss","weiblich","4.36","3.5","1173","4.18","4.54"
"2017","AkademikerIn","maennlich","5.14","4.5","3722","5.06","5.22"
"2017","AkademikerIn","weiblich","4.49","4.5","3513","4.41","4.57"
"2017","Hauptschule","maennlich","4.99","4.5","4052","4.91","5.07"
"2017","Hauptschule","weiblich","3.97","3.5","3938","3.89","4.05"
"2017","Realschule","maennlich","5.35","4.5","2811","5.27","5.43"
"2017","Realschule","weiblich","4.36","4.5","4130","4.29","4.43"
"2018","(Fach-)Abitur","maennlich","5.08","4.5","2051","4.97","5.19"
"2018","(Fach-)Abitur","weiblich","4.1","3.5","2572","4","4.2"
"2018","(noch) kein Abschluss","maennlich","4.86","4.5","1076","4.66","5.06"
"2018","(noch) kein Abschluss","weiblich","4.13","4.5","1092","3.94","4.32"
"2018","AkademikerIn","maennlich","4.91","4.5","3550","4.83","4.99"
"2018","AkademikerIn","weiblich","4.29","3.5","3415","4.21","4.37"
"2018","Hauptschule","maennlich","4.63","4.5","3836","4.54","4.72"
"2018","Hauptschule","weiblich","3.61","2.5","3706","3.53","3.69"
"2018","Realschule","maennlich","4.99","4.5","2690","4.9","5.08"
"2018","Realschule","weiblich","3.98","3.5","3982","3.91","4.05"
"2019","(Fach-)Abitur","maennlich","5.61","5.5","2116","5.5","5.72"
"2019","(Fach-)Abitur","weiblich","4.7","4.5","2564","4.61","4.79"
"2019","(noch) kein Abschluss","maennlich","5.35","4.5","1057","5.15","5.55"
"2019","(noch) kein Abschluss","weiblich","4.81","4.5","976","4.61","5.01"
"2019","AkademikerIn","maennlich","5.37","5.5","4040","5.3","5.44"
"2019","AkademikerIn","weiblich","4.83","4.5","3555","4.75","4.91"
"2019","Hauptschule","maennlich","5.12","4.5","3607","5.03","5.21"
"2019","Hauptschule","weiblich","4.23","3.5","3292","4.14","4.32"
"2019","Realschule","maennlich","5.59","5.5","2849","5.51","5.67"
"2019","Realschule","weiblich","4.63","4.5","3928","4.56","4.7"
"2020","(Fach-)Abitur","maennlich","5.41","4.5","2342","5.3","5.52"
"2020","(Fach-)Abitur","weiblich","4.62","4.5","2713","4.53","4.71"
"2020","(noch) kein Abschluss","maennlich","5.28","4.5","1245","5.1","5.46"
"2020","(noch) kein Abschluss","weiblich","4.75","4.5","994","4.55","4.95"
"2020","AkademikerIn","maennlich","5.35","5.5","4103","5.28","5.42"
"2020","AkademikerIn","weiblich","4.72","4.5","3670","4.64","4.8"
"2020","Hauptschule","maennlich","5.12","4.5","3527","5.03","5.21"
"2020","Hauptschule","weiblich","4.36","4.5","3208","4.27","4.45"
"2020","Realschule","maennlich","5.5","5.5","2597","5.41","5.59"
"2020","Realschule","weiblich","4.65","4.5","3642","4.58","4.72"
