year,age_gr,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2008,30-45 y.,5165,4.628596094255618,4.560788670210012,4.706164172245221,3.0,5.0,6.0,0.0,10.0,5.0,5.0,5.0
2008,46-65 y.,6679,4.291271925838917,4.223493760465382,4.362421679785389,3.0,4.0,6.0,0.0,10.0,4.0,3.0,4.0
2008,66 and older,4281,3.777239902939654,3.6961840522765703,3.8617249196124335,2.0,4.0,5.0,0.0,9.5,4.0,4.0,5.0
2009,0-16 y.,,,,,,,,,,,,
2009,17-29 y.,2845,4.719899282166266,4.600388613889531,4.821931118740565,3.0,5.0,6.0,0.0,10.0,5.0,5.0,5.0
2009,30-45 y.,4663,4.0934172685059025,4.00129740271405,4.171807233180414,3.0,4.0,5.0,0.0,8.0,4.0,4.0,4.0
2009,46-65 y.,6309,3.5860751171256,3.5021439785119473,3.6599958845467855,2.0,3.0,5.0,0.0,9.5,3.0,2.0,3.0
2009,66 and older,4124,2.880900317456033,2.783141746719489,2.9658145991952214,1.0,3.0,5.0,0.0,10.0,3.0,3.0,4.0
2010,0-16 y.,,,,,,,,,,,,
2010,17-29 y.,3899,5.2259965910045665,5.126746805895828,5.350752495801059,4.0,5.0,7.0,0.0,10.0,5.0,5.0,5.0
2010,30-45 y.,9048,4.547660702995709,4.458007278166638,4.627338967390129,3.0,5.0,6.0,0.0,10.0,5.0,5.0,5.0
2010,46-65 y.,6937,4.135501927334939,4.041832239309878,4.214883223594452,2.0,4.0,6.0,0.0,10.0,4.0,4.0,4.0
2010,66 and older,4000,3.518610724640543,3.419963227478105,3.6023556292693995,2.0,3.0,5.0,0.0,9.5,3.0,3.0,3.0
2011,0-16 y.,,,,,,,,,,,,
2011,17-29 y.,2986,5.5142591794859985,5.400581000626353,5.622242506316611,4.0,6.0,7.0,0.0,10.0,6.0,6.0,7.0
2011,30-45 y.,4841,4.823899334302997,4.732664403414246,4.909964160228117,3.0,5.0,6.0,0.0,10.0,5.0,5.0,5.0
2011,46-65 y.,7758,4.451970560210826,4.3820488881251025,4.521170177094065,3.0,5.0,6.0,0.0,10.0,5.0,5.0,5.0
2011,66 and older,5103,3.7843148295261986,3.704946432628797,3.880923932739683,2.0,4.0,5.0,0.0,9.5,4.0,4.0,4.0
2012,0-16 y.,,,,,,,,,,,,
2012,17-29 y.,3974,5.739539826505801,5.645476163342193,5.835025225806826,4.0,6.0,7.0,0.0,10.0,6.0,6.0,6.0
2012,30-45 y.,9058,5.043851815759698,4.959732018828786,5.108218955925611,3.0,5.0,7.0,0.0,10.0,5.0,5.0,5.0
2012,46-65 y.,9348,4.709696415557265,4.650193691306228,4.781719306801814,3.0,5.0,6.0,0.0,10.0,5.0,5.0,5.0
2012,66 and older,5178,4.114653269700245,4.044437106777202,4.187501608615269,2.0,4.0,6.0,0.0,10.0,4.0,3.0,4.0
2013,0-16 y.,,,,,,,,,,,,
2013,17-29 y.,3916,5.369582719761661,5.2522289854570605,5.476865288627208,4.0,5.0,7.0,0.0,10.0,5.0,4.0,5.0
2013,30-45 y.,6372,4.617855088265733,4.516117570341243,4.732904912947664,3.0,5.0,7.0,0.0,10.0,5.0,5.0,5.0
2013,46-65 y.,8461,4.407629998125303,4.330616623904308,4.49366988846239,3.0,5.0,6.0,0.0,10.0,5.0,5.0,5.0
2013,66 and older,5008,4.031759262681031,3.930648007617765,4.1118062918723695,2.0,4.0,6.0,0.0,10.0,4.0,4.0,4.0
2014,0-16 y.,,,,,,,,,,,,
2014,17-29 y.,4258,5.663017467487265,5.554133892399446,5.780060537670999,4.0,6.0,7.0,0.0,10.0,6.0,6.0,6.0
2014,30-45 y.,8474,4.923652402750857,4.834709750295506,5.012067715818129,3.0,5.0,7.0,0.0,10.0,5.0,5.0,5.0
2014,46-65 y.,9245,4.654990411377769,4.59007051579812,4.725740467098001,3.0,5.0,6.0,0.0,10.0,5.0,5.0,5.0
2014,66 and older,4918,4.068981982270783,3.9763909652571785,4.153227099947914,2.0,4.0,6.0,0.0,10.0,4.0,3.0,4.0
2015,0-16 y.,,,,,,,,,,,,
2015,17-29 y.,4444,5.662688604088182,5.565996127965517,5.786733016355535,4.0,6.0,7.0,0.0,10.0,6.0,6.0,6.0
2015,30-45 y.,8268,4.983996107804325,4.912632177570271,5.0700993230483675,3.0,5.0,7.0,0.0,10.0,5.0,5.0,5.0
2015,46-65 y.,9122,4.765599699811245,4.692568233150232,4.837717881748724,3.0,5.0,7.0,0.0,10.0,5.0,5.0,5.0
2015,66 and older,4889,4.25907173208192,4.176595531436183,4.350790450463539,2.0,5.0,6.0,0.0,10.0,5.0,5.0,6.0
2016,0-16 y.,,,,,,,,,,,,
2016,17-29 y.,4793,5.607295614695016,5.521880032129539,5.720969924323643,4.0,6.0,7.0,0.0,10.0,6.0,6.0,6.0
2016,30-45 y.,8530,5.0741936356900155,4.969018195808749,5.16628548969922,3.0,5.0,7.0,0.0,10.0,5.0,5.0,5.0
2016,46-65 y.,8992,4.809003631165428,4.723366539429929,4.894572631129079,3.0,5.0,7.0,0.0,10.0,5.0,5.0,5.0
2016,66 and older,4719,4.245284669102266,4.158947756555187,4.341962144961909,2.0,5.0,6.0,0.0,10.0,5.0,5.0,6.0
2017,0-16 y.,,,,,,,,,,,,
2017,17-29 y.,5763,5.431284443247832,5.340895646487321,5.526919083561316,4.0,6.0,7.0,0.0,10.0,6.0,6.0,7.0
2017,30-45 y.,9053,4.934442896885088,4.852448246436667,5.025068694387834,3.0,5.0,7.0,0.0,10.0,5.0,5.0,5.0
2017,46-65 y.,10556,4.665330775352205,4.5974944018175306,4.723708891593523,3.0,5.0,6.0,0.0,10.0,5.0,5.0,5.0
2017,66 and older,4984,4.18522242808467,4.098281357068585,4.27079705141203,2.0,4.0,6.0,0.0,10.0,4.0,3.0,4.0
2018,0-16 y.,,,,,,,,,,,,
2018,17-29 y.,5464,5.208891246419849,5.101983183723636,5.315717727315191,3.0,5.0,7.0,0.0,10.0,5.0,5.0,5.0
2018,30-45 y.,8394,4.613754199309329,4.528009389305986,4.709070087163865,3.0,5.0,6.0,0.0,10.0,5.0,5.0,5.0
2018,46-65 y.,10235,4.325901907815576,4.25426139094716,4.397292133909643,2.0,4.0,6.0,0.0,10.0,4.0,3.0,4.0
2018,66 and older,5004,3.8761855154312053,3.7697159844530748,3.9682938151009486,2.0,4.0,5.0,0.0,9.5,4.0,4.0,4.0
2019,0-16 y.,,,,,,,,,,,,
2019,17-29 y.,4826,5.71054145037364,5.61320781995862,5.815306657748965,4.0,6.0,7.0,0.0,10.0,6.0,6.0,6.0
2019,30-45 y.,7932,5.099464338559732,5.019426089156573,5.186598467353923,3.0,5.0,7.0,0.0,10.0,5.0,5.0,5.0
2019,46-65 y.,11033,4.92971391807208,4.8443973364053345,5.015767697095124,3.0,5.0,7.0,0.0,10.0,5.0,5.0,5.0
2019,66 and older,5192,4.49414016894429,4.391806567579967,4.5838362182095205,3.0,5.0,6.0,0.0,10.0,5.0,5.0,5.0
2020,0-16 y.,,,,,,,,,,,,
2020,17-29 y.,5434,5.628135437010844,5.527446398316379,5.743113238944893,4.0,6.0,7.0,0.0,10.0,6.0,6.0,6.0
2020,30-45 y.,8457,5.081078819621393,5.004157955221933,5.175453562759988,3.0,5.0,7.0,0.0,10.0,5.0,5.0,5.0
2020,46-65 y.,10485,4.924862112088398,4.850694055807263,4.996700358905553,3.0,5.0,7.0,0.0,10.0,5.0,5.0,5.0
2020,66 and older,4914,4.526737324621656,4.432082970512609,4.615911020534748,3.0,5.0,6.0,0.0,10.0,5.0,5.0,5.0
2021,0-16 y.,,,,,,,,,,,,
2021,17-29 y.,3277,5.356819550682966,5.231114415666364,5.500498853428383,4.0,5.0,7.0,0.0,10.0,5.0,4.0,5.0
2021,30-45 y.,5321,5.147031064358072,5.024079522922308,5.267994087250176,3.0,5.0,7.0,0.0,10.0,5.0,5.0,5.0
2021,46-65 y.,7312,4.981487795326439,4.890489579423285,5.0757858735951995,3.0,5.0,7.0,0.0,10.0,5.0,5.0,5.0
2021,66 and older,3577,4.765223481617155,4.660360226183095,4.880483367005057,3.0,5.0,6.0,0.0,10.0,5.0,5.0,5.0
