year,age_gr,quintil_oecd,ple0162,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2017,17-29 y.,3rd Quintile,Yes,0.07391,64,64,0.00931,0.13852
2017,17-29 y.,4th Quintile,Yes,0.07054,53,53,0.00094,0.14013
2017,17-29 y.,5th Quintile,Yes,0.09684,32,32,-0.00727,0.20094
2017,30-45 y.,1st Quintile,Yes,0.30960,411,411,0.26485,0.35435
2017,30-45 y.,2nd Quintile,Yes,0.17962,280,280,0.13457,0.22466
2017,30-45 y.,3rd Quintile,Yes,0.14975,198,198,0.09992,0.19958
2017,30-45 y.,4th Quintile,Yes,0.11186,135,135,0.05849,0.16522
2017,30-45 y.,5th Quintile,Yes,0.09447,112,112,0.04006,0.14889
2017,46-65 y.,1st Quintile,Yes,0.61342,709,709,0.57754,0.64929
2017,46-65 y.,2nd Quintile,Yes,0.48384,551,551,0.44208,0.52561
2017,46-65 y.,3rd Quintile,Yes,0.36136,516,548,0.32110,0.40161
2017,46-65 y.,3rd Quintile,No,0.02934,32,548,0.01520,0.04349
2017,46-65 y.,4th Quintile,Yes,0.30874,531,564,0.27058,0.34690
2017,46-65 y.,4th Quintile,No,0.01663,33,564,0.00607,0.02720
2017,46-65 y.,5th Quintile,Yes,0.28206,571,614,0.24644,0.31769
2017,46-65 y.,5th Quintile,No,0.01610,43,614,0.00614,0.02607
2017,66 and older,1st Quintile,Yes,0.62043,414,414,0.57362,0.66723
2017,66 and older,2nd Quintile,Yes,0.58372,665,665,0.54622,0.62121
2017,66 and older,3rd Quintile,Yes,0.61158,602,602,0.57261,0.65055
2017,66 and older,4th Quintile,Yes,0.50671,420,420,0.45884,0.55458
2017,66 and older,5th Quintile,Yes,0.44446,377,377,0.39423,0.49469
2019,17-29 y.,1st Quintile,Yes,0.20159,258,296,0.15581,0.24738
2019,17-29 y.,1st Quintile,No,0.01429,38,296,0.00075,0.02784
2019,17-29 y.,2nd Quintile,Yes,0.11007,115,115,0.05262,0.16752
2019,17-29 y.,3rd Quintile,Yes,0.12055,85,85,0.05092,0.19018
2019,17-29 y.,4th Quintile,Yes,0.10343,63,63,0.02763,0.17923
2019,17-29 y.,5th Quintile,Yes,0.09973,48,48,0.01406,0.18539
2019,30-45 y.,1st Quintile,Yes,0.30361,565,651,0.26826,0.33896
2019,30-45 y.,1st Quintile,No,0.01033,86,651,0.00255,0.01810
2019,30-45 y.,2nd Quintile,Yes,0.19546,264,303,0.15073,0.24019
2019,30-45 y.,2nd Quintile,No,0.02271,39,303,0.00591,0.03951
2019,30-45 y.,3rd Quintile,Yes,0.19443,242,273,0.14740,0.24147
2019,30-45 y.,3rd Quintile,No,0.02589,31,273,0.00702,0.04477
2019,30-45 y.,4th Quintile,Yes,0.11903,154,154,0.06772,0.17034
2019,30-45 y.,5th Quintile,Yes,0.10964,109,109,0.05071,0.16856
2019,46-65 y.,1st Quintile,Yes,0.58880,875,921,0.55701,0.62060
2019,46-65 y.,1st Quintile,No,0.01467,46,921,0.00690,0.02244
2019,46-65 y.,2nd Quintile,Yes,0.46612,652,698,0.42908,0.50315
2019,46-65 y.,2nd Quintile,No,0.03020,46,698,0.01749,0.04290
2019,46-65 y.,3rd Quintile,Yes,0.39703,601,635,0.35895,0.43512
2019,46-65 y.,3rd Quintile,No,0.01959,34,635,0.00880,0.03038
2019,46-65 y.,4th Quintile,Yes,0.32385,574,625,0.28714,0.36057
2019,46-65 y.,4th Quintile,No,0.02964,51,625,0.01634,0.04295
2019,46-65 y.,5th Quintile,Yes,0.28548,675,736,0.25283,0.31813
2019,46-65 y.,5th Quintile,No,0.02125,61,736,0.01083,0.03168
2019,66 and older,1st Quintile,Yes,0.62333,442,442,0.57811,0.66856
2019,66 and older,2nd Quintile,Yes,0.60575,727,727,0.57021,0.64130
2019,66 and older,3rd Quintile,Yes,0.56836,533,564,0.52745,0.60927
2019,66 and older,3rd Quintile,No,0.03910,31,564,0.02309,0.05512
2019,66 and older,4th Quintile,Yes,0.54140,448,448,0.49520,0.58759
2019,66 and older,5th Quintile,Yes,0.45613,400,400,0.40726,0.50500
2021,17-29 y.,1st Quintile,Yes,0.16414,145,145,0.10364,0.22464
2021,17-29 y.,2nd Quintile,Yes,0.11381,83,83,0.04507,0.18255
2021,17-29 y.,3rd Quintile,Yes,0.11175,59,59,0.03067,0.19283
2021,17-29 y.,4th Quintile,Yes,0.13811,68,68,0.05549,0.22072
2021,17-29 y.,5th Quintile,Yes,0.07246,37,37,-0.01223,0.15715
2021,30-45 y.,1st Quintile,Yes,0.29571,329,376,0.24952,0.34190
2021,30-45 y.,1st Quintile,No,0.02629,47,376,0.01010,0.04249
2021,30-45 y.,2nd Quintile,Yes,0.19664,185,221,0.14412,0.24917
2021,30-45 y.,2nd Quintile,No,0.02991,36,221,0.00740,0.05241
2021,30-45 y.,3rd Quintile,Yes,0.16830,142,142,0.10654,0.23005
2021,30-45 y.,4th Quintile,Yes,0.17193,125,125,0.10551,0.23834
2021,30-45 y.,5th Quintile,Yes,0.12884,87,87,0.05803,0.19965
2021,46-65 y.,1st Quintile,Yes,0.53621,560,594,0.49608,0.57635
2021,46-65 y.,1st Quintile,No,0.01951,34,594,0.00838,0.03064
2021,46-65 y.,2nd Quintile,Yes,0.40403,427,462,0.35924,0.44882
2021,46-65 y.,2nd Quintile,No,0.02706,35,462,0.01225,0.04187
2021,46-65 y.,3rd Quintile,Yes,0.31040,364,364,0.26280,0.35799
2021,46-65 y.,4th Quintile,Yes,0.32262,388,426,0.27818,0.36707
2021,46-65 y.,4th Quintile,No,0.03286,38,426,0.01591,0.04981
2021,46-65 y.,5th Quintile,Yes,0.23515,472,529,0.19897,0.27132
2021,46-65 y.,5th Quintile,No,0.02222,57,529,0.00965,0.03479
2021,66 and older,1st Quintile,Yes,0.54065,336,336,0.48729,0.59402
2021,66 and older,2nd Quintile,Yes,0.58275,472,472,0.53821,0.62728
2021,66 and older,3rd Quintile,Yes,0.53110,329,329,0.47709,0.58510
2021,66 and older,4th Quintile,Yes,0.53576,285,285,0.47776,0.59376
2021,66 and older,5th Quintile,Yes,0.42168,347,347,0.36964,0.47371
