"plh0178","year","alter_gr","bildungsniveau","n","percent","lower_confidence","upper_confidence"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","35-65 Jahre alt","(Fach-)Abitur","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","35-65 Jahre alt","AkademikerInnen","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","66 und älter","(noch) kein Abschluss","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","66 und älter","Hauptschulabschluss","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","66 und älter","Realschulabschluss","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","66 und älter","(Fach-)Abitur","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","66 und älter","AkademikerInnen","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","16-34 Jahre alt","Hauptschulabschluss","103","0.0414541941172445","0.0331751793639668","0.0497332088705222"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","16-34 Jahre alt","Realschulabschluss","31","0.0332336322538451","0.0221462018606805","0.0443210626470098"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","16-34 Jahre alt","(Fach-)Abitur","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","16-34 Jahre alt","AkademikerInnen","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","35-65 Jahre alt","(noch) kein Abschluss","42","0.0547027069664787","0.038588609374397","0.0708168045585604"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","35-65 Jahre alt","Hauptschulabschluss","193","0.0430049683737073","0.0367662944162631","0.0492436423311515"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","35-65 Jahre alt","Realschulabschluss","31","0.041550693087198","0.026756774881337","0.0563446112930591"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","35-65 Jahre alt","(Fach-)Abitur","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","35-65 Jahre alt","AkademikerInnen","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","66 und älter","(noch) kein Abschluss","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","66 und älter","Hauptschulabschluss","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","66 und älter","Realschulabschluss","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","66 und älter","(Fach-)Abitur","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","66 und älter","AkademikerInnen","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","16-34 Jahre alt","Hauptschulabschluss","96","0.0398592718836948","0.0317343328808012","0.0479842108865884"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","16-34 Jahre alt","Realschulabschluss","40","0.0376511507594876","0.0258768092688942","0.0494254922500809"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","16-34 Jahre alt","(Fach-)Abitur","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","16-34 Jahre alt","AkademikerInnen","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","35-65 Jahre alt","(noch) kein Abschluss","31","0.0564766032014018","0.0401186864195395","0.0728345199832642"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","35-65 Jahre alt","Hauptschulabschluss","151","0.0345156806357932","0.0289018544133308","0.0401295068582556"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","35-65 Jahre alt","Realschulabschluss","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","35-65 Jahre alt","(Fach-)Abitur","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","35-65 Jahre alt","AkademikerInnen","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","66 und älter","(noch) kein Abschluss","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","66 und älter","Hauptschulabschluss","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","66 und älter","Realschulabschluss","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","66 und älter","(Fach-)Abitur","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","66 und älter","AkademikerInnen","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","16-34 Jahre alt","(noch) kein Abschluss","42","0.0849267666542932","0.0610578521712676","0.108795681137319"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","16-34 Jahre alt","Hauptschulabschluss","240","0.110594442145205","0.0975686377213338","0.123620246569076"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","16-34 Jahre alt","Realschulabschluss","104","0.106415357052291","0.0873409416655392","0.125489772439044"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","16-34 Jahre alt","(Fach-)Abitur","52","0.0737123879512034","0.0522044027068879","0.0952203731955188"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","16-34 Jahre alt","AkademikerInnen","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","35-65 Jahre alt","(noch) kein Abschluss","84","0.112138872626448","0.0897790688868725","0.134498676366023"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","35-65 Jahre alt","Hauptschulabschluss","429","0.10417922602302","0.0947846051280902","0.113573846917949"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","35-65 Jahre alt","Realschulabschluss","75","0.102267537797512","0.07980535961682","0.124729715978204"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","35-65 Jahre alt","(Fach-)Abitur","32","0.122990078645216","0.0821970725481602","0.163783084742272"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","35-65 Jahre alt","AkademikerInnen","51","0.10031390774895","0.0733824277365225","0.127245387761378"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","66 und älter","(noch) kein Abschluss","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","66 und älter","Hauptschulabschluss","68","0.0706467663904602","0.054421124454545","0.0868724083263754"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","66 und älter","Realschulabschluss","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","66 und älter","(Fach-)Abitur","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","66 und älter","AkademikerInnen","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","16-34 Jahre alt","(noch) kein Abschluss","35","0.0606171553760928","0.0401855949742935","0.0810487157778921"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","16-34 Jahre alt","Hauptschulabschluss","171","0.0681490880291821","0.0576828351416646","0.0786153409166995"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","16-34 Jahre alt","Realschulabschluss","67","0.0681287032743963","0.0525430768072048","0.0837143297415879"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","16-34 Jahre alt","(Fach-)Abitur","51","0.0811135630517155","0.0586419513599957","0.103585174743435"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","16-34 Jahre alt","AkademikerInnen","30","0.11556678635921","0.0756156094484074","0.155517963270014"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","35-65 Jahre alt","(noch) kein Abschluss","79","0.11283429135676","0.0904140491645961","0.135254533548923"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","35-65 Jahre alt","Hauptschulabschluss","293","0.0675782508946981","0.0598587752299157","0.0752977265594804"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","35-65 Jahre alt","Realschulabschluss","35","0.0494633835880447","0.0333889440488386","0.0655378231272508"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","35-65 Jahre alt","(Fach-)Abitur","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","35-65 Jahre alt","AkademikerInnen","40","0.0813520882292126","0.0568449251092363","0.105859251349189"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","66 und älter","(noch) kein Abschluss","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","66 und älter","Hauptschulabschluss","42","0.045378064240812","0.0321984097852062","0.0585577186964178"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","66 und älter","Realschulabschluss","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","66 und älter","(Fach-)Abitur","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","66 und älter","AkademikerInnen","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","16-34 Jahre alt","(noch) kein Abschluss","65","0.134446312599624","0.105238172658317","0.163654452540931"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","16-34 Jahre alt","Hauptschulabschluss","263","0.117372215265526","0.104004430923948","0.130739999607104"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","16-34 Jahre alt","Realschulabschluss","141","0.142201676226091","0.120598073162966","0.163805279289216"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","16-34 Jahre alt","(Fach-)Abitur","101","0.189086973488773","0.156855919666892","0.221318027310654"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","16-34 Jahre alt","AkademikerInnen","46","0.190385761632525","0.141324711599946","0.239446811665104"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","35-65 Jahre alt","(noch) kein Abschluss","91","0.11311246190151","0.0906681199293636","0.135556803873657"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","35-65 Jahre alt","Hauptschulabschluss","508","0.125012550509428","0.114841733253176","0.13518336776568"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","35-65 Jahre alt","Realschulabschluss","69","0.0949442333443555","0.0732131454140888","0.116675321274622"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","35-65 Jahre alt","(Fach-)Abitur","30","0.118148761817794","0.0780564897063132","0.158241033929275"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","35-65 Jahre alt","AkademikerInnen","59","0.120215145951187","0.0910608889890169","0.149369402913357"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","66 und älter","(noch) kein Abschluss","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","66 und älter","Hauptschulabschluss","88","0.0893368645353823","0.0712751253135008","0.107398603757264"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","66 und älter","Realschulabschluss","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","66 und älter","(Fach-)Abitur","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","66 und älter","AkademikerInnen","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","16-34 Jahre alt","(noch) kein Abschluss","96","0.19681495623545","0.162772624232415","0.230857288238485"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","16-34 Jahre alt","Hauptschulabschluss","434","0.194208426835814","0.177778585164573","0.210638268507055"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","16-34 Jahre alt","Realschulabschluss","218","0.208832027661117","0.183689198973395","0.233974856348838"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","16-34 Jahre alt","(Fach-)Abitur","123","0.245393530257166","0.209973544844334","0.280813515669999"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","16-34 Jahre alt","AkademikerInnen","48","0.200890761156127","0.150822374725407","0.250959147586847"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","35-65 Jahre alt","(noch) kein Abschluss","148","0.178053584911639","0.150944523130172","0.205162646693106"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","35-65 Jahre alt","Hauptschulabschluss","774","0.196081149104963","0.183871528773615","0.208290769436312"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","35-65 Jahre alt","Realschulabschluss","131","0.191726866488043","0.162543857962235","0.220909875013852"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","35-65 Jahre alt","(Fach-)Abitur","40","0.166817419795738","0.120511212892629","0.213123626698848"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","35-65 Jahre alt","AkademikerInnen","95","0.197570251046143","0.161875987233661","0.233264514858625"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","66 und älter","(noch) kein Abschluss","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","66 und älter","Hauptschulabschluss","184","0.1921044060815","0.167157791392872","0.217051020770128"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","66 und älter","Realschulabschluss","34","0.197017447748782","0.138421598019692","0.255613297477872"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","66 und älter","(Fach-)Abitur","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","66 und älter","AkademikerInnen","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","16-34 Jahre alt","(noch) kein Abschluss","74","0.163022920622322","0.131395515270039","0.194650325974606"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","16-34 Jahre alt","Hauptschulabschluss","241","0.114214149438132","0.101003860802137","0.127424438074126"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","16-34 Jahre alt","Realschulabschluss","142","0.145377452031037","0.123574417907709","0.167180486154365"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","16-34 Jahre alt","(Fach-)Abitur","57","0.0958985011317971","0.0716619362608909","0.120135066002703"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","16-34 Jahre alt","AkademikerInnen","33","0.147722179427698","0.103382353480022","0.192062005375373"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","35-65 Jahre alt","(noch) kein Abschluss","68","0.09331305331422","0.0727011899308107","0.113924916697629"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","35-65 Jahre alt","Hauptschulabschluss","391","0.0958479931009208","0.0867950379521307","0.104900948249711"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","35-65 Jahre alt","Realschulabschluss","95","0.137387959521716","0.111867317378558","0.162908601664875"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","35-65 Jahre alt","(Fach-)Abitur","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","35-65 Jahre alt","AkademikerInnen","58","0.127337262642532","0.0974535113359016","0.157221013949163"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","66 und älter","(noch) kein Abschluss","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","66 und älter","Hauptschulabschluss","119","0.127389711806733","0.106277065188764","0.148502358424702"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","66 und älter","Realschulabschluss","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","66 und älter","(Fach-)Abitur","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","66 und älter","AkademikerInnen","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","16-34 Jahre alt","(noch) kein Abschluss","131","0.249987710370468","0.212913153673344","0.287062267067593"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","16-34 Jahre alt","Hauptschulabschluss","548","0.25720721799865","0.239053591494415","0.275360844502885"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","16-34 Jahre alt","Realschulabschluss","214","0.211249485573696","0.186000211739072","0.236498759408321"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","16-34 Jahre alt","(Fach-)Abitur","105","0.186064665518414","0.154032709014123","0.218096622022704"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","16-34 Jahre alt","AkademikerInnen","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","35-65 Jahre alt","(noch) kein Abschluss","157","0.200573280111206","0.172197798474011","0.228948761748401"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","35-65 Jahre alt","Hauptschulabschluss","1060","0.274151497103011","0.260433319059622","0.2878696751464"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","35-65 Jahre alt","Realschulabschluss","193","0.28285499840462","0.249466651291615","0.316243345517625"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","35-65 Jahre alt","(Fach-)Abitur","59","0.27931182296879","0.223584680290346","0.335038965647233"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","35-65 Jahre alt","AkademikerInnen","109","0.242091257057717","0.20369117486529","0.280491339250143"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","66 und älter","(noch) kein Abschluss","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","66 und älter","Hauptschulabschluss","389","0.41012528989594","0.378979202340008","0.441271377451873"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","66 und älter","Realschulabschluss","93","0.529321150938542","0.455787958149297","0.602854343727787"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","66 und älter","(Fach-)Abitur","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","66 und älter","AkademikerInnen","37","0.564653846688663","0.442224278549793","0.687083414827533"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","16-34 Jahre alt","Hauptschulabschluss","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","16-34 Jahre alt","Realschulabschluss","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","16-34 Jahre alt","(Fach-)Abitur","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","16-34 Jahre alt","AkademikerInnen","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","35-65 Jahre alt","Hauptschulabschluss","56","0.0123624794421936","0.00879629159007606","0.0159286672943111"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","35-65 Jahre alt","Realschulabschluss","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","35-65 Jahre alt","(Fach-)Abitur","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","35-65 Jahre alt","AkademikerInnen","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","66 und älter","(noch) kein Abschluss","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","66 und älter","Hauptschulabschluss","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","66 und älter","Realschulabschluss","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","66 und älter","(Fach-)Abitur","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","66 und älter","AkademikerInnen","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","16-34 Jahre alt","Hauptschulabschluss","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","16-34 Jahre alt","Realschulabschluss","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","16-34 Jahre alt","(Fach-)Abitur","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","16-34 Jahre alt","AkademikerInnen","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","35-65 Jahre alt","Hauptschulabschluss","38","0.00922150158975014","0.00613659694722748","0.0123064062322728"
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","35-65 Jahre alt","Realschulabschluss","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","35-65 Jahre alt","(Fach-)Abitur","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","35-65 Jahre alt","AkademikerInnen","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","66 und älter","(noch) kein Abschluss","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","66 und älter","Hauptschulabschluss","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","66 und älter","Realschulabschluss","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","66 und älter","(Fach-)Abitur","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","66 und älter","AkademikerInnen","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","16-34 Jahre alt","Hauptschulabschluss","49","0.0217851242600635","0.0152331844867388","0.0283370640333882"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","16-34 Jahre alt","Realschulabschluss","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","16-34 Jahre alt","(Fach-)Abitur","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","16-34 Jahre alt","AkademikerInnen","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","35-65 Jahre alt","(noch) kein Abschluss","35","0.0507119334264692","0.033766243617874","0.0676576232350644"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","35-65 Jahre alt","Hauptschulabschluss","134","0.0333411118996725","0.0275471011231845","0.0391351226761604"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","35-65 Jahre alt","Realschulabschluss","","","",""
