"year","age_gr","migback","mean","median","n","percentile_10","percentile_25","percentile_75","percentile_90","percentile_99","lower_confidence_mean","upper_confidence_mean","minimum","maximum","lower_confidence_median","upper_confidence_median"
"2005","17-29","direkter Migrationshintergrund","355.3","382.5","139","200","350","400","450","500","337.28","373.32","10","500","350","385"
"2005","17-29","indirekter Migrationshintergrund","366.06","382.5","253","200","350","400","450","780","351.62","380.5","30","990","380","385"
"2005","17-29","kein Migrationshintergrund","365.25","397.5","1590","200","350","400","450","600","360.21","370.29","0","990","385","400"
"2005","17-29","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2005","30-45","direkter Migrationshintergrund","342.26","377.5","556","200","300","400","400","500","334.13","350.39","0","700","370","385"
"2005","30-45","indirekter Migrationshintergrund","361.66","377.5","180","240","300","400","450","600","346.88","376.44","80","900","375","390"
"2005","30-45","kein Migrationshintergrund","356.66","382.5","4031","200","300","400","450","600","353.44","359.88","0","999","380","385"
"2005","30-45","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2005","46-65","direkter Migrationshintergrund","341.66","379","473","200","300","400","400","500","332.94","350.38","0","680","370","380"
"2005","46-65","indirekter Migrationshintergrund","318.51","275","30","200","250","400","400","450","283.34","353.68","60","450","300","400"
"2005","46-65","kein Migrationshintergrund","346.15","379","3814","200","300","400","450","600","342.8","349.5","0","985","380","385"
"2005","46-65","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2005","66","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2005","66","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2005","66","kein Migrationshintergrund","218.68","145","108","0","70","400","500","800","185.16","252.2","0","800","120","200"
"2005","66","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2006","17-29","direkter Migrationshintergrund","338.92","377.5","168","150","300","400","400","550","321.4","356.44","0","600","360","400"
"2006","17-29","indirekter Migrationshintergrund","346.62","377.5","249","200","320","400","400","500","334.84","358.4","0","650","380","385"
"2006","17-29","kein Migrationshintergrund","370.03","397.5","1622","250","350","400","450","600","365.03","375.03","0","999","385","400"
"2006","17-29","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2006","30-45","direkter Migrationshintergrund","339.47","372.5","534","200","300","400","400","500","330.98","347.96","0","800","360","380"
"2006","30-45","indirekter Migrationshintergrund","349.63","365","197","200","300","400","450","600","335.77","363.49","0","700","350","380"
"2006","30-45","kein Migrationshintergrund","355.34","382.5","4220","200","300","400","450","600","352.25","358.43","0","999","380","385"
"2006","30-45","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2006","46-65","direkter Migrationshintergrund","347.45","377.5","498","200","300","400","400","500","338.64","356.26","0","600","370","380"
"2006","46-65","indirekter Migrationshintergrund","302.48","275","32","200","200","380","400","410","265.52","339.44","10","500","300","380"
"2006","46-65","kein Migrationshintergrund","347.19","382.5","4205","200","300","400","420","600","344.07","350.31","0","840","380","385"
"2006","46-65","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2006","66","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2006","66","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2006","66","kein Migrationshintergrund","230.44","190","146","60","100","400","500","600","204.4","256.48","0","700","150","200"
"2006","66","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2007","17-29","direkter Migrationshintergrund","345.91","395","126","180","300","400","450","500","326.71","365.11","40","600","350","400"
"2007","17-29","indirekter Migrationshintergrund","347.14","377.5","249","200","300","400","400","500","334.95","359.33","50","700","375","400"
"2007","17-29","kein Migrationshintergrund","363.83","397.5","1545","200","350","400","450","600","358.45","369.21","0","840","395","400"
"2007","17-29","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2007","30-45","direkter Migrationshintergrund","343.96","377.5","496","200","300","400","410","600","335.52","352.4","40","600","350","380"
"2007","30-45","indirekter Migrationshintergrund","351.89","372.5","211","200","300","400","450","700","337.61","366.17","60","750","360","385"
"2007","30-45","kein Migrationshintergrund","358.75","387.5","3959","200","300","400","450","600","355.43","362.07","0","990","385","390"
"2007","30-45","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2007","46-65","direkter Migrationshintergrund","350.64","377.5","430","200","300","400","400","600","341.72","359.56","0","700","350","380"
"2007","46-65","indirekter Migrationshintergrund","311.65","310","36","180","280","380","400","500","277.92","345.38","70","500","300","385"
"2007","46-65","kein Migrationshintergrund","351.66","382.5","4069","200","300","400","450","600","348.43","354.89","0","800","380","385"
"2007","46-65","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2007","66","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2007","66","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2007","66","kein Migrationshintergrund","212.79","155","147","60","100","300","500","600","188.32","237.26","0","660","150","200"
"2007","66","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2008","17-29","direkter Migrationshintergrund","337.52","382.5","128","150","300","400","425","500","316.97","358.07","20","600","350","385"
"2008","17-29","indirekter Migrationshintergrund","349.77","377.5","243","200","300","400","420","530","337.59","361.95","30","600","350","385"
"2008","17-29","kein Migrationshintergrund","355.67","382.5","1460","200","350","400","420","600","350.38","360.96","0","800","385","400"
"2008","17-29","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2008","30-45","direkter Migrationshintergrund","338.57","372.5","445","200","300","400","400","600","328.61","348.53","0","800","350","380"
"2008","30-45","indirekter Migrationshintergrund","342.94","372.5","210","200","300","400","450","500","329.41","356.47","40","600","350","380"
"2008","30-45","kein Migrationshintergrund","355.94","382.5","3628","200","300","400","450","600","352.64","359.24","0","999","380","385"
"2008","30-45","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2008","46-65","direkter Migrationshintergrund","338.67","377.5","412","200","300","400","400","500","329.19","348.15","0","600","350","380"
"2008","46-65","indirekter Migrationshintergrund","292.28","295","39","200","200","385","400","400","261.72","322.84","100","550","290","390"
"2008","46-65","kein Migrationshintergrund","343.48","377.5","4057","200","300","400","410","600","340.24","346.72","0","800","380","380"
"2008","46-65","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2008","66","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2008","66","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2008","66","kein Migrationshintergrund","209.99","135","158","50","100","300","480","600","186.62","233.36","0","800","120","200"
"2008","66","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2009","17-29","direkter Migrationshintergrund","363.79","382.5","99","200","350","400","400","800","342.73","384.85","50","800","350","400"
"2009","17-29","indirekter Migrationshintergrund","362.58","382.5","203","250","350","400","450","500","349.65","375.51","80","700","360","400"
"2009","17-29","kein Migrationshintergrund","363.72","382.5","1324","250","350","400","450","600","358.51","368.93","0","800","385","400"
"2009","17-29","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2009","30-45","direkter Migrationshintergrund","326.82","340","393","180","250","400","450","500","316.41","337.23","0","600","350","380"
"2009","30-45","indirekter Migrationshintergrund","362.07","382.5","206","250","300","400","450","550","349.34","374.8","50","700","370","400"
"2009","30-45","kein Migrationshintergrund","359.85","382.5","3239","200","300","400","450","600","356.37","363.33","0","800","380","385"
"2009","30-45","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2009","46-65","direkter Migrationshintergrund","341.98","355","357","200","300","400","400","500","331.79","352.17","20","850","350","380"
"2009","46-65","indirekter Migrationshintergrund","314.37","293.5","33","200","300","375","400","450","277.14","351.6","0","600","300","375"
"2009","46-65","kein Migrationshintergrund","346.63","378.5","3894","200","300","400","430","600","343.4","349.86","0","999","380","380"
"2009","46-65","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2009","66","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2009","66","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2009","66","kein Migrationshintergrund","203.01","190","176","50","80","300","400","600","180.42","225.6","0","700","150","200"
"2009","66","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2010","17-29","direkter Migrationshintergrund","318.89","382.5","122","150","250","400","400","500","299.1","338.68","30","600","350","400"
"2010","17-29","indirekter Migrationshintergrund","329.16","377.5","177","100","300","400","400","500","312.34","345.98","20","750","365","385"
"2010","17-29","kein Migrationshintergrund","360.73","387.5","1304","200","350","400","450","600","354.98","366.48","0","800","380","390"
"2010","17-29","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2010","30-45","direkter Migrationshintergrund","332.86","340","506","200","250","400","420","520","323.76","341.96","20","750","350","385"
"2010","30-45","indirekter Migrationshintergrund","361.04","382.5","255","250","320","400","450","522","348.15","373.93","60","960","360","400"
"2010","30-45","kein Migrationshintergrund","358.07","382.5","3657","200","300","400","450","600","354.75","361.39","0","900","375","380"
"2010","30-45","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2010","46-65","direkter Migrationshintergrund","333.76","355","352","195","300","400","400","500","323.37","344.15","0","600","350","380"
"2010","46-65","indirekter Migrationshintergrund","329.32","325","50","200","300","400","400","450","302.7","355.94","100","500","300","390"
"2010","46-65","kein Migrationshintergrund","344.8","372.5","4049","200","300","400","420","600","341.61","347.99","0","999","360","380"
"2010","46-65","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2010","66","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2010","66","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2010","66","kein Migrationshintergrund","198.47","145","171","40","80","350","400","600","176.11","220.83","0","700","120","200"
"2010","66","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2011","17-29","direkter Migrationshintergrund","346.56","377.5","150","160","300","400","400","650","330.21","362.91","80","650","350","400"
"2011","17-29","indirekter Migrationshintergrund","352.37","387.5","201","150","300","400","480","600","336.29","368.45","20","700","375","400"
"2011","17-29","kein Migrationshintergrund","358.13","399","1547","200","350","400","450","600","352.71","363.55","20","810","385","400"
"2011","17-29","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2011","30-45","direkter Migrationshintergrund","342.63","355","585","200","300","400","450","600","333.88","351.38","20","990","350","380"
"2011","30-45","indirekter Migrationshintergrund","362.4","387.5","345","240","320","400","450","500","350.97","373.83","30","999","350","380"
"2011","30-45","kein Migrationshintergrund","362.74","389.5","4224","240","300","400","450","600","359.66","365.82","0","940","370","380"
"2011","30-45","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2011","46-65","direkter Migrationshintergrund","339.66","382.5","517","160","300","400","420","600","330.92","348.4","0","700","360","390"
"2011","46-65","indirekter Migrationshintergrund","319.87","335","68","200","288","400","400","500","296.74","343","50","550","300","350"
"2011","46-65","kein Migrationshintergrund","349.43","379","5191","200","300","400","450","600","346.56","352.3","0","999","370","380"
"2011","46-65","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2011","66","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2011","66","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2011","66","kein Migrationshintergrund","196.59","145","184","60","100","250","400","580","176.72","216.46","0","600","150","200"
"2011","66","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2012","17-29","direkter Migrationshintergrund","347.74","377.5","147","200","320","400","400","500","332.04","363.44","50","800","370","400"
"2012","17-29","indirekter Migrationshintergrund","345.5","395","209","100","300","400","450","550","329.31","361.69","20","750","360","400"
"2012","17-29","kein Migrationshintergrund","350.26","382.5","1506","170","300","400","420","600","344.58","355.94","12","990","380","400"
"2012","17-29","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2012","30-45","direkter Migrationshintergrund","344.18","372.5","568","200","300","400","400","500","335.75","352.61","30","700","350","385"
"2012","30-45","indirekter Migrationshintergrund","369.91","395","322","250","300","400","500","720","358.58","381.24","40","720","350","390"
"2012","30-45","kein Migrationshintergrund","357.48","382.5","3980","200","300","400","450","600","354.38","360.58","0","800","355","375"
"2012","30-45","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2012","46-65","direkter Migrationshintergrund","332.84","372.5","508","200","300","400","400","540","323.79","341.89","0","700","350","380"
"2012","46-65","indirekter Migrationshintergrund","310.72","325","91","190","200","385","400","500","288.26","333.18","0","600","300","350"
"2012","46-65","kein Migrationshintergrund","342.54","372.5","5296","200","300","400","410","600","339.71","345.37","0","999","350","370"
"2012","46-65","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2012","66","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2012","66","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2012","66","kein Migrationshintergrund","185.98","140","241","50","90","300","400","500","169.1","202.86","0","700","120","200"
"2012","66","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2013","17-29","direkter Migrationshintergrund","310.7","345","110","125","250","400","400","500","288.41","332.99","0","600","350","400"
"2013","17-29","indirekter Migrationshintergrund","322.9","372.5","194","120","300","400","400","450","306.38","339.42","0","560","350","385"
"2013","17-29","kein Migrationshintergrund","349.46","388.5","1379","160","325","400","400","550","343.72","355.2","10","900","380","390"
"2013","17-29","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2013","30-45","direkter Migrationshintergrund","353.21","377.5","488","200","300","400","450","600","344.06","362.36","40","800","350","380"
"2013","30-45","indirekter Migrationshintergrund","361.53","395","300","200","320","400","450","600","349.77","373.29","50","720","350","380"
"2013","30-45","kein Migrationshintergrund","353.3","377.5","3581","200","300","400","450","600","350.09","356.51","6","900","350","375"
"2013","30-45","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2013","46-65","direkter Migrationshintergrund","320.68","335","480","180","250","400","400","500","311.34","330.02","40","800","350","380"
"2013","46-65","indirekter Migrationshintergrund","312.46","310","97","200","300","380","400","500","293.9","331.02","0","550","300","370"
"2013","46-65","kein Migrationshintergrund","341.32","372.5","5084","200","300","400","405","600","338.49","344.15","0","999","350","360"
"2013","46-65","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2013","66","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2013","66","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2013","66","kein Migrationshintergrund","177.77","145","241","40","80","250","400","500","160.73","194.81","0","800","120","150"
"2013","66","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2014","17-29","direkter Migrationshintergrund","328.17","335","129","100","300","400","400","700","308.46","347.88","40","700","350","400"
"2014","17-29","indirekter Migrationshintergrund","336.04","382.5","229","150","300","400","400","500","320.94","351.14","25","600","350","385"
"2014","17-29","kein Migrationshintergrund","343.77","377.5","1573","160","300","400","400","500","338.43","349.11","0","840","380","385"
"2014","17-29","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2014","30-45","direkter Migrationshintergrund","346.3","377.5","695","200","300","400","430","550","338.64","353.96","20","700","350","375"
"2014","30-45","indirekter Migrationshintergrund","350.79","355","374","210","300","400","420","550","340.08","361.5","0","999","350","350"
"2014","30-45","kein Migrationshintergrund","347.61","367.5","4380","200","300","400","420","500","344.74","350.48","0","999","350","350"
"2014","30-45","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2014","46-65","direkter Migrationshintergrund","323.37","335","519","200","250","400","400","500","315.06","331.68","0","800","350","375"
"2014","46-65","indirekter Migrationshintergrund","316.53","310","135","200","300","385","400","500","298.42","334.64","50","600","300","350"
"2014","46-65","kein Migrationshintergrund","339.98","367.5","5594","200","300","400","400","550","337.37","342.59","0","999","350","350"
"2014","46-65","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2014","66","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2014","66","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2014","66","kein Migrationshintergrund","182.86","145","276","50","80","250","400","600","167.3","198.42","0","600","120","200"
"2014","66","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2015","17-29","direkter Migrationshintergrund","347.51","377.5","613","200","300","400","450","600","338.61","356.41","0","900","400","400"
"2015","17-29","indirekter Migrationshintergrund","354.14","397.5","430","160","350","400","420","500","343.56","364.72","0","700","380","400"
"2015","17-29","kein Migrationshintergrund","345.59","382.5","1538","160","340","400","400","500","340.38","350.8","0","800","380","390"
"2015","17-29","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2015","30-45","direkter Migrationshintergrund","344.38","388.5","1894","200","300","400","400","600","339.4","349.36","0","990","390","400"
"2015","30-45","indirekter Migrationshintergrund","356.1","377.5","514","200","300","400","450","600","347.31","364.89","40","999","350","380"
"2015","30-45","kein Migrationshintergrund","347.22","377.5","3968","200","300","400","420","550","344.16","350.28","0","700","350","360"
"2015","30-45","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2015","46-65","direkter Migrationshintergrund","332.34","372.5","1086","200","250","400","400","600","325.49","339.19","0","900","380","400"
"2015","46-65","indirekter Migrationshintergrund","332.91","335","152","200","300","400","400","550","315.95","349.87","50","720","350","390"
"2015","46-65","kein Migrationshintergrund","340.94","372.5","5490","200","300","400","400","600","338.25","343.63","0","999","350","360"
"2015","46-65","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2015","66","direkter Migrationshintergrund","215.1","175","32","100","120","300","400","500","165.19","265.01","30","510","150","300"
"2015","66","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2015","66","kein Migrationshintergrund","178.88","145","255","50","80","250","400","600","162.08","195.68","0","750","120","200"
"2015","66","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2016","17-29","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2016","17-29","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2016","17-29","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2016","17-29","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2016","30-45","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2016","30-45","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2016","30-45","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2016","30-45","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2016","46-65","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2016","46-65","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2016","46-65","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2016","46-65","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2016","66","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2016","66","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2016","66","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2016","66","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2017","17-29","direkter Migrationshintergrund","336.35","377.5","508","160","300","400","400","600","326.43","346.27","20","700","390","400"
"2017","17-29","indirekter Migrationshintergrund","322.81","345","431","120","300","400","400","500","312.11","333.51","15","750","350","385"
"2017","17-29","kein Migrationshintergrund","343.89","377.5","1813","200","300","400","400","550","338.94","348.84","0","840","375","380"
"2017","17-29","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
