"year","bildungsniveau","migback","mean","median","n","percentile_10","percentile_25","percentile_75","percentile_90","percentile_99","lower_confidence_mean","upper_confidence_mean","minimum","maximum","lower_confidence_median","upper_confidence_median"
"2002","Realschule","direkter Migrationshintergrund","333.2","367.5","130","200","300","400","400","450","317.38","349.02","0","450","350","380"
"2002","Realschule","indirekter Migrationshintergrund","352","372.5","146","250","325","400","405","600","336.7","367.3","80","600","350","380"
"2002","Realschule","kein Migrationshintergrund","349.09","379","3753","200","300","400","450","600","345.77","352.41","0","990","375","380"
"2002","Realschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2003","(Fach-)Abitur","direkter Migrationshintergrund","324.13","365","246","150","250","400","420","500","310.1","338.16","0","600","350","380"
"2003","(Fach-)Abitur","indirekter Migrationshintergrund","335.45","365","69","140","300","400","450","600","299.14","371.76","50","999","350","400"
"2003","(Fach-)Abitur","kein Migrationshintergrund","336.55","373","1128","150","300","400","450","600","329.46","343.64","0","990","350","380"
"2003","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2003","(noch) kein Abschluss","direkter Migrationshintergrund","316","360","58","100","250","400","400","500","285.07","346.93","60","500","350","390"
"2003","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2003","(noch) kein Abschluss","kein Migrationshintergrund","261.82","275","71","20","90","400","500","570","222.21","301.43","0","570","100","300"
"2003","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2003","AkademikerIn","direkter Migrationshintergrund","332.33","345","231","135","300","400","450","550","317.1","347.56","0","910","350","380"
"2003","AkademikerIn","indirekter Migrationshintergrund","371.1","382.5","54","300","350","400","450","700","344.97","397.23","140","700","380","400"
"2003","AkademikerIn","kein Migrationshintergrund","360.86","382.5","2761","200","300","400","480","600","357","364.72","0","999","385","395"
"2003","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2003","Hauptschule","direkter Migrationshintergrund","348.09","377.5","681","200","300","400","420","600","340.35","355.83","0","700","375","380"
"2003","Hauptschule","indirekter Migrationshintergrund","357.91","382.5","155","200","300","400","450","600","342.17","373.65","40","600","370","400"
"2003","Hauptschule","kein Migrationshintergrund","340.17","372.5","2710","192","300","400","420","600","336.01","344.33","0","900","375","380"
"2003","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2003","Realschule","direkter Migrationshintergrund","339.38","367.5","119","200","300","400","400","500","323.82","354.94","40","600","350","385"
"2003","Realschule","indirekter Migrationshintergrund","359.36","372.5","147","250","300","400","480","600","343.84","374.88","60","600","350","380"
"2003","Realschule","kein Migrationshintergrund","351.26","377.5","3586","200","300","400","450","600","347.87","354.65","0","900","380","380"
"2003","Realschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2004","(Fach-)Abitur","direkter Migrationshintergrund","344.56","372.5","238","200","300","400","420","480","332.11","357.01","40","800","350","380"
"2004","(Fach-)Abitur","indirekter Migrationshintergrund","302.75","310","81","80","200","400","440","500","269.26","336.24","20","990","300","385"
"2004","(Fach-)Abitur","kein Migrationshintergrund","340.46","377.5","1130","160","300","400","450","600","333.51","347.41","0","999","350","380"
"2004","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2004","(noch) kein Abschluss","direkter Migrationshintergrund","298.86","325","57","100","160","400","400","550","265.27","332.45","50","550","300","400"
"2004","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2004","(noch) kein Abschluss","kein Migrationshintergrund","280.05","275","67","80","100","400","450","600","239.89","320.21","40","600","100","300"
"2004","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2004","AkademikerIn","direkter Migrationshintergrund","349.57","365","225","200","300","400","500","650","334.1","365.04","30","800","350","380"
"2004","AkademikerIn","indirekter Migrationshintergrund","383.58","382.5","50","300","350","400","500","600","358.92","408.24","200","600","375","400"
"2004","AkademikerIn","kein Migrationshintergrund","365.34","382.5","2723","225","300","400","500","600","361.47","369.21","0","999","385","400"
"2004","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2004","Hauptschule","direkter Migrationshintergrund","349.03","377.5","610","200","350","400","420","500","341.19","356.87","0","600","375","380"
"2004","Hauptschule","indirekter Migrationshintergrund","350.64","377.5","157","200","320","400","400","550","336.64","364.64","30","700","370","385"
"2004","Hauptschule","kein Migrationshintergrund","341.15","379","2556","192","300","400","400","600","336.86","345.44","0","999","375","380"
"2004","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2004","Realschule","direkter Migrationshintergrund","340.99","355","118","200","300","400","400","500","325.11","356.87","0","500","350","370"
"2004","Realschule","indirekter Migrationshintergrund","353.99","377.5","138","200","300","400","450","500","338.57","369.41","50","550","350","380"
"2004","Realschule","kein Migrationshintergrund","352.24","377.5","3484","200","300","400","420","600","348.89","355.59","0","900","380","380"
"2004","Realschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2005","(Fach-)Abitur","direkter Migrationshintergrund","342.23","372.5","223","200","300","400","400","500","329.02","355.44","10","500","350","385"
"2005","(Fach-)Abitur","indirekter Migrationshintergrund","317","345","79","140","200","400","400","500","289.54","344.46","60","720","350","385"
"2005","(Fach-)Abitur","kein Migrationshintergrund","340.42","377.5","1078","180","300","400","450","600","333.34","347.5","0","999","360","380"
"2005","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2005","(noch) kein Abschluss","direkter Migrationshintergrund","285.34","325","46","120","200","385","400","450","249.28","321.4","20","450","250","385"
"2005","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2005","(noch) kein Abschluss","kein Migrationshintergrund","265.57","325","66","40","80","400","400","700","222.9","308.24","0","700","100","350"
"2005","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2005","AkademikerIn","direkter Migrationshintergrund","346.04","377.5","203","200","300","400","450","550","330.66","361.42","0","680","350","400"
"2005","AkademikerIn","indirekter Migrationshintergrund","385.79","382.5","57","285","350","415","500","900","357.97","413.61","90","900","385","400"
"2005","AkademikerIn","kein Migrationshintergrund","364.92","397.5","2595","200","300","400","480","600","360.99","368.85","0","800","385","400"
"2005","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2005","Hauptschule","direkter Migrationshintergrund","346.18","379","576","200","300","400","400","500","338.32","354.04","0","700","375","385"
"2005","Hauptschule","indirekter Migrationshintergrund","356.61","372.5","152","200","300","400","450","700","340.68","372.54","60","700","370","385"
"2005","Hauptschule","kein Migrationshintergrund","345.25","377.5","2340","200","300","400","425","600","340.72","349.78","0","990","375","380"
"2005","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2005","Realschule","direkter Migrationshintergrund","338.53","372.5","115","200","300","400","400","460","321.11","355.95","30","460","350","380"
"2005","Realschule","indirekter Migrationshintergrund","375.37","382.5","140","270","350","400","450","990","357.5","393.24","50","990","360","385"
"2005","Realschule","kein Migrationshintergrund","356.34","382.5","3319","200","300","400","450","600","352.98","359.7","0","990","380","385"
"2005","Realschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2006","(Fach-)Abitur","direkter Migrationshintergrund","330.5","372.5","238","200","250","400","400","600","317.47","343.53","0","600","350","380"
"2006","(Fach-)Abitur","indirekter Migrationshintergrund","325","355","82","100","300","400","400","450","299.7","350.3","50","650","350","385"
"2006","(Fach-)Abitur","kein Migrationshintergrund","336.1","377.5","1134","180","300","400","450","600","329.43","342.77","0","999","360","380"
"2006","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2006","(noch) kein Abschluss","direkter Migrationshintergrund","307.72","365","38","60","300","400","400","400","261.24","354.2","0","500","300","380"
"2006","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2006","(noch) kein Abschluss","kein Migrationshintergrund","322.96","382.5","63","70","200","400","500","600","282.1","363.82","0","600","160","380"
"2006","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2006","AkademikerIn","direkter Migrationshintergrund","342.01","377.5","227","200","300","400","500","570","327.36","356.66","0","600","350","385"
"2006","AkademikerIn","indirekter Migrationshintergrund","356.66","382.5","64","200","300","400","450","700","330.48","382.84","0","700","375","400"
"2006","AkademikerIn","kein Migrationshintergrund","364.73","395","2806","200","300","400","450","600","361.14","368.32","0","750","390","400"
"2006","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2006","Hauptschule","direkter Migrationshintergrund","349.1","377.5","574","200","300","400","400","550","340.82","357.38","0","800","375","380"
"2006","Hauptschule","indirekter Migrationshintergrund","344.18","372.5","152","200","300","400","400","550","329.42","358.94","0","600","350","380"
"2006","Hauptschule","kein Migrationshintergrund","344.82","377.5","2497","200","300","400","420","600","340.44","349.2","0","999","380","385"
"2006","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2006","Realschule","direkter Migrationshintergrund","332.32","377.5","119","200","300","400","400","500","313.46","351.18","0","500","350","380"
"2006","Realschule","indirekter Migrationshintergrund","350.26","377.5","141","200","300","400","450","550","335.58","364.94","10","600","360","385"
"2006","Realschule","kein Migrationshintergrund","357.1","387.5","3532","200","300","400","420","600","353.8","360.4","0","999","385","385"
"2006","Realschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2007","(Fach-)Abitur","direkter Migrationshintergrund","339.43","377.5","212","200","300","400","400","500","325.91","352.95","50","700","350","385"
"2007","(Fach-)Abitur","indirekter Migrationshintergrund","312.71","335","79","160","200","400","400","500","285","340.42","60","750","320","385"
"2007","(Fach-)Abitur","kein Migrationshintergrund","342.8","377.5","1139","150","300","400","450","700","335.75","349.85","0","990","375","385"
"2007","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2007","(noch) kein Abschluss","direkter Migrationshintergrund","329.91","382.5","31","40","300","400","400","500","290.36","369.46","40","500","300","400"
"2007","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2007","(noch) kein Abschluss","kein Migrationshintergrund","318.32","382.5","56","80","160","400","500","750","275.16","361.48","20","750","250","400"
"2007","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2007","AkademikerIn","direkter Migrationshintergrund","347.8","372.5","213","200","300","400","450","600","334.24","361.36","40","600","350","400"
"2007","AkademikerIn","indirekter Migrationshintergrund","349.12","372.5","77","200","300","400","450","500","330.02","368.22","100","500","375","400"
"2007","AkademikerIn","kein Migrationshintergrund","366.73","397.5","2661","200","300","400","500","600","362.76","370.7","0","800","400","400"
"2007","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2007","Hauptschule","direkter Migrationshintergrund","349.77","377.5","479","200","300","400","400","600","341.17","358.37","0","600","360","380"
"2007","Hauptschule","indirekter Migrationshintergrund","349.26","377.5","165","200","300","400","400","600","334.6","363.92","90","700","360","385"
"2007","Hauptschule","kein Migrationshintergrund","348.99","382.5","2306","200","300","400","430","600","344.48","353.5","0","900","380","385"
"2007","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2007","Realschule","direkter Migrationshintergrund","338.2","372.5","104","200","300","400","400","450","319.06","357.34","0","450","350","375"
"2007","Realschule","indirekter Migrationshintergrund","360.35","377.5","135","200","330","400","400","500","344.56","376.14","50","700","370","385"
"2007","Realschule","kein Migrationshintergrund","356.46","382.5","3378","200","300","400","450","600","352.98","359.94","0","900","380","385"
"2007","Realschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2008","(Fach-)Abitur","direkter Migrationshintergrund","329.7","362.5","208","100","300","400","400","600","314.72","344.68","20","600","350","385"
"2008","(Fach-)Abitur","indirekter Migrationshintergrund","306.42","335","71","145","200","400","440","450","279.41","333.43","40","600","300","385"
"2008","(Fach-)Abitur","kein Migrationshintergrund","335.25","377.5","1085","150","300","400","430","600","328.36","342.14","0","999","360","380"
"2008","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2008","(noch) kein Abschluss","direkter Migrationshintergrund","270.53","245","32","100","160","400","400","600","221.06","320","50","600","200","400"
"2008","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2008","(noch) kein Abschluss","kein Migrationshintergrund","295.75","325","56","55","100","400","600","600","251.23","340.27","0","600","140","350"
"2008","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2008","AkademikerIn","direkter Migrationshintergrund","337.24","377.5","191","180","300","400","450","600","321.33","353.15","0","700","350","385"
"2008","AkademikerIn","indirekter Migrationshintergrund","368.82","382.5","72","250","300","400","500","560","347.82","389.82","150","600","370","400"
"2008","AkademikerIn","kein Migrationshintergrund","358.83","397.5","2545","200","300","400","450","600","354.87","362.79","0","700","385","400"
"2008","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2008","Hauptschule","direkter Migrationshintergrund","345.29","377.5","453","200","300","400","400","600","335.93","354.65","0","800","370","385"
"2008","Hauptschule","indirekter Migrationshintergrund","344.63","372.5","165","200","300","400","400","500","330.81","358.45","80","600","350","385"
"2008","Hauptschule","kein Migrationshintergrund","343.25","377.5","2171","200","300","400","420","600","338.56","347.94","0","800","380","380"
"2008","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2008","Realschule","direkter Migrationshintergrund","340.54","372.5","93","200","300","400","400","500","319.89","361.19","0","500","330","380"
"2008","Realschule","indirekter Migrationshintergrund","352.53","377.5","134","200","320","400","425","500","337.04","368.02","45","600","350","380"
"2008","Realschule","kein Migrationshintergrund","351.32","382.5","3248","200","300","400","410","600","347.93","354.71","0","820","380","385"
"2008","Realschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2009","(Fach-)Abitur","direkter Migrationshintergrund","333.29","355","182","200","300","400","400","500","319.09","347.49","20","600","350","380"
"2009","(Fach-)Abitur","indirekter Migrationshintergrund","333.4","355","58","200","300","400","410","500","303.12","363.68","0","600","350","380"
"2009","(Fach-)Abitur","kein Migrationshintergrund","340.71","377.5","1012","160","300","400","450","600","333.68","347.74","0","999","365","385"
"2009","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2009","(noch) kein Abschluss","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2009","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2009","(noch) kein Abschluss","kein Migrationshintergrund","294.27","340","48","70","150","400","500","500","251.26","337.28","20","500","160","350"
"2009","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2009","AkademikerIn","direkter Migrationshintergrund","314.5","335","187","120","250","400","450","600","297.51","331.49","40","850","350","370"
"2009","AkademikerIn","indirekter Migrationshintergrund","372.53","372.5","77","300","300","400","450","500","355.32","389.74","140","550","350","400"
"2009","AkademikerIn","kein Migrationshintergrund","358.87","388.5","2400","200","300","400","450","600","354.82","362.92","0","800","385","400"
"2009","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2009","Hauptschule","direkter Migrationshintergrund","353.45","377.5","368","200","300","400","400","800","343.13","363.77","40","800","370","400"
"2009","Hauptschule","indirekter Migrationshintergrund","366.74","382.5","150","250","350","400","400","700","353.09","380.39","100","700","380","400"
"2009","Hauptschule","kein Migrationshintergrund","346.88","377.5","1927","200","300","400","440","600","342.07","351.69","0","700","375","385"
"2009","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2009","Realschule","direkter Migrationshintergrund","325.31","325","85","200","280","400","400","500","305.05","345.57","0","600","300","375"
"2009","Realschule","indirekter Migrationshintergrund","353.08","382.5","116","200","350","400","450","500","335.04","371.12","50","600","350","400"
"2009","Realschule","kein Migrationshintergrund","356.1","382.5","3048","200","300","400","450","600","352.57","359.63","0","800","380","385"
"2009","Realschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2010","(Fach-)Abitur","direkter Migrationshintergrund","319.76","340","198","150","250","400","400","500","305.13","334.39","20","600","350","390"
"2010","(Fach-)Abitur","indirekter Migrationshintergrund","306.62","342.5","81","100","250","400","400","500","281.15","332.09","50","750","300","380"
"2010","(Fach-)Abitur","kein Migrationshintergrund","335.73","372.5","1159","150","300","400","430","550","329.02","342.44","0","999","350","375"
"2010","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2010","(noch) kein Abschluss","direkter Migrationshintergrund","331.64","355","40","200","200","400","450","450","302.16","361.12","80","450","350","400"
"2010","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2010","(noch) kein Abschluss","kein Migrationshintergrund","340.42","385","40","100","200","500","500","500","290.4","390.44","20","500","160","400"
"2010","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2010","AkademikerIn","direkter Migrationshintergrund","342.89","335","230","200","300","400","400","600","328.8","356.98","0","750","350","380"
"2010","AkademikerIn","indirekter Migrationshintergrund","370.56","392.5","89","200","300","420","500","500","347.76","393.36","50","960","380","400"
"2010","AkademikerIn","kein Migrationshintergrund","356.55","377.5","2563","200","300","400","450","600","352.6","360.5","0","900","375","380"
"2010","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2010","Hauptschule","direkter Migrationshintergrund","332.46","373.5","416","180","250","400","448","560","322.45","342.47","0","600","370","400"
"2010","Hauptschule","indirekter Migrationshintergrund","360.72","382.5","145","200","300","400","400","600","344.38","377.06","20","700","375","400"
"2010","Hauptschule","kein Migrationshintergrund","341.56","377.5","1935","200","300","400","410","600","336.54","346.58","0","900","370","380"
"2010","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2010","Realschule","direkter Migrationshintergrund","319.15","325","92","200","280","385","400","400","299.73","338.57","30","500","300","370"
"2010","Realschule","indirekter Migrationshintergrund","363.73","382.5","117","260","350","400","425","500","347.4","380.06","60","500","350","390"
"2010","Realschule","kein Migrationshintergrund","354.75","382.5","3298","200","300","400","420","600","351.34","358.16","0","800","375","380"
"2010","Realschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2011","(Fach-)Abitur","direkter Migrationshintergrund","337","377.5","271","200","280","400","400","550","324.81","349.19","60","600","350","395"
"2011","(Fach-)Abitur","indirekter Migrationshintergrund","313.15","355","91","120","250","400","400","600","284.65","341.65","50","999","300","380"
"2011","(Fach-)Abitur","kein Migrationshintergrund","339.55","372.5","1368","180","300","400","425","600","333.36","345.74","0","999","350","360"
"2011","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2011","(noch) kein Abschluss","direkter Migrationshintergrund","350.39","370","52","150","300","400","450","480","317.23","383.55","30","480","300","400"
"2011","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2011","(noch) kein Abschluss","kein Migrationshintergrund","332.18","382.5","92","80","250","400","500","600","298.07","366.29","20","940","300","400"
"2011","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2011","AkademikerIn","direkter Migrationshintergrund","332.92","340","280","200","300","400","400","500","321.19","344.65","0","600","350","380"
"2011","AkademikerIn","indirekter Migrationshintergrund","382.55","395","123","250","330","450","500","600","364.45","400.65","30","600","350","400"
"2011","AkademikerIn","kein Migrationshintergrund","361.41","397.5","3040","200","300","400","450","600","357.69","365.13","0","800","380","390"
"2011","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2011","Hauptschule","direkter Migrationshintergrund","343","377.5","508","150","300","400","450","650","333.71","352.29","20","700","370","400"
"2011","Hauptschule","indirekter Migrationshintergrund","350.53","382.5","168","200","300","400","450","550","334.99","366.07","40","600","350","400"
"2011","Hauptschule","kein Migrationshintergrund","346.85","379","2435","200","300","400","450","600","342.46","351.24","0","800","375","380"
"2011","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2011","Realschule","direkter Migrationshintergrund","341.07","340","125","200","300","400","400","990","320.73","361.41","80","990","300","380"
"2011","Realschule","indirekter Migrationshintergrund","366.08","387.5","171","200","350","400","500","550","351.24","380.92","60","700","360","390"
"2011","Realschule","kein Migrationshintergrund","357.87","382.5","3949","200","300","400","450","600","354.8","360.94","0","800","375","380"
