"year","quintil_oecd","regtyp","mean","median","n","percentile_10","percentile_25","percentile_75","percentile_90","percentile_99","lower_confidence_mean","upper_confidence_mean","minimum","maximum","lower_confidence_median","upper_confidence_median"
"2006","1 Einkommensschwächstes Quintil","Städtischer Raum","328.07","377.5","881","150","250","400","400","600","320.54","335.6","0","800","370","385"
"2006","2","Ländlicher Raum","359.58","395","873","200","340","400","450","600","352.54","366.62","0","900","385","400"
"2006","2","Städtischer Raum","345.73","377.5","1473","200","300","400","450","600","340.33","351.13","0","800","375","380"
"2006","3","Ländlicher Raum","357.07","382.5","889","200","300","400","450","600","350.44","363.7","0","999","380","400"
"2006","3","Städtischer Raum","346.07","377.5","1413","200","300","400","420","550","340.65","351.49","0","800","380","385"
"2006","4","Ländlicher Raum","359.48","382.5","873","200","300","400","450","600","353.37","365.59","0","600","380","400"
"2006","4","Städtischer Raum","352.21","377.5","1963","200","300","400","420","575","347.67","356.75","0","990","380","380"
"2006","5 Einkommensstärkstes Quintil","Ländlicher Raum","362.09","397.5","658","200","300","400","455","600","353.57","370.61","0","999","385","400"
"2006","5 Einkommensstärkstes Quintil","Städtischer Raum","358.96","395","2148","200","300","400","450","600","354.38","363.54","0","999","380","390"
"2007","1 Einkommensschwächstes Quintil","Ländlicher Raum","355.8","395","612","200","300","400","450","600","347.75","363.85","0","800","400","400"
"2007","1 Einkommensschwächstes Quintil","Städtischer Raum","338.13","382.5","767","200","280","400","420","600","330.2","346.06","0","800","380","400"
"2007","2","Ländlicher Raum","355.35","395","905","200","300","400","450","650","348.52","362.18","0","800","385","400"
"2007","2","Städtischer Raum","343.59","377.5","1323","200","300","400","440","600","337.7","349.48","0","900","375","380"
"2007","3","Ländlicher Raum","364.29","395","851","225","350","400","450","600","357.57","371.01","0","800","385","400"
"2007","3","Städtischer Raum","339.87","379","1341","160","300","400","440","600","334.01","345.73","0","700","360","380"
"2007","4","Ländlicher Raum","363.48","397.5","866","200","300","400","450","600","356.82","370.14","0","840","385","400"
"2007","4","Städtischer Raum","357.37","382.5","1856","200","300","400","450","600","352.69","362.05","0","900","380","385"
"2007","5 Einkommensstärkstes Quintil","Ländlicher Raum","365.19","397.5","631","200","300","400","500","600","356.54","373.84","0","800","385","400"
"2007","5 Einkommensstärkstes Quintil","Städtischer Raum","362.34","387.5","2125","200","300","400","500","600","357.58","367.1","0","990","380","390"
"2008","1 Einkommensschwächstes Quintil","Ländlicher Raum","351.59","397.5","540","200","300","400","450","600","342.79","360.39","0","800","400","400"
"2008","1 Einkommensschwächstes Quintil","Städtischer Raum","330.61","377.5","722","150","300","400","400","500","322.3","338.92","0","800","360","385"
"2008","2","Ländlicher Raum","347.58","382.5","760","200","300","400","400","600","340.51","354.65","0","800","380","400"
"2008","2","Städtischer Raum","333.18","372.5","1207","180","290","400","420","540","326.95","339.41","0","800","350","380"
"2008","3","Ländlicher Raum","349.52","382.5","814","200","300","400","420","600","342.09","356.95","0","820","380","390"
"2008","3","Städtischer Raum","341.24","377.5","1312","200","300","400","400","600","335.49","346.99","0","800","360","380"
"2008","4","Ländlicher Raum","356.43","397.5","898","200","300","400","450","600","349.84","363.02","0","800","380","390"
"2008","4","Städtischer Raum","351.07","377.5","1741","200","300","400","420","600","346.36","355.78","0","800","375","380"
"2008","5 Einkommensstärkstes Quintil","Ländlicher Raum","353.04","397.5","663","200","300","400","450","600","344.82","361.26","0","800","380","400"
"2008","5 Einkommensstärkstes Quintil","Städtischer Raum","356.06","382.5","2137","200","300","400","450","600","351.56","360.56","0","999","380","385"
"2009","1 Einkommensschwächstes Quintil","Ländlicher Raum","363.63","392.5","444","240","300","400","400","800","354.33","372.93","0","800","380","400"
"2009","1 Einkommensschwächstes Quintil","Städtischer Raum","330.45","365","632","130","300","400","400","550","321.49","339.41","0","800","350","380"
"2009","2","Ländlicher Raum","348.4","377.5","698","200","300","400","445","600","340.97","355.83","0","700","380","400"
"2009","2","Städtischer Raum","344.89","372.5","1039","200","300","400","420","600","338.66","351.12","20","800","370","380"
"2009","3","Ländlicher Raum","354.01","387.5","767","200","300","400","450","600","346.5","361.52","0","800","380","400"
"2009","3","Städtischer Raum","342.77","377.5","1118","200","300","400","420","600","336.5","349.04","0","800","360","380"
"2009","4","Ländlicher Raum","355.27","387.5","824","200","300","400","450","600","348.76","361.78","0","700","380","385"
"2009","4","Städtischer Raum","354.54","377.5","1656","200","300","400","450","600","349.81","359.27","0","700","375","380"
"2009","5 Einkommensstärkstes Quintil","Ländlicher Raum","362.21","382.5","727","225","300","400","500","600","354.15","370.27","0","850","380","400"
"2009","5 Einkommensstärkstes Quintil","Städtischer Raum","355.98","382.5","2032","200","300","400","450","600","351.42","360.54","0","999","380","390"
"2010","1 Einkommensschwächstes Quintil","Ländlicher Raum","335.82","377.5","548","200","300","400","405","500","327.81","343.83","50","960","380","400"
"2010","1 Einkommensschwächstes Quintil","Städtischer Raum","316.52","345","690","140","250","400","400","500","308.06","324.98","20","600","350","380"
"2010","2","Ländlicher Raum","345.72","389","841","200","300","400","400","600","338.44","353","0","900","370","390"
"2010","2","Städtischer Raum","335.8","372.5","1187","150","300","400","420","600","329.04","342.56","0","800","360","380"
"2010","3","Ländlicher Raum","352.88","387.5","716","200","300","400","420","600","345.16","360.6","0","800","375","390"
"2010","3","Städtischer Raum","338.88","373.5","1159","200","300","400","420","520","333.05","344.71","0","620","350","380"
"2010","4","Ländlicher Raum","355.53","382.5","903","200","300","400","420","600","349.25","361.81","0","800","375","385"
"2010","4","Städtischer Raum","350.75","377.5","1725","200","300","400","410","550","345.99","355.51","0","900","360","380"
"2010","5 Einkommensstärkstes Quintil","Ländlicher Raum","358.05","377.5","714","200","300","400","450","600","350.06","366.04","0","780","370","395"
"2010","5 Einkommensstärkstes Quintil","Städtischer Raum","354.71","377.5","2171","200","300","400","450","600","350.17","359.25","0","999","360","380"
"2011","1 Einkommensschwächstes Quintil","Ländlicher Raum","344.04","387.5","684","200","300","400","400","600","335.89","352.19","0","800","380","400"
"2011","1 Einkommensschwächstes Quintil","Städtischer Raum","324.64","345","821","120","250","400","400","600","316.73","332.55","0","810","350","370"
"2011","2","Ländlicher Raum","346.74","397.5","996","187","300","400","420","600","340.23","353.25","0","820","380","390"
"2011","2","Städtischer Raum","336.4","377.5","1351","150","300","400","400","600","330.36","342.44","8","800","360","380"
"2011","3","Ländlicher Raum","354.82","387.5","919","200","300","400","450","600","348.26","361.38","0","750","370","385"
"2011","3","Städtischer Raum","345.93","377.5","1388","200","300","400","420","600","340.32","351.54","20","940","350","380"
"2011","4","Ländlicher Raum","350.84","377.5","1139","200","300","400","410","600","345.08","356.6","20","800","360","380"
"2011","4","Städtischer Raum","356","382.5","2055","200","300","400","450","600","351.47","360.53","0","800","360","380"
"2011","5 Einkommensstärkstes Quintil","Ländlicher Raum","362.48","377.5","983","205","300","400","450","650","356.13","368.83","0","700","380","400"
"2011","5 Einkommensstärkstes Quintil","Städtischer Raum","363.19","389.5","2693","210","300","400","460","600","359.12","367.26","0","999","375","385"
"2012","1 Einkommensschwächstes Quintil","Ländlicher Raum","339.54","377.5","544","160","300","400","435","600","330.07","349.01","10","800","360","400"
"2012","1 Einkommensschwächstes Quintil","Städtischer Raum","324.31","372.5","752","130","250","400","400","600","315.59","333.03","20","800","350","380"
"2012","2","Ländlicher Raum","348.14","395","877","200","300","400","425","600","340.79","355.49","0","800","360","390"
"2012","2","Städtischer Raum","326.2","372.5","1221","120","270","400","400","600","319.86","332.54","0","700","350","375"
"2012","3","Ländlicher Raum","349.35","377.5","991","200","300","400","400","600","343.28","355.42","30","800","360","380"
"2012","3","Städtischer Raum","336.48","377.5","1364","200","300","400","400","600","330.66","342.3","0","800","350","370"
"2012","4","Ländlicher Raum","349.39","377.5","1158","200","300","400","400","500","343.94","354.84","0","700","360","380"
"2012","4","Städtischer Raum","345.64","377.5","2113","200","300","400","450","600","341","350.28","0","990","350","370"
"2012","5 Einkommensstärkstes Quintil","Ländlicher Raum","355.92","377.5","1042","200","300","400","450","700","349.59","362.25","0","900","360","380"
"2012","5 Einkommensstärkstes Quintil","Städtischer Raum","351.79","377.5","2824","200","300","400","450","600","347.97","355.61","0","999","350","375"
"2013","1 Einkommensschwächstes Quintil","Ländlicher Raum","331.16","377.5","479","150","300","400","400","600","320.63","341.69","0","990","350","400"
"2013","1 Einkommensschwächstes Quintil","Städtischer Raum","303.34","345","634","80","200","400","400","600","293.5","313.18","0","990","320","350"
"2013","2","Ländlicher Raum","337.94","382.5","758","200","300","400","400","500","330.67","345.21","0","800","350","385"
"2013","2","Städtischer Raum","315.92","345","1117","120","250","400","400","500","309.27","322.57","0","800","350","350"
"2013","3","Ländlicher Raum","341.93","382.5","844","200","300","400","400","500","335.31","348.55","10","600","360","385"
"2013","3","Städtischer Raum","332.56","369","1203","160","300","400","400","600","326.29","338.83","0","750","350","360"
"2013","4","Ländlicher Raum","351.28","377.5","1120","200","300","400","410","600","345.34","357.22","0","900","350","380"
"2013","4","Städtischer Raum","344.1","372.5","1906","200","300","400","400","600","339.52","348.68","0","900","350","370"
"2013","5 Einkommensstärkstes Quintil","Ländlicher Raum","351.75","372.5","1099","200","300","400","420","600","346.03","357.47","30","800","350","380"
"2013","5 Einkommensstärkstes Quintil","Städtischer Raum","352.63","377.5","2806","200","300","400","450","500","348.84","356.42","10","999","360","380"
"2014","1 Einkommensschwächstes Quintil","Ländlicher Raum","322.8","357.5","538","150","250","400","400","600","313.41","332.19","0","600","350","380"
"2014","1 Einkommensschwächstes Quintil","Städtischer Raum","301.54","345","692","100","200","400","400","600","292.66","310.42","0","999","320","350"
"2014","2","Ländlicher Raum","337.4","372.5","973","200","300","400","400","500","330.9","343.9","20","800","350","380"
"2014","2","Städtischer Raum","325.04","345","1238","150","285","400","400","600","318.62","331.46","0","999","350","350"
"2014","3","Ländlicher Raum","337.63","377.5","983","200","300","400","400","500","331.03","344.23","10","840","350","380"
"2014","3","Städtischer Raum","324.93","345","1465","150","250","400","400","600","319.5","330.36","0","900","350","350"
"2014","4","Ländlicher Raum","349.85","377.5","1351","200","300","400","400","600","344.76","354.94","0","700","350","380"
"2014","4","Städtischer Raum","342.3","362.5","2192","200","300","400","410","500","338.18","346.42","0","800","350","350"
"2014","5 Einkommensstärkstes Quintil","Ländlicher Raum","348.52","372.5","1233","200","300","400","400","500","343.35","353.69","30","700","350","370"
"2014","5 Einkommensstärkstes Quintil","Städtischer Raum","345.33","365","3258","200","300","400","420","500","341.84","348.82","0","999","350","360"
"2015","1 Einkommensschwächstes Quintil","Ländlicher Raum","323.67","365","607","150","280","400","400","500","314.48","332.86","10","900","350","390"
"2015","1 Einkommensschwächstes Quintil","Städtischer Raum","317.21","355","991","100","250","400","400","600","309.56","324.86","0","800","350","380"
"2015","2","Ländlicher Raum","326.49","355","983","150","300","400","400","500","319.56","333.42","0","900","350","390"
"2015","2","Städtischer Raum","326.7","377.5","1481","150","250","400","400","600","320.81","332.59","0","840","365","385"
"2015","3","Ländlicher Raum","339.44","382.5","1119","180","300","400","400","500","333.46","345.42","0","750","380","390"
"2015","3","Städtischer Raum","329.59","345","1776","160","300","400","400","600","324.49","334.69","0","990","350","360"
"2015","4","Ländlicher Raum","353.15","382.5","1444","200","300","400","420","540","348.14","358.16","0","700","350","380"
"2015","4","Städtischer Raum","338.46","367.5","2520","200","300","400","400","600","334.33","342.59","0","990","350","375"
"2015","5 Einkommensstärkstes Quintil","Ländlicher Raum","347.18","372.5","1384","200","300","400","400","600","342.08","352.28","0","750","350","380"
"2015","5 Einkommensstärkstes Quintil","Städtischer Raum","351.28","377.5","3667","200","300","400","450","550","348.01","354.55","10","999","370","380"
"2016","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","","","","","","","","","","","",""
"2016","1 Einkommensschwächstes Quintil","Städtischer Raum","","","","","","","","","","","","","",""
"2016","2","Ländlicher Raum","","","","","","","","","","","","","",""
"2016","2","Städtischer Raum","","","","","","","","","","","","","",""
"2016","3","Ländlicher Raum","","","","","","","","","","","","","",""
"2016","3","Städtischer Raum","","","","","","","","","","","","","",""
"2016","4","Ländlicher Raum","","","","","","","","","","","","","",""
"2016","4","Städtischer Raum","","","","","","","","","","","","","",""
"2016","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","","","","","","","","","","","",""
"2016","5 Einkommensstärkstes Quintil","Städtischer Raum","","","","","","","","","","","","","",""
"2017","1 Einkommensschwächstes Quintil","Ländlicher Raum","314.62","345","533","140","200","400","400","600","304.79","324.45","15","750","350","390"
"2017","1 Einkommensschwächstes Quintil","Städtischer Raum","300.05","345","860","100","200","400","400","600","291.58","308.52","0","840","300","350"
"2017","2","Ländlicher Raum","326.31","377.5","895","150","250","400","400","500","319.08","333.54","0","800","350","380"
"2017","2","Städtischer Raum","316.54","345","1296","100","240","400","400","600","310.21","322.87","0","800","350","370"
"2017","3","Ländlicher Raum","339.55","377.5","1100","200","300","400","400","600","333.53","345.57","0","800","360","380"
"2017","3","Städtischer Raum","325.9","345","1668","180","265","400","400","550","320.77","331.03","0","850","350","350"
"2017","4","Ländlicher Raum","330.69","355","1624","200","300","400","400","500","325.99","335.39","0","600","350","360"
"2017","4","Städtischer Raum","332.23","347.5","2690","200","300","400","400","600","328.33","336.13","0","750","350","350"
"2017","5 Einkommensstärkstes Quintil","Ländlicher Raum","345.08","345","1796","200","300","400","410","600","340.69","349.47","0","800","350","370"
"2017","5 Einkommensstärkstes Quintil","Städtischer Raum","347.58","357.5","4329","200","300","400","420","600","344.65","350.51","0","990","350","355"
"2018","1 Einkommensschwächstes Quintil","Ländlicher Raum","308.94","335","509","130","200","400","400","700","298.28","319.6","0","800","350","400"
"2018","1 Einkommensschwächstes Quintil","Städtischer Raum","287.99","290","942","100","200","400","400","600","279.97","296.01","0","800","350","380"
"2018","2","Ländlicher Raum","319.22","345","706","150","250","400","400","500","311.45","326.99","0","750","350","380"
"2018","2","Städtischer Raum","298.6","345","1154","100","200","400","400","500","291.78","305.42","0","840","350","360"
"2018","3","Ländlicher Raum","332.88","355","1029","165","300","400","400","520","326.74","339.02","0","700","350","370"
"2018","3","Städtischer Raum","317.15","345","1547","150","250","400","400","500","311.81","322.49","0","650","350","350"
"2018","4","Ländlicher Raum","328.59","345","1603","195","300","400","400","500","323.8","333.38","0","800","350","350"
"2018","4","Städtischer Raum","330.43","345","2774","200","300","400","400","500","326.65","334.21","0","720","350","350"
"2018","5 Einkommensstärkstes Quintil","Ländlicher Raum","339.48","345","1887","200","300","400","400","600","335.37","343.59","3","800","350","350"
"2018","5 Einkommensstärkstes Quintil","Städtischer Raum","341.99","347.5","4408","200","300","400","400","550","339.08","344.9","0","990","350","350"
"2019","1 Einkommensschwächstes Quintil","Ländlicher Raum","369.05","395","128","150","350","400","450","600","347.19","390.91","30","750","400","400"
"2019","1 Einkommensschwächstes Quintil","Städtischer Raum","333.88","395","354","100","300","400","400","500","320.6","347.16","10","800","400","400"
"2019","2","Ländlicher Raum","372.86","395","87","200","400","400","450","520","353.16","392.56","60","600","400","400"
"2019","2","Städtischer Raum","355.12","395","168","150","350","400","400","500","341.34","368.9","40","500","400","400"
"2019","3","Ländlicher Raum","414.4","395","51","350","400","400","500","600","379.87","448.93","120","1000","400","400"
"2019","3","Städtischer Raum","399.12","395","88","300","400","400","500","700","380.39","417.85","80","700","400","400"
"2019","4","Ländlicher Raum","","","","","","","","","","","","","",""
"2019","4","Städtischer Raum","416.62","395","42","320","400","450","500","600","392.18","441.06","200","700","400","400"
"2019","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","","","","","","","","","","","",""
"2019","5 Einkommensstärkstes Quintil","Städtischer Raum","","","","","","","","","","","","","",""
