"year","migback","quintil_oecd","mean","median","n","percentile_10","percentile_25","percentile_75","percentile_90","percentile_99","lower_confidence_mean","upper_confidence_mean","minimum","maximum","lower_confidence_median","upper_confidence_median"
"2008","kein Migrationshintergrund","3","345.26","382.5","1785","200","300","400","420","600","340.22","350.3","0","820","380","385"
"2008","kein Migrationshintergrund","4","353.83","382.5","2353","200","300","400","420","600","349.8","357.86","0","800","380","385"
"2008","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","356.12","382.5","2590","200","300","400","450","600","352.03","360.21","0","999","380","385"
"2008","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2008","Migrationshintergrund - n. w. differenzierbar","2","","","","","","","","","","","","","",""
"2008","Migrationshintergrund - n. w. differenzierbar","3","","","","","","","","","","","","","",""
"2008","Migrationshintergrund - n. w. differenzierbar","4","","","","","","","","","","","","","",""
"2008","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2009","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","346.64","377.5","176","150","300","400","450","800","330.03","363.25","40","800","350","400"
"2009","direkter Migrationshintergrund","2","333.51","335","235","200","300","400","400","600","320.77","346.25","40","600","350","385"
"2009","direkter Migrationshintergrund","3","323","355","177","160","270","400","400","500","307.95","338.05","45","600","350","380"
"2009","direkter Migrationshintergrund","4","342.77","372.5","163","200","300","400","400","500","328.4","357.14","0","600","350","385"
"2009","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","340.82","335","110","200","300","400","450","600","319.09","362.55","20","850","350","380"
"2009","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","354.57","382.5","78","140","350","400","400","500","331.73","377.41","80","500","350","400"
"2009","indirekter Migrationshintergrund","2","352.49","385","91","250","300","400","400","700","329.38","375.6","50","700","350","400"
"2009","indirekter Migrationshintergrund","3","357.92","355","78","250","330","400","450","500","339.76","376.08","60","500","350","380"
"2009","indirekter Migrationshintergrund","4","366.29","387.5","105","250","350","400","410","500","351.47","381.11","100","600","360","400"
"2009","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","367.1","377.5","91","300","300","400","450","700","346.7","387.5","0","700","350","400"
"2009","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","340.85","377.5","822","200","300","400","400","700","333.33","348.37","0","800","375","390"
"2009","kein Migrationshintergrund","2","348.42","377.5","1411","200","300","400","425","600","343.13","353.71","0","800","380","385"
"2009","kein Migrationshintergrund","3","350.02","382.5","1630","200","300","400","440","600","344.76","355.28","0","800","380","385"
"2009","kein Migrationshintergrund","4","355.02","377.5","2212","200","300","400","450","600","350.92","359.12","0","700","380","385"
"2009","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","358.06","382.5","2558","200","300","400","450","600","353.94","362.18","0","999","380","395"
"2009","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2009","Migrationshintergrund - n. w. differenzierbar","2","","","","","","","","","","","","","",""
"2009","Migrationshintergrund - n. w. differenzierbar","3","","","","","","","","","","","","","",""
"2009","Migrationshintergrund - n. w. differenzierbar","4","","","","","","","","","","","","","",""
"2009","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2010","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","314.25","325","202","150","200","400","400","500","299.31","329.19","30","600","350","400"
"2010","direkter Migrationshintergrund","2","334.9","377.5","292","200","300","400","400","560","322.7","347.1","30","600","360","400"
"2010","direkter Migrationshintergrund","3","321.61","335","178","150","230","400","400","520","306.42","336.8","0","600","350","385"
"2010","direkter Migrationshintergrund","4","330.32","340","180","200","250","400","400","500","315.45","345.19","0","500","350","380"
"2010","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","343.7","335","139","200","300","400","450","750","326.74","360.66","20","750","350","380"
"2010","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","310.57","290","82","200","250","400","400","600","283.33","337.81","20","960","300","400"
"2010","indirekter Migrationshintergrund","2","290.5","367.5","108","50","180","400","400","500","267.04","313.96","20","600","350","400"
"2010","indirekter Migrationshintergrund","3","358.21","392.5","79","250","305","400","400","500","339.38","377.04","100","500","360","400"
"2010","indirekter Migrationshintergrund","4","367.29","382.5","111","300","350","400","420","500","350.28","384.3","100","500","350","380"
"2010","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","380.26","387.5","102","300","320","425","500","700","359.89","400.63","45","750","350","400"
"2010","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","328.66","357.5","954","150","300","400","420","500","322.02","335.3","25","700","360","380"
"2010","kein Migrationshintergrund","2","344.83","377.5","1628","200","300","400","425","600","339.23","350.43","0","900","360","380"
"2010","kein Migrationshintergrund","3","346.06","377.5","1618","200","300","400","420","600","341.01","351.11","0","800","360","380"
"2010","kein Migrationshintergrund","4","353.88","377.5","2337","200","300","400","410","600","349.85","357.91","0","900","375","380"
"2010","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","355.29","377.5","2644","200","300","400","450","600","351.15","359.43","0","999","370","380"
"2010","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2010","Migrationshintergrund - n. w. differenzierbar","2","","","","","","","","","","","","","",""
"2010","Migrationshintergrund - n. w. differenzierbar","3","","","","","","","","","","","","","",""
"2010","Migrationshintergrund - n. w. differenzierbar","4","","","","","","","","","","","","","",""
"2010","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2011","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","338.89","377.5","249","150","300","400","450","600","325.27","352.51","50","600","360","400"
"2011","direkter Migrationshintergrund","2","318.87","365","353","150","250","400","400","500","307.51","330.23","20","600","350","380"
"2011","direkter Migrationshintergrund","3","342.32","377.5","242","200","300","400","410","480","329.98","354.66","60","600","350","390"
"2011","direkter Migrationshintergrund","4","335.62","377.5","241","200","300","400","400","500","323.58","347.66","60","600","350","380"
"2011","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","372.98","387.5","184","200","300","400","500","650","356.06","389.9","0","990","350","400"
"2011","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","335.31","382.5","91","120","300","400","400","500","310.33","360.29","40","650","300","400"
"2011","indirekter Migrationshintergrund","2","337.49","382.5","141","150","300","400","450","540","319.05","355.93","20","540","350","400"
"2011","indirekter Migrationshintergrund","3","347.52","360","105","200","288","400","450","600","326.32","368.72","60","600","350","385"
"2011","indirekter Migrationshintergrund","4","362.74","387.5","137","170","350","400","460","600","346.62","378.86","30","600","360","390"
"2011","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","375.19","395","140","250","300","450","500","500","356.61","393.77","80","999","350","400"
"2011","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","330.58","365","1165","150","300","400","400","600","324.1","337.06","0","810","350","380"
"2011","kein Migrationshintergrund","2","345.62","382.5","1853","190","300","400","420","600","340.61","350.63","0","820","375","380"
"2011","kein Migrationshintergrund","3","350.56","382.5","1960","200","300","400","450","600","345.9","355.22","0","940","360","380"
"2011","kein Migrationshintergrund","4","355.88","382.5","2816","200","300","400","450","600","352.05","359.71","0","800","370","380"
"2011","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","361.71","382.5","3352","200","300","400","450","600","358.15","365.27","0","999","380","385"
"2011","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
