"erwst","year","quintil_oecd","regtyp","n","percent","lower_confidence_percent","upper_confidence_percent"
"Teilzeit","1996","1 Einkommensschwächstes Quintil","Ländlicher Raum","114","0.0727600144596171","0.0604705795592998","0.0850494493599345"
"Teilzeit","1996","1 Einkommensschwächstes Quintil","Städtischer Raum","197","0.0750998237346775","0.0653045971517598","0.0848950503175952"
"Teilzeit","1996","2","Ländlicher Raum","119","0.073014316640331","0.0597599872527462","0.0862686460279158"
"Teilzeit","1996","2","Städtischer Raum","211","0.0796408609677464","0.0687639330545308","0.090517788880962"
"Teilzeit","1996","3","Ländlicher Raum","60","0.101300861499641","0.0798776617374227","0.12272406126186"
"Teilzeit","1996","3","Städtischer Raum","167","0.101520709076995","0.0864707856199034","0.116570632534086"
"Teilzeit","1996","4","Ländlicher Raum","30","0.105659379801645","0.0756096500009847","0.135709109602306"
"Teilzeit","1996","4","Städtischer Raum","89","0.0746013778624685","0.059389121668545","0.089813634056392"
"Teilzeit","1996","5 Einkommensstärkstes Quintil","Ländlicher Raum","10","","",""
"Teilzeit","1996","5 Einkommensstärkstes Quintil","Städtischer Raum","57","0.0808105622143099","0.0599544791369974","0.101666645291622"
"voll erwerbstätig","1996","1 Einkommensschwächstes Quintil","Ländlicher Raum","568","0.271569661441537","0.250525865228584","0.292613457654489"
"voll erwerbstätig","1996","1 Einkommensschwächstes Quintil","Städtischer Raum","816","0.238977494153472","0.223127655402309","0.254827332904635"
"voll erwerbstätig","1996","2","Ländlicher Raum","666","0.391717756480736","0.366848864721232","0.416586648240239"
"voll erwerbstätig","1996","2","Städtischer Raum","1036","0.381744788264623","0.362227024201241","0.401262552328005"
"voll erwerbstätig","1996","3","Ländlicher Raum","457","0.52793249758433","0.492486936478822","0.563378058689837"
"voll erwerbstätig","1996","3","Städtischer Raum","843","0.491072930139276","0.466161210514254","0.515984649764299"
"voll erwerbstätig","1996","4","Ländlicher Raum","263","0.582373705595386","0.53416451267605","0.630582898514721"
"voll erwerbstätig","1996","4","Städtischer Raum","720","0.581815655323152","0.553257354180414","0.61037395646589"
"voll erwerbstätig","1996","5 Einkommensstärkstes Quintil","Ländlicher Raum","119","0.588515375529999","0.51601885373513","0.661011897324867"
"voll erwerbstätig","1996","5 Einkommensstärkstes Quintil","Städtischer Raum","407","0.602275102916529","0.564822240461527","0.63972796537153"
"Andere","1997","1 Einkommensschwächstes Quintil","Ländlicher Raum","114","0.0540530322743813","0.0431818692863882","0.0649241952623744"
"Andere","1997","1 Einkommensschwächstes Quintil","Städtischer Raum","182","0.0613520070525879","0.0521313852282798","0.0705726288768961"
"Andere","1997","2","Ländlicher Raum","66","0.0337061865405024","0.0244552902072924","0.0429570828737123"
"Andere","1997","2","Städtischer Raum","117","0.0394492188430978","0.0315721714972927","0.0473262661889029"
"Andere","1997","3","Ländlicher Raum","36","0.042210937660091","0.0276049867136755","0.0568168886065064"
"Andere","1997","3","Städtischer Raum","83","0.0430164520855492","0.0331515918167746","0.0528813123543238"
"Andere","1997","4","Ländlicher Raum","22","","",""
"Andere","1997","4","Städtischer Raum","40","0.0337225917391462","0.0231648849095812","0.0442802985687112"
"Andere","1997","5 Einkommensstärkstes Quintil","Ländlicher Raum","5","","",""
"Andere","1997","5 Einkommensstärkstes Quintil","Städtischer Raum","17","","",""
"nicht erwerbstätig","1997","1 Einkommensschwächstes Quintil","Ländlicher Raum","883","0.602953580722597","0.579430447810013","0.626476713635181"
"nicht erwerbstätig","1997","1 Einkommensschwächstes Quintil","Städtischer Raum","1506","0.626604962852093","0.608019403733287","0.6451905219709"
"nicht erwerbstätig","1997","2","Ländlicher Raum","640","0.508902043457659","0.483276353603719","0.534527733311598"
"nicht erwerbstätig","1997","2","Städtischer Raum","1053","0.525240541951914","0.505033626691113","0.545447457212715"
"nicht erwerbstätig","1997","3","Ländlicher Raum","213","0.368299407424306","0.333261468314612","0.403337346534"
"nicht erwerbstätig","1997","3","Städtischer Raum","532","0.377643553148193","0.35407233418305","0.401214772113335"
"nicht erwerbstätig","1997","4","Ländlicher Raum","112","0.319832752881726","0.277070624151169","0.362594881612284"
"nicht erwerbstätig","1997","4","Städtischer Raum","295","0.312542057589614","0.285431683315594","0.339652431863634"
"nicht erwerbstätig","1997","5 Einkommensstärkstes Quintil","Ländlicher Raum","35","0.249683120973373","0.182406142363709","0.316960099583038"
"nicht erwerbstätig","1997","5 Einkommensstärkstes Quintil","Städtischer Raum","161","0.262773894330729","0.229270964460846","0.296276824200611"
"Teilzeit","1997","1 Einkommensschwächstes Quintil","Ländlicher Raum","95","0.0614235855492843","0.0498801526759684","0.0729670184226002"
"Teilzeit","1997","1 Einkommensschwächstes Quintil","Städtischer Raum","170","0.0765485160167583","0.0663327749963439","0.0867642570371727"
"Teilzeit","1997","2","Ländlicher Raum","101","0.0676589097363456","0.0547845892863836","0.0805332301863075"
"Teilzeit","1997","2","Städtischer Raum","217","0.0868866407689151","0.0754887907248151","0.0982844908130152"
"Teilzeit","1997","3","Ländlicher Raum","63","0.0863732605025603","0.0659673273656634","0.106779193639457"
"Teilzeit","1997","3","Städtischer Raum","143","0.0842055512199419","0.0707037791160824","0.0977073233238013"
"Teilzeit","1997","4","Ländlicher Raum","33","0.084512233458253","0.0590101270658974","0.110014339850609"
"Teilzeit","1997","4","Städtischer Raum","99","0.0819415605956357","0.0659000415223457","0.0979830796689257"
"Teilzeit","1997","5 Einkommensstärkstes Quintil","Ländlicher Raum","9","","",""
"Teilzeit","1997","5 Einkommensstärkstes Quintil","Städtischer Raum","62","0.0995929594369067","0.0767987210023613","0.122387197871452"
"voll erwerbstätig","1997","1 Einkommensschwächstes Quintil","Ländlicher Raum","570","0.281569801453737","0.259946703873249","0.303192899034225"
"voll erwerbstätig","1997","1 Einkommensschwächstes Quintil","Städtischer Raum","744","0.235494514078561","0.21919122815188","0.251797800005241"
"voll erwerbstätig","1997","2","Ländlicher Raum","655","0.389732860265493","0.364734132337269","0.414731588193718"
"voll erwerbstätig","1997","2","Städtischer Raum","959","0.348423598436073","0.329142998582943","0.367704198289203"
"voll erwerbstätig","1997","3","Ländlicher Raum","416","0.503116394413043","0.466796550798486","0.5394362380276"
"voll erwerbstätig","1997","3","Städtischer Raum","867","0.495134443546316","0.470825233340346","0.519443653752287"
"voll erwerbstätig","1997","4","Ländlicher Raum","290","0.548780645594448","0.50315770814776","0.594403583041135"
"voll erwerbstätig","1997","4","Städtischer Raum","689","0.571793790075604","0.542853397986648","0.600734182164561"
"voll erwerbstätig","1997","5 Einkommensstärkstes Quintil","Ländlicher Raum","110","0.660149735830877","0.586526557571451","0.733772914090303"
"voll erwerbstätig","1997","5 Einkommensstärkstes Quintil","Städtischer Raum","423","0.614112311866954","0.577057408057978","0.651167215675929"
"Andere","1998","1 Einkommensschwächstes Quintil","Ländlicher Raum","151","0.0673554379308818","0.0559312839348511","0.0787795919269125"
"Andere","1998","1 Einkommensschwächstes Quintil","Städtischer Raum","197","0.0622723973989446","0.0532750193071969","0.0712697754906924"
"Andere","1998","2","Ländlicher Raum","86","0.0452511688331458","0.0347289642139654","0.0557733734523262"
"Andere","1998","2","Städtischer Raum","147","0.0486810023441894","0.0404202345197145","0.0569417701686643"
"Andere","1998","3","Ländlicher Raum","50","0.0535819357634646","0.038728789782172","0.0684350817447571"
"Andere","1998","3","Städtischer Raum","84","0.0439657000741888","0.0341911118219631","0.0537402883264145"
"Andere","1998","4","Ländlicher Raum","20","","",""
"Andere","1998","4","Städtischer Raum","36","0.0213713870060192","0.0138040240504803","0.0289387499615582"
"Andere","1998","5 Einkommensstärkstes Quintil","Ländlicher Raum","6","","",""
"Andere","1998","5 Einkommensstärkstes Quintil","Städtischer Raum","19","","",""
"nicht erwerbstätig","1998","1 Einkommensschwächstes Quintil","Ländlicher Raum","1008","0.59940726632454","0.577071946746161","0.621742585902918"
"nicht erwerbstätig","1998","1 Einkommensschwächstes Quintil","Städtischer Raum","1577","0.60431162570217","0.586104686248375","0.622518565155965"
"nicht erwerbstätig","1998","2","Ländlicher Raum","658","0.508311159148034","0.483003191387792","0.533619126908276"
"nicht erwerbstätig","1998","2","Städtischer Raum","1200","0.521320427612505","0.502144676066841","0.54049617915817"
"nicht erwerbstätig","1998","3","Ländlicher Raum","290","0.40458191496074","0.372208986847028","0.436954843074451"
"nicht erwerbstätig","1998","3","Städtischer Raum","589","0.400422716395131","0.377061971999106","0.423783460791156"
"nicht erwerbstätig","1998","4","Ländlicher Raum","139","0.326064160826701","0.285927313474097","0.366201008179304"
"nicht erwerbstätig","1998","4","Städtischer Raum","405","0.319894673337278","0.295487873023652","0.344301473650903"
"nicht erwerbstätig","1998","5 Einkommensstärkstes Quintil","Ländlicher Raum","57","0.301582491969121","0.241346470263043","0.3618185136752"
"nicht erwerbstätig","1998","5 Einkommensstärkstes Quintil","Städtischer Raum","186","0.268682575651393","0.237752406051845","0.299612745250941"
"Teilzeit","1998","1 Einkommensschwächstes Quintil","Ländlicher Raum","106","0.0593747688471115","0.0486029531688937","0.0701465845253293"
"Teilzeit","1998","1 Einkommensschwächstes Quintil","Städtischer Raum","211","0.081092714354172","0.0709289030329345","0.0912565256754095"
"Teilzeit","1998","2","Ländlicher Raum","101","0.0704051702443948","0.0574543760806518","0.0833559644081378"
"Teilzeit","1998","2","Städtischer Raum","217","0.0805174552038492","0.0700727944102841","0.0909621159974144"
"Teilzeit","1998","3","Ländlicher Raum","71","0.0791904250571587","0.0613793969265538","0.0970014531877635"
"Teilzeit","1998","3","Städtischer Raum","149","0.084888751340024","0.0716005329117621","0.098176969768286"
"Teilzeit","1998","4","Ländlicher Raum","41","0.0920033860294882","0.0672561632709573","0.116750608788019"
"Teilzeit","1998","4","Städtischer Raum","123","0.0931652363206431","0.077955899394922","0.108374573246364"
"Teilzeit","1998","5 Einkommensstärkstes Quintil","Ländlicher Raum","22","","",""
"Teilzeit","1998","5 Einkommensstärkstes Quintil","Städtischer Raum","69","0.0910878654655607","0.0710107737601227","0.111164957170999"
"voll erwerbstätig","1998","1 Einkommensschwächstes Quintil","Ländlicher Raum","584","0.273862526897467","0.253536365686457","0.294188688108478"
"voll erwerbstätig","1998","1 Einkommensschwächstes Quintil","Städtischer Raum","786","0.252323262544713","0.236151200153335","0.268495324936092"
"voll erwerbstätig","1998","2","Ländlicher Raum","654","0.376032501774425","0.351511345177751","0.4005536583711"
"voll erwerbstätig","1998","2","Städtischer Raum","1043","0.349481114839456","0.331178236784794","0.367783992894118"
"voll erwerbstätig","1998","3","Ländlicher Raum","472","0.462645724218637","0.429758867204476","0.495532581232799"
"voll erwerbstätig","1998","3","Städtischer Raum","868","0.470722832190656","0.44692546287492","0.494520201506392"
"voll erwerbstätig","1998","4","Ländlicher Raum","324","0.546973051751532","0.50435167924165","0.589594424261414"
"voll erwerbstätig","1998","4","Städtischer Raum","839","0.56556870333606","0.539631539084027","0.591505867588093"
"voll erwerbstätig","1998","5 Einkommensstärkstes Quintil","Ländlicher Raum","138","0.585110414558343","0.520443693528385","0.649777135588301"
"voll erwerbstätig","1998","5 Einkommensstärkstes Quintil","Städtischer Raum","515","0.618059988888465","0.584158210354513","0.651961767422418"
"Andere","1999","1 Einkommensschwächstes Quintil","Ländlicher Raum","144","0.0765929333171042","0.0632845175785292","0.0899013490556791"
"Andere","1999","1 Einkommensschwächstes Quintil","Städtischer Raum","209","0.089409267595284","0.0778185724137964","0.100999962776772"
"Andere","1999","2","Ländlicher Raum","97","0.0535164279290363","0.042436586196916","0.0645962696611567"
"Andere","1999","2","Städtischer Raum","187","0.0653812993776757","0.0557183554078309","0.0750442433475204"
"Andere","1999","3","Ländlicher Raum","48","0.0533237138156621","0.0383596314956064","0.0682877961357178"
"Andere","1999","3","Städtischer Raum","82","0.0442718875371061","0.0344764782353943","0.054067296838818"
"Andere","1999","4","Ländlicher Raum","24","","",""
"Andere","1999","4","Städtischer Raum","59","0.0440990719706112","0.0334051347294225","0.0547930092117999"
"Andere","1999","5 Einkommensstärkstes Quintil","Ländlicher Raum","19","","",""
"Andere","1999","5 Einkommensstärkstes Quintil","Städtischer Raum","30","0.0402217095556651","0.027470059208173","0.0529733599031571"
"nicht erwerbstätig","1999","1 Einkommensschwächstes Quintil","Ländlicher Raum","806","0.582267129306431","0.557587088509395","0.606947170103467"
"nicht erwerbstätig","1999","1 Einkommensschwächstes Quintil","Städtischer Raum","1314","0.599595838507118","0.579692075162332","0.619499601851904"
"nicht erwerbstätig","1999","2","Ländlicher Raum","671","0.484288168119279","0.459685118934447","0.508891217304112"
"nicht erwerbstätig","1999","2","Städtischer Raum","1118","0.499614146530041","0.480069162074658","0.519159130985425"
"nicht erwerbstätig","1999","3","Ländlicher Raum","305","0.430730873087005","0.397750849537497","0.463710896636514"
"nicht erwerbstätig","1999","3","Städtischer Raum","581","0.382290665189077","0.359149761385123","0.405431568993031"
"nicht erwerbstätig","1999","4","Ländlicher Raum","140","0.281560035872609","0.245207042676554","0.317913029068664"
"nicht erwerbstätig","1999","4","Städtischer Raum","396","0.330744872713426","0.306239637351701","0.355250108075151"
"nicht erwerbstätig","1999","5 Einkommensstärkstes Quintil","Ländlicher Raum","59","0.318597446916248","0.259278020655259","0.377916873177237"
"nicht erwerbstätig","1999","5 Einkommensstärkstes Quintil","Städtischer Raum","226","0.291791665792427","0.262288567230146","0.321294764354709"
"Teilzeit","1999","1 Einkommensschwächstes Quintil","Ländlicher Raum","103","0.0648569347315315","0.0525329074902636","0.0771809619727994"
"Teilzeit","1999","1 Einkommensschwächstes Quintil","Städtischer Raum","164","0.0694533288525852","0.0591263754838927","0.0797802822212778"
"Teilzeit","1999","2","Ländlicher Raum","133","0.0772506619119804","0.0641066957139539","0.0903946281100069"
"Teilzeit","1999","2","Städtischer Raum","205","0.0806304823389413","0.0699875786180679","0.0912733860598146"
"Teilzeit","1999","3","Ländlicher Raum","62","0.0612947334576927","0.0453188327506163","0.0772706341647692"
"Teilzeit","1999","3","Städtischer Raum","173","0.101132072617976","0.086774408666306","0.115489736569646"
"Teilzeit","1999","4","Ländlicher Raum","62","0.137979434742704","0.110103757836754","0.165855111648653"
"Teilzeit","1999","4","Städtischer Raum","117","0.0771712331302296","0.0632715549103475","0.0910709113501116"
"Teilzeit","1999","5 Einkommensstärkstes Quintil","Ländlicher Raum","17","","",""
"Teilzeit","1999","5 Einkommensstärkstes Quintil","Städtischer Raum","80","0.0784998103713332","0.0610442944243178","0.0959553263183486"
"voll erwerbstätig","1999","1 Einkommensschwächstes Quintil","Ländlicher Raum","481","0.276283002644933","0.253906259273069","0.298659746016797"
"voll erwerbstätig","1999","1 Einkommensschwächstes Quintil","Städtischer Raum","641","0.241541565045013","0.224154814074724","0.258928316015302"
"voll erwerbstätig","1999","2","Ländlicher Raum","684","0.384944742039704","0.360990098012843","0.408899386066565"
"voll erwerbstätig","1999","2","Städtischer Raum","1004","0.354374071753342","0.33567642694934","0.373071716557344"
"voll erwerbstätig","1999","3","Ländlicher Raum","451","0.45465067963964","0.421486790444179","0.4878145688351"
"voll erwerbstätig","1999","3","Städtischer Raum","858","0.472305374655841","0.44853181757041","0.496078931741271"
"voll erwerbstätig","1999","4","Ländlicher Raum","362","0.549522792242916","0.509307734720259","0.589737849765572"
"voll erwerbstätig","1999","4","Städtischer Raum","844","0.547984822185733","0.522062300996022","0.573907343375445"
"voll erwerbstätig","1999","5 Einkommensstärkstes Quintil","Ländlicher Raum","142","0.538168942300192","0.474698021148607","0.601639863451776"
"voll erwerbstätig","1999","5 Einkommensstärkstes Quintil","Städtischer Raum","576","0.589486814280574","0.557560316909378","0.621413311651771"
"Andere","2000","1 Einkommensschwächstes Quintil","Ländlicher Raum","243","0.0857431644591256","0.0748909944472907","0.0965953344709605"
"Andere","2000","1 Einkommensschwächstes Quintil","Städtischer Raum","323","0.0894956475055112","0.0803138526189435","0.098677442392079"
"Andere","2000","2","Ländlicher Raum","165","0.0530638235292182","0.0446474604609932","0.0614801865974432"
"Andere","2000","2","Städtischer Raum","256","0.0591698741794959","0.0519442719891301","0.0663954763698617"
"Andere","2000","3","Ländlicher Raum","107","0.0658090896353274","0.0534254447174038","0.078192734553251"
"Andere","2000","3","Städtischer Raum","175","0.0506473165628199","0.0429506610854","0.0583439720402398"
"Andere","2000","4","Ländlicher Raum","34","0.0322174357493105","0.02160752674155","0.042827344757071"
"Andere","2000","4","Städtischer Raum","119","0.0414486959583431","0.0340378645311629","0.0488595273855232"
"Andere","2000","5 Einkommensstärkstes Quintil","Ländlicher Raum","22","","",""
"Andere","2000","5 Einkommensstärkstes Quintil","Städtischer Raum","47","0.0246968941925336","0.0178434962145559","0.0315502921705112"
"nicht erwerbstätig","2000","1 Einkommensschwächstes Quintil","Ländlicher Raum","1430","0.58729608222226","0.56821378857513","0.606378375869389"
"nicht erwerbstätig","2000","1 Einkommensschwächstes Quintil","Städtischer Raum","2165","0.599583893507415","0.583823525120327","0.615344261894503"
"nicht erwerbstätig","2000","2","Ländlicher Raum","1274","0.501911770439907","0.48313885744159","0.520684683438223"
"nicht erwerbstätig","2000","2","Städtischer Raum","1920","0.496250452554524","0.48093866448357","0.511562240625479"
"nicht erwerbstätig","2000","3","Ländlicher Raum","528","0.375940341452909","0.351748983316533","0.400131699589286"
"nicht erwerbstätig","2000","3","Städtischer Raum","1156","0.386479985108021","0.369388180981731","0.403571789234311"
"nicht erwerbstätig","2000","4","Ländlicher Raum","283","0.284189813201741","0.257089115762919","0.311290510640563"
"nicht erwerbstätig","2000","4","Städtischer Raum","866","0.330537525090749","0.313048027962816","0.348027022218682"
"nicht erwerbstätig","2000","5 Einkommensstärkstes Quintil","Ländlicher Raum","130","0.274678047226076","0.237204291064934","0.312151803387217"
"nicht erwerbstätig","2000","5 Einkommensstärkstes Quintil","Städtischer Raum","572","0.313340404631227","0.292857387674595","0.33382342158786"
"Teilzeit","2000","1 Einkommensschwächstes Quintil","Ländlicher Raum","179","0.0726672465194211","0.0626055809320448","0.0827289121067973"
"Teilzeit","2000","1 Einkommensschwächstes Quintil","Städtischer Raum","300","0.0815442703506472","0.0727416604523952","0.0903468802488991"
"Teilzeit","2000","2","Ländlicher Raum","218","0.0732928352149774","0.0635076993736611","0.0830779710562938"
"Teilzeit","2000","2","Städtischer Raum","398","0.0895574833723187","0.0808127751585051","0.0983021915861323"
"Teilzeit","2000","3","Ländlicher Raum","152","0.093904790912156","0.0793361673186575","0.108473414505654"
"Teilzeit","2000","3","Städtischer Raum","360","0.110160759172244","0.0991712252851029","0.121150293059385"
"Teilzeit","2000","4","Ländlicher Raum","103","0.0988520023972532","0.0809183778376229","0.116785626956883"
"Teilzeit","2000","4","Städtischer Raum","282","0.0978160184752217","0.0867712564160761","0.108860780534367"
"Teilzeit","2000","5 Einkommensstärkstes Quintil","Ländlicher Raum","48","0.0752879302187568","0.0531357853982569","0.0974400750392567"
"Teilzeit","2000","5 Einkommensstärkstes Quintil","Städtischer Raum","192","0.0929387703954934","0.0801174798686353","0.105760060922351"
"voll erwerbstätig","2000","1 Einkommensschwächstes Quintil","Ländlicher Raum","705","0.254293506799194","0.237414988270136","0.271172025328251"
"voll erwerbstätig","2000","1 Einkommensschwächstes Quintil","Städtischer Raum","925","0.229376188636427","0.215852941197979","0.242899436074875"
"voll erwerbstätig","2000","2","Ländlicher Raum","1068","0.371731570815898","0.353586771068648","0.389876370563148"
"voll erwerbstätig","2000","2","Städtischer Raum","1522","0.355022189893661","0.340367782763135","0.369676597024187"
"voll erwerbstätig","2000","3","Ländlicher Raum","753","0.464345777999607","0.439437096048576","0.489254459950638"
"voll erwerbstätig","2000","3","Städtischer Raum","1427","0.452711939156915","0.435240487266679","0.470183391047152"
"voll erwerbstätig","2000","4","Ländlicher Raum","644","0.584740748651695","0.555132098051003","0.614349399252388"
"voll erwerbstätig","2000","4","Städtischer Raum","1512","0.530197760475686","0.511641933961729","0.548753586989643"
"voll erwerbstätig","2000","5 Einkommensstärkstes Quintil","Ländlicher Raum","345","0.615952936815716","0.57511950990909","0.656786363722343"
"voll erwerbstätig","2000","5 Einkommensstärkstes Quintil","Städtischer Raum","1159","0.569023930780746","0.547156043756639","0.590891817804853"
"Andere","2001","1 Einkommensschwächstes Quintil","Ländlicher Raum","224","0.0895532736813843","0.0774835628974734","0.101622984465295"
"Andere","2001","1 Einkommensschwächstes Quintil","Städtischer Raum","293","0.0959473674451396","0.0855730148528187","0.106321720037461"
"Andere","2001","2","Ländlicher Raum","161","0.059729133476467","0.050171998018026","0.0692862689349081"
"Andere","2001","2","Städtischer Raum","288","0.0741849866890123","0.0656336314595499","0.0827363419184747"
"Andere","2001","3","Ländlicher Raum","88","0.0574741678511416","0.0457581110828715","0.0691902246194116"
"Andere","2001","3","Städtischer Raum","157","0.0475240339074455","0.0399259467900362","0.0551221210248548"
"Andere","2001","4","Ländlicher Raum","48","0.0386887697249707","0.0271657468735889","0.0502117925763525"
"Andere","2001","4","Städtischer Raum","117","0.041963064997954","0.0343117616145629","0.0496143683813452"
"Andere","2001","5 Einkommensstärkstes Quintil","Ländlicher Raum","15","","",""
"Andere","2001","5 Einkommensstärkstes Quintil","Städtischer Raum","67","0.0378189055915875","0.0292818781430732","0.0463559330401018"
