"erwst","year","migback","n","percent","lower_confidence_percent","upper_confidence_percent"
"voll erwerbstätig","1996","kein Migrationshintergrund","4556","0.414090265787971","0.4043895084133","0.423791023162642"
"voll erwerbstätig","1996","direkter Migrationshintergrund","1140","","",""
"voll erwerbstätig","1996","indirekter Migrationshintergrund","199","","",""
"voll erwerbstätig","1996","Migrationshintergrund - n. w. differenzierbar","","","",""
"Teilzeit","1996","kein Migrationshintergrund","837","0.0834553614423545","0.0780084952437768","0.0889022276409321"
"Teilzeit","1996","direkter Migrationshintergrund","194","","",""
"Teilzeit","1996","indirekter Migrationshintergrund","23","","",""
"Teilzeit","1996","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","1996","kein Migrationshintergrund","3994","0.457471844826731","0.447660329172257","0.467283360481204"
"nicht erwerbstätig","1996","direkter Migrationshintergrund","1171","","",""
"nicht erwerbstätig","1996","indirekter Migrationshintergrund","228","","",""
"nicht erwerbstätig","1996","Migrationshintergrund - n. w. differenzierbar","","","",""
"Andere","1996","kein Migrationshintergrund","517","0.0449825279429437","0.0409005527326922","0.0490645031531952"
"Andere","1996","direkter Migrationshintergrund","93","0.0417855087704141","0.0340911446940363","0.0494798728467919"
"Andere","1996","indirekter Migrationshintergrund","95","0.184220441555483","0.151673876609147","0.21676700650182"
"Andere","1996","Migrationshintergrund - n. w. differenzierbar","","","",""
"voll erwerbstätig","1997","kein Migrationshintergrund","4440","0.406857398309749","0.397125902623363","0.416588893996135"
"voll erwerbstätig","1997","direkter Migrationshintergrund","1078","","",""
"voll erwerbstätig","1997","indirekter Migrationshintergrund","205","","",""
"voll erwerbstätig","1997","Migrationshintergrund - n. w. differenzierbar","","","",""
"Teilzeit","1997","kein Migrationshintergrund","793","0.0804493994113707","0.0750613924758154","0.085837406346926"
"Teilzeit","1997","direkter Migrationshintergrund","160","","",""
"Teilzeit","1997","indirekter Migrationshintergrund","39","0.0981129095565362","0.0736497196963798","0.122576099416693"
"Teilzeit","1997","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","1997","kein Migrationshintergrund","4056","0.471401936152237","0.46151327736163","0.481290594942844"
"nicht erwerbstätig","1997","direkter Migrationshintergrund","1153","","",""
"nicht erwerbstätig","1997","indirekter Migrationshintergrund","222","","",""
"nicht erwerbstätig","1997","Migrationshintergrund - n. w. differenzierbar","","","",""
"Andere","1997","kein Migrationshintergrund","500","0.0412912661266429","0.0373498583542681","0.0452326738990177"
"Andere","1997","direkter Migrationshintergrund","80","0.0362645691999174","0.0288934761686125","0.0436356622312223"
"Andere","1997","indirekter Migrationshintergrund","102","","",""
"Andere","1997","Migrationshintergrund - n. w. differenzierbar","","","",""
"voll erwerbstätig","1998","kein Migrationshintergrund","4971","0.401550406757029","0.392488294446607","0.410612519067452"
"voll erwerbstätig","1998","direkter Migrationshintergrund","1032","","",""
"voll erwerbstätig","1998","indirekter Migrationshintergrund","220","","",""
"voll erwerbstätig","1998","Migrationshintergrund - n. w. differenzierbar","","","",""
"Teilzeit","1998","kein Migrationshintergrund","918","0.0821443376113177","0.0770683374312954","0.08722033779134"
"Teilzeit","1998","direkter Migrationshintergrund","161","","",""
"Teilzeit","1998","indirekter Migrationshintergrund","31","0.0579641594070405","0.0392353149347537","0.0766930038793273"
"Teilzeit","1998","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","1998","kein Migrationshintergrund","4744","0.47139043033087","0.462162516966767","0.480618343694972"
"nicht erwerbstätig","1998","direkter Migrationshintergrund","1122","","",""
"nicht erwerbstätig","1998","indirekter Migrationshintergrund","243","","",""
"nicht erwerbstätig","1998","Migrationshintergrund - n. w. differenzierbar","","","",""
"Andere","1998","kein Migrationshintergrund","608","0.0449148253007829","0.041086035482191","0.0487436151193747"
"Andere","1998","direkter Migrationshintergrund","84","0.0370404368422943","0.0294829910239784","0.0445978826606101"
"Andere","1998","indirekter Migrationshintergrund","104","","",""
"Andere","1998","Migrationshintergrund - n. w. differenzierbar","","","",""
"voll erwerbstätig","1999","kein Migrationshintergrund","4866","0.406904181236854","0.397666951751942","0.416141410721766"
"voll erwerbstätig","1999","direkter Migrationshintergrund","937","0.409199451641136","0.38867222571197","0.429726677570303"
"voll erwerbstätig","1999","indirekter Migrationshintergrund","240","","",""
"voll erwerbstätig","1999","Migrationshintergrund - n. w. differenzierbar","","","",""
"Teilzeit","1999","kein Migrationshintergrund","932","0.0814089569615529","0.076266976475879","0.0865509374472269"
"Teilzeit","1999","direkter Migrationshintergrund","153","","",""
"Teilzeit","1999","indirekter Migrationshintergrund","31","0.058855172977334","0.0401013007116434","0.0776090452430245"
"Teilzeit","1999","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","1999","kein Migrationshintergrund","4371","0.45417326522691","0.44481120543285","0.463535325020969"
"nicht erwerbstätig","1999","direkter Migrationshintergrund","1017","","",""
"nicht erwerbstätig","1999","indirekter Migrationshintergrund","228","","",""
"nicht erwerbstätig","1999","Migrationshintergrund - n. w. differenzierbar","","","",""
"Andere","1999","kein Migrationshintergrund","696","0.0575135965746832","0.0531357953752608","0.0618913977741056"
"Andere","1999","direkter Migrationshintergrund","97","0.0518679454723301","0.0426097523985493","0.0611261385461109"
"Andere","1999","indirekter Migrationshintergrund","106","","",""
"Andere","1999","Migrationshintergrund - n. w. differenzierbar","","","",""
"voll erwerbstätig","2000","kein Migrationshintergrund","8392","0.404125778943792","0.397321780749774","0.41092977713781"
"voll erwerbstätig","2000","direkter Migrationshintergrund","1357","","",""
"voll erwerbstätig","2000","indirekter Migrationshintergrund","313","0.366662695824745","0.333719700819524","0.399605690829966"
"voll erwerbstätig","2000","Migrationshintergrund - n. w. differenzierbar","","","",""
"Teilzeit","2000","kein Migrationshintergrund","1895","","",""
"Teilzeit","2000","direkter Migrationshintergrund","286","","",""
"Teilzeit","2000","indirekter Migrationshintergrund","51","0.0730721347070752","0.0552806968210404","0.0908635725931101"
"Teilzeit","2000","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2000","kein Migrationshintergrund","8489","0.450304474424398","0.443406162219954","0.457202786628843"
"nicht erwerbstätig","2000","direkter Migrationshintergrund","1504","","",""
"nicht erwerbstätig","2000","indirekter Migrationshintergrund","331","0.40723271796978","0.37364537677786","0.440820059161701"
"nicht erwerbstätig","2000","Migrationshintergrund - n. w. differenzierbar","","","",""
"Andere","2000","kein Migrationshintergrund","1206","","",""
"Andere","2000","direkter Migrationshintergrund","158","","",""
"Andere","2000","indirekter Migrationshintergrund","127","","",""
"Andere","2000","Migrationshintergrund - n. w. differenzierbar","","","",""
"voll erwerbstätig","2001","kein Migrationshintergrund","7558","0.400040960670818","0.392931107849399","0.407150813492238"
"voll erwerbstätig","2001","direkter Migrationshintergrund","1202","","",""
"voll erwerbstätig","2001","indirekter Migrationshintergrund","299","","",""
"voll erwerbstätig","2001","Migrationshintergrund - n. w. differenzierbar","","","",""
"Teilzeit","2001","kein Migrationshintergrund","1759","","",""
"Teilzeit","2001","direkter Migrationshintergrund","259","","",""
"Teilzeit","2001","indirekter Migrationshintergrund","39","0.0528791573231555","0.0370310039316343","0.0687273107146766"
"Teilzeit","2001","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2001","kein Migrationshintergrund","7741","0.449945099890581","0.442725213536065","0.457164986245097"
"nicht erwerbstätig","2001","direkter Migrationshintergrund","1299","","",""
"nicht erwerbstätig","2001","indirekter Migrationshintergrund","307","0.3844062471921","0.349957294222611","0.41885520016159"
"nicht erwerbstätig","2001","Migrationshintergrund - n. w. differenzierbar","","","",""
"Andere","2001","kein Migrationshintergrund","1181","","",""
"Andere","2001","direkter Migrationshintergrund","156","","",""
"Andere","2001","indirekter Migrationshintergrund","121","","",""
"Andere","2001","Migrationshintergrund - n. w. differenzierbar","","","",""
"voll erwerbstätig","2002","kein Migrationshintergrund","8129","0.383977017706587","0.377143234068798","0.390810801344376"
"voll erwerbstätig","2002","direkter Migrationshintergrund","1124","","",""
"voll erwerbstätig","2002","indirekter Migrationshintergrund","299","","",""
"voll erwerbstätig","2002","Migrationshintergrund - n. w. differenzierbar","","","",""
"Teilzeit","2002","kein Migrationshintergrund","1988","","",""
"Teilzeit","2002","direkter Migrationshintergrund","240","","",""
"Teilzeit","2002","indirekter Migrationshintergrund","55","0.0772697548653604","0.0584340626112264","0.0961054471194945"
"Teilzeit","2002","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2002","kein Migrationshintergrund","8079","0.463960004689393","0.456952731959193","0.470967277419594"
"nicht erwerbstätig","2002","direkter Migrationshintergrund","1273","","",""
"nicht erwerbstätig","2002","indirekter Migrationshintergrund","303","0.390872008417186","0.356451997424952","0.425292019409419"
"nicht erwerbstätig","2002","Migrationshintergrund - n. w. differenzierbar","","","",""
"Andere","2002","kein Migrationshintergrund","1261","","",""
"Andere","2002","direkter Migrationshintergrund","160","","",""
"Andere","2002","indirekter Migrationshintergrund","115","","",""
"Andere","2002","Migrationshintergrund - n. w. differenzierbar","","","",""
"voll erwerbstätig","2003","kein Migrationshintergrund","7568","0.376422654144533","0.369490866080624","0.383354442208443"
"voll erwerbstätig","2003","direkter Migrationshintergrund","997","0.359951502857469","0.341568824919962","0.378334180794976"
"voll erwerbstätig","2003","indirekter Migrationshintergrund","292","","",""
"voll erwerbstätig","2003","Migrationshintergrund - n. w. differenzierbar","","","",""
"Teilzeit","2003","kein Migrationshintergrund","1953","","",""
"Teilzeit","2003","direkter Migrationshintergrund","254","","",""
"Teilzeit","2003","indirekter Migrationshintergrund","62","0.071029070343984","0.0530137619390634","0.0890443787489047"
"Teilzeit","2003","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2003","kein Migrationshintergrund","8007","0.470089865397608","0.462948951574996","0.47723077922022"
"nicht erwerbstätig","2003","direkter Migrationshintergrund","1231","","",""
"nicht erwerbstätig","2003","indirekter Migrationshintergrund","307","0.390021155749477","0.355813442508359","0.424228868990595"
"nicht erwerbstätig","2003","Migrationshintergrund - n. w. differenzierbar","","","",""
"Andere","2003","kein Migrationshintergrund","1238","","",""
"Andere","2003","direkter Migrationshintergrund","137","","",""
"Andere","2003","indirekter Migrationshintergrund","120","","",""
"Andere","2003","Migrationshintergrund - n. w. differenzierbar","","","",""
"voll erwerbstätig","2004","kein Migrationshintergrund","7288","0.371983248363406","0.3649753068394","0.378991189887413"
"voll erwerbstätig","2004","direkter Migrationshintergrund","952","0.360774124516382","0.342083735942502","0.379464513090263"
"voll erwerbstätig","2004","indirekter Migrationshintergrund","278","","",""
"voll erwerbstätig","2004","Migrationshintergrund - n. w. differenzierbar","","","",""
"Teilzeit","2004","kein Migrationshintergrund","1888","","",""
"Teilzeit","2004","direkter Migrationshintergrund","231","","",""
"Teilzeit","2004","indirekter Migrationshintergrund","67","0.0902888801772839","0.0704663447197331","0.110111415634835"
"Teilzeit","2004","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2004","kein Migrationshintergrund","7824","0.471940186778714","0.464702026381317","0.479178347176111"
"nicht erwerbstätig","2004","direkter Migrationshintergrund","1226","","",""
"nicht erwerbstätig","2004","indirekter Migrationshintergrund","332","0.41143777791828","0.37740177183371","0.44547378400285"
"nicht erwerbstätig","2004","Migrationshintergrund - n. w. differenzierbar","","","",""
"Andere","2004","kein Migrationshintergrund","1273","","",""
"Andere","2004","direkter Migrationshintergrund","127","","",""
"Andere","2004","indirekter Migrationshintergrund","126","","",""
"Andere","2004","Migrationshintergrund - n. w. differenzierbar","","","",""
