"year","bildungsniveau","migback","mean","median","n","percentile_10","percentile_25","percentile_75","percentile_90","percentile_99","lowerconfidence_mean","upperconfidence_mean","minimum","maximum","lowerconfidence_median","upperconfidence_median"
"1994","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1994","Realschule","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"1994","Realschule","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"1994","Realschule","kein Migrationshintergrund","","","","","","","","","","","","","",""
"1994","Realschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1995","(Fach-)Abitur","direkter Migrationshintergrund","6.52","6.5","312","3","5","8","9","10","6.27","6.77","0","10","6","7"
"1995","(Fach-)Abitur","indirekter Migrationshintergrund","6.39","6.5","56","3","5","8","9","10","5.8","6.98","1","10","6","8"
"1995","(Fach-)Abitur","kein Migrationshintergrund","7.38","7.5","688","5","6","9","9","10","7.25","7.51","0","10","7","8"
"1995","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1995","(noch) kein Abschluss","direkter Migrationshintergrund","6.52","6.5","547","4","5","8","9","10","6.35","6.69","0","10","6","7"
"1995","(noch) kein Abschluss","indirekter Migrationshintergrund","7.21","6.5","68","5","6","8","10","10","6.77","7.65","1","10","7","8"
"1995","(noch) kein Abschluss","kein Migrationshintergrund","7.23","7.5","250","5","6","8","10","10","6.99","7.47","0","10","7","8"
"1995","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1995","AkademikerIn","direkter Migrationshintergrund","6.7","6.5","192","3","5","8","9","10","6.41","6.99","0","10","6","7"
"1995","AkademikerIn","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"1995","AkademikerIn","kein Migrationshintergrund","7.2","7.5","1545","5","6","8","9","10","7.11","7.29","0","10","7","7"
"1995","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1995","Hauptschule","direkter Migrationshintergrund","6.87","6.5","1411","4","5","8","10","10","6.76","6.98","0","10","7","7"
"1995","Hauptschule","indirekter Migrationshintergrund","6.96","6.5","193","4","5","9","10","10","6.68","7.24","0","10","7","8"
"1995","Hauptschule","kein Migrationshintergrund","7","6.5","4494","5","6","8","10","10","6.94","7.06","0","10","7","7"
"1995","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1995","Realschule","direkter Migrationshintergrund","7.19","7.5","158","5","6","9","10","10","6.87","7.51","0","10","7","8"
"1995","Realschule","indirekter Migrationshintergrund","7.13","6.5","114","5","6","8","9","10","6.79","7.47","0","10","7","7"
"1995","Realschule","kein Migrationshintergrund","7.06","6.5","2830","5","6","8","9","10","6.99","7.13","0","10","7","7"
"1995","Realschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1996","(Fach-)Abitur","direkter Migrationshintergrund","6.73","6.5","288","4","6","8","9","10","6.49","6.97","0","10","7","8"
"1996","(Fach-)Abitur","indirekter Migrationshintergrund","7.53","7.5","60","5","7","9","9","10","7.01","8.05","0","10","7","8"
"1996","(Fach-)Abitur","kein Migrationshintergrund","7.42","7.5","680","5","7","8","9","10","7.29","7.55","0","10","7","8"
"1996","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1996","(noch) kein Abschluss","direkter Migrationshintergrund","6.67","6.5","500","4","5","8","9","10","6.5","6.84","0","10","7","7"
"1996","(noch) kein Abschluss","indirekter Migrationshintergrund","7.03","7.5","66","4","5","9","10","10","6.52","7.54","0","10","7","8"
"1996","(noch) kein Abschluss","kein Migrationshintergrund","7.25","7.5","270","5","6","9","10","10","7","7.5","0","10","7","8"
"1996","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1996","AkademikerIn","direkter Migrationshintergrund","7.08","6.5","182","5","6","8","10","10","6.81","7.35","1","10","7","7"
"1996","AkademikerIn","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"1996","AkademikerIn","kein Migrationshintergrund","7.35","7.5","1561","5","7","8","9","10","7.27","7.43","1","10","7","8"
"1996","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1996","Hauptschule","direkter Migrationshintergrund","6.94","6.5","1344","4","5","8","10","10","6.83","7.05","0","10","7","7"
"1996","Hauptschule","indirekter Migrationshintergrund","6.87","6.5","207","4","5","8","9","10","6.59","7.15","0","10","7","8"
"1996","Hauptschule","kein Migrationshintergrund","7.09","6.5","4381","5","6","8","9","10","7.03","7.15","0","10","7","7"
"1996","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1996","Realschule","direkter Migrationshintergrund","7.35","7.5","148","5","6","9","9","10","7.04","7.66","2","10","7","8"
"1996","Realschule","indirekter Migrationshintergrund","7.1","6.5","127","5","5","9","10","10","6.77","7.43","1","10","7","8"
"1996","Realschule","kein Migrationshintergrund","7.18","7.5","2835","5","6","8","9","10","7.11","7.25","0","10","7","7"
"1996","Realschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1997","(Fach-)Abitur","direkter Migrationshintergrund","6.42","6.5","263","3","5","8","9","10","6.16","6.68","0","10","7","7"
"1997","(Fach-)Abitur","indirekter Migrationshintergrund","6.81","6.5","60","5","6","8","9","10","6.29","7.33","0","10","6","7"
"1997","(Fach-)Abitur","kein Migrationshintergrund","7","6.5","692","5","6","8","9","10","6.87","7.13","0","10","7","7"
"1997","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1997","(noch) kein Abschluss","direkter Migrationshintergrund","6.15","5.5","467","3","5","8","9","10","5.97","6.33","0","10","6","7"
"1997","(noch) kein Abschluss","indirekter Migrationshintergrund","7.35","7.5","78","5","6","9","9","10","6.94","7.76","1","10","7","8"
"1997","(noch) kein Abschluss","kein Migrationshintergrund","7.18","7.5","283","5","6","9","9","10","6.95","7.41","0","10","7","8"
"1997","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1997","AkademikerIn","direkter Migrationshintergrund","6.92","6.5","181","4","6","8","9","10","6.65","7.19","2","10","7","7"
"1997","AkademikerIn","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"1997","AkademikerIn","kein Migrationshintergrund","7.05","6.5","1567","5","6","8","9","10","6.97","7.13","0","10","7","7"
"1997","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1997","Hauptschule","direkter Migrationshintergrund","6.45","6.5","1281","4","5","8","9","10","6.34","6.56","0","10","6","7"
"1997","Hauptschule","indirekter Migrationshintergrund","6.67","6.5","215","3","6","8","9","10","6.42","6.92","0","10","7","7"
"1997","Hauptschule","kein Migrationshintergrund","6.65","6.5","4248","4","5","8","9","10","6.59","6.71","0","10","7","7"
"1997","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1997","Realschule","direkter Migrationshintergrund","6.89","6.5","152","4","5","8","10","10","6.58","7.2","0","10","7","8"
"1997","Realschule","indirekter Migrationshintergrund","7.2","6.5","126","5","6","8","9","10","6.89","7.51","0","10","7","8"
"1997","Realschule","kein Migrationshintergrund","6.78","6.5","2787","4","6","8","9","10","6.71","6.85","0","10","7","7"
"1997","Realschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1998","(Fach-)Abitur","direkter Migrationshintergrund","6.73","6.5","260","4","5","8","9","10","6.49","6.97","0","10","7","7"
"1998","(Fach-)Abitur","indirekter Migrationshintergrund","6.93","6.5","68","5","6","8","9","10","6.51","7.35","2","10","6","8"
"1998","(Fach-)Abitur","kein Migrationshintergrund","7.25","7.5","813","5","6","8","9","10","7.13","7.37","0","10","7","8"
"1998","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1998","(noch) kein Abschluss","direkter Migrationshintergrund","6.72","6.5","431","4","5","8","9","10","6.54","6.9","0","10","7","7"
"1998","(noch) kein Abschluss","indirekter Migrationshintergrund","7.32","7.5","80","5","6","9","10","10","6.88","7.76","2","10","7","8"
"1998","(noch) kein Abschluss","kein Migrationshintergrund","7.07","6.5","306","4","6","9","9","10","6.85","7.29","0","10","7","8"
"1998","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1998","AkademikerIn","direkter Migrationshintergrund","7.26","7.5","189","5","6","8","9","10","7","7.52","0","10","7","8"
"1998","AkademikerIn","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"1998","AkademikerIn","kein Migrationshintergrund","7.21","6.5","1750","5","6","8","9","10","7.13","7.29","0","10","7","7"
"1998","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1998","Hauptschule","direkter Migrationshintergrund","6.73","6.5","1218","4","5","8","9","10","6.63","6.83","0","10","7","7"
"1998","Hauptschule","indirekter Migrationshintergrund","6.64","6.5","220","4","5","8","9","10","6.36","6.92","0","10","7","7"
"1998","Hauptschule","kein Migrationshintergrund","6.95","6.5","4727","5","6","8","9","10","6.9","7","0","10","7","7"
"1998","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1998","Realschule","direkter Migrationshintergrund","6.94","6.5","142","4","6","8","9","10","6.6","7.28","0","10","7","8"
"1998","Realschule","indirekter Migrationshintergrund","7.17","6.5","137","5","6","9","10","10","6.85","7.49","1","10","7","8"
"1998","Realschule","kein Migrationshintergrund","7.03","6.5","3108","5","6","8","9","10","6.97","7.09","0","10","7","7"
"1998","Realschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1999","(Fach-)Abitur","direkter Migrationshintergrund","6.6","6.5","235","4","5","8","9","10","6.34","6.86","0","10","7","7"
"1999","(Fach-)Abitur","indirekter Migrationshintergrund","7.15","7.5","74","5","6","8","9","10","6.75","7.55","3","10","7","8"
"1999","(Fach-)Abitur","kein Migrationshintergrund","7.28","7.5","823","5","6","8","9","10","7.16","7.4","0","10","7","8"
"1999","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1999","(noch) kein Abschluss","direkter Migrationshintergrund","6.51","6.5","402","4","5","8","9","10","6.33","6.69","0","10","6","7"
"1999","(noch) kein Abschluss","indirekter Migrationshintergrund","7.26","7.5","78","4","6","9","10","10","6.79","7.73","1","10","7","8"
"1999","(noch) kein Abschluss","kein Migrationshintergrund","7.33","7.5","305","4","6","9","10","10","7.11","7.55","0","10","7","8"
"1999","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1999","AkademikerIn","direkter Migrationshintergrund","7.25","6.5","179","5","6","9","10","10","6.99","7.51","0","10","7","8"
"1999","AkademikerIn","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"1999","AkademikerIn","kein Migrationshintergrund","7.36","7.5","1748","5","7","8","9","10","7.28","7.44","0","10","7","8"
"1999","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1999","Hauptschule","direkter Migrationshintergrund","6.75","6.5","1135","4","5","8","9","10","6.64","6.86","0","10","7","7"
"1999","Hauptschule","indirekter Migrationshintergrund","6.74","6.5","226","3","6","8","9","10","6.48","7","1","10","7","7"
"1999","Hauptschule","kein Migrationshintergrund","7.1","6.5","4636","5","6","8","9","10","7.04","7.16","0","10","7","7"
"1999","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1999","Realschule","direkter Migrationshintergrund","7.48","7.5","132","5","7","9","10","10","7.15","7.81","0","10","7","8"
"1999","Realschule","indirekter Migrationshintergrund","7.27","6.5","131","5","6","9","9","10","6.96","7.58","0","10","7","7"
"1999","Realschule","kein Migrationshintergrund","7.15","6.5","3110","5","6","8","9","10","7.09","7.21","0","10","7","7"
"1999","Realschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2000","(Fach-)Abitur","direkter Migrationshintergrund","6.77","6.5","496","4","5","8","9","10","6.61","6.93","0","10","7","7"
"2000","(Fach-)Abitur","indirekter Migrationshintergrund","7.64","7.5","123","6","7","8","10","10","7.36","7.92","3","10","7","8"
"2000","(Fach-)Abitur","kein Migrationshintergrund","7.47","7.5","1724","5","7","9","10","10","7.39","7.55","0","10","8","8"
"2000","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2000","(noch) kein Abschluss","direkter Migrationshintergrund","6.3","5.5","378","4","5","8","9","10","6.09","6.51","0","10","6","7"
"2000","(noch) kein Abschluss","indirekter Migrationshintergrund","7.47","6.5","77","5","6","9","10","10","7.05","7.89","3","10","7","8"
"2000","(noch) kein Abschluss","kein Migrationshintergrund","7.23","7.5","454","5","6","9","10","10","7.05","7.41","1","10","8","8"
"2000","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2000","AkademikerIn","direkter Migrationshintergrund","7.39","7.5","398","5","6","9","10","10","7.21","7.57","0","10","7","8"
"2000","AkademikerIn","indirekter Migrationshintergrund","7.69","7.5","53","7","7","9","9","10","7.27","8.11","2","10","7","8"
"2000","AkademikerIn","kein Migrationshintergrund","7.61","7.5","3359","5","7","9","10","10","7.55","7.67","0","10","8","8"
"2000","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2000","Hauptschule","direkter Migrationshintergrund","6.82","6.5","1744","5","5","8","9","10","6.73","6.91","0","10","7","7"
"2000","Hauptschule","indirekter Migrationshintergrund","6.86","6.5","335","4","6","8","9","10","6.66","7.06","0","10","7","7"
"2000","Hauptschule","kein Migrationshintergrund","7.18","7.5","8567","5","6","8","10","10","7.14","7.22","0","10","7","8"
"2000","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2000","Realschule","direkter Migrationshintergrund","7.31","7.5","254","5","6","8","10","10","7.08","7.54","0","10","7","8"
"2000","Realschule","indirekter Migrationshintergrund","7.15","6.5","232","5","6","8","9","10","6.93","7.37","0","10","7","7"
"2000","Realschule","kein Migrationshintergrund","7.29","7.5","5790","5","6","8","9","10","7.24","7.34","0","10","7","8"
"2000","Realschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2001","(Fach-)Abitur","direkter Migrationshintergrund","7.04","6.5","456","5","6","8","9","10","6.86","7.22","0","10","7","8"
"2001","(Fach-)Abitur","indirekter Migrationshintergrund","7.52","7.5","119","5","7","9","9","10","7.19","7.85","2","10","7","8"
"2001","(Fach-)Abitur","kein Migrationshintergrund","7.39","7.5","1631","5","7","8","9","10","7.31","7.47","1","10","8","8"
"2001","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2001","(noch) kein Abschluss","direkter Migrationshintergrund","6.76","6.5","276","4","6","8","9","10","6.53","6.99","0","10","7","7"
"2001","(noch) kein Abschluss","indirekter Migrationshintergrund","7.86","7.5","75","5","7","9","10","10","7.46","8.26","1","10","7","8"
"2001","(noch) kein Abschluss","kein Migrationshintergrund","7.41","7.5","513","5","7","9","10","10","7.26","7.56","0","10","8","8"
"2001","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2001","AkademikerIn","direkter Migrationshintergrund","7.31","7.5","361","4","6","9","10","10","7.13","7.49","2","10","7","8"
"2001","AkademikerIn","indirekter Migrationshintergrund","7.68","7.5","56","6","7","9","10","10","7.3","8.06","4","10","7","8"
"2001","AkademikerIn","kein Migrationshintergrund","7.61","7.5","3124","5","7","9","9","10","7.55","7.67","0","10","8","8"
"2001","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2001","Hauptschule","direkter Migrationshintergrund","6.85","6.5","1558","5","6","8","9","10","6.76","6.94","0","10","7","7"
"2001","Hauptschule","indirekter Migrationshintergrund","6.76","6.5","300","5","6","8","9","10","6.56","6.96","0","10","7","8"
"2001","Hauptschule","kein Migrationshintergrund","7.2","7.5","7492","5","6","8","10","10","7.16","7.24","0","10","7","8"
"2001","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2001","Realschule","direkter Migrationshintergrund","7.26","7.5","230","5","7","8","9","10","7.04","7.48","0","10","7","8"
"2001","Realschule","indirekter Migrationshintergrund","7.23","7.5","203","5","6","8","10","10","7","7.46","0","10","7","8"
"2001","Realschule","kein Migrationshintergrund","7.2","7.5","5324","5","6","8","9","10","7.15","7.25","0","10","7","8"
"2001","Realschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2002","(Fach-)Abitur","direkter Migrationshintergrund","6.57","6.5","439","4","5","8","9","10","6.4","6.74","1","10","7","7"
"2002","(Fach-)Abitur","indirekter Migrationshintergrund","7","6.5","128","5","5","8","9","10","6.69","7.31","2","10","7","8"
"2002","(Fach-)Abitur","kein Migrationshintergrund","7.26","7.5","1884","5","6","8","9","10","7.19","7.33","0","10","8","8"
"2002","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
