year,pgisced97,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1990,Second Stage of Tertiary Education,991,6.59719,6.47762,6.71675,5.00000,7.00000,8.00000,0.50000,10,,,
1991,Not included in this version of the questionnaire,,,,,,,,,,,,
1991,No answer / don't know,185,6.99207,6.68494,7.29919,6.00000,7.00000,9.00000,1.50000,10,,,
1991,Pre-primary Level,162,7.91964,7.64709,8.19219,7.00000,8.00000,9.00000,4.00000,10,,,
1991,Primary Level,655,6.56000,6.40376,6.71624,5.00000,7.00000,8.00000,0.50000,10,,,
1991,Lower Secondary Level,2840,6.95767,6.88327,7.03206,5.00000,7.00000,8.00000,0.50000,10,,,
1991,Upper Secondary Level,6892,6.95272,6.90549,6.99995,6.00000,7.00000,8.00000,3.00000,10,,,
1991,Post-secondary Non-tertiary Level,378,7.18570,7.00623,7.36516,6.00000,8.00000,8.00000,3.00000,10,,,
1991,First Stage of Tertiary Education,753,7.27024,7.13842,7.40205,6.00000,8.00000,8.00000,3.00000,10,,,
1991,Second Stage of Tertiary Education,1676,6.99933,6.90289,7.09578,6.00000,7.00000,8.00000,3.00000,10,,,
1992,Not included in this version of the questionnaire,,,,,,,,,,,,
1992,No answer / don't know,192,7.12364,6.82598,7.42131,6.00000,7.00000,9.00000,1.50000,10,,,
1992,Pre-primary Level,184,7.73725,7.47696,7.99755,7.00000,8.00000,9.00000,4.00000,10,,,
1992,Primary Level,616,6.10340,5.93025,6.27655,5.00000,6.00000,8.00000,0.50000,10,,,
1992,Lower Secondary Level,2757,6.64823,6.57291,6.72355,5.00000,7.00000,8.00000,0.50000,10,,,
1992,Upper Secondary Level,6693,6.83257,6.78614,6.87900,5.00000,7.00000,8.00000,0.50000,10,,,
1992,Post-secondary Non-tertiary Level,380,6.98868,6.81183,7.16552,6.00000,7.00000,8.00000,3.00000,10,,,
1992,First Stage of Tertiary Education,758,7.06890,6.93660,7.20121,6.00000,7.00000,8.00000,3.00000,10,,,
1992,Second Stage of Tertiary Education,1650,7.00412,6.91114,7.09710,6.00000,7.00000,8.00000,3.00000,10,,,
1993,Not included in this version of the questionnaire,,,,,,,,,,,,
1993,No answer / don't know,201,7.11408,6.80374,7.42441,6.00000,7.00000,9.00000,1.50000,10,,,
1993,Pre-primary Level,183,7.95802,7.70130,8.21474,7.00000,8.00000,9.00000,4.00000,10,,,
1993,Primary Level,599,6.27701,6.10232,6.45170,5.00000,6.00000,8.00000,0.50000,10,,,
1993,Lower Secondary Level,2659,6.91514,6.83732,6.99296,5.00000,7.00000,8.00000,0.50000,10,,,
1993,Upper Secondary Level,6642,7.02447,6.97748,7.07145,6.00000,7.00000,8.00000,3.00000,10,,,
1993,Post-secondary Non-tertiary Level,384,7.35448,7.16811,7.54084,6.00000,8.00000,9.00000,1.50000,10,,,
1993,First Stage of Tertiary Education,742,7.25795,7.12714,7.38876,6.00000,8.00000,8.00000,3.00000,10,,,
1993,Second Stage of Tertiary Education,1631,7.26002,7.16615,7.35389,6.00000,8.00000,9.00000,1.50000,10,,,
1994,Not included in this version of the questionnaire,,,,,,,,,,,,
1994,No answer / don't know,,,,,,,,,,,,
1994,Pre-primary Level,,,,,,,,,,,,
1994,Primary Level,,,,,,,,,,,,
1994,Lower Secondary Level,,,,,,,,,,,,
1994,Upper Secondary Level,,,,,,,,,,,,
1994,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1994,First Stage of Tertiary Education,,,,,,,,,,,,
1994,Second Stage of Tertiary Education,,,,,,,,,,,,
1995,Not included in this version of the questionnaire,,,,,,,,,,,,
1995,No answer / don't know,264,6.85501,6.54402,7.16599,6.00000,8.00000,9.00000,1.50000,10,,,
1995,Pre-primary Level,281,7.51516,7.30947,7.72085,7.00000,8.00000,9.00000,4.00000,10,,,
1995,Primary Level,526,6.33629,6.15860,6.51397,5.00000,7.00000,8.00000,0.50000,10,,,
1995,Lower Secondary Level,2479,6.98497,6.90292,7.06702,6.00000,7.00000,8.00000,3.00000,10,,,
1995,Upper Secondary Level,6697,7.01886,6.97211,7.06561,6.00000,7.00000,8.00000,3.00000,10,,,
1995,Post-secondary Non-tertiary Level,470,7.07560,6.89843,7.25276,6.00000,7.00000,8.00000,3.00000,10,,,
1995,First Stage of Tertiary Education,749,7.19145,7.05577,7.32713,6.00000,8.00000,8.00000,3.00000,10,,,
1995,Second Stage of Tertiary Education,1749,7.12818,7.04005,7.21631,6.00000,8.00000,8.00000,3.00000,10,,,
1996,Not included in this version of the questionnaire,,,,,,,,,,,,
1996,No answer / don't know,261,6.88673,6.64762,7.12584,5.04262,7.00000,8.00000,0.60655,10,,,
1996,Pre-primary Level,292,7.58264,7.36488,7.80039,7.00000,8.00000,9.00000,4.00000,10,,,
1996,Primary Level,489,6.53968,6.34985,6.72951,5.00000,7.00000,8.00000,0.50000,10,,,
1996,Lower Secondary Level,2372,7.04365,6.96171,7.12560,6.00000,7.00000,8.00000,3.00000,10,,,
1996,Upper Secondary Level,6614,7.11724,7.07112,7.16336,6.00000,7.00000,8.00000,3.00000,10,,,
1996,Post-secondary Non-tertiary Level,471,7.16994,7.00452,7.33536,6.00000,8.00000,8.00000,3.00000,10,,,
1996,First Stage of Tertiary Education,759,7.30727,7.17880,7.43574,6.00000,8.00000,8.00000,3.00000,10,,,
1996,Second Stage of Tertiary Education,1759,7.31862,7.23636,7.40087,7.00000,8.00000,8.00000,5.50000,9.50000,,,
1997,Not included in this version of the questionnaire,,,,,,,,,,,,
1997,No answer / don't know,265,6.42667,6.18242,6.67091,5.00000,7.00000,8.00000,2,10,,,
1997,Pre-primary Level,313,7.55498,7.35596,7.75401,7.00000,8.00000,9.00000,4.00000,10,,,
1997,Primary Level,461,6.03201,5.83456,6.22947,5.00000,6.00000,8.00000,0.50000,10,,,
1997,Lower Secondary Level,2318,6.66223,6.57937,6.74509,5.00000,7.00000,8.00000,0.50000,10,,,
1997,Upper Secondary Level,6451,6.68299,6.63547,6.73051,5.00000,7.00000,8.00000,0.50000,10,,,
1997,Post-secondary Non-tertiary Level,450,6.88828,6.73015,7.04641,6.00000,7.00000,8.00000,3.00000,10,,,
1997,First Stage of Tertiary Education,750,6.79313,6.66237,6.92388,6.00000,7.00000,8.00000,3.00000,10,,,
1997,Second Stage of Tertiary Education,1766,7.03251,6.95186,7.11317,6.00000,7.00000,8.00000,3.00000,10,,,
1998,Not included in this version of the questionnaire,,,,,,,,,,,,
1998,No answer / don't know,601,6.88593,6.72064,7.05123,6.00000,7.00000,8.00000,3.00000,10,,,
1998,Pre-primary Level,328,7.50199,7.31062,7.69336,6.00000,8.00000,9.00000,1.50000,10,,,
1998,Primary Level,442,6.51383,6.31819,6.70947,5.00000,7.00000,8.00000,0.50000,10,,,
1998,Lower Secondary Level,2523,6.93513,6.86000,7.01025,6.00000,7.00000,8.00000,3.00000,10,,,
1998,Upper Secondary Level,7001,6.96432,6.91948,7.00917,6.00000,7.00000,8.00000,3.00000,10,,,
1998,Post-secondary Non-tertiary Level,501,7.13362,6.97177,7.29548,6.00000,8.00000,8.00000,3.00000,10,,,
1998,First Stage of Tertiary Education,817,7.01395,6.88514,7.14276,6.00000,7.00000,8.00000,3.00000,10,,,
1998,Second Stage of Tertiary Education,1963,7.21026,7.13048,7.29004,6.00000,8.00000,8.00000,3.00000,10,,,
1999,Not included in this version of the questionnaire,,,,,,,,,,,,
1999,No answer / don't know,283,6.71187,6.45566,6.96809,5.00000,7.00000,8.00000,0.50000,10,,,
1999,Pre-primary Level,315,7.59566,7.38380,7.80753,7.00000,8.00000,9.00000,4.00000,10,,,
1999,Primary Level,423,6.43917,6.23464,6.64370,5.00000,7.00000,8.00000,0.50000,10,,,
1999,Lower Secondary Level,2419,7.04950,6.96952,7.12948,6.00000,7.00000,8.00000,3.00000,10,,,
1999,Upper Secondary Level,6915,7.07378,7.02853,7.11903,6.00000,7.00000,8.00000,3.00000,10,,,
1999,Post-secondary Non-tertiary Level,502,7.20343,7.04729,7.35956,6.00000,7.00000,8.00000,3.00000,10,,,
1999,First Stage of Tertiary Education,809,7.26432,7.14877,7.37988,6.00000,8.00000,8.00000,3.00000,10,,,
1999,Second Stage of Tertiary Education,1953,7.34642,7.27020,7.42263,7.00000,8.00000,8.00000,5.50000,9.50000,,,
2000,Not included in this version of the questionnaire,,,,,,,,,,,,
2000,No answer / don't know,41,6.36158,5.49895,7.22420,5.00000,7.00000,8.00000,0.50000,10,,,
2000,Pre-primary Level,490,7.48475,7.32469,7.64480,7.00000,8.00000,9.00000,4.00000,10,,,
2000,Primary Level,397,6.16822,5.95435,6.38209,5.00000,6.00000,8.00000,0.50000,10,,,
2000,Lower Secondary Level,3539,6.95129,6.88590,7.01667,6.00000,7.00000,8.00000,3.00000,10,,,
2000,Upper Secondary Level,12772,7.22990,7.19834,7.26147,6.00000,8.00000,8.00000,3.00000,10,,,
2000,Post-secondary Non-tertiary Level,1115,7.35959,7.25197,7.46720,6.00000,8.00000,8.00000,3.00000,10,,,
2000,First Stage of Tertiary Education,1873,7.33343,7.24964,7.41722,6.00000,8.00000,9.00000,1.50000,10,,,
2000,Second Stage of Tertiary Education,3808,7.58119,7.52728,7.63509,7.00000,8.00000,9.00000,4.00000,10,,,
2001,Not included in this version of the questionnaire,,,,,,,,,,,,
2001,No answer / don't know,117,6.34675,5.88209,6.81141,5.00000,7.00000,8.00000,0.50000,10,,,
2001,Pre-primary Level,535,7.75013,7.61067,7.88959,7.00000,8.00000,9.00000,4.00000,10,,,
2001,Primary Level,310,6.30579,6.05350,6.55808,5.00000,7.00000,8.00000,0.50000,10,,,
2001,Lower Secondary Level,3066,7.00282,6.93311,7.07253,6.00000,7.00000,8.00000,3.00000,10,,,
2001,Upper Secondary Level,11530,7.19994,7.16679,7.23309,6.00000,8.00000,8.00000,3.00000,10,,,
2001,Post-secondary Non-tertiary Level,1061,7.36042,7.25153,7.46931,7.00000,8.00000,8.00000,5.50000,9.50000,,,
2001,First Stage of Tertiary Education,1664,7.35213,7.26709,7.43718,7.00000,8.00000,8.00000,5.50000,9.50000,,,
2001,Second Stage of Tertiary Education,3541,7.57283,7.51914,7.62653,7.00000,8.00000,9.00000,4.00000,10,,,
2002,Not included in this version of the questionnaire,,,,,,,,,,,,
2002,No answer / don't know,184,6.53282,6.23031,6.83533,5.00000,7.00000,8.00000,0.50000,10,,,
2002,Pre-primary Level,607,7.53286,7.39625,7.66946,7.00000,8.00000,9.00000,4.00000,10,,,
2002,Primary Level,278,6.16196,5.93255,6.39136,5.00000,6.00000,8.00000,0.50000,10,,,
2002,Lower Secondary Level,2886,6.71950,6.64808,6.79092,5.00000,7.00000,8.00000,0.50000,10,,,
2002,Upper Secondary Level,11552,6.92506,6.89089,6.95924,6.00000,7.00000,8.00000,3.00000,10,,,
2002,Post-secondary Non-tertiary Level,1162,7.14635,7.04478,7.24792,6.00000,7.00000,8.00000,3.00000,10,,,
2002,First Stage of Tertiary Education,1741,7.04767,6.96575,7.12959,6.00000,7.00000,8.00000,3.00000,10,,,
2002,Second Stage of Tertiary Education,4543,7.30986,7.25906,7.36067,6.00000,8.00000,8.00000,3.00000,10,,,
2003,Not included in this version of the questionnaire,,,,,,,,,,,,
2003,No answer / don't know,241,6.51444,6.26093,6.76795,5.00000,7.00000,8.00000,0.50000,10,,,
2003,Pre-primary Level,610,7.59021,7.45156,7.72887,7.00000,8.00000,9.00000,4.00000,10,,,
2003,Primary Level,267,5.87776,5.62578,6.12974,5.00000,6.00000,7.00000,2.00000,10.00000,,,
2003,Lower Secondary Level,2725,6.69181,6.61661,6.76702,5.00000,7.00000,8.00000,0.50000,10,,,
2003,Upper Secondary Level,11088,6.92423,6.88904,6.95942,6.00000,7.00000,8.00000,3.00000,10,,,
2003,Post-secondary Non-tertiary Level,1151,7.08248,6.97802,7.18695,6.00000,7.00000,8.00000,3.00000,10,,,
2003,First Stage of Tertiary Education,1686,7.06807,6.98447,7.15167,6.00000,7.00000,8.00000,3.00000,10,,,
2003,Second Stage of Tertiary Education,4350,7.33290,7.28016,7.38565,7.00000,8.00000,8.00000,5.50000,9.50000,,,
2004,Not included in this version of the questionnaire,,,,,,,,,,,,
2004,No answer / don't know,265,6.54658,6.28817,6.80499,5.00000,7.00000,8.00000,0.50000,10,,,
2004,Pre-primary Level,635,7.47771,7.34463,7.61079,7.00000,8.00000,8.00000,5.50000,9.50000,,,
2004,Primary Level,251,5.94675,5.66899,6.22451,5.00000,6.00000,8.00000,0.50000,10,,,
2004,Lower Secondary Level,2563,6.65631,6.57767,6.73495,5.00000,7.00000,8.00000,0.50000,10,,,
2004,Upper Secondary Level,10726,6.82851,6.79278,6.86424,6.00000,7.00000,8.00000,3.00000,10,,,
2004,Post-secondary Non-tertiary Level,1150,7.06976,6.96416,7.17536,6.00000,7.00000,8.00000,3.00000,10,,,
2004,First Stage of Tertiary Education,1629,7.04377,6.95749,7.13005,6.00000,7.00000,8.00000,3.00000,10,,,
2004,Second Stage of Tertiary Education,4273,7.33789,7.28432,7.39147,6.00000,8.00000,8.00000,3.00000,10,,,
2005,Not included in this version of the questionnaire,,,,,,,,,,,,
2005,No answer / don't know,305,6.41337,6.15976,6.66698,5.00000,7.00000,8.00000,0.50000,10,,,
2005,Pre-primary Level,642,7.55510,7.42557,7.68464,7.00000,8.00000,9.00000,4.00000,10,,,
2005,Primary Level,240,6.03810,5.74877,6.32742,5.00000,6.00000,8.00000,0.50000,10,,,
2005,Lower Secondary Level,2383,6.52877,6.44550,6.61204,5.00000,7.00000,8.00000,0.50000,10,,,
2005,Upper Secondary Level,10214,6.86653,6.82875,6.90431,6.00000,7.00000,8.00000,3.00000,10,,,
2005,Post-secondary Non-tertiary Level,1128,7.02896,6.91641,7.14152,6.00000,7.00000,8.00000,3.00000,10,,,
2005,First Stage of Tertiary Education,1556,7.09693,7.00464,7.18921,6.00000,8.00000,8.00000,3.00000,10,,,
2005,Second Stage of Tertiary Education,4149,7.39835,7.34380,7.45291,7.00000,8.00000,9.00000,4.00000,10,,,
2006,Not included in this version of the questionnaire,,,,,,,,,,,,
2006,No answer / don't know,324,6.56596,6.31403,6.81788,5.00000,7.00000,8.00000,0.50000,10,,,
2006,Pre-primary Level,397,7.80673,7.65291,7.96055,7.00000,8.00000,9.00000,4.00000,10,,,
2006,Primary Level,238,5.92319,5.63999,6.20639,5.00000,6.00000,7.58753,1.11871,10,,,
2006,Lower Secondary Level,2469,6.68220,6.59979,6.76461,5.00000,7.00000,8.00000,0.50000,10,,,
2006,Upper Secondary Level,11050,6.97062,6.93403,7.00722,6.00000,7.00000,8.00000,3.00000,10,,,
2006,Post-secondary Non-tertiary Level,1206,7.15598,7.05071,7.26126,6.00000,8.00000,8.00000,3.00000,10,,,
2006,First Stage of Tertiary Education,1645,7.01466,6.92293,7.10640,6.00000,7.00000,8.00000,3.00000,10,,,
2006,Second Stage of Tertiary Education,4567,7.42192,7.36890,7.47495,7.00000,8.00000,9.00000,4.00000,10,,,
2007,Not included in this version of the questionnaire,,,,,,,,,,,,
2007,No answer / don't know,,,,,,,,,,,,
2007,Pre-primary Level,,,,,,,,,,,,
2007,Primary Level,,,,,,,,,,,,
2007,Lower Secondary Level,,,,,,,,,,,,
2007,Upper Secondary Level,,,,,,,,,,,,
2007,Post-secondary Non-tertiary Level,,,,,,,,,,,,
2007,First Stage of Tertiary Education,,,,,,,,,,,,
2007,Second Stage of Tertiary Education,,,,,,,,,,,,
2008,Not included in this version of the questionnaire,,,,,,,,,,,,
2008,No answer / don't know,,,,,,,,,,,,
2008,Pre-primary Level,,,,,,,,,,,,
2008,Primary Level,,,,,,,,,,,,
2008,Lower Secondary Level,,,,,,,,,,,,
2008,Upper Secondary Level,,,,,,,,,,,,
2008,Post-secondary Non-tertiary Level,,,,,,,,,,,,
2008,First Stage of Tertiary Education,,,,,,,,,,,,
2008,Second Stage of Tertiary Education,,,,,,,,,,,,
2009,Not included in this version of the questionnaire,,,,,,,,,,,,
2009,No answer / don't know,,,,,,,,,,,,
2009,Pre-primary Level,,,,,,,,,,,,
2009,Primary Level,,,,,,,,,,,,
2009,Lower Secondary Level,,,,,,,,,,,,
2009,Upper Secondary Level,,,,,,,,,,,,
2009,Post-secondary Non-tertiary Level,,,,,,,,,,,,
2009,First Stage of Tertiary Education,,,,,,,,,,,,
2009,Second Stage of Tertiary Education,,,,,,,,,,,,
2010,Not included in this version of the questionnaire,,,,,,,,,,,,
2010,No answer / don't know,,,,,,,,,,,,
2010,Pre-primary Level,,,,,,,,,,,,
2010,Primary Level,,,,,,,,,,,,
2010,Lower Secondary Level,,,,,,,,,,,,
2010,Upper Secondary Level,,,,,,,,,,,,
2010,Post-secondary Non-tertiary Level,,,,,,,,,,,,
2010,First Stage of Tertiary Education,,,,,,,,,,,,
2010,Second Stage of Tertiary Education,,,,,,,,,,,,
2011,Not included in this version of the questionnaire,,,,,,,,,,,,
2011,No answer / don't know,,,,,,,,,,,,
2011,Pre-primary Level,,,,,,,,,,,,
2011,Primary Level,,,,,,,,,,,,
2011,Lower Secondary Level,,,,,,,,,,,,
2011,Upper Secondary Level,,,,,,,,,,,,
2011,Post-secondary Non-tertiary Level,,,,,,,,,,,,
2011,First Stage of Tertiary Education,,,,,,,,,,,,
2011,Second Stage of Tertiary Education,,,,,,,,,,,,
2012,Not included in this version of the questionnaire,,,,,,,,,,,,
2012,No answer / don't know,,,,,,,,,,,,
2012,Pre-primary Level,,,,,,,,,,,,
2012,Primary Level,,,,,,,,,,,,
2012,Lower Secondary Level,,,,,,,,,,,,
2012,Upper Secondary Level,,,,,,,,,,,,
2012,Post-secondary Non-tertiary Level,,,,,,,,,,,,
2012,First Stage of Tertiary Education,,,,,,,,,,,,
2012,Second Stage of Tertiary Education,,,,,,,,,,,,
2013,Not included in this version of the questionnaire,,,,,,,,,,,,
2013,No answer / don't know,353,7.22596,6.99810,7.45383,6.00000,8.00000,9.00000,1.50000,10,,,
2013,Pre-primary Level,427,8.10801,7.94667,8.26936,7.00000,8.00000,9.00000,4.00000,10,,,
2013,Primary Level,489,6.38430,6.16236,6.60624,5.00000,7.00000,8.00000,0.50000,10,,,
2013,Lower Secondary Level,2927,7.16548,7.08791,7.24304,6.00000,8.00000,9.00000,1.50000,10,,,
2013,Upper Secondary Level,11042,7.37129,7.33483,7.40776,6.00000,8.00000,9.00000,1.50000,10,,,
2013,Post-secondary Non-tertiary Level,1675,7.50894,7.41729,7.60059,7.00000,8.00000,9.00000,4.00000,10,,,
2013,First Stage of Tertiary Education,1363,7.51713,7.42159,7.61268,7.00000,8.00000,9.00000,4.00000,10,,,
2013,Second Stage of Tertiary Education,5457,7.92583,7.88102,7.97064,7.00000,8.00000,9.00000,4.00000,10,,,
2014,Not included in this version of the questionnaire,,,,,,,,,,,,
2014,No answer / don't know,,,,,,,,,,,,
2014,Pre-primary Level,,,,,,,,,,,,
2014,Primary Level,,,,,,,,,,,,
2014,Lower Secondary Level,,,,,,,,,,,,
2014,Upper Secondary Level,,,,,,,,,,,,
2014,Post-secondary Non-tertiary Level,,,,,,,,,,,,
2014,First Stage of Tertiary Education,,,,,,,,,,,,
2014,Second Stage of Tertiary Education,,,,,,,,,,,,
2015,Not included in this version of the questionnaire,,,,,,,,,,,,
2015,No answer / don't know,,,,,,,,,,,,
2015,Pre-primary Level,,,,,,,,,,,,
2015,Primary Level,,,,,,,,,,,,
2015,Lower Secondary Level,,,,,,,,,,,,
2015,Upper Secondary Level,,,,,,,,,,,,
2015,Post-secondary Non-tertiary Level,,,,,,,,,,,,
2015,First Stage of Tertiary Education,,,,,,,,,,,,
2015,Second Stage of Tertiary Education,,,,,,,,,,,,
2016,Not included in this version of the questionnaire,,,,,,,,,,,,
2016,No answer / don't know,,,,,,,,,,,,
2016,Pre-primary Level,,,,,,,,,,,,
2016,Primary Level,,,,,,,,,,,,
2016,Lower Secondary Level,,,,,,,,,,,,
2016,Upper Secondary Level,,,,,,,,,,,,
2016,Post-secondary Non-tertiary Level,,,,,,,,,,,,
2016,First Stage of Tertiary Education,,,,,,,,,,,,
2016,Second Stage of Tertiary Education,,,,,,,,,,,,
2017,Not included in this version of the questionnaire,,,,,,,,,,,,
2017,No answer / don't know,,,,,,,,,,,,
2017,Pre-primary Level,,,,,,,,,,,,
2017,Primary Level,,,,,,,,,,,,
2017,Lower Secondary Level,,,,,,,,,,,,
2017,Upper Secondary Level,,,,,,,,,,,,
2017,Post-secondary Non-tertiary Level,,,,,,,,,,,,
2017,First Stage of Tertiary Education,,,,,,,,,,,,
2017,Second Stage of Tertiary Education,,,,,,,,,,,,
2018,Not included in this version of the questionnaire,,,,,,,,,,,,
2018,No answer / don't know,626,7.37507,7.20328,7.54686,6.00000,8.00000,9.00000,1.50000,10,,,
2018,Pre-primary Level,331,8.48457,8.31094,8.65821,8.00000,9.00000,10.00000,5.00000,10,,,
2018,Primary Level,477,6.42626,6.23625,6.61626,5.00000,6.63191,8.00000,0.50000,10,,,
2018,Lower Secondary Level,2680,7.28140,7.20498,7.35781,6.00000,8.00000,9.00000,1.50000,10,,,
2018,Upper Secondary Level,11481,7.49701,7.46398,7.53003,7.00000,8.00000,9.00000,4.00000,10,,,
2018,Post-secondary Non-tertiary Level,2121,7.68220,7.61010,7.75431,7.00000,8.00000,9.00000,4.00000,10,,,
2018,First Stage of Tertiary Education,1439,7.65985,7.57069,7.74902,7.00000,8.00000,9.00000,4.00000,10,,,
2018,Second Stage of Tertiary Education,6322,8.04781,8.00942,8.08620,7.00000,8.00000,9.00000,4.00000,10,,,
2019,Not included in this version of the questionnaire,,,,,,,,,,,,
2019,No answer / don't know,,,,,,,,,,,,
2019,Pre-primary Level,,,,,,,,,,,,
2019,Primary Level,,,,,,,,,,,,
2019,Lower Secondary Level,,,,,,,,,,,,
2019,Upper Secondary Level,,,,,,,,,,,,
2019,Post-secondary Non-tertiary Level,,,,,,,,,,,,
2019,First Stage of Tertiary Education,,,,,,,,,,,,
2019,Second Stage of Tertiary Education,,,,,,,,,,,,
2020,Not included in this version of the questionnaire,,,,,,,,,,,,
2020,No answer / don't know,,,,,,,,,,,,
2020,Pre-primary Level,,,,,,,,,,,,
2020,Primary Level,,,,,,,,,,,,
2020,Lower Secondary Level,,,,,,,,,,,,
2020,Upper Secondary Level,,,,,,,,,,,,
2020,Post-secondary Non-tertiary Level,,,,,,,,,,,,
2020,First Stage of Tertiary Education,,,,,,,,,,,,
2020,Second Stage of Tertiary Education,,,,,,,,,,,,
2021,Not included in this version of the questionnaire,,,,,,,,,,,,
2021,No answer / don't know,,,,,,,,,,,,
2021,Pre-primary Level,,,,,,,,,,,,
2021,Primary Level,,,,,,,,,,,,
2021,Lower Secondary Level,,,,,,,,,,,,
2021,Upper Secondary Level,,,,,,,,,,,,
2021,Post-secondary Non-tertiary Level,,,,,,,,,,,,
2021,First Stage of Tertiary Education,,,,,,,,,,,,
2021,Second Stage of Tertiary Education,,,,,,,,,,,,
2022,Not included in this version of the questionnaire,,,,,,,,,,,,
2022,No answer / don't know,,,,,,,,,,,,
2022,Pre-primary Level,,,,,,,,,,,,
2022,Primary Level,,,,,,,,,,,,
2022,Lower Secondary Level,,,,,,,,,,,,
2022,Upper Secondary Level,,,,,,,,,,,,
2022,Post-secondary Non-tertiary Level,,,,,,,,,,,,
2022,First Stage of Tertiary Education,,,,,,,,,,,,
2022,Second Stage of Tertiary Education,,,,,,,,,,,,
