"year","bildungsniveau","bula_h","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","(noch) kein Abschluss","Niedersachsen","","","","","","","","","","","","","",""
"1990","(noch) kein Abschluss","Nordrhein-Westfalen","","","","","","","","","","","","","",""
"1990","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","","","","","","","","","","","",""
"1990","(noch) kein Abschluss","Saarland","","","","","","","","","","","","","",""
"1990","(noch) kein Abschluss","Sachsen","","","","","","","","","","","","","",""
"1990","(noch) kein Abschluss","Sachsen-Anhalt","","","","","","","","","","","","","",""
"1990","(noch) kein Abschluss","Schleswig-Holstein","","","","","","","","","","","","","",""
"1990","(noch) kein Abschluss","Thueringen","","","","","","","","","","","","","",""
"1990","AkademikerIn","Baden-Wuerttemberg","","","","","","","","","","","","","",""
"1990","AkademikerIn","Bayern","","","","","","","","","","","","","",""
"1990","AkademikerIn","Berlin","","","","","","","","","","","","","",""
"1990","AkademikerIn","Brandenburg","","","","","","","","","","","","","",""
"1990","AkademikerIn","Bremen","","","","","","","","","","","","","",""
"1990","AkademikerIn","Hamburg","","","","","","","","","","","","","",""
"1990","AkademikerIn","Hessen","","","","","","","","","","","","","",""
"1990","AkademikerIn","Mecklenburg-Vorpommern","","","","","","","","","","","","","",""
"1990","AkademikerIn","Niedersachsen","","","","","","","","","","","","","",""
"1990","AkademikerIn","Nordrhein-Westfalen","","","","","","","","","","","","","",""
"1990","AkademikerIn","Rheinland-Pfalz,Saarland","","","","","","","","","","","","","",""
"1990","AkademikerIn","Saarland","","","","","","","","","","","","","",""
"1990","AkademikerIn","Sachsen","","","","","","","","","","","","","",""
"1990","AkademikerIn","Sachsen-Anhalt","","","","","","","","","","","","","",""
"1990","AkademikerIn","Schleswig-Holstein","","","","","","","","","","","","","",""
"1990","AkademikerIn","Thueringen","","","","","","","","","","","","","",""
"1990","Hauptschule","Baden-Wuerttemberg","","","","","","","","","","","","","",""
"1990","Hauptschule","Bayern","","","","","","","","","","","","","",""
"1990","Hauptschule","Berlin","","","","","","","","","","","","","",""
"1990","Hauptschule","Brandenburg","","","","","","","","","","","","","",""
"1990","Hauptschule","Bremen","","","","","","","","","","","","","",""
"1990","Hauptschule","Hamburg","","","","","","","","","","","","","",""
"1990","Hauptschule","Hessen","","","","","","","","","","","","","",""
"1990","Hauptschule","Mecklenburg-Vorpommern","","","","","","","","","","","","","",""
"1990","Hauptschule","Niedersachsen","","","","","","","","","","","","","",""
"1990","Hauptschule","Nordrhein-Westfalen","","","","","","","","","","","","","",""
"1990","Hauptschule","Rheinland-Pfalz,Saarland","","","","","","","","","","","","","",""
"1990","Hauptschule","Saarland","","","","","","","","","","","","","",""
"1990","Hauptschule","Sachsen","","","","","","","","","","","","","",""
"1990","Hauptschule","Sachsen-Anhalt","","","","","","","","","","","","","",""
"1990","Hauptschule","Schleswig-Holstein","","","","","","","","","","","","","",""
"1990","Hauptschule","Thueringen","","","","","","","","","","","","","",""
"1990","Realschule","Baden-Wuerttemberg","","","","","","","","","","","","","",""
"1990","Realschule","Bayern","","","","","","","","","","","","","",""
"1990","Realschule","Berlin","","","","","","","","","","","","","",""
"1990","Realschule","Brandenburg","","","","","","","","","","","","","",""
"1990","Realschule","Bremen","","","","","","","","","","","","","",""
"1990","Realschule","Hamburg","","","","","","","","","","","","","",""
"1990","Realschule","Hessen","","","","","","","","","","","","","",""
"1990","Realschule","Mecklenburg-Vorpommern","","","","","","","","","","","","","",""
"1990","Realschule","Niedersachsen","","","","","","","","","","","","","",""
"1990","Realschule","Nordrhein-Westfalen","","","","","","","","","","","","","",""
"1990","Realschule","Rheinland-Pfalz,Saarland","","","","","","","","","","","","","",""
"1990","Realschule","Saarland","","","","","","","","","","","","","",""
"1990","Realschule","Sachsen","","","","","","","","","","","","","",""
"1990","Realschule","Sachsen-Anhalt","","","","","","","","","","","","","",""
"1990","Realschule","Schleswig-Holstein","","","","","","","","","","","","","",""
"1990","Realschule","Thueringen","","","","","","","","","","","","","",""
"1991","(Fach-)Abitur","Baden-Wuerttemberg","7.11","6.5","132","5","6","8","9","10","6.81","7.41","0","10","7","8"
"1991","(Fach-)Abitur","Bayern","7.29","7.5","111","5","6","8","9","10","6.94","7.64","3","10","7","8"
"1991","(Fach-)Abitur","Berlin","","","","","","","","","","","","","",""
"1991","(Fach-)Abitur","Brandenburg","","","","","","","","","","","","","",""
"1991","(Fach-)Abitur","Bremen","","","","","","","","","","","","","",""
"1991","(Fach-)Abitur","Hamburg","","","","","","","","","","","","","",""
"1991","(Fach-)Abitur","Hessen","7.5","7.5","81","5","6","9","10","10","7.08","7.92","3","10","7","8"
"1991","(Fach-)Abitur","Mecklenburg-Vorpommern","","","","","","","","","","","","","",""
"1991","(Fach-)Abitur","Niedersachsen","7.48","7.5","80","5","7","9","9","10","7.1","7.86","4","10","7","8"
"1991","(Fach-)Abitur","Nordrhein-Westfalen","7.22","7.5","249","5","6","8","9","10","6.97","7.47","0","10","7","8"
"1991","(Fach-)Abitur","Rheinland-Pfalz,Saarland","7.43","6.5","40","6","7","8","9","10","7.01","7.85","5","10","7","8"
"1991","(Fach-)Abitur","Saarland","","","","","","","","","","","","","",""
"1991","(Fach-)Abitur","Sachsen","","","","","","","","","","","","","",""
"1991","(Fach-)Abitur","Sachsen-Anhalt","","","","","","","","","","","","","",""
"1991","(Fach-)Abitur","Schleswig-Holstein","","","","","","","","","","","","","",""
"1991","(Fach-)Abitur","Thueringen","","","","","","","","","","","","","",""
"1991","(noch) kein Abschluss","Baden-Wuerttemberg","7.07","6.5","214","5","5","8","10","10","6.82","7.32","1","10","7","7"
"1991","(noch) kein Abschluss","Bayern","7.1","7.5","97","4","6","8","9","10","6.71","7.49","1","10","7","8"
"1991","(noch) kein Abschluss","Berlin","","","","","","","","","","","","","",""
"1991","(noch) kein Abschluss","Brandenburg","","","","","","","","","","","","","",""
"1991","(noch) kein Abschluss","Bremen","","","","","","","","","","","","","",""
"1991","(noch) kein Abschluss","Hamburg","","","","","","","","","","","","","",""
"1991","(noch) kein Abschluss","Hessen","7.15","7.5","105","3","5","9","10","10","6.71","7.59","0","10","6","8"
"1991","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","","","","","","","","","","","",""
"1991","(noch) kein Abschluss","Niedersachsen","6.83","6.5","56","4","5","8","10","10","6.3","7.36","1","10","6","8"
"1991","(noch) kein Abschluss","Nordrhein-Westfalen","6.85","6.5","248","4","5","8","9","10","6.61","7.09","0","10","7","7"
"1991","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","6.97","6.5","42","5","5","9","10","10","6.26","7.68","1","10","6","8"
"1991","(noch) kein Abschluss","Saarland","","","","","","","","","","","","","",""
"1991","(noch) kein Abschluss","Sachsen","","","","","","","","","","","","","",""
"1991","(noch) kein Abschluss","Sachsen-Anhalt","","","","","","","","","","","","","",""
"1991","(noch) kein Abschluss","Schleswig-Holstein","","","","","","","","","","","","","",""
"1991","(noch) kein Abschluss","Thueringen","","","","","","","","","","","","","",""
"1991","AkademikerIn","Baden-Wuerttemberg","7.94","7.5","99","6","7","9","10","10","7.68","8.2","5","10","8","8"
"1991","AkademikerIn","Bayern","7.51","7.5","143","5","6","9","10","10","7.22","7.8","2","10","8","8"
"1991","AkademikerIn","Berlin","","","","","","","","","","","","","",""
"1991","AkademikerIn","Brandenburg","","","","","","","","","","","","","",""
"1991","AkademikerIn","Bremen","","","","","","","","","","","","","",""
"1991","AkademikerIn","Hamburg","","","","","","","","","","","","","",""
"1991","AkademikerIn","Hessen","7.42","7.5","86","5","6","9","10","10","6.98","7.86","1","10","7","8"
"1991","AkademikerIn","Mecklenburg-Vorpommern","","","","","","","","","","","","","",""
"1991","AkademikerIn","Niedersachsen","7.73","7.5","76","6","7","9","9","10","7.39","8.07","3","10","8","8"
"1991","AkademikerIn","Nordrhein-Westfalen","7.36","7.5","210","5","6","9","10","10","7.09","7.63","0","10","8","8"
"1991","AkademikerIn","Rheinland-Pfalz,Saarland","8.05","7.5","42","7","7","9","10","10","7.63","8.47","4","10","8","8"
"1991","AkademikerIn","Saarland","","","","","","","","","","","","","",""
"1991","AkademikerIn","Sachsen","","","","","","","","","","","","","",""
"1991","AkademikerIn","Sachsen-Anhalt","","","","","","","","","","","","","",""
"1991","AkademikerIn","Schleswig-Holstein","","","","","","","","","","","","","",""
"1991","AkademikerIn","Thueringen","","","","","","","","","","","","","",""
"1991","Hauptschule","Baden-Wuerttemberg","7.08","6.5","1044","5","6","8","9","10","6.97","7.19","0","10","7","8"
"1991","Hauptschule","Bayern","7","6.5","922","5","6","8","9","10","6.88","7.12","0","10","7","8"
"1991","Hauptschule","Berlin","","","","","","","","","","","","","",""
"1991","Hauptschule","Brandenburg","","","","","","","","","","","","","",""
"1991","Hauptschule","Bremen","7.11","7.5","59","3","7","9","10","10","6.44","7.78","0","10","8","8"
"1991","Hauptschule","Hamburg","7.05","7.5","86","5","6","8","10","10","6.59","7.51","0","10","7","8"
"1991","Hauptschule","Hessen","7.47","7.5","506","5","6","9","10","10","7.3","7.64","1","10","7","8"
"1991","Hauptschule","Mecklenburg-Vorpommern","","","","","","","","","","","","","",""
"1991","Hauptschule","Niedersachsen","7.3","7.5","537","5","6","9","10","10","7.13","7.47","0","10","8","8"
"1991","Hauptschule","Nordrhein-Westfalen","7.24","7.5","1320","5","6","8","9","10","7.14","7.34","0","10","7","8"
"1991","Hauptschule","Rheinland-Pfalz,Saarland","7.15","7.5","444","5","6","8","9","10","6.98","7.32","0","10","7","8"
"1991","Hauptschule","Saarland","","","","","","","","","","","","","",""
"1991","Hauptschule","Sachsen","","","","","","","","","","","","","",""
"1991","Hauptschule","Sachsen-Anhalt","","","","","","","","","","","","","",""
"1991","Hauptschule","Schleswig-Holstein","7.22","6.5","166","5","6","9","10","10","6.93","7.51","2","10","7","8"
"1991","Hauptschule","Thueringen","","","","","","","","","","","","","",""
"1991","Realschule","Baden-Wuerttemberg","7.42","7.5","267","5","6","9","10","10","7.21","7.63","0","10","8","8"
"1991","Realschule","Bayern","7.51","7.5","288","5","7","9","10","10","7.3","7.72","1","10","8","8"
"1991","Realschule","Berlin","","","","","","","","","","","","","",""
"1991","Realschule","Brandenburg","","","","","","","","","","","","","",""
"1991","Realschule","Bremen","","","","","","","","","","","","","",""
"1991","Realschule","Hamburg","7.54","7.5","32","6","7","8","9","9","7.07","8.01","5","10","7","8"
"1991","Realschule","Hessen","7.74","7.5","161","5","7","9","10","10","7.5","7.98","4","10","8","8"
"1991","Realschule","Mecklenburg-Vorpommern","","","","","","","","","","","","","",""
"1991","Realschule","Niedersachsen","7.51","7.5","206","5","7","9","9","10","7.29","7.73","2","10","8","8"
"1991","Realschule","Nordrhein-Westfalen","7.39","7.5","448","5","7","8","9","10","7.24","7.54","1","10","8","8"
"1991","Realschule","Rheinland-Pfalz,Saarland","7.52","7.5","89","5","7","8","9","10","7.19","7.85","1","10","7","8"
"1991","Realschule","Saarland","","","","","","","","","","","","","",""
"1991","Realschule","Sachsen","","","","","","","","","","","","","",""
"1991","Realschule","Sachsen-Anhalt","","","","","","","","","","","","","",""
"1991","Realschule","Schleswig-Holstein","7.73","7.5","70","6","7","9","10","10","7.3","8.16","0","10","7","8"
"1991","Realschule","Thueringen","","","","","","","","","","","","","",""
"1992","(Fach-)Abitur","Baden-Wuerttemberg","7.14","6.5","129","5","6","8","9","10","6.81","7.47","0","10","7","8"
"1992","(Fach-)Abitur","Bayern","7.18","6.5","116","5","6","8","9","10","6.86","7.5","1","10","7","8"
"1992","(Fach-)Abitur","Berlin","","","","","","","","","","","","","",""
"1992","(Fach-)Abitur","Brandenburg","","","","","","","","","","","","","",""
"1992","(Fach-)Abitur","Bremen","","","","","","","","","","","","","",""
"1992","(Fach-)Abitur","Hamburg","","","","","","","","","","","","","",""
"1992","(Fach-)Abitur","Hessen","7.71","7.5","77","6","7","9","10","10","7.32","8.1","3","10","7","8"
"1992","(Fach-)Abitur","Mecklenburg-Vorpommern","","","","","","","","","","","","","",""
"1992","(Fach-)Abitur","Niedersachsen","7.28","7.5","88","5","6","8","10","10","6.88","7.68","2","10","7","8"
"1992","(Fach-)Abitur","Nordrhein-Westfalen","7.03","6.5","251","5","6","8","9","10","6.79","7.27","0","10","7","8"
"1992","(Fach-)Abitur","Rheinland-Pfalz,Saarland","6.84","6.5","40","4","6","8","9","10","6.33","7.35","3","10","7","8"
"1992","(Fach-)Abitur","Saarland","","","","","","","","","","","","","",""
"1992","(Fach-)Abitur","Sachsen","","","","","","","","","","","","","",""
"1992","(Fach-)Abitur","Sachsen-Anhalt","","","","","","","","","","","","","",""
"1992","(Fach-)Abitur","Schleswig-Holstein","","","","","","","","","","","","","",""
"1992","(Fach-)Abitur","Thueringen","","","","","","","","","","","","","",""
"1992","(noch) kein Abschluss","Baden-Wuerttemberg","6.57","6.5","208","3","5","9","9","10","6.27","6.87","0","10","6","7"
"1992","(noch) kein Abschluss","Bayern","6.99","6.5","100","4","5","8","10","10","6.57","7.41","0","10","6","8"
"1992","(noch) kein Abschluss","Berlin","","","","","","","","","","","","","",""
"1992","(noch) kein Abschluss","Brandenburg","","","","","","","","","","","","","",""
"1992","(noch) kein Abschluss","Bremen","","","","","","","","","","","","","",""
"1992","(noch) kein Abschluss","Hamburg","","","","","","","","","","","","","",""
"1992","(noch) kein Abschluss","Hessen","6.77","6.5","98","4","6","8","10","10","6.41","7.13","1","10","6","7"
"1992","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","","","","","","","","","","","",""
"1992","(noch) kein Abschluss","Niedersachsen","6.85","6.5","49","4","6","8","9","10","6.3","7.4","3","10","6","8"
"1992","(noch) kein Abschluss","Nordrhein-Westfalen","6.85","6.5","233","4","5","8","9","10","6.59","7.11","0","10","7","7"
"1992","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","6.51","6.5","40","0","5","9","10","10","5.74","7.28","0","10","6","8"
"1992","(noch) kein Abschluss","Saarland","","","","","","","","","","","","","",""
"1992","(noch) kein Abschluss","Sachsen","","","","","","","","","","","","","",""
"1992","(noch) kein Abschluss","Sachsen-Anhalt","","","","","","","","","","","","","",""
"1992","(noch) kein Abschluss","Schleswig-Holstein","","","","","","","","","","","","","",""
"1992","(noch) kein Abschluss","Thueringen","","","","","","","","","","","","","",""
"1992","AkademikerIn","Baden-Wuerttemberg","7.94","7.5","102","6","7","9","10","10","7.62","8.26","3","10","8","8"
"1992","AkademikerIn","Bayern","7.74","7.5","154","6","7","9","10","10","7.51","7.97","4","10","7","8"
"1992","AkademikerIn","Berlin","","","","","","","","","","","","","",""
"1992","AkademikerIn","Brandenburg","","","","","","","","","","","","","",""
"1992","AkademikerIn","Bremen","","","","","","","","","","","","","",""
"1992","AkademikerIn","Hamburg","","","","","","","","","","","","","",""
"1992","AkademikerIn","Hessen","7.52","7.5","93","5","7","8","10","10","7.23","7.81","3","10","7","8"
"1992","AkademikerIn","Mecklenburg-Vorpommern","","","","","","","","","","","","","",""
"1992","AkademikerIn","Niedersachsen","7.67","7.5","77","4","7","9","10","10","7.23","8.11","1","10","8","9"
"1992","AkademikerIn","Nordrhein-Westfalen","7.4","7.5","210","5","7","8","9","10","7.17","7.63","0","10","8","8"
"1992","AkademikerIn","Rheinland-Pfalz,Saarland","8.15","7.5","41","7","7","9","10","10","7.72","8.58","4","10","8","8"
"1992","AkademikerIn","Saarland","","","","","","","","","","","","","",""
"1992","AkademikerIn","Sachsen","","","","","","","","","","","","","",""
"1992","AkademikerIn","Sachsen-Anhalt","","","","","","","","","","","","","",""
"1992","AkademikerIn","Schleswig-Holstein","","","","","","","","","","","","","",""
"1992","AkademikerIn","Thueringen","","","","","","","","","","","","","",""
"1992","Hauptschule","Baden-Wuerttemberg","6.77","6.5","1006","4","5","8","9","10","6.65","6.89","0","10","7","7"
"1992","Hauptschule","Bayern","6.88","6.5","919","4","6","8","9","10","6.76","7","0","10","7","7"
"1992","Hauptschule","Berlin","","","","","","","","","","","","","",""
"1992","Hauptschule","Brandenburg","","","","","","","","","","","","","",""
"1992","Hauptschule","Bremen","6.55","6.5","58","2","5","9","10","10","5.85","7.25","0","10","7","8"
"1992","Hauptschule","Hamburg","6.66","6.5","79","3","5","8","10","10","6.14","7.18","0","10","6","7"
"1992","Hauptschule","Hessen","7.2","7.5","488","5","6","8","10","10","7.03","7.37","0","10","7","8"
"1992","Hauptschule","Mecklenburg-Vorpommern","","","","","","","","","","","","","",""
"1992","Hauptschule","Niedersachsen","6.83","6.5","511","4","6","8","9","10","6.65","7.01","0","10","7","7"
"1992","Hauptschule","Nordrhein-Westfalen","7.08","6.5","1302","5","6","8","9","10","6.98","7.18","0","10","7","7"
"1992","Hauptschule","Rheinland-Pfalz,Saarland","7.02","6.5","431","5","6","8","9","10","6.86","7.18","0","10","7","8"
"1992","Hauptschule","Saarland","","","","","","","","","","","","","",""
"1992","Hauptschule","Sachsen","","","","","","","","","","","","","",""
"1992","Hauptschule","Sachsen-Anhalt","","","","","","","","","","","","","",""
"1992","Hauptschule","Schleswig-Holstein","7.24","7.5","155","5","6","8","10","10","6.94","7.54","0","10","7","8"
"1992","Hauptschule","Thueringen","","","","","","","","","","","","","",""
"1992","Realschule","Baden-Wuerttemberg","7.2","6.5","260","5","6","8","9","10","6.98","7.42","0","10","7","8"
"1992","Realschule","Bayern","7.53","7.5","312","5","7","9","9","10","7.35","7.71","1","10","8","8"
"1992","Realschule","Berlin","","","","","","","","","","","","","",""
"1992","Realschule","Brandenburg","","","","","","","","","","","","","",""
"1992","Realschule","Bremen","","","","","","","","","","","","","",""
"1992","Realschule","Hamburg","7.46","7.5","31","5","7","8","10","10","6.85","8.07","3","10","7","8"
"1992","Realschule","Hessen","7.61","7.5","159","5","6","9","9","10","7.35","7.87","3","10","8","8"
"1992","Realschule","Mecklenburg-Vorpommern","","","","","","","","","","","","","",""
"1992","Realschule","Niedersachsen","7.34","7.5","218","5","7","8","9","10","7.12","7.56","2","10","7","8"
"1992","Realschule","Nordrhein-Westfalen","7.43","7.5","445","5","7","8","9","10","7.28","7.58","2","10","8","8"
"1992","Realschule","Rheinland-Pfalz,Saarland","7.31","7.5","95","5","6","8","9","10","7.01","7.61","4","10","7","8"
"1992","Realschule","Saarland","","","","","","","","","","","","","",""
"1992","Realschule","Sachsen","","","","","","","","","","","","","",""
"1992","Realschule","Sachsen-Anhalt","","","","","","","","","","","","","",""
"1992","Realschule","Schleswig-Holstein","7.33","6.5","62","5","6","8","9","10","6.9","7.76","0","10","7","8"
"1992","Realschule","Thueringen","","","","","","","","","","","","","",""
"1993","(Fach-)Abitur","Baden-Wuerttemberg","7.48","7.5","134","5","7","9","9","10","7.17","7.79","2","10","7","8"
"1993","(Fach-)Abitur","Bayern","7.68","7.5","111","6","7","9","10","10","7.36","8","3","10","7","8"
"1993","(Fach-)Abitur","Berlin","","","","","","","","","","","","","",""
"1993","(Fach-)Abitur","Brandenburg","","","","","","","","","","","","","",""
"1993","(Fach-)Abitur","Bremen","","","","","","","","","","","","","",""
"1993","(Fach-)Abitur","Hamburg","","","","","","","","","","","","","",""
"1993","(Fach-)Abitur","Hessen","7.58","7.5","75","6","7","8","9","10","7.14","8.02","0","10","7","8"
"1993","(Fach-)Abitur","Mecklenburg-Vorpommern","","","","","","","","","","","","","",""
"1993","(Fach-)Abitur","Niedersachsen","7.36","7.5","88","5","6","9","9","10","6.93","7.79","0","10","7","8"
"1993","(Fach-)Abitur","Nordrhein-Westfalen","7.44","7.5","261","5","7","9","10","10","7.21","7.67","0","10","7","8"
"1993","(Fach-)Abitur","Rheinland-Pfalz,Saarland","7.75","7.5","39","6","6","9","10","10","7.22","8.28","4","10","7","8"
"1993","(Fach-)Abitur","Saarland","","","","","","","","","","","","","",""
"1993","(Fach-)Abitur","Sachsen","","","","","","","","","","","","","",""
"1993","(Fach-)Abitur","Sachsen-Anhalt","","","","","","","","","","","","","",""
"1993","(Fach-)Abitur","Schleswig-Holstein","","","","","","","","","","","","","",""
"1993","(Fach-)Abitur","Thueringen","","","","","","","","","","","","","",""
"1993","(noch) kein Abschluss","Baden-Wuerttemberg","6.29","5.5","220","4","5","8","9","10","6.03","6.55","1","10","6","7"
"1993","(noch) kein Abschluss","Bayern","7.27","7.5","89","4","6","8","10","10","6.85","7.69","1","10","7","8"
"1993","(noch) kein Abschluss","Berlin","","","","","","","","","","","","","",""
"1993","(noch) kein Abschluss","Brandenburg","","","","","","","","","","","","","",""
"1993","(noch) kein Abschluss","Bremen","","","","","","","","","","","","","",""
"1993","(noch) kein Abschluss","Hamburg","","","","","","","","","","","","","",""
"1993","(noch) kein Abschluss","Hessen","7.35","7.5","85","4","6","9","10","10","6.92","7.78","0","10","6","7"
"1993","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","","","","","","","","","","","",""
"1993","(noch) kein Abschluss","Niedersachsen","6.83","6.5","53","4","5","9","9","9","6.33","7.33","3","10","6","8"
"1993","(noch) kein Abschluss","Nordrhein-Westfalen","6.51","6.5","224","4","5","8","9","10","6.23","6.79","0","10","6","7"
"1993","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","6.36","5.5","32","2","5","10","10","10","5.43","7.29","0","10","5","7"
"1993","(noch) kein Abschluss","Saarland","","","","","","","","","","","","","",""
"1993","(noch) kein Abschluss","Sachsen","","","","","","","","","","","","","",""
"1993","(noch) kein Abschluss","Sachsen-Anhalt","","","","","","","","","","","","","",""
"1993","(noch) kein Abschluss","Schleswig-Holstein","","","","","","","","","","","","","",""
"1993","(noch) kein Abschluss","Thueringen","","","","","","","","","","","","","",""
"1993","AkademikerIn","Baden-Wuerttemberg","7.34","7.5","106","5","7","9","10","10","6.95","7.73","0","10","7","8"
"1993","AkademikerIn","Bayern","7.72","7.5","167","6","7","9","10","10","7.45","7.99","0","10","8","8"
"1993","AkademikerIn","Berlin","","","","","","","","","","","","","",""
"1993","AkademikerIn","Brandenburg","","","","","","","","","","","","","",""
"1993","AkademikerIn","Bremen","","","","","","","","","","","","","",""
"1993","AkademikerIn","Hamburg","","","","","","","","","","","","","",""
"1993","AkademikerIn","Hessen","7.57","7.5","93","5","7","9","10","10","7.22","7.92","2","10","7","8"
"1993","AkademikerIn","Mecklenburg-Vorpommern","","","","","","","","","","","","","",""
"1993","AkademikerIn","Niedersachsen","8.02","7.5","80","6","8","9","10","10","7.67","8.37","2","10","8","9"
"1993","AkademikerIn","Nordrhein-Westfalen","7.74","7.5","216","5","7","9","10","10","7.51","7.97","1","10","8","8"
"1993","AkademikerIn","Rheinland-Pfalz,Saarland","8.22","7.5","40","7","7","9","10","10","7.87","8.57","6","10","8","8"
"1993","AkademikerIn","Saarland","","","","","","","","","","","","","",""
"1993","AkademikerIn","Sachsen","","","","","","","","","","","","","",""
"1993","AkademikerIn","Sachsen-Anhalt","","","","","","","","","","","","","",""
"1993","AkademikerIn","Schleswig-Holstein","","","","","","","","","","","","","",""
"1993","AkademikerIn","Thueringen","","","","","","","","","","","","","",""
"1993","Hauptschule","Baden-Wuerttemberg","6.97","6.5","1000","4","6","8","9","10","6.84","7.1","0","10","7","7"
"1993","Hauptschule","Bayern","7.05","6.5","889","5","6","8","9","10","6.93","7.17","0","10","7","7"
"1993","Hauptschule","Berlin","","","","","","","","","","","","","",""
"1993","Hauptschule","Brandenburg","","","","","","","","","","","","","",""
"1993","Hauptschule","Bremen","7.14","7.5","54","3","5","10","10","10","6.4","7.88","0","10","8","9"
"1993","Hauptschule","Hamburg","6.64","6.5","75","3","5","8","9","10","6.16","7.12","0","10","6","7"
"1993","Hauptschule","Hessen","7.38","7.5","485","5","6","9","10","10","7.2","7.56","0","10","7","8"
"1993","Hauptschule","Mecklenburg-Vorpommern","","","","","","","","","","","","","",""
"1993","Hauptschule","Niedersachsen","7.2","6.5","501","5","6","8","10","10","7.02","7.38","0","10","7","8"
"1993","Hauptschule","Nordrhein-Westfalen","7.13","6.5","1272","5","6","8","10","10","7.03","7.23","0","10","7","8"
"1993","Hauptschule","Rheinland-Pfalz,Saarland","7.09","6.5","418","5","6","8","9","10","6.92","7.26","0","10","7","8"
"1993","Hauptschule","Saarland","","","","","","","","","","","","","",""
"1993","Hauptschule","Sachsen","","","","","","","","","","","","","",""
"1993","Hauptschule","Sachsen-Anhalt","","","","","","","","","","","","","",""
"1993","Hauptschule","Schleswig-Holstein","7","6.5","157","5","5","8","10","10","6.67","7.33","0","10","7","8"
"1993","Hauptschule","Thueringen","","","","","","","","","","","","","",""
"1993","Realschule","Baden-Wuerttemberg","7.46","7.5","264","5","7","9","10","10","7.25","7.67","2","10","7","8"
"1993","Realschule","Bayern","7.67","7.5","321","5","7","9","10","10","7.48","7.86","0","10","8","8"
"1993","Realschule","Berlin","","","","","","","","","","","","","",""
"1993","Realschule","Brandenburg","","","","","","","","","","","","","",""
"1993","Realschule","Bremen","","","","","","","","","","","","","",""
"1993","Realschule","Hamburg","7.28","7.5","31","5","7","8","9","10","6.67","7.89","1","10","8","8"
"1993","Realschule","Hessen","7.87","7.5","157","5","7","9","10","10","7.58","8.16","2","10","8","8"
"1993","Realschule","Mecklenburg-Vorpommern","","","","","","","","","","","","","",""
"1993","Realschule","Niedersachsen","7.41","7.5","230","5","6","9","9","10","7.19","7.63","1","10","7","8"
"1993","Realschule","Nordrhein-Westfalen","7.41","7.5","451","5","6","9","9","10","7.25","7.57","1","10","8","8"
"1993","Realschule","Rheinland-Pfalz,Saarland","7.49","7.5","96","6","7","8","10","10","7.13","7.85","0","10","7","8"
"1993","Realschule","Saarland","","","","","","","","","","","","","",""
"1993","Realschule","Sachsen","","","","","","","","","","","","","",""
"1993","Realschule","Sachsen-Anhalt","","","","","","","","","","","","","",""
